model_name,name_dataset,bias_level,threshold,data_type,n_S,n_X,n_U,total_samples,ROC_AUC,Accuracy,Precision,Recall,F1_Score,Statistical_Parity_Diff_(ATE),Disparate_Impact_Ratio,Equal_Opportunity_Diff,Pos_Rate_S1,Pos_Rate_S0,seed,regime,DIR_dist,Statistical_Parity_Diff_(ATE)_clip,Equal_Opportunity_Diff_clip,DIR_dist_clip,DOFS,DOFS_predictive,DOFS_fairness
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed1900_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,2,6,4,1000,0.9186,0.905,0.5625,0.4286,0.4865,0.0707,0.375900000333786,0.2455,0.0426,0.1132,1900,Semi-Synthetic (HR),0.624099999666214,0.0707,0.2455,0.624099999666214,0.6404892746624614,0.6343583364379604,0.6504109718395914
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed1900_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,2,6,4,1000,0.5673,0.92,0.92,1.0,0.9583,0.0,1.0,0.0,1.0,1.0,1900,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8542662949081843,0.8153288922503038,1.0
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed2000_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,2,6,4,1000,0.9129,0.905,0.6923,0.375,0.4865,0.0126,0.8234999775886536,0.0833,0.0588,0.0714,2000,Semi-Synthetic (HR),0.17650002241134644,0.0126,0.0833,0.17650002241134644,0.7138458328761016,0.6441656920504366,0.8897942009209469
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed2000_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,2,6,4,1000,0.7731,0.92,0.92,1.0,0.9583,0.0,1.0,0.0,1.0,1.0,2000,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.9126582295900242,0.8886941481339079,1.0
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed200_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,2,6,4,1000,0.9542,0.925,0.6154,0.7619,0.6809,0.0219,0.8436999917030334,0.0278,0.1183,0.1402,200,Semi-Synthetic (HR),0.15630000829696655,0.0219,0.0278,0.15630000829696655,0.8051500590316353,0.7611108329333773,0.9098134837001334
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed200_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,2,6,4,1000,0.7554,0.915,0.915,1.0,0.9556,0.0,1.0,0.0,1.0,1.0,200,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.9064464815139172,0.8807354057384424,1.0
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed300_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,2,6,4,1000,0.9654,0.94,0.7619,0.6957,0.7273,0.11,0.3125,0.2302,0.05,0.16,300,Semi-Synthetic (HR),0.6875,0.11,0.2302,0.6875,0.716444891760402,0.794363411863348,0.6241020270255907
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed300_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,2,6,4,1000,0.6977,0.925,0.925,1.0,0.961,0.0,1.0,0.0,1.0,1.0,300,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8921116599808446,0.8628359322812773,1.0
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed400_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,2,6,4,1000,0.9406,0.925,0.6087,0.7,0.6512,0.1889,0.0555999986827373,0.8235,0.0111,0.2,400,Semi-Synthetic (HR),0.9444000013172626,0.1889,0.8235,0.9444000013172626,0.5781062760764126,0.7398687960591008,0.3963298097290951
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed400_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,2,6,4,1000,0.6824,0.93,0.93,1.0,0.9637,0.0,1.0,0.0,1.0,1.0,400,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8885913093216724,0.8585281537486952,1.0
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed500_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,2,6,4,1000,0.9428,0.945,0.8462,0.55,0.6667,0.0274,0.6504999995231628,0.3333,0.051,0.0784,500,Semi-Synthetic (HR),0.34950000047683716,0.0274,0.3333,0.34950000047683716,0.7474456941767512,0.7545029156313504,0.7357301735035748
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed500_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,2,6,4,1000,0.7171,0.89,0.89,1.0,0.9418,0.0,1.0,0.0,1.0,1.0,500,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8895829845070828,0.8588652969285805,1.0
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed600_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,2,6,4,1000,0.9123,0.915,0.625,0.6522,0.6383,0.1224,0.3267000019550323,0.2692,0.0594,0.1818,600,Semi-Synthetic (HR),0.6732999980449677,0.1224,0.2692,0.6732999980449677,0.6805720028195185,0.727147409887977,0.6176325737528731
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed600_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,2,6,4,1000,0.5523,0.92,0.92,1.0,0.9583,0.0,1.0,0.0,1.0,1.0,600,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8501209568623228,0.8101793981355377,1.0
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed700_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,2,6,4,1000,0.9258,0.915,0.6667,0.3,0.4138,0.0608,0.1559000015258789,0.4286,0.0112,0.0721,700,Semi-Synthetic (HR),0.8440999984741211,0.0608,0.4286,0.8440999984741211,0.5830841729806263,0.6128921589886523,0.5392740450336339
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed700_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,2,6,4,1000,0.7491,0.91,0.91,1.0,0.9529,0.0,1.0,0.0,1.0,1.0,700,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.9034543716424661,0.8768525971406141,1.0
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed800_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,2,6,4,1000,0.9512,0.945,1.0,0.5,0.6667,0.1122,0.0,0.6875,0.0,0.1122,800,Semi-Synthetic (HR),1.0,0.1122,0.6875,1.0,0.6059331386802598,0.7553152110653061,0.43575792625613075
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed800_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,2,6,4,1000,0.7113,0.92,0.92,1.0,0.9583,0.0,1.0,0.0,1.0,1.0,800,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8950337103860367,0.8664057134124389,1.0
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed900_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,2,6,4,1000,0.9404,0.925,0.8333,0.2632,0.4,0.0283,2.5977001190185547,0.6167,0.046,0.0177,900,Semi-Synthetic (HR),0.6150440950906169,0.0283,0.6167,0.6150440950906169,0.6024720766089379,0.627351066645755,0.5609187730956358
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed900_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,2,6,4,1000,0.7269,0.92,0.92,1.0,0.9583,0.0,1.0,0.0,1.0,1.0,900,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8995012066816788,0.8720449507476341,1.0
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed1000_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,1000,0.8746,0.87,0.2609,0.4,0.3158,0.1687,0.1164000034332275,0.3,0.0222,0.1909,1000,Semi-Synthetic (HR),0.8835999965667725,0.1687,0.3,0.8835999965667725,0.5346485782510714,0.5341350197988697,0.5354477849814738
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed1000_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,1000,0.7671,0.91,0.91,1.0,0.9529,0.0,1.0,0.0,1.0,1.0,1000,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.9084386983444489,0.8831755002159093,1.0
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed100_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,1000,0.8328,0.925,0.5,0.2,0.2857,0.0425,0.1845999956130981,0.0556,0.0096,0.0521,100,Semi-Synthetic (HR),0.8154000043869019,0.0425,0.0556,0.8154000043869019,0.5722078801900312,0.5364865976339446,0.6238784321650882
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed100_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,1000,0.7046,0.91,0.9146,0.9945,0.9529,0.0114,1.0115000009536743,0.012,1.0,0.9886,100,Semi-Synthetic (HR),0.011369254515898874,0.0114,0.012,0.011369254515898874,0.8906704640105928,0.8614895899979833,0.9884066544789281
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed1100_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,1000,0.9374,0.91,0.5,0.4444,0.4706,0.0537,0.4923999905586242,0.1333,0.0521,0.1058,1100,Semi-Synthetic (HR),0.5076000094413757,0.0537,0.1333,0.5076000094413757,0.6602515296422314,0.625591067920367,0.7226334531975309
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed1100_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,1000,0.6334,0.91,0.91,1.0,0.9529,0.0,1.0,0.0,1.0,1.0,1100,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8709905545810027,0.8359053670402627,1.0
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed1200_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,1000,0.8623,0.94,0.6364,0.4667,0.5385,0.0192,0.6984000205993652,0.3864,0.0444,0.0636,1200,Semi-Synthetic (HR),0.30159997940063477,0.0192,0.3864,0.30159997940063477,0.6886136094632921,0.6636959168328648,0.7336778138227419
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed1200_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,1000,0.6024,0.885,0.8894,0.9944,0.939,0.01,1.01010000705719,0.011,1.0,0.99,1200,Semi-Synthetic (HR),0.00999901691577565,0.01,0.011,0.00999901691577565,0.8570687003477249,0.8184744809330255,0.9896563487904989
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed1300_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,1000,0.9721,0.965,0.8462,0.6875,0.7586,0.0035,0.9473999738693236,0.2333,0.0632,0.0667,1300,Semi-Synthetic (HR),0.05260002613067638,0.0035,0.2333,0.05260002613067638,0.8350371017078756,0.8174331061930155,0.8681088093973428
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed1300_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,1000,0.6725,0.91,0.91,1.0,0.9529,0.0,1.0,0.0,1.0,1.0,1300,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.881963819337826,0.8496976529279285,1.0
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed1400_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,1000,0.8687,0.895,0.4211,0.4444,0.4324,0.1138,0.2561999857425689,0.026,0.0392,0.1531,1400,Semi-Synthetic (HR),0.743800014257431,0.1138,0.026,0.743800014257431,0.6130088078635993,0.5933880533706505,0.6405189789973651
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed1400_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,1000,0.6403,0.92,0.92,1.0,0.9583,0.0,1.0,0.0,1.0,1.0,1400,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8747580731562106,0.8409106071975834,1.0
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed1500_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,1000,0.8539,0.93,0.625,0.3125,0.4167,0.0145,0.6902999877929688,0.0256,0.0323,0.0467,1500,Semi-Synthetic (HR),0.30970001220703125,0.0145,0.0256,0.30970001220703125,0.6752205901655334,0.6027675660770707,0.8326889386557581
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed1500_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,1000,0.7489,0.9,0.9,1.0,0.9474,0.0,1.0,0.0,1.0,1.0,1500,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.9008128133886548,0.873317808160057,1.0
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed1600_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,1000,0.96,0.93,0.5714,0.2667,0.3636,0.0544,0.1477999985218048,0.1667,0.0094,0.0638,1600,Semi-Synthetic (HR),0.8522000014781952,0.0544,0.1667,0.8522000014781952,0.59040365477149,0.5884564345346388,0.593255448180094
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed1600_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,1000,0.7763,0.91,0.91,1.0,0.9529,0.0,1.0,0.0,1.0,1.0,1600,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.9109658909354044,0.8863847611463077,1.0
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed1700_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,1000,0.9309,0.925,0.4737,0.6429,0.5455,0.0607,0.5101000070571899,0.6923,0.0632,0.1238,1700,Semi-Synthetic (HR),0.48989999294281006,0.0607,0.6923,0.48989999294281006,0.6299051450697533,0.6740397393759546,0.5667512005618008
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed1700_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,1000,0.6387,0.915,0.915,1.0,0.9556,0.0,1.0,0.0,1.0,1.0,1700,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8734085451262565,0.8390791490986418,1.0
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed1800_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,1000,0.9402,0.94,0.75,0.375,0.5,0.0554,0.1611000001430511,0.3333,0.0106,0.066,1800,Semi-Synthetic (HR),0.8388999998569489,0.0554,0.3333,0.8388999998569489,0.6204402275926234,0.661834026986392,0.5634655402322333
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed1800_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,1000,0.672,0.905,0.905,1.0,0.9501,0.0,1.0,0.0,1.0,1.0,1800,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8807744832567298,0.8480728084456988,1.0
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed1900_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,1000,0.8728,0.93,0.5294,0.6,0.5625,0.105,0.2275000065565109,0.4286,0.0309,0.1359,1900,Semi-Synthetic (HR),0.7724999934434891,0.105,0.4286,0.7724999934434891,0.6223544883646265,0.675906627509764,0.5496799252006908
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed1900_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,1000,0.6615,0.905,0.9141,0.9891,0.9501,0.0012,0.9987999796867372,0.0016,0.9894,0.9906,1900,Semi-Synthetic (HR),0.0012000203132628284,0.0012,0.0016,0.0012000203132628284,0.8783518606845735,0.845045236504995,0.998653411196185
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed2000_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,1000,0.9142,0.92,0.5714,0.2353,0.3333,0.0544,0.1477999985218048,0.25,0.0094,0.0638,2000,Semi-Synthetic (HR),0.8522000014781952,0.0544,0.25,0.8522000014781952,0.573636059229147,0.5711074405229333,0.5774463629318414
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed2000_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,1000,0.605,0.915,0.915,1.0,0.9556,0.0,1.0,0.0,1.0,1.0,2000,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8639470827642431,0.8272345912683771,1.0
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed200_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,1000,0.9682,0.955,0.7857,0.6471,0.7097,0.0345,0.6018999814987183,0.2167,0.0521,0.0865,200,Semi-Synthetic (HR),0.39810001850128174,0.0345,0.2167,0.39810001850128174,0.7715506524666792,0.783830592268648,0.7523979281448165
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed200_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,1000,0.7142,0.91,0.9095,1.0,0.9526,0.0095,0.9904999732971193,0.0,0.9905,1.0,200,Semi-Synthetic (HR),0.009500026702880748,0.0095,0.0,0.009500026702880748,0.8932855336514959,0.8644049102208927,0.992254374762025
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed300_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,1000,0.9331,0.915,0.5,0.2353,0.32,0.08,0.0,0.3636,0.0,0.08,300,Semi-Synthetic (HR),1.0,0.08,0.3636,1.0,0.5397891766016173,0.5597393200592432,0.5118056921825246
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed300_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,1000,0.5056,0.915,0.915,1.0,0.9556,0.0,1.0,0.0,1.0,1.0,300,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8366528094935758,0.7933206933375504,1.0
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed400_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,1000,0.9409,0.93,1.0,0.0667,0.125,0.0094,0.0,0.0769,0.0,0.0094,400,Semi-Synthetic (HR),1.0,0.0094,0.0769,1.0,0.568551892489422,0.5647791910366265,0.5744656437648779
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed400_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,1000,0.5849,0.92,0.92,1.0,0.9583,0.0,1.0,0.0,1.0,1.0,400,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8591607924222722,0.8214205292299535,1.0
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed500_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,1000,0.9459,0.95,1.0,0.3333,0.5,0.008,0.7221999764442444,0.2273,0.0208,0.0288,500,Semi-Synthetic (HR),0.2778000235557556,0.008,0.2273,0.2778000235557556,0.7158645052762376,0.6799228182483149,0.8015424143855344
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed500_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,1000,0.7947,0.88,0.88,1.0,0.9362,0.0,1.0,0.0,1.0,1.0,500,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.9065320020837484,0.880293197581859,1.0
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed600_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,1000,0.9671,0.94,0.8333,0.3125,0.4545,0.0536,0.0,0.3846,0.0,0.0536,600,Semi-Synthetic (HR),1.0,0.0536,0.3846,1.0,0.5913852783451835,0.6519934195776026,0.5127496055640945
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed600_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,1000,0.7945,0.92,0.92,1.0,0.9583,0.0,1.0,0.0,1.0,1.0,600,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.918665769267589,0.8963157141759565,1.0
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed700_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,1000,0.9443,0.935,0.8,0.25,0.381,0.031,0.2401999980211258,0.1333,0.0098,0.0408,700,Semi-Synthetic (HR),0.7598000019788742,0.031,0.1333,0.7598000019788742,0.6235963605595222,0.6186637059755011,0.6313288653219566
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed700_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,1000,0.7824,0.91,0.91,1.0,0.9529,0.0,1.0,0.0,1.0,1.0,700,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.9126322163285938,0.8885020404281894,1.0
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed800_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,1000,0.9524,0.935,0.75,0.2,0.3158,0.0357,0.0,0.25,0.0,0.0357,800,Semi-Synthetic (HR),1.0,0.0357,0.25,1.0,0.5711849317128831,0.5922568522174574,0.5422173736624126
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed800_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,1000,0.6545,0.91,0.91,1.0,0.9529,0.0,1.0,0.0,1.0,1.0,800,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8769050295166773,0.8433326892648518,1.0
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed900_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,1000,0.9819,0.945,1.0,0.1538,0.2667,0.0022,1.2472000122070312,0.2333,0.0112,0.009,900,Semi-Synthetic (HR),0.1982039847558924,0.0022,0.2333,0.1982039847558924,0.6619205420191283,0.605112282783846,0.8297564908455412
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed900_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,1000,0.7538,0.915,0.915,1.0,0.9556,0.0,1.0,0.0,1.0,1.0,900,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.9059967723271322,0.8801656015643246,1.0
CLAIRE,HR_N1000_LowBias_Thresh1.0_Seed1000_BIASED_ALL.csv,LowBias,1.0,BIASED_ALL,2,6,4,1000,0.8243,0.775,0.7747,0.9724,0.8624,0.099,0.8963000178337097,0.0106,0.8556,0.9545,1000,Semi-Synthetic (HR),0.10369998216629028,0.099,0.0106,0.10369998216629028,0.8566412109408236,0.8289661997879925,0.9180558928639145
CLAIRE,HR_N1000_LowBias_Thresh1.0_Seed1000_FAIR_ALL.csv,LowBias,1.0,FAIR_ALL,2,6,4,1000,0.7464,0.9,0.9,1.0,0.9474,0.0,1.0,0.0,1.0,1.0,1000,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.9001351112406031,0.8724572109919009,1.0
CLAIRE,HR_N1000_LowBias_Thresh1.0_Seed100_BIASED_ALL.csv,LowBias,1.0,BIASED_ALL,2,6,4,1000,0.7733,0.75,0.8054,0.8511,0.8276,0.0547,0.929199993610382,0.0972,0.7184,0.7732,100,Semi-Synthetic (HR),0.07080000638961803,0.0547,0.0972,0.07080000638961803,0.8365341036939379,0.7990094074516736,0.9238951274815498
CLAIRE,HR_N1000_LowBias_Thresh1.0_Seed100_FAIR_ALL.csv,LowBias,1.0,FAIR_ALL,2,6,4,1000,0.6336,0.91,0.9146,0.9945,0.9529,0.0115,1.0116000175476074,0.0125,1.0,0.9885,100,Semi-Synthetic (HR),0.01146700014471036,0.0115,0.0125,0.01146700014471036,0.8705847231476717,0.8362804191436454,0.9881680681417233
CLAIRE,HR_N1000_LowBias_Thresh1.0_Seed1100_BIASED_ALL.csv,LowBias,1.0,BIASED_ALL,2,6,4,1000,0.77,0.745,0.7421,0.986,0.8468,0.0452,1.0484999418258667,0.0055,0.9762,0.931,1100,Semi-Synthetic (HR),0.04625650406943127,0.0452,0.0055,0.04625650406943127,0.843825019929546,0.8013837216644818,0.9627248655318157
CLAIRE,HR_N1000_LowBias_Thresh1.0_Seed1100_FAIR_ALL.csv,LowBias,1.0,FAIR_ALL,2,6,4,1000,0.7305,0.91,0.91,1.0,0.9529,0.0,1.0,0.0,1.0,1.0,1100,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8982634217354653,0.8702771705439301,1.0
CLAIRE,HR_N1000_LowBias_Thresh1.0_Seed1200_BIASED_ALL.csv,LowBias,1.0,BIASED_ALL,2,6,4,1000,0.8149,0.775,0.7953,0.9315,0.858,0.1031,0.8855000138282776,0.1333,0.7978,0.9009,1200,Semi-Synthetic (HR),0.11449998617172241,0.1031,0.1333,0.11449998617172241,0.84612980827648,0.8277317326250496,0.8824604175692367
CLAIRE,HR_N1000_LowBias_Thresh1.0_Seed1200_FAIR_ALL.csv,LowBias,1.0,FAIR_ALL,2,6,4,1000,0.7261,0.885,0.885,1.0,0.939,0.0,1.0,0.0,1.0,1.0,1200,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8906285238450682,0.8600908478129445,1.0
CLAIRE,HR_N1000_LowBias_Thresh1.0_Seed1300_BIASED_ALL.csv,LowBias,1.0,BIASED_ALL,2,6,4,1000,0.7914,0.735,0.7975,0.8571,0.8262,0.0369,0.9544000029563904,0.0155,0.7708,0.8077,1300,Semi-Synthetic (HR),0.04559999704360962,0.0369,0.0155,0.04559999704360962,0.8430032034034788,0.798367340453113,0.965055854790385
CLAIRE,HR_N1000_LowBias_Thresh1.0_Seed1300_FAIR_ALL.csv,LowBias,1.0,FAIR_ALL,2,6,4,1000,0.7411,0.91,0.91,1.0,0.9529,0.0,1.0,0.0,1.0,1.0,1300,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.9012257976313756,0.8740284257004582,1.0
CLAIRE,HR_N1000_LowBias_Thresh1.0_Seed1400_BIASED_ALL.csv,LowBias,1.0,BIASED_ALL,2,6,4,1000,0.7548,0.725,0.7263,0.9787,0.8338,0.006,1.0063999891281128,0.0139,0.9528,0.9468,1400,Semi-Synthetic (HR),0.006359289742895791,0.006,0.0139,0.006359289742895791,0.8361443732377726,0.7874295689524683,0.9905262643811964
CLAIRE,HR_N1000_LowBias_Thresh1.0_Seed1400_FAIR_ALL.csv,LowBias,1.0,FAIR_ALL,2,6,4,1000,0.6909,0.92,0.92,1.0,0.9583,0.0,1.0,0.0,1.0,1.0,1400,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8891907787138136,0.8590416644545733,1.0
CLAIRE,HR_N1000_LowBias_Thresh1.0_Seed1500_BIASED_ALL.csv,LowBias,1.0,BIASED_ALL,2,6,4,1000,0.7244,0.735,0.7702,0.8857,0.8239,0.0455,0.9448999762535096,0.0025,0.7802,0.8257,1500,Semi-Synthetic (HR),0.05510002374649037,0.0455,0.0025,0.05510002374649037,0.8300536230547706,0.781830574705749,0.9590129184680712
CLAIRE,HR_N1000_LowBias_Thresh1.0_Seed1500_FAIR_ALL.csv,LowBias,1.0,FAIR_ALL,2,6,4,1000,0.7092,0.895,0.895,1.0,0.9446,0.0,1.0,0.0,1.0,1.0,1500,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.888730397973608,0.8578912019210505,1.0
CLAIRE,HR_N1000_LowBias_Thresh1.0_Seed1600_BIASED_ALL.csv,LowBias,1.0,BIASED_ALL,2,6,4,1000,0.7322,0.69,0.7246,0.8832,0.7961,0.0299,1.0364999771118164,0.0224,0.8491,0.8191,1600,Semi-Synthetic (HR),0.035214643432528336,0.0299,0.0224,0.035214643432528336,0.8140517356041642,0.7585860218635667,0.9703729238387204
CLAIRE,HR_N1000_LowBias_Thresh1.0_Seed1600_FAIR_ALL.csv,LowBias,1.0,FAIR_ALL,2,6,4,1000,0.7369,0.91,0.91,1.0,0.9529,0.0,1.0,0.0,1.0,1.0,1600,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.9000531939339504,0.8725431692400699,1.0
