model_name,name_dataset,bias_level,threshold,data_type,n_S,n_X,n_U,total_samples,ROC_AUC,Accuracy,Precision,Recall,F1_Score,Statistical_Parity_Diff_(ATE),Disparate_Impact_Ratio,Equal_Opportunity_Diff,Pos_Rate_S1,Pos_Rate_S0,seed,regime,DIR_dist,Statistical_Parity_Diff_(ATE)_clip,Equal_Opportunity_Diff_clip,DIR_dist_clip,DOFS,DOFS_predictive,DOFS_fairness
CFFair,HR_N1000_WealthDom_Thresh1.0_Seed300_BIASED_ALL.csv,WealthDom,1.0,BIASED_ALL,2,6,4,1000,0.8268,0.8,0.8333,0.9211,0.875,0.0072,1.0085999965667725,0.0708,0.8438,0.8365,300,Semi-Synthetic (HR),0.008526667257630849,0.0072,0.0708,0.008526667257630849,0.878014082359327,0.8463872289463885,0.9591496409742277
CFFair,HR_N1000_WealthDom_Thresh1.0_Seed300_FAIR_ALL.csv,WealthDom,1.0,FAIR_ALL,2,6,4,1000,0.652,0.935,0.9397,0.9947,0.9664,0.009,1.0090999603271484,0.0094,1.0,0.991,300,Semi-Synthetic (HR),0.009017897814799447,0.009,0.0094,0.009017897814799447,0.8802998767246404,0.8488784705437463,0.9908588560359578
CFFair,HR_N1000_WealthDom_Thresh1.0_Seed400_BIASED_ALL.csv,WealthDom,1.0,BIASED_ALL,2,6,4,1000,0.8203,0.82,0.8305,0.9608,0.8909,0.0286,0.9682000279426576,0.0216,0.8696,0.8981,400,Semi-Synthetic (HR),0.03179997205734242,0.0286,0.0216,0.03179997205734242,0.8859749134158288,0.8556024496011536,0.9723461783538935
CFFair,HR_N1000_WealthDom_Thresh1.0_Seed400_FAIR_ALL.csv,WealthDom,1.0,FAIR_ALL,2,6,4,1000,0.7116,0.94,0.9397,1.0,0.9689,0.0109,1.0110000371932983,0.0,1.0,0.9891,400,Semi-Synthetic (HR),0.010880352906649016,0.0109,0.0,0.010880352906649016,0.8984322172838004,0.8716154707499603,0.9911228070939577
CFFair,HR_N1000_WealthDom_Thresh1.0_Seed500_BIASED_ALL.csv,WealthDom,1.0,BIASED_ALL,2,6,4,1000,0.7951,0.75,0.7941,0.9,0.8438,0.0193,0.977500021457672,0.0192,0.8391,0.8584,500,Semi-Synthetic (HR),0.022499978542327992,0.0193,0.0192,0.022499978542327992,0.8538153275281367,0.8112170068789643,0.979610197267236
CFFair,HR_N1000_WealthDom_Thresh1.0_Seed500_FAIR_ALL.csv,WealthDom,1.0,FAIR_ALL,2,6,4,1000,0.7933,0.92,0.9231,0.9945,0.9574,0.0075,1.007699966430664,0.0118,0.9789,0.9714,500,Semi-Synthetic (HR),0.007641129986277417,0.0075,0.0118,0.007641129986277417,0.9180985400637504,0.8961246112534621,0.990802812610859
CFFair,HR_N1000_WealthDom_Thresh1.0_Seed600_BIASED_ALL.csv,WealthDom,1.0,BIASED_ALL,2,6,4,1000,0.788,0.765,0.7966,0.9276,0.8571,0.117,0.8758000135421753,0.0886,0.8247,0.9417,600,Semi-Synthetic (HR),0.12419998645782471,0.117,0.0886,0.12419998645782471,0.8421709431439659,0.8192685082595523,0.8891308388836474
CFFair,HR_N1000_WealthDom_Thresh1.0_Seed600_FAIR_ALL.csv,WealthDom,1.0,FAIR_ALL,2,6,4,1000,0.6985,0.925,0.9388,0.984,0.9608,0.0165,1.0169999599456787,0.0078,0.989,0.9725,600,Semi-Synthetic (HR),0.016715792148690678,0.0165,0.0078,0.016715792148690678,0.8922100738300891,0.8639560882682056,0.985720153302639
CFFair,HR_N1000_WealthDom_Thresh1.0_Seed700_BIASED_ALL.csv,WealthDom,1.0,BIASED_ALL,2,6,4,1000,0.7918,0.81,0.827,0.9623,0.8895,0.0285,0.9696999788284302,0.0062,0.9109,0.9394,700,Semi-Synthetic (HR),0.030300021171569824,0.0285,0.0062,0.030300021171569824,0.8787668285088137,0.845506207882948,0.9757832589423296
CFFair,HR_N1000_WealthDom_Thresh1.0_Seed700_FAIR_ALL.csv,WealthDom,1.0,FAIR_ALL,2,6,4,1000,0.7714,0.92,0.9242,0.9946,0.9581,0.0189,1.0191999673843384,0.0102,1.0,0.9811,700,Semi-Synthetic (HR),0.018838273154200502,0.0189,0.0102,0.018838273154200502,0.9115000016877891,0.8884989399938382,0.9835148768853955
CFFair,HR_N1000_WealthDom_Thresh1.0_Seed800_BIASED_ALL.csv,WealthDom,1.0,BIASED_ALL,2,6,4,1000,0.8341,0.815,0.8333,0.9477,0.8869,0.0322,0.963599979877472,0.0007,0.8544,0.8866,800,Semi-Synthetic (HR),0.036400020122527965,0.0322,0.0007,0.036400020122527965,0.8868765287726933,0.8564376768755073,0.972080946490889
CFFair,HR_N1000_WealthDom_Thresh1.0_Seed800_FAIR_ALL.csv,WealthDom,1.0,FAIR_ALL,2,6,4,1000,0.7051,0.935,0.9394,0.9947,0.9662,0.022,0.977999985218048,0.0115,0.978,1.0,800,Semi-Synthetic (HR),0.022000014781952015,0.022,0.0115,0.022000014781952015,0.8950639921097899,0.8683335142966653,0.980861968671531
CFFair,HR_N1000_WealthDom_Thresh1.0_Seed900_BIASED_ALL.csv,WealthDom,1.0,BIASED_ALL,2,6,4,1000,0.7833,0.8,0.8256,0.9342,0.8765,0.06,1.0722999572753906,0.0298,0.89,0.83,900,Semi-Synthetic (HR),0.06742512371174358,0.06,0.0298,0.06742512371174358,0.8676174031721229,0.8363328017542722,0.9452665317861492
CFFair,HR_N1000_WealthDom_Thresh1.0_Seed900_FAIR_ALL.csv,WealthDom,1.0,FAIR_ALL,2,6,4,1000,0.7591,0.94,0.94,1.0,0.9691,0.0,1.0,0.0,1.0,1.0,900,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.9129639538155896,0.8894277993552142,1.0
CFFair,HR_N1000_WealthDom_Thresh2.5_Seed1000_BIASED_ALL.csv,WealthDom,2.5,BIASED_ALL,2,6,4,1000,0.7834,0.76,0.8098,0.8859,0.8462,0.0499,1.0628999471664429,0.0717,0.8427,0.7928,1000,Semi-Synthetic (HR),0.059177674562997384,0.0499,0.0717,0.059177674562997384,0.8494136359496721,0.8128976643907802,0.9391249725005462
CFFair,HR_N1000_WealthDom_Thresh2.5_Seed1000_FAIR_ALL.csv,WealthDom,2.5,FAIR_ALL,2,6,4,1000,0.747,0.93,0.934,0.9946,0.9634,0.0079,0.9919999837875366,0.0099,0.9813,0.9892,1000,Semi-Synthetic (HR),0.008000016212463379,0.0079,0.0099,0.008000016212463379,0.9072426540647072,0.8825316224648942,0.9913513384781143
CFFair,HR_N1000_WealthDom_Thresh2.5_Seed100_BIASED_ALL.csv,WealthDom,2.5,BIASED_ALL,2,6,4,1000,0.8435,0.77,0.7919,0.932,0.8562,0.0259,0.9704999923706056,0.0445,0.8532,0.8791,100,Semi-Synthetic (HR),0.02950000762939442,0.0259,0.0445,0.02950000762939442,0.8668458542782019,0.8310623810915054,0.9657736878643726
CFFair,HR_N1000_WealthDom_Thresh2.5_Seed100_FAIR_ALL.csv,WealthDom,2.5,FAIR_ALL,2,6,4,1000,0.7539,0.925,0.925,1.0,0.961,0.0,1.0,0.0,1.0,1.0,100,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.9083463254955124,0.8833213901635076,1.0
CFFair,HR_N1000_WealthDom_Thresh2.5_Seed1100_BIASED_ALL.csv,WealthDom,2.5,BIASED_ALL,2,6,4,1000,0.7756,0.76,0.7941,0.9122,0.8491,0.0113,0.9866999983787536,0.0205,0.8434,0.8547,1100,Semi-Synthetic (HR),0.013300001621246449,0.0113,0.0205,0.013300001621246449,0.8546136614265261,0.8117605934769457,0.9844642442035958
CFFair,HR_N1000_WealthDom_Thresh2.5_Seed1100_FAIR_ALL.csv,WealthDom,2.5,FAIR_ALL,2,6,4,1000,0.6959,0.925,0.9293,0.9946,0.9608,0.0194,1.0197999477386477,0.0106,1.0,0.9806,1100,Semi-Synthetic (HR),0.019415521429034244,0.0194,0.0106,0.019415521429034244,0.8907673844060651,0.862464822381047,0.9830218184436704
CFFair,HR_N1000_WealthDom_Thresh2.5_Seed1200_BIASED_ALL.csv,WealthDom,2.5,BIASED_ALL,2,6,4,1000,0.7347,0.82,0.8197,0.9804,0.8929,0.0841,0.9118000268936156,0.0182,0.8696,0.9537,1200,Semi-Synthetic (HR),0.08819997310638439,0.0841,0.0182,0.08819997310638439,0.8614620203230938,0.8326469391586694,0.9294365775971014
CFFair,HR_N1000_WealthDom_Thresh2.5_Seed1200_FAIR_ALL.csv,WealthDom,2.5,FAIR_ALL,2,6,4,1000,0.8397,0.9,0.9133,0.9835,0.9471,0.0024,1.002500057220459,0.0099,0.9811,0.9787,1200,Semi-Synthetic (HR),0.0024938225214576892,0.0024,0.0099,0.0024938225214576892,0.9256164510488561,0.9051349120078626,0.9939518319287006
CFFair,HR_N1000_WealthDom_Thresh2.5_Seed1300_BIASED_ALL.csv,WealthDom,2.5,BIASED_ALL,2,6,4,1000,0.7659,0.78,0.8146,0.9295,0.8683,0.009,0.98989999294281,0.0421,0.8857,0.8947,1300,Semi-Synthetic (HR),0.010100007057190052,0.009,0.0421,0.010100007057190052,0.8623867536622039,0.8234128031272053,0.9746028491080085
CFFair,HR_N1000_WealthDom_Thresh2.5_Seed1300_FAIR_ALL.csv,WealthDom,2.5,FAIR_ALL,2,6,4,1000,0.7355,0.925,0.925,1.0,0.961,0.0,1.0,0.0,1.0,1.0,1300,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.9030367557036088,0.876611250366131,1.0
CFFair,HR_N1000_WealthDom_Thresh2.5_Seed1400_BIASED_ALL.csv,WealthDom,2.5,BIASED_ALL,2,6,4,1000,0.8137,0.75,0.7937,0.8819,0.8355,0.1126,0.8691999912261963,0.045,0.7477,0.8602,1400,Semi-Synthetic (HR),0.1308000087738037,0.1126,0.045,0.1308000087738037,0.839143376738317,0.8110416647236287,0.8977999800307267
CFFair,HR_N1000_WealthDom_Thresh2.5_Seed1400_FAIR_ALL.csv,WealthDom,2.5,FAIR_ALL,2,6,4,1000,0.6318,0.935,0.935,1.0,0.9664,0.0,1.0,0.0,1.0,1.0,1400,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8747623946347501,0.841339896936315,1.0
CFFair,HR_N1000_WealthDom_Thresh2.5_Seed1500_BIASED_ALL.csv,WealthDom,2.5,BIASED_ALL,2,6,4,1000,0.8032,0.8,0.8313,0.92,0.8734,0.1152,0.8694000244140625,0.042,0.7667,0.8818,1500,Semi-Synthetic (HR),0.1305999755859375,0.1152,0.042,0.1305999755859375,0.8594028154439243,0.8402408537435175,0.8974264203308775
CFFair,HR_N1000_WealthDom_Thresh2.5_Seed1500_FAIR_ALL.csv,WealthDom,2.5,FAIR_ALL,2,6,4,1000,0.713,0.905,0.9227,0.9781,0.9496,0.0018,0.9980999827384948,0.0012,0.9691,0.9709,1500,Semi-Synthetic (HR),0.001900017261505238,0.0018,0.0012,0.001900017261505238,0.8932348466675024,0.8637892335752049,0.9983377140160096
CFFair,HR_N1000_WealthDom_Thresh2.5_Seed1600_BIASED_ALL.csv,WealthDom,2.5,BIASED_ALL,2,6,4,1000,0.7834,0.77,0.7914,0.9149,0.8487,0.0917,0.8937000036239624,0.1008,0.7714,0.8632,1600,Semi-Synthetic (HR),0.1062999963760376,0.0917,0.1008,0.1062999963760376,0.842549879471413,0.8155295889156147,0.9002383501962085
CFFair,HR_N1000_WealthDom_Thresh2.5_Seed1600_FAIR_ALL.csv,WealthDom,2.5,FAIR_ALL,2,6,4,1000,0.8101,0.92,0.92,1.0,0.9583,0.0,1.0,0.0,1.0,1.0,1600,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.9229835457470702,0.9018007867541498,1.0
CFFair,HR_N1000_WealthDom_Thresh2.5_Seed1700_BIASED_ALL.csv,WealthDom,2.5,BIASED_ALL,2,6,4,1000,0.7939,0.8,0.8167,0.9545,0.8802,0.0522,1.0598000288009644,0.0649,0.9245,0.8723,1700,Semi-Synthetic (HR),0.05642576634822405,0.0522,0.0649,0.05642576634822405,0.8690931935262182,0.8394655902298475,0.9419323650533618
CFFair,HR_N1000_WealthDom_Thresh2.5_Seed1700_FAIR_ALL.csv,WealthDom,2.5,FAIR_ALL,2,6,4,1000,0.8629,0.935,0.9347,1.0,0.9662,0.0091,0.9908999800682068,0.0,0.9909,1.0,1700,Semi-Synthetic (HR),0.009100019931793213,0.0091,0.0,0.009100019931793213,0.9414387883854465,0.9258033388914952,0.9925800584115891
CFFair,HR_N1000_WealthDom_Thresh2.5_Seed1800_BIASED_ALL.csv,WealthDom,2.5,BIASED_ALL,2,6,4,1000,0.7259,0.75,0.7845,0.9281,0.8503,0.0014,1.0016000270843506,0.0274,0.9057,0.9043,1800,Semi-Synthetic (HR),0.0015974710873443154,0.0014,0.0274,0.0015974710873443154,0.8441258498147387,0.7976609317578915,0.9842247870469941
CFFair,HR_N1000_WealthDom_Thresh2.5_Seed1800_FAIR_ALL.csv,WealthDom,2.5,FAIR_ALL,2,6,4,1000,0.6917,0.92,0.9196,1.0,0.9581,0.0098,0.9901999831199646,0.0,0.9902,1.0,1800,Semi-Synthetic (HR),0.0098000168800354,0.0098,0.0,0.0098000168800354,0.8890176999127498,0.8592689158318678,0.9920101442169739
CFFair,HR_N1000_WealthDom_Thresh2.5_Seed1900_BIASED_ALL.csv,WealthDom,2.5,BIASED_ALL,2,6,4,1000,0.7437,0.765,0.7742,0.9664,0.8597,0.0025,0.9973999857902528,0.0286,0.9286,0.931,1900,Semi-Synthetic (HR),0.0026000142097472034,0.0025,0.0286,0.0026000142097472034,0.8513071741209675,0.8079487510692333,0.9834477870540186
CFFair,HR_N1000_WealthDom_Thresh2.5_Seed1900_FAIR_ALL.csv,WealthDom,2.5,FAIR_ALL,2,6,4,1000,0.7477,0.905,0.9278,0.973,0.9499,0.0382,1.0401999950408936,0.0521,0.9897,0.9515,1900,Semi-Synthetic (HR),0.038646409567914985,0.0382,0.0521,0.038646409567914985,0.8987268724528817,0.8765175486968351,0.956558474640982
CFFair,HR_N1000_WealthDom_Thresh2.5_Seed2000_BIASED_ALL.csv,WealthDom,2.5,BIASED_ALL,2,6,4,1000,0.8389,0.75,0.7751,0.9161,0.8397,0.0319,1.03849995136261,0.0012,0.8598,0.828,2000,Semi-Synthetic (HR),0.03707265591307396,0.0319,0.0012,0.03707265591307396,0.8571778642732633,0.8167318623174901,0.971894507995383
CFFair,HR_N1000_WealthDom_Thresh2.5_Seed2000_FAIR_ALL.csv,WealthDom,2.5,FAIR_ALL,2,6,4,1000,0.8387,0.925,0.9333,0.9891,0.9604,0.031,1.0322999954223633,0.0225,0.9902,0.9592,2000,Semi-Synthetic (HR),0.03128934957434326,0.031,0.0225,0.03128934957434326,0.930289510088063,0.9145796785649388,0.9714529566900807
CFFair,HR_N1000_WealthDom_Thresh2.5_Seed200_BIASED_ALL.csv,WealthDom,2.5,BIASED_ALL,2,6,4,1000,0.7441,0.755,0.7857,0.9103,0.8435,0.0072,1.0085999965667725,0.0352,0.8438,0.8365,200,Semi-Synthetic (HR),0.008526667257630849,0.0072,0.0352,0.008526667257630849,0.845830670464439,0.8004301773057817,0.9787743397718079
CFFair,HR_N1000_WealthDom_Thresh2.5_Seed200_FAIR_ALL.csv,WealthDom,2.5,FAIR_ALL,2,6,4,1000,0.7249,0.915,0.9239,0.9891,0.9554,0.0076,1.0077999830245972,0.0198,0.9891,0.9815,200,Semi-Synthetic (HR),0.007739614165489406,0.0076,0.0198,0.007739614165489406,0.8977400307004331,0.8705601484765185,0.9869828258353559
CFFair,HR_N1000_WealthDom_Thresh2.5_Seed300_BIASED_ALL.csv,WealthDom,2.5,BIASED_ALL,2,6,4,1000,0.822,0.79,0.8261,0.9048,0.8636,0.1233,0.8583999872207642,0.0678,0.7477,0.871,300,Semi-Synthetic (HR),0.14160001277923584,0.1233,0.0678,0.14160001277923584,0.8538258183405827,0.8374140205668756,0.8853090552385114
CFFair,HR_N1000_WealthDom_Thresh2.5_Seed300_FAIR_ALL.csv,WealthDom,2.5,FAIR_ALL,2,6,4,1000,0.7485,0.925,0.925,1.0,0.961,0.0,1.0,0.0,1.0,1.0,300,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.9067897413099919,0.8813532033573943,1.0
CFFair,HR_N1000_WealthDom_Thresh2.5_Seed400_BIASED_ALL.csv,WealthDom,2.5,BIASED_ALL,2,6,4,1000,0.819,0.785,0.8,0.9459,0.8669,0.0853,0.9067999720573424,0.0141,0.8298,0.9151,400,Semi-Synthetic (HR),0.09320002794265758,0.0853,0.0141,0.09320002794265758,0.8632130536790893,0.8349495359391688,0.9273209991666288
CFFair,HR_N1000_WealthDom_Thresh2.5_Seed400_FAIR_ALL.csv,WealthDom,2.5,FAIR_ALL,2,6,4,1000,0.7247,0.925,0.9296,0.9946,0.961,0.0095,1.009600043296814,0.0102,1.0,0.9905,400,Semi-Synthetic (HR),0.009508758800628958,0.0095,0.0102,0.009508758800628958,0.8997146382206702,0.8730433541688,0.9902582801115923
CFFair,HR_N1000_WealthDom_Thresh2.5_Seed500_BIASED_ALL.csv,WealthDom,2.5,BIASED_ALL,2,6,4,1000,0.7448,0.775,0.7886,0.9452,0.8598,0.0075,0.9914000034332277,0.0137,0.871,0.8785,500,Semi-Synthetic (HR),0.00859999656677235,0.0075,0.0137,0.00859999656677235,0.8547394005378937,0.8118689445676367,0.989709739136599
CFFair,HR_N1000_WealthDom_Thresh2.5_Seed500_FAIR_ALL.csv,WealthDom,2.5,FAIR_ALL,2,6,4,1000,0.7542,0.895,0.895,1.0,0.9446,0.0,1.0,0.0,1.0,1.0,500,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.9008628626120371,0.8732916884117938,1.0
CFFair,HR_N1000_WealthDom_Thresh2.5_Seed600_BIASED_ALL.csv,WealthDom,2.5,BIASED_ALL,2,6,4,1000,0.7755,0.765,0.8049,0.898,0.8489,0.0693,1.0880999565124512,0.153,0.8557,0.7864,600,Semi-Synthetic (HR),0.08096678617176567,0.0693,0.153,0.08096678617176567,0.8394791345018485,0.81339358968937,0.8931304527025479
CFFair,HR_N1000_WealthDom_Thresh2.5_Seed600_FAIR_ALL.csv,WealthDom,2.5,FAIR_ALL,2,6,4,1000,0.6409,0.925,0.934,0.9892,0.9608,0.0283,1.029099941253662,0.0202,1.0,0.9717,600,Semi-Synthetic (HR),0.028277079890036916,0.0283,0.0202,0.028277079890036916,0.8742227508169138,0.8427898658778357,0.9741326523831878
CFFair,HR_N1000_WealthDom_Thresh2.5_Seed700_BIASED_ALL.csv,WealthDom,2.5,BIASED_ALL,2,6,4,1000,0.7343,0.78,0.8056,0.9416,0.8683,0.0482,0.9480000138282776,0.0405,0.8774,0.9255,700,Semi-Synthetic (HR),0.05199998617172241,0.0482,0.0405,0.05199998617172241,0.8525913035231976,0.8148127298335636,0.9528686780399476
CFFair,HR_N1000_WealthDom_Thresh2.5_Seed700_FAIR_ALL.csv,WealthDom,2.5,FAIR_ALL,2,6,4,1000,0.7692,0.915,0.9192,0.9945,0.9554,0.0006,0.9994000196456908,0.0115,0.9897,0.9903,700,Semi-Synthetic (HR),0.000599980354309193,0.0006,0.0115,0.000599980354309193,0.9104500701578392,0.886064414296806,0.9933586118828651
CFFair,HR_N1000_WealthDom_Thresh2.5_Seed800_BIASED_ALL.csv,WealthDom,2.5,BIASED_ALL,2,6,4,1000,0.812,0.765,0.8121,0.8933,0.8508,0.0347,0.9588000178337096,0.0253,0.8065,0.8411,800,Semi-Synthetic (HR),0.041199982166290394,0.0347,0.0253,0.041199982166290394,0.8607176131140586,0.8225142088206662,0.96566325975641
CFFair,HR_N1000_WealthDom_Thresh2.5_Seed800_FAIR_ALL.csv,WealthDom,2.5,FAIR_ALL,2,6,4,1000,0.7798,0.925,0.925,1.0,0.961,0.0,1.0,0.0,1.0,1.0,800,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.9157789354579715,0.8927305203112174,1.0
CFFair,HR_N1000_WealthDom_Thresh2.5_Seed900_BIASED_ALL.csv,WealthDom,2.5,BIASED_ALL,2,6,4,1000,0.77,0.77,0.8072,0.9054,0.8535,0.0903,0.8967000246047974,0.0889,0.7835,0.8738,900,Semi-Synthetic (HR),0.10329997539520264,0.0903,0.0889,0.10329997539520264,0.843886070066506,0.8154603577386209,0.9056336354527972
CFFair,HR_N1000_WealthDom_Thresh2.5_Seed900_FAIR_ALL.csv,WealthDom,2.5,FAIR_ALL,2,6,4,1000,0.7677,0.93,0.93,1.0,0.9637,0.0,1.0,0.0,1.0,1.0,900,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.9134428594935277,0.8898560539765422,1.0
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed1000_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,2,6,4,1000,0.9292,0.905,0.5625,0.4286,0.4865,0.0337,0.6499999761581421,0.0,0.0625,0.0962,1000,Semi-Synthetic (HR),0.3500000238418579,0.0337,0.0,0.3500000238418579,0.6950505120058985,0.6355352353187136,0.8136252710418307
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed1000_BIASED_FAIRNESS.csv,HighBias,1.0,BIASED_FAIRNESS,1,6,0,1000,0.9114,0.915,1.0,0.1905,0.32,0.0563,inf,0.25,0.0563,0.0,1000,Semi-Synthetic (HR),1.0,0.0563,0.25,1.0,0.5819342804364697,0.611506662312903,0.5386819151422425
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed1000_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,2,6,4,1000,0.7869,0.915,0.915,1.0,0.9556,0.0,1.0,0.0,1.0,1.0,1000,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.9152253749006596,0.8918727152945677,1.0
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed100_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,2,6,4,1000,0.9344,0.915,0.5882,0.5,0.5405,0.0833,0.3332999944686889,0.5556,0.0417,0.125,100,Semi-Synthetic (HR),0.666700005531311,0.0833,0.5556,0.666700005531311,0.620447006127296,0.6679322292450712,0.5514549068056194
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed100_BIASED_FAIRNESS.csv,HighBias,1.0,BIASED_FAIRNESS,1,6,0,1000,0.9275,0.92,0.6667,0.4,0.5,0.2034,inf,0.5,0.2034,0.0,100,Semi-Synthetic (HR),1.0,0.2034,0.5,1.0,0.5661104661909373,0.6515151527887489,0.4528459542454305
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed100_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,2,6,4,1000,0.7261,0.925,0.925,1.0,0.961,0.0,1.0,0.0,1.0,1.0,100,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.9003200129792049,0.8731816853563849,1.0
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed1100_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,2,6,4,1000,0.9766,0.955,0.9286,0.619,0.7429,0.0442,0.5231999754905701,0.0096,0.0485,0.0928,1100,Semi-Synthetic (HR),0.47680002450942993,0.0442,0.0096,0.47680002450942993,0.7829174936708884,0.8035539455755769,0.7545676806484954
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed1100_BIASED_FAIRNESS.csv,HighBias,1.0,BIASED_FAIRNESS,1,6,0,1000,0.9755,0.945,0.8125,0.619,0.7027,0.2759,inf,0.7222,0.2759,0.0,1100,Semi-Synthetic (HR),1.0,0.2759,0.7222,1.0,0.5934075787327816,0.7789511155359371,0.3802587263385336
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed1100_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,2,6,4,1000,0.8322,0.92,0.92,1.0,0.9583,0.0,1.0,0.0,1.0,1.0,1100,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.9289729231735598,0.9094193120949474,1.0
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed1200_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,2,6,4,1000,0.9362,0.93,0.6818,0.6818,0.6818,0.0871,0.42289999127388,0.2083,0.0638,0.1509,1200,Semi-Synthetic (HR),0.57710000872612,0.0871,0.2083,0.57710000872612,0.7235940288976747,0.7599998772079759,0.6738345519882488
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed1200_BIASED_FAIRNESS.csv,HighBias,1.0,BIASED_FAIRNESS,1,6,0,1000,0.9379,0.93,0.9,0.4091,0.5625,0.1639,inf,0.45,0.1639,0.0,1200,Semi-Synthetic (HR),1.0,0.1639,0.45,1.0,0.6004564111147466,0.6997620738500784,0.4744055988571536
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed1200_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,2,6,4,1000,0.7462,0.895,0.895,1.0,0.9446,0.0,1.0,0.0,1.0,1.0,1200,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8987274891928507,0.8705768787269248,1.0
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed1300_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,2,6,4,1000,0.9242,0.93,0.8889,0.381,0.5333,0.0518,0.2745000123977661,0.0667,0.0196,0.0714,1300,Semi-Synthetic (HR),0.7254999876022339,0.0518,0.0667,0.7254999876022339,0.6703034640970281,0.6845646120240955,0.6503402126960067
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed1300_BIASED_FAIRNESS.csv,HighBias,1.0,BIASED_FAIRNESS,1,6,0,1000,0.9221,0.935,0.8333,0.4762,0.6061,0.1567,21.83580017089844,0.5,0.1642,0.0075,1300,Semi-Synthetic (HR),0.9542036475799616,0.1567,0.5,0.9542036475799616,0.608014982297115,0.7173863525572628,0.4741190274476475
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed1300_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,2,6,4,1000,0.75,0.92,0.92,1.0,0.9583,0.0,1.0,0.0,1.0,1.0,1300,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.906100824601119,0.8803887431116661,1.0
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed1400_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,2,6,4,1000,0.9113,0.9,0.7143,0.2174,0.3333,0.0404,0.225500002503395,0.0686,0.0118,0.0522,1400,Semi-Synthetic (HR),0.774499997496605,0.0404,0.0686,0.774499997496605,0.6053809368374835,0.5855846310313104,0.6352819759669025
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed1400_BIASED_FAIRNESS.csv,HighBias,1.0,BIASED_FAIRNESS,1,6,0,1000,0.9047,0.895,0.75,0.1304,0.2222,0.069,inf,0.1875,0.069,0.0,1400,Semi-Synthetic (HR),1.0,0.069,0.1875,1.0,0.5521509265827094,0.5551428217980976,0.5478666712923792
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed1400_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,2,6,4,1000,0.6647,0.93,0.93,1.0,0.9637,0.0,1.0,0.0,1.0,1.0,1400,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8834641175178494,0.8520934130597289,1.0
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed1500_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,2,6,4,1000,0.8899,0.91,0.5909,0.5909,0.5909,0.1299,0.2135999947786331,0.4476,0.0353,0.1652,1500,Semi-Synthetic (HR),0.7864000052213669,0.1299,0.4476,0.7864000052213669,0.6251011498614075,0.6932418734974565,0.5351877541070639
