model_name,name_dataset,total_samples,n_U_cols_used,cluster_size_0,cluster_size_1,Statistical_Parity_Diff_wrt_U,Disparate_Impact_Ratio_wrt_U,Equal_Opportunity_Diff_wrt_U,Pos_Rate_U_cluster1,Pos_Rate_U_cluster0
CLAIRE,HR_N10000_MedBias_Thresh1.0_Seed1600_BIASED_ALL.csv,9000,4,1705,7295,0.7168,0.2447,0.4372,0.2322,0.949
CLAIRE,HR_N10000_MedBias_Thresh1.0_Seed1600_FAIR_ALL.csv,9000,4,1418,7582,0.0018,0.9982,0.0012,0.9982,1.0
CLAIRE,HR_N10000_MedBias_Thresh1.0_Seed1700_BIASED_ALL.csv,9000,4,1730,7270,0.6787,0.2633,0.4274,0.2426,0.9214
CLAIRE,HR_N10000_MedBias_Thresh1.0_Seed1700_FAIR_ALL.csv,9000,4,7539,1461,0.0013,1.0013,0.0007,1.0,0.9987
CLAIRE,HR_N10000_MedBias_Thresh1.0_Seed1800_BIASED_ALL.csv,9000,4,1769,7231,0.6638,0.2706,0.3912,0.2463,0.9101
CLAIRE,HR_N10000_MedBias_Thresh1.0_Seed1800_FAIR_ALL.csv,9000,4,7440,1560,0.0005,1.0005,0.0006,1.0,0.9995
CLAIRE,HR_N10000_MedBias_Thresh1.0_Seed1900_BIASED_ALL.csv,9000,4,1680,7320,0.7154,0.15,0.5547,0.1262,0.8417
CLAIRE,HR_N10000_MedBias_Thresh1.0_Seed1900_FAIR_ALL.csv,9000,4,1503,7497,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N10000_MedBias_Thresh1.0_Seed2000_BIASED_ALL.csv,9000,4,7238,1762,0.7301,7.3214,0.5966,0.8456,0.1155
CLAIRE,HR_N10000_MedBias_Thresh1.0_Seed2000_FAIR_ALL.csv,9000,4,7425,1575,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N10000_MedBias_Thresh1.0_Seed200_BIASED_ALL.csv,9000,4,7187,1813,0.7235,3.9065,0.4346,0.9724,0.2489
CLAIRE,HR_N10000_MedBias_Thresh1.0_Seed200_FAIR_ALL.csv,9000,4,7473,1527,0.0007,1.0007,0.0003,1.0,0.9993
CLAIRE,HR_N10000_MedBias_Thresh1.0_Seed300_BIASED_ALL.csv,9000,4,1673,7327,0.6547,0.2756,0.3955,0.2491,0.9038
CLAIRE,HR_N10000_MedBias_Thresh1.0_Seed300_FAIR_ALL.csv,9000,4,7500,1500,0.0001,1.0001,0.0001,1.0,0.9999
CLAIRE,HR_N10000_MedBias_Thresh1.0_Seed400_BIASED_ALL.csv,9000,4,1721,7279,0.6628,0.2632,0.4114,0.2367,0.8995
CLAIRE,HR_N10000_MedBias_Thresh1.0_Seed400_FAIR_ALL.csv,9000,4,1527,7473,0.0044,0.9956,0.0033,0.9956,1.0
CLAIRE,HR_N10000_MedBias_Thresh1.0_Seed500_BIASED_ALL.csv,9000,4,1795,7205,0.6457,0.0815,0.6095,0.0573,0.7031
CLAIRE,HR_N10000_MedBias_Thresh1.0_Seed500_FAIR_ALL.csv,9000,4,7571,1429,0.0071,1.0072,0.0052,1.0,0.9929
CLAIRE,HR_N10000_MedBias_Thresh1.0_Seed600_BIASED_ALL.csv,9000,4,7293,1707,0.7027,6.0487,0.5593,0.8418,0.1392
CLAIRE,HR_N10000_MedBias_Thresh1.0_Seed600_FAIR_ALL.csv,9000,4,1491,7509,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N10000_MedBias_Thresh1.0_Seed700_BIASED_ALL.csv,9000,4,7353,1647,0.7011,5.7868,0.5256,0.8476,0.1465
CLAIRE,HR_N10000_MedBias_Thresh1.0_Seed700_FAIR_ALL.csv,9000,4,1455,7545,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N10000_MedBias_Thresh1.0_Seed800_BIASED_ALL.csv,9000,4,1809,7191,0.6826,0.3117,0.388,0.3091,0.9917
CLAIRE,HR_N10000_MedBias_Thresh1.0_Seed800_FAIR_ALL.csv,9000,4,7501,1499,0.0009,1.0009,0.0006,1.0,0.9991
CLAIRE,HR_N10000_MedBias_Thresh1.0_Seed900_BIASED_ALL.csv,9000,4,7229,1771,0.608,2.6405,0.2916,0.9785,0.3706
CLAIRE,HR_N10000_MedBias_Thresh1.0_Seed900_FAIR_ALL.csv,9000,4,7507,1493,0.0001,1.0001,0.0001,1.0,0.9999
CLAIRE,HR_N10000_MedBias_Thresh2.5_Seed1000_BIASED_ALL.csv,9000,4,4033,4967,0.5296,0.071,0.6178,0.0405,0.57
CLAIRE,HR_N10000_MedBias_Thresh2.5_Seed1000_FAIR_ALL.csv,9000,4,333,8667,0.0009,0.9991,0.0006,0.9991,1.0
CLAIRE,HR_N10000_MedBias_Thresh2.5_Seed100_BIASED_ALL.csv,9000,4,5014,3986,0.4308,20.1153,0.54,0.4533,0.0225
CLAIRE,HR_N10000_MedBias_Thresh2.5_Seed100_FAIR_ALL.csv,9000,4,8721,279,0.0009,1.0009,0.0009,1.0,0.9991
CLAIRE,HR_N10000_MedBias_Thresh2.5_Seed1100_BIASED_ALL.csv,9000,4,4056,4944,0.5786,0.1029,0.6306,0.0663,0.645
CLAIRE,HR_N10000_MedBias_Thresh2.5_Seed1100_FAIR_ALL.csv,9000,4,289,8711,0.0003,0.9997,0.0003,0.9997,1.0
CLAIRE,HR_N10000_MedBias_Thresh2.5_Seed1200_BIASED_ALL.csv,9000,4,4896,4104,0.452,13.865,0.5577,0.4871,0.0351
CLAIRE,HR_N10000_MedBias_Thresh2.5_Seed1200_FAIR_ALL.csv,9000,4,8649,351,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N10000_MedBias_Thresh2.5_Seed1300_BIASED_ALL.csv,9000,4,4261,4739,0.5449,0.0937,0.6218,0.0563,0.6013
CLAIRE,HR_N10000_MedBias_Thresh2.5_Seed1300_FAIR_ALL.csv,9000,4,8703,297,0.0004,0.9996,0.0008,0.9966,0.997
CLAIRE,HR_N10000_MedBias_Thresh2.5_Seed1400_BIASED_ALL.csv,9000,4,5010,3990,0.6305,6.5612,0.5742,0.7439,0.1134
CLAIRE,HR_N10000_MedBias_Thresh2.5_Seed1400_FAIR_ALL.csv,9000,4,340,8660,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N10000_MedBias_Thresh2.5_Seed1500_BIASED_ALL.csv,9000,4,4124,4876,0.4191,0.0602,0.5245,0.0269,0.4459
CLAIRE,HR_N10000_MedBias_Thresh2.5_Seed1500_FAIR_ALL.csv,9000,4,341,8659,0.0003,0.9997,0.0,0.9997,1.0
CLAIRE,HR_N10000_MedBias_Thresh2.5_Seed1600_BIASED_ALL.csv,9000,4,3956,5044,0.5191,0.0653,0.6092,0.0363,0.5554
CLAIRE,HR_N10000_MedBias_Thresh2.5_Seed1600_FAIR_ALL.csv,9000,4,8673,327,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N10000_MedBias_Thresh2.5_Seed1700_BIASED_ALL.csv,9000,4,3888,5112,0.6046,0.0768,0.6617,0.0503,0.6548
CLAIRE,HR_N10000_MedBias_Thresh2.5_Seed1700_FAIR_ALL.csv,9000,4,8651,349,0.0003,1.0003,0.0,1.0,0.9997
CLAIRE,HR_N10000_MedBias_Thresh2.5_Seed1800_BIASED_ALL.csv,9000,4,4108,4892,0.4015,0.0607,0.5068,0.026,0.4275
CLAIRE,HR_N10000_MedBias_Thresh2.5_Seed1800_FAIR_ALL.csv,9000,4,316,8684,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N10000_MedBias_Thresh2.5_Seed1900_BIASED_ALL.csv,9000,4,3986,5014,0.3541,0.0528,0.4656,0.0197,0.3738
CLAIRE,HR_N10000_MedBias_Thresh2.5_Seed1900_FAIR_ALL.csv,9000,4,8659,341,0.0006,1.0006,0.0004,1.0,0.9994
CLAIRE,HR_N10000_MedBias_Thresh2.5_Seed2000_BIASED_ALL.csv,9000,4,4084,4916,0.4487,0.0869,0.5585,0.0427,0.4914
CLAIRE,HR_N10000_MedBias_Thresh2.5_Seed2000_FAIR_ALL.csv,9000,4,314,8686,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N10000_MedBias_Thresh2.5_Seed200_BIASED_ALL.csv,9000,4,4004,4996,0.6231,0.1169,0.6604,0.0825,0.7055
CLAIRE,HR_N10000_MedBias_Thresh2.5_Seed200_FAIR_ALL.csv,9000,4,8705,295,0.0005,1.0005,0.0001,1.0,0.9995
CLAIRE,HR_N10000_MedBias_Thresh2.5_Seed300_BIASED_ALL.csv,9000,4,4218,4782,0.4509,0.0375,0.571,0.0176,0.4685
CLAIRE,HR_N10000_MedBias_Thresh2.5_Seed300_FAIR_ALL.csv,9000,4,5549,3451,0.0004,0.9996,0.0006,0.9986,0.9989
CLAIRE,HR_N10000_MedBias_Thresh2.5_Seed400_BIASED_ALL.csv,9000,4,4853,4147,0.2985,43.6088,0.4256,0.3055,0.007
CLAIRE,HR_N10000_MedBias_Thresh2.5_Seed400_FAIR_ALL.csv,9000,4,331,8669,0.0008,0.9992,0.0006,0.9992,1.0
CLAIRE,HR_N10000_MedBias_Thresh2.5_Seed500_BIASED_ALL.csv,9000,4,4943,4057,0.4212,29.9182,0.5502,0.4358,0.0146
CLAIRE,HR_N10000_MedBias_Thresh2.5_Seed500_FAIR_ALL.csv,9000,4,8666,334,0.0002,1.0002,0.0001,1.0,0.9998
CLAIRE,HR_N10000_MedBias_Thresh2.5_Seed600_BIASED_ALL.csv,9000,4,4911,4089,0.4341,19.7011,0.5468,0.4573,0.0232
CLAIRE,HR_N10000_MedBias_Thresh2.5_Seed600_FAIR_ALL.csv,9000,4,8709,291,0.0063,0.9937,0.0072,0.9863,0.9925
CLAIRE,HR_N10000_MedBias_Thresh2.5_Seed700_BIASED_ALL.csv,9000,4,4886,4114,0.3555,22.9863,0.4864,0.3717,0.0162
CLAIRE,HR_N10000_MedBias_Thresh2.5_Seed700_FAIR_ALL.csv,9000,4,5775,3225,0.0029,1.003,0.0021,1.0,0.9971
CLAIRE,HR_N10000_MedBias_Thresh2.5_Seed800_BIASED_ALL.csv,9000,4,4904,4096,0.6814,7.3896,0.6644,0.7881,0.1066
CLAIRE,HR_N10000_MedBias_Thresh2.5_Seed800_FAIR_ALL.csv,9000,4,365,8635,0.0034,0.9966,0.0028,0.9966,1.0
CLAIRE,HR_N10000_MedBias_Thresh2.5_Seed900_BIASED_ALL.csv,9000,4,4185,4815,0.3373,0.0339,0.4836,0.0118,0.3491
CLAIRE,HR_N10000_MedBias_Thresh2.5_Seed900_FAIR_ALL.csv,9000,4,8651,349,0.0028,1.0028,0.0019,1.0,0.9972
CLAIRE,HR_N10000_PolicyDom_Thresh1.0_Seed1000_BIASED_ALL.csv,9000,4,1787,7213,0.0045,0.0,0.0281,0.0,0.0045
CLAIRE,HR_N10000_PolicyDom_Thresh1.0_Seed1000_FAIR_ALL.csv,9000,4,7512,1488,0.0033,1.0033,0.0017,1.0,0.9967
CLAIRE,HR_N10000_PolicyDom_Thresh1.0_Seed100_BIASED_ALL.csv,9000,4,7233,1767,0.0085,inf,0.0529,0.0085,0.0
CLAIRE,HR_N10000_PolicyDom_Thresh1.0_Seed100_FAIR_ALL.csv,9000,4,1522,7478,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N10000_PolicyDom_Thresh1.0_Seed1100_BIASED_ALL.csv,9000,4,1859,7141,0.0,inf,0.0,0.0,0.0
CLAIRE,HR_N10000_PolicyDom_Thresh1.0_Seed1100_FAIR_ALL.csv,9000,4,1450,7550,0.0006,1.0006,0.0018,0.9958,0.9952
CLAIRE,HR_N10000_PolicyDom_Thresh1.0_Seed1200_BIASED_ALL.csv,9000,4,7248,1752,0.0427,62.8822,0.2656,0.0434,0.0007
CLAIRE,HR_N10000_PolicyDom_Thresh1.0_Seed1200_FAIR_ALL.csv,9000,4,1529,7471,0.0055,0.9945,0.0025,0.9945,1.0
CLAIRE,HR_N10000_PolicyDom_Thresh1.0_Seed1300_BIASED_ALL.csv,9000,4,7329,1671,0.0733,269.7388,0.4277,0.0736,0.0003
CLAIRE,HR_N10000_PolicyDom_Thresh1.0_Seed1300_FAIR_ALL.csv,9000,4,1420,7580,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N10000_PolicyDom_Thresh1.0_Seed1400_BIASED_ALL.csv,9000,4,7131,1869,0.0096,inf,0.0637,0.0096,0.0
CLAIRE,HR_N10000_PolicyDom_Thresh1.0_Seed1400_FAIR_ALL.csv,9000,4,7455,1545,0.0013,1.0013,0.0011,1.0,0.9987
CLAIRE,HR_N10000_PolicyDom_Thresh1.0_Seed1500_BIASED_ALL.csv,9000,4,1871,7129,0.0262,0.0,0.1854,0.0,0.0262
CLAIRE,HR_N10000_PolicyDom_Thresh1.0_Seed1500_FAIR_ALL.csv,9000,4,1454,7546,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N10000_PolicyDom_Thresh1.0_Seed1600_BIASED_ALL.csv,9000,4,7326,1674,0.0335,inf,0.1863,0.0335,0.0
CLAIRE,HR_N10000_PolicyDom_Thresh1.0_Seed1600_FAIR_ALL.csv,9000,4,1396,7604,0.0001,0.9999,0.0,0.9999,1.0
CLAIRE,HR_N10000_PolicyDom_Thresh1.0_Seed1700_BIASED_ALL.csv,9000,4,7223,1777,0.0,inf,0.0,0.0,0.0
CLAIRE,HR_N10000_PolicyDom_Thresh1.0_Seed1700_FAIR_ALL.csv,9000,4,7574,1426,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N10000_PolicyDom_Thresh1.0_Seed1800_BIASED_ALL.csv,9000,4,7187,1813,0.0303,inf,0.2266,0.0303,0.0
CLAIRE,HR_N10000_PolicyDom_Thresh1.0_Seed1800_FAIR_ALL.csv,9000,4,7536,1464,0.0003,1.0003,0.0003,1.0,0.9997
CLAIRE,HR_N10000_PolicyDom_Thresh1.0_Seed1900_BIASED_ALL.csv,9000,4,7207,1793,0.0434,313.5226,0.267,0.0435,0.0001
CLAIRE,HR_N10000_PolicyDom_Thresh1.0_Seed1900_FAIR_ALL.csv,9000,4,7541,1459,0.002,1.002,0.0013,1.0,0.998
CLAIRE,HR_N10000_PolicyDom_Thresh1.0_Seed2000_BIASED_ALL.csv,9000,4,7267,1733,0.0312,inf,0.1744,0.0312,0.0
CLAIRE,HR_N10000_PolicyDom_Thresh1.0_Seed2000_FAIR_ALL.csv,9000,4,7468,1532,0.0005,1.0005,0.0002,1.0,0.9995
CLAIRE,HR_N10000_PolicyDom_Thresh1.0_Seed200_BIASED_ALL.csv,9000,4,1896,7104,0.009,0.0,0.0732,0.0,0.009
CLAIRE,HR_N10000_PolicyDom_Thresh1.0_Seed200_FAIR_ALL.csv,9000,4,7502,1498,0.0003,1.0003,0.0003,1.0,0.9997
CLAIRE,HR_N10000_PolicyDom_Thresh1.0_Seed300_BIASED_ALL.csv,9000,4,7289,1711,0.0525,383.4074,0.3405,0.0526,0.0001
CLAIRE,HR_N10000_PolicyDom_Thresh1.0_Seed300_FAIR_ALL.csv,9000,4,7538,1462,0.0015,1.0015,0.0004,0.9918,0.9903
CLAIRE,HR_N10000_PolicyDom_Thresh1.0_Seed400_BIASED_ALL.csv,9000,4,1781,7219,0.0051,0.0,0.0332,0.0,0.0051
CLAIRE,HR_N10000_PolicyDom_Thresh1.0_Seed400_FAIR_ALL.csv,9000,4,7556,1444,0.0062,1.0063,0.0054,1.0,0.9938
CLAIRE,HR_N10000_PolicyDom_Thresh1.0_Seed500_BIASED_ALL.csv,9000,4,2004,6996,0.0253,0.0056,0.2174,0.0001,0.0254
CLAIRE,HR_N10000_PolicyDom_Thresh1.0_Seed500_FAIR_ALL.csv,9000,4,7486,1514,0.0009,1.0009,0.0006,1.0,0.9991
CLAIRE,HR_N10000_PolicyDom_Thresh1.0_Seed600_BIASED_ALL.csv,9000,4,1758,7242,0.0306,0.0045,0.2515,0.0001,0.0307
CLAIRE,HR_N10000_PolicyDom_Thresh1.0_Seed600_FAIR_ALL.csv,9000,4,1454,7546,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N10000_PolicyDom_Thresh1.0_Seed700_BIASED_ALL.csv,9000,4,1729,7271,0.0081,0.0,0.0446,0.0,0.0081
CLAIRE,HR_N10000_PolicyDom_Thresh1.0_Seed700_FAIR_ALL.csv,9000,4,1395,7605,0.0001,0.9999,0.0001,0.9999,1.0
CLAIRE,HR_N10000_PolicyDom_Thresh1.0_Seed800_BIASED_ALL.csv,9000,4,7155,1845,0.0065,inf,0.0463,0.0065,0.0
CLAIRE,HR_N10000_PolicyDom_Thresh1.0_Seed800_FAIR_ALL.csv,9000,4,7475,1525,0.0001,1.0001,0.0,1.0,0.9999
CLAIRE,HR_N10000_PolicyDom_Thresh1.0_Seed900_BIASED_ALL.csv,9000,4,1781,7219,0.0011,0.0,0.0101,0.0,0.0011
CLAIRE,HR_N10000_PolicyDom_Thresh1.0_Seed900_FAIR_ALL.csv,9000,4,1512,7488,0.0009,0.9991,0.0008,0.9991,1.0
CLAIRE,HR_N10000_PolicyDom_Thresh2.5_Seed1000_BIASED_ALL.csv,9000,4,4245,4755,0.0038,0.0,0.094,0.0,0.0038
CLAIRE,HR_N10000_PolicyDom_Thresh2.5_Seed1000_FAIR_ALL.csv,9000,4,8749,251,0.0008,1.0008,0.0004,1.0,0.9992
CLAIRE,HR_N10000_PolicyDom_Thresh2.5_Seed100_BIASED_ALL.csv,9000,4,4950,4050,0.0032,inf,0.0794,0.0032,0.0
CLAIRE,HR_N10000_PolicyDom_Thresh2.5_Seed100_FAIR_ALL.csv,9000,4,8766,234,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N10000_PolicyDom_Thresh2.5_Seed1100_BIASED_ALL.csv,9000,4,4166,4834,0.0096,0.0,0.1983,0.0,0.0096
CLAIRE,HR_N10000_PolicyDom_Thresh2.5_Seed1100_FAIR_ALL.csv,9000,4,8760,240,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N10000_PolicyDom_Thresh2.5_Seed1200_BIASED_ALL.csv,9000,4,4671,4329,0.0046,inf,0.127,0.0046,0.0
CLAIRE,HR_N10000_PolicyDom_Thresh2.5_Seed1200_FAIR_ALL.csv,9000,4,8719,281,0.0063,1.0063,0.0045,1.0,0.9937
CLAIRE,HR_N10000_PolicyDom_Thresh2.5_Seed1300_BIASED_ALL.csv,9000,4,4228,4772,0.0059,0.0,0.2316,0.0,0.0059
CLAIRE,HR_N10000_PolicyDom_Thresh2.5_Seed1300_FAIR_ALL.csv,9000,4,4867,4133,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N10000_PolicyDom_Thresh2.5_Seed1400_BIASED_ALL.csv,9000,4,4160,4840,0.0007,0.0,0.014,0.0,0.0007
CLAIRE,HR_N10000_PolicyDom_Thresh2.5_Seed1400_FAIR_ALL.csv,9000,4,8734,266,0.0031,1.0031,0.0023,1.0,0.9969
CLAIRE,HR_N10000_PolicyDom_Thresh2.5_Seed1500_BIASED_ALL.csv,9000,4,4777,4223,0.0002,inf,0.007,0.0002,0.0
CLAIRE,HR_N10000_PolicyDom_Thresh2.5_Seed1500_FAIR_ALL.csv,9000,4,276,8724,0.0021,0.9979,0.0009,0.9979,1.0
CLAIRE,HR_N10000_PolicyDom_Thresh2.5_Seed1600_BIASED_ALL.csv,9000,4,4147,4853,0.0099,0.0,0.2248,0.0,0.0099
CLAIRE,HR_N10000_PolicyDom_Thresh2.5_Seed1600_FAIR_ALL.csv,9000,4,8753,247,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N10000_PolicyDom_Thresh2.5_Seed1700_BIASED_ALL.csv,9000,4,4043,4957,0.0146,0.0,0.3462,0.0,0.0146
CLAIRE,HR_N10000_PolicyDom_Thresh2.5_Seed1700_FAIR_ALL.csv,9000,4,8712,288,0.003,0.997,0.0031,0.9965,0.9995
CLAIRE,HR_N10000_PolicyDom_Thresh2.5_Seed1800_BIASED_ALL.csv,9000,4,4208,4792,0.0029,0.0,0.0853,0.0,0.0029
CLAIRE,HR_N10000_PolicyDom_Thresh2.5_Seed1800_FAIR_ALL.csv,9000,4,8735,265,0.0073,1.0074,0.0061,1.0,0.9927
CLAIRE,HR_N10000_PolicyDom_Thresh2.5_Seed1900_BIASED_ALL.csv,9000,4,4239,4761,0.004,0.0,0.1037,0.0,0.004
CLAIRE,HR_N10000_PolicyDom_Thresh2.5_Seed1900_FAIR_ALL.csv,9000,4,301,8699,0.002,0.998,0.0014,0.998,1.0
CLAIRE,HR_N10000_PolicyDom_Thresh2.5_Seed2000_BIASED_ALL.csv,9000,4,4082,4918,0.0044,0.0,0.0598,0.0,0.0044
CLAIRE,HR_N10000_PolicyDom_Thresh2.5_Seed2000_FAIR_ALL.csv,9000,4,8708,292,0.0001,1.0001,0.0,1.0,0.9999
CLAIRE,HR_N10000_PolicyDom_Thresh2.5_Seed200_BIASED_ALL.csv,9000,4,4041,4959,0.0005,0.0,0.0142,0.0,0.0005
CLAIRE,HR_N10000_PolicyDom_Thresh2.5_Seed200_FAIR_ALL.csv,9000,4,8707,293,0.0016,1.0016,0.001,1.0,0.9984
CLAIRE,HR_N10000_PolicyDom_Thresh2.5_Seed300_BIASED_ALL.csv,9000,4,4648,4352,0.0009,inf,0.0179,0.0009,0.0
CLAIRE,HR_N10000_PolicyDom_Thresh2.5_Seed300_FAIR_ALL.csv,9000,4,8740,260,0.0006,1.0006,0.0004,1.0,0.9994
CLAIRE,HR_N10000_PolicyDom_Thresh2.5_Seed400_BIASED_ALL.csv,9000,4,4924,4076,0.0012,inf,0.0222,0.0012,0.0
CLAIRE,HR_N10000_PolicyDom_Thresh2.5_Seed400_FAIR_ALL.csv,9000,4,4000,5000,0.0051,0.9949,0.0042,0.9944,0.9995
CLAIRE,HR_N10000_PolicyDom_Thresh2.5_Seed500_BIASED_ALL.csv,9000,4,4302,4698,0.003,0.0,0.0804,0.0,0.003
CLAIRE,HR_N10000_PolicyDom_Thresh2.5_Seed500_FAIR_ALL.csv,9000,4,220,8780,0.0021,0.9979,0.002,0.9979,1.0
CLAIRE,HR_N10000_PolicyDom_Thresh2.5_Seed600_BIASED_ALL.csv,9000,4,4754,4246,0.0047,inf,0.1562,0.0047,0.0
CLAIRE,HR_N10000_PolicyDom_Thresh2.5_Seed600_FAIR_ALL.csv,9000,4,8723,277,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N10000_PolicyDom_Thresh2.5_Seed700_BIASED_ALL.csv,9000,4,4779,4221,0.005,inf,0.0863,0.005,0.0
CLAIRE,HR_N10000_PolicyDom_Thresh2.5_Seed700_FAIR_ALL.csv,9000,4,8737,263,0.0023,1.0023,0.0013,1.0,0.9977
CLAIRE,HR_N10000_PolicyDom_Thresh2.5_Seed800_BIASED_ALL.csv,9000,4,4882,4118,0.0262,inf,0.4085,0.0262,0.0
CLAIRE,HR_N10000_PolicyDom_Thresh2.5_Seed800_FAIR_ALL.csv,9000,4,8706,294,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N10000_PolicyDom_Thresh2.5_Seed900_BIASED_ALL.csv,9000,4,4230,4770,0.0064,0.0,0.1094,0.0,0.0064
CLAIRE,HR_N10000_PolicyDom_Thresh2.5_Seed900_FAIR_ALL.csv,9000,4,8736,264,0.0031,1.0031,0.0023,1.0,0.9969
CLAIRE,HR_N10000_WealthDom_Thresh1.0_Seed1000_BIASED_ALL.csv,9000,4,2023,6977,0.0737,0.9263,0.0344,0.9263,1.0
CLAIRE,HR_N10000_WealthDom_Thresh1.0_Seed1000_FAIR_ALL.csv,9000,4,1916,7084,0.0001,0.9999,0.0002,0.9999,1.0
CLAIRE,HR_N10000_WealthDom_Thresh1.0_Seed100_BIASED_ALL.csv,9000,4,7050,1950,0.065,1.0695,0.0293,1.0,0.935
CLAIRE,HR_N10000_WealthDom_Thresh1.0_Seed100_FAIR_ALL.csv,9000,4,7091,1909,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N10000_WealthDom_Thresh1.0_Seed1100_BIASED_ALL.csv,9000,4,7096,1904,0.1271,1.1462,0.0724,0.9963,0.8692
CLAIRE,HR_N10000_WealthDom_Thresh1.0_Seed1100_FAIR_ALL.csv,9000,4,7180,1820,0.0008,1.0008,0.0006,1.0,0.9992
CLAIRE,HR_N10000_WealthDom_Thresh1.0_Seed1200_BIASED_ALL.csv,9000,4,6913,2087,0.2003,1.2506,0.1284,0.9995,0.7992
CLAIRE,HR_N10000_WealthDom_Thresh1.0_Seed1200_FAIR_ALL.csv,9000,4,6967,2033,0.0043,1.0043,0.0019,1.0,0.9957
CLAIRE,HR_N10000_WealthDom_Thresh1.0_Seed1300_BIASED_ALL.csv,9000,4,6970,2030,0.0755,1.0816,0.0364,1.0,0.9245
CLAIRE,HR_N10000_WealthDom_Thresh1.0_Seed1300_FAIR_ALL.csv,9000,4,7036,1964,0.0017,1.0017,0.0019,1.0,0.9983
CLAIRE,HR_N10000_WealthDom_Thresh1.0_Seed1400_BIASED_ALL.csv,9000,4,6902,2098,0.0575,1.061,0.0244,1.0,0.9425
CLAIRE,HR_N10000_WealthDom_Thresh1.0_Seed1400_FAIR_ALL.csv,9000,4,2023,6977,0.0001,0.9999,0.0,0.9999,1.0
CLAIRE,HR_N10000_WealthDom_Thresh1.0_Seed1500_BIASED_ALL.csv,9000,4,6974,2026,0.2066,1.2619,0.1221,0.9956,0.7889
CLAIRE,HR_N10000_WealthDom_Thresh1.0_Seed1500_FAIR_ALL.csv,9000,4,7043,1957,0.0013,1.0013,0.0008,1.0,0.9987
CLAIRE,HR_N10000_WealthDom_Thresh1.0_Seed1600_BIASED_ALL.csv,9000,4,7139,1861,0.0998,1.1112,0.0534,0.9979,0.898
CLAIRE,HR_N10000_WealthDom_Thresh1.0_Seed1600_FAIR_ALL.csv,9000,4,1830,7170,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N10000_WealthDom_Thresh1.0_Seed1700_BIASED_ALL.csv,9000,4,6950,2050,0.0659,1.0705,0.0329,1.0,0.9341
CLAIRE,HR_N10000_WealthDom_Thresh1.0_Seed1700_FAIR_ALL.csv,9000,4,7098,1902,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N10000_WealthDom_Thresh1.0_Seed1800_BIASED_ALL.csv,9000,4,6981,2019,0.104,1.1161,0.057,1.0,0.896
CLAIRE,HR_N10000_WealthDom_Thresh1.0_Seed1800_FAIR_ALL.csv,9000,4,1994,7006,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N10000_WealthDom_Thresh1.0_Seed1900_BIASED_ALL.csv,9000,4,1977,7023,0.1485,0.8515,0.0867,0.8515,1.0
CLAIRE,HR_N10000_WealthDom_Thresh1.0_Seed1900_FAIR_ALL.csv,9000,4,7111,1889,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N10000_WealthDom_Thresh1.0_Seed2000_BIASED_ALL.csv,9000,4,6900,2100,0.0684,1.0734,0.031,1.0,0.9316
CLAIRE,HR_N10000_WealthDom_Thresh1.0_Seed2000_FAIR_ALL.csv,9000,4,1972,7028,0.0014,0.9986,0.0008,0.9986,1.0
CLAIRE,HR_N10000_WealthDom_Thresh1.0_Seed200_BIASED_ALL.csv,9000,4,2053,6947,0.0308,0.9691,0.0123,0.9682,0.999
CLAIRE,HR_N10000_WealthDom_Thresh1.0_Seed200_FAIR_ALL.csv,9000,4,1986,7014,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N10000_WealthDom_Thresh1.0_Seed300_BIASED_ALL.csv,9000,4,7114,1886,0.0623,1.0664,0.0278,1.0,0.9377
CLAIRE,HR_N10000_WealthDom_Thresh1.0_Seed300_FAIR_ALL.csv,9000,4,7134,1866,0.0,1.0,0.0,1.0,1.0
