model_name,name_dataset,total_samples,n_U_cols_used,cluster_size_0,cluster_size_1,Statistical_Parity_Diff_wrt_U,Disparate_Impact_Ratio_wrt_U,Equal_Opportunity_Diff_wrt_U,Pos_Rate_U_cluster1,Pos_Rate_U_cluster0
FairPFN,HR_N10000_MedBias_Thresh1.0_Seed1800_FAIR_ALL.csv,9000,4,7440,1560,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N10000_MedBias_Thresh1.0_Seed1900_BIASED_ALL.csv,9000,4,1680,7320,0.7924,0.2019,0.6012,0.2004,0.9929
FairPFN,HR_N10000_MedBias_Thresh1.0_Seed1900_FAIR_ALL.csv,9000,4,1503,7497,0.0004,0.9996,0.0,0.9996,1.0
FairPFN,HR_N10000_MedBias_Thresh1.0_Seed2000_BIASED_ALL.csv,9000,4,7238,1762,0.8224,6.4713,0.6568,0.9728,0.1503
FairPFN,HR_N10000_MedBias_Thresh1.0_Seed2000_FAIR_ALL.csv,9000,4,7425,1575,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N10000_MedBias_Thresh1.0_Seed200_BIASED_ALL.csv,9000,4,7187,1813,0.8039,5.648,0.6245,0.9768,0.173
FairPFN,HR_N10000_MedBias_Thresh1.0_Seed200_FAIR_ALL.csv,9000,4,7473,1527,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N10000_MedBias_Thresh1.0_Seed300_BIASED_ALL.csv,9000,4,1673,7327,0.7923,0.1848,0.613,0.1796,0.9719
FairPFN,HR_N10000_MedBias_Thresh1.0_Seed300_FAIR_ALL.csv,9000,4,7500,1500,0.0009,1.0009,0.0009,1.0,0.9991
FairPFN,HR_N10000_MedBias_Thresh1.0_Seed400_BIASED_ALL.csv,9000,4,1721,7279,0.8239,0.1375,0.671,0.1313,0.9553
FairPFN,HR_N10000_MedBias_Thresh1.0_Seed400_FAIR_ALL.csv,9000,4,1527,7473,0.0047,0.9953,0.0032,0.9953,1.0
FairPFN,HR_N10000_MedBias_Thresh1.0_Seed500_BIASED_ALL.csv,9000,4,1795,7205,0.8191,0.158,0.652,0.1536,0.9727
FairPFN,HR_N10000_MedBias_Thresh1.0_Seed500_FAIR_ALL.csv,9000,4,7571,1429,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N10000_MedBias_Thresh1.0_Seed600_BIASED_ALL.csv,9000,4,7293,1707,0.8125,5.7329,0.6325,0.9842,0.1717
FairPFN,HR_N10000_MedBias_Thresh1.0_Seed600_FAIR_ALL.csv,9000,4,1491,7509,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N10000_MedBias_Thresh1.0_Seed700_BIASED_ALL.csv,9000,4,7353,1647,0.7853,5.1246,0.563,0.9757,0.1904
FairPFN,HR_N10000_MedBias_Thresh1.0_Seed700_FAIR_ALL.csv,9000,4,1455,7545,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N10000_MedBias_Thresh1.0_Seed800_BIASED_ALL.csv,9000,4,1809,7191,0.8147,0.1706,0.6626,0.1676,0.9823
FairPFN,HR_N10000_MedBias_Thresh1.0_Seed800_FAIR_ALL.csv,9000,4,7501,1499,0.0004,1.0004,0.0001,1.0,0.9996
FairPFN,HR_N10000_MedBias_Thresh1.0_Seed900_BIASED_ALL.csv,9000,4,7229,1771,0.811,6.3057,0.6384,0.9639,0.1529
FairPFN,HR_N10000_MedBias_Thresh1.0_Seed900_FAIR_ALL.csv,9000,4,7507,1493,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N10000_MedBias_Thresh2.5_Seed1000_BIASED_ALL.csv,9000,4,4033,4967,0.4744,0.0658,0.5551,0.0334,0.5078
FairPFN,HR_N10000_MedBias_Thresh2.5_Seed1000_FAIR_ALL.csv,9000,4,333,8667,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N10000_MedBias_Thresh2.5_Seed100_BIASED_ALL.csv,9000,4,5014,3986,0.4852,12.9243,0.5148,0.5258,0.0407
FairPFN,HR_N10000_MedBias_Thresh2.5_Seed100_FAIR_ALL.csv,9000,4,8721,279,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N10000_MedBias_Thresh2.5_Seed1100_BIASED_ALL.csv,9000,4,4056,4944,0.4417,0.0746,0.5122,0.0356,0.4773
FairPFN,HR_N10000_MedBias_Thresh2.5_Seed1100_FAIR_ALL.csv,9000,4,289,8711,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N10000_MedBias_Thresh2.5_Seed1200_BIASED_ALL.csv,9000,4,4896,4104,0.4137,12.7091,0.4749,0.4491,0.0353
FairPFN,HR_N10000_MedBias_Thresh2.5_Seed1200_FAIR_ALL.csv,9000,4,8649,351,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N10000_MedBias_Thresh2.5_Seed1300_BIASED_ALL.csv,9000,4,4261,4739,0.3977,0.0528,0.5063,0.0222,0.4199
FairPFN,HR_N10000_MedBias_Thresh2.5_Seed1300_FAIR_ALL.csv,9000,4,8703,297,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N10000_MedBias_Thresh2.5_Seed1400_BIASED_ALL.csv,9000,4,5010,3990,0.4908,11.5984,0.5358,0.5371,0.0463
FairPFN,HR_N10000_MedBias_Thresh2.5_Seed1400_FAIR_ALL.csv,9000,4,340,8660,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N10000_MedBias_Thresh2.5_Seed1500_BIASED_ALL.csv,9000,4,4124,4876,0.4845,0.0741,0.5792,0.0388,0.5233
FairPFN,HR_N10000_MedBias_Thresh2.5_Seed1500_FAIR_ALL.csv,9000,4,341,8659,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N10000_MedBias_Thresh2.5_Seed1600_BIASED_ALL.csv,9000,4,3956,5044,0.4697,0.0554,0.5445,0.0276,0.4972
FairPFN,HR_N10000_MedBias_Thresh2.5_Seed1600_FAIR_ALL.csv,9000,4,8673,327,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N10000_MedBias_Thresh2.5_Seed1700_BIASED_ALL.csv,9000,4,3888,5112,0.507,0.0666,0.565,0.0362,0.5432
FairPFN,HR_N10000_MedBias_Thresh2.5_Seed1700_FAIR_ALL.csv,9000,4,8651,349,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N10000_MedBias_Thresh2.5_Seed1800_BIASED_ALL.csv,9000,4,4108,4892,0.3922,0.0524,0.4797,0.0217,0.4138
FairPFN,HR_N10000_MedBias_Thresh2.5_Seed1800_FAIR_ALL.csv,9000,4,316,8684,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N10000_MedBias_Thresh2.5_Seed1900_BIASED_ALL.csv,9000,4,3986,5014,0.462,0.0892,0.506,0.0453,0.5073
FairPFN,HR_N10000_MedBias_Thresh2.5_Seed1900_FAIR_ALL.csv,9000,4,8659,341,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N10000_MedBias_Thresh2.5_Seed2000_BIASED_ALL.csv,9000,4,4084,4916,0.4173,0.063,0.5127,0.0281,0.4454
FairPFN,HR_N10000_MedBias_Thresh2.5_Seed2000_FAIR_ALL.csv,9000,4,314,8686,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N10000_MedBias_Thresh2.5_Seed200_BIASED_ALL.csv,9000,4,4004,4996,0.4588,0.0583,0.5596,0.0284,0.4873
FairPFN,HR_N10000_MedBias_Thresh2.5_Seed200_FAIR_ALL.csv,9000,4,8705,295,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N10000_MedBias_Thresh2.5_Seed300_BIASED_ALL.csv,9000,4,4218,4782,0.4308,0.0624,0.5108,0.0286,0.4595
FairPFN,HR_N10000_MedBias_Thresh2.5_Seed300_FAIR_ALL.csv,9000,4,5549,3451,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N10000_MedBias_Thresh2.5_Seed400_BIASED_ALL.csv,9000,4,4853,4147,0.4087,15.3743,0.5262,0.4372,0.0284
FairPFN,HR_N10000_MedBias_Thresh2.5_Seed400_FAIR_ALL.csv,9000,4,331,8669,0.0016,0.9984,0.001,0.9984,1.0
FairPFN,HR_N10000_MedBias_Thresh2.5_Seed500_BIASED_ALL.csv,9000,4,4943,4057,0.4722,15.061,0.5296,0.5058,0.0336
FairPFN,HR_N10000_MedBias_Thresh2.5_Seed500_FAIR_ALL.csv,9000,4,8666,334,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N10000_MedBias_Thresh2.5_Seed600_BIASED_ALL.csv,9000,4,4911,4089,0.4302,17.0055,0.5157,0.4571,0.0269
FairPFN,HR_N10000_MedBias_Thresh2.5_Seed600_FAIR_ALL.csv,9000,4,8709,291,0.0001,1.0001,0.0001,1.0,0.9999
FairPFN,HR_N10000_MedBias_Thresh2.5_Seed700_BIASED_ALL.csv,9000,4,4886,4114,0.4331,11.5796,0.5027,0.474,0.0409
FairPFN,HR_N10000_MedBias_Thresh2.5_Seed700_FAIR_ALL.csv,9000,4,5775,3225,0.0012,1.0013,0.0012,0.9997,0.9984
FairPFN,HR_N10000_MedBias_Thresh2.5_Seed800_BIASED_ALL.csv,9000,4,4904,4096,0.4869,14.4143,0.58,0.5232,0.0363
FairPFN,HR_N10000_MedBias_Thresh2.5_Seed800_FAIR_ALL.csv,9000,4,365,8635,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N10000_MedBias_Thresh2.5_Seed900_BIASED_ALL.csv,9000,4,4185,4815,0.4696,0.076,0.57,0.0386,0.5082
FairPFN,HR_N10000_MedBias_Thresh2.5_Seed900_FAIR_ALL.csv,9000,4,8651,349,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N10000_PolicyDom_Thresh1.0_Seed1000_BIASED_ALL.csv,9000,4,1787,7213,0.0364,0.0,0.2303,0.0,0.0364
FairPFN,HR_N10000_PolicyDom_Thresh1.0_Seed1000_FAIR_ALL.csv,9000,4,7512,1488,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N10000_PolicyDom_Thresh1.0_Seed100_BIASED_ALL.csv,9000,4,7233,1767,0.0197,143.2683,0.1799,0.0198,0.0001
FairPFN,HR_N10000_PolicyDom_Thresh1.0_Seed100_FAIR_ALL.csv,9000,4,1522,7478,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N10000_PolicyDom_Thresh1.0_Seed1100_BIASED_ALL.csv,9000,4,1859,7141,0.0484,0.0,0.2902,0.0,0.0484
FairPFN,HR_N10000_PolicyDom_Thresh1.0_Seed1100_FAIR_ALL.csv,9000,4,1450,7550,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N10000_PolicyDom_Thresh1.0_Seed1200_BIASED_ALL.csv,9000,4,7248,1752,0.0387,281.3151,0.2969,0.0388,0.0001
FairPFN,HR_N10000_PolicyDom_Thresh1.0_Seed1200_FAIR_ALL.csv,9000,4,1529,7471,0.0015,0.9985,0.0006,0.9985,1.0
FairPFN,HR_N10000_PolicyDom_Thresh1.0_Seed1300_BIASED_ALL.csv,9000,4,7329,1671,0.0543,399.1257,0.3899,0.0545,0.0001
FairPFN,HR_N10000_PolicyDom_Thresh1.0_Seed1300_FAIR_ALL.csv,9000,4,1420,7580,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N10000_PolicyDom_Thresh1.0_Seed1400_BIASED_ALL.csv,9000,4,7131,1869,0.0396,inf,0.2745,0.0396,0.0
FairPFN,HR_N10000_PolicyDom_Thresh1.0_Seed1400_FAIR_ALL.csv,9000,4,7455,1545,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N10000_PolicyDom_Thresh1.0_Seed1500_BIASED_ALL.csv,9000,4,1871,7129,0.0625,0.0,0.3902,0.0,0.0625
FairPFN,HR_N10000_PolicyDom_Thresh1.0_Seed1500_FAIR_ALL.csv,9000,4,1454,7546,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N10000_PolicyDom_Thresh1.0_Seed1600_BIASED_ALL.csv,9000,4,7326,1674,0.0478,inf,0.3137,0.0478,0.0
FairPFN,HR_N10000_PolicyDom_Thresh1.0_Seed1600_FAIR_ALL.csv,9000,4,1396,7604,0.0013,0.9987,0.0012,0.9987,1.0
FairPFN,HR_N10000_PolicyDom_Thresh1.0_Seed1700_BIASED_ALL.csv,9000,4,7223,1777,0.0561,406.4716,0.3897,0.0563,0.0001
FairPFN,HR_N10000_PolicyDom_Thresh1.0_Seed1700_FAIR_ALL.csv,9000,4,7574,1426,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N10000_PolicyDom_Thresh1.0_Seed1800_BIASED_ALL.csv,9000,4,7187,1813,0.0629,inf,0.4089,0.0629,0.0
FairPFN,HR_N10000_PolicyDom_Thresh1.0_Seed1800_FAIR_ALL.csv,9000,4,7536,1464,0.0001,1.0001,0.0001,1.0,0.9999
FairPFN,HR_N10000_PolicyDom_Thresh1.0_Seed1900_BIASED_ALL.csv,9000,4,7207,1793,0.0134,inf,0.0971,0.0134,0.0
FairPFN,HR_N10000_PolicyDom_Thresh1.0_Seed1900_FAIR_ALL.csv,9000,4,7541,1459,0.0005,1.0005,0.0,1.0,0.9995
FairPFN,HR_N10000_PolicyDom_Thresh1.0_Seed2000_BIASED_ALL.csv,9000,4,7267,1733,0.0478,348.0444,0.3372,0.0479,0.0001
FairPFN,HR_N10000_PolicyDom_Thresh1.0_Seed2000_FAIR_ALL.csv,9000,4,7468,1532,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N10000_PolicyDom_Thresh1.0_Seed200_BIASED_ALL.csv,9000,4,1896,7104,0.1015,0.0083,0.5756,0.0008,0.1023
FairPFN,HR_N10000_PolicyDom_Thresh1.0_Seed200_FAIR_ALL.csv,9000,4,7502,1498,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N10000_PolicyDom_Thresh1.0_Seed300_BIASED_ALL.csv,9000,4,7289,1711,0.0548,400.4477,0.3351,0.0549,0.0001
FairPFN,HR_N10000_PolicyDom_Thresh1.0_Seed300_FAIR_ALL.csv,9000,4,7538,1462,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N10000_PolicyDom_Thresh1.0_Seed400_BIASED_ALL.csv,9000,4,1781,7219,0.0567,0.0,0.3318,0.0,0.0567
FairPFN,HR_N10000_PolicyDom_Thresh1.0_Seed400_FAIR_ALL.csv,9000,4,7556,1444,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N10000_PolicyDom_Thresh1.0_Seed500_BIASED_ALL.csv,9000,4,2004,6996,0.0334,0.0,0.2609,0.0,0.0334
FairPFN,HR_N10000_PolicyDom_Thresh1.0_Seed500_FAIR_ALL.csv,9000,4,7486,1514,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N10000_PolicyDom_Thresh1.0_Seed600_BIASED_ALL.csv,9000,4,1758,7242,0.066,0.0,0.3509,0.0,0.066
FairPFN,HR_N10000_PolicyDom_Thresh1.0_Seed600_FAIR_ALL.csv,9000,4,1454,7546,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N10000_PolicyDom_Thresh1.0_Seed700_BIASED_ALL.csv,9000,4,1729,7271,0.104,0.0013,0.4676,0.0001,0.1041
FairPFN,HR_N10000_PolicyDom_Thresh1.0_Seed700_FAIR_ALL.csv,9000,4,1395,7605,0.0004,0.9996,0.0004,0.9996,1.0
FairPFN,HR_N10000_PolicyDom_Thresh1.0_Seed800_BIASED_ALL.csv,9000,4,7155,1845,0.0785,562.3171,0.4815,0.0786,0.0001
FairPFN,HR_N10000_PolicyDom_Thresh1.0_Seed800_FAIR_ALL.csv,9000,4,7475,1525,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N10000_PolicyDom_Thresh1.0_Seed900_BIASED_ALL.csv,9000,4,1781,7219,0.0337,0.0,0.2273,0.0,0.0337
FairPFN,HR_N10000_PolicyDom_Thresh1.0_Seed900_FAIR_ALL.csv,9000,4,1512,7488,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed1000_BIASED_ALL.csv,9000,4,4245,4755,0.0052,0.0,0.1111,0.0,0.0052
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed1000_FAIR_ALL.csv,9000,4,8749,251,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed100_BIASED_ALL.csv,9000,4,4950,4050,0.0064,inf,0.127,0.0064,0.0
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed100_FAIR_ALL.csv,9000,4,8766,234,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed1100_BIASED_ALL.csv,9000,4,4166,4834,0.0115,0.0,0.2397,0.0,0.0115
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed1100_FAIR_ALL.csv,9000,4,8760,240,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed1200_BIASED_ALL.csv,9000,4,4671,4329,0.0046,inf,0.119,0.0046,0.0
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed1200_FAIR_ALL.csv,9000,4,8719,281,0.0015,1.0015,0.0004,1.0,0.9985
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed1300_BIASED_ALL.csv,9000,4,4228,4772,0.0061,0.0,0.1684,0.0,0.0061
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed1300_FAIR_ALL.csv,9000,4,4867,4133,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed1400_BIASED_ALL.csv,9000,4,4160,4840,0.0038,0.0,0.0769,0.0,0.0038
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed1400_FAIR_ALL.csv,9000,4,8734,266,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed1500_BIASED_ALL.csv,9000,4,4777,4223,0.0071,inf,0.1268,0.0071,0.0
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed1500_FAIR_ALL.csv,9000,4,276,8724,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed1600_BIASED_ALL.csv,9000,4,4147,4853,0.0128,0.0,0.2713,0.0,0.0128
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed1600_FAIR_ALL.csv,9000,4,8753,247,0.0002,1.0002,0.0001,1.0,0.9998
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed1700_BIASED_ALL.csv,9000,4,4043,4957,0.02,0.0,0.3923,0.0,0.02
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed1700_FAIR_ALL.csv,9000,4,8712,288,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed1800_BIASED_ALL.csv,9000,4,4208,4792,0.0121,0.0,0.1628,0.0,0.0121
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed1800_FAIR_ALL.csv,9000,4,8735,265,0.0001,1.0001,0.0001,1.0,0.9999
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed1900_BIASED_ALL.csv,9000,4,4239,4761,0.0075,0.0,0.1556,0.0,0.0075
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed1900_FAIR_ALL.csv,9000,4,301,8699,0.0011,0.9989,0.0005,0.9989,1.0
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed2000_BIASED_ALL.csv,9000,4,4082,4918,0.0103,0.0,0.2308,0.0,0.0103
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed2000_FAIR_ALL.csv,9000,4,8708,292,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed200_BIASED_ALL.csv,9000,4,4041,4959,0.0213,0.0,0.383,0.0,0.0213
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed200_FAIR_ALL.csv,9000,4,8707,293,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed300_BIASED_ALL.csv,9000,4,4648,4352,0.0062,inf,0.1696,0.0062,0.0
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed300_FAIR_ALL.csv,9000,4,8740,260,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed400_BIASED_ALL.csv,9000,4,4924,4076,0.0007,inf,0.0222,0.0007,0.0
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed400_FAIR_ALL.csv,9000,4,4000,5000,0.0002,0.9998,0.0002,0.9998,1.0
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed500_BIASED_ALL.csv,9000,4,4302,4698,0.004,0.0,0.0893,0.0,0.004
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed500_FAIR_ALL.csv,9000,4,220,8780,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed600_BIASED_ALL.csv,9000,4,4754,4246,0.0087,inf,0.1667,0.0087,0.0
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed600_FAIR_ALL.csv,9000,4,8723,277,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed700_BIASED_ALL.csv,9000,4,4779,4221,0.0024,inf,0.0504,0.0024,0.0
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed700_FAIR_ALL.csv,9000,4,8737,263,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed800_BIASED_ALL.csv,9000,4,4882,4118,0.0029,inf,0.0845,0.0029,0.0
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed800_FAIR_ALL.csv,9000,4,8706,294,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed900_BIASED_ALL.csv,9000,4,4230,4770,0.0158,0.0,0.3438,0.0,0.0158
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed900_FAIR_ALL.csv,9000,4,8736,264,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed1000_BIASED_ALL.csv,9000,4,2023,6977,0.1225,0.8775,0.0711,0.8775,1.0
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed1000_FAIR_ALL.csv,9000,4,1916,7084,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed100_BIASED_ALL.csv,9000,4,7050,1950,0.0911,1.1002,0.0441,1.0,0.9089
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed100_FAIR_ALL.csv,9000,4,7091,1909,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed1100_BIASED_ALL.csv,9000,4,7096,1904,0.1264,1.1447,0.0734,1.0,0.8736
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed1100_FAIR_ALL.csv,9000,4,7180,1820,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed1200_BIASED_ALL.csv,9000,4,6913,2087,0.123,1.1402,0.0653,1.0,0.877
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed1200_FAIR_ALL.csv,9000,4,6967,2033,0.004,1.004,0.0016,1.0,0.996
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed1300_BIASED_ALL.csv,9000,4,6970,2030,0.1459,1.1708,0.0867,1.0,0.8541
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed1300_FAIR_ALL.csv,9000,4,7036,1964,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed1400_BIASED_ALL.csv,9000,4,6902,2098,0.0877,1.0961,0.0422,1.0,0.9123
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed1400_FAIR_ALL.csv,9000,4,2023,6977,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed1500_BIASED_ALL.csv,9000,4,6974,2026,0.1061,1.1187,0.0565,1.0,0.8939
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed1500_FAIR_ALL.csv,9000,4,7043,1957,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed1600_BIASED_ALL.csv,9000,4,7139,1861,0.0631,1.0673,0.0314,0.9995,0.9364
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed1600_FAIR_ALL.csv,9000,4,1830,7170,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed1700_BIASED_ALL.csv,9000,4,6950,2050,0.102,1.1136,0.0557,1.0,0.898
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed1700_FAIR_ALL.csv,9000,4,7098,1902,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed1800_BIASED_ALL.csv,9000,4,6981,2019,0.0639,1.0682,0.0283,1.0,0.9361
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed1800_FAIR_ALL.csv,9000,4,1994,7006,0.0001,0.9999,0.0002,0.9999,1.0
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed1900_BIASED_ALL.csv,9000,4,1977,7023,0.0914,0.9086,0.0475,0.9086,1.0
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed1900_FAIR_ALL.csv,9000,4,7111,1889,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed2000_BIASED_ALL.csv,9000,4,6900,2100,0.0891,1.0979,0.0432,1.0,0.9109
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed2000_FAIR_ALL.csv,9000,4,1972,7028,0.0003,0.9997,0.0002,0.9997,1.0
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed200_BIASED_ALL.csv,9000,4,2053,6947,0.1034,0.8966,0.0608,0.8966,1.0
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed200_FAIR_ALL.csv,9000,4,1986,7014,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed300_BIASED_ALL.csv,9000,4,7114,1886,0.1075,1.1205,0.0572,1.0,0.8925
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed300_FAIR_ALL.csv,9000,4,7134,1866,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed400_BIASED_ALL.csv,9000,4,6970,2030,0.1422,1.166,0.0811,0.999,0.8568
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed400_FAIR_ALL.csv,9000,4,7004,1996,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed500_BIASED_ALL.csv,9000,4,6966,2034,0.0978,1.1084,0.0511,1.0,0.9022
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed500_FAIR_ALL.csv,9000,4,7026,1974,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed600_BIASED_ALL.csv,9000,4,2003,6997,0.1726,0.8274,0.1037,0.8274,1.0
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed600_FAIR_ALL.csv,9000,4,7057,1943,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed700_BIASED_ALL.csv,9000,4,2009,6991,0.1107,0.8893,0.065,0.8893,1.0
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed700_FAIR_ALL.csv,9000,4,7156,1844,0.0001,1.0001,0.0,1.0,0.9999
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed800_BIASED_ALL.csv,9000,4,2015,6985,0.1341,0.8659,0.0788,0.8654,0.9995
