model_name,name_dataset,total_samples,n_U_cols_used,cluster_size_0,cluster_size_1,Statistical_Parity_Diff_wrt_U,Disparate_Impact_Ratio_wrt_U,Equal_Opportunity_Diff_wrt_U,Pos_Rate_U_cluster1,Pos_Rate_U_cluster0
CFFair,HR_N10000_MedBias_Thresh1.0_Seed1800_BIASED_ALL.csv,9000,4,1769,7231,0.7066,0.2313,0.4609,0.2126,0.9192
CFFair,HR_N10000_MedBias_Thresh1.0_Seed1800_FAIR_ALL.csv,9000,4,7440,1560,0.0004,1.0004,0.0003,0.9974,0.997
CFFair,HR_N10000_MedBias_Thresh1.0_Seed1900_BIASED_ALL.csv,9000,4,1680,7320,0.7465,0.2282,0.4737,0.2208,0.9673
CFFair,HR_N10000_MedBias_Thresh1.0_Seed1900_FAIR_ALL.csv,9000,4,1503,7497,0.0117,0.9883,0.0073,0.9883,1.0
CFFair,HR_N10000_MedBias_Thresh1.0_Seed2000_BIASED_ALL.csv,9000,4,7238,1762,0.7537,5.7438,0.566,0.9126,0.1589
CFFair,HR_N10000_MedBias_Thresh1.0_Seed2000_FAIR_ALL.csv,9000,4,7425,1575,0.0001,1.0001,0.0,1.0,0.9999
CFFair,HR_N10000_MedBias_Thresh1.0_Seed200_BIASED_ALL.csv,9000,4,7187,1813,0.6933,4.4531,0.4845,0.8941,0.2008
CFFair,HR_N10000_MedBias_Thresh1.0_Seed200_FAIR_ALL.csv,9000,4,7473,1527,0.0055,1.0055,0.0037,1.0,0.9945
CFFair,HR_N10000_MedBias_Thresh1.0_Seed300_BIASED_ALL.csv,9000,4,1673,7327,0.7035,0.1905,0.5301,0.1656,0.8691
CFFair,HR_N10000_MedBias_Thresh1.0_Seed300_FAIR_ALL.csv,9000,4,7500,1500,0.0004,0.9996,0.0004,0.9993,0.9997
CFFair,HR_N10000_MedBias_Thresh1.0_Seed400_BIASED_ALL.csv,9000,4,1721,7279,0.7374,0.1662,0.5735,0.147,0.8844
CFFair,HR_N10000_MedBias_Thresh1.0_Seed400_FAIR_ALL.csv,9000,4,1527,7473,0.017,0.983,0.0132,0.983,1.0
CFFair,HR_N10000_MedBias_Thresh1.0_Seed500_BIASED_ALL.csv,9000,4,1795,7205,0.7542,0.1745,0.5631,0.1595,0.9136
CFFair,HR_N10000_MedBias_Thresh1.0_Seed500_FAIR_ALL.csv,9000,4,7571,1429,0.0091,1.0092,0.0077,1.0,0.9909
CFFair,HR_N10000_MedBias_Thresh1.0_Seed600_BIASED_ALL.csv,9000,4,7293,1707,0.7513,4.7322,0.5259,0.9525,0.2013
CFFair,HR_N10000_MedBias_Thresh1.0_Seed600_FAIR_ALL.csv,9000,4,1491,7509,0.0001,0.9999,0.0001,0.9999,1.0
CFFair,HR_N10000_MedBias_Thresh1.0_Seed700_BIASED_ALL.csv,9000,4,7353,1647,0.7029,4.6373,0.4741,0.8962,0.1933
CFFair,HR_N10000_MedBias_Thresh1.0_Seed700_FAIR_ALL.csv,9000,4,1455,7545,0.0021,0.9979,0.0019,0.9979,1.0
CFFair,HR_N10000_MedBias_Thresh1.0_Seed800_BIASED_ALL.csv,9000,4,1809,7191,0.7762,0.1789,0.579,0.1691,0.9453
CFFair,HR_N10000_MedBias_Thresh1.0_Seed800_FAIR_ALL.csv,9000,4,7501,1499,0.0075,1.0075,0.0058,1.0,0.9925
CFFair,HR_N10000_MedBias_Thresh1.0_Seed900_BIASED_ALL.csv,9000,4,7229,1771,0.7556,4.8144,0.5243,0.9537,0.1981
CFFair,HR_N10000_MedBias_Thresh1.0_Seed900_FAIR_ALL.csv,9000,4,7507,1493,0.0024,1.0024,0.0024,1.0,0.9976
CFFair,HR_N10000_MedBias_Thresh2.5_Seed1000_BIASED_ALL.csv,9000,4,4033,4967,0.451,0.0946,0.5402,0.0471,0.4981
CFFair,HR_N10000_MedBias_Thresh2.5_Seed1000_FAIR_ALL.csv,9000,4,333,8667,0.0179,0.9821,0.0133,0.9821,1.0
CFFair,HR_N10000_MedBias_Thresh2.5_Seed100_BIASED_ALL.csv,9000,4,5014,3986,0.5219,14.6997,0.6027,0.56,0.0381
CFFair,HR_N10000_MedBias_Thresh2.5_Seed100_FAIR_ALL.csv,9000,4,8721,279,0.0,1.0,0.0,1.0,1.0
CFFair,HR_N10000_MedBias_Thresh2.5_Seed1100_BIASED_ALL.csv,9000,4,4056,4944,0.4719,0.0811,0.5446,0.0417,0.5136
CFFair,HR_N10000_MedBias_Thresh2.5_Seed1100_FAIR_ALL.csv,9000,4,289,8711,0.0026,1.0026,0.0057,0.9887,0.9862
CFFair,HR_N10000_MedBias_Thresh2.5_Seed1200_BIASED_ALL.csv,9000,4,4896,4104,0.5093,12.8175,0.6043,0.5524,0.0431
CFFair,HR_N10000_MedBias_Thresh2.5_Seed1200_FAIR_ALL.csv,9000,4,8649,351,0.0125,1.0126,0.0086,1.0,0.9875
CFFair,HR_N10000_MedBias_Thresh2.5_Seed1300_BIASED_ALL.csv,9000,4,4261,4739,0.4401,0.0466,0.5741,0.0215,0.4616
CFFair,HR_N10000_MedBias_Thresh2.5_Seed1300_FAIR_ALL.csv,9000,4,8703,297,0.0018,1.0018,0.0015,1.0,0.9982
CFFair,HR_N10000_MedBias_Thresh2.5_Seed1400_BIASED_ALL.csv,9000,4,5010,3990,0.4576,10.2065,0.5235,0.5073,0.0497
CFFair,HR_N10000_MedBias_Thresh2.5_Seed1400_FAIR_ALL.csv,9000,4,340,8660,0.0055,0.9945,0.004,0.9945,1.0
CFFair,HR_N10000_MedBias_Thresh2.5_Seed1500_BIASED_ALL.csv,9000,4,4124,4876,0.5266,0.0545,0.6225,0.0304,0.557
CFFair,HR_N10000_MedBias_Thresh2.5_Seed1500_FAIR_ALL.csv,9000,4,341,8659,0.0003,0.9997,0.0004,0.9997,1.0
CFFair,HR_N10000_MedBias_Thresh2.5_Seed1600_BIASED_ALL.csv,9000,4,3956,5044,0.5016,0.0722,0.575,0.0391,0.5407
CFFair,HR_N10000_MedBias_Thresh2.5_Seed1600_FAIR_ALL.csv,9000,4,8673,327,0.0005,1.0005,0.0003,1.0,0.9995
CFFair,HR_N10000_MedBias_Thresh2.5_Seed1700_BIASED_ALL.csv,9000,4,3888,5112,0.4901,0.0888,0.5628,0.0477,0.5378
CFFair,HR_N10000_MedBias_Thresh2.5_Seed1700_FAIR_ALL.csv,9000,4,8651,349,0.0014,1.0014,0.0011,0.9971,0.9957
CFFair,HR_N10000_MedBias_Thresh2.5_Seed1800_BIASED_ALL.csv,9000,4,4108,4892,0.4118,0.0464,0.5245,0.02,0.4318
CFFair,HR_N10000_MedBias_Thresh2.5_Seed1800_FAIR_ALL.csv,9000,4,316,8684,0.0014,0.9986,0.0011,0.9986,1.0
CFFair,HR_N10000_MedBias_Thresh2.5_Seed1900_BIASED_ALL.csv,9000,4,3986,5014,0.4909,0.0929,0.5528,0.0503,0.5411
CFFair,HR_N10000_MedBias_Thresh2.5_Seed1900_FAIR_ALL.csv,9000,4,8659,341,0.0065,1.0065,0.0042,1.0,0.9935
CFFair,HR_N10000_MedBias_Thresh2.5_Seed2000_BIASED_ALL.csv,9000,4,4084,4916,0.4432,0.0848,0.5305,0.0411,0.4843
CFFair,HR_N10000_MedBias_Thresh2.5_Seed2000_FAIR_ALL.csv,9000,4,314,8686,0.0056,0.9944,0.0038,0.9944,1.0
CFFair,HR_N10000_MedBias_Thresh2.5_Seed200_BIASED_ALL.csv,9000,4,4004,4996,0.4647,0.0622,0.5774,0.0308,0.4955
CFFair,HR_N10000_MedBias_Thresh2.5_Seed200_FAIR_ALL.csv,9000,4,8705,295,0.0015,1.0015,0.0008,1.0,0.9985
CFFair,HR_N10000_MedBias_Thresh2.5_Seed300_BIASED_ALL.csv,9000,4,4218,4782,0.4321,0.0536,0.5482,0.0245,0.4566
CFFair,HR_N10000_MedBias_Thresh2.5_Seed300_FAIR_ALL.csv,9000,4,5549,3451,0.007,1.0071,0.0046,0.9913,0.9843
CFFair,HR_N10000_MedBias_Thresh2.5_Seed400_BIASED_ALL.csv,9000,4,4853,4147,0.4323,20.4251,0.5625,0.4545,0.0223
CFFair,HR_N10000_MedBias_Thresh2.5_Seed400_FAIR_ALL.csv,9000,4,331,8669,0.0042,0.9958,0.0033,0.9958,1.0
CFFair,HR_N10000_MedBias_Thresh2.5_Seed500_BIASED_ALL.csv,9000,4,4943,4057,0.4638,15.3288,0.5464,0.4962,0.0324
CFFair,HR_N10000_MedBias_Thresh2.5_Seed500_FAIR_ALL.csv,9000,4,8666,334,0.0,1.0,0.0,1.0,1.0
CFFair,HR_N10000_MedBias_Thresh2.5_Seed600_BIASED_ALL.csv,9000,4,4911,4089,0.4414,18.3421,0.543,0.4669,0.0255
CFFair,HR_N10000_MedBias_Thresh2.5_Seed600_FAIR_ALL.csv,9000,4,8709,291,0.0007,1.0007,0.0004,1.0,0.9993
CFFair,HR_N10000_MedBias_Thresh2.5_Seed700_BIASED_ALL.csv,9000,4,4886,4114,0.4926,11.6506,0.5595,0.5389,0.0463
CFFair,HR_N10000_MedBias_Thresh2.5_Seed700_FAIR_ALL.csv,9000,4,5775,3225,0.0166,1.017,0.0133,0.9969,0.9803
CFFair,HR_N10000_MedBias_Thresh2.5_Seed800_BIASED_ALL.csv,9000,4,4904,4096,0.5098,14.6616,0.6294,0.5471,0.0373
CFFair,HR_N10000_MedBias_Thresh2.5_Seed800_FAIR_ALL.csv,9000,4,365,8635,0.0056,0.9944,0.0041,0.9944,1.0
CFFair,HR_N10000_MedBias_Thresh2.5_Seed900_BIASED_ALL.csv,9000,4,4185,4815,0.4576,0.0685,0.565,0.0336,0.4913
CFFair,HR_N10000_MedBias_Thresh2.5_Seed900_FAIR_ALL.csv,9000,4,8651,349,0.0009,1.001,0.0004,0.9971,0.9962
CFFair,HR_N10000_PolicyDom_Thresh1.0_Seed1000_BIASED_ALL.csv,9000,4,1787,7213,0.0162,0.0,0.1292,0.0,0.0162
CFFair,HR_N10000_PolicyDom_Thresh1.0_Seed1000_FAIR_ALL.csv,9000,4,7512,1488,0.0061,1.0062,0.0041,1.0,0.9939
CFFair,HR_N10000_PolicyDom_Thresh1.0_Seed100_BIASED_ALL.csv,9000,4,7233,1767,0.0294,inf,0.2275,0.0294,0.0
CFFair,HR_N10000_PolicyDom_Thresh1.0_Seed100_FAIR_ALL.csv,9000,4,1522,7478,0.0007,0.9993,0.0005,0.9993,1.0
CFFair,HR_N10000_PolicyDom_Thresh1.0_Seed1100_BIASED_ALL.csv,9000,4,1859,7141,0.049,0.0,0.2902,0.0,0.049
CFFair,HR_N10000_PolicyDom_Thresh1.0_Seed1100_FAIR_ALL.csv,9000,4,1450,7550,0.0051,0.9949,0.0027,0.9901,0.9952
CFFair,HR_N10000_PolicyDom_Thresh1.0_Seed1200_BIASED_ALL.csv,9000,4,7248,1752,0.0774,94.4612,0.3323,0.0782,0.0008
CFFair,HR_N10000_PolicyDom_Thresh1.0_Seed1200_FAIR_ALL.csv,9000,4,1529,7471,0.0048,0.9952,0.0022,0.9952,1.0
CFFair,HR_N10000_PolicyDom_Thresh1.0_Seed1300_BIASED_ALL.csv,9000,4,7329,1671,0.0529,130.1179,0.3522,0.0533,0.0004
CFFair,HR_N10000_PolicyDom_Thresh1.0_Seed1300_FAIR_ALL.csv,9000,4,1420,7580,0.0,1.0,0.0,1.0,1.0
CFFair,HR_N10000_PolicyDom_Thresh1.0_Seed1400_BIASED_ALL.csv,9000,4,7131,1869,0.0111,80.1236,0.0833,0.0112,0.0001
CFFair,HR_N10000_PolicyDom_Thresh1.0_Seed1400_FAIR_ALL.csv,9000,4,7455,1545,0.0081,1.0081,0.0075,0.9994,0.9913
CFFair,HR_N10000_PolicyDom_Thresh1.0_Seed1500_BIASED_ALL.csv,9000,4,1871,7129,0.0609,0.0,0.3756,0.0,0.0609
CFFair,HR_N10000_PolicyDom_Thresh1.0_Seed1500_FAIR_ALL.csv,9000,4,1454,7546,0.0151,0.9849,0.0107,0.9849,1.0
CFFair,HR_N10000_PolicyDom_Thresh1.0_Seed1600_BIASED_ALL.csv,9000,4,7326,1674,0.0609,inf,0.3529,0.0609,0.0
CFFair,HR_N10000_PolicyDom_Thresh1.0_Seed1600_FAIR_ALL.csv,9000,4,1396,7604,0.0091,0.9908,0.0074,0.9851,0.9943
CFFair,HR_N10000_PolicyDom_Thresh1.0_Seed1700_BIASED_ALL.csv,9000,4,7223,1777,0.0343,inf,0.2615,0.0343,0.0
CFFair,HR_N10000_PolicyDom_Thresh1.0_Seed1700_FAIR_ALL.csv,9000,4,7574,1426,0.0005,1.0005,0.0004,1.0,0.9995
CFFair,HR_N10000_PolicyDom_Thresh1.0_Seed1800_BIASED_ALL.csv,9000,4,7187,1813,0.064,inf,0.3596,0.064,0.0
CFFair,HR_N10000_PolicyDom_Thresh1.0_Seed1800_FAIR_ALL.csv,9000,4,7536,1464,0.0003,1.0003,0.0003,1.0,0.9997
CFFair,HR_N10000_PolicyDom_Thresh1.0_Seed1900_BIASED_ALL.csv,9000,4,7207,1793,0.0569,inf,0.3495,0.0569,0.0
CFFair,HR_N10000_PolicyDom_Thresh1.0_Seed1900_FAIR_ALL.csv,9000,4,7541,1459,0.0012,1.0012,0.0,1.0,0.9988
CFFair,HR_N10000_PolicyDom_Thresh1.0_Seed2000_BIASED_ALL.csv,9000,4,7267,1733,0.0214,inf,0.1628,0.0214,0.0
CFFair,HR_N10000_PolicyDom_Thresh1.0_Seed2000_FAIR_ALL.csv,9000,4,7468,1532,0.0013,1.0013,0.0012,1.0,0.9987
CFFair,HR_N10000_PolicyDom_Thresh1.0_Seed200_BIASED_ALL.csv,9000,4,1896,7104,0.1699,0.0025,0.6244,0.0004,0.1704
CFFair,HR_N10000_PolicyDom_Thresh1.0_Seed200_FAIR_ALL.csv,9000,4,7502,1498,0.0013,0.9987,0.0007,0.9967,0.998
CFFair,HR_N10000_PolicyDom_Thresh1.0_Seed300_BIASED_ALL.csv,9000,4,7289,1711,0.0805,587.8913,0.4378,0.0807,0.0001
CFFair,HR_N10000_PolicyDom_Thresh1.0_Seed300_FAIR_ALL.csv,9000,4,7538,1462,0.0048,1.0048,0.0039,1.0,0.9952
CFFair,HR_N10000_PolicyDom_Thresh1.0_Seed400_BIASED_ALL.csv,9000,4,1781,7219,0.0528,0.0104,0.2844,0.0006,0.0533
CFFair,HR_N10000_PolicyDom_Thresh1.0_Seed400_FAIR_ALL.csv,9000,4,7556,1444,0.0042,1.0043,0.0031,1.0,0.9958
CFFair,HR_N10000_PolicyDom_Thresh1.0_Seed500_BIASED_ALL.csv,9000,4,2004,6996,0.0274,0.0,0.2011,0.0,0.0274
CFFair,HR_N10000_PolicyDom_Thresh1.0_Seed500_FAIR_ALL.csv,9000,4,7486,1514,0.0044,1.0044,0.0033,1.0,0.9956
CFFair,HR_N10000_PolicyDom_Thresh1.0_Seed600_BIASED_ALL.csv,9000,4,1758,7242,0.0313,0.0,0.2281,0.0,0.0313
CFFair,HR_N10000_PolicyDom_Thresh1.0_Seed600_FAIR_ALL.csv,9000,4,1454,7546,0.0021,0.9979,0.0022,0.9979,1.0
CFFair,HR_N10000_PolicyDom_Thresh1.0_Seed700_BIASED_ALL.csv,9000,4,1729,7271,0.0885,0.0,0.5099,0.0,0.0885
CFFair,HR_N10000_PolicyDom_Thresh1.0_Seed700_FAIR_ALL.csv,9000,4,1395,7605,0.0329,0.9671,0.0288,0.9671,1.0
CFFair,HR_N10000_PolicyDom_Thresh1.0_Seed800_BIASED_ALL.csv,9000,4,7155,1845,0.0791,inf,0.3796,0.0791,0.0
CFFair,HR_N10000_PolicyDom_Thresh1.0_Seed800_FAIR_ALL.csv,9000,4,7475,1525,0.0025,1.0025,0.0023,1.0,0.9975
CFFair,HR_N10000_PolicyDom_Thresh1.0_Seed900_BIASED_ALL.csv,9000,4,1781,7219,0.0511,0.0,0.298,0.0,0.0511
CFFair,HR_N10000_PolicyDom_Thresh1.0_Seed900_FAIR_ALL.csv,9000,4,1512,7488,0.0001,0.9999,0.0,0.9999,1.0
CFFair,HR_N10000_PolicyDom_Thresh2.5_Seed1000_BIASED_ALL.csv,9000,4,4245,4755,0.0132,0.0,0.2137,0.0,0.0132
CFFair,HR_N10000_PolicyDom_Thresh2.5_Seed1000_FAIR_ALL.csv,9000,4,8749,251,0.0011,0.9989,0.0021,0.996,0.9971
CFFair,HR_N10000_PolicyDom_Thresh2.5_Seed100_BIASED_ALL.csv,9000,4,4950,4050,0.0077,inf,0.1825,0.0077,0.0
CFFair,HR_N10000_PolicyDom_Thresh2.5_Seed100_FAIR_ALL.csv,9000,4,8766,234,0.0089,1.009,0.0076,1.0,0.9911
CFFair,HR_N10000_PolicyDom_Thresh2.5_Seed1100_BIASED_ALL.csv,9000,4,4166,4834,0.0223,0.0,0.3058,0.0,0.0223
CFFair,HR_N10000_PolicyDom_Thresh2.5_Seed1100_FAIR_ALL.csv,9000,4,8760,240,0.0,1.0,0.0,1.0,1.0
CFFair,HR_N10000_PolicyDom_Thresh2.5_Seed1200_BIASED_ALL.csv,9000,4,4671,4329,0.0074,inf,0.1508,0.0074,0.0
CFFair,HR_N10000_PolicyDom_Thresh2.5_Seed1200_FAIR_ALL.csv,9000,4,8719,281,0.0062,1.0063,0.0011,0.9929,0.9867
CFFair,HR_N10000_PolicyDom_Thresh2.5_Seed1300_BIASED_ALL.csv,9000,4,4228,4772,0.008,0.0,0.1684,0.0,0.008
CFFair,HR_N10000_PolicyDom_Thresh2.5_Seed1300_FAIR_ALL.csv,9000,4,4867,4133,0.0025,1.0025,0.0025,0.9976,0.9951
CFFair,HR_N10000_PolicyDom_Thresh2.5_Seed1400_BIASED_ALL.csv,9000,4,4160,4840,0.032,0.0,0.4196,0.0,0.032
CFFair,HR_N10000_PolicyDom_Thresh2.5_Seed1400_FAIR_ALL.csv,9000,4,8734,266,0.0048,1.0048,0.0044,1.0,0.9952
CFFair,HR_N10000_PolicyDom_Thresh2.5_Seed1500_BIASED_ALL.csv,9000,4,4777,4223,0.0118,inf,0.2465,0.0118,0.0
CFFair,HR_N10000_PolicyDom_Thresh2.5_Seed1500_FAIR_ALL.csv,9000,4,276,8724,0.001,0.999,0.0006,0.999,1.0
CFFair,HR_N10000_PolicyDom_Thresh2.5_Seed1600_BIASED_ALL.csv,9000,4,4147,4853,0.0133,0.0,0.2868,0.0,0.0133
CFFair,HR_N10000_PolicyDom_Thresh2.5_Seed1600_FAIR_ALL.csv,9000,4,8753,247,0.0018,0.9982,0.0021,0.996,0.9977
CFFair,HR_N10000_PolicyDom_Thresh2.5_Seed1700_BIASED_ALL.csv,9000,4,4043,4957,0.0433,0.0,0.5615,0.0,0.0433
CFFair,HR_N10000_PolicyDom_Thresh2.5_Seed1700_FAIR_ALL.csv,9000,4,8712,288,0.0021,1.0021,0.0015,1.0,0.9979
CFFair,HR_N10000_PolicyDom_Thresh2.5_Seed1800_BIASED_ALL.csv,9000,4,4208,4792,0.0131,0.0,0.2558,0.0,0.0131
CFFair,HR_N10000_PolicyDom_Thresh2.5_Seed1800_FAIR_ALL.csv,9000,4,8735,265,0.004,1.004,0.0033,1.0,0.996
CFFair,HR_N10000_PolicyDom_Thresh2.5_Seed1900_BIASED_ALL.csv,9000,4,4239,4761,0.0054,0.0,0.1259,0.0,0.0054
CFFair,HR_N10000_PolicyDom_Thresh2.5_Seed1900_FAIR_ALL.csv,9000,4,301,8699,0.0112,0.9888,0.0078,0.9888,1.0
CFFair,HR_N10000_PolicyDom_Thresh2.5_Seed2000_BIASED_ALL.csv,9000,4,4082,4918,0.0147,0.0,0.2222,0.0,0.0147
CFFair,HR_N10000_PolicyDom_Thresh2.5_Seed2000_FAIR_ALL.csv,9000,4,8708,292,0.0026,1.0026,0.0019,1.0,0.9974
CFFair,HR_N10000_PolicyDom_Thresh2.5_Seed200_BIASED_ALL.csv,9000,4,4041,4959,0.021,0.0,0.3617,0.0,0.021
CFFair,HR_N10000_PolicyDom_Thresh2.5_Seed200_FAIR_ALL.csv,9000,4,8707,293,0.0013,1.0013,0.001,1.0,0.9987
CFFair,HR_N10000_PolicyDom_Thresh2.5_Seed300_BIASED_ALL.csv,9000,4,4648,4352,0.0161,inf,0.3304,0.0161,0.0
CFFair,HR_N10000_PolicyDom_Thresh2.5_Seed300_FAIR_ALL.csv,9000,4,8740,260,0.0003,1.0003,0.0003,1.0,0.9997
CFFair,HR_N10000_PolicyDom_Thresh2.5_Seed400_BIASED_ALL.csv,9000,4,4924,4076,0.0059,inf,0.0963,0.0059,0.0
CFFair,HR_N10000_PolicyDom_Thresh2.5_Seed400_FAIR_ALL.csv,9000,4,4000,5000,0.014,0.986,0.0101,0.986,1.0
CFFair,HR_N10000_PolicyDom_Thresh2.5_Seed500_BIASED_ALL.csv,9000,4,4302,4698,0.0105,0.0,0.1964,0.0,0.0105
CFFair,HR_N10000_PolicyDom_Thresh2.5_Seed500_FAIR_ALL.csv,9000,4,220,8780,0.0051,1.0052,0.0061,0.996,0.9909
CFFair,HR_N10000_PolicyDom_Thresh2.5_Seed600_BIASED_ALL.csv,9000,4,4754,4246,0.0078,inf,0.2292,0.0078,0.0
CFFair,HR_N10000_PolicyDom_Thresh2.5_Seed600_FAIR_ALL.csv,9000,4,8723,277,0.0,1.0,0.0,1.0,1.0
CFFair,HR_N10000_PolicyDom_Thresh2.5_Seed700_BIASED_ALL.csv,9000,4,4779,4221,0.0256,inf,0.4029,0.0256,0.0
CFFair,HR_N10000_PolicyDom_Thresh2.5_Seed700_FAIR_ALL.csv,9000,4,8737,263,0.0006,1.0006,0.0005,1.0,0.9994
CFFair,HR_N10000_PolicyDom_Thresh2.5_Seed800_BIASED_ALL.csv,9000,4,4882,4118,0.0112,inf,0.1831,0.0112,0.0
CFFair,HR_N10000_PolicyDom_Thresh2.5_Seed800_FAIR_ALL.csv,9000,4,8706,294,0.002,1.002,0.0015,1.0,0.998
CFFair,HR_N10000_PolicyDom_Thresh2.5_Seed900_BIASED_ALL.csv,9000,4,4230,4770,0.0234,0.0,0.3203,0.0,0.0234
CFFair,HR_N10000_PolicyDom_Thresh2.5_Seed900_FAIR_ALL.csv,9000,4,8736,264,0.0019,1.0019,0.0015,1.0,0.9981
CFFair,HR_N10000_WealthDom_Thresh1.0_Seed1000_BIASED_ALL.csv,9000,4,2023,6977,0.1149,0.8851,0.069,0.8851,1.0
CFFair,HR_N10000_WealthDom_Thresh1.0_Seed1000_FAIR_ALL.csv,9000,4,1916,7084,0.0001,0.9999,0.0002,0.9999,1.0
CFFair,HR_N10000_WealthDom_Thresh1.0_Seed100_BIASED_ALL.csv,9000,4,7050,1950,0.1062,1.1189,0.0564,1.0,0.8938
CFFair,HR_N10000_WealthDom_Thresh1.0_Seed100_FAIR_ALL.csv,9000,4,7091,1909,0.0016,1.0016,0.0012,1.0,0.9984
CFFair,HR_N10000_WealthDom_Thresh1.0_Seed1100_BIASED_ALL.csv,9000,4,7096,1904,0.1634,1.1961,0.1043,0.9968,0.8334
CFFair,HR_N10000_WealthDom_Thresh1.0_Seed1100_FAIR_ALL.csv,9000,4,7180,1820,0.007,1.007,0.0053,1.0,0.993
CFFair,HR_N10000_WealthDom_Thresh1.0_Seed1200_BIASED_ALL.csv,9000,4,6913,2087,0.1512,1.1784,0.091,0.999,0.8478
CFFair,HR_N10000_WealthDom_Thresh1.0_Seed1200_FAIR_ALL.csv,9000,4,6967,2033,0.0128,1.0129,0.0087,1.0,0.9872
CFFair,HR_N10000_WealthDom_Thresh1.0_Seed1300_BIASED_ALL.csv,9000,4,6970,2030,0.2216,1.2853,0.1525,0.9985,0.7769
CFFair,HR_N10000_WealthDom_Thresh1.0_Seed1300_FAIR_ALL.csv,9000,4,7036,1964,0.0006,1.0006,0.0006,1.0,0.9994
CFFair,HR_N10000_WealthDom_Thresh1.0_Seed1400_BIASED_ALL.csv,9000,4,6902,2098,0.1187,1.1351,0.0783,0.9976,0.8789
CFFair,HR_N10000_WealthDom_Thresh1.0_Seed1400_FAIR_ALL.csv,9000,4,2023,6977,0.0019,0.9981,0.0013,0.9981,1.0
CFFair,HR_N10000_WealthDom_Thresh1.0_Seed1500_BIASED_ALL.csv,9000,4,6974,2026,0.2197,1.2844,0.1478,0.9921,0.7724
CFFair,HR_N10000_WealthDom_Thresh1.0_Seed1500_FAIR_ALL.csv,9000,4,7043,1957,0.0027,1.0027,0.0019,1.0,0.9973
CFFair,HR_N10000_WealthDom_Thresh1.0_Seed1600_BIASED_ALL.csv,9000,4,7139,1861,0.1503,1.1773,0.094,0.9979,0.8476
CFFair,HR_N10000_WealthDom_Thresh1.0_Seed1600_FAIR_ALL.csv,9000,4,1830,7170,0.002,0.998,0.0017,0.998,1.0
CFFair,HR_N10000_WealthDom_Thresh1.0_Seed1700_BIASED_ALL.csv,9000,4,6950,2050,0.135,1.156,0.0854,1.0,0.865
CFFair,HR_N10000_WealthDom_Thresh1.0_Seed1700_FAIR_ALL.csv,9000,4,7098,1902,0.0077,1.0078,0.0062,1.0,0.9923
CFFair,HR_N10000_WealthDom_Thresh1.0_Seed1800_BIASED_ALL.csv,9000,4,6981,2019,0.1666,1.1999,0.1052,1.0,0.8334
CFFair,HR_N10000_WealthDom_Thresh1.0_Seed1800_FAIR_ALL.csv,9000,4,1994,7006,0.0004,0.9996,0.0005,0.9996,1.0
CFFair,HR_N10000_WealthDom_Thresh1.0_Seed1900_BIASED_ALL.csv,9000,4,1977,7023,0.1505,0.8495,0.0983,0.8495,1.0
CFFair,HR_N10000_WealthDom_Thresh1.0_Seed1900_FAIR_ALL.csv,9000,4,7111,1889,0.0048,1.0048,0.0045,1.0,0.9952
CFFair,HR_N10000_WealthDom_Thresh1.0_Seed2000_BIASED_ALL.csv,9000,4,6900,2100,0.1474,1.1729,0.0831,1.0,0.8526
CFFair,HR_N10000_WealthDom_Thresh1.0_Seed2000_FAIR_ALL.csv,9000,4,1972,7028,0.01,0.99,0.0076,0.99,1.0
CFFair,HR_N10000_WealthDom_Thresh1.0_Seed200_BIASED_ALL.csv,9000,4,2053,6947,0.1179,0.8821,0.0832,0.8821,1.0
CFFair,HR_N10000_WealthDom_Thresh1.0_Seed200_FAIR_ALL.csv,9000,4,1986,7014,0.001,0.999,0.0003,0.999,1.0
CFFair,HR_N10000_WealthDom_Thresh1.0_Seed300_BIASED_ALL.csv,9000,4,7114,1886,0.1369,1.1591,0.0791,0.9973,0.8604
CFFair,HR_N10000_WealthDom_Thresh1.0_Seed300_FAIR_ALL.csv,9000,4,7134,1866,0.0019,1.002,0.0013,0.9973,0.9954
CFFair,HR_N10000_WealthDom_Thresh1.0_Seed400_BIASED_ALL.csv,9000,4,6970,2030,0.1608,1.1925,0.0981,0.9961,0.8353
CFFair,HR_N10000_WealthDom_Thresh1.0_Seed400_FAIR_ALL.csv,9000,4,7004,1996,0.0027,1.0027,0.0022,1.0,0.9973
CFFair,HR_N10000_WealthDom_Thresh1.0_Seed500_BIASED_ALL.csv,9000,4,6966,2034,0.2294,1.299,0.1595,0.9966,0.7672
CFFair,HR_N10000_WealthDom_Thresh1.0_Seed500_FAIR_ALL.csv,9000,4,7026,1974,0.0015,0.9985,0.0015,0.9985,1.0
CFFair,HR_N10000_WealthDom_Thresh1.0_Seed600_BIASED_ALL.csv,9000,4,2003,6997,0.2225,0.7772,0.1479,0.776,0.9985
CFFair,HR_N10000_WealthDom_Thresh1.0_Seed600_FAIR_ALL.csv,9000,4,7057,1943,0.0013,1.0013,0.0006,1.0,0.9987
CFFair,HR_N10000_WealthDom_Thresh1.0_Seed700_BIASED_ALL.csv,9000,4,2009,6991,0.166,0.8337,0.1102,0.8325,0.9985
