model_name,name_dataset,bias_level,threshold,data_type,n_S,n_X,n_U,total_samples,ROC_AUC,Accuracy,Precision,Recall,F1_Score,Statistical_Parity_Diff_(ATE),Disparate_Impact_Ratio,Equal_Opportunity_Diff,Pos_Rate_S1,Pos_Rate_S0
XGBoost,HR_N1000_HighBias_Thresh2.5_Seed700_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,1,6,4,1000,0.6809,0.905,0.9179,0.9835,0.9496,0.0083,1.0086,0.0221,0.9811,0.9728
XGBoost,HR_N1000_HighBias_Thresh2.5_Seed800_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,1,6,4,1000,0.9564,0.935,0.6,0.4,0.48,0.0794,3.8571,0.75,0.1071,0.0278
XGBoost,HR_N1000_HighBias_Thresh2.5_Seed800_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,1000,0.9564,0.935,0.6,0.4,0.48,0.0794,3.8571,0.75,0.1071,0.0278
XGBoost,HR_N1000_HighBias_Thresh2.5_Seed800_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,1,6,4,1000,0.5572,0.86,0.9096,0.9396,0.9243,0.0392,1.0422,0.0345,0.9672,0.9281
XGBoost,HR_N1000_HighBias_Thresh2.5_Seed900_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,1,6,4,1000,0.9548,0.945,0.5714,0.6154,0.5926,0.2132,31.0678,0.6154,0.2203,0.0071
XGBoost,HR_N1000_HighBias_Thresh2.5_Seed900_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,1000,0.9548,0.945,0.5714,0.6154,0.5926,0.2132,31.0678,0.6154,0.2203,0.0071
XGBoost,HR_N1000_HighBias_Thresh2.5_Seed900_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,1,6,4,1000,0.6667,0.88,0.9162,0.9563,0.9358,0.0419,0.9567,0.0574,0.9275,0.9695
XGBoost,HR_N1000_LowBias_Thresh1.0_Seed1000_BIASED_ALL.csv,LowBias,1.0,BIASED_ALL,1,6,4,1000,0.7471,0.74,0.8,0.8552,0.8267,0.0559,1.0739,0.001,0.8116,0.7557
XGBoost,HR_N1000_LowBias_Thresh1.0_Seed1000_BIASED_FAIRNESS.csv,LowBias,1.0,BIASED_FAIRNESS,1,6,0,1000,0.7471,0.74,0.8,0.8552,0.8267,0.0559,1.0739,0.001,0.8116,0.7557
XGBoost,HR_N1000_LowBias_Thresh1.0_Seed1000_FAIR_ALL.csv,LowBias,1.0,FAIR_ALL,1,6,4,1000,0.626,0.87,0.901,0.9611,0.9301,0.0389,1.0411,0.034,0.9855,0.9466
XGBoost,HR_N1000_LowBias_Thresh1.0_Seed100_BIASED_ALL.csv,LowBias,1.0,BIASED_ALL,1,6,4,1000,0.7058,0.69,0.7762,0.7872,0.7817,0.1498,1.2191,0.08,0.8333,0.6835
XGBoost,HR_N1000_LowBias_Thresh1.0_Seed100_BIASED_FAIRNESS.csv,LowBias,1.0,BIASED_FAIRNESS,1,6,0,1000,0.7058,0.69,0.7762,0.7872,0.7817,0.1498,1.2191,0.08,0.8333,0.6835
XGBoost,HR_N1000_LowBias_Thresh1.0_Seed100_FAIR_ALL.csv,LowBias,1.0,FAIR_ALL,1,6,4,1000,0.6053,0.9,0.9137,0.9836,0.9474,0.0082,0.9917,0.0066,0.9787,0.9869
XGBoost,HR_N1000_LowBias_Thresh1.0_Seed1100_BIASED_ALL.csv,LowBias,1.0,BIASED_ALL,1,6,4,1000,0.6864,0.69,0.7647,0.8182,0.7905,0.1332,1.1851,0.1169,0.8529,0.7197
XGBoost,HR_N1000_LowBias_Thresh1.0_Seed1100_BIASED_FAIRNESS.csv,LowBias,1.0,BIASED_FAIRNESS,1,6,0,1000,0.6864,0.69,0.7647,0.8182,0.7905,0.1332,1.1851,0.1169,0.8529,0.7197
XGBoost,HR_N1000_LowBias_Thresh1.0_Seed1100_FAIR_ALL.csv,LowBias,1.0,FAIR_ALL,1,6,4,1000,0.6326,0.895,0.9171,0.9725,0.944,0.0024,1.0025,0.0139,0.9667,0.9643
XGBoost,HR_N1000_LowBias_Thresh1.0_Seed1200_BIASED_ALL.csv,LowBias,1.0,BIASED_ALL,1,6,4,1000,0.7029,0.675,0.7755,0.7808,0.7782,0.0169,1.0232,0.0292,0.7463,0.7293
XGBoost,HR_N1000_LowBias_Thresh1.0_Seed1200_BIASED_FAIRNESS.csv,LowBias,1.0,BIASED_FAIRNESS,1,6,0,1000,0.7029,0.675,0.7755,0.7808,0.7782,0.0169,1.0232,0.0292,0.7463,0.7293
XGBoost,HR_N1000_LowBias_Thresh1.0_Seed1200_FAIR_ALL.csv,LowBias,1.0,FAIR_ALL,1,6,4,1000,0.6258,0.85,0.8848,0.9548,0.9185,0.0425,1.0452,0.04,0.9841,0.9416
XGBoost,HR_N1000_LowBias_Thresh1.0_Seed1300_BIASED_ALL.csv,LowBias,1.0,BIASED_ALL,1,6,4,1000,0.7256,0.735,0.8092,0.8367,0.8227,0.0642,1.0869,0.0285,0.803,0.7388
XGBoost,HR_N1000_LowBias_Thresh1.0_Seed1300_BIASED_FAIRNESS.csv,LowBias,1.0,BIASED_FAIRNESS,1,6,0,1000,0.7256,0.735,0.8092,0.8367,0.8227,0.0642,1.0869,0.0285,0.803,0.7388
XGBoost,HR_N1000_LowBias_Thresh1.0_Seed1300_FAIR_ALL.csv,LowBias,1.0,FAIR_ALL,1,6,4,1000,0.5374,0.885,0.9119,0.967,0.9387,0.0279,1.0292,0.0249,0.9841,0.9562
XGBoost,HR_N1000_LowBias_Thresh1.0_Seed1400_BIASED_ALL.csv,LowBias,1.0,BIASED_ALL,1,6,4,1000,0.6659,0.675,0.7568,0.7943,0.7751,0.1597,0.7965,0.1479,0.625,0.7847
XGBoost,HR_N1000_LowBias_Thresh1.0_Seed1400_BIASED_FAIRNESS.csv,LowBias,1.0,BIASED_FAIRNESS,1,6,0,1000,0.6659,0.675,0.7568,0.7943,0.7751,0.1597,0.7965,0.1479,0.625,0.7847
XGBoost,HR_N1000_LowBias_Thresh1.0_Seed1400_FAIR_ALL.csv,LowBias,1.0,FAIR_ALL,1,6,4,1000,0.5915,0.9,0.9227,0.9728,0.9471,0.0063,0.9935,0.014,0.9655,0.9718
XGBoost,HR_N1000_LowBias_Thresh1.0_Seed1500_BIASED_ALL.csv,LowBias,1.0,BIASED_ALL,1,6,4,1000,0.6867,0.675,0.7517,0.8,0.7751,0.121,1.1699,0.1249,0.8333,0.7123
XGBoost,HR_N1000_LowBias_Thresh1.0_Seed1500_BIASED_FAIRNESS.csv,LowBias,1.0,BIASED_FAIRNESS,1,6,0,1000,0.6867,0.675,0.7517,0.8,0.7751,0.121,1.1699,0.1249,0.8333,0.7123
XGBoost,HR_N1000_LowBias_Thresh1.0_Seed1500_FAIR_ALL.csv,LowBias,1.0,FAIR_ALL,1,6,4,1000,0.6457,0.86,0.9037,0.9441,0.9235,0.0585,0.9385,0.0568,0.8929,0.9514
XGBoost,HR_N1000_LowBias_Thresh1.0_Seed1600_BIASED_ALL.csv,LowBias,1.0,BIASED_ALL,1,6,4,1000,0.6526,0.635,0.7162,0.7737,0.7439,0.1831,1.2655,0.1784,0.8727,0.6897
XGBoost,HR_N1000_LowBias_Thresh1.0_Seed1600_BIASED_FAIRNESS.csv,LowBias,1.0,BIASED_FAIRNESS,1,6,0,1000,0.6526,0.635,0.7162,0.7737,0.7439,0.1831,1.2655,0.1784,0.8727,0.6897
XGBoost,HR_N1000_LowBias_Thresh1.0_Seed1600_FAIR_ALL.csv,LowBias,1.0,FAIR_ALL,1,6,4,1000,0.6743,0.9,0.9175,0.978,0.9468,0.0201,1.0209,0.007,0.9839,0.9638
XGBoost,HR_N1000_LowBias_Thresh1.0_Seed1700_BIASED_ALL.csv,LowBias,1.0,BIASED_ALL,1,6,4,1000,0.6633,0.7,0.7683,0.8514,0.8077,0.0228,0.9724,0.0076,0.8036,0.8264
XGBoost,HR_N1000_LowBias_Thresh1.0_Seed1700_BIASED_FAIRNESS.csv,LowBias,1.0,BIASED_FAIRNESS,1,6,0,1000,0.6633,0.7,0.7683,0.8514,0.8077,0.0228,0.9724,0.0076,0.8036,0.8264
XGBoost,HR_N1000_LowBias_Thresh1.0_Seed1700_FAIR_ALL.csv,LowBias,1.0,FAIR_ALL,1,6,4,1000,0.7469,0.885,0.9251,0.9505,0.9377,0.0371,1.0401,0.013,0.9623,0.9252
XGBoost,HR_N1000_LowBias_Thresh1.0_Seed1800_BIASED_ALL.csv,LowBias,1.0,BIASED_ALL,1,6,4,1000,0.6601,0.7,0.764,0.8483,0.8039,0.08,1.1026,0.1267,0.8594,0.7794
XGBoost,HR_N1000_LowBias_Thresh1.0_Seed1800_BIASED_FAIRNESS.csv,LowBias,1.0,BIASED_FAIRNESS,1,6,0,1000,0.6601,0.7,0.764,0.8483,0.8039,0.08,1.1026,0.1267,0.8594,0.7794
XGBoost,HR_N1000_LowBias_Thresh1.0_Seed1800_FAIR_ALL.csv,LowBias,1.0,FAIR_ALL,1,6,4,1000,0.6396,0.855,0.9037,0.9389,0.921,0.0099,1.0106,0.0176,0.9423,0.9324
XGBoost,HR_N1000_LowBias_Thresh1.0_Seed1900_BIASED_ALL.csv,LowBias,1.0,BIASED_ALL,1,6,4,1000,0.7492,0.72,0.7843,0.8392,0.8108,0.0978,1.1338,0.011,0.8286,0.7308
XGBoost,HR_N1000_LowBias_Thresh1.0_Seed1900_BIASED_FAIRNESS.csv,LowBias,1.0,BIASED_FAIRNESS,1,6,0,1000,0.7492,0.72,0.7843,0.8392,0.8108,0.0978,1.1338,0.011,0.8286,0.7308
XGBoost,HR_N1000_LowBias_Thresh1.0_Seed1900_FAIR_ALL.csv,LowBias,1.0,FAIR_ALL,1,6,4,1000,0.6233,0.9,0.9179,0.9781,0.9471,0.0105,0.9892,0.02,0.9677,0.9783
XGBoost,HR_N1000_LowBias_Thresh1.0_Seed2000_BIASED_ALL.csv,LowBias,1.0,BIASED_ALL,1,6,4,1000,0.6069,0.63,0.7388,0.7174,0.7279,0.3611,1.6097,0.336,0.9535,0.5924
XGBoost,HR_N1000_LowBias_Thresh1.0_Seed2000_BIASED_FAIRNESS.csv,LowBias,1.0,BIASED_FAIRNESS,1,6,0,1000,0.6069,0.63,0.7388,0.7174,0.7279,0.3611,1.6097,0.336,0.9535,0.5924
XGBoost,HR_N1000_LowBias_Thresh1.0_Seed2000_FAIR_ALL.csv,LowBias,1.0,FAIR_ALL,1,6,4,1000,0.7282,0.9,0.9175,0.978,0.9468,0.0071,0.9927,0.0248,0.9649,0.972
XGBoost,HR_N1000_LowBias_Thresh1.0_Seed200_BIASED_ALL.csv,LowBias,1.0,BIASED_ALL,1,6,4,1000,0.6954,0.685,0.7372,0.8394,0.785,0.0663,1.0873,0.0276,0.8254,0.7591
XGBoost,HR_N1000_LowBias_Thresh1.0_Seed200_BIASED_FAIRNESS.csv,LowBias,1.0,BIASED_FAIRNESS,1,6,0,1000,0.6954,0.685,0.7372,0.8394,0.785,0.0663,1.0873,0.0276,0.8254,0.7591
XGBoost,HR_N1000_LowBias_Thresh1.0_Seed200_FAIR_ALL.csv,LowBias,1.0,FAIR_ALL,1,6,4,1000,0.5278,0.89,0.9162,0.9669,0.9409,0.0083,0.9913,0.0084,0.9492,0.9574
XGBoost,HR_N1000_LowBias_Thresh1.0_Seed300_BIASED_ALL.csv,LowBias,1.0,BIASED_ALL,1,6,4,1000,0.7315,0.72,0.7785,0.8542,0.8146,0.1162,0.8597,0.0523,0.7121,0.8284
XGBoost,HR_N1000_LowBias_Thresh1.0_Seed300_BIASED_FAIRNESS.csv,LowBias,1.0,BIASED_FAIRNESS,1,6,0,1000,0.7315,0.72,0.7785,0.8542,0.8146,0.1162,0.8597,0.0523,0.7121,0.8284
XGBoost,HR_N1000_LowBias_Thresh1.0_Seed300_FAIR_ALL.csv,LowBias,1.0,FAIR_ALL,1,6,4,1000,0.6033,0.9,0.9179,0.9781,0.9471,0.0424,1.0442,0.037,1.0,0.9576
XGBoost,HR_N1000_LowBias_Thresh1.0_Seed400_BIASED_ALL.csv,LowBias,1.0,BIASED_ALL,1,6,4,1000,0.6799,0.69,0.7628,0.8264,0.7933,0.1187,1.1607,0.1,0.8571,0.7385
XGBoost,HR_N1000_LowBias_Thresh1.0_Seed400_BIASED_FAIRNESS.csv,LowBias,1.0,BIASED_FAIRNESS,1,6,0,1000,0.6799,0.69,0.7628,0.8264,0.7933,0.1187,1.1607,0.1,0.8571,0.7385
XGBoost,HR_N1000_LowBias_Thresh1.0_Seed400_FAIR_ALL.csv,LowBias,1.0,FAIR_ALL,1,6,4,1000,0.642,0.91,0.9192,0.9891,0.9529,0.0086,0.9914,0.0086,0.9841,0.9927
XGBoost,HR_N1000_LowBias_Thresh1.0_Seed500_BIASED_ALL.csv,LowBias,1.0,BIASED_ALL,1,6,4,1000,0.661,0.675,0.7452,0.8239,0.7826,0.1285,1.1726,0.1442,0.873,0.7445
XGBoost,HR_N1000_LowBias_Thresh1.0_Seed500_BIASED_FAIRNESS.csv,LowBias,1.0,BIASED_FAIRNESS,1,6,0,1000,0.661,0.675,0.7452,0.8239,0.7826,0.1285,1.1726,0.1442,0.873,0.7445
XGBoost,HR_N1000_LowBias_Thresh1.0_Seed500_FAIR_ALL.csv,LowBias,1.0,FAIR_ALL,1,6,4,1000,0.6831,0.85,0.893,0.9435,0.9176,0.0319,0.9663,0.0109,0.9143,0.9462
XGBoost,HR_N1000_LowBias_Thresh1.0_Seed600_BIASED_ALL.csv,LowBias,1.0,BIASED_ALL,1,6,4,1000,0.6322,0.685,0.7647,0.8125,0.7879,0.0978,1.1338,0.0527,0.8286,0.7308
XGBoost,HR_N1000_LowBias_Thresh1.0_Seed600_BIASED_FAIRNESS.csv,LowBias,1.0,BIASED_FAIRNESS,1,6,0,1000,0.6322,0.685,0.7647,0.8125,0.7879,0.0978,1.1338,0.0527,0.8286,0.7308
XGBoost,HR_N1000_LowBias_Thresh1.0_Seed600_FAIR_ALL.csv,LowBias,1.0,FAIR_ALL,1,6,4,1000,0.5222,0.885,0.9211,0.9563,0.9383,0.0219,1.0232,0.0334,0.9655,0.9437
XGBoost,HR_N1000_LowBias_Thresh1.0_Seed700_BIASED_ALL.csv,LowBias,1.0,BIASED_ALL,1,6,4,1000,0.6331,0.71,0.7725,0.8658,0.8165,0.0214,1.0259,0.065,0.85,0.8286
XGBoost,HR_N1000_LowBias_Thresh1.0_Seed700_BIASED_FAIRNESS.csv,LowBias,1.0,BIASED_FAIRNESS,1,6,0,1000,0.6331,0.71,0.7725,0.8658,0.8165,0.0214,1.0259,0.065,0.85,0.8286
XGBoost,HR_N1000_LowBias_Thresh1.0_Seed700_FAIR_ALL.csv,LowBias,1.0,FAIR_ALL,1,6,4,1000,0.7019,0.89,0.9119,0.9724,0.9412,0.044,0.955,0.0608,0.9344,0.9784
XGBoost,HR_N1000_LowBias_Thresh1.0_Seed800_BIASED_ALL.csv,LowBias,1.0,BIASED_ALL,1,6,4,1000,0.7646,0.725,0.7908,0.8403,0.8148,0.117,1.1601,0.0707,0.8475,0.7305
XGBoost,HR_N1000_LowBias_Thresh1.0_Seed800_BIASED_FAIRNESS.csv,LowBias,1.0,BIASED_FAIRNESS,1,6,0,1000,0.7646,0.725,0.7908,0.8403,0.8148,0.117,1.1601,0.0707,0.8475,0.7305
XGBoost,HR_N1000_LowBias_Thresh1.0_Seed800_FAIR_ALL.csv,LowBias,1.0,FAIR_ALL,1,6,4,1000,0.599,0.905,0.9184,0.9836,0.9499,0.0052,1.0053,0.0021,0.9836,0.9784
XGBoost,HR_N1000_LowBias_Thresh1.0_Seed900_BIASED_ALL.csv,LowBias,1.0,BIASED_ALL,1,6,4,1000,0.7522,0.735,0.8082,0.8252,0.8166,0.085,1.1201,0.0741,0.7925,0.7075
XGBoost,HR_N1000_LowBias_Thresh1.0_Seed900_BIASED_FAIRNESS.csv,LowBias,1.0,BIASED_FAIRNESS,1,6,0,1000,0.7522,0.735,0.8082,0.8252,0.8166,0.085,1.1201,0.0741,0.7925,0.7075
XGBoost,HR_N1000_LowBias_Thresh1.0_Seed900_FAIR_ALL.csv,LowBias,1.0,FAIR_ALL,1,6,4,1000,0.6273,0.875,0.9067,0.9615,0.9333,0.0214,0.9779,0.0243,0.95,0.9714
XGBoost,HR_N1000_LowBias_Thresh2.5_Seed1000_BIASED_ALL.csv,LowBias,2.5,BIASED_ALL,1,6,4,1000,0.7171,0.705,0.7597,0.8417,0.7986,0.016,0.9793,0.0344,0.7586,0.7746
XGBoost,HR_N1000_LowBias_Thresh2.5_Seed1000_BIASED_FAIRNESS.csv,LowBias,2.5,BIASED_FAIRNESS,1,6,0,1000,0.7171,0.705,0.7597,0.8417,0.7986,0.016,0.9793,0.0344,0.7586,0.7746
XGBoost,HR_N1000_LowBias_Thresh2.5_Seed1000_FAIR_ALL.csv,LowBias,2.5,FAIR_ALL,1,6,4,1000,0.6217,0.88,0.9101,0.9609,0.9348,0.0388,1.0416,0.0359,0.9706,0.9318
XGBoost,HR_N1000_LowBias_Thresh2.5_Seed100_BIASED_ALL.csv,LowBias,2.5,BIASED_ALL,1,6,4,1000,0.6762,0.665,0.7536,0.7591,0.7564,0.0089,1.013,0.0469,0.6964,0.6875
XGBoost,HR_N1000_LowBias_Thresh2.5_Seed100_BIASED_FAIRNESS.csv,LowBias,2.5,BIASED_FAIRNESS,1,6,0,1000,0.6762,0.665,0.7536,0.7591,0.7564,0.0089,1.013,0.0469,0.6964,0.6875
XGBoost,HR_N1000_LowBias_Thresh2.5_Seed100_FAIR_ALL.csv,LowBias,2.5,FAIR_ALL,1,6,4,1000,0.4935,0.88,0.9067,0.9669,0.9358,0.0219,1.0229,0.0441,0.9811,0.9592
XGBoost,HR_N1000_LowBias_Thresh2.5_Seed1100_BIASED_ALL.csv,LowBias,2.5,BIASED_ALL,1,6,4,1000,0.6304,0.68,0.7419,0.8273,0.7823,0.1509,1.2065,0.1153,0.8814,0.7305
XGBoost,HR_N1000_LowBias_Thresh2.5_Seed1100_BIASED_FAIRNESS.csv,LowBias,2.5,BIASED_FAIRNESS,1,6,0,1000,0.6304,0.68,0.7419,0.8273,0.7823,0.1509,1.2065,0.1153,0.8814,0.7305
XGBoost,HR_N1000_LowBias_Thresh2.5_Seed1100_FAIR_ALL.csv,LowBias,2.5,FAIR_ALL,1,6,4,1000,0.6522,0.86,0.9091,0.9392,0.9239,0.0395,1.0427,0.0534,0.9636,0.9241
XGBoost,HR_N1000_LowBias_Thresh2.5_Seed1200_BIASED_ALL.csv,LowBias,2.5,BIASED_ALL,1,6,4,1000,0.7078,0.675,0.7533,0.8014,0.7766,0.0593,0.9231,0.0464,0.7123,0.7717
XGBoost,HR_N1000_LowBias_Thresh2.5_Seed1200_BIASED_FAIRNESS.csv,LowBias,2.5,BIASED_FAIRNESS,1,6,0,1000,0.7078,0.675,0.7533,0.8014,0.7766,0.0593,0.9231,0.0464,0.7123,0.7717
XGBoost,HR_N1000_LowBias_Thresh2.5_Seed1200_FAIR_ALL.csv,LowBias,2.5,FAIR_ALL,1,6,4,1000,0.5464,0.85,0.8842,0.9545,0.918,0.0248,1.0263,0.0164,0.9672,0.9424
XGBoost,HR_N1000_LowBias_Thresh2.5_Seed1300_BIASED_ALL.csv,LowBias,2.5,BIASED_ALL,1,6,4,1000,0.6996,0.72,0.7933,0.8264,0.8095,0.0902,1.1246,0.1042,0.8136,0.7234
XGBoost,HR_N1000_LowBias_Thresh2.5_Seed1300_BIASED_FAIRNESS.csv,LowBias,2.5,BIASED_FAIRNESS,1,6,0,1000,0.6996,0.72,0.7933,0.8264,0.8095,0.0902,1.1246,0.1042,0.8136,0.7234
XGBoost,HR_N1000_LowBias_Thresh2.5_Seed1300_FAIR_ALL.csv,LowBias,2.5,FAIR_ALL,1,6,4,1000,0.5547,0.88,0.9021,0.9722,0.9358,0.0055,0.9943,0.0141,0.9661,0.9716
XGBoost,HR_N1000_LowBias_Thresh2.5_Seed1400_BIASED_ALL.csv,LowBias,2.5,BIASED_ALL,1,6,4,1000,0.6572,0.7,0.7407,0.8696,0.8,0.008,1.0099,0.0132,0.8154,0.8074
XGBoost,HR_N1000_LowBias_Thresh2.5_Seed1400_BIASED_FAIRNESS.csv,LowBias,2.5,BIASED_FAIRNESS,1,6,0,1000,0.6572,0.7,0.7407,0.8696,0.8,0.008,1.0099,0.0132,0.8154,0.8074
XGBoost,HR_N1000_LowBias_Thresh2.5_Seed1400_FAIR_ALL.csv,LowBias,2.5,FAIR_ALL,1,6,4,1000,0.5389,0.92,0.9239,0.9945,0.9579,0.0224,1.0229,0.0081,1.0,0.9776
XGBoost,HR_N1000_LowBias_Thresh2.5_Seed1500_BIASED_ALL.csv,LowBias,2.5,BIASED_ALL,1,6,4,1000,0.6253,0.61,0.7101,0.7206,0.7153,0.1219,0.8319,0.0091,0.6034,0.7254
XGBoost,HR_N1000_LowBias_Thresh2.5_Seed1500_BIASED_FAIRNESS.csv,LowBias,2.5,BIASED_FAIRNESS,1,6,0,1000,0.6253,0.61,0.7101,0.7206,0.7153,0.1219,0.8319,0.0091,0.6034,0.7254
XGBoost,HR_N1000_LowBias_Thresh2.5_Seed1500_FAIR_ALL.csv,LowBias,2.5,FAIR_ALL,1,6,4,1000,0.6559,0.88,0.8934,0.9832,0.9362,0.0302,0.9696,0.0331,0.963,0.9932
XGBoost,HR_N1000_LowBias_Thresh2.5_Seed1600_BIASED_ALL.csv,LowBias,2.5,BIASED_ALL,1,6,4,1000,0.6605,0.64,0.7113,0.7652,0.7372,0.1848,1.2811,0.1818,0.8421,0.6573
XGBoost,HR_N1000_LowBias_Thresh2.5_Seed1600_BIASED_FAIRNESS.csv,LowBias,2.5,BIASED_FAIRNESS,1,6,0,1000,0.6605,0.64,0.7113,0.7652,0.7372,0.1848,1.2811,0.1818,0.8421,0.6573
XGBoost,HR_N1000_LowBias_Thresh2.5_Seed1600_FAIR_ALL.csv,LowBias,2.5,FAIR_ALL,1,6,4,1000,0.6297,0.865,0.9053,0.9503,0.9272,0.0072,1.0076,0.0012,0.9556,0.9484
XGBoost,HR_N1000_LowBias_Thresh2.5_Seed1700_BIASED_ALL.csv,LowBias,2.5,BIASED_ALL,1,6,4,1000,0.6183,0.695,0.7578,0.8472,0.8,0.1083,1.1401,0.0772,0.8814,0.773
XGBoost,HR_N1000_LowBias_Thresh2.5_Seed1700_BIASED_FAIRNESS.csv,LowBias,2.5,BIASED_FAIRNESS,1,6,0,1000,0.6183,0.695,0.7578,0.8472,0.8,0.1083,1.1401,0.0772,0.8814,0.773
XGBoost,HR_N1000_LowBias_Thresh2.5_Seed1700_FAIR_ALL.csv,LowBias,2.5,FAIR_ALL,1,6,4,1000,0.6325,0.86,0.9043,0.9444,0.9239,0.0193,0.9796,0.0078,0.9259,0.9452
XGBoost,HR_N1000_LowBias_Thresh2.5_Seed1800_BIASED_ALL.csv,LowBias,2.5,BIASED_ALL,1,6,4,1000,0.6272,0.665,0.7389,0.8169,0.7759,0.1405,1.1891,0.1465,0.8833,0.7429
XGBoost,HR_N1000_LowBias_Thresh2.5_Seed1800_BIASED_FAIRNESS.csv,LowBias,2.5,BIASED_FAIRNESS,1,6,0,1000,0.6272,0.665,0.7389,0.8169,0.7759,0.1405,1.1891,0.1465,0.8833,0.7429
XGBoost,HR_N1000_LowBias_Thresh2.5_Seed1800_FAIR_ALL.csv,LowBias,2.5,FAIR_ALL,1,6,4,1000,0.6071,0.88,0.8974,0.9777,0.9358,0.0112,0.9885,0.021,0.9672,0.9784
XGBoost,HR_N1000_LowBias_Thresh2.5_Seed1900_BIASED_ALL.csv,LowBias,2.5,BIASED_ALL,1,6,4,1000,0.736,0.7,0.7655,0.8102,0.7872,0.2827,1.4378,0.228,0.9286,0.6458
XGBoost,HR_N1000_LowBias_Thresh2.5_Seed1900_BIASED_FAIRNESS.csv,LowBias,2.5,BIASED_FAIRNESS,1,6,0,1000,0.736,0.7,0.7655,0.8102,0.7872,0.2827,1.4378,0.228,0.9286,0.6458
XGBoost,HR_N1000_LowBias_Thresh2.5_Seed1900_FAIR_ALL.csv,LowBias,2.5,FAIR_ALL,1,6,4,1000,0.6451,0.88,0.9202,0.9505,0.9351,0.0349,0.9633,0.0398,0.9178,0.9528
XGBoost,HR_N1000_LowBias_Thresh2.5_Seed2000_BIASED_ALL.csv,LowBias,2.5,BIASED_ALL,1,6,4,1000,0.6452,0.655,0.7338,0.7612,0.7473,0.1567,1.2409,0.1129,0.807,0.6503
XGBoost,HR_N1000_LowBias_Thresh2.5_Seed2000_BIASED_FAIRNESS.csv,LowBias,2.5,BIASED_FAIRNESS,1,6,0,1000,0.6452,0.655,0.7338,0.7612,0.7473,0.1567,1.2409,0.1129,0.807,0.6503
XGBoost,HR_N1000_LowBias_Thresh2.5_Seed2000_FAIR_ALL.csv,LowBias,2.5,FAIR_ALL,1,6,4,1000,0.6279,0.885,0.9067,0.9722,0.9383,0.049,1.0515,0.0382,1.0,0.951
XGBoost,HR_N1000_LowBias_Thresh2.5_Seed200_BIASED_ALL.csv,LowBias,2.5,BIASED_ALL,1,6,4,1000,0.6798,0.695,0.7308,0.8571,0.7889,0.0387,0.9511,0.0969,0.7538,0.7926
XGBoost,HR_N1000_LowBias_Thresh2.5_Seed200_BIASED_FAIRNESS.csv,LowBias,2.5,BIASED_FAIRNESS,1,6,0,1000,0.6798,0.695,0.7308,0.8571,0.7889,0.0387,0.9511,0.0969,0.7538,0.7926
XGBoost,HR_N1000_LowBias_Thresh2.5_Seed200_FAIR_ALL.csv,LowBias,2.5,FAIR_ALL,1,6,4,1000,0.5903,0.885,0.9062,0.9721,0.938,0.0779,0.9205,0.0814,0.902,0.9799
XGBoost,HR_N1000_LowBias_Thresh2.5_Seed300_BIASED_ALL.csv,LowBias,2.5,BIASED_ALL,1,6,4,1000,0.6449,0.63,0.7241,0.7554,0.7394,0.089,1.1276,0.1799,0.7869,0.6978
XGBoost,HR_N1000_LowBias_Thresh2.5_Seed300_BIASED_FAIRNESS.csv,LowBias,2.5,BIASED_FAIRNESS,1,6,0,1000,0.6449,0.63,0.7241,0.7554,0.7394,0.089,1.1276,0.1799,0.7869,0.6978
XGBoost,HR_N1000_LowBias_Thresh2.5_Seed300_FAIR_ALL.csv,LowBias,2.5,FAIR_ALL,1,6,4,1000,0.5755,0.865,0.901,0.9558,0.9276,0.012,1.0126,0.0133,0.9683,0.9562
XGBoost,HR_N1000_LowBias_Thresh2.5_Seed400_BIASED_ALL.csv,LowBias,2.5,BIASED_ALL,1,6,4,1000,0.7267,0.76,0.8026,0.8714,0.8356,0.1053,1.1441,0.1184,0.8364,0.731
XGBoost,HR_N1000_LowBias_Thresh2.5_Seed400_BIASED_FAIRNESS.csv,LowBias,2.5,BIASED_FAIRNESS,1,6,0,1000,0.7267,0.76,0.8026,0.8714,0.8356,0.1053,1.1441,0.1184,0.8364,0.731
XGBoost,HR_N1000_LowBias_Thresh2.5_Seed400_FAIR_ALL.csv,LowBias,2.5,FAIR_ALL,1,6,4,1000,0.5239,0.885,0.9211,0.9563,0.9383,0.0266,1.0283,0.0373,0.9683,0.9416
XGBoost,HR_N1000_LowBias_Thresh2.5_Seed500_BIASED_ALL.csv,LowBias,2.5,BIASED_ALL,1,6,4,1000,0.6386,0.63,0.7086,0.781,0.7431,0.0728,1.0991,0.1149,0.807,0.7343
XGBoost,HR_N1000_LowBias_Thresh2.5_Seed500_BIASED_FAIRNESS.csv,LowBias,2.5,BIASED_FAIRNESS,1,6,0,1000,0.6386,0.63,0.7086,0.781,0.7431,0.0728,1.0991,0.1149,0.807,0.7343
