S0,S1,S2,X3,X4,X5,Y,X7,X8,X9,U0,U1,U2,U3,U4,U5,U6,U7,U8,U9
0,0,-0.17859933707937717,0,78.79431557299108,0,0,2.0373594725311657,75.29350566667344,-0.968789226211479,1,0.19574859896836538,1,-7.121821553366421,0.12864138306267087,15.781466541856437,-0.9539363468938282,3,74.13173118795359,55.06280069416189
0,0,-0.3531652677944924,0,78.76081593147082,0,1,2.125708734700411,77.1502921956612,4.60969814155462,1,0.30976955317169985,0,-2.8914367809278065,0.10246104914915583,39.315140574907204,0.1263419302130215,3,90.34718317790717,18.73530213171276
1,0,-0.8324607553693633,1,17.00731027748884,1,0,2.735914812184552,20.361050469546793,-4.0444805984346015,1,0.28013290333972096,1,-2.5754607012508854,0.6097733443136197,10.784715119450293,0.6701648948289571,0,24.511372510596384,56.28405220028337
1,1,0.04534454355077564,1,43.00870189839128,0,1,13.69709682452853,27.540012184739318,-7.728598236798311,1,0.6286656254457051,0,-4.489847935271034,0.8036521167667667,32.74015634365867,-0.5101763741347595,1,20.551171403395767,59.83701137633551
1,0,-1.2081180875890865,1,39.60529193866729,1,1,3.014341215186487,11.878966668557883,-7.052167282142914,0,0.9326623964073799,1,-5.8100243100699185,0.9083968553802728,29.025459674227577,1.1327856268743586,0,38.46131653044619,22.116705893667273
0,1,0.5860062021368035,0,42.20851728062493,0,0,2.0925171785145604,67.76544573192436,5.070415715855887,1,0.19141456644822008,1,-9.054443338103068,0.0967290690948131,32.97768494327614,-0.3454003582763921,0,81.07701290216663,50.47597725183909
1,0,0.09534836607952606,1,24.034295180508014,1,1,2.2269686204328814,24.371575112782775,-2.065374833744471,0,0.6280569004147729,1,-3.907101538473804,0.7159812847805337,8.928255250375566,0.25073306807736007,2,14.809711565752092,39.50370842444989
1,2,0.11634213238935928,1,20.459700820521654,1,1,2.3907256363849996,6.109242788829126,-8.07781313245931,0,0.7886693621793157,1,2.878700388911801,0.893069463756447,6.778706864243,0.6298909340024278,3,4.22391087578256,67.66157273955976
1,1,-0.704154069272146,1,18.852253481166372,2,1,1.9875463580465453,0.23698910531059436,-0.7409337417643886,1,0.9997049160942482,0,5.082039163602925,0.9496435212205498,0.757664178047428,0.5870710592949675,3,1.8448996196544554,58.810925578603175
1,2,-0.233069136794511,1,30.94967623688564,2,1,2.532537147845829,31.05040527855951,2.1823576502605455,1,0.6538574623195103,0,9.140783176035452,0.46100753812156037,14.96999633696386,-1.0670116547165045,0,51.26620558385452,52.01923176982915
0,0,0.06321626374568332,1,44.025956774834754,1,1,3.3206378397460883,50.25845250801566,-1.5495325783317924,1,0.33707005234251897,1,-6.97409939861555,0.36872564883297587,33.262598600043546,0.13712429699600237,1,71.94045795401593,28.70977814140636
0,2,-0.025138581764898554,0,30.348160038596788,1,1,45.415159539781854,50.09939257979234,2.263774223155419,0,0.6990186486506079,0,8.137801032095457,0.5656587569431188,6.726585727456047,0.006477127013684423,2,48.68672845171177,20.760070085135894
1,1,0.010108582997646815,1,18.94998994636255,1,0,1.6961492481821356,31.175111326046633,-0.18032810955102363,0,0.27576790496111914,1,3.8350593348812865,0.5744959277394676,34.89956834620676,0.572107077056846,2,62.933885275711496,64.93290984216453
1,2,0.8072726958523015,0,17.255036426090705,0,0,4.713317837520156,52.04308065174503,-1.4531248405714479,0,0.1883413229940878,1,9.924391833274385,0.5234061016144166,19.456503741707525,-0.9798315953636736,0,29.502868155583002,54.31290548282045
1,0,0.2158395060795074,1,25.09601812183421,0,0,2.1575943695092006,48.22047609260874,-7.4253337758621,1,0.2276994663023545,1,0.02567772430995774,0.7042170119471186,34.88413232329083,-0.1333717096505909,2,36.41256385245331,61.2079547250788
0,0,-0.17595413263378326,0,79.73390582935586,0,1,2.4417444879316195,69.43927612459193,5.966362889567044,1,0.2801912114257629,0,-1.3688189064836997,0.05867814739265015,14.025719732432949,-0.9596020426843568,0,71.77831175636592,25.729506049521067
1,2,0.04895372110660247,1,20.6767156824558,1,1,2.119870410770425,31.954558625686612,-3.136143184811311,0,0.39907560877593107,0,6.82513407249926,0.5678445438410387,11.531262931641074,0.3857542132309833,0,69.5417891508656,59.30659999170717
1,2,-0.35059851165104866,1,26.34266471231679,1,0,2.4359876565350027,39.73203686557846,-8.156959010613743,1,0.4152257999114584,1,0.6682536307392404,0.64159905480331,2.3936541432299174,0.21597727081734935,1,20.212093891642418,47.25524939484749
0,0,-0.13802561188955076,0,74.4655491709034,0,0,2.8158606019093124,66.5342581980151,0.2637536705117842,1,0.18690624906783893,1,8.126124854947097,0.07965901388097957,17.428191276879435,-0.3017709972176989,0,71.32813846889613,41.50554248527916
1,1,0.022180931502006656,1,23.456106727320048,1,0,1.0648224259510604,20.08228680957722,-4.746053088274542,0,0.3093689258108402,0,-3.481424108115718,0.6695081950468615,24.348911668003453,0.43625424194621776,0,34.98691410486223,58.25337495755319
0,0,-0.3747383430584864,0,27.526631414150557,1,0,2.1743103443730813,52.230334840588185,1.8144093794798941,1,0.1772979082284587,0,-2.3374388571033684,0.23405692352413826,37.731000128858994,1.615623623270696,2,62.505601398014335,40.90183027653654
1,0,0.01245955376125935,1,26.884781360198282,0,1,2.4750659844119443,13.598948559066155,-9.56867854430109,1,0.9375729071800836,1,4.613910442188459,0.9131114989001774,38.69389893815927,0.1646698160167559,3,1.984964264585365,38.905250097361765
0,0,0.07807554876406095,1,45.896659419599786,1,1,2.474811986357566,55.10601753531391,-0.18126981311064938,1,0.5941675370794564,0,4.91006588865158,0.5842438061139182,11.33473199264554,0.9079111214500699,2,44.53985524787079,34.922570995132475
0,0,0.034337343311727414,0,77.02345739056936,1,1,11.08133942697159,60.4576796627903,6.083992073267613,1,0.7152597747352678,0,2.6505098631331414,0.17536127626932108,34.23439614619027,0.03204216767552042,0,65.49961168112843,19.647058138787372
0,0,0.1473855233557212,0,71.82754870224531,2,1,2.0909947509182016,46.36500499197926,6.805555743991473,0,0.5039281179144078,0,-6.332556185001248,0.2170004600437308,16.2709860763671,0.04879501713739393,3,71.34360879760982,48.13516992867477
0,2,0.30826104913872304,0,27.01407826311497,0,0,5.357462332152713,64.48808115846077,6.808934924708684,1,0.1920475493189186,1,-2.079882577461829,0.10902944044036517,29.284263833600303,0.12915211237035995,0,93.54987469361838,47.82126628813356
0,0,-0.020975528136986502,0,27.093260710526405,0,0,6.107419026617797,66.42733045546018,2.719702510689901,1,0.1534599129127679,0,-4.097061077245287,0.16848090694059303,4.045800891709533,0.11367441740959335,0,69.41266563222004,53.64458230267163
1,0,0.027447454776983054,1,41.23214993029909,0,0,2.391299304399144,40.36160789045866,-4.758193800146181,0,0.2169309500161305,1,-6.55114460635012,0.48454878168937787,25.558078009050572,0.009685620492177834,2,45.17406936608974,66.06326988525304
1,0,-0.010357924237418045,1,25.4462926957707,1,0,2.3924757834317094,29.94409315444362,-4.406537605462938,1,0.3280937670539105,0,0.42709601485741366,0.748047341061264,22.0303925804524,0.22787936712987128,1,6.072675569808145,69.5967744493621
1,0,-0.20407561900976073,0,25.91399817859589,1,0,2.009676189645646,45.03232913034837,1.224284522355667,0,0.25069017624426093,1,5.450773224951732,0.5786942751012157,39.47687808633108,1.2095312325056706,2,48.571261610359485,64.80117360884168
0,0,-0.3884031239831295,1,34.77271919220496,1,0,2.5606736736377296,42.973635089802514,-3.4747885591850185,0,0.2529687698915236,0,-0.37599589667161837,0.4594082701073838,13.353352820684412,1.0507181288587855,0,75.20436832185176,63.25082352290552
0,0,0.269264741783595,0,66.40546480781768,0,1,1.9977923289753792,58.84241856696673,-3.5287193902976277,1,0.6352715099310579,0,-0.4093239986426376,0.4119875926218766,39.996202890756166,-0.4129721045621175,1,37.22410735174467,18.548267063960214
1,1,0.04178283216994182,1,20.985122590154667,2,1,4.395744232297829,3.4412383529221913,-6.089489562061699,0,0.9511155937150575,0,-3.9427396138699713,0.9297634438277044,12.11936850160428,-0.7988064575191264,2,25.835773494980042,38.17385482610916
0,0,-0.22802412460982824,1,25.53468233621565,1,1,2.395966900337788,48.455894022342704,-1.384861530998041,0,0.43177720858670443,0,-0.552070463805606,0.6657131594565505,37.4932205728351,0.26257752798347433,0,76.45360581003355,33.787457586931794
0,2,-0.26153251795577126,0,60.73986277974939,0,0,1.5323983167820998,68.33415533717195,1.6690453720895846,0,0.18842361715480682,0,0.35085969525782623,0.3527656113138507,8.554711746605467,-0.21286832803890068,2,65.04644852393622,43.744292755729376
0,1,-0.3132785516056793,0,17.022788432343564,0,0,6.5533710087754695,63.565998092692276,4.09955442074417,1,0.1909478095314731,1,1.8791060959438521,0.3108321601343262,20.383624147936942,0.5806054588169562,0,53.65837403808048,27.32717189223429
0,0,3.2053563522148107,0,79.85576454115795,0,0,2.3390346340409023,73.6452882112204,5.149977892381337,1,0.19947560121009822,1,-1.142448879424098,0.036521247644653254,30.645876488603008,-3.704032380504955,0,74.92785347602975,38.50896115820389
1,0,-0.0222343293102754,0,34.9235004427921,0,0,3.3341088491139637,35.92734121915447,-0.9986409361334161,1,0.28046829501552595,1,4.118188881257474,0.6012796359221892,33.84828610861065,1.23583631590901,0,13.733010468012841,65.01371666088546
1,2,-0.20375578510420062,1,28.616877776254988,0,0,2.3898333988874882,33.34408164108021,-8.083210171696836,0,0.36665066957396,1,5.801425465025389,0.7989437538669841,2.578139970715614,-0.10376868230966421,2,12.653107130907038,66.95266090391141
0,1,0.1283992301619638,0,23.037044381441287,2,1,0.27042026157419374,49.25541209167929,7.043739211083725,1,0.6162271659677314,0,-5.782876795055209,0.2562579392609683,14.854735332735554,2.1963570901521496,0,53.507010365841346,18.901341427871422
1,0,-0.13528354261457018,1,3.2612198175647045,2,1,6.2241660759553765,5.2616841833681915,-6.25790072795553,1,0.9412546804575149,1,-5.32751116941469,0.9095082539432211,11.32264064262625,-0.8440713555810337,0,60.40627567395502,45.24107412767958
1,1,-0.27653791393441646,1,29.436939699803688,1,0,3.8416110714594556,36.954743455832705,-1.9471966190345018,1,0.40536728823179,0,-5.9803140329114965,0.5272484634050306,3.252520178535976,0.20884124309988378,1,27.28939062358169,29.335699375860585
0,0,-0.697772401869645,0,44.96625001295371,1,0,1.9776373782511987,65.74045980112074,7.5588160475926784,1,0.23541217732545844,0,-5.3313024338280215,0.17528514763367514,12.829552744326174,0.9435273617673056,2,79.88277309727636,39.17944898846609
1,0,-0.07741487822058675,1,17.88703814356415,2,1,2.46286567463163,4.980034605945818,6.2760539603204535,1,0.9689760907939893,1,2.4998174094452743,0.7597063599689551,2.585250459119255,-0.16059063679460298,2,57.47176821492717,65.08426961723187
1,0,1.4968734147957161,1,20.007578182453408,1,0,2.1042741247521244,22.463717606471985,-4.368234455837001,0,0.36436077297635694,0,-7.449350435269585,0.786546655345032,19.62112354824533,-1.273982464906237,1,16.017769734843295,67.47529718544601
1,1,-0.48185251412603586,1,19.247121316346792,1,1,1.4999827900453229,3.5580664383926264,-9.077383864232697,0,0.7712363935241462,0,-7.540610771102835,0.9142677000295271,22.54951029480102,0.6362178430615323,1,15.134190335908743,40.13027107726941
0,0,4.584102679675098,0,79.53711549766844,0,1,2.163233717650681,64.0665779510083,1.083317634426173,0,0.4025424017336853,0,-4.437805926412766,0.3732723756048675,29.08382840837376,-3.3998923392432157,0,76.98300368976744,33.719395842301346
1,0,-0.0512400260387572,1,17.058855639298898,0,0,2.4436595982912634,43.19395677170646,-4.787090368238632,0,0.22336131437710288,1,-5.816009966405696,0.7637997690789295,28.214836630516103,-0.22252909419952463,0,20.6603423653886,67.87603749628927
1,0,0.23651858993625646,1,10.340513080490194,2,1,4.480310248318055,7.17158465912592,7.065493221844566,0,0.9492239483840211,1,-2.1127150012929423,0.6721076573882097,11.919822213148993,0.03312987979742073,2,35.19319609622208,37.933788522008804
0,0,-0.5919584780370486,0,49.714263098793936,0,0,2.540622235627256,70.15982522869975,5.758258907522261,0,0.17657223427758745,1,-6.509829818687879,0.11471309634330346,38.24716110332784,-0.08134135962231316,1,95.63202746819398,63.991361251570886
0,0,-0.9412964146450981,0,27.938743700399307,1,0,3.0750406195310585,47.69309953094342,2.5211014245876218,0,0.23382391609227804,0,-8.766957704295264,0.2520248027520374,27.170989021995737,1.0247384417905074,1,21.463826004871844,29.910176819159645
1,0,-0.06660964831215822,1,17.454351454716832,2,1,1.6860750093088264,1.243205899551345,-8.52054085434344,1,0.9987142802025455,1,-6.7343597232138706,0.9754575390624363,9.087667534770247,0.7851985535493393,3,3.5223359589066305,19.278484168068104
1,2,0.32990701146757495,1,6.711891648361781,2,0,6.825484171809646,25.04957169919929,-4.949047491825699,0,0.30459829851955433,1,-5.553349000308792,0.7044041108575524,7.163841989655126,-0.5580383185199226,2,46.25611990635918,57.95011830759629
0,0,-1.1390313365526976,0,18.61902301568021,2,1,4.306211737788335,14.738187560886153,8.209469936984213,0,0.7138153086706156,1,3.7660957711042293,0.2512040363268652,3.847010469080774,0.8132104958956758,2,85.55279981569497,32.53142848426344
1,0,0.05413220043855199,1,26.97134224642559,0,0,2.9424029209486666,62.67406407132226,-5.91791972255777,1,0.21608684247206422,1,-5.814940745337336,0.5677603298334466,14.59613046079944,-0.6608594701689353,2,27.475754966124743,66.90848424463522
0,0,-0.07418384434105785,0,77.83207822562373,1,1,2.939242525618116,74.12201608592173,9.225197082561731,1,0.5744951465845042,0,9.962099455683408,0.04552763381883673,8.156457297580346,0.4924716559399088,1,98.59247119587857,39.13155293231286
1,0,0.0361177380472486,1,27.508273360939278,0,1,10.582940517279402,1.4082212899483615,-9.265707887194239,0,0.8517521061385953,0,4.416267938681621,0.9505987967080456,7.1706290014703296,-0.2971084522965689,2,12.14700205218966,52.892363482165635
0,0,-0.0007393633374825407,0,51.95035805715615,0,0,3.5596821838014754,70.53127584472072,-2.051164695846028,1,0.15196034833604816,1,-8.336078588884137,0.3267247157834897,34.04024613768825,0.2531671480500271,1,53.910056988766584,24.230253184288564
0,0,-0.4949610919029019,1,26.343390709465602,0,0,2.7231030198175943,41.08855440834042,-0.47190410582216025,1,0.2703340429692004,0,-4.535636708325395,0.454960775107376,19.905820096845368,0.15572716626199712,2,45.40909490843498,32.858179067737844
0,1,-0.8300400174063824,0,16.617158513229352,0,0,9.320456134750561,66.09053456354789,-0.643838834788621,0,0.22033523285532103,1,-1.297734115128149,0.1374898795608539,24.909129649303225,1.2507771995043693,2,92.69343966045554,59.012286903410235
1,0,0.09950548165291882,1,13.975045104004632,0,1,2.286830115344789,7.762444153243244,-8.868912912369645,1,0.8801346826914963,0,4.1640441965349275,0.9507469415417102,27.778025164962582,0.5371246275931093,0,15.582648109252295,67.30239973686781
1,0,1.4139216362316411,1,39.63255218630964,0,1,1.8748786457672981,28.287508212602184,-4.051017141279106,0,0.6382451698118166,0,6.889090182651437,0.7838727996795667,30.98771620992781,-1.0647776123792603,3,12.148435245583162,54.978677434768606
1,0,0.12930483542333032,1,38.55135100568337,0,0,45.415159539781854,44.97059710266286,-4.065467676563264,1,0.4370664699816287,0,-0.48895211654378556,0.4739328143119667,12.974577558419767,0.48900434400688647,2,55.62971504144666,56.92907744193743
1,0,-0.02302574937709418,1,17.844285541814735,0,0,2.6391663287151186,52.99236685953956,-1.2851696517957372,0,0.3642994230503599,0,1.0128706095683881,0.4439896079017933,18.32445529533754,0.11113381477538559,0,71.19336929682962,22.368930703238064
1,1,0.15161219263592252,1,13.950687711772932,1,1,45.415159539781854,8.268991673057844,-6.996968620107796,1,0.8303826777564947,1,1.1000536877960876,0.9311373152922096,33.447235153460966,-0.10314198567261684,0,16.57649616014468,54.40438687562003
0,0,0.21675003060282502,0,64.16195009869115,0,0,2.3045521688972457,72.77049106231458,8.053140211652714,1,0.19545197148031934,1,-4.4729358547322295,0.12518094857257073,20.2920054558357,0.21207360043636947,3,59.020680248219335,45.83332503063011
0,2,-0.049754188289882886,0,52.141735679710294,0,0,0.1353352832366127,64.67976481347371,3.7760073323803844,1,0.2826601340350431,1,-8.916263133992956,0.23595661284470082,23.925233965272497,-0.010901835347083019,3,41.44768132450384,47.05289217673972
1,0,-0.007888879824068284,1,38.84560033083805,0,0,2.5322296079779534,41.67723333448207,-6.019503641181973,0,0.3452780045226719,1,6.9093768651179985,0.52808156272266,28.833108008409525,-0.059048354472679615,0,34.81179349466576,60.31245465355021
1,1,0.19740081076568824,0,28.325763789051194,1,0,2.1974423946068944,29.35506339701267,1.4121789056748284,1,0.28685847704925077,0,-5.220988214367527,0.3425311924309572,15.87359923043126,0.2149616175781094,0,16.376643946422032,40.9207878524508
0,1,0.035929793704493805,0,54.250635437136324,1,0,1.424602970683233,50.763393572831994,6.677685913375171,1,0.1613385840580842,1,-7.982123931363475,0.12270890547589153,32.08472726581098,0.5536816310614439,2,81.71630267597527,56.57833507824028
1,0,0.056278104416299726,1,37.85095736739203,0,0,2.3270980373443284,60.24293193437235,-8.353683533541389,1,0.26365060203968527,1,-4.759975271486225,0.4150914738274126,39.34065135792266,-0.10563233722571759,2,52.918030775345194,24.640544692823635
0,0,0.07191331922202895,0,70.67050243543514,0,1,9.37014218580631,64.8194961171946,8.035048380149732,1,0.3085479980507527,1,-1.580176523923246,0.22824583378369234,38.6426440324433,-0.19249589908582548,2,88.01160752901794,55.47683204656097
1,0,-0.7199819921087396,1,9.852233886099473,1,0,4.097230616638366,32.54812586669684,-4.711178136591428,1,0.36770629389762804,0,5.828804201228122,0.5912022544390314,39.41279700073715,0.9749921563622439,1,26.46550039169294,44.04265277968251
0,1,0.322045825692217,0,39.75838064133096,0,0,2.2318516136195354,60.08607507121844,6.3344911965186625,1,0.15474287963401662,1,2.76634449354788,0.23030414849131664,14.33957411243896,-0.27054791574207454,0,50.101143612499776,52.75592993082652
1,1,-0.0871398220638119,1,41.35467673479711,1,1,0.1353352832366127,9.674117531096575,-9.304201518750709,1,0.9121331972605435,0,-5.534472949645543,0.9242458048000639,5.93761190116256,0.7002882635640238,3,17.026524449821444,60.46552178909897
1,2,0.03588574797560926,1,15.829333873259284,0,0,2.1154012501394384,37.16961923071635,-7.572753703921816,0,0.34771902716388026,1,6.742421377409261,0.7118329912175232,10.972708119477893,0.03430643915591017,1,11.295849948525532,57.737268499839374
0,1,0.44113390190964663,0,59.48196635759628,1,1,2.2398830347317373,26.662215518379334,2.6622263540470357,0,0.7189819312185975,0,-3.8432203389328503,0.4069147382744484,37.921071481788964,-0.026112269305122338,0,94.17558563907382,20.47173838519056
1,0,-0.10990699324909949,1,19.621205239719103,1,1,1.1265246767963146,18.77436856077665,-5.357846938042627,0,0.6968942068455792,1,-3.499453074114407,0.8332245410731043,37.2332650704355,-0.44207651576865054,0,24.48698899951865,25.07129283107431
1,0,-2.1346106871412163,1,26.15710863678386,2,0,2.3605273431607565,25.342885265478387,4.135488903793608,0,0.37119341678869944,0,-4.618590263188231,0.39287648089587945,21.69962386391368,1.4841377959364739,4,16.24000594420179,37.238598852445435
0,0,0.7678307537276486,0,35.532909876323494,1,1,1.9980150155369092,42.89914481044022,2.9092207506174734,1,0.7607502515959041,0,9.956399510466124,0.38786649998231226,35.52682263471259,-0.0362843620555912,0,48.02942536882759,35.80854277606378
0,0,-0.17742183169780668,0,75.76782061667518,0,1,2.6243854748534976,68.49096830183748,7.458572409476329,1,0.19675210045274205,0,-6.479858851334863,0.09815300869631732,13.21109266708075,-0.10993913210245118,0,57.04509673726513,24.223408825181096
1,1,0.40518365224560815,0,19.982256647296065,1,0,3.2221940740527537,23.94443952862115,0.8725833339829236,0,0.39994692072650856,0,-4.168892495504471,0.6538103049179944,29.248860894348667,1.390223264110771,2,35.31725109109111,39.39549762824965
0,1,0.5623023066559862,0,52.875656836966705,0,0,2.2005133755857504,57.347327048128,-1.8900414552932592,0,0.26010502480893843,0,-8.171795217085732,0.6324612212237258,32.854564892922966,-0.3223703569149213,1,83.28999791496685,46.32267492316757
0,2,-0.19846969240650753,1,36.10256491109466,0,0,2.671542177535695,48.06714305098439,-0.7416369081454519,1,0.2318325275134533,0,5.189800948504109,0.44427975002574027,0.8183643557708375,0.7753778828850817,0,23.422808668468186,46.72876300036225
0,0,0.06587925844545803,0,56.088880550306484,0,1,2.812556570974608,60.96389079195557,4.02519982527866,1,0.33509069617469855,0,-0.43886407378088954,0.3711576196752743,30.666995164845375,-0.5106796811597789,0,44.363995706454325,34.69604286545747
1,0,0.3396369444249628,1,15.437634561841836,2,1,1.6698697681745813,6.762267122587278,-6.512578021742657,1,0.9735338658273531,0,3.838223580154665,0.9256094577889803,25.697734556657835,-0.514442087265142,1,12.225304679707444,37.01788007542379
0,0,0.11125626109620367,0,68.31079455224199,1,1,2.1345072068874247,59.7834952815543,4.988734314961539,0,0.24620663149169775,0,6.50496069152868,0.16206274379506447,30.46299051208843,-1.1103745065013162,0,89.16068094969869,48.074969238998705
1,1,0.1386559603792406,1,43.574141404118706,1,1,1.360460160397808,29.864615438363238,-4.879137109508893,0,0.35939371058076935,0,-5.735957148842417,0.4949041146537202,21.60780976700901,0.672131715171466,1,30.15830074234457,34.20843515482257
0,1,-0.08020322184168967,0,42.341597824511005,1,1,2.2745455337081215,53.47389675841381,6.204824910570089,0,0.46800987659755755,1,9.998549919489005,0.24182367741522087,10.770804738986627,-0.22690646695008668,0,41.68960162339117,45.58072822134947
0,2,0.11556066682972568,0,20.792325845480004,2,1,3.257874602139522,17.610303401680692,6.832118196673132,1,0.8527540205142359,0,8.522970619785148,0.3721443722370057,2.3835029044917455,-0.16912548486859166,3,62.58133442008156,44.89135779208308
1,0,0.15483345297094997,1,25.828752384252667,1,0,3.2592273831107565,27.0337079946996,-2.208821646147939,0,0.34333331068604467,1,7.215762259852863,0.6513716836636395,35.83915684956374,0.08018666423282973,1,38.17324847422809,59.69315170381737
0,2,0.04170731731866871,0,76.67859826664426,1,0,2.5620055642822352,73.05254719466971,9.18274620085515,0,0.16966522467140538,0,6.311369393663313,0.033003366676012114,27.24386468176982,-0.053333020266387046,2,96.90843692615272,39.47216305205424
0,0,-0.20987157200179973,0,57.666625644358916,0,0,1.8990763176216263,68.5784624936755,4.186773914365812,0,0.18850573683620786,1,4.178376454309685,0.11316724906383374,8.202101749111318,0.4084200456279892,0,79.25957448928233,34.72903631455732
1,0,-0.036240007398472926,1,21.987102190157792,2,1,2.5462632828409615,2.6325727153361234,-1.5981645837864171,0,0.988173651873782,1,1.764749309976935,0.9038191302216472,2.1318706642545004,0.29256774321947754,4,13.726095219958628,23.913983774056057
1,0,-0.029543236383297745,1,39.893226228217515,1,1,2.4139142177198725,6.966247435414719,-8.441977774656149,0,0.947099535413778,0,-4.825513212582832,0.9348383480627263,30.119085520247594,1.523514450168347,3,33.416961729772375,30.19545129851983
1,0,-0.022703149189292456,1,22.798966182413523,0,1,3.1335855850635705,7.685762517453778,-9.108122516850962,0,0.8943547299815012,1,-4.614738657954961,0.9684791553352441,32.19186784134094,-0.2650286867948574,3,17.442294153789064,28.77788312954771
1,2,-0.14401009368328285,0,59.17961375551107,0,1,2.2690595489712226,59.09271130273582,-0.8523252093340545,1,0.3690673850013937,1,1.3491668823410414,0.6178375730067927,10.101347654276998,0.6142211052450551,0,34.58507093902977,41.277786165329346
1,1,-0.1518796764424771,1,35.35935190401876,1,1,3.544673917669794,35.60773396163721,-4.701770690022697,1,0.6379185541870143,1,-4.273447696042075,0.6636013718860776,2.005375795938207,-0.5773318527304145,1,45.38258828888503,22.945313393148034
0,0,0.08082634847121273,0,32.15560110339556,1,0,1.7318333701192867,45.06427516880241,2.383538807121486,1,0.17653098045476723,1,-7.108543983351202,0.4778343965392826,25.68160202888042,-0.20988796951208233,2,62.574550526704286,64.21309828746624
0,2,-0.06917702682464837,0,15.603220314863076,0,0,3.4654125246691043,58.77512534309933,-2.5796979091239436,0,0.2432774981208471,1,3.8411635759835825,0.5882269283749206,17.931768388117796,-0.6561683352270973,1,49.45516675329786,65.55028179935185
1,0,-0.030372555003403575,1,11.21776248419831,2,1,13.913514804731548,1.1911872852589722,5.595760743796166,0,0.9921632731829316,0,5.470921477023854,0.8455829901215131,10.903910054101246,0.19859439716587904,1,19.34973369523101,58.248221657612056
0,2,-0.030735949493660583,0,40.62176282946094,0,0,2.4317292529482804,58.66267501636046,-1.7559428328116304,1,0.16952940656140963,1,7.590143656706157,0.34067143108748865,4.221343688771451,0.08774107254989452,4,45.685055520417905,52.59869345144453
1,0,-0.06531572868127761,1,20.90648132099194,1,1,2.1138381125722208,16.400387946687395,-8.091450742937237,0,0.609849930503677,0,-6.254874904526668,0.8954602847507913,28.549408865835506,0.16420556297421698,0,22.40375466644991,49.61830018526652
0,0,-0.2517824438103031,0,30.454901891798936,0,0,1.101593129053399,59.214570163507034,0.08721194730202342,0,0.17781103660679237,1,5.482513552735838,0.4396622446325442,33.89884336130238,0.3943164713355719,0,38.01567826559767,63.51204970907375
0,0,-0.2748505236525942,0,22.226379080341843,0,0,2.90676182431525,55.639994684124986,2.2120326391208973,0,0.17914589765109656,0,-5.156080097623354,0.3218752958782201,35.78177037360132,-0.07213924424771577,1,64.02661199255736,67.7389051635331
1,1,0.007416916683415223,1,25.252682574372066,0,0,1.8878272269015977,15.263613483484297,-9.799128402998836,0,0.5135295701307696,1,-3.6135245513630743,0.9355478221456653,10.691177666307007,-1.2860068886039526,0,2.3181656833255957,49.35517723867267
1,0,-0.6548351078276125,1,32.83741358289325,0,0,3.8777919305396567,33.92177375998054,-2.361433453092312,0,0.27983513830824375,1,2.911159463827598,0.6006184012967811,36.38611011439412,0.42038229770223773,2,33.97767785642401,61.836519515108535
1,2,-0.2777879381859268,1,61.178983262067504,0,1,3.053344594906626,38.702633763096316,-4.862466377224743,0,0.8271394811338826,0,4.991873048494284,0.7948358404512645,4.119541798191322,-3.33897310915868,0,42.65482019317176,29.258538465757848
0,2,-0.25964281909868797,0,40.782923099307496,0,0,45.415159539781854,70.02488321755408,-1.0433102583519087,0,0.14968032996360497,1,1.25708778013475,0.1467336696801611,34.41835456175014,-0.036776181256148475,2,83.15406127410539,30.8445994951568
1,0,-0.2052918054718335,1,22.139499784299748,2,1,2.6673490711878745,11.482212186565981,0.4344190118751925,1,0.8720960599747551,1,-2.965735961656602,0.8278001095807936,30.215535867104567,0.14118157781279242,2,60.22607964879896,46.41364934178458
1,1,1.137489799049099,1,50.47574909827215,0,1,2.4469874948647563,21.261640714208436,-8.782725584182248,0,0.8008656966265505,0,3.2564117919417406,0.9715708261708562,22.546137524630044,-0.7842110861192022,1,2.539758552091609,64.30500547881078
0,0,-0.06014511165260961,0,31.73652033145529,0,0,0.1353352832366127,56.41703105672824,0.851464347002171,1,0.23151534881917668,1,2.1204487198629796,0.10763706701624687,17.181504710905617,0.15500662006414234,0,24.26377472011628,30.279285056423703
1,0,0.5342671939687936,1,22.863631718903296,0,1,2.6831054671321524,35.108751500546134,-3.065728574016334,1,0.6192252645358893,1,8.378583717207015,0.7599105123748566,37.955690128204644,-0.49243969647089214,1,54.53829138945143,37.50581349921203
0,0,-0.2826349528646933,0,66.94455247153832,1,1,2.4879675675766277,67.79784457942459,9.78496382640315,1,0.3520251222169498,0,8.964833685292199,0.17837779901542944,18.925229752342936,1.5325743017597973,1,95.20537276029705,33.61667152926967
0,1,-0.237422398714062,1,32.509595701286514,2,1,2.492662462238306,40.3182485361905,2.333679452547333,1,0.5398174878650186,0,7.937457305171762,0.4543077852466684,36.538069867041,-0.04228700265297666,0,52.88689652837988,44.051315184806214
1,0,0.16794473382122924,1,20.30678882069676,1,1,1.944604110178531,18.172155778739697,-3.1132028769516733,1,0.521163075857932,1,-6.320136323355055,0.759635888429482,29.591026988373393,-0.502603294101067,1,34.77328412450282,65.47085663513178
