S0,S1,S2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,Y,X14,X15,X16,X17,X18,X19
1,2,-0.28168602256603426,0,0.9201954573081786,68.49843819574937,-0.5253891417717701,21.3483677540463,0,33.96988764088696,41.465960770068904,1.5399665060891665,1,0,-4.823008430226112,4.794603663160675,65.91554048513338,69.31844710395251,1,1
0,0,-1.1424707131772083,1,0.5018458093838879,8.74895880601171,0.9310595831946322,37.625133959913924,0,15.753960896764482,57.49322451174962,-0.42908390329336127,0,0,5.533352814244751,2.774944597556886,40.80029926939998,27.182666409554802,1,2
1,0,0.21673187739713798,1,0.5151548579987573,42.294280454358606,0.6016168165748287,79.92265895444959,0,27.533696272704496,20.003362576368747,-0.11496755209952589,0,1,4.442198348115941,2.3642417418468837,57.13833885207655,31.08962911329866,1,2
1,0,-0.80677295201372,0,0.715801428552616,11.92112192259058,1.3464663865819393,19.676394847523436,1,14.327781319148386,34.88085604659813,0.20468611879832968,0,0,-3.6154925846341834,4.166421958546612,35.30449684567828,46.47234936197902,0,2
0,0,-0.5190584241049974,0,0.24900974862014835,10.969944948930861,-0.5208249520352182,45.913940315893804,1,2.4198473501705076,25.557771538958768,-0.7867102747914778,1,1,-3.477820692419204,4.110042506725149,36.83021386736683,31.179859067128795,1,1
1,0,-0.848845525764974,1,0.6098212997643975,24.4479333056423,-0.2513558083270451,9.187280055705765,0,24.58328982867433,22.388725571562013,0.3936733430541676,1,1,-5.083102045714184,6.553634654373305,31.864708068379265,50.97111468796895,1,2
1,0,-1.678030167293124,0,0.8522175163559498,5.545270863086542,1.3109269459587392,29.161800066156484,0,20.21282278817504,32.32087702268784,0.05842544293958541,0,0,6.440111432165612,5.854103569671128,63.75454678794669,36.38619341456237,0,3
1,0,0.8875975826433979,0,0.9063646739696827,16.47712706837272,1.2610571099579444,42.29637356532571,0,24.471578173371697,31.022658196058984,0.5167802258534784,0,0,8.871246375558151,5.1597613605073525,40.93175333639452,50.33953807926498,0,3
0,2,0.34583771000247754,1,0.3924000064916785,78.47398059210738,-0.5169999377208175,32.289028620034586,0,36.11581507160424,27.14933088622201,0.056520757578109294,1,1,-4.819648394326181,3.610836522212236,35.98541596348349,32.513456367337874,0,1
1,2,0.22024406707075936,0,0.9491173452658848,39.63881564891989,0.2515113294057662,68.93817958021327,1,29.005822793766054,52.87419001630728,0.6267025176577631,0,0,-6.705625085631047,1.5421718730166314,93.7615963339148,48.76789010621392,1,0
0,1,-1.2867590936168174,0,0.42118719257195847,13.85132866855633,-0.9568943556590915,21.1608065498633,2,5.710784209813971,49.367623523853595,-0.28553351046939496,0,0,-4.011008816525262,2.220304537376428,84.80654277488316,32.48572139802934,0,1
0,1,0.0621594165437679,0,0.1356293388020951,16.129609085398865,0.5344531695306652,65.33628326561156,2,3.904465319628476,64.02040226240393,-1.1095909419360919,0,0,-6.573340173452792,1.7067723670991233,37.47664653126061,30.891135724034847,1,2
0,1,0.6084164077221536,1,0.09585450900675163,4.451641743970209,-0.5412703614066138,46.28412398225169,2,1.939743271124843,47.42687037827561,-1.6208091291010174,0,0,-4.351344343894571,0.8519567704410624,55.3613424282609,34.820894454124165,0,0
1,0,-0.3223936407333438,1,0.8373736791750614,57.16339776847201,-0.3043305666182341,26.266601624817827,0,32.2195572271844,26.169460172388355,1.0291246620155394,0,0,-4.552125031613947,3.988845341708033,27.21099724515629,62.621334659217254,0,4
1,1,-0.5560380359846553,0,0.7378958009899558,36.86377774205282,0.2883174287081545,9.164369689808966,0,18.002953990893968,41.51902196484612,0.8682880391507171,0,0,-6.132110559365059,5.670575473650379,68.98555380251807,60.132086345212066,1,0
0,2,-1.066402671264676,0,0.12020592753302017,6.4218142879234374,0.8826492891777683,26.61297738747741,2,3.3916912459252857,35.79351057935678,-1.1241994026372468,0,0,-4.639843391644442,0.9464927363656277,43.06771340725904,29.78285775405467,1,1
1,0,-1.5890389667096343,1,0.04338018472319716,30.236156883907945,1.6859035799840485,91.15973895278347,0,15.575896890120976,32.994453662065716,-1.229949524758052,1,1,9.89631637918476,1.5501023435771968,44.56301979585414,31.990642478986757,1,3
1,1,0.49051327502264075,0,0.7889811991615996,37.20237592745182,-0.18327127059271459,20.714785145123425,0,21.373396845038464,68.91587481603884,0.7712543265757981,0,0,-3.3739385187164412,8.249873833144933,54.68564191664306,54.53608011438459,1,1
1,1,-0.2057871732332702,0,0.9931657462571517,79.01990156277331,-0.2754867092824403,46.43725138918395,0,39.85484839554552,63.8089074154716,2.304310735510867,0,0,-7.95745687274581,3.2167323797724916,96.78891891081302,69.95206741482153,1,0
1,1,-0.09238489112399464,1,0.5941823867047498,76.17438635707511,-0.9500934237682918,20.354625777882696,1,28.55165234137869,30.668124952186474,1.3557749535690078,1,0,-4.9027301428971315,4.6613103147865385,36.43021309952702,67.38751646171342,1,1
1,0,0.2663796840861515,1,0.6257464323346864,17.720351381131835,0.2692904175519094,18.42162233605769,0,15.73012463622241,21.19493048914428,0.4883013702255792,0,1,-4.95664530270963,5.542350621490715,82.02707682193063,48.332004761095035,1,1
1,0,0.7274519532742516,0,0.8630145571452317,7.756059392653087,1.3711524977362946,45.126642934651315,0,22.19361760335412,41.287406293663565,0.16414792907003983,0,0,6.972139966481713,5.308453200936869,86.05089612319028,41.61545313474355,1,3
0,0,-0.8451732821310365,1,0.3522377314174224,21.007430950988557,-0.21345504962741862,65.15785250078665,0,14.332743450096391,64.16554122173795,-0.7375199655976047,0,1,6.719477546701796,2.794856272751704,34.372794496507865,30.69071069256446,1,2
1,1,0.14873393782439714,0,0.9199118640076648,73.53532502742459,-0.36055576050406785,20.333731470338208,0,33.64505443418686,39.33811795438126,1.7480597271864622,0,0,-4.873263313255789,7.9053344511627985,31.869101060009104,69.2406331095467,1,3
0,0,-0.593755071218411,1,0.6850259952438369,22.697118748629094,-0.988277473629945,56.65626643438032,0,17.90263888947486,49.00231090069339,-0.19244113105827826,1,1,8.096928288853228,3.8554351643045965,35.880344723347704,32.710197558744945,0,2
0,1,-0.28719887970018004,1,0.3771445224626577,26.504279664019368,-0.22341134592893536,18.332006350191456,0,16.930360718255624,54.63040972657157,-0.1066799191594561,1,1,-5.846323752649498,5.283385683948735,69.53636412526434,29.452107434171936,1,1
0,0,3.520309014825786,0,0.17929170753697465,32.35623354479887,-0.41836516888933795,91.4580486817172,0,5.682194106587781,69.98776907148596,-1.0965710827921233,1,1,6.109047566661239,1.80880808682361,37.33749862773579,28.217756550653732,1,1
1,2,-0.09613763946359996,1,0.4769150078963802,26.481478134548993,-1.2056744007912277,26.81538222412186,0,7.55236847239156,49.09375713067001,0.10602282092670902,0,1,-4.837563069990338,3.488962767887286,97.06315976105529,33.98152547167696,1,0
1,2,0.2044220388783435,0,0.31726184668256463,51.63814019686413,0.7277577646249144,68.09068262666395,1,23.615699778422268,25.93604785884075,-0.0857042424537429,0,0,0.869071331391897,2.831918728886191,52.89879640389744,32.820193452458554,1,0
0,0,0.11565376667968263,1,0.8441124844745688,25.376423866527027,-1.0423079815491398,15.72208267296405,0,12.894339594470534,33.98475383083191,0.46405899791440125,0,1,-2.144766032621593,3.8730919104671995,89.84907612904884,37.09845223385558,0,0
1,1,-0.40730266053836833,1,0.7713391585160375,72.63847812618222,0.1209727721628547,34.13721821747176,0,37.30334430016355,46.93240755271056,1.301716698022783,1,0,-1.925319817053996,4.006538353722835,25.04543694609823,66.98858008449594,0,2
0,0,-0.7304618277698443,1,0.12483111988891937,21.22471896500314,0.1508563313251646,62.35274751455886,0,14.945206322940901,34.67157027711933,-0.8852578869904238,0,1,5.220295279832094,3.3745682719562717,37.460554743152954,30.669125317960564,0,3
0,2,-0.5806860818664354,1,0.1957852801211254,19.827175830007803,-0.6728821860069905,19.601535826125367,2,9.111717168541528,34.14171574861714,-0.20740838385664268,1,0,-2.704708181962512,0.8004601367102868,32.903677324865136,31.699157841906512,1,0
1,2,-0.24027018337963288,0,0.8060295486786502,72.92961314091082,-1.2425695958234417,47.710106703276125,0,27.46456018805332,55.25265595549009,1.0660794942556095,1,1,-7.0979589666776715,3.7218180243732992,33.650383203592824,60.026804126417694,1,0
0,0,-0.529790237436859,0,0.1412880961646953,34.6958805965145,-0.9813452642734727,79.99258751484449,2,4.683095207081751,60.592669159904126,-0.893978458073858,0,0,1.8758361578594478,1.2168621103987058,86.94003497663618,30.490964224732558,0,1
1,2,1.6795347238252984,1,0.8642508139541966,77.77047687290226,-0.5402538089756709,63.87055979111884,1,37.49386012442908,32.08842647766291,1.2343670352349347,0,0,-5.8892540520126335,1.9310594783556834,40.242322901928674,64.01133472478699,0,0
0,0,2.711624610684292,1,0.5352827104423719,50.52721427360069,-0.23671714599313623,91.38615787422681,0,30.41553201789621,65.27940672989388,-0.5571089394399402,1,1,8.298379378286146,1.5190656983156778,33.31742766743354,28.973895094355797,0,3
1,0,-0.02660579537337801,0,0.8658923717982454,36.731670668775784,0.05879287499503499,82.27089217255798,0,28.91960392864886,54.32154445543732,0.2025235800688238,0,0,4.5710899586720934,2.423463962478312,27.27906018447772,31.768148347023256,1,2
1,2,-0.9765576286896541,0,0.5062292472387911,53.035876506912686,-0.46267980914118484,12.82751708903157,1,23.321796523355122,41.68617819847414,0.6963238191057868,0,0,-4.3675708469366175,4.835340694453003,70.77752126021349,54.766602851310395,0,1
0,1,-0.4541834062769636,0,0.0033622023886753505,39.12338406358128,0.5833941137078903,98.98561396202012,1,3.2990153913607534,35.1860612104065,-2.122711133913154,1,1,9.976628094286312,0.5656537321287403,46.88868101098425,30.92360625092585,0,2
0,0,0.26794152664265575,0,0.6886845873219279,5.440416331533617,0.3628762918325981,36.874914686072714,1,10.4551413884663,40.88795300568205,-0.415260736116541,1,1,0.47075235279946526,2.9793308191346717,34.665820301505775,25.654409028911857,0,2
0,0,1.3269756022481825,0,0.608505155108917,12.650388193419225,0.029021681686757044,42.000232944420866,1,10.896450327642796,66.51422390309577,-0.30529000817624224,0,0,-3.8225280445633043,3.3597706736794293,65.51259218065236,31.11585652419258,1,1
0,1,-0.14319258620636932,1,0.07359590134316896,35.21857707623059,0.1188118621828334,15.81692369968739,2,10.964587675339011,50.960537050527726,-0.6765775290073744,1,1,0.42865584907611165,2.0798252026124606,37.456957990012185,29.55890511841299,0,0
0,1,-1.3671704627570382,0,0.22780200429546216,27.28858801416189,-0.10968612298144455,41.7859193676314,1,8.876091119831223,62.55153786373482,-0.6747656158657855,1,1,-5.8966926744791,2.317752952493517,37.955520353459825,32.88934643669013,1,0
1,2,0.4784560725107067,0,0.337514728647237,26.56079365493308,2.548116607069032,55.337578999919344,2,26.70169783454145,57.926783195339844,-0.14918834079115212,1,0,-5.2486760960825,1.608906830653276,63.75281963785368,38.71290562101045,1,0
0,0,-1.2507610013057053,1,0.373280106345389,68.71200254017756,-0.3620218611378642,40.67810008870495,0,27.351838959073824,35.79249249859283,0.2971948598587102,1,1,-4.611905402953069,2.7153019585873786,46.56826512149182,43.50721187485415,0,1
1,0,0.6857615951573856,0,0.2371358480336721,25.283101235878902,0.8825370946189901,99.67225235168394,2,6.921224781059044,37.757708042852336,-1.3549341714056766,1,0,9.848614038609487,0.37799894981160953,35.50598675311747,30.19792536833078,0,3
1,0,1.6958517457212312,0,0.6533371914238149,19.926119215590496,-0.3948079294032223,79.67281602067982,0,13.664177982594017,69.98955717190792,-0.3398143701720602,0,0,7.9484753621887485,6.419979244387728,72.69745635780686,34.76998261435408,0,4
1,1,-0.24532572484454168,0,0.8572734955551019,32.17018904110834,-0.527039276425324,22.2296189911375,0,19.353200062745742,63.55375047734875,0.30931055707991895,0,0,-3.3063422827514515,4.999998248405532,75.99856751030833,40.43306519976541,1,0
1,0,-0.7232036017465672,0,0.8551293718729359,17.393789415111158,0.04000584934751844,17.540799712899215,0,22.182133901493557,30.398132469920444,0.46914361740415805,0,1,-4.864962259832657,6.550168901624869,99.91112878298709,48.4486369613681,0,3
0,1,-0.6738803777817067,0,0.17327027996734146,33.41666339255176,-0.4914600389395261,35.107404398612196,2,4.789500941267352,52.73043908822875,-0.4549619541090534,0,0,-4.607807444837708,2.8556567062395306,34.922172573817676,37.789246823184804,1,1
0,0,-0.9654698408874307,1,0.06534173371243901,10.695885336319897,-0.9172324466483944,85.31838252522392,2,2.3377124881290645,39.64533058361263,-1.7145801424911808,0,1,-3.9327788844706895,0.672390061121239,32.22928817198946,32.09330436079503,1,0
1,2,-0.03757896636637619,1,0.506841468286715,73.57386454643961,0.04555543300566847,18.162656388798066,1,32.401736403699054,42.5150041781627,0.9935464404960785,0,0,-4.81505125007488,2.3092010015115663,43.708774078620074,64.7493587130295,1,1
0,0,-0.8058110977809345,1,0.1274337710209107,30.57028326986991,-0.4563314882808784,39.79815617023921,0,6.902957220900802,30.4611141313373,-0.5758635167933782,1,1,-1.7690352355524723,2.964925820245855,38.26318131371644,31.77331954730274,0,0
1,0,-0.062381521709837434,1,0.3931155622502266,10.206139267400772,1.1896887418149675,72.81434808541681,0,15.614419320555978,68.34989380437497,-0.637981225825415,0,1,9.37128991745135,4.1307975009858415,41.374188154384306,36.254735252102506,0,3
1,0,-0.8223837563969096,0,0.8332808791860906,22.15596284258483,0.8258637305740539,31.914766801164053,0,21.958129001402572,30.210940487863702,0.502450950421179,0,0,1.518118740699009,5.077193614204418,80.92633796047173,40.0903389887722,0,3
0,1,-1.351536250721209,0,0.7375230408087,34.18576800774173,-0.5454721739336519,18.4996761355752,1,19.23500638436494,50.769322834590895,0.4629650441953068,0,0,-4.625387061234674,4.55408444797887,81.69919569251365,52.79999012136453,0,0
1,0,1.0489224671364847,0,0.4823276719301768,17.339180840053427,-0.6669243178458572,80.95856120408035,0,18.147551535467375,65.1272901998514,-0.5474783924269022,0,1,5.227073403075606,2.1891559590830054,95.75389292340807,30.026835228802735,1,2
1,0,-1.0824631319031661,1,0.926111495785561,67.35778247436491,0.15765821844275657,20.582647809248595,0,38.74167194657559,36.99602935049826,1.601369495908453,0,0,6.91304743482624,3.9112589717201507,95.87477904913555,69.21363283749571,1,3
0,0,0.649899356910559,1,0.02774585585228312,11.011045994781563,-0.015463857581797235,99.69828060316452,1,3.949612404692888,36.78186222943134,-2.3464583054677246,0,1,9.41162765710957,0.5050948552720628,54.46204055151513,32.49415970725411,1,1
0,0,-0.2861135761662614,0,0.05970128294889754,19.25115436876961,-0.35729577416922387,75.60334016152272,2,2.2032078515249864,31.895522228083802,-1.4217734890187865,0,1,-7.256245075138472,1.1518183618482756,37.80676904615028,30.255200104620172,1,0
1,0,-0.8681349086059426,1,0.16888095284890425,29.217462884434667,-0.6443624610605728,90.78986041200903,1,5.603863681770593,45.538054716986856,-0.9522348542567656,1,1,5.872105142505397,1.4393918140063051,58.37590636405461,28.244463033258747,0,1
1,0,0.2087368345777752,0,0.44317783865577826,22.85083141023499,0.17405527501367868,91.00399808702994,0,9.739168505210422,46.0939341556698,-0.5091151603288614,1,0,9.460138075694118,2.236212950421462,35.62224842921397,35.05360431998856,0,4
0,0,-0.5265856940694634,1,0.1311502493448129,47.000576717377555,1.113904481183429,52.31910388115543,0,29.784037574338956,35.183693818576174,-0.6113592140017932,1,1,5.065981155330469,3.9627670352127593,34.49937121879916,29.512707134497003,1,0
1,0,0.5864561118931456,0,0.7918849015447889,17.807453861502832,0.1607443157315953,21.92510680272645,0,17.180524191350937,32.44063665792073,0.3710664315489941,0,1,1.4774917544668948,7.49124831153588,28.95395975244731,42.198266097263144,0,3
1,0,-0.45590283468385995,0,0.6470199642938602,28.647585535525714,-0.19718776869877014,73.60468886258438,0,11.319418285763982,30.598044588098105,-0.09970577930301167,0,1,7.30796572767256,3.653481061057701,92.24712157544208,31.713333689122408,0,4
1,1,-0.09451781702307227,1,0.4293954196576768,63.66191880225216,0.04945711571427066,20.739117522095974,0,27.687216312742695,28.99855423534951,0.5606089251977521,1,1,-3.0810766950797044,8.536979100476902,67.71715022756331,52.08354507224542,0,3
0,0,0.14221360233581623,0,0.704568753772208,47.92545805468858,-1.6741861978615935,9.885388086122425,0,15.017953713153009,62.213896408779945,0.6709168856415376,1,1,-4.479244306801851,7.15964910319068,35.346206373418184,49.77903679589755,1,0
0,2,1.980687207414936,1,0.2924540453668014,62.35974824232837,-0.1613803964686743,56.62946516037331,0,22.316325051520028,40.1567473087726,0.014529745648015405,1,1,-6.003100636880782,3.221650398815549,4.238756319642256,30.779285948631223,0,1
1,2,0.9655142918996832,1,0.41109809588292906,74.35101174871254,-2.444995529240839,10.373142755087212,0,22.83045896779838,31.468980782798322,0.9689608890857409,1,1,-4.878107928590081,7.597226277673935,34.061079571711694,68.17829942933388,1,0
0,0,0.5074230252378934,1,0.36055068378286315,15.575914430002747,-3.600433351891155,21.551058862108263,1,0.9264397398708413,69.9999987323587,-0.47721035830964786,0,0,-8.202605612065598,3.694573748841488,99.99354835493585,32.436750721441385,1,0
0,2,2.0689207998881747,1,0.24142008234567475,25.59295331341542,-0.2823290969470526,85.92388522051347,2,12.76326083427351,47.717903727850015,-0.9602313318550608,0,0,-3.5805718130362054,0.6386482896842115,99.19754959650614,29.252546915752713,0,0
0,2,-1.125630475842877,1,0.16951142046632844,25.043581585074772,-2.0205688951088305,64.026550455729,2,3.223166280615284,34.71483642330696,-0.9831306880691901,0,0,-4.708087412437514,0.5967302028350611,81.83901665364608,31.405766332731034,0,1
1,1,-0.2502138753103138,0,0.6501671926768302,27.682081333189114,-0.021786958143652446,29.268466694482587,0,19.343314387762426,25.485719441379796,0.28112207216599294,1,0,-4.165345875017774,4.585714504552865,38.91056206103467,36.95754111633316,0,1
1,0,0.9738120499898268,0,0.7938097442523413,66.37289474017999,-0.0907686182960793,32.15904522171273,0,21.90725771772279,29.442593759274196,0.9683626159830968,1,1,-1.8780508246804004,6.733396066402333,39.80956531268569,62.20680983574676,1,1
1,2,0.2566355564021582,0,0.6352203115848313,29.133887400469103,-0.2621318231473882,36.22138017776753,0,14.041060519209907,33.677548036785076,-0.04604924998992653,0,1,-4.873343411262738,4.102548862649132,35.95998642761593,30.5781009188194,0,1
0,0,1.202215660213437,0,0.1421618929389648,27.748302481247133,0.310018560686883,97.76727411973121,0,7.432504875294093,60.04918980891542,-1.3458413649544068,0,1,9.71446749050408,1.708118378674644,20.349005271933056,32.91228566442511,0,2
1,2,1.2384149480193858,0,0.7061002883935275,62.28423321918389,0.3412900767216721,20.693223234355617,1,34.65793400615788,28.117782247365568,0.9300747233910852,0,0,-5.105087021920676,4.019026812988496,40.01472080423289,60.75274751506327,0,0
0,0,0.5691444281363331,1,0.05424101336273329,67.65696811718607,0.030031466114603375,68.94369110624,0,21.840486302389166,27.939067106115644,-0.42060248302798586,1,1,6.142585631530508,5.390870801770858,99.19754959650614,30.983830620263525,0,3
1,0,-0.7415062329569702,0,0.7074780022584067,2.9309641267176856,1.9943578898615246,14.168308043878952,1,20.37020823605772,31.755582731454496,-0.015625977931138513,1,0,-4.084618039234198,3.479966089827155,36.33636154496027,35.54853175957082,0,2
1,1,-1.1650911983008554,1,0.5846869531721433,53.22996957197706,0.05299359624727922,74.99068495848404,1,32.4040045937151,61.473686818802804,0.05687571703591373,1,0,0.08496671804127942,1.0456053223787505,29.822931414359438,34.67019581762594,1,0
1,2,0.10035484507179498,1,0.8029025869707649,75.46320466592468,-1.1724845431913167,14.97230557293096,0,33.57082868339812,35.18234474121007,1.56635802469493,0,0,-4.865444875184761,5.4816993232557625,84.39718883370195,67.59292972091092,1,1
1,0,-0.0616797983125999,0,0.6211719214527223,21.727314138273766,0.7468197150776706,28.917898471702653,0,24.546190456560097,27.572924149795764,0.2511339402762547,1,0,1.6961462252652737,5.234522633258279,31.142513877477473,43.64308958960338,1,1
0,2,-0.7431380812064861,1,0.2319332970983347,6.76255285771056,2.5790813110725,27.47006636704453,2,21.218572552367277,47.53070239712498,-0.6529792094622178,1,0,-3.2134026291885034,0.3669693693764741,41.35395310498938,30.035358414640577,0,0
0,0,-0.6053656757183019,1,0.3352995775088837,48.690759747089814,-0.2628920480135573,45.575179102597296,1,17.948894152819566,37.18645309434876,-0.1346418975989838,1,1,-5.820211813116719,1.5754225264851272,35.74617610392746,29.922384986089007,0,1
1,0,0.2155719020761692,0,0.7881501840852156,54.17599644894996,-0.9326288852488271,60.67668031435568,1,21.569709109582437,47.61666682613607,0.5603629792037833,0,0,-8.251386326994206,2.017669273025961,57.76640334813832,47.772291255983035,1,0
0,2,1.8418076443647777,0,0.4469515253450755,6.222222360619063,1.5352284883743361,75.76294687245573,2,16.518673072600034,33.19844169538413,-0.9090022807909077,1,0,-4.070467560832935,0.9940121806452785,48.38273550617831,36.81805553023116,0,0
0,1,1.4321616266804371,1,0.45940997035057396,52.735869579901085,-1.0331496137973644,40.27685664263201,1,21.104612071437966,27.55746189351055,0.1111201960192006,1,1,-4.723617195101295,2.94506959042296,30.27940653281529,32.062359926669856,0,2
1,0,-1.1985186663759542,0,0.6158455721276139,16.977034799809484,-5.40338061427092,66.03118501146128,0,0.3224392373510554,69.99999999972127,-0.23536069775531426,0,0,-6.4786155807322,2.6088778741419003,99.9999999999986,29.388180069930435,1,2
1,2,-1.2788612349701582,1,0.5179603034765035,47.83259316731077,-0.0019488344350636001,25.15029411116644,2,23.60508818783385,35.079394615278545,0.37579500973917473,0,0,-5.155678631007287,2.08980586861947,59.40662997151102,43.81196956935133,0,0
0,1,1.9604960650298442,1,0.06753863588511366,26.000779512000847,0.33998147451703103,96.20167313619352,0,7.304858277232502,52.22144765828998,-1.6517042491805258,1,1,6.4272571717832285,1.7644151592435455,32.904899697743396,27.127750617650364,1,1
0,0,0.4723585279049429,1,0.0849831892572136,35.4482654409576,-0.5850080462722433,57.06055047759623,1,8.995081490378578,44.79797802101031,-1.0415447675180756,1,1,-2.988989989782082,1.4011945013403886,38.966598704811474,31.377388959472896,1,0
1,2,2.0891070915535925,0,0.6773167116542169,42.19737374069218,0.3341273357354638,71.20419631044466,0,28.44919484179204,61.83445477382659,0.1727997678211708,1,0,-1.7909678579511255,5.4022417828278195,57.02950287687013,32.208332679192935,0,2
1,1,0.5719888425132368,0,0.29427331133128054,45.830440084808345,0.13112542797462676,78.85156645254912,1,10.368026353019793,27.56408297619039,-0.010486848299237751,0,1,3.9442204280493165,2.414722624712556,35.833580178238165,36.38030380524953,0,1
1,0,-0.8369076218208279,1,0.3401340896145205,45.7047846060484,0.14600012906374066,24.284350971221286,0,20.82782258238872,40.20995029232165,0.17555664153897577,1,1,-2.9372620556445934,6.91881144013175,37.29347279715643,44.66141719610221,0,3
0,2,0.2227419528761975,0,0.6207870916423561,60.81936693108125,-0.0006759668677165854,16.743348739192015,1,27.984577074878793,30.10667358656167,0.5740862474651189,1,1,-4.756972007850704,4.851093735673074,27.389819566738684,50.3413969978676,0,0
1,0,-0.31886501680830304,0,0.5428058901005193,5.604827032569442,-0.265545295668229,39.338700475195445,1,7.247845118259466,36.96325077913876,-0.40946132009552616,0,0,-4.32002318993853,2.0151316896831517,46.07896137349335,31.905433152884697,0,0
1,0,1.9094142438313173,0,0.6660036135283499,13.884258747675231,0.406658034959258,82.1093051728115,1,14.269917317683149,46.84314071245775,-0.4566833566229294,0,0,1.7096231418574614,2.0758071730491103,50.633129305094116,31.01870708454907,0,2
1,2,-1.2487879933397805,1,0.6893469649838274,79.72603369746209,1.7958495579654568,31.647094675124464,0,39.98230824589095,41.19701676693525,1.5891630132024934,1,1,-2.6759421848002463,4.3821527135013385,32.44176446771917,69.70611120495883,0,2
0,2,-1.2385391738244895,1,0.259906255988035,46.1340606972571,0.2117529016989622,27.854858272681305,1,18.826325491466083,51.28871628239904,-0.5119961298083819,1,1,-5.301060676734912,1.8904599828641533,41.06471864449883,29.447177947127766,1,0
0,1,1.0753044207882354,1,0.5340979901573041,75.7000405256109,0.38885642472573206,28.63796572759808,0,36.538784973284606,52.56102633736955,0.8327998941261171,1,1,-3.89212278451585,4.20492637334396,41.15510289202949,61.44060159927673,0,0
1,1,0.38801018053852987,0,0.5122822059178617,10.475996132496416,2.0069153249019154,45.535993387177925,0,20.314671748664978,60.47235526127879,0.1625618404985838,1,1,7.416627029307293,6.517597583020837,35.56612300911603,46.13380030276389,0,3
1,1,-0.053407712871137235,1,0.6987964405254983,63.15664492737571,0.16034914039954004,28.306106315961838,0,30.714939823961256,21.106472878081096,0.7465790091257541,1,1,-3.3390925398160665,5.08128809997974,39.21459814453067,60.568177088705525,0,3
1,1,-0.016940205304500112,0,0.6309494286541092,15.229050558624127,0.28139269816015866,8.966078786073616,0,8.581224528255913,63.125633321295055,0.2780055589115247,0,0,-4.692583946012442,7.084719657214758,38.22845833542853,43.81574690124381,1,0
0,0,1.2352363450917572,0,0.0674923088498931,12.025113349721238,-0.09108666946098615,99.6643183154975,0,1.334871739794845,62.836975738443144,-2.112157790894372,0,1,9.746238181513078,0.9738945616290942,35.07789686006928,35.28044254369826,0,2
0,0,-0.8775261768456928,0,0.40380064491145534,36.83717333755543,-0.10475951170997812,48.50795786745509,0,16.600279357540863,43.160570459849794,-0.28546590572332636,1,1,-0.5513848655469662,3.0106039130771456,28.633401130907444,34.065562086296225,0,2
1,0,-0.16406493781858036,1,0.6785472379292775,60.4945965839995,0.2532666550259286,58.33171122322642,1,33.233692368942364,27.297158965464845,0.5538570466572551,0,0,6.213974834539112,1.5635305799605663,32.42185502139401,52.65179152501918,1,0
0,0,-0.3352734471156867,1,0.02715262232635529,19.47623395617168,-0.48608151424379953,99.97244585819158,1,2.849152389766636,42.870879721915884,-2.421712399611588,1,1,9.536018354484622,0.24093399443933652,46.04668466851409,30.088608414211294,0,0
1,0,-0.26555328897389335,0,0.8480666383492182,55.901537328512134,-0.7397870638509988,10.602838300207978,2,22.34262524616075,31.027840045560072,1.2183533124958903,0,0,-2.693070298825937,3.1894041006865934,57.162966694179104,64.36562176215827,0,2
0,1,2.098698368818438,1,0.1784001503192829,51.90528517565638,-1.0765628950282593,75.18759825130314,2,18.51240689186468,51.223331476486074,-1.404248585506817,1,0,-4.340512855003026,0.84969547918917,36.18602768960047,19.277781064313242,1,1
1,0,1.1253038831711903,1,0.8698207831780643,66.97749002761994,-0.4331596111337393,57.67738898050862,0,33.56169880008035,27.660964896232727,1.1139336326781324,0,0,5.6477865094090145,5.716922229799512,47.17184845885159,61.169763939188584,0,4
0,1,1.3949289992143332,1,0.49774071770203937,65.44256247113942,0.3982267288089386,34.731910165501056,0,32.177029262231144,47.99895658048397,0.43061474167932623,1,1,-1.5280996739138697,6.188531800049337,35.39066237389357,46.604097154048134,0,0
0,0,0.9834966991723779,0,0.5943536023806085,66.20941848111177,-0.3386759841790373,19.436571392861502,0,28.31281650795652,58.552200547680116,0.6420656653550635,1,1,1.6493668098033858,10.971305511945655,41.33620517919299,52.52145607755975,1,1
0,0,-0.3893296440347247,1,0.2264338497917301,14.163382045100171,0.08346397848146442,30.914445188768735,1,9.650390255400254,27.290920717692302,-0.7030157125725289,0,1,-6.49499498324378,1.5555052007565335,24.051124559286247,32.38957840897655,1,0
0,0,0.7732288546544066,0,0.33584772956515074,6.988611315006614,0.8445574098947806,57.76487553344861,0,4.005628164679724,39.53366649305978,-0.8339989016212417,0,1,4.895275454335708,5.870447190815356,18.83241713664238,30.26185192202857,0,2
0,0,-0.4644878421576951,0,0.3763871557929256,17.89060480399747,-0.1994723058851621,53.784741674513846,2,13.606763530536949,47.506106494748266,-0.656467305130422,1,0,-5.348780939161318,1.389308311317804,24.73219104709973,30.789716003272005,1,2
1,1,0.7675882276399941,0,0.9440605665577217,11.50570034529454,0.2906871909231671,40.65268256630599,0,26.384367165879276,65.13037452527294,0.33198125179785565,1,0,-1.4928090128196185,6.513635825101733,58.68971910011733,36.56244689950929,1,1
