S0,S1,S2,X3,Y,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,U0,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19,U20,U21,U22,U23,U24,U25,U26,U27,U28,U29,U30,U31,U32,U33,U34,U35,U36,U37,U38,U39
1,0,-0.6412316098890604,0,0,11.739143445365164,12.070572639248365,-4.938937239655533,1,39.38824224402491,2,0.9256729184593848,35.970478055552,2,2.7841748178669885,26.611873822968576,-0.6162617588847609,67.1345792811413,0.3800077235859452,1,0.332657635850953,0,3.0904147769870005,34.302626439618045,24.69969307708286,0.18829681939421372,0,1,0.989473222212149,8.572711447058508,-0.15957835699058057,94.09769608447428,36.45222294147493,0,0,0,5.022740027233281,11.70342529158382,1,28.70433135643721,3.6264440741851587,78.3673172731013,5.7670471237622465,32.28396450469236,0.918220946004068,2.5760031985355933,0,1,4.718203110711556,-1.3604403588723606,3.733278112282279,1.731219309491952,32.92718396997137,1,0.21115107536699035,2.646074496740015,6.953056971874968,79.80321198947536,0,1
1,1,-0.01300978351483529,1,1,83.79743387223172,31.996188145369658,-0.28515841920819085,0,22.40776868958097,0,0.3865068200117858,13.32029531382409,2,5.5213371231927475,65.9075329613573,-0.16614758025326593,34.86665257575713,0.49793485330887927,0,0.4238756110593888,0,1.0787511164702934,26.42828248365778,55.00068918424991,-0.07832238441217569,0,0,0.2972460746228758,56.29553943691374,-0.1759768287920087,36.869040928550476,11.16505835454618,2,1,1,0.6617799825584552,7.510845914431689,0,45.82662649320914,-2.064816984920327,18.616147447941636,3.7854529505885988,55.13256698734719,0.7512909314106946,2.638306211794039,1,0,21.646165175585384,0.6142745851836945,70.8219262582916,2.647315736860044,56.812371214279345,1,0.25352793118081696,3.0625641531591703,-4.8052479107678465,18.638635366412558,0,1
1,2,-0.6369673438499831,0,0,96.46712156747674,38.18362392468917,-4.075799423647779,0,22.50771644272708,0,0.3242789637422391,11.117224964968585,1,8.488505715462587,72.34203570083068,-0.10469178063578673,34.63914244132418,0.34162023680890613,0,0.2959896393740714,0,4.781708632460508,42.98246414226446,42.43884447016184,0.0595598802075012,0,0,0.30862960060182354,28.174168876110997,-1.2689151846232132,39.00275848959482,11.081674757756215,1,0,1,-6.140815221070216,13.302207849496897,2,50.973735712199584,0.079332962594723,19.479169437299607,3.2260684365082923,36.894686299807944,0.7707440354738115,1.722356363411937,1,1,30.72639936636906,-0.3629446766903085,42.868256460597735,1.7441688523799375,41.908283410352986,0,0.3306966455683551,2.9420279616101563,1.118727481568767,18.09125931701544,0,2
0,0,1.4369694050468618,2,0,16.629537785491266,12.398712735671008,0.24404381492941063,1,15.639403058932347,1,0.8674662271087278,46.78753301332114,2,-1.4990032388771688,21.989316386083374,-0.6888484077929119,66.45333030267994,0.46280087589027497,0,0.3936545612147689,1,1.5108094006202177,30.87763241112631,32.99201643202248,-0.4481065355419768,1,0,0.4519381182424991,55.10926995818117,0.5241961532310433,62.91583343564815,20.146412371841972,0,1,0,1.319001699016443,37.94374081893445,0,31.214163309095632,-6.659095830216758,38.07632094919627,2.7785776543489855,30.807098615721358,0.812254045362733,4.8337927649112515,0,1,17.6080986543689,-0.011907552420048102,52.71218630592991,2.022721873471893,35.513087003419635,1,0.9102014065089852,2.716339575096707,4.043596543204703,34.54839652593206,2,0
0,1,0.3615043689649399,0,1,39.00718127195744,11.174454153499134,3.4484445616382295,1,28.47237802101376,0,0.30509128688337206,60.920120916193135,1,-6.201480036303128,24.314371493671946,0.625720642668777,37.193190306153824,-0.5699353080715849,1,0.7826076291337216,1,2.070995818470263,65.83843891256485,52.271072163073455,0.3185540579651966,1,0,0.24332214327677704,58.05916875685108,0.1485545826569781,29.826835645624293,10.294944368226172,2,1,1,-2.238302329287711,15.582273397417701,0,52.12623225973261,-2.129507632033194,20.12726389960166,2.183277822957068,45.42334827721743,0.32306946512361123,4.092100198504029,1,0,30.211948549745298,0.6152445831015941,54.66981099200204,3.1802271201042505,49.88878276537464,1,0.2589141983383383,2.6539318131257232,-2.766434972453883,18.494556907054832,0,0
0,2,0.7282649464683154,0,1,61.78071850280259,10.818649313963055,-1.078994922292262,1,1.2907649159283263,0,0.25316845753401374,63.49272044699742,0,-6.238217104263658,19.380835768749613,0.7439798332192493,43.743370382718965,-0.9250743827069633,1,0.8916075452468877,1,1.780189963907572,43.62364674893945,44.98769361824773,0.13004199414300036,1,0,0.24037645738451152,57.203671445270416,-0.2370340238402261,14.179169617388382,11.397998290560674,2,1,1,-1.1581895050987239,36.07367331938709,0,60.852788337980265,-3.0338695196263448,15.65224011564748,2.78541748542721,31.48197219459223,0.2672786574530652,3.5436773197193645,1,1,33.87021331793931,0.30006496357056994,57.281774340410905,2.037152021697879,49.31550811488276,1,0.530343053791062,2.074314194429907,0.016227080405432304,8.369103568080899,0,1
1,1,1.8764380605362538,0,0,18.281407359569197,11.239943974861681,-4.771947599940818,1,39.15308142404244,2,0.9995375062443986,21.201081103161997,3,7.10794806687402,27.083199238383877,-2.261108054904695,69.69055294288131,1.2247260538676228,1,0.0314877785802517,1,2.1877702775764685,49.62626159492643,20.093199115123284,-0.03480399742170111,1,0,0.9250345186105855,21.189577671890678,-1.3833968554618707,40.58684852129969,39.93473421521165,0,0,0,-1.9366507966966306,39.0897914558814,1,34.71409243314198,-4.981971793104789,78.40514723948436,2.916853523787264,31.747159838818167,0.21167179624886528,3.375449703407507,0,1,26.14118569070626,-1.316231695050404,43.253450993869045,2.601480864090076,31.097637906163968,1,0.9987958585366612,5.959023645628034,9.310831983814516,73.01919997380554,2,1
0,0,-0.22462744686148786,0,0,12.336502829916096,12.259446433932997,-4.123756207562712,1,11.955769188381794,2,0.9045786081801099,41.09484571925529,2,2.5163046142652945,28.206030973614293,-0.8112386587604092,63.17290329237559,0.5747818371021867,1,0.06639095567433367,0,2.2786039520409864,51.95958704196488,24.62701163443481,0.8555110863767569,0,0,0.9564442202991428,6.816313982342317,0.2909039891271659,91.11836344153974,37.795845669353724,0,0,0,9.44163110851429,7.748645860440069,1,32.72083706632423,-1.0299904296058422,74.5761453466716,3.174995318393053,31.581273697238572,0.035668054937213256,2.9783500891651626,0,1,7.875623474226039,-1.0894515244856355,61.92824313179527,1.7698506730183776,30.781271591631086,0,0.6483887404607711,2.22939234609379,7.168777772297624,74.99912942580181,0,1
1,0,-0.5668944924379345,0,0,22.35965427910817,11.399746258728742,-4.8217163147180795,1,36.59749120498381,1,0.3150601031288639,59.85830714933985,0,-5.995098912281591,16.806769876408353,1.1789798756553092,36.73053863408443,-0.739225774802854,1,0.6404652213378006,1,3.1352011578390533,42.15119693874437,37.241106010755665,-2.190744725007632,0,1,0.7636011123744388,19.4660248793786,0.43334444194685245,75.90409190918808,19.26931464550447,0,0,0,0.518061079487218,11.405657497722954,1,31.272919843120732,4.310950522352069,42.723539411823445,2.4294057999594907,35.634740417527134,0.5419634588366419,2.497536041575761,0,1,5.662453315815206,-0.5540304148666414,50.12147916957371,1.5568434333181476,31.86135359309924,0,0.32539309469364586,2.4535136829809714,2.441904301479367,61.35007041832482,0,1
1,0,-0.58684574640296,0,0,56.75688830431274,14.202152586761784,-4.689385410115381,0,5.87411341628181,1,0.318951246920894,52.77613823751804,0,-2.963542021364834,26.175903197561475,0.45691436781957967,36.448455365858635,-0.4663165390705591,0,0.4427470060210734,1,3.4863202491981395,24.129540467637067,38.192108104785106,0.16012850933939482,0,0,0.44211226448810204,34.03161692496781,-2.541144735974401,47.88382568530942,14.303696835515812,0,0,0,-2.0255077999117272,6.975013742091621,0,29.847518390180287,3.1810585521414314,34.116386875358316,1.738728184378743,34.16595545149735,0.5071463377746179,2.253231164421501,0,1,18.665488865314508,-0.437578533226574,65.13272917704045,1.815266649773609,31.39935183562336,0,0.2812744544160508,2.0338946465006673,2.387501249850194,40.471672557198744,1,2
0,2,0.03312368727131321,1,1,64.2788040455495,32.62713026270395,4.463612022187981,0,16.876316758265457,0,0.33101733349416185,22.838452787743094,2,2.5095364079243474,59.82732724782461,-0.21411383348757523,32.83421099873091,0.2912331817026995,0,0.12632985782248368,0,1.939767710168991,57.65952568382251,54.366378684476956,-0.2901806150844502,1,0,0.2390052495391683,59.221312963128945,0.46615102795987906,11.343602253437396,11.354179439075882,2,2,1,-2.587341310081751,24.21941868997464,0,65.0461573456945,-3.1963627192951822,19.96219624099041,3.2894025744859814,53.74883427340923,0.3568292873989225,4.206867973365662,1,0,34.0387809300713,0.6849777704574352,50.30884765838588,4.670617681422533,59.36633661612326,1,0.29622187548076767,2.7950360894302264,-4.6818510430566125,26.625396566681083,0,0
0,0,2.4891196673491494,2,0,5.3219122380758215,9.435780901634647,-5.009978099298599,1,23.62573126803387,2,0.9999287680492894,9.581144337816681,4,8.995548108149507,41.443044889958394,-3.239427064551831,69.9968832265497,2.8584427181548158,0,0.5122616311598548,1,1.8781668943112435,99.9142380871006,22.653364856688615,-0.1391596452353802,0,0,0.993110732296089,30.23698877348223,0.9954543387398457,97.39383772873653,38.771891232501055,0,0,0,6.9712504937044315,39.97163911435883,0,32.84572445663134,-6.245553019362057,79.07695783306264,4.614129469743919,31.74124700076532,0.8648235940552174,4.616273442767474,0,1,3.460520228414554,-0.5731462276595307,58.52988279698253,1.427314992725308,33.55793523980218,1,0.9998990876928657,1.7293426449287683,8.168724314573335,79.68515048418772,2,1
1,2,1.521465470570759,1,1,96.0382763964519,29.952106345563884,9.999610554516785,0,4.25150299252445,0,0.29448917567998417,24.844400734817764,4,-6.043029966855187,63.321230518887376,-1.1843647273209366,34.340802844216256,-0.7654586939085261,0,0.36259584037876214,1,3.527875371959858,52.9244282205436,69.91796261384627,3.1579430539097633,1,0,0.23203379681295966,79.99039231245739,-0.1917473173895557,0.550958573158572,10.326179721802994,3,2,1,-9.999947942835286,39.06593008211953,1,69.98210217780101,-0.20036782903150296,18.266866960097197,3.059813315950027,69.95652245186312,0.9849894687314292,2.0141863722119933,1,0,39.91290717051562,3.55178482710427,54.487375270586625,29.200006890335207,69.99825111370839,1,0.32881636574700257,3.456153476649438,-9.9821130167178,14.500799020096252,2,1
0,2,-1.0919746571201892,2,1,85.56187724455367,39.13937871209909,-4.217485192340642,0,9.009152764486014,0,0.32837130703278683,2.9613392230178937,2,9.682371371279174,78.47045152218449,-0.7404443909202509,31.852678380276647,1.7276733355624108,0,0.3426204035906391,0,1.8189116645029937,57.145358785260804,47.306534497472676,0.0746101475045493,0,1,0.22907125602967054,33.700125140261804,-0.22270269065527196,22.52469883097939,12.28666489157961,2,0,1,1.1912607874638006,14.657099963264013,0,57.46259611973862,8.59379694852936,23.7950628169204,3.458699166235747,48.616275317853436,0.34461324493215784,2.3491262608924814,1,0,28.130553046157054,-0.07338049702954388,46.94492854864666,2.6972982508301073,46.33070222322002,0,0.2709036073030848,3.10189671503406,-1.4911475791781523,14.934579663081692,1,1
0,2,0.13240329288010538,2,1,91.74853518529953,38.91866230242922,9.974943197398545,0,8.563654672947527,0,0.3196130460683439,4.157735308160455,4,5.620287861239198,78.05914914116934,-1.6334162184685714,32.726326469346574,0.8817780040181507,0,0.19969873421137913,1,1.71102612869065,66.20547499164302,69.4344754099593,0.030894755408330032,0,0,0.1963342377888418,79.46172169471033,-0.35988679955269304,1.149710291757744,9.385614859819286,3,2,1,-9.902927810503545,13.653836195219872,0,69.90703158788403,-5.732652357467111,13.278272413075346,3.170745894103435,69.88275046357,0.6296092191920836,4.074173993412225,1,0,38.975056925253114,2.466448192414682,64.72498595718406,25.507280018921794,69.91086793823769,0,0.2712722644535768,3.3756697085254257,-9.781145009518989,12.741961396415693,0,1
0,1,0.4990304495590119,2,0,65.50579938234478,26.571163427310353,-4.440215182350737,0,30.493893716904505,1,0.3268148253399212,51.76521657706432,0,-2.1354056306106965,28.643209615550354,0.6114241374729564,35.45769155724141,-0.669157016893562,1,0.654579015849032,1,1.841296866964263,81.80435067182476,34.95837603526131,-0.15471269813969818,1,1,0.2817011924847696,43.668169289172674,-1.2420371099487644,46.169678212470764,19.56591617570819,1,0,0,-3.5205979645771617,17.85825148531515,0,41.66289995216309,-2.4599916448562755,37.01765712395678,4.036159571241585,30.8259091311093,0.3904672462275798,4.762234336814093,0,1,25.417879376324237,-0.2366083350255049,42.487728749600926,2.0687965333090306,32.02558038198093,1,0.6039692574273177,2.1292765053404272,3.6964530034308307,17.68548563067622,0,0
1,1,0.8198485998407259,1,1,59.64193194546583,8.922142922146548,4.722993565282856,1,13.331515120682427,0,0.3173185538964801,63.12732261948,1,-6.1587208231233745,27.004436149276696,0.6740588794654269,35.973531850773256,-0.8038775955627757,0,0.5576444588602083,1,2.6130719576687635,32.50941770354585,55.42734392970456,0.15241294433622923,0,0,0.1995352486351264,64.12094461813268,0.358072214175625,27.680869537581653,10.728849192726155,2,2,1,-1.0357830573710451,31.90794327389704,1,59.34003121939788,-2.009726860602317,23.547162952941775,5.453828590679219,51.81389688749393,0.3058667369349786,3.693458899594258,1,0,25.46786340940826,0.8391842690944912,99.75260387257883,2.6961510154353374,50.934300138332304,1,0.36287628612478695,5.437994709325472,-3.7206569652029975,29.411901637760636,1,1
1,0,-1.1571652238783314,0,0,52.020875826588366,13.504658027925654,-4.067146032483286,0,29.518252278998666,2,0.5275706526895586,66.44902786226808,0,-5.677681090669118,16.264751729054957,0.6070174659280813,34.221595880575514,-0.8028449139112209,1,0.11323682363593263,0,2.115951527156942,7.987538594397082,27.379875673467744,0.2697997125847689,1,0,0.7590889867430853,3.9709928336410405,1.5568013028151562,51.296200383019816,32.7089430370867,0,0,0,5.187425069614475,7.669055775021518,1,37.677979521181925,9.003981593089026,66.17802677102988,3.579218779253217,30.961694947757152,0.37613328064010676,2.6086281963843256,0,1,17.83485594582257,-1.2680217256387256,31.03806334913398,1.715744455894698,34.549549697117854,1,0.261486225750718,3.824149455584031,6.1204466070068335,49.951598557487806,0,2
0,0,0.7806000924131926,1,1,13.119783738474183,12.725768319706653,2.931193445069269,1,13.654601820625825,0,0.29549825829085385,69.15482492521315,0,-6.249108659718053,20.979518196219217,0.9346358679002711,39.85830982512613,-0.7744181671334865,1,0.7764824738415663,1,1.960028793602121,73.00246622507802,43.87455211341542,0.18614224420589684,0,1,0.37782704791425403,55.59470617352601,-0.07000866435397302,66.53065848631623,10.687142535279406,1,1,1,2.478014928224992,19.548311657963964,2,32.705543812469735,-4.273113570641818,19.59818353637512,2.3404209019882014,33.5744622040295,0.32172618252495655,3.5799031234157352,1,0,9.819035157174525,0.35119468326927833,52.476208426683016,2.2300118307463968,33.35230987670354,1,0.46764361191639775,2.5723040597118807,0.014859317017709373,37.15040076060132,0,0
1,2,1.288535194110485,0,1,46.447155893226025,9.183571701209459,3.99796107240682,1,9.319732923964079,0,0.31725181172804057,60.421962644103324,1,-7.10333603529222,19.565690927537002,0.5537445047437697,33.82157359693059,-0.8050739942347526,1,0.43961387846846933,0,2.436251338986345,69.19608949662204,49.66360047144218,-3.1410366511336205,0,1,0.26488925166248134,54.612534052150146,0.1332356103921088,15.871303926112883,10.359762202810307,2,2,1,-9.189443537391803,36.90704183299343,0,65.43713577333047,-2.498267560235316,14.668090194943911,2.2457125748621753,37.25295675887079,0.5263028373394837,2.4136943445498,1,0,33.19331984148001,0.7295972871920637,49.3453167881824,2.139590803978992,53.15121749567563,1,0.6590989384332128,2.3060425098085164,-2.983864633944483,20.236411536502366,1,0
0,2,1.1768689144859628,0,1,42.823609807750294,7.459912275596188,8.770830088304834,1,14.89858987053507,0,0.3642921400050089,71.10949664314285,2,-6.196257981534929,33.05062602725069,0.37794093343361684,35.64190418782498,-0.5138741164825074,0,0.13449393436007967,0,1.478759331104217,41.741148754449625,56.183415073833196,0.22904098849826754,1,0,0.25777159565252217,73.95362653429513,-0.1933083950688039,25.636833644884128,10.022673905845727,2,2,1,-1.390717525875635,34.552680921352376,0,67.13734729560704,-6.434474655894549,20.464459709900503,2.083533094629765,52.283947265435245,0.49080256300171937,4.734784134057795,1,0,36.471729829179225,1.288871022744786,45.39179303175146,6.073677731187402,61.97568188074495,1,0.3151288609850823,1.8539960125704116,-5.1633661052652275,27.636407706018055,2,0
1,0,-0.3792267244191451,0,0,55.95109645606229,10.294449830434186,-4.793460708726576,0,34.39779889684593,1,0.326136486091536,68.80535490851038,0,-5.653560173105982,16.28267134083049,1.2181816440946112,35.60028082921872,-0.8130964627771929,1,0.161884501410559,1,8.580091354568188,8.879080428569496,29.9091108808305,0.6554567827941282,0,0,0.8552079631174869,10.349202980854542,-1.0027057068561067,87.18990652495162,27.18128704467381,0,0,0,4.855944293833154,6.037898913935038,2,28.8199986320531,-1.8502033803441016,70.80171015908967,2.6238294885847844,31.38556370091149,0.7465671104442962,0.9541100732659127,0,1,5.276485580452912,-0.9363556553285818,55.9956902250453,1.4453852641185378,35.11901768915522,1,0.46795875756712707,14.314236013618359,4.6720399202157346,69.41578915569269,0,2
1,1,-1.564889873049525,0,0,88.33679349823302,9.371842989938564,-4.2502497321749155,0,28.222803853080237,1,0.3176642259372959,59.06059096988564,0,-4.421311149393167,19.352867317081706,0.9680046455290884,35.268849296901145,-0.8307822911278699,0,0.36586479709099096,1,17.838041764176914,7.941667071300329,35.84881714922736,0.23420591074339003,1,1,0.6387771872139236,3.5426256937879597,-1.3485912383063268,40.61634283582164,18.929387207451967,0,0,0,-0.9178483565838498,4.607470927194102,2,26.15597226376545,9.794688719001996,51.95563569911546,32.96932073684619,32.73897435779996,0.9998818545265395,0.39036972622032684,1,1,18.313703673541827,-1.265667091323516,48.04942292386141,1.7755673083191872,35.201050746459174,1,0.2856431370486595,2.424173861892479,1.9988303387199515,38.3624328235155,0,3
0,2,0.14205098880200273,1,1,50.190665305410484,8.0940260857022,5.5618058619064,1,20.40582596565752,0,0.314042042639691,63.97898484868526,1,-6.174652230073743,29.18862092112157,0.5762260106504665,36.36947599314751,-0.5230207995815045,0,0.4124988088932221,0,1.6790332160173533,60.96812035983352,59.736110476818666,-0.035958970859935824,1,1,0.2146483862549003,66.34713427403318,-0.4325352415149149,9.07408522892838,12.830584072754096,2,2,1,-5.151114532079389,16.018838910176918,1,58.60739859010007,-0.39849394436068586,25.44909799332295,0.8005600617454945,55.70422342128688,0.35515385038508784,4.328523607591964,1,0,31.919075298175752,0.8429717549276114,49.86920587482737,4.376814974429665,54.8758430168116,0,0.2584635698439617,3.307990539403826,-5.233805421801245,27.843338671555884,0,1
0,0,0.7074999390764294,1,1,15.024514460327481,13.441199290130164,7.08447743396254,1,15.631673989669892,0,0.31939116063495376,72.19200575318617,1,-5.930025559206143,28.454638165252206,0.4989649594836221,32.9568556501618,-0.42694367837367353,1,0.32935281055369947,1,1.45325373363841,26.863845441802916,50.227697266043776,0.07887778337812501,0,1,0.21608224650180735,62.45429492036679,-0.7355079442518893,54.5402120147029,14.191652657914364,1,2,1,0.37258629532429133,23.536551472629167,0,33.266233002337614,-7.894966540850238,24.15304985183569,3.4840281194046336,43.50617177992699,0.1762683023403246,3.325592702867133,1,0,14.431427578212396,0.653930014620436,52.58149035120498,4.95502359173413,40.07541500971766,1,0.2687193855961241,2.9856609491536807,-2.9359572584695375,25.33847576687803,2,0
1,0,1.790918462723572,0,0,55.746113845214666,9.663734493769322,-5.069526729738928,0,32.97005391790489,1,0.3086670097134075,70.52685925097452,0,-6.176248881247988,15.59762943276188,1.3735372238451622,33.70715592679387,-0.8301900789835726,1,0.7446757452960802,1,5.008453554690505,62.694528177108936,33.836592189879624,-0.42924330660962073,1,0,0.5763323601104009,48.51609927961084,0.04471463737131093,49.158954755568566,22.11298303068493,1,1,0,3.671369355160408,39.41156252240719,1,36.235523106592964,-5.296807978748117,41.22280500331379,2.2081266520679446,34.787501988619006,0.7032540281837721,1.4683514550347512,0,1,15.199663902475269,-0.00602094151025558,66.59431557558652,1.8970346388962465,32.758929022683134,1,0.9472641129318511,3.151726729731172,3.331791505105553,49.33891287675849,2,1
1,0,-1.0984889470254278,0,0,13.756236069643585,7.285117191281287,-4.87753273134914,1,39.659708269698925,1,0.7624213802490252,47.55079431490272,1,-3.3363992062958587,15.477127718628342,0.23440568390004363,66.17375545972675,-0.37317235119282044,0,0.4755058467772764,1,3.094189509930704,49.712613411217546,34.56665505885523,0.015430802655769382,0,1,0.947852820829905,15.50972820515813,-0.549121787623037,93.03091298485853,17.821962764702285,1,0,0,0.3989756236792701,24.380737121429913,1,36.72010746179828,7.3429599772832965,66.64841897157422,3.7961688013394332,32.422337961321226,0.41050625120878975,2.3159058028079254,0,1,0.5944451341567558,-0.7934950430330117,2.4369904520783914,1.4972077825375256,34.20825231382637,0,0.2521693306178451,5.869802735790526,3.660069574192189,77.8156095584542,0,0
0,0,-0.35812738545778483,1,1,2.728698285861303,10.519711767347943,9.481834215369421,1,13.671285868379215,0,0.31568186341595983,70.15180867057379,2,-6.307583372600197,36.243063927352566,0.40237896990762595,42.30258844405998,0.0760148810389895,1,0.659438955760692,1,1.363748900787402,61.46938386054648,61.580404430439124,0.10064049680416724,1,1,0.2675918424514486,59.58015399664339,0.5537733774665008,95.63464906468782,12.67378914609683,1,2,1,6.611885267383869,5.508695365541616,0,52.38165554026715,0.8967877885783935,17.30948330796195,1.6556475610587789,63.144975641625315,0.08492919308309338,5.302340100250509,1,0,3.7304579636533775,0.7452288843944229,44.17429820952682,9.508015646847037,39.44941365409079,0,0.21263014719305534,1.4329744582530792,-6.567901607527121,34.289028816772394,0,0
1,1,-0.5123384647830104,0,1,89.46917397732697,15.61165007423445,-3.861251716113326,0,9.077597937440112,0,0.30642476932505036,30.30325442271387,1,1.8809669943887375,46.7744747001377,0.4327288073299673,31.262245274493768,-0.799721294074438,0,0.48496722715694124,0,12.77523006196512,71.40995238357891,51.619604989825355,-0.35835210066604023,0,0,0.2941690051404878,19.681790166311398,-0.8804934278290196,39.63505709458522,11.218295757932303,1,0,1,-0.9536656652704885,9.60397508162279,2,43.393385446914586,-0.574527971098588,18.260767477656596,2.4153955558716804,38.72928285547719,0.8692672841634093,0.502297007573722,1,1,21.475771260314467,-0.2899362275047693,53.08969507459068,1.7532892552891424,35.12776821289411,0,0.30462871330336655,7.877347116003402,-2.3265043229469136,22.829586703432412,1,3
0,1,-0.43568637447931,1,1,50.72440135904539,16.047759894155586,2.5542353206125625,1,9.39457162980756,0,0.3284461430810871,42.1429869234915,2,-3.803526854642306,35.29293203980846,0.24409138050428122,35.480937364482415,-0.1397831178155121,0,0.31213301045085673,0,1.7506898889802749,49.97544642801123,55.25710225169265,0.15975403270229396,0,1,0.26901469450097637,51.73542779732058,-0.2876742510474185,19.155851266682085,12.454860202509197,2,1,1,-6.625990860349447,4.9657604049837545,0,43.13383370866411,-4.005631795524261,15.619754467344524,3.3484230751648045,53.900448662341674,0.1673955209271238,4.363564464353035,1,0,27.637854058400592,0.47850912173205334,35.88909643508021,6.305703094710777,57.36653523179792,0,0.27003584439715916,1.772862104366482,-4.226940262264291,21.402819938981274,0,0
1,0,0.9312525545379464,0,0,30.512380962752143,9.6255454170343,-4.556812044151092,1,31.853914448004463,1,0.32802406825497965,67.83850004862023,0,-5.076052242576445,17.11286878568825,1.163922621043055,34.69058158679496,-0.8575140430224922,1,0.20487837214063392,0,4.036927162434131,20.267479757018442,36.26835143593392,-0.07886598412011003,0,1,0.39494073621229264,27.648048813619866,-0.03654733811524893,40.81274144553762,15.945516543988665,0,1,0,4.283573100713893,35.73372213763121,0,30.855794883819744,-5.3258872558606365,45.32857887218388,0.6362939042981174,31.723489860488424,0.9941204908510184,1.9196627665056514,0,1,23.594854213023538,-0.20093144958142398,54.17772036062204,1.6389695830124709,34.7294071886799,1,0.774037117607286,3.6834985561843694,2.8435253858155214,36.77872084576319,2,2
1,0,-0.7924626788971874,0,1,50.86710295062238,7.0683968420700065,-4.42169042823545,1,37.32160244989811,1,0.3297171386501318,65.47840791934937,0,-6.233335443377067,15.137203438773476,1.2686146877008433,38.352978758668556,-0.8229151240145376,1,0.3665421880006773,1,1.7386307300252017,40.53451176821127,41.40846986854473,-0.22174881344401454,0,0,0.40199007311619483,24.026524391139013,-0.45749928389139616,71.78472112008181,8.765923431778893,0,0,1,1.632250509316247,8.897726565302676,1,38.10889956720668,4.955043255021154,28.143681751741198,3.158276509722713,36.12070832126402,0.1286640967724625,3.131985239770325,0,0,11.39486944014685,-0.2358395673032172,48.89356019370015,2.2268762009493344,32.74478932366052,0,0.27582014296283075,2.3270893379085655,0.7607759726428682,32.396334897063966,1,0
1,0,0.1529506294448273,2,0,52.71956130939345,18.37716514931657,-2.870721974570407,1,6.138730968971586,1,0.31917779862824425,60.061604089181124,0,-4.807417685344374,21.91535019818251,0.480340807040096,33.954559596660104,-0.466318014139762,1,0.7035525406785579,1,2.3193320717252264,77.99243384304428,45.69781962220619,-0.48818489093413764,1,1,0.5259351281908861,39.34532878426024,0.3669076201721843,87.3273202618509,12.660047455776091,0,0,0,0.8365492200824569,9.510904999798909,1,31.123688607843917,-6.477002727559746,33.80195019524001,2.7643627704832037,31.37272049395578,0.3178867944893087,3.2316595072809227,0,1,9.5761495514418,-0.20001050963506958,40.7493316606934,1.556877848199041,31.72289613277668,0,0.37627782634871937,3.00922362303776,2.289089920209179,33.398467512974015,0,2
0,0,1.495124764077273,1,1,1.0525174792034853,17.29033289104501,7.592898994293122,1,15.344034870531985,1,0.39950372523248195,74.71671367569697,0,-6.150771670615743,23.302434090495254,0.4446266573338534,59.957029124818746,-0.387566526678432,0,0.33629540650080064,1,1.616823262464464,46.98198998050358,41.798324379550536,-0.061279961275296974,0,0,0.590836146967788,63.79478765119464,0.00427372084153337,82.16047739496315,9.64292785087439,1,1,0,1.4986543080387715,37.10411265125538,0,36.10135118320521,-2.930384796755656,31.83962417506499,1.960328436115226,30.229271584099287,0.518043063214566,5.108127315508954,0,0,4.404835644178462,0.336610222572008,46.04102363681706,1.772187111914906,31.39328624553294,1,0.7874130816820617,3.04077395346113,1.0663787301665302,49.74896062496956,2,0
0,1,-0.7859440601367529,1,0,60.90501930909973,26.091612122431474,-4.808286010383318,0,29.040656179975286,1,0.32246654194417973,50.551414796123254,0,-1.121444355639035,32.557732887531024,0.4793454319237433,34.24554989048748,-0.528462829461786,1,0.8726290603752154,0,2.199643554386037,59.366435186640686,33.71487654032984,-0.11953580900539301,1,1,0.3727462729668827,14.611436851172467,-0.24593562881001324,43.33709381087883,22.015946792422767,0,0,0,-0.2868140511135202,10.314338618214514,0,32.45487565002483,5.4950465055115885,45.56387155753369,4.880897969166597,31.32375381641591,0.34281675539213324,3.5158208898064554,0,1,23.56556621406891,-0.7147000098576493,46.636822036968645,1.9776486232933328,34.27797255422823,0,0.2990271682629082,1.3399969616401395,4.1645783125978255,35.90971031229043,1,1
1,0,-0.24820647380089625,0,0,10.805123640604563,10.563473850467561,-5.368138967244141,0,38.78601878012493,2,0.9981739836737789,34.16549640480241,3,7.215223184727183,24.472566479426916,-1.6213863149852092,69.18838926467288,0.6454592250362002,1,0.3919451707066484,1,24.559470146983735,27.087133949696618,18.91372118434551,-4.461915220112331,0,0,0.9999993343324559,0.8662791629275812,-1.540153882172565,99.37841697402399,39.99897218127258,1,0,0,4.481552411223831,16.067117340574434,2,36.90704204479478,1.289724484671524,79.99987211899173,1.7906375542549786,35.73160232932592,0.41970260882709937,0.7194557969759275,0,1,0.2998773342730865,-2.415587716804754,0.19147251629917372,2.131703640787497,31.073364714799396,0,0.9700391427215671,7.854508330703188,9.6757860076034,79.99985977410995,1,3
