S0,S1,S2,X3,Y,X5,X6,X7,X8,X9,U0,U1,U2,U3,U4,U5,U6,U7,U8,U9
0,1,-0.40798777663994235,1,0,0,38.83245232077407,20.01843233870279,27.612185442611867,-0.30722807621682924,0,41.67510939806913,0,-3.577954255645822,71.87414784994635,42.97246008701894,3.581840258816902,2.809085190493546,0.8543044366795772,0
0,0,-0.06509634629643228,0,0,0,43.334568389129444,15.076508244943028,26.852271554179996,0.9063393517102878,1,68.93701236068183,0,-9.4037603916363,99.29871609384631,55.40913273911691,2.6118059563657137,-1.9606344886447662,0.23043980699231803,0
1,2,0.06273409555788126,0,1,2,47.616090963461474,34.945088367992405,28.63345662945563,-0.3856338303850744,1,15.345442310244085,1,-2.5558359852797663,14.114658641971639,26.265939796214806,6.5992937860043694,-6.031916404050829,0.8218159838613359,0
0,1,-0.3071245738700897,0,1,2,23.400679173558643,13.640361429714263,31.588482723167267,0.17904041353365482,0,13.143055032721861,1,6.157767968302373,34.43979698308756,28.958031522478574,3.0287558727067148,-0.3705760171903876,0.44804448622047544,0
0,0,-0.06736904946903827,0,1,0,41.309946514109754,9.645480038930023,31.838258917020063,-0.08434932659015872,1,18.729540395813956,1,0.10061643433481393,53.28169276167556,30.930987289967693,5.582802812963619,-2.4335531260581753,0.19200852116160555,1
0,0,-0.13404373158492044,0,1,0,29.32595868760883,26.930326749608717,17.689032888618087,0.6501905413513839,0,28.138649870149166,1,-2.354611755384024,53.101407651227504,28.738352852368223,4.020441417354525,-2.9958895911224426,0.039181824386275266,2
1,0,-1.381383067446918,1,0,0,60.33675962131412,16.82130006233598,54.28140899337113,0.6834018636383613,1,17.155153241057533,0,-6.567047877499511,28.51809645751335,46.53956464666334,2.5541332509542056,7.253868820892855,0.9019126408409668,0
0,1,-0.023873959123245168,1,1,2,47.903760790616786,20.85773997999543,29.91412136570804,-0.8978965779962907,1,15.22367243073639,1,-8.04804688368018,22.042989844666554,31.404687608200813,1.5886357033227982,-3.2521529440786185,0.3482826621160945,3
0,0,0.04459886157528151,1,0,0,30.861763145982355,2.803898195910739,58.526248957193744,-0.4114224965128676,0,79.07809670230083,0,1.7143196703785097,92.43973599113738,63.82396562557292,5.194664647820937,3.3901747954243593,0.11115053747051157,1
0,0,0.01182447825108481,0,1,1,44.308971748130105,21.362682312384386,21.417214895324914,0.01866135467024195,0,19.134523641196996,1,-1.514305752265777,18.679646126785244,27.48257774916604,8.890230207859389,5.901135604305491,0.3102210971802415,3
0,2,0.2637481262596031,1,0,0,30.079748283434512,10.866384449995895,56.94068138973519,0.8320202430347866,0,32.96922661868551,0,5.529850312624987,54.145658299857345,40.94830039147993,0.9291072202931786,0.8141560618289407,0.4239342550145535,1
1,0,1.6146312875942446,0,1,0,65.34281597029948,39.43070463585198,6.8266583415422755,-0.555224659325161,1,13.65498991851537,1,-1.917070653122586,14.98508628206388,37.483142336005045,16.843130653084224,-9.035161075091047,0.5039135989677305,0
0,0,0.3497029015375176,0,0,0,37.42107150876211,19.75599235162954,23.91140821299222,2.947523273136779,0,70.60540151142972,0,-9.035799245666139,61.4618029578476,51.91456897985927,11.136859725486529,-2.2439318990925408,0.3284003525885748,0
1,0,0.6965628089556177,0,0,0,62.13665752389869,32.26564209967408,30.932806227983306,-0.055121364172846694,0,50.603894184364975,1,-1.1440452397390075,58.18490420701168,53.4224722984632,3.2237357529449824,-3.5092394639841036,0.9162293955314331,0
0,2,0.0034977501745122805,0,1,0,24.319182515898138,24.012731315418687,24.467489133597695,-0.029335664723575537,1,22.179133366069127,1,1.8628731997551782,90.81349794205804,30.22434364065681,0.9803287096064494,-1.1851442205631564,0.3507725110068294,2
1,0,0.38041734355578055,1,0,0,60.93638345198229,18.755143406676467,63.971513120673144,-1.5202528964742503,0,77.75545322657314,0,0.7105849820216399,92.2697497722691,69.82458213196298,4.54859124520707,-0.30737928188893093,0.6304529811106228,0
0,0,0.1135503819126454,1,0,1,53.76600807239541,20.29089224748819,35.63862680866034,-0.2857490019390703,1,40.361620155535086,0,3.640437564192105,83.60918595520646,38.79359309403321,7.392309062797003,-0.9005274908588792,0.9796425633958656,1
0,1,-0.8078996187001753,1,0,1,28.06662468835043,0.7105880805024278,78.22778527010895,0.7570871098702173,0,76.45075201768054,0,-4.320525787652956,81.63393673076118,51.431525619426544,1.4769706863747425,8.005340724529631,0.0787172325672707,0
0,0,-0.447083449789818,1,0,1,57.27811822074123,4.975967985894925,62.20384700250108,0.2281935406284318,1,60.28475107965746,0,-2.2584309892749577,78.72957720587588,55.661277137072645,5.188692818126873,-1.1508397665806243,0.0023896403396455046,2
1,2,-0.16839063162468035,1,1,2,53.984448222907986,27.843824824239015,60.666301240869004,-0.6320312347938877,1,13.519805925861474,1,-2.53200688991263,7.203292700158082,29.00547032781254,0.6703975562781719,-8.69776408733428,0.2177797541992808,0
0,1,-0.08711937525241506,0,1,0,34.21426255713966,23.065576557146787,13.129791522647052,0.07154028652812537,1,30.945948744449097,1,-0.3016045854181506,78.0799545293289,29.734207191027796,1.7864575640437927,-8.287629486995025,0.6645763363046273,2
0,1,0.26500717009256464,0,1,2,24.372794247957103,24.952596008202793,8.990492776739751,1.1435095813397582,0,11.169946819918927,1,6.274331235146345,43.04960842298808,25.08371557529879,2.046108397354868,5.093138375222601,0.813949671713232,2
0,2,-0.1094606118290056,0,1,2,23.068723746931184,20.323675314375752,16.798152523891197,0.020672800243135538,0,16.149396308973557,1,0.7762941253094819,79.21347585191094,29.18127905216214,0.9381415421122347,0.15161402379476385,0.7767068357291542,1
1,0,-0.28910730932030454,0,1,1,64.41305434425038,33.67459931553366,15.139761669014643,-0.2476140326418301,1,27.01995276297,1,4.5433454130403526,39.939187979335806,30.57238602041356,3.399070384923297,-7.949857358434926,0.22231631886392028,0
0,1,0.10454815252299436,0,1,2,28.4867647238967,32.415666192169326,4.468194797093115,-0.2735789328335402,1,16.69873422884357,1,9.342836313027089,53.86499852635984,22.681151829016493,2.559010484166583,1.7159312868632899,0.6671828455069201,2
0,1,-0.32331687983927054,0,0,0,37.208839394390196,35.75334010833824,8.765537883995247,-0.6711254740951199,0,35.20571868557688,1,3.1895468941018166,91.3517902113229,46.714386170042985,3.94237115936295,-0.3368396104583109,0.4659129798826774,0
1,0,0.40249647506020936,0,1,0,49.69616576315229,28.45294929570469,12.171684861245996,1.0838920818766367,1,13.986353252381507,1,0.0987392412000414,57.40673299072569,33.37807341635205,2.6064003858343394,-2.1838419633024806,0.7004616686811092,2
0,2,-0.004908163612685021,0,1,2,27.235103483801726,26.835610083486465,13.207490713299697,0.50177058036369,0,13.907372479920227,1,9.195792891847105,45.4297688133478,36.491480189955304,2.013568551890142,1.7508515787748067,0.3966991035349139,1
1,1,0.4095741468119891,1,0,1,42.980596142478845,24.36431867097843,58.81293191197132,-0.3960381299196097,1,27.19405416877575,0,-9.25539728343067,21.35255128833381,47.49379946515853,3.464081015031805,2.820945030538544,0.2439336535087665,0
0,2,1.5256804087396787,1,0,0,26.313587315459905,12.901155107548083,56.17239833738256,1.976732012702099,0,67.99429742509368,0,-6.129319456566914,99.49732174914915,55.64366448431401,1.3997855031842414,-9.836855347425386,0.03857042884987216,3
0,0,-0.07456657887963955,0,0,0,37.843232991600615,13.22090238944682,25.0553735492146,0.6994194144376399,0,38.51845097928952,1,6.304256397418904,88.12368095704699,29.93428691732757,5.823574514594496,5.956354685002779,0.6908742393781471,2
1,0,1.7696956054159931,1,1,0,67.12112920493344,28.964948110152783,60.9121441717295,-0.22719232571008965,1,17.539355523647572,0,0.14399720297753227,24.356289829812255,50.444673135733794,5.149672688736055,-1.9086288944833107,0.23591352155352918,3
0,2,0.24923732808135093,0,1,2,31.241212641713886,28.100233768552933,23.60739773274225,-0.44913150438750804,0,13.326769609940383,1,1.0113333412327208,46.57066156640377,33.407688533321334,1.207178282667195,-5.037262285876187,0.9390415226376205,2
0,2,-0.32037052772271296,1,0,0,21.372481906363973,18.589915031919624,68.68310986739144,-0.4263707060640817,0,32.93291878948571,0,6.976682187762066,38.21934514727313,30.24985082716448,1.204210514112602,8.37294079465454,0.754292241568156,1
0,1,0.042556885479581065,0,1,2,39.93261802609065,26.702364161454895,26.469070500629293,-2.957942182514443,0,13.770207477629901,1,-1.840830985916238,22.660291345428064,32.82607354656302,2.347025960906824,0.7680920872052877,0.5233306431050763,3
0,0,-0.220906136598068,0,1,1,19.339874387709465,25.2127275431814,31.85510094412102,-0.6743236968533952,0,16.618142293179194,1,9.776811460399507,15.695482670694116,30.013720873819434,2.035870245792844,6.295235124206485,0.5622367727966471,1
1,1,-0.5306144477611001,1,0,0,61.3736313597675,10.823382163367441,76.2181937421798,-0.19438334693404152,1,67.98155547744658,0,-4.364688580709604,13.89908376764038,67.40392238052152,2.0871871845349603,-4.599442626091826,0.0066235582347269895,0
1,0,-0.5222864002196599,1,0,0,57.32754791971238,0.6401545858882285,79.9185126032668,-0.676414180417154,0,79.94613071051107,0,-0.3533106944523752,29.757289526407053,69.93068455375655,1.175955357476313,8.69882439650818,0.10289012638237777,3
0,0,0.5927292558391438,0,1,0,27.52357919420789,10.601136966006877,32.087671503220214,0.5194474521685148,0,37.67173635179764,1,-0.8013250303397452,39.98386780119647,26.02700614884298,3.993563749722251,-6.011888078452575,0.8155604214201654,1
1,0,0.03977087073689226,1,0,0,69.63004389363229,5.921007046059361,79.8808563755101,0.8260772374689281,1,68.16213761750649,0,-2.9735637757094713,1.911411753610437,69.7958694276708,0.6062615075161069,3.2591579836502937,0.16273012234007145,0
1,1,-0.03232100312011405,1,0,1,45.66502812499141,22.99018771367656,59.21102636887141,-0.3289716721888427,1,39.64495771891163,0,4.333789895030712,75.69066043803348,55.372565150097074,2.7616511058769873,2.113886607620543,0.17951443448379123,1
1,0,-0.09186416179708355,1,0,0,60.840097611814386,31.101678383584552,28.976319485791162,-0.32212681799020804,0,74.42268786842794,0,-4.738518210294288,96.26174050095277,68.15365863455841,3.1088837905365576,-8.424457132504484,0.4840242868951468,2
1,1,0.03690754641998255,1,1,0,69.75734435121304,23.594052994454135,76.53270572821725,-0.6436619952107303,1,15.27869853656009,0,8.994242498133481,3.949935964404516,66.30747496589134,1.7297680698935358,3.1653486282673136,0.7322448934712538,2
1,1,-0.09200352125256424,1,1,0,65.08460252471617,29.82122420092741,42.99022024118425,-0.4293760180706827,1,18.169853899336225,0,-2.217192399867157,8.387378476409902,53.78223081020211,2.2621732442899667,1.6103267918979807,0.36420773537105555,0
1,0,0.09889901899178678,1,0,1,49.76919381333046,15.144403339139965,38.54781865263824,-2.026389798620509,0,37.50360983000327,0,3.573085044213581,51.98117152619568,49.333810201412675,3.1248555207457747,2.319392685186001,0.6390663877102587,1
0,1,0.019418560430185826,0,1,1,31.044598928336367,34.288710798302546,14.577545544554283,0.37984550332810824,1,15.553582665804328,1,8.056781835141162,38.50110299830428,30.1025765947241,3.8036368128885507,4.285526636601521,0.6520701409128655,2
1,1,0.09658070903242764,1,0,1,55.96421210664985,15.084484487025026,79.75477918096794,-0.30619745176065766,1,62.90836187682653,0,8.36394986211139,3.7805315077202364,68.38674383881452,0.1353352832366127,-1.5373489555587856,0.7066179032825323,0
0,2,0.28408938971404435,0,0,0,25.68688719829052,18.84311192698618,27.103119635304292,0.05790777767386586,0,29.309737730323377,0,-0.9728151121614044,63.40609085108719,29.553474517747205,1.6951151522957872,-7.121254157678906,0.4653642491218953,0
0,0,-0.1334244229714731,1,0,1,46.360962306050354,20.62805280677681,45.722572643477335,-0.01822819323194419,1,30.732202820502096,0,1.5738971982336771,24.418653343986925,41.240166958107075,7.01125207489304,8.782764517374389,0.03856527676111693,1
0,1,-0.5458260485593801,1,0,1,41.6919278121724,21.991939373598733,42.82248673435931,-0.14542992256904325,0,46.22535211635946,0,-8.918171604981524,12.558840977720026,49.23687511593201,1.925280153979366,4.768970587656414,0.232462201309161,0
1,2,0.08073744334932202,1,1,2,58.89577875822229,34.16714882322458,34.74140884740335,0.7929956394162455,0,25.791140621548223,1,3.5580395537659015,30.82496669730281,28.868084907377668,1.6806624821241447,-3.660546035966137,0.6776057208051028,2
1,0,0.2658238897506877,1,0,0,59.91110465375657,21.62394897688789,52.67889889546776,-0.27662816396615364,1,67.77250285088492,0,-1.185754913626205,67.13809571561426,66.1804697143709,5.940540578053914,4.376315596753866,0.23807311563016958,0
0,0,0.5864656334361992,1,0,0,30.516970275291264,18.482005341090684,32.60175331928748,0.6240545928120583,0,72.15546730967388,0,-4.315725952065421,95.91653499039145,52.8044319778363,5.213908145967126,-2.022346484269379,0.38979884513488816,1
0,1,-2.1571198188651293,0,1,2,25.773413978820304,25.91792877587514,13.144475826597066,0.056667934681522085,1,22.881873147749566,1,9.998673740247202,85.88027449114533,27.576916029942844,2.2662247331085523,9.52442327289269,0.9873275966370032,3
0,2,-3.4483377653776413,1,0,1,38.62736078501133,4.536714030173967,78.6452762242264,0.29641006248887525,1,52.03674039134644,0,-6.164178642103849,8.066628822085647,46.73622194340507,3.5532784887846867,9.999230791683885,0.743817029657273,0
1,0,-0.2063430007712501,1,0,0,54.47802563165812,22.69533108712239,48.79637661442694,-0.1941154750822603,1,32.192564299266714,0,0.06426779278969263,42.63546823128099,41.21758796491437,4.438125197203265,-0.5107684794940113,0.40704210680992603,0
0,0,-0.13699535727372886,0,1,0,49.82680971998183,34.90511985247454,11.50989306088567,-0.2049357265982888,0,20.049656275048967,1,6.402058667851641,18.71622389502846,36.001581798723066,5.725518328818159,-0.7919128138220195,0.3374055118702373,0
0,0,0.3303177323379767,1,0,0,46.36411003608782,6.292126025676776,64.95489345430238,2.4307991099276074,1,66.53378536589578,0,-0.40774556824753105,98.70413719697619,58.946189019126,4.673483769710645,6.2618215209546655,0.6116326097098663,1
0,1,0.06102266523636539,0,0,0,45.6972203093906,22.293173090137884,28.25886078760646,-0.03409691092096667,0,31.920461616070092,1,-1.596226026469708,73.4275091218403,37.2449003870758,3.616299751484307,-2.6276632096705432,0.21372838411672196,1
1,0,-0.33974460394152856,1,1,2,68.50075134882513,34.69879294873878,22.338284736583653,-0.6619189380195439,1,18.202119703822127,1,4.1592713039275075,3.2994062129614257,29.343994413983705,8.469026551730716,5.704984414523199,0.9881111375807199,3
0,0,-0.6384049414928621,0,1,0,28.67651457277517,6.709346842028603,44.770225102171544,0.14417714987577387,1,25.06334508547431,1,5.434608092065369,59.517001221759635,32.45581352037071,2.452456150940799,4.125561346777996,0.4478209098941522,1
0,0,1.9056623756245896,0,0,1,32.27350707008897,14.903553789663444,29.436358657827853,2.0546817473320864,0,40.84014081700705,0,-3.6114609293119155,72.12258821776783,42.64155185695317,4.904075114961499,1.5422989797465867,0.5906936538434291,1
1,1,-0.30313597011122106,0,1,0,40.83026789418953,19.139328705581445,19.212089195745815,-0.24974265010446572,0,24.369807965227047,1,1.7045264505410351,11.544693753736873,33.715382474927594,3.4096619815428246,-2.958800025180574,0.7027165155078368,0
1,1,0.2870490551519513,1,0,0,57.98799804726867,5.151383302587451,63.523170923431465,0.36168774913084234,1,24.37416451222166,0,-0.16117350768444538,64.88548832429763,54.26532282194503,1.6187436386874627,3.788536570859071,0.30509153267911426,1
0,1,-0.0716691810573724,0,1,2,30.268247182686046,19.27705203474413,30.72888234294046,0.15075065756196607,0,16.382383416424826,1,-0.8707939485917109,63.96529434710014,27.774570234382583,4.612002048735627,-7.715656323792436,0.48613853195560947,3
0,0,-4.661418016048264,1,0,0,41.92296417262766,0.7461671955590843,79.856427564896,-0.19179698415116933,1,79.28814111310105,0,8.511753429024132,34.52196761513786,66.49066423309954,3.1906612937277243,9.999990658635802,0.6873254961229998,2
0,1,0.9152012735193239,1,0,0,21.113956643642844,6.2734276663977635,49.67112876874104,1.7850318987691953,0,37.074408057123,0,-9.219961166111244,44.05278056828828,28.08720511555012,2.5703121763232843,-2.5229090540470693,0.8736091861966693,1
0,0,-0.2505190112623344,0,1,0,44.26648423446676,19.781979614720473,18.92040942293333,-0.42666713686527363,0,31.73224561373693,1,-4.089020625772227,29.196975651736988,34.39471340840137,3.9193287791123637,-2.731484281882679,0.7834324730945097,1
0,1,1.4444166682639037,1,0,0,30.44300736489548,9.596804066519237,72.9319637521932,2.2616242415884753,1,52.09230065942166,0,6.529659643964287,83.47041920028917,42.608514996528925,1.2723472834817469,2.721036638574308,0.04846734723438184,2
0,0,0.8698719844263252,0,0,0,50.043925901728855,30.5823021132095,28.038454276685574,1.061911472480834,0,59.382503846071806,1,0.3063059628817548,79.81697206368507,52.15084864198421,3.5449179434388833,-4.30332443503328,0.7058209230324172,0
0,0,-0.05040859955149277,0,0,0,47.55850754332981,22.776657667214785,32.03242535082168,-0.7083091518538062,0,61.59094184840251,0,-5.45011187247084,43.07901725899243,58.14666549341642,4.768599483215896,-9.896141022208973,0.14794366088566663,0
1,1,-0.08097065765709124,0,1,0,61.41329800831628,37.569804508579736,4.540766465479873,-0.24725670471063216,0,17.246149786904805,1,-4.0717499363348075,29.225791316290405,46.27698302483786,4.394394586116615,-6.78938540410135,0.45963380784807195,0
0,0,-1.6726374383107336,1,0,0,46.34272821063396,6.463002130221249,70.12653908142865,-0.40332213785159604,0,78.80959053632662,0,5.046600942621994,52.50350066224194,68.70849317162651,5.055149289273675,9.206131910832415,0.06237312983060639,2
1,1,2.7244548686599397,0,1,2,51.819692319837664,36.87294115062785,6.6301257402254254,1.1706863229476088,1,13.810341817735319,1,-5.7194195538892565,18.675039208329675,25.132991534482706,1.4476471809968499,0.7690418458911594,0.9830898374432004,0
1,1,-0.07131810603219174,1,1,1,54.53911446985109,32.4665353615913,32.24246828748691,-0.010432304192007231,0,15.744622493062908,1,1.0921711251254695,18.81646905402663,24.632190012968614,1.064361449850566,3.9723435044399658,0.9718456338405991,0
0,2,1.64718050068741,0,1,1,29.79400118160585,37.11282537419409,6.108859966676117,2.109338450497955,0,28.20953067159404,1,-6.5191613311982755,36.64932501628429,23.153794278374697,3.233330512232797,3.7073774801510755,0.47059246463452087,0
0,1,-0.255498331244165,0,0,1,19.839997072767115,9.042535431073343,41.66075150531138,0.6517302027196136,0,68.72420222875397,0,4.0438059651575475,80.06176660438473,38.21794806517278,1.6740004254338503,-1.1663526011622878,0.7300979834408732,2
1,0,-0.23372744263567571,0,0,0,44.287763932866014,38.250992023701045,16.86052011603428,-0.5200686455898048,1,24.44771089557613,1,-4.054592421593197,21.327681093954936,36.78677952695506,6.681399481802371,-4.729398089438077,0.1224769923393278,0
0,1,-0.04410996860187235,0,0,0,26.822290353900165,13.633603987284065,34.917753562978085,0.09177012306119439,0,74.36613606498832,0,6.986586850602915,98.46550750238873,59.81320254243236,2.5969707074361192,2.07127904189009,0.27875638730314134,1
1,2,-0.1428731802888234,1,1,2,43.21517189979295,30.49311426368086,27.653257515806253,-0.012102396606241945,1,19.769417385042622,1,-4.902786273192867,21.850234953443838,28.742967251486355,1.520583872627366,0.45988486424756303,0.5906472522073715,1
0,0,-0.2868637742522449,1,0,1,38.600009779938475,18.279241698946443,28.96751581193966,0.47932381916909245,0,72.96851411513205,0,-5.650024448440317,80.90466059497669,60.772943780592556,5.707928563463621,4.084654793898535,0.9621643230988564,0
1,0,0.0921482540083131,0,1,2,61.316930401501516,34.71525900631409,11.580305361524852,-1.3780245133213473,1,15.41910866014813,1,-5.160359778050307,69.29409233037644,23.64338160418002,5.000788385865023,-8.889411150816931,0.33978588248242286,2
1,2,0.04000494889499636,1,0,0,38.90305515249466,20.59126290593351,47.376497321579826,0.17436763394323387,0,40.838156466822156,0,2.3218590792636,50.981049155556,54.592092810765564,0.585087791252811,-4.188547147087737,0.517703084993707,0
0,0,-0.5054197208411539,1,0,0,41.10387916934848,3.770243247561502,64.52950750197343,-0.36637170854685885,1,72.22978617401608,0,3.886001415583287,54.949223637605826,60.11260882218287,0.5676391774311699,2.333790448153543,0.7247712072528703,2
1,0,0.06003206481383904,1,0,1,66.15960837636136,33.9265374294614,67.21464066400542,-0.7319036064161285,1,16.600192162128696,0,-2.229265390511066,4.143696199123209,56.76884306387569,3.708775664896158,1.020287401832615,0.22917712950717367,0
1,1,0.6891058348247778,1,0,0,61.00143070420287,21.671305599327255,63.6618814261582,-0.22454636602140887,0,57.114892144910186,0,-7.166153938362132,19.460360034758594,68.0626739385034,1.6806870707173442,-3.0841421956444375,0.6316877993243039,1
1,0,-4.661418016048264,1,0,0,61.69453510458665,0.035612526735264716,79.99618095623677,0.22304119145027176,1,79.46467469734287,0,-1.2937786686821457,37.04238574680277,69.94910785068345,4.882927306465625,9.999999650952908,0.6955458669387722,2
0,0,0.08757555674896338,0,1,1,37.962299460023374,26.98561793121382,21.035676781686323,-0.119020006577018,1,15.78494913296639,1,6.113837466592113,86.19018639077974,30.017766988396417,2.3727018618695648,-2.119185621997155,0.9109165471554336,0
1,0,-4.41417314311284,1,0,0,65.40947615750179,0.03298741917483472,79.99541957368845,-0.7929938354379242,1,71.03256321964545,0,-0.14245319087031838,7.542166202854917,68.95204883308003,4.151692895145572,9.999992085936825,0.6481851499597986,3
1,1,0.03814087352181027,1,1,0,46.59281683133858,21.660351496425857,49.358952698781884,0.17627607776109583,1,13.650091603714438,0,4.169237292819128,70.53286228753257,31.925992186174717,1.2380572961262903,-7.429960124396877,0.5095685113000878,0
0,0,-0.023011827018771632,0,1,2,46.827072973816044,21.96416014452832,15.302353547125676,0.13740109097790093,1,20.47827107321032,1,-7.387004478190931,47.75641319099974,30.881428897717363,6.505668997069553,1.360769198710834,0.2441929065461011,3
0,1,4.6242171645513155,0,0,1,32.77222318112965,25.84484199045243,11.892778959712471,4.4775252777729095,0,45.41797924352352,1,-3.2684041873900487,98.27736079134651,45.87033856199305,1.9192794661252615,-5.244441574291741,0.9266195226359389,1
1,0,-2.1716785285678006,1,0,0,54.772518689042144,1.8988434598233694,79.22951040235239,0.7422940154971653,0,65.92840193976849,0,1.9114751469140003,2.2792208786168997,64.9021084273372,2.0044421679646502,9.961706361788632,0.5013612396214421,2
1,1,-0.013962049111597222,0,0,1,64.79254950155388,36.79050524330431,8.812955149629577,-0.2185572031270713,0,37.76902508570431,1,-9.477687805186818,83.26454543560689,54.05378914762102,21.971608447693725,-7.198002125408987,0.053629848229660104,0
0,1,-1.9905034729468765,1,0,1,41.39345783880087,1.474954760549907,77.62419693445402,-0.7204947140593686,0,79.87370601105309,0,1.7959943672187713,83.19667769916848,69.42205804770535,1.8263250843573744,9.901001189009083,0.4467072076061651,0
1,2,-2.3158346406410577,1,0,0,48.27990518397708,1.011288342470571,78.43900582720704,-0.23134410032382233,1,69.29931789344005,0,4.987547186809939,63.733278705581775,65.35258014335497,1.0627735728349332,9.957212080951408,0.3834635601353424,0
1,1,0.06893031339203907,1,0,1,43.265734084178895,13.815545610000335,65.39380058090872,-0.3689204345410335,0,35.35019980506518,0,0.5332121283978672,21.260672841246798,50.344936551758934,2.594513139889369,0.07965421670875017,0.13912787231484697,2
0,0,1.717656696824095,0,0,0,33.807132245473035,13.024830128286418,19.135754539273186,0.895572637007989,0,65.63288500227674,1,-1.5838105338812802,85.28659498515424,33.90863490836303,2.7176833489147674,-1.1834863031130087,0.7723089468797334,3
0,1,-1.0199468517071244,0,1,1,26.635835077135305,29.407502274416352,22.34638121791707,0.8892967061867882,0,25.135754681941286,1,7.944060868153766,45.624692939020925,25.29660366008665,0.7554468630778531,-3.2298478982872014,0.7148014539099641,0
1,2,0.07346611951706104,1,0,0,57.36727687406498,0.1592961048717001,76.81810891574702,0.23980212861003825,1,46.5119516033224,0,1.401937648327749,20.362264426583327,59.68544345952599,0.9786755795694015,-2.523769924091259,0.01704801369015685,0
1,0,-0.052221015458082214,0,1,2,56.21724453925785,37.216664251988696,10.859296621775405,-0.2070702170913041,1,13.41948699874633,1,3.7062995686768385,25.04608519200888,32.46456554163142,1.5964052047355217,-3.361304457362335,0.9492248897057181,0
1,0,-0.2848686026279353,1,1,1,65.71455581853849,20.61368084041775,30.296773235943522,0.04163859479646293,1,14.109152363983245,1,1.2588427738333223,16.610757108609214,41.55576880720583,8.459857888597506,-5.789917031935571,0.5796631502587818,1
0,2,0.09922193157153003,0,1,2,26.249192971340307,22.420930815368862,20.144109204178243,-0.8259738107826033,0,14.782068796859784,1,-6.861125133436784,45.693519010515395,30.475022641644777,1.8315139846284363,-2.421571231367315,0.8935893517431857,0
0,0,-0.12717939067205752,1,0,0,40.65009193478874,5.637937565356053,42.24312389202456,-0.13765864309845185,0,54.32248609534529,0,7.699928415467298,76.73718830658258,44.423363907274435,3.951122303536939,1.415389242369045,0.5601845581262592,2
0,0,0.26459754769293975,0,0,0,53.90449548185754,19.968026704959357,25.240964288696794,-0.08693134494290536,0,67.77668527588223,0,4.1590155368250805,74.94203068435388,59.56995993617686,5.576785196826141,-4.007120135299616,0.04611022645655416,1
0,0,-0.005395621518562759,0,0,0,19.80044910056659,12.914587806840654,33.68229468649841,0.9577100006993307,0,48.96153170462151,1,-2.2695428199003675,57.671788999776595,28.62856588069321,3.142428230887673,0.40008716083386986,0.6585868276648469,1
0,0,0.07408745513750595,0,1,0,39.71117202492765,18.231756540280312,23.870229748105125,-0.06993002099079262,1,22.20288337693887,1,-1.2466897305258957,53.96752516648861,33.94918042371529,7.317964490865978,3.103131478412841,0.672660846118241,1
0,0,-0.14732861942117734,0,1,1,35.49782186941636,28.095325680757135,14.453290050944233,0.11390413428540022,0,30.06022742662942,1,4.612627202318777,28.317919209366316,32.297453902511464,5.536356688458149,-4.567540105616339,0.3326130792288021,3
1,0,0.2763100396815374,0,1,1,66.9350762913449,37.20257615449412,10.357157850304377,-1.5703779754211733,1,27.00926615836319,1,-4.922726360137687,8.590449004104967,38.31884244188316,3.968055136477824,-8.286315511474983,0.5591138778334719,0
1,0,4.6242171645513155,1,0,0,52.84757813675834,8.951409350965278,73.18907927207204,3.704384636313733,0,44.93902587010227,0,-2.0868631088544722,5.115331909028847,48.014255039791436,1.9630522648999602,9.442225063788694,0.8947213047704006,1
1,1,4.6242171645513155,1,0,0,42.435218234823196,25.52853937512861,30.544493802008,5.306125756549242,1,61.91801328261132,0,0.9749973758310855,96.85311260323809,56.70418825756151,2.4407083504570584,0.6946433432663373,0.6250633829895896,0
0,0,-0.09955334190926082,0,0,0,62.92034439140903,30.523574855771933,30.72818785374064,-0.19892122633656173,0,69.43786755203983,0,7.44745469312614,79.34142057276033,62.11478935418347,13.315319009283513,0.1694388800860942,0.6626574741881494,1
0,0,0.1007559411013971,0,1,0,25.762573617446943,16.38402859560296,50.77797756970547,0.8471181578725929,0,24.73664484977189,1,-3.886668565822813,26.606173288763525,31.05004847828669,4.835356667162353,-5.637002903371934,0.3822504583340512,2
0,0,4.6242171645513155,0,1,0,33.358094043543126,33.91428763422804,6.315802527947376,4.6604404093520175,1,16.52689885643252,1,5.602898373684194,56.5021528383492,26.798382492912104,4.358758780542099,1.098678504485333,0.4212267251293659,0
0,0,3.505623319237985,0,0,0,38.99603712943253,18.137244954368185,17.31785439197941,3.061786501683368,1,60.67085100860608,0,3.948797961743029,97.05568544969957,46.77746327838648,5.812070450853181,-1.1744325756412817,0.7607665654793624,0
1,1,-0.09709817988414973,1,1,2,54.87990459483181,19.83942638196162,38.0199475529063,-0.4235370909900265,1,16.792880752739304,1,3.579192264324833,7.2379945982540885,26.61546510366066,5.802743988010025,-1.6030621844543056,0.8811817735145397,3
0,2,-2.2114350032937238,1,0,1,20.923461174195904,0.5778968600226841,78.58323942067402,-0.1728063200792457,0,38.69233695963308,0,1.0698709215792697,29.51815303295765,42.001292740301196,0.36074240470346025,9.342364126414076,0.6937692338121131,2
