S0,S1,S2,X3,X4,X5,X6,X7,X8,X9,X10,Y,X12,X13,X14,X15,X16,X17,X18,X19
1,1,0.6718567288631884,-0.6950562311827677,-8.903985231599222,2,0.2573549277215291,8.715848659787643,7.385131044266169,0.795208293394671,0,1,1,0,3.06854503811832,5.327397101898543,60.53532953976229,0,33.73573396607959,54.70023201316818
0,1,0.9265664265593906,-0.07085800902630567,7.997098427750991,0,0.13173459254958783,15.083264461657407,26.26808198008837,0.06429301177744806,0,0,0,0,32.00637054572705,1.456444808967075,21.3951076164263,0,25.81093710361492,26.384066973928753
0,0,0.5879424045011715,-0.07106626582839692,1.48505602840752,0,1.4716999555670833,6.596740020885181,16.800160683321046,0.23217849365434218,0,1,1,1,18.25631694498105,9.007213165673514,96.85910164904077,0,34.98422913412899,66.7521845565121
0,0,0.8358385567799307,0.8458435603217601,5.8186401345703835,0,1.599366448058702,15.579843573369985,23.16568134072032,0.26282050723570516,0,1,1,1,16.25731704255527,11.101910672844095,97.20063178403458,1,38.13530680875064,68.57289120984062
0,2,-0.7446600401196232,1.4971701279127136,9.938386410578367,0,-0.7921300666256583,14.827905547260158,36.934828100107225,0.3423564101825972,1,0,0,1,39.80061914623701,1.5079116324272954,21.55231849445654,2,56.822046801445026,42.41822410658531
0,2,-1.0422152541045764,-0.496850044208903,0.8803347897256426,2,-2.001919979541772,71.88540931794358,28.02870010703467,0.863631671039498,1,0,0,1,35.03326648394769,1.5119444853725406,22.38764663671546,4,65.28087117378857,36.32188457415016
1,0,0.24388767416886814,-0.6315692554513044,-4.464723199909098,1,-0.04121019586918447,73.84145264214482,11.61893005504217,0.338249394588357,0,0,0,1,8.592856188131513,2.07781601703471,40.6090042576291,0,35.91682633755213,34.556760715747636
0,1,-0.6195298463055412,0.08078323468962,2.1335256094061883,0,0.02245822806791118,61.69599630302653,22.25675139605821,0.3045110559188302,1,0,0,1,30.535352733819625,1.536943504647056,29.7332722850964,2,54.04985832588372,29.9170207885467
0,1,-0.5091311625716731,-0.35908651100610733,3.9460433795109022,0,-0.007743196496627828,34.20541252705385,18.685049054769152,0.261038391252712,0,0,0,0,28.364412842018073,1.5712452406410726,23.515921627185772,0,36.787639956752784,26.383473691989934
0,1,-0.7210817195625809,0.22142178973331741,3.5481219358301566,1,-1.1083453051836911,64.24589187159688,30.944281857887432,0.5189347435708674,1,0,0,1,36.87795190051513,1.5090505082238648,17.292135262522258,3,48.516029306358575,35.6492081500208
0,0,0.028803779756075284,-0.46180148890160516,0.7585413775131293,0,0.4301022065537467,57.901398283675256,16.770046053565867,0.270552120336419,0,1,1,0,14.325136803435878,3.1103524473590194,64.42556619402966,2,33.17639977126703,40.65287642888528
0,0,0.1686655259206746,0.7012069502825523,5.821052721027511,0,1.7615985816342794,27.1458263845982,11.794171123708088,0.26300756902755884,0,1,1,0,20.570506891185495,9.949629890452117,99.40036068684212,0,60.359426468987515,67.3224537611012
0,0,-0.8143796602247863,0.5884193393991817,5.782800671662214,0,-1.0502473097245677,79.71583641910188,34.51577501264977,0.21221435861486365,1,0,0,1,30.950556631243646,1.4043258578074544,21.62527568743422,3,68.2580899059211,33.64584149522485
1,2,-0.5339862905579965,-0.08442874318437601,-6.849577274042864,2,-1.2080001182840499,63.74023788306512,17.01771018279034,0.890783472493526,1,0,0,1,13.267914272018533,1.50156217630514,25.51744436736465,3,38.74114438782191,34.97304648293188
1,0,-2.118978345982571,-1.7003646873548544,-4.241558194944499,0,-0.483694844859047,63.634387380847215,3.253392345132826,0.7682862045199232,1,0,0,1,24.813806084355768,1.8134232244371151,21.911949005274174,0,64.42895547427906,26.128990131298316
1,0,-0.31849646033648527,1.883216453695776,-9.390278365387738,1,1.1404386916607596,41.16536434381537,11.891638028151712,0.250676349543952,0,1,1,0,4.918085481740233,3.1587794663815085,94.12513062847347,1,42.490677307287214,48.48644685535547
0,0,-1.5440597689549065,2.9445399228333207,9.502993097352025,0,1.0501499464246267,3.1492791348178306,35.26636517874233,0.27997931886834215,0,1,1,1,38.95278903292816,4.672550157421552,46.30269693913722,2,66.6418381813667,60.45417653999118
0,0,0.31364281505563013,0.861672486523251,2.8804263446161915,0,0.15811068595084216,50.48938870021678,26.400682828036818,0.23621653693021816,0,0,1,0,18.36864920502778,1.983670984944756,29.165756359127382,0,43.74871995708905,35.82174188195369
0,2,1.369166079936754,-0.3871111938581131,-0.7480977929614205,2,-1.3816422420936045,46.67848961617196,33.12299091481424,0.99073046272661,1,1,0,1,24.480319464788757,1.6521987372164026,21.18917900067185,3,44.03396955449337,31.87014790702127
0,1,0.5984311494485774,0.15857598628546987,8.774471341222355,0,-0.08665889223110222,2.1685268112507217,23.240004414171402,0.31412133648657337,1,0,0,1,36.9183251979493,1.397114739849055,22.129527687475637,2,60.60729694750629,30.560944272773952
1,0,0.43054241851402,-0.6612950959131525,-6.423327591367541,0,1.3166940534621552,17.728000153733113,2.1846988418274105,0.252800991813956,0,1,1,0,2.9575233923787647,6.097493438395985,85.15626956857363,0,39.1522967779711,57.36303606250832
0,1,0.46217711589415544,1.6799634992200012,6.490093889190462,1,-0.513363796733088,53.72927520285491,36.89961235023476,0.5165340983753306,1,0,0,1,29.53698450250283,1.5132624909282217,30.507693801046464,1,41.01817321266732,35.028036137998654
0,1,0.7707255220919711,-0.7013076998005898,4.074591414485065,1,-0.2721471314785695,54.35791073630356,25.548080460172905,0.5882984876721284,0,1,1,1,23.150668343816726,2.837067797316955,42.11842856745577,2,40.69042001989463,44.43948697643884
1,1,-0.7266375690678463,0.14531935253427783,-2.5022978134760248,1,-0.3411595570827238,64.10396147090418,14.54589493825624,0.2661861750492891,1,0,0,1,23.87377882453891,1.4913427205296668,24.921391257662727,2,37.28955839932907,26.727318340061355
1,0,0.15901541231403338,-0.3868806632457544,-9.528496626765016,1,0.5203550872717149,30.85117053962151,3.2919099259220252,0.4392574833514465,0,1,0,0,1.7351291805784719,1.9934366268716865,52.80636765826813,1,37.23817550054002,30.189001318057507
0,0,-1.0772066678108947,2.048749282154446,9.363130678228455,0,-0.39179781455488005,45.15724440625676,35.745414557791605,0.32877797526427804,1,0,0,1,36.9979452793836,1.5801484031773758,16.120374954175805,1,68.48380977402906,38.802180773024766
0,0,0.8730013250253859,0.8072282351330785,3.6420630071154214,0,0.49174988304873823,37.56528259918868,27.308341791501853,0.28523943455633716,0,1,1,0,17.97253945240403,3.238957920191375,52.78330860458019,0,29.929221927723702,50.67665537605279
1,1,2.2002908958766647,-0.32310888160081175,-2.340158417449163,2,0.2966318977284227,37.21809345022497,23.302389158568715,0.8953853453047982,0,1,1,0,4.2791987364619954,8.682215529702288,97.10161692908827,1,37.492987830935206,68.17523327882697
0,1,0.9728238072827798,0.9640204943822935,8.373020790885064,0,-0.256756744666807,38.90161857272415,33.610840982053894,0.2958624203709617,1,0,1,1,33.04604326494734,2.820211337316972,25.443102286448603,1,21.7929511446785,49.22099906806501
0,0,1.3221495397443588,3.0300891012602422,9.599873609758333,0,1.007277256460254,48.61346975716988,37.87077510744925,0.2577017066603758,0,1,1,0,31.90863607662456,9.638251751111795,89.76673175564449,0,50.06348821638427,69.40233892622382
1,0,0.5512858439064552,-0.29782874271555826,-2.758410484361624,1,0.19426987280229205,54.62247547128571,13.505472231122708,0.28044017195570353,0,1,1,0,11.32740315137224,3.2599316405319936,66.99523717577493,0,32.46418014953846,43.64361688019518
1,1,-0.9715877877249685,-0.2684870639116532,-8.061371186713203,2,-0.4248470295015552,59.9847917190653,12.537403649749468,0.6049639519582327,1,0,0,0,12.013769000195973,1.5137579484714185,22.062189516144503,2,30.76556407895031,24.43263712055159
0,0,-0.35248592166152154,1.7966106514145006,8.643637501552593,0,1.0664255219158858,36.75777831645079,28.50346157617527,0.2485642055746225,0,1,1,0,31.54588181258399,5.330409759528488,86.63911701500962,1,48.98066713548099,59.48338885660122
1,1,0.14129596193706168,-1.8167955192950458,-3.243686223279415,2,-0.9950518118842182,64.84037417919893,13.179602135565442,0.771751866605056,1,0,0,1,16.583852780296176,1.7081948251882955,20.582028811092513,3,33.42524345814849,29.153626100575767
1,0,2.494822012206897,-0.8371425832497044,-3.3858523910327865,1,0.8562500829078431,22.801195279248134,15.745023944185686,0.6818026762710094,0,1,1,0,0.9914540459862442,20.82349782376157,98.60904001758328,0,52.23341493583185,69.85108460924155
1,1,1.0691534597691612,-0.6741022886089223,-8.010712819496744,2,0.14941292133974485,32.39141985592573,9.997421124898235,0.7535582478820761,0,1,1,0,3.6732432538396242,3.4730538516532086,69.38431784650284,0,29.683713260835184,51.83754945149591
1,0,-0.7967526142209241,-0.03625699090218773,-3.7049920800448843,0,1.0161205728936848,14.996765751937895,10.162252703646732,0.22934444553474054,0,1,1,0,21.87504323451096,2.281737875231602,56.18448701992379,1,58.20153599446899,30.894919837905192
0,0,-1.1397113634634277,0.3905100588916132,5.569830348443672,0,-0.3045580198273694,53.67990340404059,24.098888376995045,0.231582277590564,1,0,0,1,35.74878413059096,1.5352669557401168,23.115867862496874,1,42.16337184158395,29.255497488645656
1,2,-1.1843680867983837,-0.5518535723659542,-4.538394560529286,2,-1.1266438220335588,58.59414509443827,18.21172052411263,0.49582678667266594,1,0,0,1,27.605972735419094,1.2507865623850685,19.222968548168307,2,49.25214960410006,24.20101923561328
0,0,-0.00607090020237633,3.214120126989059,9.886343748522847,0,-1.4051337763215985,78.75874584280433,39.97818172233566,0.26211456294547086,1,0,0,1,39.04832604934368,1.4887004821635033,24.61116356865941,3,69.84449261307097,54.425633888267406
1,2,-0.49656455473174865,-0.1161902782336076,-7.811794233260842,2,-1.6575682638565956,54.73320338252047,28.44898698674589,0.9960300984770873,1,0,0,1,22.396223376126805,1.3536497020057632,20.72872165738056,4,34.14166240727806,32.33521192237468
0,2,-0.3944589837876419,0.5251880859857133,2.8220656841847536,1,-0.9974914492928211,56.77390634351952,29.132459557924264,0.48309916525639324,1,0,0,1,32.123070557278986,1.2224217980269598,25.55807705266011,2,23.05391526787652,26.378414822473218
0,0,-0.8969135657925552,2.1155995763714617,7.987991510539413,0,0.92048100821093,25.66588487321662,30.307517064734114,0.2630106291252474,0,1,1,0,36.206491729800526,2.7978409561846265,64.56815933123646,0,69.55188203035544,41.59119530304393
1,2,0.594811522012462,-0.5742932982063864,9.075140545654932,1,-1.2708408966505467,2.116844613486575,29.238117111858188,0.7900880375450887,1,0,0,1,39.388199706595586,1.9397504811562547,29.686434271876305,3,20.080754149573988,40.45943911249232
1,2,1.6223704297936068,-0.18197412246196737,-5.755149057668597,2,-1.2081205482179123,60.90688821613835,28.49574606313427,0.9972691387098496,1,1,1,0,10.951497789212992,2.908680741753017,33.09894989593136,3,27.890120660745822,48.81425381629057
1,1,-1.3474082697364762,-0.2512896705804154,3.5921293056535912,0,-0.30917963711925284,26.433252338044607,24.535442183369142,0.2588165114981109,1,0,0,1,35.17630718213738,1.2134570914225098,20.3315327365524,1,64.84482471005822,24.714398964239265
0,1,1.3843795102137648,-2.869892906179178,-1.3211067061945876,1,0.2780399794053112,53.35397679347223,9.82229931086045,0.24761588533433398,0,1,1,0,4.595022289553324,3.4326195609887318,57.63456166560734,0,38.79310311932109,38.655331647109975
1,0,1.119928188411733,-0.22314891465720224,-3.618046019285015,0,0.5168042868959584,59.62656767630061,9.58638088660242,0.22690399293900754,0,1,0,0,2.5546250869492204,3.112721406550913,68.29628690691858,0,23.29790623260717,47.49151859724162
1,0,0.7659427836288856,-0.045983297078827944,-8.925689104871928,1,0.41245960323095143,51.91473537265427,7.706891854311504,0.8221002653460339,0,1,1,0,1.370076624301626,5.23895951827078,82.63362634846665,1,41.15862632452438,58.681337013047596
1,0,-1.8738178953124136,-1.1315295959340566,-7.1663655955767585,0,0.6959503221596418,72.95722598903019,3.7052325226419036,0.27135685220962547,0,0,0,0,16.87964037861577,2.339279155411398,23.900537252211834,0,52.61420099070744,25.081302507100673
0,0,0.534083800530147,0.10011713404018727,6.279476662923621,0,1.1946084951511653,22.553661753256357,14.761040422787467,0.25097133000514815,0,1,1,0,18.760042323877972,8.357288551025913,75.56096102409404,1,62.48163691219727,65.98130000318679
0,2,-0.08768906421811623,0.4637520814296321,1.7367546025081566,2,-1.2508854231340767,61.04673751563172,36.43519003232374,0.8874023916307768,1,0,0,1,33.85071901695515,1.8204267847328117,22.625693397668307,3,31.205622267540548,36.302915931058706
1,1,-0.8408966024971208,0.0032013810337687973,-5.649078394609805,2,-0.9017918576421065,71.14772518994457,18.2656306708175,0.568710943365546,1,0,0,1,26.55092164040713,1.5305822839957146,31.23643728754403,2,38.320677286341734,28.96986711165023
1,0,-1.0096559011156547,-1.2496673004655658,-2.8667288656339807,0,1.9251980345636317,10.886247577042223,0.9365928530138379,0.2529945045357637,0,1,1,0,15.63454245185568,5.141625263732845,86.23946264509186,1,62.713320476220154,45.17298985118872
1,1,0.5808617138870779,-0.6232724665799332,-0.746857540832254,0,0.5916196110220222,11.030456438849843,11.667472555303885,0.30679092390118734,0,1,1,0,17.119756508365086,3.6755476769064983,34.69012166317377,0,20.16786861711298,46.12020262254501
1,1,0.4828012036295281,-0.762316866352852,-6.49064809239645,1,0.7960691026655209,12.571379162354472,8.590885615986823,0.5154504546959211,0,1,1,0,3.3190242468907982,8.001490880066111,89.97332336243493,0,35.21518812407487,64.58391615480585
0,1,-0.41400570700521283,0.174306528893102,-0.14386847044248796,1,-0.1432114294665287,22.050804842120073,20.450047997262235,0.2465450246888508,1,0,0,1,28.316715385859364,1.328944858808015,20.490588701477602,1,40.2299011474726,30.63141567127319
0,2,-1.3603823094012544,0.1935345652487825,4.487668085728316,2,-2.413856740271782,79.99999917548796,38.53015500582158,0.9730883394368217,1,0,0,1,39.43781525100163,1.5582022934131325,23.680726720285815,4,28.262364682103602,40.06933686628007
1,1,0.018085747830222085,-0.6048358362420303,-4.187724637243415,1,-0.14647997134597504,39.93428691996501,13.756099299130526,0.4897429409179758,0,1,0,0,20.12698576522238,1.5940078615942783,32.481893311762555,0,42.84796578279214,27.439411808338555
1,2,-0.319847765357657,-0.3457276164974594,-3.9732970099482774,2,-1.2832859838457915,66.25226863965894,23.13253374034362,0.8795816970974489,1,0,0,1,21.944063073219752,1.5081426937879254,16.043250079159833,3,27.892168812663602,31.939297436918054
1,0,-1.2335264910302128,-0.6901038009218969,-6.1137922668711635,0,0.8576884989786322,45.889271292756675,2.3623304149750513,0.2754485130337573,0,1,1,0,5.002727037033498,2.75365266192216,69.83480989008592,0,51.18321681985846,34.331162969508235
1,0,0.5188568856287188,0.09627317101173728,-7.0023646040499905,1,0.6665205325532164,31.71261782737784,8.928393305500027,0.2661447612387285,0,1,1,1,3.787316541086494,3.7612899079281843,51.88755915304804,0,24.804062969570225,51.88121000992842
1,0,-0.772343492055065,-0.878331175843417,-5.056544333098825,0,1.142340275502291,10.102674214747145,3.503411509373391,0.24880013841633375,0,1,1,0,14.276361795065991,2.615477998003933,50.356081637603566,1,61.49563042853414,29.425062969994535
1,2,-0.8480512231478352,-0.3336979135744848,0.22233758108665924,2,-1.9165898909360901,73.15271281000541,30.69883251775749,0.9000251898105777,1,0,0,1,30.520964803698583,1.4903516943498774,19.431895727789012,4,53.146735209010664,38.36133699329585
0,1,-1.1397438473527242,0.23216668029026533,4.51675329109441,0,-0.39795691035685654,42.86961609835325,21.993155382680513,0.25923802991011047,1,0,0,1,34.521258185795716,1.6650628771876257,27.82088714578894,2,49.565734093565325,29.038675012391028
0,0,-0.37573878997501947,0.5959936870811214,6.412558308364126,0,0.5177217858055707,53.24017813448984,23.178021277672954,0.24303530598503054,0,1,1,0,25.678479227726587,2.869417589611505,64.23979353238263,0,54.43966462912051,39.538492180320816
1,1,1.4271845559445375,-0.7940181811616384,-3.59448978135283,1,0.10948193454746155,17.927744613576028,13.496573388421226,0.7156784548945166,0,1,1,0,7.574396721104684,6.076707162840426,60.154392792280746,1,38.01835911878056,59.96062247656237
0,1,2.164148559770577,1.3504576534585198,5.8014929235458865,1,0.020549200547462242,23.36102418391438,36.3912304805837,0.6651438213174288,0,1,1,0,16.060725985699666,7.1182461813234355,48.09971759254427,1,39.35751028889072,68.14566402757323
1,1,-0.271366709115983,-1.975617489330172,-6.702986603418149,2,-0.7809757163418241,78.40703227079712,7.575865379469146,0.6745301736069326,1,0,0,1,12.274939812368936,1.5839974633923353,24.598199689556616,2,42.31689540516906,30.539175481600196
0,1,-0.9578973935611153,0.2989517952053937,1.9241546175025892,0,-0.3830609862867167,56.7356319336718,25.945761577182076,0.38140945243014746,1,0,0,1,19.13291978228488,1.4648563845943041,19.392799993856773,2,44.02489839394812,29.735611835602977
0,0,-0.13539765140696383,0.7084609252293739,6.575192703728391,0,0.0860402468076329,46.06221025766729,29.76123151072909,0.25120267735000795,0,1,0,0,30.577248972249762,2.183545488338329,36.818872348790485,0,47.28081188598172,34.06498204338023
0,1,0.12887123438288647,0.7736201606616555,7.512289557742918,0,-0.26149240134663676,43.60029037023268,32.7463356935595,0.2663777031790408,1,0,0,0,35.212641858387165,1.5798270788109285,16.794817702963204,1,34.42122226330004,29.240311205388622
0,0,-2.151515895396182,-0.4824499549417459,5.749415697369521,0,1.8458677810902095,15.512432977542554,2.3339781500940826,0.4079578049644651,0,1,1,0,32.06497652875464,4.694068136091431,88.36274495846646,2,69.97723960306662,43.3560290974996
1,1,0.43267801943767786,-1.0378253563397182,-5.676119888666307,2,-0.9940028709508859,63.66435215989377,15.497411549154483,0.8318585464119005,1,0,0,1,19.309616006001807,1.4079043347562992,23.492227830273215,2,22.875495586609127,27.341879418576678
0,0,1.1789636399890098,1.332361976714903,8.256489637806784,0,0.397309728623139,34.99554939163129,36.37390394164115,0.28739400623313716,0,1,1,0,25.402004793032873,3.7986304354725533,51.76298496251417,0,33.21758689739065,57.03880192593955
0,0,0.7492527685741327,0.9029458565129117,3.865038639176781,0,1.2386687949962019,14.295148098698242,27.30232668359429,0.3632811515213051,0,1,1,0,17.40088499676578,5.921360192088454,92.74607748772084,1,37.4298824471109,62.16413491945486
0,2,-0.20368430593660017,1.1842062732682714,9.145733502386118,0,-1.1124184059384263,28.3653814920524,38.26024457633159,0.40832062226203836,1,0,0,1,38.35112017964108,1.4656467926063343,17.149033541800936,3,53.38697406183281,37.30928568744579
1,0,1.9175426902668442,-0.6559021097057417,-1.715670341424433,1,0.1288095957985787,32.540054433036836,19.60492285914199,0.4976964137896438,0,1,1,0,6.363715536880752,3.29386042804069,47.30544028580742,0,39.4842059970361,48.31109808016323
1,1,-0.41136453359994984,-2.2741838541266253,-5.215835108874735,0,0.27965965065991866,50.21598984326041,1.874273596078282,0.24477372891072147,0,0,0,0,16.891092576203192,1.9632482886518685,19.0483781825607,0,28.488443310360438,25.685394394098555
1,1,0.2466430798137041,-0.27224570359284833,-3.9672191787600024,1,0.04281482861515593,39.77378977252678,14.417090594196338,0.3600770859653255,0,0,0,0,13.459772250188156,1.7569969313390312,31.90779511096532,2,21.227918020425705,30.779359176646963
0,1,0.17083566287238258,0.5602399361493526,5.51579969516991,1,-1.0545483181009916,62.920457840779775,33.22908907596238,0.6058495208753489,1,0,0,1,30.474484014156808,1.7446188615813514,28.954152333924217,2,40.232971137082416,39.715728649749096
1,2,0.8438466800833149,-1.1277198026313768,-4.238147363387508,2,-1.4531147212674462,61.560273271310386,26.015828883544472,0.9806151041879037,1,0,0,1,13.457984468071071,1.6242214525352077,18.24758620392901,3,29.31473981352906,30.699891348428878
0,0,-0.45982320120083897,-0.2917376318702132,3.873855642929179,0,-0.42529477851593245,53.98198546907567,29.109576218291178,0.24313303686300225,1,0,0,1,30.589064009055093,1.500001019970855,26.023208450796727,2,53.32109077254303,28.109053696648196
1,0,0.3865548196908414,-1.1587985143775286,-3.972248898245958,1,-0.04887545922579115,52.338057939476386,11.0010382431459,0.32077576950793923,0,1,0,0,6.22664117835261,2.1695886436897354,73.27145708065444,1,49.979969006099516,32.49922673875005
1,2,0.2206152464675823,1.8026747700492092,-2.5860283546518614,2,-1.5640831713242414,53.566828924725215,37.603803994401204,0.9925203228692596,1,1,0,1,27.227536333081535,1.5048273485350427,18.688342520039686,3,32.062053212298444,36.63577989270952
0,0,-0.19175315178562374,0.10929271977488166,0.38013375294976903,0,0.5670389968575131,41.36018885777857,13.727793373222319,0.30289922348417664,0,1,1,0,25.635577710061497,2.8025126021429645,69.9786260509938,0,32.17040638984456,40.99546907182308
1,2,-0.4357411189896107,0.5095160839404528,-1.1723787819221627,2,-1.5545056399846453,67.38585427977155,36.25977966455034,0.905276758795234,1,0,0,1,29.807968908446753,1.5337364448162438,21.86518726745799,4,34.258683966644554,33.27655732866346
0,0,1.1563461999712794,0.9394238374179904,5.942764213473485,0,1.122451273603462,13.770015157181096,29.624554577575807,0.2539961354265209,0,1,1,0,23.014842193438632,10.837024126547767,81.77010614955071,1,30.825411905512958,68.69235305696708
1,2,-0.395861271283869,-1.49769591715997,9.659002580525858,0,-1.4240968048037657,3.713264013720683,21.65435250264904,0.2963984907477649,1,0,0,1,39.11615427108316,1.4094440666460162,21.883091242118514,3,68.62427366608856,38.34266730144654
1,0,1.1984508395940576,-0.24641854713491212,-9.485037966404011,1,1.4355702837217283,36.42000708029516,4.982867921147869,0.3347338859141236,0,1,1,0,0.6453009457439007,17.56009620016607,99.81928913414394,0,28.902179043870788,69.42734404466034
0,0,0.008164083071321016,0.20582247015504773,4.43274331456381,0,1.3311361729139624,48.2086930606473,10.633045518729293,0.3709503714896748,0,1,1,0,10.699465433191389,6.341053238126248,86.03010871267385,1,62.12275324495463,60.631814824940946
0,0,0.7096231231942933,2.066771947550023,7.305690636588775,0,0.7195751171570389,13.44786493452828,34.080577326479826,0.14533820647384266,0,1,1,0,25.402967275931857,4.289921677869678,49.987262669627626,0,31.648801226789224,59.961025089031864
1,0,0.6282640981029023,-1.2455001385281508,-4.404967536503563,0,1.2163167341001535,8.745101583812676,5.466856717424267,0.24674707143159452,0,1,1,0,4.516941360224913,10.969754305366953,82.45105148390954,0,19.10318381477012,67.83943716833414
1,0,-1.7880468491800876,-0.8729347836190547,-2.350936413294452,0,0.8491941422165477,24.396726652842773,3.0676597921307125,0.28157502213565466,0,0,0,1,27.128135426599012,1.3501307864577197,35.688740740777824,0,69.47409641240344,25.19205831460234
0,1,-0.3648511195609869,0.17746114264505664,7.828496501815458,0,-0.5149376031502717,40.82114799580745,31.084183787668692,0.26042415704157595,1,0,0,1,27.687377881174893,1.414179571927806,25.54223689496693,2,62.1158419826026,29.190922561870664
0,0,-1.6943727825112676,-0.325036360992913,9.906688589197646,0,-0.4418731028084786,8.308747038510443,19.632335335274913,0.24156789648746418,1,0,0,1,39.51979847906041,1.5132595996691265,21.523875971871355,1,69.99710180513998,37.189284537684436
1,1,-0.5011067820666866,-1.1414801041332954,-6.427367750375218,2,-0.7297906756436471,46.86327578377187,12.55283969937013,0.7711732339353621,1,0,0,1,12.349392148598177,1.4863111460620686,20.070834454284242,2,28.14385073962436,25.180525766709238
0,0,-0.2634060489681167,0.2449444042991474,6.485552221416562,0,-0.00993588554588894,59.53852733471425,27.145731014989146,0.2601022335245553,1,0,0,1,26.54702220665665,1.6508189637419355,19.402483222168975,0,60.0774063215899,31.549633822798892
0,1,-1.6381264711060821,0.6665925981636092,1.1409814200822392,0,0.045399694814066506,33.992898100938966,17.527488265489733,0.28297042859121513,1,0,0,1,34.38216430588395,1.7116968762186002,22.44786865892116,0,40.92845274412934,31.477362878319468
1,2,-2.3870979738032925,0.1915487910976802,-0.4449303757823362,2,-2.423958852233949,66.5978318718197,29.657390201342643,0.769814331766894,1,0,0,1,38.920748961172805,1.3507412216106713,21.71418975200885,4,56.64648808803352,37.224687360711044
1,1,-0.7368998477593225,0.14600810011168033,-7.221841193654724,2,-1.3934473880540807,73.03073667500948,25.742411595814787,0.8950848391099313,1,0,0,1,14.54360611385139,2.023464630882342,15.21092903841298,3,56.06697659956121,48.57189630858786
0,1,0.45824735102766107,0.8993990188296647,9.082539038785548,0,-0.809724571161087,33.13502892582113,36.8949279756972,0.3972106177181291,1,0,0,1,35.114385451562214,1.2193672624437797,20.310658611378884,2,36.5529982269787,30.947025577469105
0,2,-0.6707920861570891,1.176860647679876,8.04918543485677,0,-1.192293051612635,63.0002424079676,35.87182132163591,0.3418951840476683,1,0,0,1,38.70327239085814,1.579264809607523,20.602734685492212,3,69.00496665175604,44.588790059321546
0,0,-1.7776031450477927,-1.0452631106319845,1.6824945373830182,0,0.2418564146437387,57.18873513425162,6.853134927097009,0.23566252289703793,1,0,0,1,27.861666972403686,1.4642728968292527,30.000193801551557,1,68.78223376006767,24.63225042372936
0,0,1.2129481173698398,1.019604093894214,9.778765855697603,0,2.0564784491780186,0.2892882564969401,22.518989222482052,0.23608748389086898,0,1,1,0,27.520717625183934,15.665960011318203,93.26277389646891,0,69.29264452975359,69.60247469309459
1,1,-1.3086811717146627,0.5272750754845668,-6.384007617628739,1,0.25535512576245284,27.257244096742195,14.813964916681444,0.22803885309384625,0,0,0,0,18.921186200721134,1.44751529489127,26.388921416599832,1,31.74984079996449,25.487976086430237
0,1,-0.37852492268908455,0.841855804377434,4.591244078509964,0,-0.26178668407130357,17.119614728199004,27.67710154408426,0.25285746253640706,1,0,0,1,31.260077761732887,1.56131224544695,25.56816583296067,2,61.487042147870014,32.56635875448684
0,0,1.7866525734029985,-0.37581933254331773,0.7351575484145236,1,0.17516537523205183,30.806096322130262,22.360798389181866,0.609620867771425,0,1,1,0,8.63792025331065,8.793262198513025,80.4901152546912,1,39.66242527401359,67.92482399809711
1,0,-0.9012347269720541,0.08194590482953562,-6.16678707623741,0,0.8410431898930643,30.644263270114074,8.112200402560038,0.27341098920616586,0,1,0,0,7.9938482772565695,2.4511784576233517,65.51246821107546,1,49.44683896030566,33.53584977630054
1,0,-0.4085598731007745,-0.07254430006903712,-2.0228141227317122,0,0.27040216588980465,17.54587042700937,12.563673250315418,0.2647497326221563,1,0,0,1,31.18327391480996,1.9436198537309444,29.13891045717394,0,66.7266114295065,30.392246920373733
1,0,0.7524064379345811,-0.5239742860182077,-1.198201558842289,0,2.365593858915777,77.94148181670793,2.541947799183746,0.2492065426185862,0,1,1,1,3.282951194839372,11.625216611174736,99.92023061817355,1,49.61108786027996,68.61153024142719
0,1,-0.5391681270934906,0.024438796330770073,6.856608265655268,0,-0.8909835071117326,54.35306263487988,28.75298495489217,0.2685572715229873,1,0,0,1,34.859241204452196,1.4560169698538994,19.62024368900205,2,66.36915968672704,32.85371938156895
1,0,0.3705431642875589,-0.5054965915109806,0.30414426570621345,0,0.9023887701346197,34.750489476139585,14.055668993806623,0.343876106082868,0,1,1,0,9.832419311276219,3.3462516377649343,72.69550028704664,0,54.79479714050915,45.10436111357818
1,2,0.26359350612604265,-0.936856333673107,-2.592968755874062,2,-1.0006512471493518,64.17656926114903,23.677592183531747,0.890579765396259,1,0,0,1,16.269272489935695,1.474403999567497,28.02666679794149,3,34.56291378096982,26.71490528118783
1,1,0.9491810753873003,-1.8708598332620838,-2.055386062559423,1,0.46934630251590703,14.940188998822874,7.463169414815789,0.42043099085723856,0,1,1,0,13.84577528902674,3.1670801324874542,74.83057448891839,1,47.64593948477161,41.201022289214855
1,0,-1.153625643251488,0.9050729083985525,-8.20608565901148,0,1.1570895505341685,39.544348041311366,6.0152243766620295,0.22064428920354645,0,1,1,0,10.349249297321501,3.0510386292959804,63.00547966198881,2,39.81981014176124,40.16693491000464
1,0,2.060433858341982,1.1793345842475995,-9.658171178110235,1,1.961674523708846,8.107587864212489,3.9841821565707614,0.26804165814935554,0,1,1,0,0.006731410874027954,22.193032784739877,99.71619720149361,0,25.408293449258565,69.95634027196213
