S0,S1,S2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,Y,X14,X15,X16,X17,X18,X19,U0,U1,U2,U3,U4,U5,U6,U7,U8,U9
0,1,-0.3420113255287746,32.91168262149877,36.19438930176498,0.5088613913136409,2.618400243411973,9.468669761257315,1,40.422342706129186,43.91006578448769,0,1,0,-3.5994594111160847,1,36.51707226913899,1,0.3811341760530035,36.4996328219768,0.09818439254594535,-8.29377005663062,0,14.531370557180715,0.17411965252804823,2,38.42591236911627,0,22.02888863257465,1.4918405050895058
1,0,0.7530431349899843,39.051603200551796,76.00475230600482,0.038515925040753296,2.110749660275849,2.2455683409775706,0,41.751495435146,55.135134283317775,0,1,1,-2.906192225838174,3,49.80757427568426,1,0.3087577075139987,42.12592593438572,0.1450986461539292,1.6140188616279545,1,3.2706554614026384,0.5325513415515417,0,41.837826625131356,2,28.55820651320539,1.1182984928942625
0,1,0.22582515594076896,57.02082251990621,10.668528347786514,0.863450762160053,7.729676398447654,28.85996960392591,1,61.53327830269827,32.66777466180772,2,0,0,-5.919381817869834,0,19.421667563813784,0,-0.08345117504445226,42.201227194710526,-0.36480008820828924,-0.05989107340783484,0,25.226351224746033,0.7013145465415657,0,4.80443751047567,0,15.13054523214902,2.735565839313524
0,0,-1.1860652659982431,94.86708336471106,14.552977475305537,0.7257028328390391,2.7527570102663117,27.516894307611935,1,26.131745616053397,42.780682215698604,2,0,0,3.65915353248122,0,20.702704360061926,0,0.21300756319672945,30.43847476989591,-1.0566239942304456,-6.710471626498275,0,34.49562649569286,0.2320162345481484,1,19.616528593119927,0,11.50901961410074,4.216053605226054
1,0,0.20362179264106522,98.82316935589479,72.86651784844253,0.16676874378260087,2.5755003848281737,21.95468683607633,0,33.59937810247069,49.78935266608606,0,1,1,-0.4224933330594567,0,19.152093828039007,1,0.20429891837777928,42.5875047052627,3.2889840433734427,-5.590977528485746,0,13.831316518812965,0.6765848962813292,0,26.185730963900387,2,9.762663321565611,1.795348413722655
0,2,0.20051829458758133,7.580226203785529,10.723512661209448,0.8426033620759645,5.379210310070299,11.108920735878574,1,65.16028351962447,41.38159885209437,0,0,0,5.648381428616808,1,30.77452873886225,0,-0.46246084594154263,35.847498598489324,-0.2531926691621272,3.4093151376556126,1,30.015543491855958,0.8793351009972884,0,76.86919777554883,1,18.414690200060143,2.7888686061990993
1,1,-0.36099743595749684,64.07507032853024,57.304594625837154,0.46368243636295653,1.8311606522782966,19.375912677259016,0,28.994452444273485,45.33907417552926,0,1,1,-2.4697040499026386,2,73.33659096531588,1,-0.1181709174112136,52.466338245762756,0.591249385255787,-7.855758147401767,1,14.750869000227569,0.6746931282968154,0,26.10866857978399,0,29.130457429030876,2.80836330490265
1,0,-3.35644431217802,2.0792873798228086,79.70918189620281,0.0030323207652301343,1.9728633580941939,34.2883691455591,1,52.39987505249417,62.251481805904234,2,1,0,9.144468362303076,3,96.32911575518581,0,-1.2538693364529467,63.30466026842078,0.6277307231205012,0.9223806938786776,0,4.687586189058672,0.3093118642114917,0,38.549664556175046,2,8.671290170534448,0.9018560123675902
1,0,0.28187442844151706,17.431070035785705,49.4611496969965,0.24332751543878028,1.623064634004435,24.210797812147497,0,33.71412267894467,53.167567263467184,1,1,1,-4.276295032333401,3,58.46864436942044,1,0.43265151716956024,43.40919285562785,0.9324903358894796,-6.508988220873929,0,12.14100736622882,0.17919548156798804,1,21.466778347320997,0,7.2556786966657665,3.506709930781986
0,0,-0.5459897693574111,26.849067976748643,15.964837217682014,0.48569747182198836,2.058788845920567,32.07316253521977,0,63.86983912389487,37.41609247294353,2,0,1,1.1456192253039337,2,30.646493071186686,0,0.02936577928699044,39.86792593167601,0.7308611638181409,-2.2633309567088835,0,32.12133726670423,0.041540090762659576,0,38.75766043416929,0,15.134325323454691,3.269562913774298
0,0,-0.14211156162019667,1.6375485000130974,40.48361032314257,0.08042645365540202,2.5217684069099255,18.498150028342582,1,67.71957434785372,63.28368258197697,0,1,1,-2.689289022880658,3,82.45017496657879,1,1.2637533045302418,21.670678093986613,-0.7822316476158249,-4.826705946583133,0,10.114651146067711,0.13426628871329654,1,1.3354647672034714,1,39.99999805115759,2.0705722027062525
1,0,0.379324393822673,26.461730918521997,11.090183343415596,0.7444109442474912,2.6023264909221355,38.60658748996816,0,47.17074772513955,37.38965250463142,3,0,0,3.7420084741847326,0,35.858380424906926,0,-0.922142499168064,63.02297752578824,0.2541107757137558,-0.9967708357338338,1,15.20043621699288,0.9574255892972465,0,15.247395604615557,0,15.87598168574209,3.180789958756486
0,0,-0.4403582715823544,18.384132307989326,35.59225627630133,0.36184007469647717,3.3339064289181533,18.88768100415849,0,60.86616021320766,36.07986123529835,0,1,0,-4.788637768660255,3,24.37713788436357,0,0.4972132545470024,38.87831438386233,-0.6398764138732378,2.555042544653041,1,19.950027107336414,0.2964671403619886,0,26.332653315141215,2,10.768329535381557,3.9050774408708926
0,0,0.11454560715993845,51.002234776790544,29.297985527530777,0.5318527476463522,1.5179272348114528,17.035117721040564,0,26.49903960959948,43.85813719767103,0,0,0,-4.780038341518903,1,45.59544640372511,1,0.6999678273738862,37.8466554897947,-0.43933169507076925,1.0305341837654112,0,14.132519587653416,0.22956776402324036,1,53.88409649244733,1,11.191113067887898,2.197693534417076
1,2,0.6224121692239899,70.9250664658887,21.10936257288556,0.9147838060711911,5.38310883912642,7.9828320821165715,1,41.38248056543047,21.746274094994245,1,0,1,-3.7363307154777115,0,17.466397328116916,0,-0.7322032141391611,57.85684391385775,-0.1290550354748527,9.650909678455783,0,12.531374927756374,0.26133763807322674,0,74.5253830851519,1,13.937095596953363,1.7176696367308844
1,0,-0.0544386849428496,10.974045574904157,40.130765260228635,0.32863796900624986,1.2312233115583289,30.040750243376113,0,30.597421764103565,53.36867669632899,1,1,0,5.765001334428101,2,81.5345036746526,1,-0.670230249161598,60.562900058622716,1.2235654733709385,-2.0668530553186795,0,16.10709787683902,0.944667275908937,0,38.20645663033777,0,34.02312658171674,1.4586630901573423
0,0,-1.0032725595009657,58.17743105962722,78.67737553345238,0.02155874714007172,1.7085880813474852,3.227855365065677,0,28.82435678403123,55.59227836997441,0,1,1,-5.602932181995675,3,92.7733372422247,1,1.2249051693829376,30.72031631376998,-0.02200526669616417,-2.6076859164473243,0,17.168640073559967,0.6530613729709175,2,32.88555296905823,2,22.927557308285152,5.901015604155308
0,0,-0.23225940673428344,53.71000416716076,8.153994153456065,0.7512374380935694,10.202971010913465,28.178291226863116,1,69.01611780159678,26.864167426580615,1,0,0,1.6644600643777334,0,16.237220841235008,0,-0.08033264945886823,34.450731911156744,-0.5097533201581529,-5.407280401728326,0,29.275649920201523,0.40686285760558877,1,32.999497532959836,0,25.214996019390302,3.6035083407456416
0,2,0.03483460200465507,89.63279548052093,18.667210989379946,0.848148915700037,6.051217940822674,11.009764958762602,1,45.01618791968936,30.47102351034748,0,0,0,-5.859008819507898,0,24.270303167731587,0,0.7400460558786427,25.300640415988017,-0.5607228678975984,-2.3849090879466903,1,34.88086151362111,0.587159081574062,1,69.12799073937614,0,24.27330896953746,5.007778878393656
0,0,0.9610292132836956,46.855820438657595,36.101288420941906,0.4346968438610279,1.3370835253900877,13.616063217845674,0,32.06002038623284,54.690304583832315,1,1,1,-5.761821095435124,3,47.98561279556587,1,1.2763451587313548,28.704962737326397,0.04671353996090553,5.3587110246603835,1,20.964197987862143,0.889155850655986,2,18.509129029753208,1,9.830892803035775,4.65446159712064
0,0,0.22113450273365146,39.098074150211794,27.92654107759338,0.252933854263891,1.4398312102181539,29.594461439596422,0,34.83434125598205,57.61603841809266,0,1,1,-5.801097779168432,1,48.66825458843234,1,1.6806989928493372,21.08807691714307,-0.5955175244199215,7.199053805251626,1,11.421157733115441,0.061621327422592964,0,7.84551798895738,1,14.441968291437991,3.13847671569494
1,0,0.19043571163195258,56.38917751421947,21.764888476987565,0.7137190512425612,3.0828299060617255,29.49647966024976,1,46.865895936856965,44.34125206478774,1,0,0,2.3890070625908866,0,26.503577141552793,0,-0.2873847374495952,46.314975726570154,-0.4552668518658244,5.391698887647864,1,16.714517751132362,0.4207423640383734,0,14.403089661605165,1,24.423178456043765,2.5034886918824144
1,1,0.5811171302747868,98.87810676636006,79.95716018058815,0.0974367374628129,1.6784886528733542,18.338544445592035,0,27.170349650503276,58.571679408485764,0,1,0,-2.955015368406415,0,95.04292975044729,1,-0.7740692209954617,63.25280801009789,2.3730787980967154,8.733642967833365,1,14.198810700604813,0.9994868348962338,2,47.55847307927975,2,10.535482463549751,1.3799016821770194
1,0,0.9032137498789617,47.072329674826435,54.43009007439994,0.3534179564255125,3.4003516942570413,27.27160517405804,0,42.86338282968049,45.68308640463559,1,1,0,-7.0587630506342585,0,24.266303082009166,1,0.2571289478307013,43.44600744745265,0.7297606711295231,-2.714657169191561,1,17.161707907450655,0.8882091488647741,0,35.7348090576457,0,28.94186696295983,1.7901583956328229
1,2,-0.9833709053361304,60.30092685638473,15.551368272191093,0.876308174524173,8.681071992756538,27.07260249079259,1,65.78130627073178,19.6523997703987,2,0,0,-3.6744811505369785,1,12.507941094680547,0,-0.6537868061470535,56.06338898893637,-0.2922492637553891,2.2825967506774063,0,19.09007346067674,0.7303868324351829,2,58.46864554568729,0,11.570948639960541,1.8959699986678857
1,0,0.04474094114117387,11.356575947728754,9.435955838199668,0.710246138006969,14.521029096960753,36.40557491267156,0,69.99728604795997,19.771993976778163,2,0,0,-5.503077989676024,2,16.5636728732322,0,-0.5993386890832522,59.72746562954459,-0.27704145219322696,1.3946877116228595,0,13.065204204784603,0.06196650564000711,2,31.608425972230147,0,14.536407173367527,1.244984640692461
0,0,-0.13710234192096213,19.90388056739112,14.78844110810979,0.6130533229634033,2.2115641991634334,24.293614557485682,1,43.79649740292439,51.81038608246565,2,0,1,0.13336259923489635,0,14.827533751061129,0,0.17492589549537185,39.30477835574428,-0.6379320489087528,0.3015234150728965,0,27.069606336258957,0.8079378094763782,0,25.220510268827027,1,18.72715122580474,2.0078338596709395
1,0,0.7816436285637729,47.74008296539297,46.71820554072014,0.4696779172211959,1.7380463768136487,34.88555797679131,0,30.77354133517533,48.118667213455026,2,1,0,0.5189632877592167,0,91.24816217253893,0,-0.5513392793811285,62.64928910094123,1.42281406694997,-2.233645926714254,1,16.737897662515802,0.9940978491108212,0,27.768678519842986,0,11.347315192443933,2.8676566392054554
0,1,0.037866386909493885,25.074721322259098,28.933836451311315,0.4302959549298575,1.9630360611181397,8.929990621081728,0,42.38575595309534,47.3604185429225,0,0,1,-7.931951449246803,4,26.090443342579338,1,1.2114688259734834,25.49407990708846,-0.6258895875737183,8.955719824438141,1,30.986696962465317,0.2351900372819677,1,30.576254826930263,1,12.02916264122829,3.8563803458165182
0,1,0.6360555626139867,38.589530495821364,24.13810026642392,0.7011614962154721,2.242969523012034,14.615628681593233,0,29.067061923289387,37.114048989032234,0,0,0,-1.609653067683137,2,29.281705845549933,1,-0.1238356449368375,51.95706525604718,-0.25162668398484184,-0.1587028691370822,1,11.966771291185426,0.5990309485504528,0,57.11362041507698,1,16.851010764975037,2.669309172902391
0,2,-0.5260335502987924,82.30950849798913,30.825482953436662,0.7657366167335474,2.2720102298181706,23.202397062786623,1,30.477566990687592,48.60827429794659,2,0,0,6.634119999207435,0,26.328214978015662,0,-0.4183651910792274,47.210617556881076,-0.25444732010494087,0.4278015106203341,0,22.28004112146138,0.6631228065533399,1,1.9187214714642131,0,18.23013257016096,4.579164982864821
0,2,0.4573007329445625,55.86608519888945,21.247422550967464,0.9265827722448896,2.9858975421089426,4.214452861024778,1,30.06872145869152,42.100277926625736,0,0,0,-3.471939607326017,0,12.291133647412966,1,0.04599988213831376,38.63853217260331,-1.0501479303821566,5.735626493664405,1,16.824167670228693,0.2529648515181616,0,77.65276415496318,0,15.801146723481725,2.2565359351038214
0,0,-0.20663697102667114,29.622834801242714,18.23639907451024,0.629666060811142,2.3549344871248237,17.386774912308486,1,38.19989700408048,63.66515192219721,2,0,1,9.56057936782835,0,37.52855613558876,0,-0.2877695244427551,33.4611524007111,-0.4591319311383119,1.198108952824736,1,21.688246627677064,0.7535570979169691,0,1.1343077657334888,2,13.22787585537391,4.953753898780542
0,0,0.0733873888628465,0.6790173366593655,32.22957773559733,0.05867396806065511,1.7140140394491425,17.287944782936282,1,66.3759236239796,65.06302754944286,0,1,1,-2.624908208242238,3,98.44399494583456,1,1.7351723983760474,19.82862613935374,-3.7761946404862377,-6.457646886654013,1,30.053510587154783,0.1331960022073137,0,29.29382711794334,0,9.630473136557463,8.567567535861746
1,1,-0.05373449932229385,99.22013562220242,30.103041906248542,0.8917557638825138,11.904897968612845,30.402011913441424,0,54.5193051487615,19.74899772845899,2,0,0,-3.5830320262212094,0,15.556224111560828,0,-0.9667276488167069,63.46988041821159,0.5554351225736845,3.049885398637297,0,16.90827447586478,0.9408220030027994,1,39.40993903039279,0,10.996575517871996,5.908397086582721
1,0,-0.14835494541257963,26.55654795526261,47.56768499315018,0.3858719235842039,1.832127569770555,39.335250386326976,1,36.3010900757454,54.264950526611464,2,1,0,9.950227777926703,0,90.14445052539506,0,-2.17712679330301,68.4314806319064,1.1509039014733886,9.623086226676513,0,12.265463829144064,0.5434524935774987,0,23.714161754880656,1,33.27169236283823,0.7970088187548573
1,0,1.3101207349650479,23.48677170494652,69.73505937272593,0.17968277349155942,2.661102848426746,22.25974847855248,0,39.88660372714051,54.5985135651258,0,1,0,-1.6365426077774998,1,67.02565646692052,1,-0.34011408327103837,55.83490548952293,0.3611652822914359,2.387805749857069,1,14.369678031988746,0.9952973237332463,2,20.11232459052529,1,39.80342250742602,2.2325164656014302
0,0,0.004463641259647149,82.48679762016589,38.120248533737204,0.4806376734737778,1.99523516350959,24.336682108190068,1,33.117425706104896,50.23578651403315,1,1,0,-1.3453224666740802,0,45.33823249831567,1,0.6237046375688916,29.6338339373293,-0.4574462377150454,-0.8060359778199953,1,14.945201556398544,0.8032392596341213,2,17.601892776190947,0,38.484269101116695,2.425025764440821
1,2,-1.3142177332483815,31.54144126835201,11.789455682926615,0.9379131070251878,26.259915581365377,28.158622737060387,1,69.95614939945702,18.49430748437795,2,0,0,-2.0868438246345553,1,21.36521534244249,0,-0.8782628854415433,56.81342956247456,-0.24758940083399764,1.6641622329995016,0,18.152259660982686,0.47175201565598257,1,30.41727107851522,0,32.55132501830738,6.639356800570822
1,0,0.21689702863349056,41.245148514507626,35.377951222918995,0.6101108284586615,1.8163867469417754,39.582731440205805,0,30.147260232662376,42.50267654251631,3,1,0,9.811913527552733,1,73.21221786182895,0,-2.6547003045582187,69.89104891518465,1.5119039718389995,6.479621656656647,1,16.84689679423342,0.9965168531023303,2,36.33803674244776,0,7.385806394993121,2.2968184095938855
1,0,0.38811518805841755,54.54290970396995,59.81243403214538,0.300750050418212,2.3212303275168598,26.266692781642313,0,30.47406287446097,48.504672055143764,0,1,0,-6.969743408407476,0,44.22606317403201,1,0.4792605540534605,38.42138019722965,-0.24222389461065794,3.950336410899858,1,15.497686620480671,0.5412760765034018,2,18.008080964233354,1,18.140179190977896,1.0917458900436712
0,1,0.8702054741715604,76.35121983446192,18.839014686947387,0.8914656335640572,6.44403354449635,1.6605804704761273,1,51.7779004310036,42.98346996967109,0,0,1,-7.766646644996279,0,21.494927160902126,0,1.221179774825762,19.148484950808275,-0.6088546662756706,-3.494698356771499,1,27.255918949034083,0.29731131041536074,1,20.1978499171565,1,18.97376097588195,6.769621524194788
0,1,-0.06455178235911968,51.15215755720366,37.557944556054096,0.5587296021585388,1.7127914918568026,18.174125320306164,0,34.18688601428221,42.60109425987034,0,0,0,-4.544556231563095,1,30.954262577205903,1,0.5440034142251929,36.22243398594359,-0.18659743760531988,4.173447359796064,1,17.06009204188586,0.3910710216651201,1,37.56408729758905,0,14.598879221567614,1.4095456039388456
0,2,-0.0328106245368007,7.552797652430715,44.76642924788972,0.8978814053166237,3.879363723931744,6.261363700659642,1,39.068985435153984,26.940087939246503,0,0,0,-6.748726933097963,2,19.152514955278882,1,0.22150503912717795,36.918676427494404,-0.4153999060916306,9.267179883121813,0,16.39811494118696,0.6116514671897675,0,76.90565190143954,1,11.573107740002925,4.319304550387758
1,0,-0.42442806028875335,64.17017363336628,54.898912177595875,0.3019117060913679,1.5486671689383904,15.807631441688649,0,29.939890085698934,41.369142088588255,0,1,0,-5.1357778456633065,3,77.61540163308635,1,0.5766034595172653,43.815451468226534,-0.2368170662702398,-5.601820497874057,0,13.435486403001203,0.10857214727361048,0,69.07638070218377,1,6.155922253078701,1.7146175725278883
0,0,-0.6621859705434683,72.3717018276241,52.65405096139092,0.14441616228114218,1.7955588648226535,15.471268930107751,0,31.352316912913345,50.666765464316825,1,1,1,-1.5851239887591966,2,40.39264351425753,1,0.5121216798401146,37.42267185418552,-0.638070704715894,0.03337126880470542,0,16.006494096058027,0.43826377122603494,0,27.7259551726727,2,11.219431875064068,1.5619835991934727
0,2,0.4552599759535769,52.76072761175541,17.681564390983247,0.9159713834855079,2.245948366052932,8.29279144701145,1,33.30180135470333,62.54229184635206,0,0,1,9.999377020896723,0,32.21299519872208,1,-1.8704771937502904,53.40129154619704,-0.5567510836225572,9.901408889914983,1,37.146387051119476,0.8554851070107754,0,64.99316334025758,1,12.514496698104018,6.9085494358867425
0,0,-2.8855260738594053,31.574709222328543,15.676478504065624,0.6016328316378186,11.88400094198528,36.2361991776818,1,69.76920380570773,19.597508216957888,2,0,0,-4.865613753031377,0,22.80017074260338,0,-0.21670328811488218,47.69787802400021,-0.5648933318934252,-5.659177931525271,0,28.3088519474094,0.18986014314707156,2,19.03047448850307,1,7.7328712290068395,5.025804605655681
0,0,0.45297091336387874,30.006412159853912,5.240404093377,0.791715656349669,3.4873879203385854,28.487515272409244,1,55.23444443997478,57.70973664681507,2,0,0,9.98052601020628,0,23.736244352941245,0,-1.2491489450900837,48.40092465903176,-2.5074763930121944,1.535770820806345,1,21.960996612913274,0.1360796940395847,0,17.010859641555584,2,15.269683086475476,2.5178107046712475
0,0,0.4546531588975691,76.28540740984306,28.25808495502948,0.42043096573366473,1.4965468332538312,12.05371238366058,0,27.1589742396837,51.71424971047773,1,0,1,-4.717565250973608,1,19.665066481804843,1,1.4786695977850042,22.55204721796756,-0.3352948664731249,5.154290513411697,0,2.8412159289532846,0.3811190660270418,1,30.806404156384982,1,26.675395921801453,3.909371743820615
0,1,5.930345699835014,47.88714826492094,3.679124295613172,0.9396500136665806,2.41682632661525,3.6609141287498725,1,27.78787063656084,69.99734855464547,1,0,1,9.999999946620758,0,87.46561528414563,1,-1.5342329023484194,25.84023342931458,-0.3071650063135748,5.022263415146007,1,13.786186114850691,0.2772254893772057,0,26.221134982274705,0,29.421824467864912,2.8049593120044074
1,1,-0.1184785759173547,30.40158541813584,34.763098673002574,0.6490763199842622,2.288742999470938,26.710546950790555,0,29.779467709740224,36.39998426604869,1,0,0,-2.5407124928900444,2,13.438487082077916,0,-0.28825483243767347,55.008745291445265,-2.1861447868923074,4.8108495256322605,0,14.278664484979258,0.1424438247107495,0,35.55465639389166,1,19.987398864982616,1.502882722954082
0,2,-0.37854551516017804,92.95428878089265,59.59386718489178,0.5650036158941767,1.6286043891156954,0.0639144636330613,0,30.840520445469743,33.089360735781185,0,0,1,-0.13598740276124133,3,33.603583828435454,1,0.04252244927019751,49.710004758009056,-0.4953108288846715,9.580264002344343,0,39.42175989969468,0.26320536209116185,0,71.02948830883625,1,20.391989978420813,3.859795400274341
1,1,0.39464490776866445,52.122930086374645,46.448255840380845,0.5997054143721056,2.589491443830023,10.825417722697722,0,31.36008197830232,34.55982537021956,0,1,0,-5.315182708783308,2,30.296029836546257,1,-0.21839185136574835,56.49438529449163,-0.10337730262323833,5.639332835877404,1,19.006777180234966,0.3507471955101429,1,59.165515427773954,0,28.605600572597815,10.267148435584037
0,0,-0.07897434447900306,9.88496372280634,24.213962094683055,0.403851645670717,1.6684099356383855,10.55807010973031,0,44.940400783490375,41.80851740497357,1,1,1,-7.187155315356789,3,34.322864600610984,0,1.0584144616870161,28.841402745126587,-0.6222568770801326,-6.335574118397961,0,32.10051231234712,0.582645499992843,1,22.781499546545177,1,25.89540251327438,2.8288686774994583
0,2,0.930312631126177,94.4270426536676,36.0260605166661,0.835685690590929,1.488239372884767,4.355629332706172,1,31.344843558329472,58.89245460051491,0,0,1,1.204534385331808,0,37.47246706589477,1,0.30685967795138275,34.86966616492455,-0.32715912542889974,-0.7574884477695107,1,13.723164854600771,0.7625959665943196,0,63.66776173511525,0,32.85025474054418,3.312523745650568
1,0,-0.22223635410367548,61.93316259629407,74.79274995452151,0.0828740616619198,1.4887530152261903,28.89963328566294,0,31.731170031064764,55.18006027174779,1,1,1,-0.7295120402052735,1,95.5083358882971,1,-0.0772404604239871,56.205573418874145,3.2071087745146,-0.37685785471444433,1,14.13392840427624,0.9151343129168662,1,13.255625308823529,2,16.6700162086606,1.276669241703344
1,1,0.5287208826188777,35.62756616384521,29.24257116372818,0.5898850707835265,2.8065368800273993,23.46819119115033,0,40.53384006065707,40.21765923055911,1,1,0,-5.17541105490635,2,50.42345089131784,0,0.1377313419900907,45.069012635946386,0.22565136534848815,-4.0469077132348,0,13.799371007729743,0.47000288974715176,0,32.59256781645889,0,15.415891526837559,3.9806663324866243
1,0,-1.6399777877365056,95.54294151110616,56.670814629945696,0.31747636647192856,1.660227069173951,33.321246281950366,0,32.28449007442349,44.65195904947346,2,1,0,-3.827756630837131,1,28.929108341677157,0,0.3567697941144826,46.40449931104788,0.10911544635316771,3.1834964049204153,0,12.923541969547367,0.4448265080281033,0,0.9030555602021462,1,33.87557009273132,1.5023416845510147
1,0,0.49967153588963314,34.590661360735226,58.28401970610582,0.26507747404457327,1.5453210963143325,12.174727761621899,0,26.3484542066453,56.23309505122145,0,1,1,-1.4930989545059088,2,76.2758898220772,1,0.08675796015450547,49.54298689929678,-0.651232389910619,-2.0147792911536406,0,11.636617688786952,0.24036699128269745,0,16.230078456967114,2,37.61920363164546,2.230221116691191
0,0,0.8867238984753407,48.09794000813557,55.10817017440018,0.17734720002489646,1.5338090928040222,5.273893842101174,1,29.053203994865818,58.87996443899328,2,1,1,-2.0872280260048157,2,45.32884905434915,1,1.1125747490300995,23.930261693784047,-0.5797621476580476,-7.212472076594564,0,27.850853157859333,0.25622864992451766,1,74.37550728365919,1,23.264365832677655,3.314308007701114
1,0,0.41096931534784914,9.187074084138963,36.703122187811346,0.26480656099203764,1.988632984108814,30.709106203806048,0,48.32957264570055,53.38923430860759,0,1,1,-0.7245912785070008,2,92.93752054730511,1,0.28194040027435524,39.150375603664614,0.15515870212400057,-4.5820566923791795,0,11.627463444004942,0.1794085196548058,0,26.863550237016725,0,39.99858602871217,1.6944357127883098
0,2,-0.2780097485923388,52.65619771009252,17.920053389904634,0.8385089415994397,9.121517298887678,5.351788146699212,1,64.65026017396063,20.994389976416407,1,0,0,-3.7924764390172587,1,16.041948825391568,0,-0.5343945654783876,47.65724776975827,-0.5170410372296027,4.694366331990569,0,23.02534387633919,0.26844758981806777,2,75.74616865134733,1,28.80768191273509,4.69881017511041
0,0,0.5621950754168156,52.072164520931075,46.40444231524636,0.413307917827322,1.6341253419533097,28.279481145781187,0,29.34639142717193,54.49313290910698,2,1,1,-4.852613612261405,1,47.689676459566144,0,1.076070814882206,27.91768327354869,-0.0956867970471095,-5.482809315388041,1,14.164111198173455,0.6144700537298441,0,33.406544144565046,1,1.6663996861472485,4.012924281016371
0,0,0.1590716045882166,53.705452665836695,69.62379040251953,0.02336102290697356,3.206729944709586,5.213914902147671,0,64.6829935194005,48.91031915818037,0,1,1,-3.643839432539197,3,26.945277382708365,1,0.8208183273805975,31.751922856972005,-0.7000803138588353,-9.24312986445701,0,22.026955844245762,0.1329579230275812,1,22.645244677515358,2,7.45603323904742,2.900234102974183
0,2,-0.33271328941728456,4.580901066606979,31.577518643065474,0.5192204415776616,1.633453892008035,11.011385383383846,1,41.77438391405667,50.751212373997,0,0,1,-4.179231401990418,2,33.43089530766208,1,0.689297167465408,30.292213301267378,-0.6593242105683335,5.825832996877152,0,34.8803247641041,0.8067304900447251,0,64.85799146823143,1,24.028397737712723,3.135927276235109
1,0,1.2859034064901416,4.239875874537402,75.9922666043828,0.03472282083915201,1.6939837100517559,8.305650012347582,0,44.1681301274128,63.62853839550298,1,1,1,-1.406736437670462,3,96.05547950011588,1,0.7235840956091191,36.56747144229192,0.29686845451899246,-8.006351607798553,1,15.556825637945204,0.8285428572380329,0,23.80736919778345,2,25.55528808804468,2.300601133603845
0,1,-0.10641641340412102,55.51901116726216,43.66820849841021,0.6300593318433094,2.123628155553741,4.830686147386228,0,26.729468591705377,36.6521413503294,0,0,0,-3.8935067795777742,3,37.51585373328282,1,0.495805998619143,37.247791093928335,-0.6111143037860549,-2.7392119034919817,0,24.76874952141393,0.2665106725806145,2,41.5269803042749,2,4.510289053621854,3.6780075760885143
1,2,-0.9405648693577527,86.45960711465133,37.63171389456766,0.918723535445539,7.493502722041159,37.09049542625057,1,37.66096617072411,19.500935517821432,3,0,0,5.8761389943485085,0,29.934731176221163,0,-2.5999577478869784,69.8502094710093,0.9982112148866311,8.290750835683546,1,20.079398802820553,0.5394303354433115,0,68.66306390951456,0,18.98893964504307,1.0311688510575492
0,0,-0.5505302044923238,74.06444089177832,33.12411273504502,0.44645072065805647,1.5024429796249927,3.4764040627916293,0,32.37826092257839,47.2264758525682,0,0,1,-4.417138400905717,3,16.13020013404417,1,1.1891149109591639,26.697765246025675,-0.5146326351967339,-0.22276820541843456,0,33.94844901611269,0.33358059283540636,1,36.41937780884614,2,25.709817269071547,9.859238664813539
1,1,1.0021202369311335,59.93876516137222,70.49729979697392,0.27978854048167223,1.3024771668182513,18.808384724247873,0,30.012162619815356,60.91880945368487,0,1,1,0.3386528466163323,1,81.84749773764486,1,0.09706501250865361,46.85892221953614,1.0542522308613496,-2.468374537172834,1,20.698605944317734,0.9871935465159299,0,30.72028496871926,0,27.404422271946224,4.18558524362914
0,0,-0.5194823796513336,62.148145130056584,19.526579622734612,0.5260518548749219,1.4679045767519314,20.968672745811663,1,27.346619068590204,50.183363081440845,1,0,1,1.5254894180935317,1,50.00015164122439,1,0.5855386708404461,30.134655821734803,-0.4344135407992639,-2.3572903644856193,0,36.32029022146118,0.27159289194052216,0,33.88734182570254,0,35.67521491653561,5.846824908151191
1,0,0.2412644093641971,96.39093358808321,26.15865252597608,0.7027707676273376,2.114999792892005,36.34204331540877,0,32.929729273068965,34.64730486020853,3,0,0,6.98175855371176,0,29.987369593490648,0,-1.285923908397175,67.26384205455423,0.07559849347039245,8.03698998215021,1,9.904024332075705,0.45426378192758665,0,36.80836481384904,0,11.798707864445177,0.5861186043950057
0,0,0.030405203285423673,83.97693175166096,18.806008970976812,0.7514149933599659,3.7321534494353377,22.283764241206736,1,39.81650860949049,34.129626191146585,0,0,0,-5.678509347639031,0,35.21055276539185,1,0.7777172166302762,26.29703123922809,-0.436119026965028,0.11632895518517117,0,34.21234858573605,0.46356978415118266,2,42.9667988678485,1,22.903612224631928,2.694409110151839
0,1,-4.271456943959957,71.68244436104762,25.585238653440356,0.8796646022912338,43.61202122111027,38.93823393396993,1,69.9739180994419,18.021327909872937,3,0,0,-2.8686869336030574,0,26.43953587918071,0,-1.9157801946940982,67.47923049634151,-0.46395729178375955,3.028462119638707,0,14.811135397396392,0.1891508639987043,2,33.95914795947725,0,29.464701672271115,1.1514464858667586
