S0,S1,S2,X3,X4,X5,X6,X7,Y,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,U0,U1,U2,U3,U4,U5,U6,U7,U8,U9
1,1,-0.389956887330791,0,0.191925178105682,51.93612734858168,17.33492489873076,1,0,0.4514074245856864,1,-3.4169242772897697,24.864699754536456,0.1074692090634227,-0.7838586494245817,0,22.214533650191008,0,0.3065176502333718,2.7146138495669634,0,0,1.6137300630250717,1,3.4818304967421216,33.11262651531599,0.5037268343565968,23.526297079084777,18.341491766402775,58.8802447172674
0,1,0.8264120936328402,1,0.6623837584251855,54.055630608264366,8.99913651908099,0,0,0.5676237456181985,2,-4.420531223425559,26.4276334272897,-1.0145428638949012,-0.7653172989249326,1,22.269519836881834,0,0.2247989989557969,4.677218610984646,0,0,-8.682776732155718,0,2.1312712390671478,23.291876000748324,0.772287792010685,35.10579995506529,12.164803302781113,23.618818249356718
1,1,0.23420909218731553,1,0.230014181093599,44.065231789670825,9.054733777401712,0,0,0.40476826099400925,2,-3.407894486745416,27.719837303943525,-0.7465959811556068,-0.6759357525061293,1,16.393646182197706,0,0.3088565945441678,7.458547479143306,0,0,-3.556849500929954,1,1.2403773128806075,22.827784318915224,0.6681988416714975,19.968791852632535,15.835084041612664,33.26791822440718
1,1,1.2601564007448587,0,0.3086405507810993,20.4487380725737,37.24027628488458,3,1,-1.5689616110655111,0,8.677933915344987,97.63821149967053,0.8090155777451294,1.952955855352135,0,61.45872102843508,2,0.94869036942768,3.6588486052898084,1,1,3.9822218538918346,1,2.9578798740146595,93.34210845858176,0.5788531212594061,16.64152257066718,73.64770260064961,35.415151392708935
1,1,0.5795949551239238,0,0.47473775908195526,23.745583253712223,35.38472401301399,3,1,-1.1649178288686821,0,8.321492507881327,97.70083325322875,1.0421445041518365,1.3266875874638226,0,30.76344492913213,2,0.9352722783347398,5.87056694190917,1,1,9.310011754482932,1,1.1090450341161258,88.14829692490434,0.5049400732617764,10.835942721332863,59.85408957576816,43.94363386213436
0,0,0.18478683732128254,1,0.264687304289824,33.821448106198716,22.75660042082015,2,0,-0.2739280149986753,1,1.4734733157474977,72.61291624323991,0.510812298651142,-0.33622362146456036,0,16.172652152774546,1,0.7084120681451311,9.020098851912097,0,0,5.49308535527949,0,3.744052348026338,21.885826474487395,0.1288673277282964,28.430198653395742,20.760023994745872,27.346074436424203
1,1,-0.44762966730055626,0,0.09054470637583384,39.180748763434735,22.36445750441268,0,1,-0.21553286170280225,0,2.3739304996316477,66.23827094522706,-1.1150901316497037,0.2331819213452531,0,42.71924542839341,1,0.38127252028659336,1.9792183809729917,1,1,0.5770611233085923,1,1.2119103314300756,75.56312000824505,0.9445506017319731,10.9750494143075,61.05065373573141,44.640764800535194
1,0,1.2229130102795418,0,0.4602471936989912,23.203400786040966,35.0273289008892,3,1,-1.3545334111769975,0,8.230401341953172,88.83844559156043,0.9514723306943443,1.1319443987303188,0,38.888583665530746,2,0.9507002511598597,4.519691167070371,1,1,-1.2731571985638794,0,1.8016059582697714,88.99789822272774,0.730227890012448,20.005852005891253,74.48920932821572,28.40283480613945
1,0,0.24269835491560335,0,0.19724535176126462,19.10976077894099,37.32350266577188,3,1,-1.569574248644485,0,8.659817138200637,92.45903607167008,0.6935658298905404,2.04779974881885,0,78.40259340727646,2,0.9434460981363868,0.8921818415631272,1,1,8.617943904595371,1,3.4797979701611754,95.0826758692546,0.7807026942972752,1.5440665918436047,76.20979491898436,23.066329836509716
1,2,-0.9950308032926269,0,0.6137779856729513,49.8262037127304,10.10431663880831,0,0,0.8575551887295404,2,-6.528580562660293,21.50698309050006,0.41412652355555574,-0.7107890142340546,2,44.516948532361894,0,0.20025478573958777,1.9102875370691066,0,0,-0.3171182439012057,1,5.286351723600158,23.998787203152165,0.30220912715967985,27.969045661616082,17.904242195470374,41.91197840396672
0,1,-1.478969132762571,1,0.5498581721152255,63.2209577463111,2.8780220445736338,0,0,1.1911847626926095,3,-6.367019664203239,24.827010698789014,0.30416267675089276,-0.8242643555049564,2,16.106433438287603,0,0.25956234186231736,3.7992856231989642,0,0,-0.8758609034850657,1,2.628173964511317,23.24084340545595,0.43878413970906033,7.131909100078384,14.774117659236644,26.517146718704094
0,2,-1.3530406737526222,1,0.6935416463023156,66.04247773820047,7.7446731303149825,0,0,1.2329039540505906,3,-8.002657055934195,18.84055727872375,0.3242167429542065,-0.7716118262086435,2,46.292308199523035,0,0.12856018119719992,1.332354109409387,0,0,-5.203960579026237,1,3.7029959159936414,22.273301555978257,0.22854075105562438,25.44304642365496,14.529034301177504,69.60437069977054
0,2,-0.2800249860701074,1,0.7535078638057967,65.89329203343534,2.8107382606493903,0,0,1.2770331464158997,3,-7.47987496192825,17.665595176913186,0.5087316884285651,-0.6924787672476145,2,42.69695880604207,0,0.19752574996467537,1.335657772172014,0,0,-5.884034402793033,1,1.4465155567769297,21.85670701818701,0.4925903109282044,17.624589714333393,17.47856411197921,53.3708299285822
0,2,0.05293013316032198,1,0.6659327761378944,62.915543428907455,7.04997676800261,0,0,1.068658032606707,3,-6.7411498952653055,11.056784586511254,-0.4677821576961657,-0.8129449769288017,2,34.544147208738465,0,0.1384517873475673,1.6693033237778738,0,0,2.724170189267836,0,1.9195128023796773,24.024215765169153,0.15634310491079184,35.16115920882015,17.2090512347933,50.28381123940442
1,0,0.05593568000338532,1,0.5093052311245767,29.560864990619624,32.324323595810576,3,1,-1.1259977616058456,0,7.636829447355918,89.72525649666373,-0.6847090178937328,0.8769106587163136,0,27.864610080884713,2,0.8367908342805632,5.789204882652138,1,1,1.8406668233223584,0,1.7127580140269043,91.8029092175073,0.9099864580425991,15.791567321242539,69.46656757563055,38.466491479687434
1,0,-0.39383627873246335,1,0.31982706973701,34.34742612230451,29.562476800150492,3,1,-0.7304399990988606,1,5.407111541912396,79.0794230212245,1.080228137152818,0.1448435884379885,1,10.163944800725533,2,0.8726470311740344,10.56049889482648,1,1,1.2669631791940894,0,2.5338992040468793,61.52636766503343,0.6232538852260414,24.704070816295737,57.3542603281993,51.7567369148219
1,2,0.8004560526580495,0,0.39545930389772027,34.53764753864833,32.540332813781376,2,1,-0.6622827849367486,0,5.328277479051483,63.52258340630127,0.7397881790924452,0.9566077395783205,0,78.76960779299614,0,0.755335742805588,0.46994673995068953,1,1,7.917807681831405,1,1.3806748535259963,74.62741300017414,0.4806966182307323,8.350806190900963,57.28300284089669,64.97224660067297
0,2,0.08984745247656344,1,0.841275933079433,69.70760217903208,0.618849760727278,0,0,2.1465697639591275,4,-9.549755276074801,20.535308156182847,1.234864708963393,-0.6929537450342209,2,47.909667440128025,0,0.09568353230415688,0.665360577657693,0,0,-9.238932732228612,0,3.242080419531782,22.018762519235207,0.15752341442923629,36.42221602878131,16.415770666999883,64.03776446592539
0,0,-2.1792932070439246,1,0.9862900873452218,66.00168445774162,1.9807811921597773,0,0,1.3194399503950345,3,-7.80090396679886,24.88846870275986,0.020634337729301944,-0.7860847571009683,2,24.828338404968857,0,0.1711007145530556,3.348226758654339,0,0,-9.614361727850028,0,2.064434414525671,23.22666005551782,0.4970957290672155,28.469659225338702,13.931434867360277,39.08793028411998
1,1,0.651600851957209,0,0.38921080356997306,21.026337332423207,34.888672212336196,3,1,-1.157220848202142,0,7.29416005897783,85.4300988679543,0.43300358045981385,1.53105683609807,0,73.91499892885366,1,0.8694148422434236,1.2556694203944958,1,1,7.513834135225146,1,2.647917750466595,86.2920385898761,0.6951838339354166,4.708893099447266,64.00944281502572,26.30387010126924
1,1,-0.15981910217473194,0,0.4322737994289554,21.47091204549915,38.70210513256297,3,1,-1.588082341797987,0,8.883139691932278,95.69709343299195,1.272246958067992,1.9743507716238902,0,77.03658157378177,2,0.9617459258214629,1.1148974992172351,1,1,8.261634266909354,1,2.658207609732225,96.12043065637216,0.4400747304501353,2.6636171921140006,72.02501815176247,59.840846881029975
0,0,-1.2341499660756259,1,0.4194325406710463,48.246571285763494,13.463307076735793,0,0,0.40271426459807186,2,-3.9694510640203573,26.64629673515885,-1.0921423812219457,-0.7991617402761778,1,14.494457322715899,0,0.23386932612175915,6.633258388409411,0,0,7.153289571397323,0,1.8439774244958393,23.931108827953025,0.25997223649220014,25.385810723576576,19.417668798590185,29.046529006987644
1,0,-0.2908985754992898,0,0.49941213877995994,34.5112109310347,23.223927339844362,1,1,-0.31991973271192775,0,2.3843380272916015,68.87855260521985,-1.0054163533372797,0.30126702548507694,0,25.290116168648726,1,0.4420098705543637,5.143790264629583,1,1,0.5561253380901086,1,2.2208581474270557,55.949213408670026,0.68065995814404,13.037618022595932,49.11297905623647,24.01041998326374
1,0,0.4003182940472762,0,0.45309496182508746,24.874103882143455,34.85339150754692,2,1,-1.128393577523344,0,7.530799899173459,84.51142303060841,-0.4274185864418971,1.49991923560802,0,76.8394496188276,1,0.7948033099671692,0.8696277312698093,1,1,6.1615871941722915,1,2.416956879911716,93.60997228575168,0.7886782679973484,0.6994596193805802,72.13921124327175,39.06538814000995
1,2,-0.6238707166313858,0,0.3922208816846301,29.365609608071065,33.75588924573655,2,1,-0.7164986017473148,0,5.186180000154268,66.74006375194904,-0.20909100939438488,1.0750081399091924,0,79.30219229788574,0,0.6641510041773369,0.43327226346459896,1,1,8.832027902964757,1,2.0497831727904994,72.65597870500045,0.5919830657028069,2.1788894924238056,55.58252347351452,57.99650684809294
0,2,5.950055509235078,0,0.2285918385196397,23.42552696649368,37.14975061264983,4,1,-1.7602091695505429,0,9.360046106971595,87.97233147498011,4.04268465568351,1.5182023481007996,0,43.69197767943213,2,0.9991475363553014,4.311701158806142,1,1,-4.629882000886864,0,2.6500019163498605,95.54368621737096,0.32652477534288493,39.39944039804753,76.17665886426904,29.43070690883949
0,0,-0.0007253446570325419,0,0.9724860018136978,39.97017067289312,25.433529229426455,2,1,-0.3338778747250373,0,3.072036660715195,54.17589701668795,-0.9332747066414516,0.13905891865604894,0,24.899906319612736,1,0.4843608914906821,3.44041374417095,1,1,-6.576260542223911,0,7.981400517810195,68.62737626302939,0.7443567281218637,15.07325576701366,59.11522673686383,48.925958908675995
0,1,0.1918695376176321,1,0.7797677592932797,63.77918256564049,5.305266417959547,0,0,1.2582168059411607,3,-7.885457858630625,19.511548070506446,-0.6808181034590396,-0.714981642305324,2,28.550583015056546,0,0.10206159440532214,2.095486403432872,0,0,-4.721443965077938,0,2.1673131962887893,22.48807672439961,0.1546086041332383,20.032266871523483,23.747979234785145,46.55657152842794
1,0,-0.2800403481256178,0,0.5618212759252467,59.75558737783289,6.235304754241215,0,0,0.7255219742012787,2,-5.460838027983188,19.24919690662183,-0.8852465472788126,-0.819970110240751,1,22.180230100233015,0,0.1834488363941007,2.389820649430408,0,0,0.0775758230107435,0,1.523626157456581,22.223708633968076,0.951620285592913,7.710398879720886,27.288314237042663,29.294014382412257
1,0,-0.006235690068898702,0,0.28532773052617366,23.80898145625012,35.76384909263268,3,1,-1.452176480693888,0,8.867323069119085,98.12756537859289,-1.0270499593078803,1.714009427493829,1,49.13966853717278,2,0.8468387445413008,2.616952621940306,1,1,4.650401896834564,1,1.564733661529278,99.32858852183774,0.9754130707499489,4.324602895977199,78.2442197891692,33.14517569036455
1,0,-0.18762822276947838,0,0.204796190676719,25.7159163568576,34.78658834274803,3,1,-1.1978413315566705,0,7.9245562829001805,93.50830304653957,-0.4617275115907217,1.3009100695341393,0,59.052322889398575,2,0.8176476275159523,2.4161818894479183,1,1,4.537978565621511,0,4.335856062059459,91.41274927711994,0.7758043139183681,11.321715758057895,74.41865573944169,47.0953128875509
1,1,0.9845004874665538,0,0.3403876774539074,24.929315842278953,34.33649534013304,3,1,-1.1569880827807368,0,7.703184571446879,93.80081077275857,0.6779730494472739,1.1598215128077165,0,33.737679823618556,2,0.9030902652608925,4.437043286119178,1,1,-2.8249648779315706,0,8.087377847797843,88.60463133440149,0.6822169062775483,7.424678031230272,70.7056896334401,36.19585294368423
1,0,-0.9007795285510376,0,0.2600837554473721,45.22551015027673,17.334754884394854,0,1,0.056689906883821396,1,-0.016244146730141296,44.42246215450345,-0.8530932234095269,-0.3678733424610048,1,24.978524960155607,1,0.36113840485213444,4.391764769937445,1,1,-2.1569309734918214,1,1.7891458805259692,49.472026413293584,0.903822951040441,18.492925722161697,28.936034133608533,38.31779901292198
1,0,1.0329247995863367,0,0.30778316189481914,20.723816785554405,39.854704950026296,4,1,-2.4097828522248514,0,9.868701180213343,98.76837489193153,2.085600767779199,3.0030474635748794,0,79.89948036319264,2,0.9976093817644588,0.38624133142464534,1,1,8.386946185858402,1,2.247820635485379,98.58463527089,0.532590416622734,24.76932073086583,79.7164656197557,67.95438684775077
0,0,-0.212240512738756,1,0.2673429416192864,33.975444005411,30.321296441381005,2,1,-0.6502104963264463,0,5.196845854413203,70.85170978556908,-0.21941447310452167,0.4834820668952068,0,51.96124128945598,1,0.7362032669990661,2.5381843117978016,1,1,-5.985410221913586,1,2.4015544484672153,70.0824902760287,0.5949591665631743,29.102362378569723,61.244828587615245,56.47268634919329
0,0,0.05454651256867585,1,0.13396167947537913,54.75175486621469,12.389764306644988,1,0,0.4547434156645112,2,-3.634485766942359,28.295577837989537,-0.6727325089055458,-0.7504647729857621,1,17.483830291605823,0,0.3022877618178683,5.281128236396645,0,0,-4.372391406517792,0,4.447769908212033,21.038796809892713,0.22557512457088114,35.45984212719419,15.66983268399493,33.92490906601462
1,1,0.42488908340926357,0,0.07619104399736382,42.317000500484816,22.296360209839182,1,1,0.0645150993243981,1,-0.27102102055757626,34.19642922845051,-0.5495571877355665,-0.1638291134671528,0,44.979662482534394,0,0.34934534796676964,2.180394013817227,1,1,4.3615867661004835,1,4.170084484697747,52.236190990867726,0.3804572967501684,19.88520326102362,27.278456452324498,43.950504705240384
1,0,0.20593109815629054,1,0.36343975009425067,47.56080414241145,26.67578098178868,3,0,-0.053865988533294176,1,-0.3442732701366875,25.144425816097275,1.0127276030181074,-0.5334950306554779,0,35.20324831105435,1,0.6461482551921013,3.559149502669018,0,1,-0.45249917313119603,0,2.1643038915188564,29.45330631205681,0.10199822737384306,24.51335459052097,23.19477097204465,60.54257652247435
1,2,-0.26121205194470726,0,0.30386154626737055,46.33585822917959,17.911196883634776,0,0,0.4982778565685395,1,-4.570941515467474,24.01404587950132,-0.027023670418037275,-0.7155767894950695,1,28.58068455145989,0,0.2587483725110641,2.77732469340569,0,0,5.493404925985072,1,4.920901026158275,24.082445731044054,0.14181725349607288,9.675837385357354,20.078079734305547,52.528780905237575
1,0,-0.5335759416267638,1,0.40629615277426695,38.855474090728066,38.939047829426976,4,1,-1.350669793994216,0,8.386884920592806,71.01288071578954,2.066001473840276,1.1360951683493996,1,73.90259895612827,2,0.9730782521108832,1.076368689286725,1,1,3.6726782025382114,0,3.2204410937308934,93.24677211455653,0.02952825001870729,10.77758944317865,73.38923404863718,69.95727559914894
1,0,-0.1909431372387961,0,0.5881607695321835,22.584140571301155,34.06699835770608,2,1,-1.1881802065036238,0,7.639063250422218,90.70498259520981,-0.4930393625885273,1.4103841772454622,0,71.71300324725608,2,0.8128347514527451,1.5274489348355573,1,1,8.673789118561729,1,1.1531698433265025,92.26477589180475,0.6905897426487833,1.568271425109029,73.17392383194328,34.61560394437552
1,2,-0.18826813453500685,0,0.844968210012198,35.88756565929986,24.40934218462923,1,0,0.028419831963724964,1,-1.3625080035374708,15.936035821765554,0.08932309091034327,-0.05259421477115797,0,75.86063770087996,0,0.4199086020209535,0.7226658067504036,0,1,7.884437360150688,1,3.399914566275166,26.248189117532316,0.2905208657527153,19.113889727299977,22.402029510080162,45.746072536037865
0,0,-0.1654172825207989,1,0.2822634090440079,49.166085552973215,9.44458089479266,1,0,0.1924636975716931,2,-0.6703208126497859,49.94566153710215,-1.1404287907533162,-0.6278878307178355,0,25.69979487666459,1,0.36910122751030494,3.3284226580248673,0,0,-5.247106588581435,1,1.0298361170486763,31.9921365200767,0.9545172553068655,34.67175068391634,33.39369647322199,28.082339893018087
1,0,-0.7208316452894481,0,0.9478290340214306,20.852081578048665,38.19377452786333,3,1,-1.884211541296768,0,9.583191501482212,99.16242865086701,-1.0839987308953318,2.4407106504333407,0,78.23976572458685,2,0.9075089771808877,0.6833255311096623,1,1,8.953509643429616,1,1.156123640316635,99.79601390003559,0.9946048894700505,0.940973465806263,79.79434906250351,46.523522992257156
0,0,-0.13993805391715017,0,0.99995898760287,38.488689789074144,20.45242550724125,0,1,-0.062441549388471976,1,0.638650165679767,61.90082368259977,-1.1389453377456749,-0.11621288394309229,0,16.983024820641162,1,0.33624755813303187,4.445530664944636,1,1,-5.526755501051939,0,3.5287052679512643,55.41933339980291,0.7210337364323579,18.256193374149063,45.666360007504075,36.78139290731248
0,0,-0.4303473743921906,1,0.8832612542445525,56.04548412886173,7.447786847301392,0,0,0.7388588751536688,3,-5.827696618345003,28.776533762559374,-0.9420144139980957,-0.7148766933363914,2,13.257900001091375,0,0.19640769142449466,5.871538835199806,0,0,-6.533943460960835,0,2.6213156101313,24.680297151203977,0.22454735766218764,37.10019858597181,17.253888593417063,28.287031261684273
0,0,0.18273261622592357,1,0.9506279836910521,47.0473880607188,11.546933804556181,1,0,0.060520827579716927,2,0.2037465311052884,70.87745671828952,-1.110548054248337,-0.7347022520045106,0,24.615785110944365,1,0.4184985930201579,3.7197258503241826,1,0,-7.1454551721276705,0,2.499860055841587,36.39465950032954,0.9242700730865738,29.02743383924941,36.634950346502364,24.083840299521064
0,0,0.1573158899491829,1,0.6094031103014309,48.78790491292872,12.542393074421824,0,0,0.6205549571586267,2,-5.620881749877553,23.671498795199852,-1.0060200753093163,-0.7639299767495547,1,19.490959925511454,0,0.17997943966424557,4.862492596309586,0,0,-0.6139291399927842,0,2.7422563668154747,22.525563650674236,0.14824967452143456,28.86313045858561,20.999065351600063,31.18739601880746
0,0,-0.3600523752256931,1,0.6519386561467817,49.95940830540072,8.285025716491978,1,0,0.5957560933439856,2,-4.828180379596564,24.529277734819072,1.044869081764352,-0.7363237001397132,1,12.887264765786895,0,0.4205701866229026,7.0031156343544625,0,0,-5.112778170021851,1,4.640761649449274,23.34798621510072,0.26987953546503507,29.567301424361006,15.242981019920885,26.04439438212205
0,1,1.122685823971296,1,0.9982336631362896,67.89529507482888,2.497540285394282,0,0,1.1229947447466493,3,-6.236346931794017,25.206181101397767,-0.6895826284270963,-0.7312591861448805,2,18.805028501693624,0,0.15553485804274847,2.3696561529843945,1,0,-9.957491868016206,0,3.117361516640293,21.06557794972248,0.7688115472733396,38.12273779696338,22.881271699716592,39.172946805404415
1,0,1.1401441936502426,0,0.425370460472783,22.240400408848075,34.516061044142354,3,1,-1.5068451493703856,0,8.758412994915332,96.92663610757712,-0.004476757586391,1.5592576915753324,0,46.592061006136575,2,0.9225948957716397,4.482185891714303,1,1,-1.6127561153993923,0,1.5694415311497696,93.76471941977411,0.9219710552117615,9.704628216151024,74.23646743883451,25.347888493809613
0,0,0.8156638802883879,1,0.5339747499235397,54.40353921827757,12.150949577897308,0,0,0.46302957164969305,2,-3.5217277558264577,19.008815791931216,-1.1534195572725614,-0.6787753659578448,1,21.964503915427525,0,0.23645807908458055,3.1203612558317744,0,0,-5.265002892692838,0,1.407324881411104,22.076633064957964,0.6298171648608113,34.537229676215986,21.56271791336328,27.13481918021003
0,1,0.7018380913317629,1,0.9981856274346741,68.92427389524684,0.35081219291837273,1,0,1.8429771808814313,4,-9.13554281335897,25.82325585269829,1.36366121175482,-0.784488923108915,2,21.567816360893794,0,0.19991736008266153,2.2586238906246536,0,0,-9.825902281269466,0,2.0906563242946397,24.05601408088257,0.3890902729145244,32.63071662703658,20.889300992549906,25.285051392721698
0,0,1.2599712394291815,1,0.6847106961914771,33.88711188611649,24.42962493165176,3,1,-0.5963549445942045,1,3.7946494522694927,61.117743272725455,0.6488585744446422,-0.10568887207353034,0,16.464313866185325,2,0.8076168272564042,13.145535309586894,1,1,-4.299424659823494,0,2.426926299628037,47.9557246647536,0.42981101445364284,36.54528590654091,39.34816096882764,22.875272886912505
1,0,-1.1201478044814188,0,0.34552861999412354,26.612214508638438,32.77714632658173,2,1,-0.8912203043064086,0,6.447609241645875,91.11212490743748,-0.990498439409013,1.2249657471874469,0,67.26449249903763,1,0.6660270828351986,1.2990297471941965,1,1,7.40519668279979,1,2.3769826791706197,86.23032226134887,0.7180945735094234,5.777119391863039,71.28427730546332,46.733666867880544
0,0,0.462021780201509,1,0.6063412398629955,32.70439821089633,28.392560849241693,2,1,-0.48438729350911097,0,2.5524335875269255,41.41009076108876,0.2005500104790163,0.21758189862935715,0,46.59952472709936,1,0.6796867729255494,3.3845506766024864,1,1,-1.936495992360328,0,12.514822553099206,51.033218438303216,0.25672040967420073,22.38554174916224,44.81683851901016,32.3623570628879
0,0,-0.2676168754008133,1,0.9888636170962939,68.07706737353442,1.3709394764938532,0,0,1.4074013983011695,4,-7.822867888382649,18.054913431575958,0.36237914053145936,-0.7216650696310483,2,24.948747381217736,0,0.18634559931707978,2.0575989846653058,0,0,-9.951415257082466,0,3.423513788715417,21.374459775003217,0.6598144616388693,38.016768664675325,18.279261137884056,39.17037322474721
1,1,-1.2024888037620616,0,0.8682947991873826,41.255003413948806,19.50895960094737,0,1,0.05506687046029228,1,-0.28940084018266354,32.30949499928554,-1.1034684608711574,-0.16951088372451378,0,55.88317323262146,0,0.33285338510437407,1.5508847785471396,1,1,4.205546652157853,1,5.065184715629517,52.966717273824294,0.9380035038147436,9.39919068157826,41.46574932687203,42.34202130936726
1,2,0.0945853240394675,0,0.32146070391177883,39.33247863228641,26.530968718563194,2,1,-0.11493057629735783,1,0.1640772335692109,26.322824533064292,0.5212391618681191,-0.1363611883949827,0,61.4361263118321,1,0.565594643104092,1.8693333747981573,0,1,4.278747699400036,1,1.5907340439018043,37.265552254243985,0.20592716674139133,25.271130208210906,30.18715705564828,53.459330354029355
1,0,0.3099272336483784,0,0.7465689430911113,19.404117294988424,38.316789312273315,3,1,-1.8214563134962265,0,9.17813481937862,97.02609040369661,-0.5610979988633955,2.43207268319251,0,79.10158567941039,2,0.9306770631151753,0.7660963909539327,1,1,8.814411262344937,1,2.3869411472221245,98.29090714818922,0.794613493557753,5.939522603551959,78.83040172282952,31.41901332140479
1,2,0.19943636559039424,0,0.5065659586838231,38.07480294072374,24.87325757249124,1,0,0.28565305377792566,1,-4.006940088615907,35.241196020390255,0.7317416607808708,-0.292944287826133,0,25.70575285918786,0,0.377861468748892,4.746923823716708,0,0,7.334387174706464,0,1.9427102580765478,23.04700828206859,0.0452851741002564,18.030922093315585,18.300456579634073,42.90429829003769
1,0,0.42299977473099204,0,0.3952222460393236,20.79629803457999,37.244039638294474,4,1,-1.4231024007473563,0,7.879991276835909,82.0755736654855,1.8756936045155912,1.4877550458227897,0,71.73614391848615,2,0.9686888286378437,2.463228257464982,1,1,1.283982972777281,0,8.405286076291835,80.19154258312977,0.13735161398149426,14.172010314414297,66.8076788830772,28.641348139341567
0,1,0.7746822838797071,1,0.8996347286584743,58.8259443320569,6.1987708972080435,0,0,0.959505711930115,3,-6.949603863837393,20.767772361451176,-0.5765673211887156,-0.7384120226341075,2,25.004682615226326,0,0.1705108396887769,3.216036227064754,1,0,-7.2431617219086935,0,2.9148934316735353,22.55629562087247,0.38608838980112203,39.23939075091032,20.23706451335147,28.204048729821565
1,0,0.4152174884352599,0,0.37753887256949303,33.86951946747552,31.017875034128757,3,1,-0.9343278451888005,0,7.104263818233001,88.77685647059694,-0.5601569817718236,0.632723097659606,0,16.828195446778626,2,0.8085717981805995,6.348854788406047,1,1,1.2460433409159126,0,5.238379001403347,84.76735171635032,0.8209791368699952,21.48163960586778,65.74514898670729,45.91906906299894
1,0,-0.4503605528899782,0,0.3440927454570575,21.557857153720477,34.66045372539695,3,1,-1.3165372444180667,0,7.695220889878115,96.0750642858917,1.2455560869931501,1.0476990327538322,0,35.00295465386263,2,0.9452948342655165,6.9654164052608385,1,1,7.161993865062026,1,3.939098630330855,76.39478868492272,0.4079292182599208,17.926533657368815,59.10590534346834,29.535047663419242
1,2,-0.9513666959380458,1,0.21896856489528466,68.4925359073055,2.000262665248469,0,0,2.2068606486497533,4,-9.701950301934781,20.917983982645342,2.3507426771657984,-0.7179682836882302,2,52.34065613739731,0,0.09997364540534132,0.9224970892947705,0,0,-2.218998487851797,1,6.097200891041102,23.400997437727383,0.030698252919159397,19.185869969761775,20.843153549647795,63.30030870935577
1,2,-1.2209278826636303,0,0.8907953101704387,56.460332044711926,12.997082201134598,0,0,0.46894519836018295,1,-2.5135765548319577,26.389101564454787,-0.6119328580222435,-0.7753788995322833,0,35.61612808987282,0,0.2664250543716575,1.7654226341732575,0,0,0.7761395938239595,1,1.4734256652547002,29.57566127277494,0.7058779610393807,4.6100064415810404,15.74761075875671,63.285364293421125
0,2,0.2398906675581665,1,0.4975923502984486,66.08189563941325,5.438135663251556,0,0,1.031132437668334,3,-5.887901767456078,21.465191474506582,-0.45403121925666445,-0.7907661950945778,2,32.47388953664907,0,0.17527132376067417,1.262216526109564,1,0,-6.172947242322585,0,2.3155768877262655,14.827911908627806,0.7699760507076076,22.176147374595935,14.056473672401433,64.56221807196516
0,0,-0.5899813642634909,1,0.8110681590360522,50.57136635592549,13.310095550222417,1,1,0.01786911262117154,1,0.3258481399269719,62.807324361621056,-2.0818213328702893,-0.7495427757687969,0,21.40589635284023,1,0.32475032974145474,4.124696879933678,1,0,-7.622187645249198,0,2.866698870194233,47.06153464139948,0.9263228677419294,33.28342288233073,49.56291840302143,43.23858678808767
0,1,-0.40553313553113646,1,0.7398705376893201,62.023512703819506,3.523634941659881,0,0,1.0132157928783476,3,-6.384823908612397,16.586643159366293,-0.295512199112086,-0.5922504916683469,2,49.75288832577671,0,0.19390658453079318,1.4541039583896411,0,0,-7.010155812502665,1,3.1424369768773706,22.170655327809857,0.7769603187178848,20.26768325455773,16.998700175524696,27.162244355276563
1,0,-0.29054825754735536,0,0.7422786719354187,22.126952126881744,35.580328982707485,3,1,-1.1971631353974483,0,7.530278695473147,76.46236008816183,0.16132206422138579,1.5486393287171076,1,78.25991898562214,1,0.852208900850273,0.6864838207104719,1,1,7.029047646427962,1,2.7018663968141823,92.06247672088934,0.7787137983517503,0.6399362430282585,74.20742809933108,38.569569452295895
0,2,1.8308519915559078,1,0.22674997178487338,56.0827488086302,15.34514904323656,2,0,0.45556392100573023,2,-3.7244900426627936,18.807521559024952,0.909198765475595,-0.8421750401431588,1,19.84399710000202,1,0.4695936992438483,4.186843835061282,0,0,-3.0383094087299023,0,2.432709232051279,19.95508047209862,0.23103876674593432,36.73580240057595,16.386053847615692,46.36113698000095
1,1,0.4207292521898132,0,0.2803681607931792,31.395808644559374,27.023213695764767,2,1,-0.3624756139515449,0,3.2839724838237494,61.30850946856115,0.01041700466459537,0.32561754217665406,0,37.633798537900695,1,0.6133413223648033,3.465402609456173,1,1,8.892405550084888,1,1.360556526307195,54.08854155362258,0.5168098157918283,11.944550563228017,37.08566826222881,32.94753497849926
0,1,-0.46416922820027146,1,0.9378543837950937,63.34697434388665,2.3079504502035686,0,0,1.194511946487192,3,-7.282859254433984,23.419941012749145,-0.19284578831872173,-0.740835762683588,2,25.254090446082333,0,0.16503283550770925,2.1132523606690343,0,0,-7.36579522047676,0,2.235204372614363,21.724060730271454,0.7201820578980248,24.67632045828555,15.98970967599612,33.50221106951041
1,0,-0.005691537637754699,0,0.9537216848797828,29.49707564719288,36.617725900717716,3,1,-1.161632425547862,0,7.4958820075236865,68.6861925804507,1.2278305559368563,0.9753214947628552,1,72.4004494241697,2,0.9282048726483321,1.2586985852713386,1,1,4.7149168714274925,1,3.14225018550743,87.76958610268309,0.2081713334954206,19.6360251272364,75.00549635613704,64.7638765403266
