S0,S1,S2,Y,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,U0,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19
1,0,-0.6136573225379992,0,1,9.31080622528647,3.67190564508587,9.996999261332991,2,74.77914567598708,30.437123594535848,18.01287539910205,32.60841406276947,0.9575742958234557,2,2,0.5292323582570369,9.164165258537126,0,6.634779481588837,98.98706665166337,0.157639110129713,-0.9449030801620397,95.36371943194908,0,0,1.5570044296448822,24.082403919380397,0,0.752078212123667,95.52589384956225,11.324584238978098,0.14571613577361653,0,0.45535808630845476,3.5573477553119837,-0.48522771146810406,1,0,33.67136330173822
1,0,-0.47213823999153676,1,0,0.6525394130092508,-0.4259521737638577,-3.622323656977235,0,23.14078132724697,1.5108297115615408,57.7519995765947,46.25812210198516,6.867558123357998,0,1,21.147539478388286,24.37059041983533,1,31.60470010235469,20.692827028345906,-0.5647274931388537,0.22130982415412784,52.55206887325532,0,0,1.5743785067121803,42.39498029828064,0,0.7964475217417167,52.47214474188372,2.3872923262083554,0.49355280517020045,1,0.1368578767329351,4.6629037421809505,-0.9731061029937188,0,1,44.442858684621676
0,0,-0.48296804098545837,0,2,5.037679876148282,0.3036870603142645,-0.5342037131407054,0,11.309817959395883,1.4630265453833782,56.2796410290548,50.975711551707256,-9.81168841616473,1,1,9.08311162029488,30.64345966821419,1,37.12524193357151,37.12480844404404,-1.292218260316531,0.5866169174506314,77.37527808840726,1,1,1.5404226061941553,35.51563228870806,0,0.7157863402886233,66.98253163063362,3.964571790908843,0.42157638559245214,1,0.3204021681727985,26.506180662745006,0.19568054874653745,0,0,41.26132491967523
0,0,-0.26827349528747974,1,2,0.44057832272697084,-0.3905471472651719,-3.512520135911217,2,19.05208257816966,1.5356597124188032,57.27985644274782,41.0033637290483,8.51991892415165,0,0,17.608046044346175,27.462997754541902,1,28.822430470659448,32.69247159611791,-2.92515767606059,-0.11985729404106857,50.48103154301727,1,0,1.6691768164678416,44.89271726938516,1,0.5761280470849743,38.32953280947512,2.9024161043703933,0.5107274711174103,1,0.5761738981654573,50.84504784005638,-0.16714460322536068,0,1,68.11134064925803
0,1,-0.5285516938198713,1,0,-1.1619370003578613,-0.3943889310766311,-3.368416958956076,0,27.867989084590302,1.7536779539217742,55.018027077002905,45.66633249606362,-9.164938231673322,0,0,21.757188470983753,23.315083647099463,1,26.44485707616722,34.06971143313791,-1.553943769383876,-0.6518268760563664,43.67709231427075,1,0,4.756961454511145,41.94663071678717,1,0.2731127547483203,35.47714207683923,2.3121467858799956,0.6159438018059707,0,0.511817069908785,22.99305154587659,-0.5486798775549458,1,2,47.50386961485183
1,0,-0.37377000889619494,1,0,0.2285257521232289,-0.36891247782726916,-3.7548700585493062,2,25.94495314243391,1.794179759214186,55.17578116078019,31.210741208787205,-8.167087836928111,0,1,23.450776736075383,27.134892043071403,1,26.410356132065974,50.31398900737136,4.990198995232557,0.35688364477092044,41.80286736981124,0,1,1.4776524210138995,48.61696931320217,0,0.5017777286187818,44.94623325101503,2.613042792951476,0.2805959492536172,0,0.5794137709322897,41.850794555539856,-0.7196011441103474,0,1,38.9439972565981
1,2,-0.5849339830647278,1,0,-4.4633829329112835,-0.6257600894956495,-3.367167410863855,0,50.57217808240958,2.7149415688459584,47.15181784406798,41.66777227102803,8.484349756785175,0,0,29.655130867323145,15.406298148251755,0,10.178684422616877,14.739000921098455,-0.4505812419269315,0.08832928901729027,22.076434556192616,0,1,4.473711453842469,33.337279375275735,0,0.19866218994865248,24.26668731098826,1.664300005295734,0.5984592294094752,1,0.8871244715633518,61.7443809176169,0.08668337706849102,1,3,6.601543039141156
0,0,0.8981181733709968,0,1,0.6361299336278989,-0.402187844009785,-3.735056971623325,1,18.597355631907764,1.5001113876242291,57.73767408032276,47.60895643079376,7.448666830533554,0,0,17.262838763576685,28.088158133953375,1,30.530402495671815,11.976597160959807,0.07663674466477843,-0.346241234473863,63.975627246733715,1,0,1.8787627875511537,49.32837461986996,1,0.5149022464326944,46.80612072011514,2.9754406977320094,0.578586103486845,0,0.6706267790734355,31.626819106015525,1.725160638506468,0,0,51.990377382968035
1,0,0.3241851053026235,1,0,-0.766487822980153,-0.3953252785617958,-3.5800752319759255,0,30.40081417897047,1.8851524356547045,54.33709346495004,41.50223775631887,9.058772829444159,0,1,23.21299445247184,22.366686388590953,1,26.67091711241671,38.3029209290119,0.5874809368414162,0.38270975799694956,53.23822572668831,0,1,1.7170058159575887,43.48229441360873,0,0.7359620330606721,49.62139277582255,2.6997416616514918,0.6002290145161657,1,0.7169487675505822,59.836840662589296,0.6695679858877471,1,0,47.819260117631536
0,0,-0.5605544814467064,1,0,1.2744340851912703,-0.43305780514219333,-3.606943051646315,1,17.14100774627072,1.5009230891004468,57.97073717680196,38.00356223303028,-8.172915329163366,0,0,18.479972870750995,29.345030590532627,1,30.17112884096442,27.049199385541336,-1.3956925593911116,0.22388896493434685,53.07701784596976,0,0,1.5224728515545787,20.264147080196313,0,0.5364035828184814,47.65049889632719,3.293779735770131,0.13958009957866369,0,0.9363524888097752,0.6609512263375406,-4.182816990357246,0,2,44.09110206473592
1,2,-0.8898172825117734,1,0,-6.034312506026883,-0.3922315863201807,-3.5957793883293157,0,60.31298662329821,3.1113902454756337,44.17235580422887,53.90790965797707,-3.3763701844972367,1,1,33.55639952545204,10.166636078204085,0,9.754058800267508,24.903757378171854,3.588920191365295,0.8279063419163363,9.669328046086772,0,0,6.055257748579844,37.271859101786625,0,0.1493600134562909,21.348640630196392,1.1605436628555947,0.8450928387636754,1,0.34664293218734954,64.63295409906453,-2.422329997561433,1,0,54.60551222523789
1,1,-0.6286860382836653,1,1,-4.251176603338268,-0.5082818094491729,-3.4242960682773536,2,45.57770460596743,2.387060669778031,49.27737805238087,23.183487990265988,6.178510457681821,0,0,26.902469772631576,15.553696657767322,1,13.598347404942064,45.75724538455626,-2.092716718434059,0.6378419345796879,15.14833253142312,0,0,2.690395199220636,32.80150696175346,1,0.20880148869034226,20.0357021198746,1.4322155258084295,0.7942466599983843,1,0.5226526965972207,31.349974459439704,0.3303322431492597,0,1,44.802565841602146
0,1,-1.0365591093800788,1,1,-7.420642571315721,-0.5648879951387714,-3.797785389051306,0,61.230777393016176,2.84412025750411,45.248792682280445,56.44238243136038,-0.2766692690478596,0,0,31.975663186816988,6.47445449953127,1,8.627686670414407,25.928449493484155,-5.192857298018852,0.9359260257825166,7.43822201016987,1,1,5.43009600899727,31.983814218552943,1,0.2643893845497737,8.264275461235805,0.9386164580256555,0.4392532769876927,0,0.7196847446798399,60.53451903398633,-1.7941111781560972,1,1,69.18508865120288
1,0,-0.4247331395627214,1,1,-1.9436503220232773,-0.27519471167108683,-3.6371776512938148,1,33.2115111440734,1.8516742621489766,54.31890143285646,54.1698094373311,4.8205148534343,0,1,24.191559771964428,18.40887024658722,1,26.592175191121438,27.349847181195695,-2.071815638717583,0.6716597982173887,44.12183011739053,0,1,2.246853515581361,24.170186500550077,1,0.5194337038726063,44.45949990724232,2.1229171378333254,0.13776561574864277,1,0.7777121135083604,57.410990802912636,-2.6377393854490023,1,0,46.71235225036739
1,2,3.37114680824447,1,0,-9.9634652154908,-0.37458794222304004,-3.740232433866546,0,79.97525700998018,10.686143006226436,22.7231970402423,69.90336860232932,-7.873973558015449,2,0,39.916842137015145,0.013064048020197117,0,0.07461929845950843,9.822568668668596,-4.267734254444378,1.3057184302306768,3.1669464583314655,0,0,17.132337839593543,69.786465759962,1,0.021389189229346295,1.4309562056141534,0.4832864150776472,0.35644850458234556,0,0.3666882671620718,72.5974189488346,2.110179780354872,1,3,27.22754178996926
0,2,-0.5794540989085917,1,1,-6.90376306668453,-0.9892911961607158,-3.5952902160037814,1,60.109776723628705,2.8279726848254323,45.97061005810804,45.87082086277481,8.772858364959344,0,0,31.599087342772446,7.984438247375392,1,4.8012540721542285,35.98518493681447,0.2114776025564069,0.6653161703767259,15.677556851675861,1,0,5.184292960444185,47.68807148127938,1,0.17008659250148472,15.626895318151208,1.1141994909282078,0.13728428640430745,0,0.9879625204922007,49.85859065267942,-0.9306009181897886,0,3,36.38432297907386
0,0,-0.9878588221964405,0,2,5.776159048655366,0.6960617513920565,3.3973472054194396,1,19.05415929483903,2.2392703274461465,45.221843138583495,55.66805453908234,-9.216351882081732,1,2,6.783099952529719,25.569037394636975,0,33.01972988228722,39.10501024496103,3.11983154455206,0.2097101300393235,77.30775447214744,1,0,1.7822036858739723,31.04547502940855,0,0.5828830708552952,71.44471657232027,4.225898000241868,0.8438686743390106,1,0.6194978912075767,21.306797690150603,-1.1220026334093216,0,0,32.81555307574211
1,0,1.5051393127376502,0,0,2.707151089478465,-0.3979018114081143,-2.3786354648141455,0,27.22447533133977,1.9645149307744798,52.79192908256796,44.90765938782423,2.8140393140451323,1,1,20.91066194874401,28.458895745624652,0,29.112662067434435,91.74436507018832,1.2758074058752982,-0.7500998374219299,80.48725993964476,1,1,2.0542893620978915,62.24507995886923,0,0.8857363250508848,85.84025591460093,3.8643981957978686,0.3671029571868334,0,0.13542424778937384,53.20902907248224,0.9424522862101209,1,0,62.17020338383055
1,0,0.12941090562182625,0,1,3.54280295072731,-0.3530338180925106,-3.695313686817099,3,10.62033817791848,1.246901149167708,60.869219575164635,60.20768328151199,-8.714820071703802,0,1,14.614162770779174,34.851279940950384,1,35.00607274210809,31.61250196637888,-1.0388676097917902,-0.03271997366118917,73.00755178058616,0,1,1.6321418515095136,41.54628889787601,1,0.5572856290970121,69.06933011972626,4.113890608034309,0.20904795810679871,0,0.24190848779447255,50.41681079501306,-0.1214755227100924,1,1,18.70246481391892
0,1,-0.946849856744445,1,2,-5.816988621249362,-0.38871379399094186,-3.567900149060998,2,50.38087418742563,2.454361129400116,47.8951949874291,35.281610089518495,8.353936058779375,0,0,27.77034911855381,10.957740866289129,1,13.972085053196746,33.98100436934814,-9.925459553687672,0.9551958968462686,11.655399561200625,1,0,4.487213199300691,36.35618395717239,1,0.4266115143332961,10.147206097773642,1.2127283189352915,0.6848352041770497,0,0.6486131009805909,48.777731000983245,-0.4463411787130033,0,0,63.39695248698551
0,0,1.0918823606847017,1,1,-1.1877159240449426,-0.4116875328331602,-3.560246547059325,0,30.16740071592945,1.735181876557426,55.46395603016061,27.826016385426556,4.5446752403886315,0,0,22.508755908938678,20.754651880357045,1,28.714274332062793,28.715185305701617,-0.9209922499590562,0.39080345276259176,54.374365192476624,0,0,1.6070723667184048,59.750105699990854,1,0.6314206186042858,46.20874237437828,2.6756782928940477,0.4122537739008185,0,0.4358386148362455,30.767292364701966,0.24974873141098738,0,0,42.63532365724541
0,2,2.852580737767006,1,2,-8.771150238646685,-0.3927818651971232,-3.601902079964983,1,75.19744163502052,4.141263724530794,36.6894656916558,30.03780216134183,-9.418071820446412,1,1,36.90981477885025,1.939357476377681,0,5.090267040156142,35.84299330734259,-1.0359432809717113,0.07384456414424945,28.981379902284964,1,0,4.27404067034544,69.57713091800545,0,0.33169096630451456,18.600940840230084,1.647973989713463,0.6822761575642824,0,0.7671802619475769,21.83841320557466,0.6737309978021896,1,2,74.61963844276305
1,0,-0.37187235355404025,1,0,-0.9313296952334689,-0.3381550630708193,-3.6322983724296387,0,29.483614652937078,1.7988967016089892,54.742121637781416,52.27362902101466,-4.969888459099949,0,0,23.102964333381397,21.381164312857198,1,27.112546935222777,28.595070191940465,-0.10679764709312423,1.1897548998654865,40.316685031758446,0,1,1.6765784790464173,41.08093057669659,0,0.794881387738174,38.20460755956521,1.7261044721824281,0.30831630524715614,1,0.29795135753859237,54.60147748094289,-0.3345581028258413,0,0,52.407032756427945
1,2,0.09841957682363085,1,0,-9.020097346087868,-0.509875104080597,-3.2165265538882046,3,77.26698963526717,5.678373119774829,31.52542978650268,32.23317223246347,-3.778933464077654,1,0,38.00615839206916,1.7147688994518573,0,0.8615027586191659,36.01420970257323,2.507966490265023,1.2342080285191068,7.663227541320872,1,0,4.491981766128087,63.70706667960825,1,0.07115052634970437,11.371954581430488,0.9400088652000432,0.9901805132720549,1,0.5489621450915113,35.2448663999479,0.16410471954507155,1,2,35.07297354205778
0,1,-0.4920129568958518,1,1,-6.240840126731681,-0.35957964394392844,-3.3863345934130233,3,54.823134039407435,2.8955429910355166,44.43821927909704,31.495432234157313,-8.37452310666998,0,0,29.140469277378585,8.737560042049479,0,9.388259033629712,31.364114262798388,0.47960367553884176,1.4382476517589124,17.687644910760547,0,1,2.4971868146494582,38.351267649521915,1,0.19112562990099624,14.948353921122076,1.191645814747624,0.3059726093569547,1,0.10713810867195128,61.83807924291216,-1.2727022379504325,0,1,22.49110726648645
1,0,-0.32150094175495925,0,0,4.166209706558174,-0.39806193353286234,-3.388976777314843,0,10.102989570989509,1.2650984676345758,60.756745818947174,25.078327421597862,-2.996041129465108,0,1,13.819491986656676,34.237187178303785,1,35.825806651668955,51.017118976681054,3.6574774398507586,-0.40157953614524006,65.4125154129481,0,0,1.94301018084846,48.996992256484745,1,0.582917240816844,73.52024217139869,4.211673582722829,0.45431755733552875,0,0.5347198149128475,41.892925628706195,-0.564148779440393,1,0,22.668493400193945
0,0,-0.43691365001292143,0,0,5.6603642872438,-0.40272195148816886,-1.8361583402380326,0,7.296594464767034,1.264252319983714,59.87703919069129,28.96466826002403,-9.026507278918807,0,1,9.521609719441791,35.427667533617885,1,34.39408544598527,47.58701949165698,0.10353497034663484,-0.20697490266751178,71.49020021063755,0,0,1.6902642414150826,43.9722808174573,0,0.7299499479751582,68.11409752925985,4.057195497068946,0.20203037970073506,1,0.353629307097202,10.761502699914228,-1.477786727271759,1,2,15.520831695735225
1,1,0.41975097233147446,1,0,-6.062858416599909,-0.40271048487671823,-3.4912890173455065,1,57.1253323442408,3.0077292104868802,44.01469548527598,29.352699649106782,-8.857295511019252,1,0,31.311690721384142,8.02052554298566,0,9.524462077062019,24.723127347583727,-0.3839250346149381,1.0457015566275845,20.451376688313612,0,1,1.942190009528095,52.937122600131445,0,0.555479798055432,17.901546501676695,1.3306608992809854,0.5146671830144647,1,0.6998640054823346,11.463066995078757,0.3870190047060141,1,3,56.70523559243446
0,0,2.3873569513733583,0,2,-0.004198185274171706,-0.4062384672979218,-3.496078269650047,0,30.573327591829713,1.75114293109151,54.873043888085476,60.27827997697094,7.959298542042731,0,0,21.80109050166792,19.034289080265655,1,28.99122024802054,36.26525083945605,-0.34219245742309035,0.5218911553345678,83.8693882236859,1,1,2.0613983208793116,69.14489035758392,0,0.9445194701105701,62.08421072344331,3.9477290025474523,0.427935850500466,1,0.40139524093040907,31.960878323311274,3.1735942081523034,1,0,79.86047065434542
1,0,-0.07958270802996617,0,0,8.833721389104738,2.346811195427201,9.913327116037514,0,62.44038577867792,13.113904260589628,18.5380475312491,48.61282699317378,-2.17485571984668,2,2,1.9195273621406561,13.04433028216756,0,11.567476421937348,98.6935623827566,0.263247251621209,-0.9396266731340418,94.59224193880802,1,1,2.045412791452201,41.310595008667285,0,0.8429037692178584,94.80410768876688,8.963150152015977,0.2436603651299366,1,0.4620243939553675,59.408672838219616,2.1660273680797437,1,0,37.5537597832292
0,1,-1.1167211101184191,1,2,-3.928890206080876,-0.4138921102162865,-3.8127675293261873,0,35.834520335440146,1.7712429313444826,55.05883766130537,37.41731489730683,-4.206957962664437,0,0,23.715407236642708,14.26843379229501,1,25.00719009722988,33.57651853827057,-1.150290234809109,-0.1005066277079359,25.96170723794302,1,0,2.481580076736178,33.36996627651716,1,0.44732743073958015,20.168102640747875,1.971409032345805,0.973384522628516,1,0.6210695545090152,42.99973537868677,-0.05533697510745841,0,3,55.04419963552658
1,1,0.44669049761214435,1,0,-6.390099494970988,-0.4054312043901181,-3.4734502269764933,0,59.71222048412008,2.9390177525593875,44.44443151642861,38.23733732188246,5.848243545963282,1,0,32.14421240245518,7.391854113817569,0,11.26603043232133,27.920431570091253,-1.3561309032235336,0.7872472827262446,20.309156586169575,0,1,2.373722349656624,53.41114369721755,0,0.40354713496300987,17.49149169543634,1.2189028528913441,0.4829290851437447,0,0.476844334086164,33.77634792506035,-0.4401149255982512,1,2,67.52781027205269
1,1,-1.1054619913180366,1,0,-2.3149165754032346,-0.18936392797649867,-4.15084183931943,1,32.50982437374789,2.004700468309801,52.929030733733846,22.640573049188287,5.705206989588502,0,1,24.950626939297248,20.715139463229132,1,25.412126990465396,26.29839852303459,-0.5923957138835405,0.09907324811822656,22.636631578070276,1,1,3.096755781267773,41.58889969733838,1,0.3854324086282275,27.96449773693961,1.73343548254376,0.5764691940129589,1,0.13872619562849858,23.16206792317316,-0.7872303697298736,0,2,55.68829299756861
0,1,2.3217539076548652,1,1,-3.0272914224509613,-0.392767110828546,-3.6431103553074884,3,38.67155495749504,2.198409283209176,49.80694325790951,49.594931768977055,-8.197747075402072,0,0,24.81564234869904,21.698546834171,1,19.448681229712108,56.80944864075887,-7.737900690302453,-0.6857049728506441,59.781350168941714,1,0,3.505113031446134,62.318303382632976,1,0.5273704406548675,36.388558557624194,2.528293846335546,0.33762477436947336,0,0.4893142159196779,60.44402341600423,1.044091536312645,0,2,48.05758070555599
1,0,-1.5508251573979375,0,0,8.151256248695777,1.2802951129827511,8.893554503761383,0,40.9087773401361,5.606626620312045,24.713349090927892,45.248151108118094,2.794276319760627,2,2,3.307009279878572,24.370664166541705,0,20.864957447544388,80.80434529653101,-0.7735886731451771,-1.2223194384237108,85.38894084079499,1,0,2.777880780242611,20.80682525724879,0,0.5979936809528799,91.7748295147614,7.444180217220018,0.42269875522713257,1,0.021871285006850427,56.98939013158188,1.3959859746684389,0,0,36.0444132351485
1,1,-0.2965878069842981,1,0,-2.1583614556874746,-0.9892911961607158,-3.1260465414593677,0,36.82767904696339,2.111802346264162,52.60173317676696,24.56356032720485,-2.0338894824086875,0,0,24.240256594878836,19.505190224417934,1,14.536537556132497,36.402794688997666,0.8432735388909052,-0.12850976475797068,33.87293713928656,0,1,2.3637172078105504,45.35468572201599,1,0.3862842783520387,36.91728478629768,2.0663361614642826,0.5706692131807174,1,0.9209635033673209,62.08780239091523,1.2775729611246343,1,1,41.88149381569997
1,2,0.08704602292495178,1,0,-8.066628919138326,-0.36647589073897213,-3.6458826617503775,0,68.03205103444569,3.6153777133336726,40.33778971610522,41.52781893077772,8.146564673213518,1,0,34.617042232302275,4.268901717985035,0,6.26932929183456,22.81040812832321,-0.9588448979658022,0.7830381748641196,6.867364722425817,1,1,7.174491507597264,48.62295029404789,0,0.06728885424321973,8.889598100385566,1.05089057378926,0.2383518263765077,0,0.785094776726654,58.4204866396403,-0.02135548800571808,1,3,50.38043647551953
1,2,-0.24660280599316395,1,0,-9.293551952501424,-0.41182077499303177,-3.365632070706557,1,77.36528513575291,5.534033898153857,31.777456455618683,31.376223083727385,-5.007093915664358,1,0,38.17384494344491,1.069847862821267,0,0.9070704617919079,36.16537259880703,-0.11054885482988297,1.6066462859142152,3.0097857114021744,1,1,6.400343505609234,36.979062982116936,0,0.14302825080081505,2.7728626993624217,0.5898352567590187,0.6399630528910407,1,0.9008812357860816,77.74373501033472,-0.6948958727153242,0,1,77.14000398963667
0,1,-1.6216207447956716,1,2,-2.5847882964889184,-0.4086961365883721,-3.619165939047555,2,31.53510801486524,1.9029126492887571,53.693448530882286,51.2503364911833,7.760980128933262,0,0,24.807931724620435,25.192047737225987,1,22.032429188426214,33.11846434544752,-0.47982174792780263,-0.05144141199848645,29.47934796323093,1,0,2.1687311354893275,29.29607202599496,0,0.5496502447872336,29.070991165206237,1.908846587066913,0.9210176850146992,1,0.8468321077179042,47.53151172930639,-0.26707436982394184,0,2,29.516398961262865
0,2,0.005222680032792288,1,0,-7.477269520815105,-0.44054958036551456,-3.4473383389557597,0,65.67449285239151,3.435284815659504,41.06118249732929,29.697996582214714,-7.255104801510584,1,0,33.38075771984549,5.856269867595241,0,5.957204088180912,25.80915107111385,-1.3975087855372834,0.12028914007210552,11.012063682221202,0,0,8.422190860343159,46.20202363896133,1,0.08026043481344047,10.553372659673505,1.3647992335062065,0.3332599726395902,1,0.4687594423266856,76.26369959141039,1.1487388772708955,0,0,27.182938331466655
0,2,0.21018763300372054,1,1,-9.99782252507223,-0.41461219379564135,-3.586102173075557,0,79.99853961418525,15.16521701812947,20.250654070080643,41.42219536640631,-0.687345357715845,2,0,39.96422233335426,0.0004743503978432706,0,0.001648002683491967,28.12980074686332,-6.820750866630009,2.0825892193280056,0.017119361420286916,0,0,54.598150033144236,41.48100342576548,1,0.0007715110420724036,0.02081594057877778,0.20612946287570136,0.6891765882276553,1,0.3267335002842885,79.9658691751017,0.9007442188273426,0,3,12.82943118412781
1,1,0.07525807642468145,1,0,-2.3268038805614966,-0.4094257346298071,-3.5948404704682577,1,38.68751057926426,2.1503649945473384,51.79584733808642,31.1768237221639,0.40033414450818583,0,0,26.13838393262305,22.208577990702082,1,20.43186538715123,35.45601642144921,0.6713561566797015,0.031670464344197624,30.4695162349124,1,1,2.858843623283039,40.80605320260288,0,0.24443470221508878,43.18498993588765,1.9227950141946015,0.210403519078031,1,0.3434388085962608,54.876848577809334,-1.0587438847424109,1,3,33.236897070098294
0,2,0.05748855719966237,1,2,-9.390713936303506,0.18263495409265887,-3.63271019460975,0,76.7789737815954,4.508459214908291,34.70463928856937,61.66119727945551,0.5384490277769274,1,0,37.320461873536615,1.319618476640656,0,6.894647397886338,24.9470509485271,-2.3137048581465454,0.3559640564948508,3.419577176196781,0,0,17.799579324221874,42.950565679704425,1,0.03259021019664676,2.1502715247752158,0.7648284705916315,0.8655158815943981,0,0.17926819445713782,51.573855830210235,0.3877767938131534,0,3,62.28097016352308
0,1,-0.48939717485254486,1,1,-2.7228608586614875,-0.3968826532582738,-3.7267655537412576,0,32.88860020676208,1.7513896629872339,55.13557001012867,38.98424490871004,-6.862199637933602,0,0,23.838920210075763,19.373340480790763,1,26.885954493758813,27.557128305028435,1.8683289542280797,-0.13549264905154249,28.75369410170557,1,0,1.5327496118748898,46.77054658425081,1,0.37007038160905936,36.27299946685102,1.9240322128434801,0.09377284771884536,1,0.40576366487128057,62.04053943159249,0.3908934796926165,0,0,78.53651278195976
1,1,-1.2873226768104962,0,0,3.461065172765238,-0.9892911961607158,-3.5951889371394703,0,11.28277004244216,1.2644816078821324,61.31497411032023,69.99999786825146,5.216929509563805,0,0,16.890540132252383,33.37740261446838,1,28.946925719693986,32.82131425880179,1.1247579782042134,-0.13138805207353937,52.46616711002894,0,1,1.3276715819199438,19.9288065857476,1,0.5837422241082906,59.34013401253816,3.415314775570752,0.8822109918229117,1,0.20316053945373086,40.30661348860514,-2.3028736413073068,0,1,36.967733269465946
1,2,0.138983137039023,1,0,-1.489186222064479,-0.38200168097848297,-3.65473144868397,0,39.99391365598177,2.281780407196077,51.119620302740564,57.8550212386213,-0.45527143980459606,1,1,28.391121144729752,26.11071589801119,1,20.822051705619433,31.139527170423897,-0.0876315670960306,-1.0166493313022975,43.54875117868863,1,0,6.0104667086471775,45.655574081564254,0,0.17519147429181758,54.02391046689199,2.6952636974294646,0.0077243412088707775,0,0.12117632807324052,51.307487700418804,0.6342053283897012,1,2,27.34400293518607
1,0,-1.5707146077103855,0,0,5.536393860119704,-0.37646374727554044,2.0144021836414296,3,30.760303763083048,3.2461773533587346,41.204232852108696,52.76201363677827,-7.299368136545716,1,2,17.34622061069057,32.09493595618891,0,11.001102235289778,97.73781609563734,3.788627773819151,-0.1696236711821233,63.304557822909516,0,0,1.5445019926097534,22.84585946679965,0,0.6728588155058698,86.55521999745221,3.213391614564515,0.8957041584560608,0,0.2648743851522739,7.241325066327873,-2.7634944317844163,1,0,38.24383362111307
0,1,-0.22930368155170655,0,2,5.219125662931132,0.4743706150496719,0.09999931293007691,2,10.392298268244534,1.5615846657584627,54.18549656575653,57.930041471319996,7.981589625147592,1,1,7.7845274389093655,35.337719167054296,1,37.219651425037284,27.286456782842635,-1.1018067098617816,-0.8771121430264514,71.65312217162507,1,0,2.357135940576404,35.15979703413696,1,0.2634641985761368,59.407492899995496,4.411015259781377,0.4284391151578094,0,0.45278932836042746,47.94785740998221,-0.1443339156112889,1,1,41.02058262381861
1,0,0.4511884163245032,1,0,-1.8763141095548068,-0.335671115166456,-3.4961232893870884,2,36.69966706143601,2.219953207448435,50.54689055222267,43.92938662180033,5.902300424191962,0,0,25.531589862804083,15.2347783398687,0,21.005915990725907,36.82303356432271,-0.3807112053728474,1.8140639183621141,37.82534888149218,0,1,2.1564802685800233,51.429589438191094,0,0.9628632038134088,48.24800764387553,1.763979245793777,0.3024601508945489,0,0.535964478979667,65.81675452203976,0.15332544998444148,0,0,71.06981351517751
0,1,0.6895101543371478,1,0,-8.586420330818413,-0.4034486204250385,-3.223544363943401,0,73.8902440689912,4.289447655661823,36.41174548896416,30.711583587211567,-7.92363334959787,1,0,36.410096023378884,1.7692363054994775,0,4.383147275326921,31.658330543916435,-0.12443005943915786,1.5996194119020155,9.676402004415758,0,1,3.088193571624782,48.87890020528059,0,0.2792367013888477,8.597692951301761,0.7991469462308256,0.36092704507365114,1,0.1747230070410582,48.23665306767667,0.09727450579819519,0,3,57.922357376776645
0,0,-0.910356150329299,0,1,5.459023871825007,0.12815503203078796,0.08262456846394883,1,11.329075139422663,1.5356036977971281,55.4345365394912,64.26637862017861,0.35888764482232816,1,1,8.64357113478998,33.57280707602883,1,35.3265486039064,32.091970875560506,1.6763932594549917,-1.3686915760471963,69.52069228063966,0,1,1.7662639086559127,19.51605519664825,0,0.673555255338131,65.73052263093655,4.043924459652829,0.647511592002656,1,0.8512998817916835,49.48632262726706,-1.3263425215050604,0,1,0.28611084984042634
0,2,-1.5823770351525868,1,1,0.2639603542546638,-0.4279642399921449,-3.161828715704834,1,19.885598602747248,1.603132353431952,56.66443461055128,56.48635348998078,-4.79643201832541,0,0,17.593959698877825,31.379500836654692,1,26.891796895192893,28.015333379089025,-1.7230596991756606,-0.9979808984603605,32.880806037553256,0,0,9.185922007444107,24.13008468147066,0,0.646921353029687,31.86752648174931,2.5384765001993244,0.6246427964660088,0,0.8767765542026632,26.277911863336108,0.5378825162242337,1,3,27.713066637725937
0,0,-0.7045001227906479,1,2,-1.213895912441389,-0.40938615934086076,-3.5448017776292122,2,25.740515754270724,1.6751111213495427,55.87653367614602,58.491635734187305,1.4445455297663923,0,0,20.405715765099764,22.570794912974126,1,26.4365326227249,29.845297276483418,0.7930353149436247,0.3618423813845336,37.12629946781262,1,1,1.8158871900580418,47.603075946355695,1,0.4717315384878293,36.868054174315766,2.352172704246944,0.5989417076423281,1,0.3501684715650837,24.631855113950483,0.3452442075564926,0,2,47.32675332361051
0,1,-0.5400572558724411,1,1,-1.4038619519462898,-0.35497202387564303,-3.5470516758822246,1,26.50142618890331,1.7039094373826924,55.50381081796911,29.120629765991346,-8.953937071278881,0,0,20.76943622287402,24.675659652033602,1,30.593182459630555,44.189766073258625,1.8992185861432063,-0.6941622006084853,37.25302021009859,0,1,4.080179676062648,32.25768794572758,0,0.24490024428449253,32.52850479234575,2.806934205133014,0.3879261124536585,1,0.8436156032714023,62.60586428136139,0.4734097204928117,0,1,46.39581475743951
1,0,-0.5027775387342422,1,0,0.7057533771169133,-0.3584656641036097,-5.344711713169459,2,15.073120045853345,1.3226422695376883,60.67898544426674,36.70642019101183,-2.9218206162058147,0,0,20.233562199877127,30.496543935359924,1,32.801690598942805,28.431276189030978,3.039908445020476,1.0624981360312138,52.839988145343575,0,1,0.9511331696989749,36.95190036542958,0,0.25765469582177647,51.6791369925135,2.5007319798312198,0.4757377780641501,1,0.1047957998744779,50.79658639837685,-1.7594489469818821,1,1,37.05424994213855
