S0,S1,S2,X3,X4,X5,X6,Y,X8,X9,U0,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19
0,0,-0.8854012225958716,-3.6143502551180706,1,9.4934260084083,-0.5480191749870953,0,27.038004373170796,0,1,0.48125969036268235,2,15.270580492365237,18.761677240962054,-4.1430689772698965,1,1.1016324945205986,50.30790707735744,0,3.1642232746360914,20.907232525547027,0,31.08484152316234,39.80429107130518,0,0.5888892512418759,1.0632568371048727,35.3291826136342,31.548760864507138
1,1,1.6071027602220724,9.622509368554226,0,33.71854760029404,2.099476109737225,0,74.37745561931378,1,0,0.8297945332301905,1,9.64009024176159,11.871764434021074,-3.0449530845812216,1,2.994898207881974,68.03932477614387,1,1.8311533225905674,24.353638102972987,2,38.70272559549194,75.77588025842995,2,0.39781650312118033,1.7987195181309052,63.00120057141029,36.54023952660066
0,0,-0.766458758493272,-3.286387332399393,1,6.866117512499342,-0.44968520546151913,1,24.000662984012035,3,0,0.0003469235273564908,1,85.60737038477075,34.502041037560495,-3.2866895378414496,0,0.2842249725788913,60.418887885512866,1,2.5629689192954075,32.360182572391274,2,65.91960180637747,14.938635139619144,0,0.830353693789575,8.518821431095567,18.427923573395756,33.65767291814259
0,1,0.8663928581193184,-2.413314015321875,1,1.0628369233839852,-0.40122923225589374,1,2.8384109221036935,2,1,0.23086776481706223,0,89.72571539635678,35.34879693653914,-7.94838857733779,1,-0.5520725740601574,27.68755282471551,0,8.304682762975549,36.142569453895725,1,22.59683128761118,53.140968304287014,0,0.23473335926525168,2.2129069821407628,49.5063424148723,2.466217077944577
1,0,1.3394337490195674,-1.13290453997908,0,32.33031133645595,0.04015665902902943,0,66.85684410445761,1,0,0.31738681020043513,0,2.681309924995995,12.33018740080675,-0.7973421770595639,0,0.6522974175178164,58.9509158127458,0,1.3053699456709866,42.82177614309006,2,53.795524262411675,64.92038178508844,1,0.44757635257883327,2.6037688639293415,55.112231442242205,29.046508936526276
1,0,0.2735732445600546,-4.267665135173669,0,26.839739551345815,0.7251209610136244,1,57.04457204267784,1,0,0.9225969688307953,0,15.905087045764205,13.005883599730105,7.135952751505933,0,-0.5968803303980734,44.51190297643829,1,0.8386127044922325,32.75829381976652,0,56.16706279764758,38.688585247370085,1,0.719535460422896,7.861957326509676,58.371260549498174,22.533878272827593
0,0,0.005696418206022217,-3.3448288521544223,1,11.988233613609857,2.419064122386363,0,17.127442593113432,1,1,0.2601536993952669,0,90.03207944515617,19.782571218859996,2.2563423632001793,1,0.11636624328036176,59.12333948597313,1,3.3083866483695226,98.98003918427823,3,19.596389260559317,24.765961663349366,0,0.7781258882280215,12.993363247256879,56.90343178672628,35.83733822995449
0,1,0.3672489920988487,-1.4077441362239824,1,4.9218806004614235,-0.19614675133289325,0,13.125688500397303,0,1,0.07520742108332873,2,84.0729672357796,7.248162876537531,-1.401189401381096,0,1.7604898884011002,55.840027711770475,0,0.9099182986554111,60.26906991320927,4,30.48084304027178,47.99065666267256,0,0.2767969751122401,1.7431994394048818,37.66439021922716,1.5170723872940561
0,0,-0.25436244757610127,-0.6877904117624993,1,9.295777225680162,1.4226221526580458,0,14.829041123795133,1,1,0.19519174459515198,1,83.56331622946254,25.705531612936127,-5.525644799811973,1,0.054220290000886066,47.82515438484337,1,10.800963171241264,13.705532005533822,4,25.142513678409905,30.107515262168523,0,0.8641647404898198,1.4729483166748882,60.72019454805156,6.2940647112190495
0,0,-0.05180120524581957,-6.252283462072507,1,12.206779772558134,0.8855758912182345,0,30.321795763271197,2,1,0.20776552053692338,1,90.36486383650633,18.26466584534832,1.7467759367697067,1,-0.002705619568787361,61.220965548642965,1,3.083149195844597,40.3964916384644,0,40.22724282077694,79.19365429167743,0,0.5052053380945979,1.9260817225317342,51.70059658001692,15.27564407177791
1,0,0.604425051606904,2.5605656535756527,1,33.994001351943496,2.29286096788935,0,67.80389924675202,2,0,0.707723244241738,0,32.40538418785647,16.07942578295138,-4.332240134629648,1,-0.4681894396879133,35.967501520951544,0,1.9777908229818144,44.99779098118798,1,47.8591930406263,37.38149446977645,0,0.9795695916847315,3.9237797355384854,60.48824739538234,19.944253967053974
1,1,2.8551060350340256,-2.688962956707565,0,32.78055485422544,0.9169642823050993,1,64.35010589430654,0,0,0.6334845080500793,0,29.708866514713982,13.01576572674989,5.014844686751051,1,0.0315588630819242,51.35183542478916,0,2.2848998139143384,88.61724664983998,0,53.39963838671173,79.80665211231097,1,0.3132003314438072,1.4974975787283114,39.34368808941338,28.17072368131643
1,0,1.2516231435660903,-3.4753577526616475,1,33.4643727797494,1.6556441229617773,1,58.455528522237515,2,1,0.9614784060679016,0,42.216924374755635,11.41790735071213,-7.415588472120037,1,0.9258224001250971,33.05161954066293,1,2.2128825996757517,5.418565323140479,3,29.750029178714083,61.701704581161785,0,0.9228187128725154,1.4995857486922748,35.45526828088333,23.2297449536162
0,1,-0.016501344294900973,-3.7640045881094757,0,12.442189567012456,-0.305785289279515,1,23.371194689124167,2,0,0.4601479424711057,1,54.751855435149665,32.92272551128147,2.313854474189707,0,-0.14562695162719894,23.135277414710323,0,1.282686196238311,73.18026984897324,3,38.457697147312544,45.25832323564479,0,0.2991062620396767,3.207103196845835,55.522322975895115,35.847597792349994
1,0,-0.9758297620010095,-2.83531636464208,0,27.31848395926896,-0.7505118793267826,0,69.39187640381498,1,0,0.6793242317680386,1,32.26410803522697,13.189354947403636,-2.5124671749437377,0,-0.07759963799478856,49.983269223499605,0,1.8687798722337463,45.569275336177704,1,35.69011202313543,25.175517257456896,1,0.6416828759584857,6.089145111812406,43.882606882729604,23.52999289884712
1,1,-0.429616232141817,0.7052265025928115,0,25.903363958936083,-0.9753113433791302,0,53.34815081540262,0,0,0.42334078831392774,0,74.94784894135822,9.772408468628736,-2.9214381344612246,0,-0.48191462416043496,66.5230384161367,1,1.9065215489071872,39.65243778128934,0,58.283146274128995,18.475423796849224,1,0.4840364843943883,3.2911029909029934,30.94504579546723,18.645190216559662
0,2,-0.4409966316954633,-4.681601697694474,0,7.544123532212579,-0.8515313286870394,1,15.103363105793637,0,1,0.11865009118259218,0,58.90256531414916,23.412341637868266,7.654171312435679,1,-0.6207423577985659,54.15182637262789,0,4.0694865567722065,70.24654701973454,0,34.841049929638935,27.637189312597712,0,0.1830696480196427,1.06220678953484,43.39293279779313,2.781348833772568
1,0,-0.32112489528331056,3.2052132968034144,0,33.500986309606375,-0.5447834633847304,1,66.0731500753303,2,0,0.5150202881077224,0,8.90906355409995,14.297316737067177,-8.366880296739517,1,-0.013889171799808784,67.11978142156579,1,0.9287634006657076,28.229776095348736,1,30.437990199187595,29.66484401772508,1,0.7062526016148627,3.945239598808651,35.427859650674655,32.25772013939051
1,0,-0.6231847790921738,9.922768532546563,1,38.05494328651048,0.7529877615939649,1,68.41350631018527,2,0,0.9750247392050924,2,12.72892385391548,19.280614962394843,-5.486984673076543,1,0.7797176006547392,33.22132443775435,0,4.165380800319515,0.7204500543323611,1,36.1173746533285,23.29284233431085,2,0.8115922927884376,2.143028134822535,57.29188105955893,18.86507620987178
0,0,3.828310839820374,-4.642119125964543,1,22.228242918902236,3.4797587067982234,0,70.728502166657,0,1,0.4667387464620321,0,62.6579119603172,21.14191099385433,-0.6583425034773676,1,-0.2996070752896109,42.815043865487155,1,9.39878762044943,44.03897578517444,1,47.90297562731756,79.99660739611011,1,0.6250607491031563,10.324386042244596,50.8548490971135,24.801646503092847
0,1,-0.28888055014746106,-4.614641226917571,1,0.361847235731545,1.0883692784125012,1,0.009386374964797106,1,1,0.3858222715852165,2,98.5747018125141,20.407629758411552,1.7164644300753888,1,0.37748473701619334,29.34541244573862,1,19.01496415716462,27.828101908467822,3,19.93800789228207,56.87691437863318,0,0.5130363562961077,1.1810304246988048,53.14276998826429,4.074011600999244
0,1,-0.4669557081057006,0.05464599388165503,1,1.8604289893357695,1.5310676716174605,0,1.679313595661136,0,1,0.10877022119422886,1,93.94462129303669,15.059956849362342,0.08446573962894988,0,0.6362090909002481,34.95677249121618,0,6.614089107804471,35.93529976449128,2,29.486015266851638,79.66153027580188,0,0.41656705033617225,2.308442678425393,44.354248652636045,2.089156870276745
1,2,0.8312306396943517,9.371678332473813,0,16.427363050974954,0.7150762886683353,0,33.92385136690788,0,1,0.16051787294144787,0,26.483078340278855,15.824483091619182,7.5243889055800715,1,-0.18664140771710572,26.264545831243925,0,1.4567825550667377,61.935986929304086,0,63.370396195000424,53.2494904788242,1,0.1589375549822321,4.278764264035489,58.148807437331456,34.2092375350679
1,0,3.1735805134072224,-2.3106695620293323,1,33.62967772008502,2.507784798713184,0,57.0231148621571,1,1,0.6183731689468278,1,37.646080210967995,7.812585685135622,-1.199701717269333,1,-0.2750763493794643,46.515785614141066,0,1.7728128049462832,57.32019038476419,0,43.40130332469535,79.86744078935791,1,0.9074093029789481,2.0108371201888224,59.341207587313676,7.280892835058081
1,2,-1.021088056069985,-3.9842944040697956,0,18.282960728786794,-0.832130180090903,0,30.743495318598967,0,0,0.47315779723873147,0,46.863682033275225,13.81280808883649,-3.415340966002926,1,-0.7976216659544464,53.32742105445445,0,1.5221586204270967,74.63307280785224,0,43.715070201606196,32.244600970242516,1,0.13599325350466424,4.7717606868386575,43.59598536437471,11.935008880498717
1,0,2.005206821037292,-9.44502147468093,0,28.99011968619923,2.3867417851019512,1,41.26240559992435,1,1,0.7412200770431494,0,49.81968090908222,24.701925136542997,0.4564995404571377,1,0.6355097043915078,35.1851067103514,0,3.61779367161811,41.440881851502645,4,67.58073584789032,76.91899150570586,1,0.6290485653457842,18.12383067882154,67.47842424611125,10.44629872083162
0,0,-0.4728904725282491,-4.678095151600424,1,9.498711777926667,-1.0210441838850777,1,24.12170791553237,3,0,0.7622587516798801,0,59.37577628569426,38.68838904441294,0.6841361859005026,1,0.41542489035680497,23.121058530804664,0,2.9293093287549405,20.45081824453837,0,38.07556294657931,31.85558412091329,0,0.5700702820236134,1.3357111086743323,35.77604436430077,7.494637230739527
1,0,-0.9942235777553058,4.704447280103048,0,27.93543446334073,-0.18880119914482055,0,54.753740607059086,1,0,0.5409768247569682,1,30.222592826674315,14.506467331849446,1.1350587313909166,1,0.22640997907662339,59.9638600054067,1,1.2971362545367886,19.216864458874404,2,41.08506503524481,23.401825513942583,1,0.5395031658577987,1.884239895355108,50.846485991076406,25.166984626705364
1,2,-0.7666669448812213,6.434395497670362,0,30.597266596244154,-0.35400468672148105,0,63.5039009833571,0,0,0.48597758907085287,1,8.869769842069285,15.042687952267816,6.678348028256757,1,0.21989263852600638,69.07048055561606,0,1.8393433250403475,79.62594232143343,4,68.58455395427819,27.601684358711303,1,0.17868814474867784,2.146306189501853,47.71295855304908,3.2126037798759133
0,2,-0.3909811301625537,-5.707314804390129,1,3.7413127492695875,-0.7112073567843882,1,12.985242200124404,1,0,0.8457034227559264,0,88.00929496783012,21.70284762653628,-0.6094471473773435,0,-0.5061122408203695,39.08997518313254,0,2.6881533102199406,48.27352395497987,0,32.37886591984864,30.383980925245048,0,0.14438286580825382,6.767871398619422,58.54491088631904,5.393211975379614
0,0,-1.1565885436580863,-6.523732988302767,1,28.881228507024122,-0.31140726482827846,1,44.24153435026219,3,0,0.8744253024961879,0,74.31655262347165,38.77949806856097,-3.7685489485047547,1,-0.8293957677472907,29.599231987979433,0,3.1025668609992976,54.800750489521945,1,21.227218646199805,28.71554724805092,1,0.8513600436884816,2.0212124887531937,52.38883403858097,30.579513736668105
1,1,1.0873094196018143,-2.917458813966314,0,22.614761688191237,-0.48331695753084214,1,41.331388255692616,0,0,0.7353896080772351,0,27.26244485792202,13.513955334834694,-6.975758693662213,1,-0.3042230493067066,40.58575367790297,0,2.210005462720384,85.76893423142116,2,51.21661337100225,61.6001102325347,1,0.19525254457256436,3.1958201561681396,35.22442943350974,36.59272682257103
0,0,-0.19533971024365088,-2.5025361054489554,1,15.019477033619424,0.24908125773852885,1,29.820854471106564,1,1,0.5223420510129584,0,94.42530708507206,16.170543200698283,-8.797791078680751,1,-0.06376631916745522,63.593752677910125,1,6.8584370084879085,0.8866730915423782,1,22.896240623614617,26.293506274171747,0,0.6790905390884486,2.811472985200239,65.21492652628552,19.435375463610256
1,0,0.7412024691584738,1.3191960664120312,1,21.990132899004074,0.7410471370860618,0,47.46291452361262,1,1,0.5778127332402603,0,49.57898924377503,11.944506922391483,5.9151414603488774,1,1.8066335581658048,66.29458068930171,1,1.2637562526162716,9.972454239744,1,22.198881787849306,54.20048695179453,1,0.33125292130198103,1.9952719566145265,53.22193003976986,36.208510014192555
1,0,-0.9847036676517459,-5.412175691956625,1,37.355167345649505,0.44459727737383914,1,68.91796138420636,2,0,0.11397967832826256,0,22.30095667622703,22.419764359555685,-5.562351905003398,0,0.2699095036786223,58.93559597134199,1,1.5202825344457451,6.995276307026205,1,60.04200013241898,31.458278447813818,1,0.9867728308102489,2.8370950854947288,53.78882362946155,17.635945889006372
0,0,0.14992223294927473,-6.051496132264918,1,4.365739856746846,0.6053666359383995,0,4.043776161455717,1,1,0.9781549725193206,1,90.294532141622,13.782363698807005,1.9631274780984924,0,-0.23050977992891963,25.029386554126713,1,6.804037865228878,16.991148489307022,3,18.661375757154058,41.38241700400165,0,0.7968347411618188,0.6263328850147997,40.43637005849456,0.9290725047301085
0,1,0.6963025139531706,-5.60168517621052,0,13.4405007065507,-0.9065251094986687,1,26.423070441294566,1,1,0.6885718632094414,0,62.22260163022485,28.241452124145113,0.04200766772303055,0,0.4463121361567314,23.41151860024199,1,8.352580368100703,38.14384630453734,1,42.47155143961008,55.62021258010904,0,0.19823741553236085,3.5577382185182778,18.699137250218097,12.611181310534727
1,2,0.17648069611272085,-4.960492468454652,0,8.433655777103938,-0.8678629034838523,0,33.45192637112277,0,1,0.4185888741793655,2,55.24641399231405,20.718781227804705,7.383805297272918,0,-0.26638685480105134,65.0586491356782,0,1.318279471329008,86.51923425803784,1,41.594991345061395,78.798670763942,1,0.07364435296223237,1.8707601384384043,21.646425009855275,19.98289278092247
1,0,-0.20103768166493954,4.484147621951493,1,36.15765508181819,0.2856844042433038,0,67.0050890656943,1,0,0.9586396399498668,0,29.930179851258735,22.165199308259034,-1.0321489572722058,0,-0.019840857926429274,35.91988748771269,0,1.4411445292984075,31.813566076592046,1,39.927225032140285,28.623515484293133,2,0.7218520473968049,3.0039733804083735,61.141492550118336,26.143215651937513
1,1,-1.3343771767767623,8.904609270069752,0,24.80341923869736,0.6977281701961232,0,53.50842581273781,0,1,0.29610989479297883,0,29.561700318837676,26.764595242570977,-2.7804412677559043,0,0.5164541521736211,69.51863234863323,0,0.5162089092483984,41.752371033266364,2,46.32126431754492,27.826156051968873,0,0.731592837170194,1.1487250210069977,25.912913392484832,20.14803256243156
0,1,0.23447831000359579,-5.3037020066966605,0,11.946893335428443,-0.49216171634219874,0,27.202528600665957,0,1,0.6772378419917447,0,60.58175268888578,16.03220030889976,7.613034054790425,1,-0.5501258023016187,43.545447005157754,1,1.3453648266494744,43.88607849211427,1,32.96880494944697,32.42018892997283,0,0.25405039539064683,1.671583825542456,30.451106384911135,10.072576217878362
1,0,0.0001917150291714643,-2.8504536507002847,0,33.44863379697176,0.4283587252412705,0,69.66933110465632,1,0,0.7937638523787278,1,38.355232712135425,1.8761087341643923,-6.310617052951399,1,-1.6695892289929282,40.622043848903814,0,2.653089514378372,36.18006860910095,3,44.86112597200535,79.66173482018361,1,0.7518790657156167,2.273306173466699,23.734300113778552,8.335956195626297
0,1,-0.7983132299915492,-3.053974982074017,1,12.184333043178286,-0.9247224038707983,1,17.432015282038375,3,0,0.37876058742471197,1,91.74881067444225,37.55277927453009,-0.9346490709633208,0,-3.8261626171258096,27.39807820903161,0,5.328824115366797,46.80951621095539,3,57.16185919009443,22.431404772542773,0,0.7750485096545259,3.4476084807296488,21.33787192502231,32.88695463483808
0,2,0.43968839288097644,-5.051047820769833,0,5.91739212704999,0.2033822373405456,0,13.820364837561332,0,1,0.5164164878592706,1,74.70781895210014,9.01618638022768,6.892033775613331,1,3.2227429973454633,66.8044601055096,0,6.980573733332738,91.70535335264888,2,23.54517906252675,42.646938574755886,0,0.11632504619779821,2.9394433016962154,42.25008228629431,3.390948171771959
1,0,-1.2930416825984639,-4.606085430882492,0,33.376161002460435,0.01310444156304967,1,64.52495581793988,2,0,0.09274502190336154,1,23.718949416494535,14.473078469070728,-9.598619642495946,0,-1.4240868547944725,58.17896798977282,1,2.2804129573252636,54.342957848613736,1,66.36226097052726,10.490034596409949,2,0.7263058841706266,2.863317609155557,40.01384500125752,20.20945796793072
0,1,1.2526040032949812,-3.8731860999715035,1,10.389059552760909,0.39132513312775996,1,13.961173279945282,0,1,0.7377853548622809,0,50.26962271669954,10.237400347643193,2.4573758457519013,1,-0.1244957410436741,31.066083160026096,1,2.9393519392148764,53.17756991217246,2,25.09026612771275,67.12535863578768,0,0.4475197807589462,2.532690509597279,35.398086950652704,3.8396069554887613
1,0,-0.2441990104401314,-4.067520491919625,0,20.950971638097926,-0.8990837932313827,1,52.63486120499387,1,0,0.5526422319549287,2,34.08334735888983,24.380189443739866,-8.386765650301736,0,-0.003524107092567975,46.83453461107591,1,2.890685331731089,34.53951623974633,1,30.616127285518306,28.345521982436885,1,0.7952321606290466,3.9785820704273873,33.56349194993754,33.845569919826666
0,0,0.039237913391711426,-6.794526438892227,1,24.27020606256681,-0.36778790110551973,1,44.757924799829766,1,1,0.21316349519224298,1,51.708494322107555,13.127958077300118,3.692679338333244,0,0.04545803775907134,50.377183824790194,1,2.4160622606174833,54.927399453486814,3,41.10991896172531,26.966883204240453,1,0.7545192246868475,2.3525140509430984,32.26032794979722,14.935511684517056
0,1,0.8673317973732511,-5.657792623827102,1,11.031278874457175,2.9220665298346074,0,26.479670582013213,1,1,0.2893834687611371,0,65.58000129098173,11.72755817978782,9.819647919303208,1,0.08536668792108633,65.14301629399631,1,2.690588869406159,25.309093336777426,0,26.400784077208115,53.4530041746836,0,0.9832099239807603,7.204000697162442,27.258836881484246,20.078021497637422
0,0,0.4960095191402905,-6.228632817698758,1,8.980231513292107,0.4223510722492263,0,11.930659894644048,0,1,0.6408166474830642,0,78.16161811078688,15.198174645044846,-2.7665187625607865,0,0.44077304422570174,68.08343532745468,1,1.2068515094919408,26.976918396191994,2,18.191224973314466,79.93780338974635,0,0.3443321493699064,1.2183095311848537,21.341515381028028,11.501594404631202
1,0,-1.1593954016495949,-6.213517301850706,0,38.045378225406544,-0.6787340415873986,0,75.49352377810636,0,0,0.8225240525699767,1,7.477577246171135,12.295753060097178,-2.068740626630758,0,-1.6728133254293973,59.06641396520635,0,2.6008587767169247,52.84548964266864,1,49.78325765893077,26.142004183037606,2,0.8870196993361346,3.305484939835275,61.04922039939353,24.55855537370909
1,0,-1.0558414290158984,4.724205335778603,0,30.191826988256256,-0.2809655815235854,0,68.03048539287954,1,1,0.5395648990300088,2,40.80639309476412,14.695889125772176,-2.291901483595895,0,0.013181817189590349,30.02413636072267,1,3.1219307712034317,19.383750232470216,0,56.54331017899657,22.473658796073146,1,0.6108305368906428,2.2036140193391933,24.164797935266137,5.895110042947174
1,0,1.1973737657330283,-6.728882827729592,0,19.836067204755427,0.6318617411371916,1,44.82740608657746,1,0,0.8707318289446966,1,77.72865167580451,16.071594464281503,-5.376506047216924,1,1.267520126117062,27.5915369415157,0,0.43496883194184127,61.724731977931704,3,25.848840936007665,64.03122412851468,1,0.6568300198488767,1.13490318214513,38.715858028072226,8.453955795624267
1,0,0.04049097153038411,-1.6021456153715121,1,39.13060424020425,-0.05468398576133604,1,76.27464766671578,3,0,0.6338744412597911,0,22.777416143063377,14.181347627251682,-6.19918990337208,1,-1.840886514508898,46.58748025072656,1,0.9616370602365818,54.34640071699983,0,64.88872614562568,26.39528593088943,1,0.997982009301444,2.1294439570470263,30.317246819515965,6.946461729948563
0,1,0.2140829802057654,-3.3675000959933126,1,1.0694702653364407,-0.029117951866228207,1,1.5588588452166574,2,1,0.013299616472256581,0,95.0277459450784,9.347097338282444,-2.85915400856425,1,-0.20008718952241616,52.20304551386169,1,11.32199545930949,29.762615913327682,0,35.35750788462043,22.915269976546035,0,0.17524431442769106,20.565649345559578,42.35173728008373,6.2922068879922755
0,1,-1.166395768573006,-3.7061643300365423,1,5.470665782982742,-0.7479360360924615,1,10.855395809237764,2,0,0.013210007112365862,0,79.80014143513472,38.5695567174933,0.7641340677229316,0,-0.32052108823757924,50.853538505835886,1,1.2234079935640518,43.78308510049111,1,26.47753394998347,29.192393917530232,0,0.3710931410890337,2.51354228987372,36.54382289786272,16.20583479430565
0,1,1.2363511809491396,-7.300576125164421,0,17.542145487571222,-0.28983364271472684,1,34.10181726930172,2,0,0.4536423420986589,0,69.02963776493607,14.680363476356597,-2.561071608898576,1,0.45653433371816393,64.39124369400129,1,2.6593797121040326,31.18732470295571,0,29.154368476179478,56.19284002684252,0,0.5917408521923965,2.116748120559153,61.147879902258374,36.69423855362159
1,0,-0.35616818050351196,-1.1825997733526528,0,30.323680540599113,-0.24293642395818943,1,57.470941892987604,0,1,0.8157396794348339,1,54.4442508642174,11.072852407259584,8.538159142019587,0,-0.13403117534495887,55.51643900357858,1,1.5627996836013878,37.041150921726725,2,35.29567550353303,26.745812139675422,1,0.6730563325602922,4.803361866474433,23.95666515820321,27.11256198521908
1,2,1.6905591691878659,9.543329705675138,0,36.95449316009228,0.507957390632731,0,75.06384899527393,0,0,0.5801054545506039,1,5.363159106722132,10.511702146604676,0.8199972673760811,1,0.3627945408773128,67.98975969247803,0,0.8234518777049921,81.53942750439745,3,60.34559182941065,72.65100500288113,2,0.06954132850680622,4.532014790636956,37.721305005920115,37.08563558252736
1,2,1.1549166776049868,-3.3873655701223093,0,22.237940294942252,-1.0150858056609473,0,13.310238091013824,0,1,0.38657115329417635,0,6.263539068117868,18.428157948451755,5.553752035686445,1,-0.4976730630662116,55.97109239982509,1,1.884816454999282,76.91920885800239,0,58.28932998726665,60.55203637578609,1,0.21654649433720558,1.5756597454348726,32.87603061078313,2.4509277769742166
1,0,-0.8577130545831929,9.334600857355216,0,32.946411899259914,1.189739421050571,1,61.582518991274505,1,0,0.3071659867610661,0,46.126275962300504,16.474170339755915,-7.7403225067367485,1,0.24561868047436947,62.86614356314293,0,1.8701564494235086,32.393337741221195,2,66.10841999281449,26.548166998137557,1,0.9078105690316856,2.181594819720245,54.496134684344604,6.992069838865711
0,1,-0.1271327513275425,-4.744304676925735,1,6.697898677851073,0.5349430876087098,1,13.09184887508891,1,1,0.8896452468821483,0,85.48852837977194,8.042690828602634,-2.40434684200281,1,0.8028017932298052,24.978778428350854,1,4.4263124184058364,60.9391805123525,1,20.088970067314825,24.128034470928338,0,0.43955517835893376,4.096050098108216,64.89196139029877,32.257644542724194
1,0,0.9400411773773955,-8.173244740243529,0,31.458200644045647,0.7862571687839535,1,59.85214211108215,1,0,0.6280638013424958,2,13.368658884294343,14.638500547963131,-1.3046192190715633,1,-0.38267191016981456,43.966870569198335,1,0.9094369444508245,28.26019829782165,4,47.29589727411738,69.43042752164492,1,0.7382968632650175,3.3050980323357564,51.419423615745345,32.1276366148652
1,0,0.18052249390552222,6.8682120018493436,0,38.43203807695672,0.563451823636415,0,72.60857129984598,1,1,0.9455274016562665,1,14.380565993339307,22.55521260291573,-6.487590491122189,1,-0.47560649051262616,54.72656695209039,1,1.98511584034032,12.684773715607545,1,57.78529304192966,35.43749962600637,1,0.9301064568936046,6.3041727856721685,19.86963085151568,0.9199350782255
0,1,-0.8288948591213233,-2.3514104769347677,1,6.461896790683152,-1.150842858915749,1,15.415909569795128,2,1,0.4811328302624709,2,74.85970092872493,35.34345366938502,-6.758063825860021,0,-0.40787286226422464,38.036193187561516,1,4.776819029735133,48.34446989070598,4,26.13795535760452,27.53227096788427,0,0.4638756542608431,2.702255099249107,24.236397805634404,20.79902970451777
1,0,-0.3153368010296885,-1.4285475050021397,1,32.81178654724888,-0.8414626051748278,0,59.86258769070966,1,0,0.22294714200138394,1,18.97680712006318,2.5311068089469346,-0.04460136048293428,1,0.4820448950639672,45.66341440600483,1,1.97480861312086,8.689355697352413,0,62.23500711071367,44.19507746885904,1,0.49713008679143506,2.5007548873433296,38.77912599401375,23.656108151369587
1,0,-0.6290718604253598,9.990144549081748,0,39.579225017090494,0.6880612145566551,1,77.91618376645044,2,0,0.876875583702682,1,4.873330951140314,17.414597065733638,0.48164951848755955,1,0.18628766163601157,65.05887873768864,1,5.060774279490893,7.932898789234311,0,45.48458760843975,27.743555133547208,2,0.7568775507874748,3.1810093245574254,38.74795419818001,26.75125065540502
0,1,-1.0179502215804854,-5.276798118494527,1,0.48757477759540535,-0.971615095425788,1,1.452358757104908,3,0,0.3233799395083622,0,97.41378733071295,39.99999986123451,3.6552648685763316,0,-0.8717804571088127,18.224041611915318,0,23.956147320238543,38.76601487371951,0,19.47789783282943,27.626519466388515,0,0.3036862009833775,1.6779095327313809,43.33438903493746,24.04727236218285
0,2,0.11099915081999688,-1.9572337076513229,0,15.461793150440554,-0.8476841152196405,0,24.47284829701257,0,1,0.42330922534840837,2,46.690269412445794,25.324353743299575,3.713046871336026,0,0.05770656407062234,58.858816806013586,0,2.5523632588121528,66.37936882093994,2,43.05728462430447,30.946370838272017,1,0.29028028167134146,4.859048926477753,38.67143652885932,33.69488087721
0,1,-1.359411611474305,-4.389341029215041,1,7.2601976422542425,-1.0906059631102814,1,17.27973785476565,2,1,0.38798505728930033,1,51.845496829368074,35.667919448142044,2.0467994945108448,0,0.03057696337799212,20.194890823450034,0,4.088565934507163,47.69578501490776,1,37.29548813798223,26.64563440871064,0,0.16636139181520238,3.994955443469909,53.7141186392957,25.487205353850353
1,0,0.015611236789671214,-3.9340823186980405,0,34.502898302780125,1.329564258679366,1,72.7976739386658,2,0,0.44801420432874317,2,15.112499193940703,15.325053268981804,-7.479832355725657,0,0.6529030170161757,44.97444107050596,0,1.7351478831223124,38.94359907128771,2,54.52664061237031,79.67782858467379,2,0.876066537274572,1.5942083052289213,65.77697560448377,8.02877787988778
1,1,-1.1217278822009036,9.860781564717158,0,37.63930626656274,-0.053354010322696446,0,75.23530015300314,1,0,0.5634164711347606,0,6.785421299417993,12.881929694224091,-1.6455713495360555,0,-0.5104787316199851,60.45367777267012,0,3.748595578904912,39.32139564590618,3,62.91275901833563,25.674632854983265,2,0.3788886549139407,1.8030967163040714,35.66098236359968,37.985454404482184
0,2,-0.044877464788595556,-5.543038347965786,1,3.859163408370321,-0.9779643005492316,1,5.63194570184208,1,1,0.26709285264254,0,77.44886706327651,30.97711652040788,7.5956275932966655,0,0.19362120038861594,36.71800608565455,0,5.632357347169531,74.43954060946118,3,37.305721583443336,25.510796359929166,0,0.062146852790508966,5.832993317908584,23.410163519081518,6.899248556023632
1,0,-0.23834336736296496,8.22740537121732,0,29.083785429165403,-0.1541885081564367,0,57.92540995972581,0,0,0.6722091126166743,1,26.982624454211688,10.119450973820465,4.315904893694668,0,0.5679895421875877,23.840166152128226,0,2.1211353640524186,17.83779498579756,0,36.05146540505956,24.9774432561084,1,0.5597781199133756,2.842565257608337,60.47638248382911,38.485533190820156
0,0,0.6710790683906172,-3.3155092600089535,1,2.7102469751141545,2.2510148164269976,1,0.5018403282851835,2,1,0.10502235805483828,2,97.274636592684,5.765316170352344,-5.33443093444548,1,0.08026448869067954,18.609538105641043,1,9.36525947625829,28.57767401627872,2,60.122155794714836,54.4646529145383,0,0.8116344983086685,46.73880260247967,62.48394811144076,1.1545002664909276
