S0,S1,S2,X3,X4,X5,X6,X7,X8,Y,U0,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19
1,0,-0.02517137425071633,35.543973555541214,28.406081269939918,14.24756563586363,0,1,38.70817323385862,0,1,0,-4.109906358542816,36.07179595682561,64.33476986592109,3.0314570749904406,8.473085884562312,0,-0.813099747890331,0.4274603042994368,2.3115907711045223,20.67726585747856,13.108773884368428,0,2.211126639691348,0.6165469197736076,32.250900212070036,0,1,-4.492158286259224
1,1,-0.39500376053122593,28.926390705327087,29.84464737088587,4.891303371561806,0,1,92.16000019469364,1,1,1,-3.75323704766107,42.78279648466472,55.23628014858106,1.9856209372169369,8.69827911272543,0,0.7936653174845323,0.8134429483707407,2.2609202711872127,36.497953046362056,16.388444725939532,0,-0.020621210845812067,0.8734170020452929,37.432619890234605,1,1,-6.931628539627521
1,2,0.009019659829653817,25.618660411551765,17.755965667251843,6.395502863822291,0,1,6.7804885788359135,1,1,1,-1.8928813831019333,26.67698626691195,27.71975398451751,1.6158562242549535,5.7753194541441,0,1.4954261052294535,0.9477088098307203,2.5375966243018016,28.400726203607594,38.161686334767104,1,-0.39690726479430133,0.4335744589877079,53.137942614995566,0,0,-6.519964900868698
1,1,-0.02928991617409099,45.34211855624213,52.09527656796766,15.79234878315936,0,1,41.49631302840568,1,1,1,3.968793006985326,32.23610176596531,76.58640963353443,2.9204077742490413,5.545808856803408,0,0.3332265448386914,0.4778683118179964,2.4982404814169796,21.702045355220477,11.615037277671501,0,0.6866415188654774,0.6367357372753047,47.952013981006374,1,0,-0.3327906649836567
0,0,0.08653767039176653,46.89001915765743,46.033237894644756,23.85818398614676,1,0,15.134302847660535,0,0,0,-1.091531742052588,68.46919081321833,75.44183508018983,5.94300729465353,-7.4237112745236455,3,-0.5886221606763351,0.7842740515695248,3.278271573559755,20.572892301870635,2.969101495689752,1,0.4822454060002982,0.4822762909883676,55.9346020143556,0,1,0.309933939285429
0,0,-0.6724897282458183,44.4315593965878,28.624368552593484,28.086533941243125,2,0,21.79199189959089,1,0,0,9.793396917000013,81.35688438013251,55.35935358446282,1.8365061852506515,-8.841976557598135,2,-0.6243605709402325,0.5189884588795963,1.9827721595585905,8.613736738823896,3.834929794616231,2,-0.04460218789868599,0.5840025913628908,22.334788400080477,1,0,0.8171771938472272
1,0,-0.07752658756459334,26.70098119001235,4.214461774964056,4.665567009203693,0,1,99.9984793371222,1,1,0,-5.0928691764690734,33.86005575202271,48.18371785070384,1.786380139728738,-3.505511550868185,0,-0.14195045368696085,0.12320197235189695,2.3733240205418773,30.47581989599714,29.928301854890293,1,-0.8801970359710399,0.960019709203519,30.175483339528853,1,0,-4.973010811533696
1,0,-0.4892937591837844,50.33361894826772,52.313895010114365,26.977283702672157,1,0,19.787675144792328,0,1,1,-4.189300701715011,73.02065088214466,70.80078623771719,1.4656451311576857,5.316399661179389,1,-0.3485011893213747,0.004641255064388727,2.1274396034777165,32.66561073411235,4.279740315527283,1,0.3206401934958116,0.9239936876367485,46.191654878824096,1,0,1.7192729311980273
1,0,-0.1420978198619308,28.32133138123568,57.21032869034538,0.928274138279519,0,1,99.9766401458293,1,1,0,-9.56184595914287,40.809862239529075,50.061104811111036,3.412678517311661,2.9261243530274044,0,-0.3859031467695662,0.5908503956424217,2.533363358755729,39.30348203005291,13.863126801988948,2,0.6085956004573392,0.9999999999997593,56.38387766954796,1,0,-6.1813915298031175
0,0,1.9920872075352916,68.22734991191705,74.39367150569682,37.55706825256041,2,0,36.953315150889686,0,0,0,8.277086435326659,85.08367890596618,3.8220261363988373,6.899701137979048,1.3194430423568733,1,-0.3060390673509133,0.2150505819545035,10.539415821978553,0.06384242988682676,38.14099216651395,0,1.492496843930379,0.29341833590499844,43.110862300224106,0,0,9.34532381332172
0,1,-0.011490602839937457,53.77686504070928,35.03796435408989,34.020078761542756,2,0,8.886757690991754,1,0,1,-4.66243115039866,96.63191212368385,46.091226868642835,2.230538157013711,-5.974900212408136,3,-0.2014613647413877,0.5903590422512699,2.763532767495546,1.3300785704346807,10.929849073833573,2,-0.8401161646782882,0.43874704076261045,57.72472555027265,0,0,6.807953563164766
0,0,-0.07613125470176654,53.895799789813644,58.94583986989686,27.36805277873062,1,0,32.82831176763265,0,1,0,2.3473517444966525,57.60044827141314,53.2084782494552,3.7553845053236437,6.391307661789199,2,-1.8541838205119272,0.37720289139841584,2.5645973136105935,10.04362492164535,0.0193532594352952,1,-0.452217895312458,0.48285672095871907,66.44273555996975,1,0,4.022497894936032
1,1,-0.22516444649366577,46.96072669622382,60.269479335952255,15.316102380288033,0,1,27.202520498405725,0,1,1,-2.0554497111218986,44.83000188259278,6.655800889472316,2.7360400417499084,-7.379744858116916,0,-1.583152737546513,0.3215684442730357,2.2439758011826165,30.61300745183575,34.27530681374243,0,-1.4717060320633786,0.39406040501229755,29.423837443980027,1,2,0.6786470679664625
0,1,0.082652259670183,65.00697104585132,64.43922552437209,37.375028045192195,2,0,27.283624162147508,0,0,0,1.5607925192083556,80.5964413493879,13.783708363746033,2.5966330696298914,-0.08608510940904779,2,0.11027791218631916,0.38343911792712815,2.6680098305113336,11.618763635831302,17.65556005755223,0,0.48382325477597293,0.14352861242925707,38.375038951434675,0,1,7.902796681137872
1,0,-0.07890756675046028,28.76785850770527,17.64411380622211,6.545382492127918,0,1,81.0015755228,0,1,0,-3.767423065958665,28.695738295675334,47.615142069610805,1.7776358659995932,3.961713373181251,0,-1.4406134151351628,0.36218389923944927,2.578251461451094,31.44317642639903,27.301352346381982,0,1.2230517486995511,0.8802357716858273,37.70073834648992,0,2,-6.319994624928561
1,1,-0.354738743340985,25.936764249530547,27.3009521653057,3.488098694580808,0,1,85.07130765119479,1,1,1,2.3650859480383453,30.27308273426349,18.736793693586403,1.770956726144791,5.581328022518225,0,1.8224110253364298,0.4266608379662871,0.3850909963794931,34.71172033238744,15.411811609423676,1,2.3054251495714198,0.8695017640249569,58.85455039239486,1,1,-7.920770027226559
0,0,-0.03340897855237571,30.267631427653768,12.010479421573002,24.489152220334756,2,0,52.62809996934329,1,1,0,-0.6299522124813421,59.65214677235514,72.4199841019676,3.380341337414941,7.156525863346534,2,0.56503272806711,0.16108921926016556,2.735618478064831,24.448849833559713,39.49706049765542,1,-0.41977255349299025,0.4571557432098016,51.37644233620897,0,0,-5.80853916797251
0,2,-0.19241724412555838,33.746624078458,19.51241672495717,17.36728332133081,1,0,23.170503263964587,1,1,1,2.7748797197261847,58.28477085990329,52.70664210226346,1.1691543233550896,8.047163116068347,2,0.4737505229104462,0.8941524554688507,2.452320241703502,15.387228824701216,22.10224390894478,1,0.758505390962637,0.21529403231190697,61.43469670284857,1,1,1.1533070847855882
1,0,-0.32664844662362985,27.465569577740098,30.009145731219284,4.2297607389792535,0,1,87.06768791686488,1,1,0,-3.21347503276394,37.449692643970515,40.539870512238245,1.7970834411074683,0.33687134166383537,0,0.1495805610772068,0.11429925317945411,2.4578954475947463,36.133224325462415,35.548530459520286,1,-0.19415613432556939,0.9910230370251949,33.15385140476623,1,0,-6.459527503897075
0,0,-0.11618360049683504,55.312636795043616,49.839157707877405,30.142713544839353,2,0,18.877069415614045,0,0,0,-2.2386865334193917,34.17091455062929,25.52036602261264,2.6108314702106563,1.9954701482465342,1,-0.8500729239514124,0.06324535008685517,2.5852135020290765,22.003804521157804,15.443558906990525,0,-0.5906440311702135,0.36386644399082335,56.0777698551577,0,2,4.551790463636589
1,0,-0.5630271648047789,37.10310853313681,27.04089236988328,14.096386290249598,0,1,17.916859601463344,0,1,1,6.269362462186098,31.862497854141303,30.806306150646208,1.882137176285715,-2.8744895208032117,1,0.2990158878692056,0.16603813287909425,1.6749639753914989,24.574890025828374,11.400553208317227,0,0.013107764287720468,0.5099584265854513,42.01001917533448,0,2,-4.03665596931588
1,1,0.03469311672640867,34.20603728821399,34.9771910021138,7.829985560452759,0,1,86.70664988607403,0,1,0,1.5011421525574793,23.9317178336883,34.80667026757777,3.6947800268554416,4.548065707328625,0,1.406104866512732,0.5004490959356583,2.8282093549643066,36.07670446884284,26.345634446178412,0,0.9168701433564913,0.17204263008914267,30.357480602167144,1,0,-4.549567765484245
1,0,-1.5116268322657966,26.71628153513163,24.053044712834875,7.462594400134779,0,1,76.66191225734991,0,1,0,1.4786764386982227,30.823259665931353,42.82184207860682,0.8448028840408622,1.3322319836973264,0,0.6709715748186306,0.5790747731459581,1.0438500874377847,24.788363016604414,4.309592579162437,0,-0.29739219244883836,0.3754812601211555,53.10703058566604,0,1,-6.675542497709383
0,0,0.003144819900724242,29.688568559265363,12.122465326399796,14.520703056094987,1,0,47.20476776126163,1,0,0,3.987910597981003,59.87626140115502,24.853210906234846,7.779488132618108,-4.285078522509881,1,-1.1703343476835002,0.379917341434951,0.629248165458423,12.18349890389453,2.985964494995812,2,-2.1601296979379065,0.25469420980139656,61.20077072849969,1,0,-5.482749028099532
1,0,-0.12271423146114631,32.286393269471745,23.93332703456087,12.021587962910916,0,1,1.064815217362458,0,0,0,-4.175832544300272,29.396722438030952,20.30617912365819,2.404599588685914,2.512934892244708,1,0.9611088866310916,0.38876571743956195,2.476398992015851,35.73105779160488,10.80636070785477,0,-1.2321076783946194,0.46308903742237234,28.015185465297314,1,0,-4.675133789816375
0,1,-0.15172982607734026,43.49895041994108,34.18068332769462,19.469963782419157,1,0,58.66626961183474,0,0,0,-5.596510726427324,32.14229747717263,56.93177931345644,2.5228851177317813,1.774763973132714,1,0.7218770434910328,0.2142084944662963,2.5281800271410857,20.106753257281742,27.96661486618266,0,1.5254753585598353,0.6702964068181128,28.22017227484959,1,1,-1.3195686522852608
1,1,-0.9298750665026435,30.525919887227836,21.352122240840647,10.751572249900223,0,1,48.607672418966644,0,1,1,-9.939314566740025,7.915764153602462,23.53748243628707,2.30828794326266,4.551288526432913,0,-1.0047815235702533,0.5890714082185399,1.784103170459126,30.471391772213806,11.023652480593844,0,-0.23069609236421681,0.4265382141279128,63.27322543029475,0,2,-5.847196428757849
1,0,0.45720259534021057,31.789490253335657,20.614082580912253,8.5919054689731,0,1,25.766260257842955,0,1,1,-1.9221012018954937,24.306435217276164,25.82045695189677,4.67117257025852,-3.1886334367728804,2,-0.1401837485079813,0.4213803738485252,3.4914757000024483,26.31505875361135,13.995548620587389,0,-0.9740160519902622,0.5095600339630468,57.317591824336255,0,2,-4.273058362903324
0,1,0.4311502052217717,28.24891001988641,11.349443886559056,21.34291515342893,2,0,57.80695679178544,1,0,0,2.7030087745411535,57.734969254098885,20.01766567447854,2.9812508292017292,4.977876850194175,2,-0.46584911811902513,0.8670739603789301,2.8097440644585756,8.57174592751775,30.2340017033278,1,1.115353495916533,0.004117807506207549,34.65761170172965,1,0,-5.2324898878787796
0,1,0.08894698084686688,57.10221109794188,52.16517678004565,33.647077325275546,2,0,0.9721984832235742,1,0,1,0.800422964778809,99.9311886306025,72.77703330137363,7.718063416252533,-8.566362298160804,2,-0.26615224002960913,0.72041925139197,2.923457863052528,7.133585807609489,28.393002187396526,1,-0.3550675869833407,0.5689193118065246,19.556541804437224,0,1,5.587278685621403
1,0,0.22616060724820056,32.15277532322571,25.75449149575149,10.432728361458746,0,1,64.8130591879698,1,0,0,-8.517819881504476,37.63304860373844,75.14072369820778,2.5772958392410246,3.3170993330638847,0,-0.6608131763281545,0.13705413066897904,3.5744882086947314,18.309511200757363,4.92393050199452,1,0.22287239551077115,0.1696901811280207,65.4800612788411,1,1,-4.338507948240002
1,0,-0.03602621617184563,41.97594467232449,45.194367979468964,16.135467278340773,0,1,60.361822640915406,0,1,0,-5.991967387943733,35.1698634921312,74.79474737463511,1.875057642542744,5.710026574977697,0,-0.5022931405227176,0.05312705051607525,2.6907953039677253,27.428236755744045,0.9985389798396138,0,1.2992658229926783,0.5479869364750991,41.89159444520316,0,3,-1.0779132960943834
1,1,4.125615022019752,61.05715861229622,68.0541294672848,27.90461746177689,1,0,47.092290691119686,0,1,0,9.995456143878968,10.733177635112517,54.07233422090391,40.277210947178034,-4.135558910619847,1,-1.0142305360555002,0.9335651844483976,35.85589070848933,35.60437223468474,24.173496502232,0,1.369143134225673,0.4548787607437931,65.38197471987363,0,3,8.04060083098393
0,0,-0.1102984137781336,37.102309934193435,10.725739900322235,27.45588142381176,2,0,92.5062977539287,1,0,0,4.390527196253192,92.94523390314528,61.58313756342348,2.82292546346446,-2.671569967751175,3,1.0076910389890905,0.8440273215513885,2.5521880431814346,17.542931440763233,36.92559522566583,2,1.0931385813549273,0.4112688146857352,63.53704222848622,1,1,-3.3440695796711326
1,2,0.08121220784118291,38.816393403508776,43.138560932116725,11.978474595343114,0,1,17.656023241100854,0,1,1,-7.720986178143848,39.20952849655163,20.246476033592018,2.6734558616069375,3.3020929372251544,0,0.2495173275882721,0.803048489136208,16.10764538645081,35.382474392477576,38.15668377809226,0,-0.6082814846997184,0.3820659218904108,61.49390679463699,1,1,-0.02970099033225182
1,0,0.036858047371299746,49.408561673244364,55.91174373723006,23.33317801371195,1,0,72.10543495950009,0,0,1,4.174453431628544,33.633274324134675,78.57147767773921,3.8130880668033234,3.260564356874509,1,-0.9653841061699102,0.1321214099048389,5.662245006161046,28.408672374386672,5.5950254373672585,0,-1.1973847046389257,0.3908482757131785,40.05473769175738,1,2,2.1811926457918585
0,1,0.19179049754657868,46.41126998246479,42.385338710579894,22.854129115579216,1,0,30.003894506965633,0,0,0,-6.085195161782046,39.642948708740356,39.03358169936692,2.9070241247383013,-4.62991958258697,1,-0.07383155115291125,0.441413611561465,2.764923017415223,8.09406739083354,8.056945628577548,1,0.17725132189528503,0.5228144873694356,49.28575717819393,0,0,1.177383103435357
1,2,3.3174174822095246,40.947996762261226,40.81055428388839,13.257346228762493,0,1,71.62173412929236,0,0,1,9.730688250148539,44.14256489768513,42.861793258215634,20.993302267245,-5.637662464034183,1,0.5849475636083457,0.8702539448753712,24.732392745228513,30.16725111529486,27.037846601527136,0,0.15111559654258938,0.35209746554649124,60.96776394290555,1,0,2.6349711269872333
0,0,-0.06473832311559918,57.768260685625094,54.27752225347068,29.885683058920716,1,0,46.47623915576498,0,0,0,-3.01689898141861,59.19305705568709,61.939152985164014,2.936252284120366,-0.6851128972203853,1,-0.2678340512742074,0.07900756014114507,2.5762796949920714,16.93547646777839,1.6641525320138828,1,-0.35830063450034594,0.5247927586934531,61.81578260625865,0,0,6.745640727894216
0,0,0.009196735616248421,33.13943286086062,17.958694888722725,15.20113416278685,1,0,8.46670654571977,1,0,0,-4.341239523614232,36.44103593821348,48.53475782135991,2.5251748322500847,-3.305908207288039,1,0.9700131413685408,0.2172078897889142,2.6715690060534794,9.301416956486502,10.342529265163442,1,0.48190707450451975,0.6935797203106936,45.35185018096955,0,0,-2.565664273492594
0,0,-4.443382017778642,28.881742735162454,5.642249656928846,11.135349735395412,1,1,76.12808434394522,0,0,0,-0.5171613806850441,49.27145003770237,64.46815511441946,0.1454856190130379,8.168787672422667,0,-0.38241996173789444,0.08695279893657532,0.14357917023930258,10.278815099337773,34.35644112571385,1,2.4287756425956553,0.17405726046795061,28.187392181278945,1,1,-8.048429932937282
1,0,4.4023836912858565,42.06106625162119,43.04512197729538,15.116303017453664,0,1,6.3949151710413545,0,1,0,9.998740069956416,13.971424414950251,46.044606281529866,35.62382456491867,5.359859936129968,0,-1.1229316204911526,0.5919369285190127,46.12231568028652,35.826455687928174,23.160627369377693,0,-0.06785191361129397,0.9384337400893485,55.000846951835044,1,1,3.254851994580008
0,0,0.47525286269423733,37.65229659686061,21.92601169178897,26.227733353921664,2,0,47.43772190488036,1,0,0,-4.839851457842215,79.8345475549151,71.11488506050833,2.756076254793873,-8.984720033313206,2,2.4071291248174824,0.32569115691421596,3.4601499273087972,4.9607441238351875,9.850737077263748,2,0.1045908882725901,0.25457492113983626,51.837456682515636,0,1,-0.9728310867315351
0,0,1.5813611096651472,63.19152745763782,72.2562271943877,31.49414228571992,1,0,48.76983487345206,0,0,0,9.649741869076625,55.045645459398365,74.2905694133735,8.69212862060157,-0.44093018239886206,2,0.1406059459973772,0.12686278491856395,7.516071718433834,29.526591340429917,1.4422720881712259,0,-0.19182335471381853,0.555643555007406,22.049001838740725,1,2,8.800380187396112
0,1,-0.21491746403557951,69.95434112964583,79.34346301947123,39.9653016999403,2,0,28.08390051385164,0,0,0,-7.887158660469575,99.66239843919979,54.87761131065655,3.065069635061242,-9.767888087639164,3,-0.6315387015675362,0.463584643693396,2.466348659448615,18.28359300456666,7.393864570464692,0,0.8218719363612728,0.48697715953674997,18.06109784434876,1,1,9.970983511080547
1,0,0.2509315175360806,50.01422562044076,14.076364198191245,19.71378456558129,1,0,92.962416410396,0,0,0,-6.160085594143179,31.378916201809297,36.892847306518505,3.4023631392555633,-6.225645202366497,1,-1.7099535836002717,0.3479322682402692,2.920893685617375,14.873206611847234,24.823707794375444,1,0.9072901581371264,0.9254721542254603,39.83307255382259,1,1,1.7835852972826949
1,2,0.25084628473092996,37.956626154949674,35.89107846582809,14.396182555124337,0,1,3.2924860285447,0,1,1,-5.468895182201015,0.005589067279121451,54.36076310230852,9.613018375282374,6.940157179432468,1,0.8475614704988527,0.8754547670168236,3.358003594639602,33.968683021716245,39.57570228635536,0,-1.2200309533966036,0.6152694415806177,60.045573927005464,0,3,-0.2930670236704831
1,0,-0.12456717235188952,27.748879079888706,15.552998804488523,7.185033032073173,0,1,87.1982874324384,0,1,0,-8.126595064659924,39.128434838801084,41.520250091313365,1.9072797817281384,5.803107128766511,0,-0.8353467491021834,0.601909342713318,2.760515265245287,30.970510781217637,32.28839465807018,0,-0.816117255735888,0.3810787682484598,56.70653110975226,0,2,-6.276324672805314
1,0,-0.06526200110852833,30.36555148548451,19.338965632596317,9.95017783979694,0,1,52.16929300753743,1,1,0,0.07900101263368242,24.35791881536811,21.78492269641613,2.6536304115412697,1.3338767275166568,1,-1.1256938856961418,0.703755674630749,2.8570202064418613,17.946157903978076,36.279975676531805,1,-0.948233537552575,0.428141857734439,25.71982516823405,1,0,-6.229979630913551
0,1,-0.13430124047864792,29.735441216847004,15.414249115050316,10.273409387690712,0,1,22.500136657357455,1,0,0,-2.185656778209779,32.75278860117579,5.811893029256279,3.4335098113526215,-1.6530409992408934,1,1.2722244767958215,0.5965974663686516,2.3153750953748404,19.504132244889778,39.43492500598062,1,1.3759781568013862,0.294641873682025,46.361535722702605,0,0,-4.952970057848651
0,0,-0.02687162269460268,53.00755781462812,38.054240427069416,26.97172795730271,1,0,64.58149929727296,1,1,0,-9.844871362562936,63.78529319991897,28.02411686241177,2.8922489744853843,6.876864445524287,1,-0.8910413353380678,0.7030304921170277,2.51170739252107,11.73614497395488,2.111235488015597,1,-0.9423741279584684,0.2238649511929146,56.63106645246394,0,1,4.119565750826194
1,1,-0.09282916534256638,44.21701454861743,3.1730075773227773,16.522570354812085,2,0,97.45195560314673,0,0,0,9.82399685749208,33.067079464755,22.523087103486084,2.4293084510624885,0.05733451662064937,0,0.6121592375967542,0.8472815713718984,5.4147289439354696,8.555694764113708,8.897233268201436,1,-1.430600748778,0.5457451604016077,21.39174463085612,0,1,0.24385015059702475
1,1,-0.0817958939013945,38.09359941167267,37.68048111400124,15.267699427618876,0,1,5.946478462723526,0,0,1,-6.435814342431263,39.08728363122545,66.76421978267217,2.6784309871612355,1.8894953937684313,2,0.14729048004366277,0.5080128130899404,2.501000781152661,14.429118565258229,28.420451320306594,0,-0.48933590799291327,0.4929719167744795,25.199653053067358,0,1,-0.9544957133449508
0,0,0.44257377659807057,45.854189436073305,38.45661647025488,22.195083200524948,1,0,21.992091865440035,0,1,0,-0.5798490058912229,1.9294922306132944,69.02955658570392,1.899352626014145,-9.492501459340962,2,0.07565729404130164,0.1838014943366365,4.0217793279664935,14.473146669883047,36.14463434718435,0,0.3718655225590105,0.7734311845270967,31.80689236879372,0,1,-0.4064810173953326
0,2,0.06075116539673259,30.150471222220936,13.956070558546706,16.12014412977253,1,0,72.307127459023,1,0,1,-1.4724581473149776,78.43596625494226,26.781212886590247,2.0251756319161975,-3.0728728423352187,3,1.2112951642577672,0.7312535996640862,2.7697102682363592,8.604442441463824,39.859714158846515,2,-0.9869991873731204,0.9279547153347674,53.661321977662425,1,0,-4.481723240123079
0,0,-0.06273442602269287,42.336431421234195,32.60045971124467,20.96097340743126,1,0,69.93230822720584,1,1,0,-6.217553850076528,56.421084526680474,63.954113841745595,2.702480304967432,-5.538568349772872,0,0.5331790285804883,0.09061502158717305,2.5964182810173364,8.200972245504566,36.36715603762652,2,0.7085074245767008,0.6089819187799909,66.86483779660183,1,0,0.30917491628238913
0,0,-0.8440315082208736,33.867459113105134,20.93376559001485,18.784355940002172,1,0,41.52591249387051,1,1,0,0.5771273149145788,86.22874130090914,43.68964794842552,1.8075210222800815,6.932400024198408,1,-0.5763210985809991,0.26651867227261183,1.7171601031658281,20.555285230508446,26.338846684673722,1,0.025273608899506077,0.4367307677558271,45.42157710561908,1,0,-2.7469728928547816
0,0,-0.0918270469940668,55.52627517779587,38.821608206514156,37.22119161225695,2,0,26.802968759696768,1,1,0,2.056886022457009,98.95221444521954,66.50384364720007,0.21559943250065172,-9.055985931326171,3,-0.4412380600650818,0.30449727153581,2.4132745161011853,2.8001552485865044,0.2197879769699118,2,1.301749825798347,0.00012364881233511982,30.864603905922834,1,0,4.717250926228754
0,2,-0.18054739263476605,32.36676867523783,19.283997390029324,12.544729005685987,0,1,79.44858433997071,0,0,1,-1.601385211602473,52.04185887247481,52.71685681112824,4.922548547785058,-2.613613680828612,2,-0.7778710074500738,0.9221842989086309,2.5542865734016758,11.586066321977654,29.954930392865645,1,-0.6823264733455012,0.24468495783605376,49.630049899608636,1,0,-3.4802227217296577
1,0,0.2494631556929755,31.780858316348457,21.978519839881912,5.234222265043953,0,1,85.95273597500164,0,1,1,9.589566828747941,30.39110202957759,73.06333061770425,2.2409063989335105,-1.629722193933862,1,-1.5823972456722637,0.15225196820779696,3.100917184820061,38.2505694736152,25.061946605117935,0,0.7889763723014361,0.8303367593333948,69.9858756101097,0,2,-5.002946063214235
0,2,-0.17698565488126325,61.134206269319336,54.78630051989082,37.795664721972784,2,0,0.523191844868115,1,0,1,0.3556391927861249,93.92559768224072,22.12921533556458,3.657256770799559,-9.944342586358308,3,-0.1104620036626785,0.7220498807737785,2.351941308794652,4.982296372658734,33.466529450982904,2,-0.9586032038777956,0.5028640085496927,25.74231663650682,1,0,5.102581154126359
1,0,-0.5498646504823413,34.68704595042859,32.40802723553509,12.449935428770385,0,1,33.87171977416175,1,1,0,7.813666079624788,27.372696305739332,67.27095085388457,1.9006975278832063,3.585083917779585,0,-0.19236664502823297,0.04617803709238455,2.010854821431962,27.04369429892199,2.745186725817499,1,-0.033197708155103756,0.9154595811561435,52.1518625226898,1,1,-2.8137219120120758
1,1,-0.20944778226462005,68.80709227240595,78.18170004645584,36.951877369112694,1,0,5.068162171675983,0,0,0,1.0171810720359744,34.53566009909618,76.53806530279894,5.145077354729971,9.441153932337471,1,0.9643398431231008,0.48260269810560436,13.37744616035473,38.166041964200204,28.639617398744743,0,1.6310327233505522,0.6930725234572364,20.544099546362034,0,3,9.476492495644358
0,0,-0.0976432247396918,68.57971690111131,74.42032776466698,38.79011273442373,2,0,36.37807154772915,0,0,1,-5.926542407382782,72.62972657686669,8.702907397700415,3.0304428267240917,-2.160671416312768,2,-1.4138722033664053,0.5017634417762347,3.132517957251296,10.867445884232792,2.233055391075851,0,0.9370360277927136,0.5838646803066189,65.40764812786875,1,0,8.921594015452051
0,0,0.11824302689410189,38.228883237084204,27.43883977495741,17.091787473741988,1,0,26.643205246364136,0,0,0,-5.208927705092973,50.57870912837799,24.37239372404404,5.669163813812181,-0.5656437181774283,1,0.4470737851568958,0.5682896014387838,3.066088767667432,29.621338049746065,21.166799203059774,1,-0.802438816973922,0.5464069180105251,40.90131011457383,1,0,-0.15936722084978605
1,1,0.11011822877127189,30.68098253810303,30.81915355900992,10.100907021029354,0,1,17.40944624579484,1,1,0,0.7662511512127228,99.84263404671559,66.31488532792439,3.5532479422225145,9.96435411994543,0,1.0602221501112734,0.7958276464758003,2.2188920480835725,4.674101979043009,17.977466566008037,2,1.558808930426533,0.6728294566423741,49.54826942325597,0,0,-4.735670337099391
0,0,-0.7682184979287682,31.06740616218474,15.070226976558674,12.577789174929531,1,0,62.077287140528135,1,0,0,-6.530987483402214,33.608871635265636,57.33880771884925,1.2916719424460008,3.7668186696530555,1,0.6394980516830506,0.5442509564632524,1.4422222134625873,18.215915795166854,18.976782273220184,2,0.6665919942880638,0.47629043929825304,22.46332348637191,1,1,-5.260066931268936
1,0,-0.4066979923958514,39.911257100056666,43.94522738786415,8.458679363355914,0,1,6.089516465641926,0,1,0,-5.825538741736391,0.14805766465114667,49.62590165579157,2.1530147523674716,6.956113570185536,0,0.5759424746390969,0.18867099677430332,2.193105198938235,33.331481176913755,32.31321106042369,0,-0.42856645496963414,0.92259348489073,39.63356888807249,0,3,-2.6792369607163096
1,0,0.045750256370603974,31.921110732406653,19.78949433854651,8.24948355129533,0,1,90.08150019756363,1,1,0,-2.8575054222817142,37.65160142368666,42.336161655490514,4.676546310913493,7.182017354352819,0,2.042539014145196,0.6263598675141125,2.5347571297634297,26.991554065704555,25.27063894346568,0,-1.2357999128320039,0.2632985978476262,53.010783132352216,0,1,-1.7110166438176257
1,2,0.005630502872446036,28.418992884014216,5.485651844815642,9.52180287412756,0,1,99.89903186164793,0,1,1,-0.748589305156159,21.738219751868314,16.304516204353277,1.929307583224901,4.50246769998574,0,-0.5194501761458563,0.6059467973681939,2.5934721887695744,22.615438684103324,34.72087403722091,1,0.19427889672855742,0.36031829980011787,60.4189592852933,1,1,-6.409844450028194
1,0,0.06201620261095265,42.33271232058108,41.72360437018398,17.064795324564074,0,1,81.47624129989751,0,0,0,5.266569836995103,48.31509743416455,52.04901742810074,2.4781824304598428,-4.806695740017962,0,-1.0158137299356196,0.6958379385932576,2.8562195273236974,10.363467840200212,3.435148600967577,0,1.0693102970299513,0.5151202463002492,19.79306280066608,1,1,-0.7001159865691697
1,0,-0.15204265976291645,32.81600139992403,54.79671490291142,3.9662956484709033,0,1,85.75904588559251,0,1,0,-1.1857007040513583,21.358983214392886,58.77637504603753,3.158910012807246,9.840090097925032,0,-0.06652551539246923,0.03998276795491451,2.6576172719287245,35.602597628670964,5.4482705116946235,0,0.15864402986356393,0.2714723539149312,67.32927041619895,1,1,-3.2014450260710365
0,0,0.05491216972740821,65.04228313467864,74.21330156569425,34.3295618966894,1,0,79.39363101481327,0,1,1,-9.333989103837414,45.21851533056916,21.78871466735922,2.7959894579083446,-4.207950780571938,1,-0.24384968577274532,0.4915871419042451,3.57718414921126,6.402486880526109,12.215316380513743,1,0.8357909315013117,0.7088238193497224,49.12447561453216,1,0,7.677295079584468
0,2,0.18903946479842815,58.070577655446925,45.05575239235404,37.16040403497547,2,0,36.28749623632596,1,0,1,-3.5735644354930685,98.23295375407217,57.18994087619369,1.7426778446145184,-8.42734888045136,3,1.1271259226751178,0.9540285688185314,3.3451115595219703,3.8347354531806133,30.42069359823384,2,-0.6347031383858445,0.5677416879463867,18.44128984321908,1,0,5.287266322397819
1,1,-0.3331897419317778,31.66746375348044,21.968254122784174,8.195603018691006,0,1,99.15520234853768,0,1,0,-0.9265931231720028,33.74889307281885,24.466906890936883,3.0643184014700937,4.363603527107124,1,-0.09092443755390918,0.6985636168584951,2.0817873954785266,25.052308993051703,1.988186336718607,0,-1.029527218751016,0.47771425076267393,37.355481383818585,0,2,-2.9708720908830717
