S0,S1,S2,X3,X4,X5,X6,X7,Y,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19
0,2,0.2891206644937052,1,0,1,48.050671665005254,1.6189923572631528,1,-0.32426879400823017,1.5238746221657766,1,19.404688588475587,0.2603943237312306,31.915815224879395,1,0.515001568489438,27.616721788235793,8.152449491553789,36.5651944882775
1,0,0.25789881857601166,0,2,0,76.73619416400132,6.669434454267022,0,0.05410076250406789,4.768457563770743,3,20.226792335261084,0.8847403215529166,14.280917946461201,0,-1.034976095795949,59.16774795418311,-7.026865642502075,65.00800781738441
0,1,0.05823185960531785,1,0,1,35.90984972936289,1.2662535389296528,0,3.07034196001325,0.3590290297603483,0,78.42321972362086,0.22998271307017937,39.8389548691535,1,-0.38805567754653214,28.49169552519617,8.937068672141116,2.596859508828342
1,0,-3.5185003152935566,0,2,1,90.95344420203261,3.1075442538223372,0,0.23984099309228282,2.2895212324633314,2,17.66235620286153,0.7605294431927795,26.12437413550841,0,2.2373469993386457,18.82967443233951,1.7012253341877184,88.72976647502334
1,2,-0.4406818070997244,0,2,0,57.51222928055304,3.4633771586992546,0,0.06552688617390401,5.278541549938768,2,29.213238492248628,0.6515908058248621,8.575215297089695,0,-0.2884428822339139,55.65190474076461,-2.7104911510597347,78.79478408855257
1,1,2.9653775176822137,0,2,0,99.00158884771761,20.27987810332337,1,-0.33091383922339795,8.886862440673616,4,23.610602447827056,0.985846570774745,30.85885500327999,0,-0.9015967862463427,69.81702287165122,-9.16584945977348,92.32262261971283
0,0,-0.9940084290889151,1,0,1,23.93897747596557,1.7672098424474896,1,0.35405120905862897,1.5498810154096414,0,78.4510379365612,0.3291339828800783,15.868104632081794,1,-1.2688303712378184,65.41687231642267,-1.987087804003819,4.290720096626849
1,0,-0.3118390329219186,0,2,0,85.57100429762532,5.062179168196724,0,0.7511696871472675,3.9352147603540915,2,19.00969977696949,0.7090909590527813,24.840367164490125,0,0.09748513779256963,37.87812956685029,2.9674406552824735,74.84078452063275
1,0,-0.900696448288893,0,0,0,94.08874929834894,2.501506989409534,1,-0.17542262516891863,2.244647665537463,3,20.129636723852123,0.3712644524218207,36.48416983878076,0,2.0655454277669865,35.73876865154708,9.905753952206233,90.67909505292346
1,1,-1.4289632977242726,0,0,0,62.811852168203906,3.3408211486153894,1,-0.19382908992028927,3.9500070817026254,2,20.728628904399386,0.5499374641565233,12.259256809699988,0,-0.6384480513946509,63.991299494729965,2.1339665394978002,61.49033084508001
0,1,0.047149624706614345,0,0,0,34.22913280601274,1.9604817453818384,0,-0.73893443894951,4.561583610705026,2,21.035846967413395,0.3211633462214559,8.992354752646799,0,-0.4593450558039328,35.56409154065115,3.2408566264792356,53.08181651477233
1,2,-0.35584930433005124,0,2,0,76.98055098701656,7.8565020412356645,1,-0.9103075759729382,7.955598902790364,3,20.019058824469056,0.8549034131255602,3.7516248477453784,0,-0.5628610384479107,62.87038908510797,-7.701230858991196,83.72553946746429
0,0,-0.7191678423584028,0,1,1,34.94447669077421,2.432609736707768,0,1.0093328211026271,2.3802116773515904,1,13.733606546546465,0.44936652726875276,17.449281003542485,1,0.6993270065625713,27.991050332759823,1.1978966752174784,60.57335922001265
1,2,0.3600336452101798,0,2,0,68.93453164226712,2.2917121663933577,0,-0.12601607252913577,3.250225375594715,2,15.399022204610496,0.320702939034026,29.94311408199436,0,0.9500219958417532,31.31992873622542,8.454001182058658,85.62460358173934
0,2,-0.9891130122338874,1,0,1,16.69535992874767,1.6843711449400751,1,0.21991341477649834,3.2431722983185693,0,71.38027196284169,0.2527306164613926,3.380872879895298,1,-0.7207906768846677,60.00130737861266,2.8282132140931004,22.91143780119804
1,0,-0.03357973334245022,0,0,1,32.52381419108513,1.9328071333866648,0,0.09743530633754238,1.8045248252495911,1,18.936307196621062,0.5270494895692291,23.017562899605338,1,-0.29038427754750773,44.90141258831342,-3.723247229916973,50.70767365054483
1,0,0.3714644772128454,0,1,0,67.85177423914735,3.354180521217619,0,0.8617273073425985,2.350483227045212,2,21.5865212807952,0.7119943208130834,30.31587274225492,0,0.8559383348690023,26.3956363132177,-2.2705132771349863,72.22703660606055
1,0,-1.8269055238996719,1,1,1,38.83875245471703,2.0574800455438287,1,-1.205436845634389,1.0392472905530348,1,17.351746344612042,0.30725401065970365,33.95278394563962,1,2.4089447145164304,23.974978296867125,7.773887990936359,69.53796219312602
0,1,3.1319966046911936,1,0,1,21.710569092294723,1.5710315015919194,1,-1.3227416220930652,2.339461884777364,0,72.54198249605173,0.2039374068568327,21.804320096525124,1,-0.2681721424448795,38.799965565894766,-2.7924352363786156,35.29900549585615
1,0,-0.18354581441643567,0,1,0,97.98630281867196,11.971831291260607,0,-0.21371487165671202,5.377152609594778,3,33.50306693806241,0.979032077296929,26.80548166435294,0,-0.9776408616509553,64.41305090070325,-9.120702492308682,78.18776229324011
0,2,0.234848556663923,0,0,0,35.028329701861395,1.8162200055035422,1,-0.39640202478159275,3.4953537088642284,1,25.03887455143673,0.2270462178304415,12.744366067117426,0,-0.93155798386772,53.761489264804844,6.231082559438164,46.84993776656084
0,2,-1.1648087840800108,1,1,1,17.871987792534867,3.0398981291023675,1,-0.20971317082184304,2.722287340750995,0,28.364932714191966,0.3795727622119974,4.85176882184896,0,-0.3977843322809395,62.65115991067469,-5.162219074381568,23.740243412408606
1,0,0.17532441581863414,0,0,0,69.17456741648068,2.8716439575710146,1,0.23495944795368234,3.100873314768823,2,18.807867095074418,0.5473793251755351,23.64423158226645,0,0.49732763460812335,37.316242487690815,-0.34452283965817543,65.65640894134876
0,0,-1.1390909056928686,1,0,1,24.62770766963182,1.5370595713309156,1,1.128981635293157,0.522817047717651,0,72.39390839698953,0.25907160996533707,37.19171305299326,1,-0.724868899513115,42.687909807014606,5.24197776956607,1.5590148553811023
1,2,-0.7988231505688929,0,1,0,98.3777504683973,13.994408282443354,1,-1.3492753399075104,15.544226323808271,4,22.58942129562744,0.9352712463800852,4.3684413647677145,0,-0.1402440795923204,68.38498803140195,-2.33725041970264,96.9874549685669
1,0,0.6036471824431386,1,1,1,34.500165407670835,1.8126140207898218,1,-0.1489410945348608,2.091743484254905,1,39.71680053856198,0.29346376008830577,25.00809534483104,1,-0.2750514482710679,24.22208265305624,4.512521860822199,25.294744051814856
1,0,-0.21156078911288378,1,1,1,73.58103160980994,2.523143110758276,0,1.5400878513773335,0.6495494090276794,1,16.276578407302495,0.5801114886683368,39.70225503595917,1,3.527599184290417,22.29147840516607,6.293274223392757,83.7880842740396
0,2,0.25889181539975864,1,1,0,32.50416891255695,1.5756912169081339,1,0.2827587716917097,2.9465521992611494,1,40.811288570833625,0.31007972955132135,16.454592715241485,1,-0.24127429516123475,41.109650750977735,6.096048315287355,42.170066064983196
1,0,0.18295146818663932,0,2,0,58.417558787748305,2.9466850240346973,0,-0.13730754569892453,3.08828263391628,2,14.657282007722717,0.4688653713843749,19.242569583406496,0,-0.24843995745747335,37.132528146184384,3.100893015235414,52.237169720442
0,0,1.5339665992341638,1,0,1,19.9360875094493,1.5817312588987977,1,-0.7450710677756809,1.608444909905141,0,77.53633029775061,0.26722750121456784,24.333731100664174,1,-0.6954410779793583,63.528551233368475,-1.4849860215314834,14.04049379573204
1,1,0.15098202289236412,0,1,0,98.71352576550107,13.167787825653052,0,1.2440365013608963,10.446229579224088,3,21.789470945960133,0.9512259722891978,15.115914923185336,0,-0.36099211531757464,68.89568730704119,-4.896627729499979,95.29315199776195
1,1,-0.3477395543507423,1,1,1,17.81425464333205,1.5860023184327259,1,0.15600252369566975,3.125103815286113,0,61.20024719720229,0.18785225894642904,7.756321933974204,1,-1.0731062994008114,50.162871417935676,2.358063802102013,26.09694088173937
0,0,0.215484368006894,1,0,1,29.383155061849862,1.6286402583927737,1,-0.1620227030497659,1.3666201323338,0,51.995638865236806,0.2681988381163041,26.540061156006082,1,-0.8407761773062381,45.622751613998176,3.3278204379721252,11.602789643315086
0,0,-3.0747260393972233,1,1,1,16.117962497681525,1.530295677638367,1,1.3700023043516338,1.1244635428336227,0,51.05089432235268,0.1958569121327085,20.93431855379739,1,-0.6050060651671172,30.841234729524416,7.377620273597959,13.729781340803331
1,2,-1.0593797585145315,0,1,0,70.04066877549045,2.953630057185667,1,0.02432748435838508,4.740731577274371,2,18.16805173307496,0.4039799600023548,15.724316549863353,0,-0.3636895580315463,51.49495315348382,5.641711105433767,67.12818872869519
0,2,-0.10643992416608804,1,0,1,18.49320505281392,0.6312366784524284,1,-0.03887703343639375,1.7716825747962388,0,79.64960805217723,0.2777700956823378,16.599498516541207,1,-0.11182398539815873,54.55362649315715,0.17557418360319232,12.923310133225229
1,2,0.07852652450392225,0,2,0,89.84516466305959,9.91942256273156,1,-0.4901816391100773,10.444236490031829,3,31.2647505513783,0.8852414279608178,5.651542094553756,0,-0.39938452519856327,69.302985354023,-7.291306996585675,88.80163505615045
0,1,0.35712226897120025,1,0,1,17.320587235853214,1.6951358116080804,0,1.4579258210697301,1.920815608390027,0,64.84154154783224,0.24749792552473054,20.7376915581448,1,-0.6690661240739629,31.887100467091756,5.089304535384143,32.307072977975565
1,1,0.8525244513542974,1,1,0,14.979752005947555,1.4409504506806252,1,-0.5166635331296543,5.715555650754938,1,68.06737058562321,0.188737412718462,1.8093780957454686,1,-0.13621458791957372,51.60005308750309,0.18514520485435426,49.73094289026127
1,0,0.06761021591030451,0,2,0,73.70409746935775,4.061687569397747,0,0.9807800886470663,2.732072206175344,1,12.76123882675574,0.7704068406000355,29.650610021726962,0,1.9199354623758482,32.65496928082765,-4.940927491013558,85.0830833271938
0,2,-0.4203048409839689,1,1,1,32.86227043818361,1.3132905105347092,1,-0.15532797041204657,1.8433178412891529,0,63.61622279771562,0.21801153302500792,20.029034841131335,1,-0.20548285610038627,66.22205407387179,4.7782554781104825,19.09734085760732
1,1,0.7619712700530736,0,2,0,99.6777572927676,26.297855453568523,0,-0.9827811333224196,13.823768310395305,4,17.046049538684098,0.9988232124129452,14.790844758544983,0,-0.37790391034379306,69.75155231616569,-9.972813003590332,97.54528434904503
0,1,-0.38638385683486415,1,1,1,15.277562985479282,1.657412864552701,1,-0.6352992263117678,3.1363833944753905,1,64.45938423046974,0.32156373765371976,4.294798611080093,1,-0.5705711107326085,51.62738579184545,-2.5781217832053116,25.73406657464768
1,0,-0.7437317702579167,0,1,0,81.49876440406356,4.210055994941771,1,-0.08758385133154707,3.177870080585061,2,18.716798115745515,0.6191411120715112,25.122983952036336,0,0.5033473833643056,44.561283600031985,2.603201908050405,74.70041059423035
1,0,-0.8723365696843961,0,1,1,20.278144046829215,1.3749033010874292,0,2.8737786434318924,1.406969395953978,0,59.33427419166872,0.31704656584680047,27.147876289013695,1,0.008294430161421364,23.555099591350867,6.0832753692050225,36.40481131049194
0,1,1.4687910719135366,1,1,1,29.97325950331986,1.6549953244991047,0,0.4600385115717228,1.4342954386884303,0,59.08757362139725,0.27499271430412864,33.342630256498175,1,-0.7225330978662816,29.213253960713505,5.629370740622296,22.817719586798923
0,0,-0.027422126354442036,1,0,1,24.445227456736646,1.6561433481021945,0,0.265226849427882,1.4571022417572692,0,25.864711042301586,0.4880087222629029,30.604106936260926,1,-0.3015383803041399,23.070696378425048,-0.8015230051685727,32.32024021048458
0,1,0.647855089322865,1,1,1,23.756989694860042,4.274749372812359,1,-0.3547270003547273,2.953291415636439,0,79.60759102461245,0.26346999515665825,1.8121243884657745,0,-0.7155090002401396,69.99153779127909,-5.320216196614877,2.8792803428382863
1,0,-1.0671214775364395,0,0,0,86.87534535081348,5.546210142850185,0,-0.44831254530572723,3.2937804278815603,3,21.728059799448005,0.9235263090444461,24.967299501429583,0,0.4426538039127041,35.10724064528537,-8.96379867523744,79.1561954251333
0,0,-0.03684003851742787,1,1,1,18.51051682504042,1.5188414921991136,1,0.2661974149698037,1.3629988679348266,0,60.04773711007043,0.16805877364569777,24.632201482637456,1,-0.32366120612300375,27.35498335229694,6.37061021716152,17.080715679719578
0,1,-0.30504257908057947,1,0,1,30.92031387978096,1.6235647471259134,0,0.9489986065396289,0.9714982918444304,0,47.62135336997435,0.25317694953676695,34.013084309799694,1,-0.36869967625464384,27.7099473715101,7.148598863383768,13.382800698959645
0,1,-0.18250170180388803,0,1,0,26.314069459884294,1.6336089418238235,1,1.465987797061187,3.277531231761031,0,52.83833235444515,0.24559037487563562,9.0658298977122,1,-0.1361323970687638,30.339400429204762,4.731348473426518,49.32401541025244
1,1,0.46422700418716323,1,1,0,49.505953484959434,2.6198667561228457,0,-0.5414344540064355,3.830278438634109,2,12.955090711855796,0.43550103749926244,17.40337114348051,0,-0.33895698615082276,27.40179451128975,2.0160803982929885,60.83383498180537
0,1,0.4102664065423085,1,0,1,49.633265411141416,1.8131545714327855,1,-1.0329870668524848,1.1114264569896413,1,17.99023586914569,0.18279582994071825,37.20356049423508,1,1.7244575689007684,29.09489483129926,8.047055886166788,45.82696494796091
0,1,1.391111171947582,1,0,1,16.93832180611792,1.5054008732245197,1,-0.4998493504041634,3.161557654683428,0,73.01838051750141,0.3979101243972333,9.573704427481706,1,-0.4045369464797349,33.86282634147197,-6.789939930892964,26.908260515710523
1,0,-0.35150489560539605,1,1,0,39.422492809683426,5.024176266841171,0,-0.3894346102315878,3.7371700183893295,1,27.940147203585923,0.6966139074839396,8.50105347609233,0,-0.6011469245879529,31.950356286584714,-8.681651774154531,39.0869894633929
1,0,-0.1533790495782833,1,1,1,16.025747387645666,1.6128689431605057,1,0.055306387473937686,2.7351813227516444,1,49.91613410185954,0.23993908265586295,5.763448436486989,1,-0.6276401929867974,45.58083155007727,1.1108546587079395,30.25860401018757
1,1,-3.079875236060748,0,0,0,70.23339432619818,2.263750274709555,0,-0.8231802135507761,1.8822728739383847,2,19.168521564858487,0.6164688576797819,29.1418337467313,0,2.0755491363784424,25.469249175880762,3.829893417818111,89.53171614911106
0,0,-0.9945190657938153,1,0,1,12.63349179317273,1.4718518080443903,0,2.7255374164353365,1.1805984263277536,0,69.01541713494377,0.3276629261581625,23.379797752374643,1,-0.448496758111794,21.622764572620518,1.0872420089839085,21.788094239576072
0,1,-0.12694501788321266,1,0,1,20.62175312302842,4.274749372812359,0,-0.5252057285639102,5.486443557221977,1,25.112489978925936,0.5406202457073148,1.2035389604613678,0,-0.7439589987687536,57.29253420940419,-5.940211176970381,39.26778795274392
0,2,-0.08408543290625861,1,1,1,37.2677696468704,1.6489776385285555,1,-0.3553677538970657,1.761259908491585,1,38.84697131124592,0.16717380112770142,21.830938704587105,1,-0.4228469431191622,53.384815755014934,7.615980101680023,18.404768789138238
0,1,-0.07097681980142244,1,0,1,40.2341428952542,1.6351060113495637,0,-0.39734844785325035,1.648479589421671,1,27.519861721924332,0.27755708026567,31.192781004967536,1,0.4934570316360334,28.359455021461386,7.279833379779653,41.857935698010984
0,0,0.6003157753923204,1,1,1,14.925367778075538,1.692525100823215,1,-0.5494692244712426,2.0618988391686033,0,65.74168589966145,0.2379081499253039,15.060176989790243,1,0.2417226243284941,31.09156492192556,-0.4809247309781224,37.90704626086605
0,0,-0.6792111737461319,1,2,1,59.072699589076215,1.64913244518602,0,-0.389763473132354,1.1622133445838836,1,23.3503412791698,0.3793417745059581,36.87661238216102,1,2.1158211472174138,31.588271855591824,6.948315177671805,70.23582516712334
1,0,-3.0396576433590154,1,0,1,29.364999956221137,0.6312366784524284,0,5.225083019274104,0.6817440473253407,0,77.85585330184503,0.20602548836241713,34.69245520635867,1,-0.37950296336062417,21.144438221483206,9.773837544430958,26.236340595090812
0,2,0.006686127751382133,1,0,1,30.745520159995564,1.6134678337256596,1,-0.662638880198338,1.5229090634945515,1,54.18919069157282,0.20262194435782732,24.295439024506017,1,-1.1338107367481398,60.71937864637776,5.676577692348648,9.582534515746783
1,2,0.9702175626270463,0,1,0,54.32914737498316,5.280002961329953,0,0.31506391222721847,11.42258200845737,2,19.57825865830452,0.73710265935952,1.3939492199421921,0,-0.4647297778312383,64.13859205025751,-6.975070857678128,90.80388561254354
0,0,-0.29030906895346714,1,1,1,22.71354120085548,1.673335675672663,1,0.7872142033642708,1.0759538979784053,0,64.90345790903345,0.2206797366800055,29.027677688102518,1,-0.3804085444327591,27.933508182491433,5.58530357448106,11.310076969133965
0,0,-1.4272375409002482,1,1,1,40.55164116964847,1.3952251267885447,1,1.6987154880353272,0.9995039313240198,0,48.12373916015382,0.15475377893657716,32.79564997959603,1,0.345529602071373,29.056062115188297,9.30316805118543,19.955099624698196
0,0,0.09985622665156661,1,0,1,32.17524380241301,1.642020647384478,0,1.486320168901412,0.8923820982586003,0,63.39109504360677,0.2891900678526076,36.727187599650705,1,-0.5327745067973804,27.34621474390079,6.560344289216616,9.898755879306142
0,0,-0.25164360188704216,1,0,1,29.223799255306847,2.47993840876772,0,-1.211139715605213,0.9270230222138091,0,31.181163134581414,0.4374207451615728,33.41681241219188,1,1.5668624149942503,24.432488085359505,-3.079914571652517,32.31504944948044
1,0,0.3412298823048007,0,1,0,22.73943093043971,1.9095494059162268,0,-0.12537556526944219,2.984037820663764,1,21.353054618926315,0.24295854913542303,8.854986578802123,1,-0.530485962620211,26.872767397955272,3.925394899940894,43.43348734413722
0,0,2.854350767086397,1,0,0,16.994176873059352,2.323644559430712,1,-1.7725129144692586,6.568652728945757,1,35.16709394636156,0.2455585386238277,3.3178760269127716,0,-0.9089116074450414,42.93317130091059,-3.4471703548007993,39.34274156414933
0,1,-0.04085863038607298,1,0,1,15.1331346742565,1.6096094063157125,1,0.34773801921149317,0.8002911568528014,0,78.68245646051668,0.21973845774894235,35.07990958902838,1,-0.815506851859935,60.56946489353812,5.25590656830043,3.977658869172973
0,1,-0.6277805090975122,1,1,1,26.39965127943275,1.7299416202158755,1,-0.17193399350416372,3.273751849233572,1,59.0264245374688,0.16874508285490863,4.983120410092788,0,0.08904212961314409,53.92369585031124,7.600753196498946,36.46653482497059
0,0,0.6913533801835505,1,0,1,18.49220945418641,1.6302894278013764,0,0.7256453852330871,2.046884398839104,0,57.98271677146129,0.3788395326619092,24.975244718747152,1,-0.4717776948271365,27.336605213362162,-1.5456309102505834,29.220110913880294
1,0,-1.2191775050635405,1,1,1,29.978348785947638,1.532712167344848,1,0.7632216877248457,1.158085783237586,0,50.465932656073456,0.18434452663329237,30.560448536347824,1,0.050109648782620156,27.8838754962216,7.652716657720635,21.19472482101558
1,1,0.14532589479520444,0,1,0,83.06563322481672,6.975733870997195,1,0.09521298298986536,6.744957171196448,3,21.655883496495907,0.8905384442152238,12.821724763495212,0,-0.6609484148247639,68.10303200163447,-5.254813194912181,83.80881202353001
0,0,0.8894425658789927,1,1,1,21.130510647825485,1.6609414374665679,1,0.3519985956174129,1.3381365423440037,0,75.25541781616796,0.2577803004824547,27.04475605208365,1,-0.392899939714919,42.41176179986252,3.8212540945220486,7.016081220185422
0,2,0.23369631691230527,1,0,1,34.73713538648552,1.6655112380059511,1,0.7073619725397549,1.3829984745238895,0,52.21834089282774,0.27258464677728556,31.107665207554327,1,-0.14381282129489315,38.70733720572703,5.5356205494838395,23.744769464638566
0,0,0.18163313515181445,1,0,1,26.803182410411843,1.6671057686916138,1,-0.21240418982715745,2.123055321157946,1,31.37555843922767,0.35305811352546906,18.176087565339397,1,-0.2419574216473328,48.34850747257717,1.8907204100430839,31.442565288117734
0,2,-0.6943712851795224,1,1,1,47.38593586788483,1.6509335808886192,0,1.0831452629072928,1.3632308938038318,1,17.259457324877573,0.2091714896718478,35.94844371787702,1,2.31379689837169,37.17251710781906,9.372822417571886,74.45584415556445
0,0,0.5715843653589031,1,0,1,61.404748517688446,2.3192725610524034,1,-0.02791784756829621,0.9272655475340291,1,14.203271543715058,0.3433006134683616,39.365190461772045,1,3.2023629375197022,23.91926751614246,8.282770002747164,87.70499645429153
1,0,1.690616191320856,0,1,0,57.23088901276539,3.719775966341142,0,-0.38238949942226896,5.772550837283434,2,16.21971666114254,0.6879684942965439,12.34079170907442,0,-0.5115010859222062,40.93094696577947,-6.4157747091201145,63.76607060214137
1,0,0.7348106423103801,0,2,0,99.65849553387619,25.60260038474843,0,-0.5856882394641648,6.54682526779376,4,25.69325847694346,0.9996433131930229,30.09496435742024,0,0.23682764251850524,50.22146905138062,-9.981164366646162,95.2336852654475
0,1,-0.17185220737705717,1,0,1,15.31299079776724,1.6289465585165386,1,-0.3443798476670984,2.565842148086371,0,64.79967545779807,0.30820126548790716,8.307815219508473,1,-0.8082530866310053,56.85549674355969,-1.193471775973407,20.775433185999177
0,1,-1.0997707986617362,1,0,1,23.366429125655554,2.3228307169684066,0,-0.1951933760526246,2.41208494291094,0,24.750253031478564,0.3476451875074113,6.656658888631597,1,-0.35423076663569825,40.61103328935486,-2.0122199661123634,29.656178183875582
1,1,-0.2275221577744957,1,0,1,27.191169288540863,1.5839092256394314,1,-0.2599951310395033,1.878131596286709,0,73.2150914044835,0.2747582539479071,16.343625187864184,1,-0.5367312456155792,52.128480883733175,-1.679051869664983,12.611708717416182
0,0,-0.2823729939032565,1,1,1,29.647282354519966,1.6392725948297202,0,1.2508853618603866,1.0368346385167941,0,53.856221602960936,0.24738190075000993,33.88273425154604,1,-0.4186341041309796,25.637312151758096,7.5692051360937995,18.652747900093175
1,0,1.6302695751254113,0,1,0,60.39697661229535,5.3405342974193415,0,-0.8302744637577719,4.0554445837298765,2,15.763842326037047,0.8636836658186903,22.911958930896787,0,0.5631422481663791,26.534762123454527,-9.352661463048088,78.74128486701316
1,1,-0.02916862587580275,0,2,0,13.111102390464351,1.7699931218307767,1,0.43126747274933963,4.057240870911182,0,58.419080662109636,0.22930548820341384,3.2562501900468788,1,-0.2987859565250744,55.212079326385826,2.9937612761265324,52.3756376237141
1,1,-0.4658565559083369,0,0,0,63.38317055266243,2.923943401204353,0,-0.1033272047742565,3.9349731037690767,2,20.544528553250466,0.4404505027584486,17.681121388675166,0,-0.3443502681030016,44.97817277871414,5.164931210200606,64.12086304820104
0,2,1.3316553406510232,1,0,1,16.173418167426185,1.6473202344336553,1,-0.11624742809987663,2.9024147729921066,0,79.62048293298652,0.19757952956197855,7.399860786769324,1,-0.6941744221325873,64.61737886500002,-2.54881260869789,11.605875420384548
1,1,-0.9117212478892467,0,2,0,96.15529227650883,5.9307574677489985,0,0.10396770495886015,2.614222585381872,3,15.884772092389303,0.9006781915477988,36.6348207688958,0,2.6847933950688776,34.30048835178199,-1.849024362285851,97.26442604829516
0,1,0.029164253029810225,1,1,1,15.80466425534041,1.6159169643314815,1,-0.7262908649386449,3.8993877184396433,1,65.71931835125946,0.2845961347343308,3.3260531427032047,1,-0.4216361350218697,49.5176902696105,-2.133556325071064,29.374808837228393
1,2,0.21414571840248217,0,2,0,67.55814589692842,3.5019595422496996,0,0.08150666219126414,7.578263179096079,2,14.837829194838111,0.3948172690218975,7.977762719538055,0,-0.9475441614073976,59.2802898365913,3.136803858583024,69.3594887357341
0,0,0.11137763035656537,0,0,1,20.85078042993852,1.5687031919927057,1,1.1017107599887983,1.8944087756131593,0,59.0675692598068,0.27166000720891803,20.872721592998992,1,-0.811498851269009,26.129870815810627,7.210883916675186,23.653780077958686
1,2,-0.9983288420913894,0,1,0,94.8908816594506,9.721126218341341,1,-0.9199727774935542,12.696687636531465,4,18.154930078792795,0.7332831722547876,4.227219706435099,0,-0.3879323673211169,69.8710257622316,-1.4806161510462506,90.66176466587883
0,2,-0.44260346609408335,1,0,1,17.266018462446574,1.7741169409801782,1,-0.06349382494627606,3.6548540796792017,0,79.91287571852541,0.17350152579971384,1.6002660523904755,1,-0.9055506677783792,69.99885888192676,-4.210852536974326,6.260928207647925
1,2,-0.7210483893795594,1,0,0,22.798262850950607,4.274749372812359,1,-0.2914647118684725,9.657070073688908,1,23.41947693018301,0.23368210955275887,0.08326730541018401,0,-0.3285707659798724,68.8314641969496,-2.0118161824491976,55.69722965053893
1,1,-0.9666411737842774,0,2,0,88.07056348493096,6.470631254102353,0,0.25852598381361674,4.45353338990495,3,20.385395292197437,0.9021066870147207,20.679368995188536,0,0.49758938553375553,40.93583530564567,-3.913375866093017,88.04586289233025
1,2,0.7456968836083203,0,1,0,61.72271195893474,4.166648804368728,0,-0.34426145551314885,6.223862143080066,2,10.737468555233974,0.662540588594467,12.268436466115897,0,-0.6998079969265985,53.180361248172446,-5.393373161281735,72.079524148745
1,0,-0.24383710759402702,1,2,0,89.67557623183609,3.1821189008282174,0,0.27832553280278594,1.6956654801898703,2,14.15898633565494,0.5962611265268544,37.72947209704421,0,3.1591115057676906,21.676997876381055,5.87891845280808,92.83322005033352
1,0,-1.0831029245671244,0,1,1,50.20920664753514,2.8489558271245627,0,0.8721005986131128,2.371959861454821,1,28.42956102835445,0.5494956555886662,20.68008105002834,0,-0.11994384468969202,25.762817354051684,0.9644571172716709,47.351690448066044
0,1,-0.09776400624079798,1,0,1,15.158304583608045,1.6075062047992148,1,-0.2621169957748405,2.0962676960441646,0,71.3578844656536,0.2563653474575259,9.844214884232903,1,-0.55944818830484,61.350343768823805,-2.71395913298835,16.67361909514429
1,0,-0.11814315305611736,0,0,0,81.83836545622684,4.562754611156145,1,0.4260677666121329,4.5498980339123065,2,21.957573232317277,0.48422048520341215,17.16596757409823,0,-0.8243342812078754,63.70367782269921,4.861543632118613,62.63530619126193
1,1,-1.4545668040603739,0,1,1,40.8963094536474,1.8596174423118155,0,0.9772440799301743,1.6115595175153217,1,15.413665097866364,0.38108928550473387,29.677980541827157,1,2.137366150527133,25.09259241979036,6.505355313619127,84.5060684577069
1,1,-0.23148950188582804,0,0,0,50.974725886017055,2.686848142455168,1,-0.49927859990778134,3.56926150489387,2,14.104638141808055,0.3173802208549281,16.71959607681495,0,-0.10471104773279363,45.61188801129399,4.359567663303656,62.263975190683595
1,0,-0.1712535000114851,1,0,1,10.48776003831921,1.612475503722355,1,-0.4442490114112833,3.5613714268387673,0,74.96204272381962,0.2430862989778761,7.573630595813798,1,-0.2640997964178876,50.10067808112263,-1.3630016422563571,33.64532493808109
1,2,-0.41510787371151286,0,2,0,76.95363749783691,5.135605168777646,0,-0.33995791565365263,5.289158221294516,2,20.79966644703191,0.8116687956750963,9.600443309842344,0,-0.20329055671714244,57.85981565416383,-6.816337860824003,81.92070853560358
1,2,-0.49842718782597195,0,2,0,88.6156112819795,7.294595168066659,0,-0.7741610564266638,4.412008700279148,3,21.601531007623684,0.9503459543717399,26.066165380063772,0,0.4132413813756773,35.24914311123116,-8.57684690077097,91.52396154401042
1,0,-0.2906349164820074,1,1,1,28.168748540354855,1.6628235671413667,0,0.10725920484576952,2.1047424870751534,1,13.566826760658133,0.4061872429639086,20.92101346380418,1,0.4726134532525632,20.677909817556575,0.6282490395386748,53.093862726333654
0,1,-0.6731207656681674,1,0,1,19.224027537015605,1.2386775599134583,1,0.57738943426791,2.0375679124470953,0,78.83483683892905,0.2506847006118772,9.481184307397186,1,-0.4234689144810472,55.51961227170602,-1.804077132059179,8.51907232705204
0,1,-1.5778681215395287,1,0,1,25.21357722423705,1.6632046778223872,1,0.5576589413731616,0.5200467329137535,0,72.44999224259358,0.17365168565923805,37.26432826145749,1,-0.4484851492283069,42.539050354470774,7.063157340669449,1.580041593324777
0,1,-0.09962217041373589,1,1,1,11.749577088871565,1.5892213439435392,1,-0.2384767918154361,2.4228968028549978,0,76.43381291008909,0.25684057910044167,4.469600480015579,1,-0.6415162433459425,59.14431138611495,0.7465152384635765,18.768948585322125
0,1,-1.2227691174149526,1,0,1,25.470251168052847,1.640442635385025,1,0.6583194232404178,0.7556569655736551,0,68.97854553613031,0.25473556631607974,30.98114128964437,1,-0.22121283975988146,60.37433660277095,5.697111340530771,4.255451426097539
