S0,S1,S2,X3,Y,X5,X6,X7,X8,X9,U0,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19
0,1,0.6822532268019784,0,1,5.124527529948593,1,13.449250830599905,27.716214893562956,-1.0699346802238878,2,0.7302196629360802,0.3048215475489865,0,-8.491554320403614,0,37.09074654109382,1,69.93163012907915,33.45934168052133,48.27113082154986,0.4887230705515993,0,31.221435005898243,0.1875796253284282,2.4205304380389845,0.43461267006962684,15.894076335981822,5.705325793820142,0
1,1,0.5024292009848071,1,1,4.152478658834147,1,13.57810399086727,32.620691819314075,-0.41767467324845065,2,-0.04779243940414261,-1.3679896620428684,0,-7.0690833324109414,0,21.128467649128197,0,43.79224587231738,22.608609536670425,44.162086682629514,0.4671180684276694,0,65.79760854581762,0.3136015939388085,2.2579374487282835,-0.05031676500123744,51.559298393828875,14.607825531725139,1
1,0,0.05085606689932533,1,1,4.0168027298799736,1,21.088178224015643,48.08654772238491,6.346395608784334,3,0.05713190310769784,-0.6033506031575954,0,-6.05775599931647,1,7.6781460568289095,0,63.8733049146839,62.6687153155136,68.86913609475994,0.7584470318334788,0,27.61800963867573,0.24782765193764333,3.8338696022596666,0.5980023541235195,95.74854590070456,19.153457065899126,0
0,0,0.4299387677614891,1,1,3.2462374965469056,1,16.032381183135243,33.94235435186803,4.580528831116027,1,0.4501246518113315,-0.3145823892446199,1,-3.716875893611917,1,69.61357831209807,0,18.68123181825663,19.113227629358555,41.33492371389069,0.43056775067719466,1,21.338912618660153,0.3419096547338887,1.9507619955822,-0.23353872194072595,38.27833686436477,13.779942740933224,1
1,0,0.5025060914310472,1,1,4.869414201165611,0,19.64039755920699,30.114588698565377,2.510084017808122,1,0.04629047757310014,-0.42458675375230953,0,-1.166224167596905,1,60.753848140197704,2,3.646679085395239,33.612966879364464,47.690982685134045,0.6766246003160532,1,54.649665482450075,0.20471054225039265,4.6352090693639205,0.011518294721935477,87.98494318383047,13.919799087713173,0
0,0,0.1437014698625018,0,1,2.795725930398571,0,10.576000845376225,37.81203614342766,-1.4769787669317544,2,0.5650132197570309,1.8957441691808268,0,1.3175174436919512,1,27.797698673160333,1,15.935459349056682,14.81324893710071,42.308894169046056,0.46053058028477734,1,24.943656545627025,0.2257409482259849,2.505945408083902,0.5720133956821646,10.644404040603222,7.651920550136873,0
1,0,-0.3453133575898579,0,1,2.300143842686342,0,11.337134177478605,18.147580631846964,-6.818744102058409,0,-0.13338663962415415,0.46981449315489465,0,3.76619005050169,2,42.10953998738681,0,42.189095466295214,26.50741249646511,52.557711132265,0.5897499297982445,1,51.118604377054055,0.2091262139318959,1.9605030118171267,0.4339367136557677,28.124527148077117,26.598616163228854,1
1,0,-0.10038475432517793,1,0,1.3270260423323157,1,36.090292277200945,34.41223386462464,2.2380194024705915,4,-0.9721182363093395,0.20186151977194122,1,9.948356890889258,2,24.722687124660617,0,7.992437858855137,95.88446128152273,58.54382508809035,0.7499209118049798,1,35.4573489365326,0.6321369852158842,2.680358442730436,0.2787256317729047,41.72406017355335,19.922003893189935,0
0,2,0.09204963025879355,0,0,2.601656441409015,0,13.904935497052344,34.52794155297416,-5.380389554948519,1,0.2962508241445474,0.4617180352301908,0,-2.928675755147731,2,33.75884712385678,1,23.457585715614854,7.283124416626907,43.14952774355246,0.2261932134580787,1,69.96888789634735,0.28790637740355196,8.844115232028768,0.7171373988862436,86.07431110973616,20.26928000035584,1
1,0,-0.41483905925870496,0,0,1.4824513407913817,1,16.01516849041252,47.962398777951634,5.246506445938785,1,-0.9566706897654783,-0.2082308174164172,1,-1.1391515193991282,0,49.41088025289464,0,41.13060955066892,93.5212455774736,43.274456090224646,0.8321912034389687,1,64.51436853246075,0.3500972852284222,0.47330619470272295,0.43071004534897034,98.0391817201327,26.322358563926322,0
1,0,-0.3842991914367187,0,1,2.9756407356414263,1,39.47302992656597,69.99911861592597,9.999393018964788,3,-3.6958882255769345,0.21886706037017478,0,5.969475209081519,3,47.58635572769687,0,16.66738173822072,99.9998798391872,26.378216319676824,0.9999963821300338,1,25.557282060768394,0.35317993147356563,3.0613266789759415,0.6262188270809846,99.98818150129082,24.32364667829278,0
1,1,0.9416316820463922,0,0,1.813674532167271,1,22.762685295910273,63.883858416501305,-2.6930968935478834,3,-1.4797756786571068,0.9651646672756095,1,1.7156474405374684,1,19.700690314705668,1,55.01992309470375,99.15718274943418,42.04384121489029,0.929559460275317,0,39.63425301970851,0.21825067337286064,3.9789379285490445,0.28906540103083345,84.19592169915788,9.359432400629895,1
1,0,0.4288625710986185,0,0,2.35652702609738,1,24.142882432062144,69.98595891295085,3.381257867877574,1,-1.5717905811568615,-0.7110960565239776,0,0.15037185345847348,0,4.597303251636853,1,50.55305310013583,96.13716962412269,18.000389284842626,0.9330286676284754,1,32.20914671461672,0.25531163465064877,4.298265335575408,1.0220910900266018,65.70834964565262,10.106446641125368,0
1,2,0.879278168880091,0,0,3.6444039420676164,1,35.12892898544017,69.97596860223788,9.933501019066753,2,-2.1354136199351728,0.10865913282530153,0,9.894472423889418,2,32.65290458787752,2,57.26061391171739,99.94285935719769,18.000389284842626,0.9981938067686376,0,23.8454736967009,0.2874807014224776,3.0921146346142647,1.1032894268258104,87.75059667195268,2.726465634111397,0
1,0,0.839214659050033,1,1,3.8222560878593175,1,16.64670568121035,37.18619654911143,4.96492989184696,0,-0.10378384171983153,-0.8401937755799594,1,-3.4863860443685946,0,26.736954816055718,1,13.429877909726994,33.05263623825074,56.04967643266055,0.59973702881403,1,41.15682691862347,0.30725962750679103,9.491702132964928,-0.010656728904845703,8.126855844307041,9.657416893986628,0
0,0,1.0167099760639167,1,0,2.772653223374741,0,7.100471641954458,37.049246658795525,0.44838191898865,0,0.3546141912532956,-0.4245913915200297,1,-3.7540446663384035,2,28.361395245474363,2,7.390691467725881,41.608159902115695,26.815637990840237,0.2604905161004506,1,48.08977078141875,0.4027582967141967,3.004077574515315,-0.14034861460374484,19.715434097672524,9.485866808519845,1
1,0,-0.09496501260277668,1,0,2.3375697437215592,1,18.91151783283862,34.06655329479647,-5.176330248495171,1,-0.2874834991657808,0.37227369758960976,0,3.524840279924309,0,23.232638518945873,0,29.696148764931202,29.942892444519515,68.90221156802676,0.3461367773394569,0,44.95890915375,0.20501778330895354,2.618929905768761,0.38210900424379296,92.48874197768959,19.874661704205238,0
0,1,-1.1476839653956858,2,0,1.4924005437316101,0,21.570262887510378,38.647038704721425,-5.59272993058355,0,0.6155449449890937,0.9939060484079522,1,-5.233023896158077,1,45.71088413208977,2,5.27669574329964,27.09978849005683,40.260189039039524,0.11873955709506767,0,43.60465181041277,0.7667816835950394,5.365603341293497,-0.9749178804814366,29.995356813588614,33.96396399471175,1
1,0,0.04447245934666869,1,1,3.068512260769269,1,17.63597677978732,34.94788053060758,2.835694083662162,1,-0.13583759542567939,0.7835939617784006,0,-4.340796120047786,2,43.472828428067146,1,31.132008529636636,49.64612917611683,36.12762603697445,0.0652438252518508,1,55.529773297391976,0.23341020144567043,2.970350914736737,0.2813633629460757,36.23155759052549,18.419104759118298,0
0,0,1.268607340844764,0,1,6.358919110727309,0,8.990835174093101,35.329509202608946,-4.03847913808188,0,0.9204155332992487,-0.4299855476226362,0,1.916618120108037,0,72.33593467413279,1,4.042328139037479,20.023790232939326,59.63877214441719,0.2963958920283787,0,41.85286431155679,0.2150981971693599,1.19708612494465,0.17374588725613158,98.35371198092113,5.576480783957482,0
0,0,1.657553923791512,0,0,1.8550051738155842,1,8.318322497955176,33.88814439182004,-9.070564005011036,1,0.4641577111011485,0.2070632094845424,1,-4.096164340598203,0,28.584619514327247,2,26.832096014717305,32.32296223304367,36.67044842919272,0.2550745713353005,1,62.87205698071442,0.3588900047109745,1.1852587516653403,-0.08339965145541979,51.219074873293145,3.2983175829488176,1
1,0,0.9342328613582517,0,0,3.6686993366590968,1,15.077515669168122,52.496354334917484,-5.155233863856258,0,-0.2505578043946072,1.4701961782886825,0,-3.2486786117562456,3,9.074403986844914,0,79.99912582361871,39.62364506783357,42.32122849316869,0.5886508408934403,1,52.4077288456346,0.3233260604912366,2.7066224970048935,0.37983213611205097,35.48067245757899,8.814566019144126,1
0,0,-1.8291552061885858,2,1,2.1508009222577895,0,39.926279201493585,33.21623769105364,5.275079309490472,2,0.23120538715572012,-0.40966439885569145,1,-3.902875898982698,0,68.87887416518333,0,7.9173619980487375,16.017421654014058,42.52517690794126,0.32420076015660765,1,24.477833352853892,0.9992963050440389,4.651970142202584,-2.9583817886773676,37.67915289629412,37.803782104550166,1
1,0,-0.905953544503227,2,1,1.9717704789077841,1,34.03946919967705,33.823507453025485,2.822236452257574,4,-0.11249818577145747,-0.3489459755569096,1,-0.13753641614010093,0,46.91842067564339,0,63.95364267353137,46.38974450051626,69.88636057956145,0.305233718403349,1,29.065117484755156,0.7536327163269121,2.370502738062811,-0.8992167327002137,41.3942093984959,31.19082292929272,0
0,0,-0.38715935440266924,1,0,2.016548323260022,0,11.026470899933411,37.03009178752458,6.236295109023185,0,-0.03346496927823885,-1.3526689216844352,0,3.7773792785912583,2,68.85723735592933,2,12.635839053402975,30.369193804366933,67.2334902533093,0.23868282202272428,0,59.871214968072834,0.4349871579810548,2.181308385100361,0.5166961665664388,86.27526719751799,27.112544090073293,1
1,1,0.3431342225064916,0,1,9.348381112150575,0,12.856958478704863,39.67715217406304,7.043957464516744,2,1.1818996354190723,-0.9139739971458318,0,1.1419704489006612,0,11.093998410511073,1,17.918705922648396,42.370708041056,48.29962278840836,0.028129968191641708,1,60.47741941800635,0.20985573440581068,2.4842810882977937,0.41787635099601944,47.50765297660165,15.306379573328739,0
0,2,1.1224055801099382,0,0,2.6150833757637035,0,9.508760938363146,45.88050103103615,-5.678363385230824,3,-0.0645760307589441,-1.4821282891040186,0,3.935113692108903,3,37.614514112051324,1,41.33024035388016,36.26008099061219,48.819910529579474,0.306538233765963,0,60.761259947441104,0.11662863517464228,3.694296766951497,0.6830150827416138,33.29232728742957,6.837462546773708,1
0,0,1.4063271685893084,1,0,2.942779082011166,1,23.08356253931273,34.472547892421744,-6.691756947121008,2,0.06367731710002383,0.01404723651632551,1,1.4223149374703716,0,36.70134762428208,2,14.070661617066559,36.850359356027646,45.96455296701775,0.32188215731370784,0,31.32521098508166,0.5900086750797612,3.530918468963322,-0.5191253592956369,69.273406042967,5.925328743182923,1
1,1,-0.5023492704656877,0,1,3.624129194041738,1,23.214817202714293,69.29059921432568,4.856701971209173,3,-0.950730821020301,-0.8126084402805445,0,-5.507014377986601,1,48.72544182771578,1,35.40791274834107,83.81144639267018,43.67711515085091,0.9579486650637391,1,21.579066133322183,0.30021693378122283,4.4229286124394775,0.835332659848411,87.23122342623708,25.34065752009116,0
1,1,-0.86659711037499,0,0,1.398733880220852,0,12.05013730992335,48.48246091528576,-0.23273783407560344,0,-0.5481978791762249,-0.7682949577778636,0,7.291339523364172,3,39.90595203767221,0,33.23764037553913,54.08959442012479,48.68008003465557,0.6873048267052789,0,44.35573386041179,0.21188823756291297,4.29262867822004,0.8938091737472449,37.375565508221406,30.912558302648986,0
1,0,0.560478055384623,0,0,1.893763671890726,1,18.903097324961408,60.415204287773584,6.669203762220892,3,-1.2170409128034427,-0.7005326482555574,0,-3.4960137387672052,1,29.31365140062665,1,40.07113793578442,94.114463106833,43.2336373098733,0.8569475558152788,0,30.075436306266084,0.2268908891909997,2.2411154672355025,0.8723100088686985,70.21355991155338,12.275169744440415,1
1,0,0.11480379288002517,1,0,2.347827025580729,1,26.74337145194629,31.435644050532055,-0.5775400728340685,0,0.08684891918092807,-0.10777569735588088,1,2.763104404062913,0,35.04193853308704,0,44.39931251515479,38.21517816351281,18.000389284842626,0.5323662614733005,1,37.307707547358746,0.6202116357119668,0.8427512876238744,-0.7781998107505775,20.82964340962165,18.89409878877888,0
1,1,0.3840038075481858,1,0,1.7980906467514632,1,28.00173812008092,51.000842284499875,5.540921068335493,3,-0.9196953075561928,0.10577518167013568,0,9.65878879264515,0,12.250127912208782,2,8.258460677061162,88.90380630181583,46.28657783228941,0.838065836282674,0,18.484296262973086,0.3321211884539665,5.9067763363826264,0.10937849554385198,48.72525663768798,8.59295846093216,0
1,2,0.45339307762428815,0,1,2.8799987547420742,1,16.575061819033927,50.82842855962487,-5.62017147541991,3,-0.12297976687560853,0.42394824035167583,0,-5.507751213297095,3,23.471942168475344,0,48.870098480899856,49.34343105022362,36.99141270997268,0.5001707058490387,0,61.44269593666269,0.2862039308063961,5.498694578176963,0.26698162473978077,55.51536880456632,15.216582734561129,0
1,2,0.26285552866734935,0,1,2.623732380333261,1,21.591585766665055,67.73247625783468,8.544801250373911,2,-0.8866431553821994,0.2122015330074348,0,-0.34958617359330724,1,54.63040246049041,1,49.746159822008494,81.27339060638815,42.60423998824013,0.891284308340323,0,30.0659439801329,0.25694206738240116,2.1329420996798953,0.40328694562171763,90.90463948954933,19.44310903377761,0
1,0,0.9645077909278515,0,0,3.03744028287302,0,6.329919827844568,42.81094191773366,-6.204559460336327,1,-0.08786998344779429,0.623833789810852,0,0.40077667462247035,1,25.364715815371692,0,63.51911038717661,67.80608538376515,44.64903985518281,0.7242234250892432,0,37.16566866441661,0.2831024373093224,2.972797878480177,0.4279266095239796,24.89388385359822,8.340867692656351,0
0,0,-0.14733187948623694,2,0,1.6079720482323623,1,27.787226149486635,43.79827219607221,-4.188026168572067,0,-0.33171769794498673,0.33722817938754124,1,3.398851112197736,1,53.82721743343506,1,24.366146283294484,43.911647041643576,46.67527842828532,0.2770612315359848,1,56.90740578342478,0.8791924640732709,22.887946228134002,-1.1402057434816943,33.471048851505515,20.727296903573446,1
1,1,0.5077394976830801,0,1,2.7041941147934394,1,21.00645768040659,66.83679176877644,5.482637493248944,0,-0.35036742164342466,-0.3865454827180531,1,-2.1196710202332936,2,27.247677385402724,2,32.13222523843776,67.14437599051597,36.45322531287121,0.8020755164084417,0,34.19135123318969,0.2841247693324531,4.282866314814942,0.6893780580217762,85.40868222336964,14.364238470710958,0
0,1,0.06193083952262058,0,0,2.5047261896147566,0,3.3545791180602325,28.78904861254164,1.8846840473136766,0,0.08174863568053743,-0.2758357594646914,0,6.291957543194698,0,29.88477511979292,0,78.74248802782746,44.15171800283682,41.012985133844445,0.2037750280086253,0,30.15289607192366,0.350154741399635,0.572168863231712,1.087655504100375,12.11489199953702,19.36616387641407,0
0,1,1.4987635547123201,0,1,5.43864439115186,0,3.3205479693762796,38.6951779610893,-7.132955788021409,0,0.4625356022309279,-0.13959630253808764,0,8.602337635000147,2,56.816238885066674,2,76.37673157346146,18.273987019829484,42.664229516977144,0.13885213081479397,1,42.98556244001085,0.2295642788550944,0.45362434478558594,0.29600108669568875,52.98972850153667,5.712039351532372,1
1,0,-1.555930668034129,2,1,1.5616767082022112,1,38.98849635621539,41.208614365551725,2.2109275803757544,1,-0.03849192847703533,0.053339807024354334,1,0.828461554625461,0,61.591887503289996,1,22.067966090100157,27.187570096142593,41.75232695931267,0.6222196488047533,0,36.527998427574815,0.9970758718260764,17.49674529565925,-2.691427257708686,41.17742594025245,36.65998579827011,1
0,1,0.11743070426431276,0,1,10.210175681681863,0,4.428971287919337,42.7125095921258,-5.114825501629829,1,1.8862623064808341,0.9299774611429821,0,-4.147530808773832,0,0.0007055299566616213,2,44.927122353738724,21.89542397730804,32.145214067028945,0.36477762005446746,0,48.11427589142964,0.22178539499113736,0.7383369934339933,1.0231832162594374,57.158067153033464,17.890522820040434,0
1,0,2.4991827624293483,0,1,9.897634478361443,1,10.862683645372964,58.901247629230845,-7.345484066385309,3,0.4145592850748932,-1.132659512782419,0,3.2273087418472777,0,64.45904484504841,2,48.176175111682326,43.807034350611765,47.23235146967636,0.6162059928193764,1,25.316326237794883,0.22506084086879152,2.853646892337055,0.5630661488922385,71.17083183709748,0.31648847833504856,0
0,0,0.654065297869137,0,1,13.034312347940295,0,3.3546720335764846,44.70514743182452,-8.954857236149024,0,2.2507402924092554,-0.2883772509736014,0,-9.966451856387591,2,17.816493091321682,1,46.17855236675423,15.833076175343663,41.476378396248265,0.23912677605978916,1,43.10725174463904,0.091516189907765,0.9643374475922138,0.5688488972562419,17.03978434914183,5.046701083315415,0
0,1,0.6489234588956638,0,0,1.6431746288854576,0,7.084499778730347,32.7475221422651,-1.1462262633760858,2,-0.7228872754511901,0.38431218665790534,0,3.425647335381621,0,21.54409232610294,1,18.465637026527247,61.97486089010293,40.70278869690739,0.34652631181322413,0,65.77702483572082,0.20280037744224233,4.610064843236569,0.5782386174142021,39.98051288242296,12.068868353552666,1
1,2,-1.6170089887959809,0,1,4.2247061701942314,0,6.265794695363138,63.15690824187936,3.891647258167465,4,0.6368563159789271,-0.37251220389911444,0,-8.106354436831456,2,75.37163954280508,0,66.771571149343,16.999811684218045,43.894326064493875,0.5348429269219774,0,50.04655156905323,0.19251465941449858,0.8040224161548778,2.1269541193162587,19.723167995443248,25.208590242851194,0
0,1,-0.7059445525653874,0,0,1.9096529926563197,0,9.098352552506029,24.016819869204227,5.257462216273412,1,-0.060901718928326555,0.0643753154064248,0,0.4311274410892185,2,16.562591619277608,1,15.952077042876137,30.995397526685714,50.74296357739149,0.3516973081656951,0,57.5095513364277,0.2166356648879637,4.6631695133022735,0.8537574252268906,21.15205724051186,16.750699290587995,1
1,0,-0.18872899543813648,2,0,1.1118969492615416,1,30.25258810607232,35.154044045909416,-3.694664612871419,0,-0.7788690172604871,-1.3313889146870874,1,-0.8592873815894269,0,43.11224162521056,0,24.690128214141854,78.94808264235334,47.99621233883965,0.3650151477866293,1,53.67585954526062,0.8996512936979484,8.517489713355195,-1.227165437250785,40.48746209670986,29.209643718297595,1
0,1,0.27416832334982005,1,0,1.6873762796847414,0,6.784281137503374,34.2833065979451,-4.7330244753331545,0,0.12329367109683965,1.0354109088238155,1,-0.6610140651714467,0,33.74761667232808,0,12.027928616108907,42.38880472646143,40.95678282443905,0.20257714379501235,0,34.927946488154575,0.5148984119188683,2.8770141862027385,0.0764504195820375,7.224279242787662,14.966188435750292,1
1,2,0.8322801113178394,0,0,1.7869710679886674,1,16.642009231011546,56.79235835006036,-1.7136556589975278,3,-0.8463800218089369,-0.581212975775042,1,-7.451926567599674,0,59.57337761940571,1,68.26608895275541,91.60121947938475,42.86120028935272,0.5413694143991121,1,69.84796068687436,0.3684641136182646,3.43540533878388,0.46906422068201165,18.79054842625065,1.1174841445904926,1
0,1,-0.23286677595327984,0,0,1.8210079498916287,0,4.4811633629475445,46.94786640406977,0.05340626025475359,3,0.1375890145535725,0.25961867136325173,0,6.609605299636215,1,11.86526259275784,2,79.85672353368739,28.7328904127108,54.947271923591764,0.3478180826137106,0,42.913905516043876,0.21193785901970724,4.557873303676868,1.096256752305808,47.29992633003519,19.18289628372385,1
0,0,0.7512239408667957,0,1,4.274393656506398,1,4.3979603423609115,43.17968838804126,-7.5266946973358575,2,0.38866481387084173,-0.26955171674516276,1,-2.7284473623520427,1,9.678187807209229,2,32.43579231404565,19.918371375227267,46.0327187787048,0.38343811988399534,0,54.43583996630554,0.31183620123691685,2.41679547080234,0.2265419535425668,17.640834318950894,11.265497050796576,1
1,2,-0.8505270611248799,0,1,6.452642707483354,0,6.910413888219771,53.93393890298741,-2.330724559868546,4,1.1585351131686141,-1.580608803036494,0,-1.898709428548024,3,53.330439042573374,1,14.872854735816441,22.179920209338405,42.42363899361763,0.4926543929366257,1,29.830769817387544,0.1507051647749298,2.1503070778785722,1.6139297700447246,11.391654402369532,31.059171702999787,0
1,0,-0.16853801454867545,0,0,0.9941855022074418,1,29.057751713711717,63.839326180759606,1.6142915929580894,2,-1.5443637622518815,-0.9280957933754981,1,-0.08138451314067474,0,56.201191052911845,1,8.226720997901392,99.49463509406971,43.675365315424884,0.8950013713477789,1,38.687581914930114,0.5219800631596636,3.5169335278910956,0.693788367372771,95.0993217670372,21.975472859822155,1
1,0,-0.29451445305713314,2,0,1.5844842243452362,1,38.69598390119644,31.460582666705832,1.909689371633041,3,-0.8350107096452833,-1.1200834500517753,1,9.963846441474558,0,67.61089803805363,0,76.61330429623945,73.11414969844131,40.247241529848225,0.6854766159098689,1,48.67289361052489,0.9399058730552378,1.8907483838913488,-1.4967442043626993,32.280320339231636,21.219045812991194,1
0,1,0.21602552855868143,0,1,4.106187232042309,0,12.272616515880156,34.20041931977462,-1.068008079457801,0,0.7752401041451369,-0.5482460244794857,0,-6.464289921562724,0,38.075291519030955,0,15.35079778863703,31.07661245991532,61.22987040113771,0.33582374746964055,0,36.08188157697133,0.25296538283482717,3.7861098385877363,0.2322511441797442,63.089808242804594,19.080958333687903,1
1,2,0.016400597523189918,0,0,1.9157344865956212,0,15.661426354144314,26.45300646211708,-3.490075580581225,3,-0.18585815035946965,0.2586567918791051,1,-5.248183937880039,0,53.96475504473454,0,53.197504437452096,58.585945267669395,45.05399697238035,0.4489304062249674,0,43.0505728464491,0.29962236757551575,3.5167984092963795,0.5643526287790609,19.500264943400246,12.735281012479263,1
1,2,0.7217581769563571,0,1,3.7028384369637672,1,30.459698342468165,67.8473087084667,-1.966082407142304,4,-0.7317209841385882,-0.12453535408088341,0,-7.129818415272689,1,14.44901169907515,2,53.21236217711524,79.28471447045796,44.94316218029388,0.9693969878082482,0,46.87043247616681,0.2472289175303513,1.9498279803454743,0.5182152520291478,54.35421698755856,11.856172584168023,0
1,0,-0.050290778158754074,1,0,2.0336089153991677,1,35.450735755887514,36.471122019389256,9.510017984027218,4,-1.1614222106520566,-0.973930155810822,1,-2.583530519842581,2,55.400216353697004,0,49.07788878981283,96.91288293749199,47.49363221320065,0.8340116826590905,1,41.68589388935992,0.7577997637232939,5.801583811530288,-0.6452867460655741,57.45826159907536,24.579774907957194,0
0,1,2.191173127093984,0,0,4.465212035735914,0,3.4442995048888947,27.06462384743267,-9.09424566084335,1,0.40752230897940284,1.3421774808712161,0,9.591289281304697,1,11.392058325195071,2,74.81038661334978,24.441312942980208,46.293744291972374,0.09503023532092358,1,58.265950992125624,0.1969656984446636,4.525651067158594,-0.10072895976276569,41.63389352626244,1.173912016466121,1
1,0,-0.27716353932133553,1,0,1.567555536038419,1,28.88697205441239,48.26588856699303,6.828808809368493,2,-1.292631580656932,-0.6256275880923938,1,2.0275330839163885,0,40.70917577258636,0,78.95768486811362,93.05489978222852,46.81844584215685,0.8715090812841197,1,52.00770436734323,0.34826153200448834,3.3145822871376542,0.6088739136002185,98.84172955631226,22.6180961889092,1
1,2,-0.6492164428548762,0,0,1.791237364430816,1,28.576681589405496,52.9459498407978,9.014854199487349,3,-1.026898947552321,-0.38267574741237875,0,4.125769013451027,1,43.428215145552336,0,26.37819662595745,99.46041078919224,18.213526701961726,0.9949837056869437,0,47.78960431677858,0.2544223548215352,0.97718359719014,1.082271261696386,49.079088389906154,29.81113127313419,0
1,0,1.2473165038300502,0,0,2.7648291073134685,1,17.4740420364848,66.06021642464455,-7.7343267641711755,3,-0.8909655869355816,-0.5170853442308897,0,4.931405753122133,2,44.341346083854546,2,44.79999136414314,87.92300128361343,39.62185058925552,0.9105739587024966,1,37.919047800837504,0.1602052743668485,5.246743466147108,0.6878828558530803,34.724737166225815,5.038478300140598,0
1,1,0.2805482625108637,0,0,2.4756721968641267,1,35.94450764596604,69.99426103564846,9.964069088604859,1,-2.547451556848498,0.09660609321062703,0,-0.9498212256422427,0,14.61076694472981,1,12.98281477267289,99.96697482897552,38.6111412934102,0.9997260063068392,0,46.74070667794505,0.26511776475760274,2.410631221883814,1.19447676224171,99.87786885672189,15.421423429100088,0
1,1,-1.916812796010738,1,0,0.8431315196631244,1,32.04285494464215,35.84066546628401,7.56348917433753,1,-0.7451074367013926,0.2530165448783043,1,-5.208103144451516,0,74.31864799519911,1,29.287240358929676,80.37770515627777,46.00370439538187,0.80048334236907,1,52.93391874390499,0.5952085023564343,1.6125529835976204,0.23217537763985305,98.18307015114141,35.82161121571985,0
0,0,-0.13419579178550592,0,1,2.461420995682314,0,6.563107611956259,36.462146935999314,4.240569839562703,0,0.5014193912057786,0.22842463009445738,0,6.258770361413827,2,47.43767171621564,0,28.702491185013717,28.173515372536563,52.73151581372861,0.2964609750033728,1,69.47806300498777,0.26796010279575844,0.6614920113149432,0.8158786045228756,42.54213926451643,6.791353980687358,0
1,1,-0.1423074836871891,1,0,2.195693251017061,1,20.627682626350165,46.26800612040618,4.058545698852614,3,-0.7530725590423454,0.14735695226149834,0,-0.016738185889931145,1,34.73977955756173,1,38.62462393385984,55.1384105909215,48.46149671111916,0.6273277658124767,0,38.531045985150485,0.3260789430281479,1.0687362531715459,0.16862761524231054,60.98079759708571,22.328584224014204,0
0,0,-2.8863081961038057,2,0,0.8397180374887324,0,39.23507224853401,33.84449352817734,6.403137703928479,0,-0.07746065874173952,-0.1043758171359928,1,1.3637388194258122,0,38.39942450314337,0,41.86815334825674,23.30338835438085,43.73989195720744,0.40431396494995664,0,40.51153476471639,0.9964082457733192,1.7514935606885729,-2.055157605887517,66.62522507850652,39.88410862959623,1
1,0,0.556055962214253,0,1,3.7529971103676236,1,12.363600830804051,51.30733135852881,-8.127762414114555,0,-0.3047712966055293,-1.0825499115037702,0,2.9041462042344612,1,0.22724435705177015,0,29.514657088936044,30.659846017480884,47.43388564687061,0.5356247980073163,1,45.21034182378213,0.2864375533552981,2.4708275220541673,0.44836081160795455,49.21301898869645,12.76896596441755,0
1,2,0.2475575968474178,0,1,7.880042353918881,0,10.595332580093263,52.432906423726365,3.979730923518172,0,1.0261249977531535,-1.1572949550357083,1,-6.0512899780690805,2,53.55447552570386,1,14.03774767003901,27.132134017304978,38.02782445729665,0.44046531402451095,0,35.70950153238364,0.241078576052368,1.835953941228949,0.9442521547273262,73.75556884302648,16.068413096957045,0
1,0,-0.6506060138690951,2,1,1.9839746383593533,1,38.83995979611836,45.09388785234412,6.61520986630601,0,-0.2294242864323614,-0.25331463970355106,1,4.406740064491025,0,56.8208762914108,0,31.369394330543912,61.67974992332618,69.94552356582888,0.7460743931773737,1,36.234609254280386,0.972847944429412,2.2083215666859437,-1.9071675295445853,19.933096634569015,36.12512042272621,0
1,1,0.32788030996006223,0,1,4.432929526701212,1,15.290632059296614,53.60428415383209,2.0364048252499813,2,0.7658041363979148,0.8121050669737436,0,-3.828554015681764,2,21.872721209236143,1,59.38865745207643,31.30021202371974,45.315741266306716,0.35567896246257935,0,64.98691645827412,0.2407164120341757,3.100356567772631,0.5258221884455838,51.045744499194775,14.277587565719953,1
1,0,-0.24464341498764022,2,1,2.4646179252961553,0,31.930037891530603,31.590527405594912,6.513029684568593,0,-0.28758113473915153,0.4021334428241782,0,-1.0929161686909286,0,41.79090387331514,1,71.34000675452025,29.966632655882307,48.43000642993668,0.4718634478330162,1,30.911665340609133,0.828961465376745,3.4504991621095273,-1.1019928735663838,55.81762114992637,22.464478493611665,0
1,0,1.4974875419983322,0,0,3.1432887130896976,1,21.706733486602012,61.8331448231429,6.322461546876966,4,-1.8856189903841647,-0.178150469238323,1,9.151616736049771,0,43.056593288338476,0,50.906045459964986,95.6782261212457,68.60253363665376,0.9814064630717056,1,57.0241954103798,0.3521347749147723,4.418116019993328,-0.1012427480211358,57.97302771545405,4.477444830638138,0
0,1,-0.58438498083649,1,1,2.0654169784012186,1,9.712294153635971,64.5587513414331,-5.094927611827656,0,0.5066699252433454,0.10181870529881411,1,1.9700549009580115,0,54.09457900015576,0,75.65521227972864,22.51942932984654,46.1675768866681,0.2074195141279549,0,35.88829440716791,0.4168794598302029,1.880885607824727,0.11723771137920143,54.06240957069114,26.263249491105217,1
