S0,S1,S2,X3,Y,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19
1,1,0.11280033990865611,3,0,62.60743582858876,6.984305007491951,0.15856990772952834,6.725140468942641,1.0519829300130565,37.93525782740569,1.9167555382691248,1,81.36075720412137,1,-4.997500312763298,32.442536838904765,30.069779145336977,2,0
0,2,0.48523450989838174,0,1,20.38079125930078,0.7687583926297994,0.9798902894391781,-5.55363059257913,-0.5913701428088084,13.18038998533635,2.2104009440707357,0,29.431976764489043,0,9.95367578479334,10.03248906337454,49.42688922514162,0,1
1,0,-0.03332626619147178,3,0,69.3554157564387,16.128033455930744,0.016733959623152495,3.771391111012555,2.7387860470873457,3.1459966807730533,0.4072923884109126,1,99.81394383060798,1,-5.392192406214583,39.947021274842946,18.133019904648858,2,0
1,0,-0.6764952417813994,0,0,45.76683877937043,2.686331470701082,0.42562506039876347,-5.181707836031945,-0.26212246273581374,43.75941633574538,2.5595205864854105,1,50.77861803600603,1,-4.540248448801644,19.969484565131175,42.529733923141265,1,0
1,2,-1.2724898829697837,0,0,33.47107151743392,1.4686726986770258,0.3945492146788474,8.01583280600953,0.4758868878225096,11.936406921983833,1.741964158413627,1,58.085435767667114,1,0.6783629822351536,21.401147213261726,37.45724820220506,2,0
0,1,0.8776634703210103,1,0,44.52240334643894,3.5398831019536985,0.5109840789971485,-0.08390597505538899,-0.4840216824677126,69.01326000842947,5.084189026530946,1,30.89116084790371,1,-4.6250746893262225,11.360268154708933,56.531900228572674,1,0
0,2,-0.3677343874273983,0,0,32.60555350496923,1.6579578235322974,0.6364625705992298,5.826302557724487,-0.6676344967415059,55.61737432010064,5.134703904868623,0,18.323378584067207,0,-3.4075063896103597,9.674131715387809,60.48445421053183,0,1
0,0,0.22994036821426153,0,1,18.052654493054284,0.2494992276825925,0.9998426944889015,-0.49347103448933005,-0.6230131511582921,0.7284689452201221,1.4591231465267045,0,26.009151249673234,0,9.999985639967026,9.828553425393471,47.18447991580365,0,1
1,2,2.964524730484762,1,0,21.31757380383722,1.7756706321661972,0.9258608368813993,-3.672986883016347,-0.652190514352262,59.1065223009479,4.473125733105997,0,24.1614928974657,0,8.437931268047421,10.021646431561454,57.923425067842125,0,1
1,1,-0.9521927693986013,2,1,63.11353494499613,5.187653095956043,0.1435761336030158,8.538043420738497,0.849491591611506,32.74118063897001,2.2285466082093435,1,71.44839978954522,1,-4.549051724342039,28.085218335976965,34.52640777533475,2,0
1,0,0.05319486073093208,2,1,63.57982400274473,6.279137879661306,0.14427516121061468,6.363528117651821,0.9976842865714088,23.019252219660725,1.5353251096600427,1,84.80733550571237,1,-4.944355772317007,33.91536518377889,26.86935419585283,1,0
0,1,0.732748496956462,0,1,21.38705178034435,0.8358784109761395,0.9555749146726109,-2.704485224763288,-0.5501331502241972,16.98079717574209,2.469470297496045,0,30.19705794436083,0,9.742283042173032,9.987938154929264,50.15814207662457,0,1
0,0,0.940238617475639,0,1,19.5704330151567,0.7238534929092084,0.9880508888592239,-1.2403632716482562,-0.4999664849258121,15.086176464373061,2.9481659759340992,0,24.47435065084259,0,9.909142310385523,9.965932583290865,54.167809080957326,0,1
1,1,0.8975374314793712,0,1,25.505806125907895,1.467475736407884,0.8382153602165476,-2.141832656526164,-0.8556884105354502,55.20306263895797,4.627171200591003,0,18.92621545546876,0,4.412095857805792,10.243167668764777,59.424383842322435,0,1
0,0,-0.0788307569551381,0,0,45.95244774790892,2.635852721395175,0.5346081645543644,-0.9127499509844732,-0.6356159178396624,64.56654624592868,5.044274333264244,0,25.502548556127678,0,-5.083830952999588,9.918236298480487,57.588784690165056,0,1
1,0,1.7781207413064324,2,1,51.10105906863923,4.812446027663478,0.5675605291404271,-5.545206471819895,-0.5787127889293177,74.08241681715099,6.113294984068078,1,28.9257997730393,1,-5.600834514420281,10.597922182019094,58.032061607122074,0,1
0,1,2.49411509412051,0,0,20.35711679509724,1.486857860975276,0.9502449322587507,-4.0284452570498965,-0.6308966589840072,51.52185384857738,3.7925917475433333,0,26.720483509137583,0,9.180466494778582,9.934397109617915,55.783993210422395,0,1
0,1,-0.35139318527567764,0,1,20.722039024989105,0.5779424203877634,0.9538971655031925,6.48025720416782,-0.730391513708065,16.610876436609786,3.3651836634818006,0,15.360290226000373,0,9.18387211188794,9.793899917746593,58.78163361493143,0,1
1,1,0.10372988704114593,3,0,66.21097899973572,9.573108207794725,0.07621822482667795,0.3178400253003204,1.7457153360151878,17.59847608544865,0.8339600976282077,1,97.14040955233916,1,-4.29584015777669,39.01561728918543,19.864508935365837,1,0
1,0,-2.773862518801256,1,0,61.466589278439756,3.2727868038031858,0.07711795123810633,8.169219562102366,2.7293297794059885,0.057000200956163205,0.24304492653784487,1,99.63297469213472,1,-4.428569250300455,39.869935328635705,18.0967228539362,2,0
1,0,-0.4663386658314641,3,0,69.46232122337912,15.568110155739978,0.02000517931237633,8.587147878795804,2.8819223754857632,2.2823166575315312,0.4363079315514474,1,99.75600664189754,1,-5.353589169330021,39.92490368390217,18.173961153325,2,0
0,0,0.5502868937412498,0,1,30.48829463295441,1.9041255190674367,0.7866099502610898,-5.353691791800797,-0.8501703506834021,56.64437076035115,4.306999814203672,0,24.496229153277543,0,2.5245555577359635,10.04811023117346,56.89330312635172,0,1
0,0,-0.6267167469479412,0,1,49.40849187572368,2.4435999097965793,0.6172496926696125,0.9224403085495165,-0.4752235336887364,43.631266425416484,3.4580284515424093,0,35.3271967459819,0,-0.5908619201905729,12.625495508798629,50.80413374562023,1,1
0,1,0.5721179192224712,1,0,34.762786627450005,2.2506974332519425,0.6066112553533377,-2.5646372669143913,-0.46848532191958275,62.3423689732642,4.499915832318095,0,28.340796688276736,0,0.3503309230749174,10.327175551034458,55.95965607742699,0,1
1,0,0.6563785350586694,3,0,61.221613812601476,10.939282542888142,0.1363081652042093,-4.168739018508085,0.5058444421842845,61.9232447242835,2.654029630272301,1,76.35939432496679,1,-5.086183816798045,31.597422930385555,34.63949780765669,0,0
0,0,-1.2140204305118916,0,1,47.4699298249961,2.259715144418446,0.380564390147591,4.283019695116462,0.07078540396783807,30.808472636418838,2.6033135458431773,1,48.19324738793554,1,-5.2174107962225635,17.881879584039666,44.143744263106825,2,0
0,0,-1.0794642321689807,1,1,62.21329155253845,5.178090114881545,0.18148114848660324,-6.229849165746711,0.599147182961419,30.931533086448162,1.6083839084741334,1,78.383416232156,1,-4.863033574328517,31.576614477744368,28.78362782621674,0,0
1,0,0.053073382001923006,0,0,27.196973066992285,1.9858808306770361,0.7126145330862054,-5.804011103028888,-0.530998269036571,52.04008842541252,3.296284567149261,1,37.395070550647056,0,7.55359406999429,14.232837927126432,50.378666118077334,2,0
1,1,-0.43187823674215914,2,0,63.80231511426774,5.93608029382808,0.1595525871342326,0.35388989930194725,0.8584816271140719,32.07077463990193,1.662084901622907,1,81.98569913907683,1,-5.628512355019417,32.69766080630098,28.493016325306357,1,0
1,1,1.013234406921339,2,0,55.440991140254454,5.314505164371109,0.3035185518286644,-1.7927627009737162,-0.21642902851775778,69.35450188055219,4.299550049201856,1,44.85637630588782,1,-4.578691882436648,17.6465013667756,49.96188584509654,0,0
1,0,-1.4143865947987915,1,0,49.51617929472357,1.9485573793495268,0.2880672595848277,9.950261742635046,0.7745350905283452,10.056964192599875,1.7310090849250992,1,63.2962463742026,1,-4.5235430739033236,24.112328102098886,35.57737679908174,2,0
1,1,-0.6616993800201926,2,0,56.301030394440126,3.642778120192136,0.25994721820495664,7.990844836857043,0.2220867605870409,39.2170023902706,2.777275841343821,1,54.586241055141095,1,-4.101698136950636,20.615551353976596,42.4284879062058,1,0
1,1,0.4345773352724491,2,0,54.39526740809376,4.949797627005878,0.29235487785960307,-4.778705483981838,-0.04140684824684516,60.80901231673414,3.3114945746940916,1,53.743296943277784,1,-4.9518708340508555,20.86419851618342,44.261244324490704,0,0
0,0,-0.9071701577433469,0,0,39.8400363616425,1.8246216213924942,0.4862974399487064,-1.4673428306176977,-0.44952068013076973,41.96490631821923,3.0562008230489552,1,37.52098366704032,0,1.364453560123584,13.552304166048595,49.265636153396756,1,0
1,0,1.1211334084618207,2,0,43.573620101760774,4.613119979578655,0.48741208294396227,-9.013205802072518,-0.4837985059616062,69.14895782104924,4.211216257486308,1,41.04145426583357,1,-3.0985642237768563,15.490189238491945,51.27571714625894,0,0
0,0,1.568764414857817,1,1,33.57517531388734,2.342078877980052,0.801663037488088,-5.537196733693039,-0.5641645519603786,59.441350141248776,4.249580302976323,0,29.712077545543092,0,4.639629952911637,10.627171403470243,55.06335574768991,0,1
1,2,-0.003598866335928179,1,1,28.598879516176318,1.7316599488468838,0.7839749998213543,-4.025649182459256,-0.8529138858158198,62.09485272134774,4.553994954393394,0,22.74378914931443,0,2.07920610511721,9.929744187331675,58.058063677281375,0,1
0,0,-0.648027870358139,0,1,41.259180560860074,1.7898003781546281,0.6730897532238078,4.428667327683868,-0.5818772013019919,42.81288755648174,4.057518996930919,0,25.1910555398386,0,-0.18228978195970136,10.020757339244806,56.150440754831116,0,1
1,1,0.443541199708251,1,0,44.97769900004023,2.6891960693805945,0.4293836056087441,-0.5033409231765535,-0.45491107004727055,59.13912659504704,3.8365597288805304,1,35.72759072280966,1,-3.951326260886818,13.635618055346068,51.95042788557438,1,0
1,1,-1.3309994791107171,2,0,57.47510672025253,4.225006982459274,0.130242440121983,5.321866350933192,1.5954619709258775,8.093659950705415,0.8599387792960349,1,93.3073892448931,1,-4.944013913244478,37.39276317207033,21.32160948208692,2,0
1,2,-0.8378856641604988,2,0,50.20466970628954,3.084872517195705,0.22250365974763708,9.41120385933123,0.7999937053259024,28.92654268849561,2.101447751367262,1,65.49025756482398,1,-5.287240637162639,26.18108913048627,36.66346238332251,2,0
1,1,0.11894662725929164,2,0,63.752597549126264,6.881897287911468,0.2357117151394385,-4.710484709440895,0.21889367941307927,59.01946849210499,2.986371710640931,1,63.59594911465904,1,-3.9415831448382965,25.264197192313244,39.57324779782195,0,0
0,2,0.2713602869281206,0,1,26.345938103918222,1.2648931216200023,0.8872686949046806,-3.85801693490561,-0.6279228030043147,41.40265358513864,3.4250261552519965,0,26.725646728469844,0,8.49562775533105,9.810768182014195,54.535043091372614,0,1
1,2,1.9404837688709455,3,1,64.37218476931858,13.34532696461543,0.26184038627105766,-6.307796361843216,-0.6274363642630473,79.23946284392899,8.785789093359504,1,31.69170919914918,1,-5.1191171422212545,12.092415909745826,59.71384926343837,0,0
1,1,0.38665276444076974,2,0,53.71546691051501,4.279556366160555,0.3493729729753946,-1.3193266951612337,-0.49850087524154524,71.5320551143466,5.687362348610314,1,29.509392085286322,1,-5.069913672764401,10.829445301936929,57.25539987587169,0,0
1,0,-0.33892174721934026,2,0,58.609615121668774,4.983244467990513,0.16761724055372013,3.1606774591995332,1.158379781982895,19.101323271362453,1.3073979922998462,1,86.29367005636912,1,-5.5023996687692565,34.37734647547843,25.45868950129541,2,0
1,0,0.7121412318161994,0,0,31.85181202030033,1.644325367051235,0.6869492074135486,-2.313208797405835,-0.8432343453105671,61.20559569262561,5.15396255160169,0,18.28380400117951,0,-2.3437993286442698,10.012462313101498,60.3787280360485,0,1
0,1,-0.38908055485520987,1,0,55.23971099201436,4.438153843950027,0.29534669675297703,-5.516897381004151,-0.20801856847472502,64.32252771803323,3.7473389963111425,1,46.68013768130647,1,-4.701226721016532,18.401258569756504,47.81316860025508,0,0
0,0,0.13002226262354977,0,1,24.486929507779948,1.2147949168899508,0.9129742882463763,-9.037434713240666,-0.5727159206298664,35.69833394539855,3.0715426871913545,0,29.688491993371525,0,7.7474812224614595,9.956654578164967,51.69249977137541,0,1
1,1,1.1299251757815283,2,0,44.732772253060624,3.5912029046821994,0.5483476998461123,-5.511198094918095,-0.6200898838858188,72.21263602113905,5.734426918490022,0,26.959488557324917,1,-4.371056447199293,9.88492303488586,58.19572515980093,0,0
1,0,-0.03071748512476797,1,1,48.58229248536918,2.6891385926374745,0.40742677745343603,2.8892718899104786,-0.21998708242256637,55.435683430252936,4.19479948833057,0,32.39954253361453,0,-4.641865408100965,11.497678209043642,53.750973779685566,1,0
1,2,-0.1370716044011139,1,0,36.98455426399396,2.1532781842203788,0.5795162310110119,-1.705699942746179,-0.9153213035718829,67.63513288189635,6.332346982345542,0,15.877271507293333,0,-4.875152989432472,10.033072119535351,62.511641910452106,1,1
0,2,0.5005961926556083,0,1,18.095214708636508,0.3104067133805717,0.9991179792700141,-2.1976900870044735,-0.7843326208270388,3.849803456487164,1.9619423452165794,0,20.44597916735415,0,9.999744162309657,9.87098629148571,52.41333264748491,0,1
1,1,-1.543763209560219,2,0,64.48754039082053,5.097092825190505,0.07379506484293846,9.239237247337591,2.013253838539968,2.654567850887637,0.6395198996880157,1,96.79804545671082,1,-4.94829717059212,38.76906578840991,19.530441462955757,2,0
0,2,0.7170503150447471,0,0,23.520165649564582,1.298391149722811,0.8192334675403188,-6.052526119451748,-0.5923708736605742,44.88065434013072,3.4141154927799384,0,28.196701058305283,0,6.953308116744758,9.863954830824513,53.92131957567921,0,1
1,1,1.2908472656379555,1,1,45.56778841065892,4.208718216215179,0.5054608124962964,0.09669946108727068,-0.6668860950494705,68.76002933136539,5.4634112520109985,1,28.132186848511896,1,-4.887522915353166,10.252962651132815,57.76208350866904,0,0
1,0,-0.12283045684184657,1,1,55.21689983363882,3.7666069620499636,0.3679677280332859,-2.2762231414803367,-0.2715030004510164,57.6364806225633,3.7476050736677355,1,42.456257372740524,1,-5.154618100000602,15.796197958328106,49.30670633585675,0,0
0,0,-0.7655715714686563,0,1,51.89883734031773,2.513911194580625,0.40750654452702934,3.215492567600606,-0.1519288216505334,39.872267503590464,2.947872226239618,1,44.769297926318735,1,-5.225054958886797,16.664958555297396,46.051630106853366,1,0
1,0,0.07020479001716616,1,1,46.774943708100636,3.0027445187294677,0.5669060891482991,-6.32819374055585,-0.36735031749005176,51.15381800394086,3.555549700718293,1,38.9019974393641,1,-4.255110072118909,13.873307737123238,49.76761477342001,1,1
1,0,0.37738774126133173,1,0,45.13025991279332,2.914859385476781,0.5558270578425112,2.029388769334595,-0.599614563781207,63.44734552662514,4.897132740715655,0,27.85489670208395,0,-3.0205673850923542,10.001491384050837,56.823886963039314,1,0
1,2,0.240166153635575,2,0,57.44581289515182,6.001827345461391,0.23391983020413276,-1.9343905278999056,0.15269852005545007,54.3944032321837,2.774549363165155,1,63.79067781172605,1,-4.9280562782548625,25.28573718757846,39.17751565088152,0,0
0,1,-0.37626816040522015,0,1,34.681187306360144,1.676147631846429,0.6083765101148387,-4.86226062352916,-0.980633142392172,63.09298650234542,5.420058780335362,0,16.49470306170039,0,-4.767478962887413,9.7359059393874,61.21958030227388,0,1
1,0,1.5445012345869191,2,0,51.145354848365315,5.875513221462645,0.35008137580725995,-4.845548715476089,-0.5568390747310886,77.583854565526,7.779073956636086,1,24.867364944012614,1,-5.480924783070561,9.849274127546677,61.164379158894114,0,0
0,0,-0.14970293155206504,0,1,26.21275042022835,1.047401028206627,0.8558669850402958,-2.8106734864543963,-0.7939741711225199,46.290274557075776,4.547428187905121,0,15.95854861423155,0,4.611511024896073,10.08212901815111,60.399822812985214,0,1
1,1,2.519660564189443,1,0,35.05759278789178,4.363912553600614,0.8307162062996861,-4.928047804685194,-0.727010126458563,73.03774175775281,5.772358560578023,0,27.968184483427738,0,0.09893656433093412,10.558133524614146,58.88208094519379,1,1
1,2,-0.19940580743875427,3,0,65.81230556974813,8.81063891509922,0.05477125100334784,9.273106109819892,2.006819931909243,7.439182351300921,0.7933189117312923,1,97.11575969117095,1,-5.264522948134615,38.88403294827997,19.9042645753223,2,0
0,0,-1.2229843409174137,1,0,44.20018018025841,2.151276770242618,0.3672289260364343,1.6709780662955502,0.20819983652788576,29.696692860995604,2.0813000361320766,1,57.84243206190055,1,-5.2985564466080195,22.28286193110239,38.57715190026869,2,0
0,0,1.367071376956394,0,1,24.002261511673808,1.4845809698237098,0.9732071335454305,-2.844245205237761,-0.7355140972380159,43.632404931070596,3.8777709541393626,0,23.562261906344155,0,8.648180523365731,9.869851950925536,56.8808276979044,0,1
0,0,0.6429837500972713,0,0,29.024934122656596,1.736249915672614,0.7662139858458697,-4.815295497399985,-0.808125574737795,64.06078265764395,5.262137790793532,0,19.020169944160354,0,-0.9487843402977276,9.852173162232162,60.154129040259846,0,1
0,0,0.14562216669303885,0,1,18.879862967502746,0.3036489207026639,0.9946196927141606,4.477796346869155,-0.7810951883879896,4.163989432566639,2.630860983408723,0,13.263347908168354,0,9.928273587919996,9.799618756831553,57.60967332071968,0,1
0,1,-0.44653631021158774,0,0,48.83032027415469,2.356368521805651,0.3997229461946264,-1.0148146300879208,-0.46864242376529025,54.04375161541029,3.4606736382635632,1,36.987231634930026,1,-5.237213686886743,13.778972874269106,50.42660703608797,0,0
0,0,0.15269481110568622,0,1,25.25604975373001,1.0105327949212846,0.9184336646784776,-1.8432695638652916,-0.38976905843444126,21.409384705536123,2.5072311155029765,0,33.55100572292821,0,9.48788316971956,11.19720704801857,48.88968058307347,0,1
0,2,0.24620881361876074,0,1,19.039139379421208,0.5815992421532887,0.9548635311677474,-5.679638235447724,-0.5722891958672814,14.965364409875228,2.2617868648985464,0,27.651475375939217,0,9.898732109382667,9.870694607579312,50.47614520917389,0,1
1,0,0.27538497354574465,1,0,41.045864883298265,2.683248016322425,0.4914765745922462,-3.836175830581059,-0.4500531685054374,58.64318010748776,3.7835071335300916,1,36.69377546950005,1,-5.220214731350038,13.803105011166432,51.75391358865219,1,1
0,0,0.29492937483814224,0,1,44.90044366735339,2.75399541355638,0.5918685646558679,-3.514085594613448,-0.8123841214825249,65.69681148696424,5.295029709674079,0,23.577079082729846,0,-5.293286188571206,9.935143341190468,58.566521785087886,0,1
0,0,1.0388800254858652,0,0,29.73960208387307,1.9215339456934037,0.7773468364947305,-6.293612035670292,-0.6629770442453101,55.54338188562029,3.875370428752966,0,29.295895909726223,0,5.962026305422409,10.223492246860113,54.28476497908392,0,1
1,1,1.5603796871389575,1,0,37.37295043075883,3.597142033258734,0.6322653166677027,-6.553730137424333,-0.5713494889719029,70.62664102698251,5.278195014999587,0,29.589956261857598,0,-4.630014008024597,10.969641182660837,56.93943231281678,1,0
1,1,-0.051246172047562454,3,0,63.2268822748743,7.393232598100943,0.1344047298723734,7.638753789922681,0.8888300730068923,42.69595473885202,2.081250808210979,1,79.15758262584372,1,-4.504391176515621,31.6892231914587,31.59641232673738,1,1
0,1,0.1437195032374739,0,1,37.42845033910504,2.040302376828516,0.6607261674865379,-3.4600611962123926,-0.4211461682878002,38.233045557300805,2.4705242532499323,1,46.23270074798759,1,-4.970127155397702,17.074964476405107,43.87453887274588,1,0
0,2,0.4819232157574499,0,1,22.392522699446832,0.9330862172898372,0.9341500584453231,-1.8343783812710832,-0.24439434395761828,16.368946648063833,2.114879528025344,0,39.66538150019615,0,9.897417352997628,13.771528268511886,45.53461370996079,1,1
0,0,-3.953875109113212,0,1,65.76625468213626,2.4718909554930915,0.03919305198264056,9.995086108890305,3.3483340151558507,0.0003126258331587195,0.16457425821785548,1,99.82359621312517,1,-5.002074196480474,39.93394064303737,18.030939894057504,2,0
0,0,-1.1696065240829723,0,1,52.372680370801454,2.492263865915291,0.2723674120734537,4.085562459427923,0.7173436019155282,10.113905176790299,1.2615759833313347,1,77.59020608241296,1,-2.049791627435744,30.384363243358568,28.019109279064672,2,0
1,0,-0.13834021993086787,3,0,68.95428386607192,13.84248707416226,0.022422514184696762,4.492508321345543,2.6460172043597603,4.051329078582269,0.4609515150504391,1,99.6494234032261,1,-4.642626266293906,39.89503387601917,18.224706482854376,2,0
1,2,0.09854776664339086,0,0,31.648239437666753,1.8239248688036327,0.6311011264034978,-3.8766260870374003,-0.9406076451056485,64.6548445998852,5.219305562361561,0,18.971784633150946,0,-2.771048342298304,9.73154776757566,60.19557240018455,0,1
0,0,-0.17299888227887902,0,1,21.31564127085015,0.8961869416069278,0.9544383597861843,-4.842466169563947,-0.6888426611719443,20.98147225661394,2.652372344035279,0,27.490313505986585,0,9.834343849455212,9.82019303666606,51.854601453711226,0,1
0,0,-0.8627146934165765,0,1,38.0613964999381,1.8036032488655018,0.6092219718084488,-5.820608663430731,-0.5773267958357517,40.4677732400528,2.9206700281215263,0,35.38330737093109,0,3.699633894059879,12.791564185072781,49.062178761239565,1,0
1,2,-0.5913230947075284,2,0,57.932480428068615,4.367890964694645,0.1921424839804729,3.9431942284751553,0.8627725108395113,26.411239809687068,1.6060798218457006,1,80.97348167681577,1,-4.649498249291276,32.1244451926835,28.773215312329057,2,0
0,2,-0.5483631839766849,0,0,26.691009951972887,1.2087599299087408,0.7403325554442006,-4.527920198910145,-0.7598612427146184,46.88598296940283,3.6362363197744556,0,24.330770536399594,1,2.755460689295928,9.897903122475654,55.66068276012137,0,1
0,1,-0.16644878864997986,1,0,43.16035111888688,2.624544516212902,0.534261042395424,-7.4612489194930545,-0.8387636642347235,67.74287557520086,5.094254919791818,0,24.580842896518735,0,-4.562572729624748,10.168759622562632,57.64730049917428,0,1
0,0,-0.6136883283107861,0,0,30.51765321343018,1.379196775615016,0.6030672711444255,2.8179304488265515,-0.7395789176021669,54.28547241274366,4.807907345416762,0,18.141564526336385,0,-1.791112180695535,9.883650740947395,60.2591714123004,0,1
1,0,0.021158301610003625,1,1,51.93455077285196,3.4898135486057993,0.3216681312954629,1.603246948953105,-0.019904239913801164,51.701863807909724,3.44998346704569,1,45.6566991179807,1,-4.870135355022047,17.248527283912637,47.89851312768202,1,1
1,1,-0.02280577743227048,2,1,46.470473171317956,3.5395753267461356,0.4615219218032218,2.7553402374737335,-0.3782162632179881,59.911821366908654,4.338438053259886,1,35.20091053723812,1,-4.763273479932915,12.529731021125613,54.067994493680764,0,0
0,0,-1.1856191049945775,0,1,28.330436355970267,0.8957244222359032,0.8418135765620229,-1.3149570259670789,-0.6973749007326232,21.819353332350047,2.819068903275504,0,27.806998335254985,0,8.249235670149933,9.945182269485471,51.895232634431096,0,1
0,2,0.09669696791541904,0,1,21.03170694582124,0.8561027257375877,0.9685428009475441,-5.881624129559675,-0.7816038169978559,20.912842103653677,2.794389576587607,0,24.57767146051877,0,9.709187536622611,9.753520507443604,54.02285876357564,0,1
0,1,-0.38519446125537443,0,1,41.69357782723787,2.151127891640003,0.5556066690533705,-0.9368362472415122,-0.5691594724923673,57.5495125160925,4.674736904355108,0,25.049615459723444,0,-2.4991391472616877,9.97920421446301,57.15821649053748,0,1
0,0,0.5839956474532827,0,1,22.07557942691571,0.8697895382607929,0.9359355555787998,-3.848863861873209,-0.6173763597560451,25.668408469207044,2.825079860344367,0,26.5982599818682,0,9.596033479819162,9.928593657765742,52.63768757967585,0,1
0,0,0.8774009327498687,1,0,50.01144788933218,3.4934302307443605,0.4402367326352389,-8.42576484256752,-0.6063635825531439,67.8859401921707,4.439805227194452,1,34.7553440584502,1,-4.896243783261759,13.135103092363941,53.24413838462716,0,0
0,2,0.18374392955193994,0,1,23.566775781268156,1.0127024573929024,0.8923433995709606,-4.848685680010063,-0.5281907950355812,23.99757076730075,2.4180727292899182,0,34.68917660101787,0,9.744079685517868,12.069110131176819,47.936022438023855,0,1
1,0,-1.387248068896662,1,0,58.387502311219045,3.317063880508507,0.163429873103902,5.968675701986651,1.361115901821203,7.939977062753241,0.956836344709268,1,89.48413718432319,1,-5.085239675330191,35.73238026275546,22.836772690281194,2,0
0,1,0.06430305026138852,0,1,28.194278083858364,1.6900787876975887,0.8027997747115031,-2.756819708792144,-0.5569008354835706,39.66964792283166,3.4559444203500713,0,29.88227346822815,0,4.7557341281061625,10.023547965299153,53.54627469626563,0,1
0,1,0.5958820475934167,0,1,19.013015022075948,0.60811398617489,0.9800274785764197,-4.138596041413862,-0.6117600680855705,13.915559622979812,2.387058831675355,0,26.272583550656087,0,9.917751450273222,9.858391101500574,51.422543042919074,0,1
0,1,-0.12425428488817614,1,1,42.40792334958648,2.6239007496978286,0.44659378349344425,-1.7793931501518507,-0.8226799408198752,69.03145616152071,5.381826409466674,0,23.379026689826652,0,-4.79605950277355,9.848592250763694,58.910767380987664,0,1
1,0,-0.8095955389645394,2,0,66.67804488789258,7.809485667281332,0.06776101561595532,3.1009041136361137,1.6837155020141505,14.710730477543947,0.9425512272598399,1,95.15582194104243,1,-4.0500853144962505,38.25360855812876,20.88156556848783,2,0
1,2,0.4673539654861976,0,1,25.90185616377194,1.5139642821966626,0.7308301135343629,-2.5304657164750015,-0.6636168860169912,49.00983519952934,4.02018467162422,0,24.131570147072345,0,4.1446270792623,9.603388540182983,56.64670835675305,0,1
0,0,0.4382398634349639,0,1,25.983658814344192,1.1696062647879972,0.90041914035244,-4.471538571866045,-0.5248787544143961,18.80654396184031,2.2120019521060432,0,38.54016917219189,0,9.468596459905932,13.215678668616258,45.57966777461368,1,1
0,0,0.4419326789671389,1,0,53.125083941076,3.6946449553205714,0.36315909642383454,-7.407099563306562,-0.26841043625538147,67.12836188630786,4.027396571830371,1,37.45089261875879,1,-4.6967395635610565,14.438943204674288,51.281966704131776,0,0
1,0,-0.4721907780525569,3,1,67.59374213571601,10.420729232933654,0.07053615576646222,4.056439026862995,1.5594741181365896,20.312231023779937,1.1959383115340299,1,93.64417787680273,1,-4.744740605578464,37.460973129864065,22.122653387407418,1,0
1,0,0.9103095417669117,3,0,69.73085560026738,38.81877628917374,0.010246948724833227,-6.157180370825354,2.595575190287375,17.546599047244484,0.5056532020997149,1,99.89701820228831,1,-4.815263420095647,39.97741188253777,18.128604951286498,0,0
1,0,-1.0526347081566918,1,1,61.19783159909284,4.30812839814726,0.2715307134146654,-1.7855589109027257,0.24558621526830712,45.82293022601151,2.845340872860727,1,61.58133370185311,1,-2.900692900043893,24.124299523393518,40.184548462635576,2,0
1,0,0.1573348455194525,2,0,61.94550779375714,5.496354826775621,0.1752825513490071,0.2649725738538855,0.9471026894532496,22.493427593842576,1.2447212408876336,1,87.89304268249916,1,-4.294721622511938,35.40042256334634,24.576824115892904,2,0
1,1,1.2199207803069851,1,0,27.26991158261567,1.995427127813573,0.7843925151271839,-0.9242352109305791,-0.7064825931144647,61.41949591223879,5.176774226512437,0,20.50390928975803,0,2.800962239796643,9.76666597160613,59.92941260991126,0,1
1,1,-0.8768646207287086,2,0,62.05463195708413,5.886257536450411,0.10898740523075656,-4.35746585641113,1.8170218064843449,5.405002582884606,0.5713829607938545,1,97.9156014075535,1,-4.590278741900507,39.24381830321339,18.92264950312186,2,1
1,2,-0.2005874092940358,1,0,48.909273509803896,2.753008770377383,0.33281543375608647,2.8114172277557543,0.014981803288872638,44.30958015080209,3.21104892539624,1,44.156557789335544,1,-4.296967117857622,16.727031670112552,47.27895885619016,2,0
1,2,-1.472161405615313,3,1,69.72174296332994,12.171338242807657,0.017274612442875148,9.90754307137589,2.535503437624619,2.441674160548861,0.5713926545947059,1,99.08104173719356,1,-4.3762153761226426,39.67411196244726,18.569752183354588,2,0
1,2,0.7720076360407593,1,1,48.878166828408496,4.198114263923075,0.46425558336226175,-2.970292394662417,-0.5186516178317534,67.60839201143837,4.967204151864485,1,33.089582413493716,1,-3.6889046459207,12.458401874955335,55.45165809465955,0,0
0,0,0.32463251602819454,0,1,33.32404957948974,1.639915940307639,0.7632908447668102,-1.4088914482619828,-0.9133688855533056,57.92026103018543,5.3318560551918734,0,16.474983467505815,0,0.12855805819320487,10.644218709118329,61.27260546280862,1,1
0,1,0.9504515671914066,0,0,29.096165102861374,1.5684113433658946,0.7850270563249768,-0.055401085907693215,-0.473989046749784,48.95774856952055,3.765859464703275,0,28.66755835405772,0,5.001397498821856,9.968642016377103,55.216488827209,0,1
