S0,S1,S2,X3,X4,X5,X6,X7,X8,X9,X10,Y,X12,X13,X14,X15,X16,X17,X18,X19,U0,U1,U2,U3,U4,U5,U6,U7,U8,U9
0,1,-0.1639373177188389,-4.094632256230614,77.43486420618181,1,1,40.17407509558154,0,1,2.6644294494120175,1,24.32821822172082,1,-1.4628472005581035,31.155162059433977,23.18781432912529,0.19007429081806992,38.696407814453316,33.03706083874671,0.03356598875340484,0.7592044431592542,0,7.386038085380573,1,0.41176837718679565,2,23.05868985100952,-0.09362244807325168,1.901762003241433
0,0,-1.3777514457865392,2.180550874422149,25.76177963814269,0,1,54.56216646091017,3,1,1.0606924158643476,0,20.426482264886772,1,-2.665159663444433,31.08113295803832,10.129263789476992,0.995543849065086,48.23302292157061,86.57657610613742,0.11782673972120827,0.5965512299622293,1,1.171076173019805,0,1.456464042665407,0,15.39058744935752,0.9167246403117448,13.00378580569772
1,1,0.33499782769102715,2.4924661014039167,35.29469903276813,2,0,35.53062137903363,1,0,1.736375407080731,0,48.699619665695806,1,-1.4068067511426605,54.869254864229504,8.30528799392075,0.34115693596381136,56.40773988865184,79.55936368985319,-0.06365848281862929,0.4439267198360265,1,50.18659626759015,0,0.3273887764698591,1,18.633074110436926,0.7356928955179552,3.12580607119753
0,0,0.3596200923462798,-6.464560066760912,66.37525999515849,1,0,52.202554739167155,1,1,2.366880765559954,0,21.270578670011844,0,5.123121015073476,36.42738026733386,14.201523862736414,0.5034815367542625,50.59013000422448,37.34456989385251,1.4934183224883326,0.2342744875010152,1,71.21927537282345,0,0.10004802240945125,0,24.550087655532078,0.3397376201111116,21.830653053765033
0,0,0.2755215419583164,-2.1963371192684527,86.68846642900586,0,1,60.94499589231209,1,1,6.4685341205162885,1,16.91994901108176,0,7.145740287985291,31.901690309688334,35.926815354500086,0.4631911430792268,32.37411644499263,9.633371993680024,0.0670064332806179,0.7418155975196297,0,77.77214796908922,1,-0.004161169790859482,0,21.46501599992706,-1.0392171916413966,1.3307384738470103
0,0,0.34435615546594706,-3.9443695736630513,92.6880228351751,1,1,45.30184621834401,0,1,3.063558499981619,1,32.190834598064804,1,2.1974682018551768,33.54273596307334,29.024924843539964,0.3285546055536749,38.32978056589393,31.48346558898073,0.6378040719282827,0.8795104848389832,0,11.055596724107408,1,-0.1519324379306199,1,20.43262598268374,0.14858076249361096,3.4211597877001996
0,1,0.35153527846275734,-2.034395063699672,78.26884944419874,3,0,35.900709117896554,0,0,2.5512419918547145,1,35.75074927200488,0,-2.2673852026449133,36.293487439083364,16.538026470912076,0.46373379976399925,49.976687797819345,18.840858772646634,-0.09974013996716095,0.6456396021464041,1,68.19618860084796,0,-0.40915556917968454,0,21.234297404369087,0.12145388632052796,1.7031375009463892
1,1,0.546181496229879,8.915399104303251,51.65256588514923,3,0,25.657770484851156,0,0,1.911408920716607,0,76.49918323042829,0,6.913781775008832,67.85304891291884,7.5789511335119375,0.14871291197427872,61.659196295390124,88.02911391979409,0.018117273974726067,0.13032785239590644,1,78.04016910307953,0,0.23888582870638897,0,19.621780791674045,0.47312911214790976,3.202260207777277
0,0,0.497217543855531,-8.876504108930316,41.62647237245841,1,0,47.370329269014306,0,0,4.120671202452225,1,24.997854228829816,0,-4.01811636933232,28.821745545381198,20.752503540634134,0.18615127096639117,41.62840660124681,6.745502164190076,-0.17335454458150512,0.5362267550976197,0,71.80891566024185,1,0.04440649960879719,1,15.837753562168125,-0.3805712110502997,2.4835500417676273
0,1,-0.9170411747377641,-4.92386555104444,68.41261708606177,0,2,57.25855883549575,1,1,6.031570324804439,1,22.852471398800994,0,-5.295043397396254,32.77007966787796,36.12643910079015,0.13726546726578298,24.479761671686266,16.44052005742044,-0.2556858486255692,0.6451921508337383,0,48.48450836169513,1,-0.004676492030841472,0,19.81580650158614,-0.9544690118354602,2.0314017190779863
1,0,-0.054011820581838496,5.973628448332056,17.428909161999083,1,0,42.02531396708804,2,0,1.9928641622420478,0,27.812743698202027,1,1.2808135414382793,30.368300787701166,14.116030639032175,0.6045148276989285,54.45643411863657,52.14452046715453,-0.3957401294907541,0.20770146083544594,1,42.65473207916471,0,0.09805773179268522,0,19.631728643233103,0.48266709105967176,0.7540535769289828
0,0,-0.1106714579882222,-3.8087936071283366,51.357523896391264,1,1,48.889161314065944,1,0,2.5906230238063226,1,17.92481745886888,1,-0.3210817183823558,29.536232415681766,18.06295311059565,0.2372452315782182,43.08758404380272,31.365949842163637,0.3144168952924833,0.7161451562599717,1,37.015822837332124,1,0.05180718405781095,1,19.7619186316701,0.058403256459023715,4.816724513796104
0,0,-0.23226084641343894,-5.53384249362775,7.475302128011208,0,2,69.93480601013499,4,0,1.5315142712096703,0,27.28640080472185,1,-3.6730426224410166,30.86267925275793,10.535573220856913,0.9999999875284172,26.332687754365864,95.85179268331814,1.5078332096960498,0.7341919340929925,1,24.850595085925384,0,4.530943113643697,0,18.166355178667143,0.5382032411784141,3.79955002187735
0,1,0.44629660185525416,-2.941879251640298,91.03262445036341,0,2,50.432784155251085,0,1,8.866492233856437,1,21.799167230929093,0,-4.384264622854612,28.148957364759525,39.51669534786327,0.48709903867366855,24.014754445614493,4.928725264931632,-0.3888242464661207,0.8013441742490005,0,73.38550836615102,1,-0.8176229539818265,0,37.37843741638524,-1.4955545279974944,5.340223891751557
0,0,-1.609416802460815,-2.2790170906331175,97.80824627130664,0,2,66.81526997214324,2,1,15.166914016212232,1,17.295508465350387,0,-7.012703419095304,32.86806144068437,39.91938921430324,0.33639428737159205,18.25357048090846,29.412453500127576,3.729834303159917,0.9210373284982762,0,65.82245498140279,1,0.48762520879596744,0,11.05259817997843,-2.501610025807882,2.0210429934830216
1,0,0.9218047089771167,-1.4273640664873337,45.71679506191807,0,1,60.18752225622125,2,0,5.69474541247974,1,20.443025199350092,0,9.901858260616219,32.857688115387006,26.759103131530377,0.27393517795121947,35.097409971885114,10.608693832715332,-0.13924837679268065,0.6128573710101737,0,33.621505298983784,1,-0.13583768211709946,0,19.648230553914207,-0.5528202180699168,2.088578423612897
0,0,-0.4669064369644068,-5.881964605376369,95.17725720126427,0,2,54.74360034965855,1,1,4.675960626762595,1,21.649115393287754,1,-0.6161624647428283,33.271158085776115,37.93261013353966,0.4169220845867749,23.616849003824854,42.645161424702266,0.6134531352250253,0.9729928913918406,0,37.77895439574578,1,-0.0072368175854635435,0,9.147370355738682,-0.779899352455379,7.703626252165116
1,0,0.9692445869152196,-4.772649785185729,27.082159955771694,0,0,50.979602050302326,3,0,2.280981502956892,0,23.233642758324173,1,-4.138572007355064,45.15890849029317,12.783323484636032,0.8326829088695074,47.42215158721026,57.787245773044546,-0.7485430437561367,0.36165894498885,1,69.01829272280936,0,0.43386037638967345,1,20.851081491756823,0.3535417314752994,1.5028569739329303
1,0,-0.011517018863918791,-1.2112616901018978,9.512270393316314,0,0,57.15337716504616,3,0,4.889628746422676,0,22.83289376384893,0,-6.323807045310927,35.24221273645057,17.657558532911686,0.12309325350281208,38.823422853206736,21.834115842175205,0.12829181823508137,0.24497962901910042,1,45.62139582948568,1,0.05478301128384147,1,16.247056842201037,-0.876980636335483,2.774536353465273
0,0,0.43152339151844477,-2.5548797116125836,97.9350497225715,1,2,46.94581989896696,0,1,5.395520046727529,1,18.56384578452499,0,0.6069227712892094,30.406890588904925,36.17650391282152,0.1208797235508825,24.67566584075314,11.649077391465019,2.9345140763265296,0.9324750267237043,0,56.29535979906059,1,-0.045777864530458144,1,14.592262400448348,-0.8365388351733415,1.3672479284844181
1,1,-1.6950631458970729,-0.9209140984741797,82.56132808822635,3,0,26.633840856923847,0,1,1.2613040721397581,1,39.03311245892918,1,2.9722670988139033,36.513978624476046,12.973247594728887,0.2678912001590294,58.11312288095577,67.20041543692098,-0.17738788829346414,0.28869135706352544,0,74.91421588789484,0,-0.0856280934923166,1,24.5033502748927,0.5320526320908251,5.605248831233217
0,1,0.28082101375733426,-6.964376927362821,92.69288127426579,1,2,49.557787189112275,0,1,6.487768272994458,1,19.012825079699056,0,-5.854940597386027,28.416517091856917,39.49835789975434,0.3572329592096831,26.159521159089728,5.195386195680468,0.21915825269659753,0.9921667826735064,0,33.97034050257473,1,-0.9755792904075195,1,39.971986352561174,-0.891072101427897,2.4878086633659557
1,1,-0.05967896884714197,4.851774067875773,7.902455020734239,2,0,35.635042492263935,2,0,0.8621131754943359,0,32.37952254809331,1,-5.567793761301062,50.53491255800223,6.6653916901853405,0.8585071005916532,63.1946461132255,89.40666109357555,-0.019143118314703722,0.20942746323706884,1,1.5600662009978006,1,0.5812338015149112,1,10.273846490680821,1.2504481931538736,0.9802683235193684
1,0,0.8506333468390443,-3.3521468768211182,30.673110952379346,1,0,45.89048055953859,1,0,1.2536289247120251,0,38.96153239546696,1,1.187338301707772,43.667315640732994,9.489473059606887,0.9549268214272087,56.781092581454935,61.45512764208656,-0.24075276477871474,0.7592167524186122,1,66.94439668167249,0,1.7516228699015761,0,20.671616684544425,1.1750749261496132,2.8771016624624983
1,0,0.2405759105303103,-2.0446327342916266,47.50223339240898,2,0,38.29691129943929,1,0,2.501366872173998,0,50.334757176250974,0,-1.4511908902552264,49.578747500601224,10.791014260197374,0.5858099137161763,48.81197434284995,49.87567024428118,-1.068551589188157,0.09507625762268385,1,50.26369222394934,0,0.2888054885705158,1,12.719248827078992,0.13138718231829333,2.6150801245160094
1,0,0.3401304316526868,-1.8241669152637652,20.121584137906172,1,0,47.381208763934524,2,0,2.490135609699465,0,18.73255509926334,1,1.2248295341834599,30.947940901558262,13.566808560727313,0.3810450019016946,49.40854317995546,30.107226844393644,-0.05356824701003159,0.44024770298293114,1,13.146459769676383,0,0.3338819244486811,0,27.542491435605676,-0.028553531247260282,1.7497408649455495
0,1,0.10982814775229172,-3.393295103485178,77.14401019525351,1,1,43.50035052196632,0,1,4.823198048309625,1,15.367825508444973,0,-6.31060852740366,27.591974247989143,34.58089434255494,0.15302094718302311,33.87395510502647,9.07188057431106,0.08081195942607783,0.9972101540534583,0,29.25206636279544,1,0.2554747663288008,1,16.600058468762583,-0.8018408734395702,1.6907499282913827
1,1,0.4812494078394611,0.756595693099209,36.616368997769726,2,0,37.19069744921895,1,1,3.092722036310791,0,45.99325244456243,0,-4.375160496368364,46.88908600061133,11.667867029660659,0.299932061714411,43.313007655581174,43.60189363791223,-0.12391150723470343,0.2641693224595905,1,30.294390156695414,0,-0.46457280378763954,2,20.11555197548802,-0.19097471555617282,3.754608730544491
0,1,0.567614640287056,-7.580961655007037,68.47976962187201,1,1,50.600806606851414,0,0,5.792113688383574,1,21.61498735929731,0,-6.243417653994644,36.14162459503028,32.06950865344737,0.1492758600760618,27.53375704882663,8.11450133519323,-0.23341186859439883,0.7509189780905967,0,28.107237072180467,1,-0.4347766963896957,1,28.396135991185396,-0.8451852371882952,1.2882297630846058
0,1,-0.9458186300357688,1.242026671825574,92.2400410702829,0,2,60.636372711881705,2,1,6.446778637872167,1,23.09873196638121,1,-5.914009608054439,38.07298203346268,39.34655738695526,0.2568386572249611,20.56406578424886,58.51943127995829,0.29080816092545564,0.8138199603339464,0,69.98273284207437,1,-0.03327560579619432,0,19.015971564793226,-1.3152966435883486,2.8768489416502323
0,0,0.578948404237947,-4.470740000892349,59.456688630999075,0,1,58.375797902195856,2,0,2.426132584965285,0,28.798364778956056,1,3.510038966416868,30.932351010362936,14.126902310769056,0.6211832292582957,46.48975671638587,23.954036337207924,0.007495924758740847,0.634402988165224,1,10.40353572074654,0,0.2616855713910696,0,24.79782976458913,-0.17899484591283232,1.5472338942716832
0,1,1.0125608010895741,-3.0136618315279122,51.95309605232706,0,1,52.53133938452016,1,0,2.685083248342526,1,21.40507997243832,1,1.4244324396755115,27.20022083418832,20.61783078445201,0.3854715580624792,35.204106372093776,38.124272584061295,0.012407099288602542,0.8325291634494267,1,43.93947088920874,1,0.06688376257608407,0,27.03442340639919,0.11422480374248195,3.1379743788166636
0,2,0.14030663490698925,-3.9057734086835216,45.604225937798994,0,1,38.09236545765321,2,1,1.8042684652115644,1,24.329248831661126,1,-4.93053907064381,34.033539240277385,20.78278524624562,0.910268874637322,41.01269280369371,68.32470524977232,0.2643550966629544,0.6762315688569885,0,44.164437759203985,1,0.7028507428611414,1,29.577863295322395,0.5831689455481812,3.562979345431978
1,2,0.6373110150924237,0.38510290103100786,2.5287197956909315,2,0,26.370620294730877,1,0,0.9613884474110514,0,68.3554161123156,1,-1.953950409955148,69.406627911541,5.5575172581419015,0.9793635900949101,63.495809775972475,97.87280046394113,0.07799232034926551,0.34795491147006574,1,22.016716273772712,0,-0.22036589433831805,2,13.665122835139801,1.402613418790089,1.0270142866172367
0,1,-0.9615244717499875,-4.625762329573851,89.30613271901775,2,0,29.155748010992923,0,1,2.3719415980458205,1,23.918250964877046,0,5.501922210121579,33.273969218968695,27.31031066720245,0.3180878670729411,53.093389114170726,27.042030952701136,0.42601668825714595,0.4671830019443991,0,78.40102389170119,1,0.36955633884944206,2,19.751138690029556,0.03201769859237542,11.459219251748433
0,1,-0.5510805501671493,-1.414902814332482,13.873732087484274,0,0,44.69922790187263,3,0,1.933132970937942,0,33.29784649207063,1,-6.49132514846942,30.474154030912544,10.857219499510407,0.9125189872132248,43.82381778770083,55.610518544669944,0.05283825925920997,0.7460119631287262,1,1.056103355721958,0,-0.04477121197928048,1,20.47452713526669,0.36454398004405225,4.177814659594641
0,0,0.20503465019292225,-5.141626968816189,38.81918468980806,0,2,65.9624954759432,2,1,26.4871852362693,1,12.556434302673477,0,-7.6521555498720755,38.275665799919494,39.88156271643611,0.2566122043105204,18.39937785594182,3.2005035343114163,0.022025083196372097,0.8515079589156233,0,67.43559166521908,1,-4.537012423456374,0,17.6149512768913,-2.666713021938958,3.060458163971983
0,0,1.9339307284205203,-4.878677217934336,24.904584891514215,2,0,51.37692066950289,1,0,5.950689680483236,1,16.855466312506657,0,-3.3398978628092184,38.3881552440648,27.814607758297164,0.3319990558827962,37.15731325146314,6.062405263231069,0.06985946761998768,0.6368090051887033,0,16.57335816038419,1,-2.964061271155322,0,19.094278568651134,-0.4426372673907076,2.900468388885796
0,0,1.2974739590109756,-3.7039022346702115,28.61486333602061,0,1,58.406749127187766,2,0,2.640119306080679,1,32.531208275571956,1,-5.949945023507849,34.261795291882294,17.52792756289574,0.4973506062618163,36.033770681097835,35.12198596961016,1.0735958330681536,0.8188292020093139,1,14.465312139289189,1,-0.09530929734334909,1,21.28512944718914,0.06191700328717904,1.6654293198208143
1,1,1.067124930903008,-5.4486958042985165,48.31323379089852,3,0,31.457509416000157,0,0,1.8148659811813912,0,56.00902781578061,0,4.545480577087853,62.721730311877835,10.325967736571918,0.3642726545175674,56.56361742392991,59.52535685986988,-0.6750975123137865,0.850624270565305,1,50.381659077374536,0,0.011450765140301826,2,24.0039991809974,0.7951620137536173,2.551640510658347
1,1,-0.30617832995467437,-8.800554495816257,19.86627453619385,0,1,49.800553827440595,2,0,2.905758100350784,0,23.220779933936704,1,-6.608812658045657,25.545647386159036,14.946853447917283,0.4333230388848145,40.09172728449735,15.715137102205912,0.07888317408378359,0.37693402195410075,1,52.011725146470454,0,0.024264521978889182,0,8.203546192099768,-0.1194272362679714,16.039123971933616
1,1,-0.09123786743498977,-0.9997172300222239,12.737817917643424,1,0,45.3800828276529,1,0,2.320073323983198,0,31.804442103619046,1,1.9043334797477378,40.6560339239634,10.638374193552522,0.33699450714646706,47.0142388843298,62.65506970652651,-0.48486137840202703,0.2399073218611682,1,45.179070171612146,0,-0.3719272758623152,1,15.818540042721935,0.1004425990635664,3.8328074243696446
1,0,1.7275623052858293,2.7152518347564794,63.43593921404014,3,0,28.913472461139293,0,1,2.0096358993581283,0,57.549601600309146,0,8.716312153736496,62.934621459771996,11.703575281833452,0.38729846729038664,61.38913251032858,40.17947184624502,-1.1003483159816776,0.29226637071808725,1,41.336549806010055,0,-0.294270762598586,0,4.010164556405432,0.9557565062055665,1.229436840407022
1,2,-0.34060150067252176,-1.378273332040365,27.27914177843067,1,1,46.82035400106673,2,1,2.52487556040981,1,16.82693725525617,1,3.3437613684324123,32.84150867420176,15.708016317734184,0.5888372950989151,40.24829991853289,46.87156346779243,-0.2589931593402067,0.42882282850742826,0,50.719252358003466,1,0.0714444178112212,1,12.111383360868578,0.21417804247021074,1.7981696293124723
0,0,-0.016324030072687533,1.51058726335647,78.46577054936708,1,1,47.99571200904923,0,0,2.567830523237162,1,24.309547236194135,0,4.6667638496186505,34.348755117329375,21.826452286195245,0.08857300515811078,45.909312548564756,36.849938665581476,-1.2629764609920855,0.452660303843392,0,68.4777574059052,1,0.8617369810283848,0,30.01596116317788,0.0849381754997744,0.9030122995826818
0,0,-1.3625999245471678,-5.0226625369138755,24.781309068160297,0,2,67.54650755041956,3,1,4.888867540336579,1,24.88677541047798,0,-3.850183427055054,31.10339068730026,27.985266879601753,0.1145375776791468,26.6670126778837,25.884974207123214,0.03657483230520441,0.36242253994934437,0,27.50693841922046,1,-0.15997177131939283,0,27.79386413813617,-0.9537992567009581,9.9704128550273
1,1,0.17411185694322157,6.484147808081239,33.88819707719992,2,0,27.726118406304398,1,0,2.4640808669548377,0,70.06133721416563,0,0.8523218506205517,62.65798270649295,8.905753547480636,0.29002268077459303,55.400078193449886,75.0120546545123,-0.004390516560451428,0.19434122698467615,1,8.15098695426968,0,-0.1376148452936078,0,19.91591885236292,0.047241314469509986,2.0088881200344195
0,0,0.18986098806209178,0.3804028879668522,28.867214512316018,0,1,58.758117477178885,3,1,3.5373278798265133,1,23.996465385291053,1,-7.021486659877024,25.1331683673967,20.471792150317803,0.21470671812299535,35.21421668916271,35.709258274042135,0.0702611666399671,0.7570138509965983,0,6.413641630955174,1,-0.3838850739868444,0,12.03944473899023,-0.2880050733521767,5.133116452140784
0,0,-0.05716585934823555,-3.2040326536094828,38.33229518949475,0,1,61.92444546704573,3,0,6.376957115302097,1,23.239060095114255,0,-3.2052293532293197,35.81829845050477,30.555154883962203,0.7976316800517895,27.771654402017774,22.733048958471258,-0.3930379310480176,0.3099899024834808,0,65.21877293830941,1,-0.8452376294851546,0,18.510506597731183,-1.1574351375731744,1.7863949104427193
1,1,1.470715644365051,9.85292723204497,10.359248709677853,4,0,20.846690852854664,1,1,1.1265913357205848,0,78.4614425604795,0,9.687366846888633,69.98086952048081,4.6307893227412,0.39206446281135204,69.34517656596859,99.17855556913496,-0.07786249592377513,0.007128670550841321,1,32.96399576588616,0,-1.2901850964605603,1,6.685958264363023e-05,1.216233295442103,6.179169639204813
0,0,-0.26880857349098985,-6.019377632002585,49.00962929677838,0,2,61.978868889013995,2,1,4.800607871695565,1,32.88939957599637,1,-8.049195952139335,30.996395030694146,31.61538478720694,0.23348800802473152,25.620430976718133,29.853741373486347,-0.13882565934198335,0.749070075565097,0,6.348859810470984,1,-0.2502842155520498,0,24.46111296874589,-0.7463816790403323,4.112196602357012
0,0,3.2494693372942556,-5.361410752298776,10.169611110215577,0,1,68.11736103096528,3,0,3.9560657399820656,1,28.354384326606947,1,8.05342484979231,45.36642353620613,23.322661031534402,0.405008175140671,33.02701300602539,28.963674746487655,0.9624759812453884,0.8706363339439585,0,32.45775589360122,1,0.06668066848800984,0,22.900481924095487,0.18919178013322377,1.5225812514842563
1,0,-0.37893292266348483,1.5013032610365578,33.799845207384685,1,0,57.472939138255555,1,0,2.6316905043198853,0,24.055698938360273,0,-3.008516269684521,36.12166462291779,12.521599797658913,0.1761190705481771,45.520140557176106,35.74944965731807,-0.1272224399770881,0.2967470753406528,1,42.06163527299015,0,0.3930759388944878,1,18.209120180452135,0.07348472613417982,1.5676918724404025
0,0,-0.07110315637032603,-2.167651970025247,55.72404646444048,0,1,57.122015491785234,2,0,4.229376340914033,1,23.369170287443342,0,-2.0827895663747453,35.043032612736575,28.4162849086475,0.5108318397320794,31.35456990743359,30.643498991448826,0.0030847680668614737,0.6622592034882442,0,74.2637504007338,1,-0.8638322929577728,0,24.194963216993933,-0.4627631233734035,1.6663758837889044
1,0,0.008723748634906405,2.8858320996739586,27.566434001774674,0,1,56.35944763744809,3,0,3.4885236242320645,0,24.448356300938016,0,5.960261506023301,30.489294094695776,13.111861741493591,0.0632396625268884,40.44697544950834,32.495248866560054,-0.10296271232423322,0.18338809264330114,1,19.546251451178268,0,0.09514839693891047,0,26.10598707029053,-0.25763653522098784,2.628374868318427
0,1,-3.704518202997356,-2.570474918515525,13.68615262819205,0,2,67.525017413287,4,1,4.133651256045522,1,32.26153489590014,1,-7.763793176393774,34.66564340200478,28.854557330339684,0.9944922749321907,24.841132556715316,73.4885201753057,-0.029659308304432107,0.5190213842014826,0,16.57659856926246,1,0.373698714753638,0,29.289922994571917,-1.2335524243798728,0.8654577002383388
0,2,1.2505168600179857,-5.343741477520828,99.99893519212779,2,2,24.891238797114536,0,1,4.000519919755623,1,31.503621089718408,0,7.637117126977046,28.700019882481214,39.73431451416661,0.3938978837483712,29.88785572214518,17.33907238355437,-0.17588142031093054,0.980561314758075,0,45.299822618581544,1,0.15976230213326656,2,39.9811971658061,-0.37276843595625575,2.503737600010293
1,1,0.9758810040905471,-0.30904219908160435,25.723439266584496,2,0,23.81711470936561,1,1,1.075493644148267,0,79.73992859994283,1,-5.379506788319985,68.89861580924259,3.440733922491932,0.45773339126996027,63.34969069232618,90.31995487446063,0.573861418227835,0.5554865001172832,1,67.51803987906709,0,0.01425665147957923,1,13.312170806026863,1.426145912907036,7.72811019538855
0,0,0.3271176658662787,-4.616266133823679,58.55701140401024,0,1,55.099032630909704,1,0,3.3104957583011863,1,17.651443227399284,0,0.4044610677640019,28.422862900685644,20.122900538901135,0.198091192442792,40.355876817509,20.887603502478374,-0.04165288344691547,0.7995047653377493,1,49.719160146693525,1,-0.06872426805038472,0,21.826876117075813,-0.39523699289304265,3.6057911519453585
0,0,0.2550851262798311,-6.087350810886985,38.42730149803355,0,2,64.47096773020827,3,0,7.221587777850916,1,23.009571579299937,0,-7.117381049178019,47.28160556931806,30.769842490159903,0.17535673714064737,23.391433605834614,19.155558820801605,-0.0445917015686677,0.31272282573506693,0,69.47070193792185,1,-0.485228781326507,0,22.790951460654682,-1.3264740511573985,2.440488916162749
0,0,0.13085501941702543,-4.722787925245122,73.25885237655245,0,2,62.88517320741863,3,1,4.673379286346365,1,24.129761169479153,1,-8.25594134469027,32.65070689624851,38.289884645127366,0.5748623975825872,20.918951339229583,51.59085718007712,0.25224604442567394,0.9923003672319188,0,7.711277641471979,1,0.5017454217442919,0,34.610912697076266,-0.6841372222158992,12.906154255385442
0,0,-0.280697339444012,-6.271378752517357,80.61533718272474,0,2,64.83874395443728,2,1,5.348951793709287,1,24.122530796368828,1,-7.21031706942902,34.33985147727883,35.1130988538378,0.08858109133968295,21.65937979271837,41.332361341195735,2.456169042012934,0.7292167000799631,0,33.24282910661002,1,0.34069472849999854,0,17.16009210091183,-1.041606601683597,18.401035971134622
0,0,-1.0271773625900897,-3.1889634249611643,30.730382874099217,0,1,59.33684390316798,3,0,4.242855249876864,0,19.383143698473397,0,-6.088308159185041,32.80441489371494,15.200772420358428,0.3300387806062051,30.602015449153278,33.9346721745602,-0.06588671791753503,0.3203406676601021,1,33.369612326437704,0,-1.2160826559383051,0,5.085633254056646,-0.8204032138974504,1.3341018689705342
0,0,-0.3585207485542951,-1.5422201573429515,6.3416174897809485,0,2,69.54958907358878,4,0,4.209081640447234,0,15.443292781933721,1,-7.02621993419679,40.22550487003983,19.271385598787766,0.9492340991498269,26.082954976341206,59.56827672625015,0.29988749216504806,0.4230673611637809,1,52.40675913776522,1,-0.019863796559577557,0,18.09648615227834,-0.5771344256426243,1.7238362731082149
1,0,-0.19250064298390726,3.9351828677630944,16.20777074204528,2,0,50.12789567294574,1,1,1.038584088435516,0,25.56277384727938,1,-0.74644105956712,27.797704102541278,7.497245572066015,0.7236927737640179,62.44286610680328,51.77635311742351,-0.04883591987679393,0.6214921912302344,1,77.12667903125892,0,1.305591447035471,0,20.528949593702354,1.2503448926720826,0.941183948048327
1,2,-1.4407214574500884,3.5242853628851023,32.36675625646694,1,0,31.147453606337866,2,1,1.315953585435244,0,54.392267574084016,1,-3.5249740817440456,45.32462631900058,5.795142612793976,0.8949029990334983,53.07099869486841,90.70447566674153,-0.005369605259111919,0.24207042472795398,1,73.09983681604963,0,0.6170473767884825,2,32.084285852461946,0.6605532173826784,2.42454522408879
0,0,-0.18352706145525144,-4.105773714510871,95.99016265978888,0,2,59.3585878174459,1,1,8.328871013693997,1,25.214225675126247,0,3.670212882923149,38.571681266938924,39.051889779838255,0.6831381867110793,22.226522376708125,23.07148450733374,0.02762384101989548,0.8698901890962931,0,33.59785727983359,1,0.1076003957070777,0,33.985125563236394,-1.3031567206444483,2.203129946608485
0,0,0.8089498122609854,-2.4685853985454447,59.68226236726588,0,2,64.8677925117399,2,0,4.0232682671373965,1,30.81538495338897,0,6.243504592886296,29.959919115363093,28.151681897621586,0.6272262252743313,31.814144011850104,15.993676090047455,-1.3497893046204013,0.3867943015972074,0,67.12513262708326,1,0.37658249639910757,0,38.33728643564693,-0.24081819313648406,3.355298566252989
0,2,0.4691176342394787,-4.4290487957884315,57.90956531879864,4,0,18.782543839792122,0,1,1.438654868728948,0,79.97267926298834,1,-4.748653002770964,69.76179685171596,3.6401984668005816,0.4516865248306636,60.74611904980728,94.54728755398534,0.02056814682370571,0.29905216639291743,1,13.248409662289507,0,-0.9830432681013005,2,29.753674948222777,1.0116548374705516,4.875010399842422
1,0,-0.1935373215357857,7.287838083445855,58.53222719106746,1,0,40.41552675030483,1,0,3.0354493651616123,0,32.19612844803906,0,0.985719990447425,35.53650165645413,14.528902905955235,0.6028213281825275,46.140683976091154,49.657252983938704,0.01562604725442034,0.18206100582587958,1,46.847700108820476,0,0.04284240030751181,1,24.615681407149435,-0.3288869708808239,1.2547944021402615
1,1,-0.05043049427815131,0.7595431043587695,24.57526565884586,1,0,47.87403772540675,1,0,2.542042797600289,0,17.67464332132137,1,-4.782033724382511,35.044206791947815,12.21809482957334,0.33241374256245404,45.19535523909935,47.909609796410194,0.3244704988306345,0.19653876791500946,1,63.08975482174755,0,0.14067028254405484,0,10.17540571742359,-0.08168380219527731,1.581632804518235
0,1,-0.2153930865835401,-2.943380573006901,57.07404550976729,1,1,44.069669650309166,1,1,2.3817916352293143,1,26.60736881557531,1,-6.201460827437679,32.36359291893528,14.553760941878952,0.5519823198387926,42.0404362598327,41.631058389832646,0.06742494834267193,0.4416133585889501,1,47.425588132736074,0,0.3745288133991819,2,27.425640152598,0.09569487994541612,3.2245006040575235
0,1,-0.4869707153440389,0.4482589194459674,86.58718070803815,1,2,54.11683061004056,1,1,5.3782203713452175,1,30.01290303657555,0,-8.151194274451832,26.70684840005734,36.52782432637192,0.43778708780182995,25.013469950407572,26.375073122373426,0.13897990133098365,0.764751076026535,0,50.9716447349465,1,0.07181641201845285,1,16.59743712757058,-0.9078171907323793,5.419359444230673
1,1,-0.8027353174930383,-5.883863595263974,25.602122397460604,2,0,34.960172229027535,1,0,1.8319313622676099,0,48.168994231630364,1,-4.658244156033846,33.3873000603678,9.52197411550683,0.5324280653354677,49.33185972807144,52.215350824869,0.11653549540237958,0.666298441574425,1,15.056451718885778,0,0.14476765812973855,2,8.280352216725683,0.23136736515886017,1.9126954433356065
0,0,-0.33332922534886034,-4.868073447321596,31.56860245537573,0,1,57.32440288258452,2,0,3.281210302503403,0,30.375282627760196,1,-4.089524695331315,42.38429289655254,12.886493333166396,0.5568966935117207,39.133421325632185,49.3379918224781,-0.13093157592721816,0.558392733901738,1,5.378674839542419,0,0.02216375548447636,0,20.08876781630597,-0.2101371551460499,3.283599205612596
