S0,S1,S2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,Y,X16,X17,X18,X19,U0,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19
1,1,1.0285091383638385,16.119843425098868,1.230306253698025,0,68.3754253612146,13.886013800770026,23.920774128518147,1,1,-0.45523668962811825,1,33.75033445249651,1.423348609009649,1,0,61.35145205913137,7.958065618794205,13.549664775956336,0.4162515569737404,1.7770015815668005,52.239036669125895,39.612252567551856,0.48184416194997437,1.3009232114323783,37.115014233744176,1,0.8048797693995473,0.27451856326035656,0,1,70.60527083860832,1,54.57451718736763,23.89724747403223,2,2.016944050990146,1.727547465126567,0
1,1,0.7732378053661557,20.98414709429985,6.525336032980345,1,40.51643740652642,22.154421315232558,1.6431123759045496,1,1,0.2554990978360648,2,50.461200924368015,-0.4722620642391923,0,1,30.198795749719636,8.21923560570788,7.3547488829671455,0.3802542777896025,5.083638560218826,55.698846649096936,21.535527527992727,0.49001853726897615,-2.632125708890176,36.070348888694944,1,-1.02499918911026,0.7882551054163206,2,0,84.22816356005,1,64.99921141791549,21.478291732048337,2,3.436754357499008,5.944268247181152,2
1,0,-0.3200311763687157,5.127339471475683,-6.654065075031244,0,90.6133350917605,24.21051291970361,75.24371366183139,2,1,-1.0768375066471858,3,27.592873919614696,0.7702682100720449,1,1,50.32417170308108,-9.412250709623187,15.952798536895855,0.24842089723787902,1.4807018720507579,96.46428400751813,21.570552283288436,0.33217116151470927,8.240760865624871,36.3359567845926,1,-0.032404028275485254,0.14296171681909753,3,1,29.453328116427663,1,37.922671610441846,45.243140914572365,0,2.928149646268648,1.7418282255356166,1
1,0,0.9574098149107875,5.631323985737127,1.2458862784560925,0,95.6460649239791,14.285429145934767,79.94110658879546,2,1,-0.9215127905565341,3,35.402377152796504,0.8561436354427312,1,1,26.071662593742396,-9.996678929105144,11.553562914141029,0.451608826328581,2.1824555082307557,2.821285011458896,11.777774646818312,0.3570630794770939,8.941884330334702,35.92357089617561,0,-0.023571244583877396,0.15468147009886646,3,0,81.02078026011492,1,36.85877700861918,71.63845826259386,1,4.109501679359095,1.5142800350841685,1
1,2,-0.3827162390129665,16.84812408512457,-0.8269188505134277,0,50.01475773589179,13.22478720847104,26.728709203209956,0,1,-0.592360514681492,0,26.45480494279051,0.9066305928529468,1,0,70.17822488731926,-2.2243543572766153,31.595386602651256,0.857775721305519,1.1598166106358,98.34168802285915,21.12271861732279,0.8029736126848651,0.8475360436357597,50.61293405037639,1,-0.010323023054014323,0.1561158856602567,0,1,26.87639333754329,1,29.132657871936836,30.52470488163584,0,2.3195079096031472,1.1452514387366595,0
0,1,2.1102537541809725,27.800558023777743,0.2909419611470767,1,20.83879961729767,14.97158995733987,39.90728203546567,0,0,0.9669206143575085,0,61.53495646888019,-0.20636502408907692,0,0,20.800940925678006,-0.8810754513569137,1.6862545519121164,0.2984338803108883,5.490980867154561,76.83940922122048,46.082637782111064,0.4044626972954223,-6.852089616189822,38.203128214969254,0,0.3789422491111314,0.8282722156278067,0,0,95.18295012462357,1,26.181944594249842,22.70462412007908,2,2.226742162073463,4.574481454316775,1
1,0,-0.4017701101938599,4.440445942382127,-8.961029685205958,0,72.54868099144463,8.78076382596202,22.95806943804567,0,0,-0.9921373119231829,3,26.423292815865675,1.1501264229844999,0,1,42.405750778279526,9.19713504013529,5.941535991227589,0.5187297714446235,1.9929750345199106,58.95457467291247,69.13981724376814,0.39676913677575065,5.193982924583992,37.45960859033386,0,-0.5146162332495432,0.19663376392557308,1,0,6.701323083256172,1,27.095488584289754,60.73450910962316,0,3.664727281736999,1.8841337921568142,0
0,1,0.12153040947804923,39.732297523255035,4.150869081529599,1,7.516844500922981,5.961055275116422,74.4802386232948,0,0,1.3582287854167834,0,58.1551195033171,-0.9801678126471766,1,0,20.129943063994936,-7.177913531545002,12.62837928258245,0.9504111331276572,2.9057124714064164,63.215939639118226,2.6648073181552103,0.967407163927551,-8.398892975524374,38.91010526125527,1,0.11303737935916854,0.39990610508302943,2,1,64.94612402793979,1,54.90547575743268,64.1829080905378,2,4.1599088207326895,2.8484577677207934,0
0,2,1.460993058617673,34.299543600528764,9.11400057477287,1,5.014337779539718,37.84677145820651,19.119112421888364,1,0,2.5711242018215086,0,69.94767347698289,-2.9592551598765526,0,1,0.11935495535358331,5.679563244909151,21.392722617076195,0.9999973762307949,5.977682201401405,99.8009854271478,63.353230728281716,0.6806904703185315,-9.392336835626958,56.10819201619029,0,0.020902850792024967,0.8444245019134844,0,1,98.32017824004534,0,56.25912632214326,13.517520860207878,2,4.134254633318762,6.487764750944266,1
1,0,-0.795880795621877,7.64397004386923,-4.247724048573705,0,62.98120517233674,13.07062916986391,20.613866752529777,0,1,-0.6577511528136305,1,29.412036181529764,1.0795772449675027,1,0,67.44734021260241,2.2864399566640614,31.337544065352787,0.4158672603425368,1.493891458722972,44.32956229929894,62.49433215844738,0.4968195265956328,3.8255593815352817,36.9274124255158,0,0.19670290984447453,0.2771752878793742,0,0,50.10641297797992,1,27.208635528898874,32.03694521956395,1,1.696912585936046,1.5736102168334487,0
0,0,-0.6749775632785929,26.465421555603573,2.9015708449531914,0,52.84914110973975,10.087304676002733,29.601080022605963,0,0,-0.4095414536697808,0,26.59027825660843,1.1367635100744762,1,0,71.72208433566928,-0.970343155486983,11.526336770482919,0.4910646653240337,1.0298961043477228,27.791748362215397,49.411592163181304,0.769964852942667,2.572201221554714,59.93431162620655,0,0.214318584863307,0.06980813759413529,0,1,46.485902784558,0,63.42406304154571,29.02797981882211,0,2.7047931508029084,1.1614600285205607,0
0,1,-0.48533074201126075,12.614085099582406,5.76126453121838,0,79.35196905103399,13.978113472243635,23.509205230208046,0,0,-0.895425674240137,1,26.56960784855424,0.9281608654542156,1,1,67.72250129185434,2.5294204109676492,29.254403718023735,0.6000981792899075,1.032851804627376,28.18343608418838,44.82948566559708,0.7107535737135193,6.254877619117973,46.61015383561703,1,-0.054719571857274676,0.15259205210338866,1,1,51.900175285804195,0,36.43481343058057,53.863001773282726,0,1.7747220425120591,1.1457152104446058,0
1,0,0.5390205535683993,14.860566736349114,0.7537905652257635,0,76.38007269223317,9.272230321624498,60.182480547104696,1,1,-0.8039013480801918,1,29.682661696919247,0.9611512305601765,1,0,68.02817803862477,-4.676993379727406,37.09544833460071,0.4351392544492321,1.1378401668663436,45.88446698548096,22.86064649862564,0.7233960909921977,5.93376228360926,37.4841180056923,0,-0.16299512667358704,0.14947632681911954,1,1,54.37254127103832,0,22.368982867415447,37.626464075949016,2,1.0184779406949145,1.206601455021996,0
1,2,0.7564139958569258,10.079345945101368,8.82667366109527,0,83.93677135660683,16.17951769850246,22.932687949365437,1,1,-0.9114914830610308,1,28.874827965652194,0.3533748825080455,1,1,65.21396720523767,2.635428172797935,18.16606576388438,0.3278425387870275,1.186050016232653,90.44425901081213,36.91081441108348,0.8813593042874739,7.024943226048919,69.01195033554131,1,-0.19963472125243045,0.15519285879081385,0,1,88.96199739195627,0,24.659381625987237,46.29642984364456,1,2.165807105757791,1.1983138012590984,0
1,0,-0.8309653307062672,10.059151399258257,3.5186820638731025,0,65.79521813748079,17.471657611099555,22.6875729360262,0,0,-0.5600008081582741,1,31.998125750365595,0.8922318200685609,1,1,63.850994282767175,4.226860228901668,31.822749136769524,0.9226296397821205,1.312657056637324,34.067534913991956,84.9777656809934,0.5961560262737883,3.843480447293784,36.85812511053342,1,0.22814620093971807,0.13886683380059728,1,1,47.81054409013109,1,46.53586480378689,46.18911610014415,2,2.0994676965908634,1.2317493845096612,0
1,1,-0.7931829314252211,7.696659877480762,-2.950381366922108,0,65.47260059294938,26.80050367831474,21.62326493251721,1,0,-0.33102504936719246,0,38.70632673069261,0.33607200310894736,0,1,56.42075270189923,6.098992409584817,9.34866343868108,0.35707173952643656,3.484390560867448,27.98423166726894,70.8258098670243,0.20701234075638303,1.846972335045443,38.44051308894416,0,-0.3750745486253915,0.7464824120640904,0,0,43.9051843060505,0,34.954579483215866,53.38216028293392,0,1.1161390024301645,3.737530452170582,1
0,1,0.07559125893596542,31.45730477542204,-3.8554245850244406,1,12.167336748235769,13.439043512508718,30.600868706582943,0,1,0.8332864302889036,0,52.70219898299623,-0.7400778698596314,1,1,26.485121497334006,-1.5379959772492828,13.095226169503299,0.6407096795474891,2.4491618525044414,90.12666964325105,34.100244513802295,0.7902814433356712,-7.229901154141244,39.98030130211342,0,0.09584199371683523,0.5197032292421401,0,0,30.626950920075906,1,66.50582744857056,28.241226210669712,0,6.841070952029363,2.849503227011426,0
1,0,0.1334672249519909,7.495726402684477,1.683618676499652,0,85.207644854066,16.091985108463682,46.73929685587835,1,1,-0.8959811855343482,0,29.031559840157556,1.0928157300107015,1,0,68.78041604276332,-7.520969166450795,8.633373272366637,0.4128213255555266,1.3157138684991028,55.80858762952254,52.43949498566005,0.7879687392224975,6.571440095223057,68.14966712539544,1,-0.1985008122724792,0.15548605772671442,0,1,62.5925535124952,0,19.292599280829652,29.12991222532049,1,2.344797887810419,1.2326794888844803,0
0,1,0.04068041751143044,15.39491421778591,2.3925045031330505,1,54.286339976665474,27.186137246919255,31.022147444842144,1,0,0.07734458422387501,0,50.14489892452637,-0.47090259130699424,0,0,42.29657688117399,2.020319673738058,38.42622306455968,0.47661615170674054,3.600437255310684,80.01144631350445,29.697722281186266,0.4535689538231632,1.212875742077797,36.47048901785679,0,-0.11729417488475419,0.6371076003742424,1,0,63.58816620088172,0,32.873465917866625,49.3001920792742,1,1.147827264309352,3.3587196315679506,1
1,0,0.08507952024888349,7.803196328910089,-9.381564814320194,0,87.02377291642075,39.85036441575801,25.288742626381126,2,1,-0.9206719339782746,2,42.082509509809256,-0.6011872660634724,0,1,28.07315738242126,-6.42351986465888,7.579499304166497,0.4382026126225148,2.4895716777004107,21.816391739450726,41.9390914134631,0.10435423332842536,7.650429521562479,36.957674038584045,0,-0.08079539454103224,0.37738961567222923,0,1,19.414696619413803,1,42.131287621370866,27.177413553593986,0,1.5390423906716864,2.3407945420126364,1
0,2,-0.023165691601358045,12.85650646866265,6.187336879290555,1,51.598806778071584,13.057214323619055,32.53384453623207,0,0,-0.3105090686615895,0,30.77398788640074,-0.2436807592565193,1,0,64.6984859147761,3.8408412786540076,19.662935037234245,0.5545962589834775,1.7700330329540932,92.29962810434833,42.55331142274052,0.7942241707751228,1.9388870170894315,35.81182515630461,1,-0.3618788345498918,0.2890496288467215,0,0,85.17525032578376,0,41.90496750560649,27.533763765030876,0,3.481192096244862,1.7631782462123204,0
1,2,-0.7310304055803005,24.52960289258411,-4.948835535481322,1,22.88282078391946,16.80115415435488,8.601619855762333,0,0,0.8420592615332297,0,59.46505253858786,-0.7999275678829482,0,1,21.332828493605636,3.34081315120444,4.010582206590021,0.178092756826139,7.355388330206479,93.37677632631826,63.02157974751572,0.2505109281951783,-4.104956802542377,37.1605109496592,1,-0.013726352981182799,0.9111101717947506,0,0,4.846439578738687,1,30.817736945854044,35.08317345644915,2,0.8861032743125418,7.890541548392318,2
0,0,-1.9049501566663511,26.810402345477232,3.319299240277701,1,10.71543428992089,17.733204498218097,22.93043140194157,1,0,0.9232588449298127,0,56.43928233203578,-0.19606315684128645,0,0,27.367564813998175,3.6448998659584753,33.486074210558094,0.33256872315076547,3.2960756168642407,23.2435285980842,99.60191921526966,0.4966777368684799,-6.75256384382548,35.7103582249366,1,0.0903113678125586,0.652480458729202,3,0,8.914414526444297,0,44.60217145586519,22.939948333293827,0,5.322696002640268,4.079371935108003,1
0,0,-1.595692974104405,27.169920173409793,0.9184108213792506,1,17.514805732059845,28.872467191812767,7.708245285040949,0,0,1.3349874432999873,1,66.74091572239834,-1.6404670340394465,0,0,7.74055039787954,8.13332009175193,6.113006981522393,0.5299919965236787,7.63052338639134,77.88265598982171,81.57493962908917,0.33294173235363134,-3.4693282485450094,28.718125706596716,1,-0.02219484613955991,0.9347558277481622,0,0,6.32129587674653,1,45.8054608730537,41.67731539143897,2,2.5022421111184316,9.06150390760293,2
1,1,0.6410061083337848,8.892667756358694,-5.162859185420114,1,51.48949784339256,13.807660289032455,26.20149268032757,0,0,-0.22872741886862266,3,43.925654948425574,0.6686837919388735,0,1,36.01713218177167,9.275460321124402,6.934115347311829,0.4216586118572398,5.49977291200241,35.498452158039484,41.391678393204245,0.1068637374658215,-0.4680616531715458,62.1219579401501,0,-4.534224711246288,0.8551673950853462,0,0,65.2069535035829,0,29.32605280940658,30.30049022493051,1,3.6327881811279843,4.9377725954548,2
1,0,0.3558008727948019,5.820460709005393,-4.228100180175554,0,85.67763262603616,7.402902570915191,28.622590821123595,1,1,-1.0658562499598239,3,27.049293275737533,1.5968433819829848,1,1,41.52388422594822,3.0927471182276207,18.87955390167178,0.6152807314624198,1.5547564120669386,40.70850650680724,25.81666472533041,0.42622781549682015,6.638066974079017,37.029521999730115,0,-0.03855454142659803,0.15202881510714084,2,0,55.31924905649923,1,22.77133884093122,30.608020884647516,0,2.7900934059266094,1.3842193060785644,0
1,0,0.6510107725785741,14.339123082866687,-1.4835804619755564,1,79.95334355003878,24.29503170140448,77.41547698724453,0,0,-0.48641091886118976,1,37.92795538796224,-1.0687025087699527,0,0,57.26702990771219,0.8421494340891673,31.484786674800915,0.41749986049370613,3.6592638297951225,77.22315955999943,9.723931837423144,0.3984282357360859,4.753602645862031,37.73379616598905,1,0.4070634650091104,0.6264556413527331,1,0,52.072664700805795,1,54.22286218973737,66.17633604884082,1,2.000587765363582,3.5995289602641334,1
0,2,-0.6933665085259203,19.661181856614395,-2.439490091455112,1,34.12923063164558,8.576936846815421,42.90322064004449,0,0,0.14697077471106684,0,41.21262800310781,0.6119525954519489,0,0,52.49053336160622,-2.0059576815255333,17.683332029618846,0.4993077840911037,5.223293775250154,96.83818449885342,62.86173671552788,0.30739113584720323,-2.7401389924286104,36.47902358941823,0,-0.07709772653001691,0.8215378756955065,0,0,32.124121822818665,1,36.24463047084498,44.561831549189996,1,1.0474590602438425,4.8918384671471955,1
0,0,0.5189596819421006,31.605570163580516,-4.510225535377531,1,21.81753837321489,10.70660028193965,51.51800238984528,1,0,0.9156236582259464,0,60.29724638431765,-0.8008118110608589,0,0,20.395376806831223,-1.9694637957581023,24.226028035881775,0.4409686847702154,8.12880753119196,69.84145987409775,53.676984578228115,0.30834768777588467,-5.5743310428109325,36.27252410040082,1,-0.06005881389736586,0.9486192591780114,2,0,35.25819134098016,1,44.97806618009599,56.53441870249665,2,1.1328127935624568,7.802830020977469,2
1,1,0.12299145056230425,20.52005434873093,-9.80074137766065,0,62.303903061564434,17.76868769441766,22.99125153639261,0,0,-0.28254627609100197,1,39.945814511550395,0.12007122395222959,0,0,51.872929126036674,7.059400052868003,19.996473581971166,0.43527793539298093,4.411652714603141,66.76622306993619,10.374847190637276,0.1439363194693722,1.0906652123516576,33.82115746554089,1,0.10618075654547282,0.7855463056441163,1,0,1.7487575033778846,1,33.45611255159943,7.24596045395085,0,1.01109953982679,4.175051019971691,1
0,0,1.1047590806357253,24.563052735661156,5.517534540529168,0,82.3808750946746,17.00209925450924,79.33817880801718,0,1,-0.7402198779774105,0,28.82960690875393,1.3186632432873078,1,0,67.30290666634106,-9.089434604165222,25.078034147406964,0.508589464506304,1.434179277638926,1.899633657446459,13.042113133078454,0.809423655434508,5.302891503062055,69.47376573141325,0,0.03018853922051711,0.15252870117051037,2,1,85.88063785105204,1,25.118283493661085,35.08890753102535,2,1.7008093511621953,1.285365259961247,0
1,1,-1.0394664259716433,8.131694430378555,-1.1030327659262067,0,71.61213149145979,18.92004294871634,25.226487901766582,1,0,-1.0478067908267399,0,24.239069292956305,0.8524741258182479,1,0,74.39861355776917,2.6571162193503604,24.15314711549395,0.43642263896574646,1.3403860193073962,26.296231829024897,72.58884843575598,0.4913473748865901,5.331963064644892,39.74921642456682,0,-0.07052734147407647,0.230906462440495,0,0,37.96024092672994,0,45.42045393906296,38.60112968767768,0,1.9141310802868707,1.2226240047554306,0
0,2,2.0595240410287454,11.190370499514835,-1.027942276299715,0,87.4128743847719,36.19958397432843,18.15426286099839,2,1,-0.7075502257926175,1,41.9861636167452,0.4234961687363127,0,1,35.80318263406611,-1.5400320513310497,22.813411659376882,0.34956728547098437,3.1915610077201717,70.48458535634217,22.129969037732593,0.22880875068016893,5.7482522926393855,36.342981919825405,1,-0.07577637112959584,0.5515675900037987,0,0,90.77974524027516,0,47.39474806135089,63.438671631256405,1,0.9215767451793831,3.197943167989159,1
0,1,-0.9154833387715284,39.48006977694039,7.398803669419664,1,0.058545315189956204,13.295032618174364,23.10305295086021,1,0,2.820799230901859,0,69.04123065825647,-2.513430325094555,0,0,1.5491031382596843,1.8055944639489852,15.596188211398044,0.8195920151364235,7.73665600516988,66.72168247554836,97.48169976215071,0.8344263054631393,-9.982111298238006,52.208108272632,1,0.28901432565989343,0.9044702073973334,0,0,76.55698586643989,1,67.12508224174172,28.44574134712709,0,24.2375119553293,8.253559353241323,2
0,0,-0.04231009907804249,22.030297521018134,1.2819378333473672,1,61.41920996662728,13.407106540966085,61.66467509408372,1,1,-0.10343343369461595,1,45.46285928814984,0.18321161928727062,1,1,39.74631442955825,-2.1500213932823264,30.30414584997091,0.4730372505132566,1.0908108256786093,74.06825934845152,10.959654762798616,0.7791221120549827,2.940595121241113,39.681008815385844,1,0.05655458192676308,0.15758968815770197,2,1,58.90536035185704,1,21.971760970181617,5.050577254645909,2,3.3801764715951124,1.1386455386116607,0
0,0,0.2616950584183706,39.57492150654812,4.72359241948527,1,4.2919089407104485,19.58721877107838,75.7958097484407,0,0,1.8769219503228323,0,67.47958937942965,-1.599462809964043,0,0,3.844124632929211,-4.200566758034997,1.352560088599437,0.608757823164405,6.994296154395561,13.7188585295755,31.818508647186505,0.7042384904931359,-9.218419505050132,37.70252843567609,1,0.03374101824250398,0.8763368059237528,2,0,77.24729601264153,1,53.245655788427385,73.79487391093991,0,4.1731440956274035,7.254140146671769,2
0,1,0.817923668557619,9.951798826772345,3.550200877327889,1,63.101505486623154,13.30685417860093,31.34202000790725,0,0,-0.556276859695384,1,29.107953673747005,0.1999599867168741,1,1,62.98142673676982,4.006021544287197,28.032197694147982,0.4704958830695293,1.2412026092303006,95.20909375321347,55.920043984401566,0.8747090224571796,3.109450946927632,45.26613119240464,0,0.29951157503674236,0.1543513443241611,2,0,74.88340832297303,0,26.51258288555384,25.58003445109316,0,4.708447154281198,1.1093844123843313,0
1,0,-1.110222424317323,10.330801886871992,-6.5125163208695005,0,51.10563690249992,13.628904166470925,19.49174469898709,0,0,-0.38868063335055,1,32.108905274368794,0.5195270684698198,0,0,63.63593430193724,5.162704472231997,29.3439544127559,0.36080202189766797,2.582023189850564,27.233190262913638,75.90115064559173,0.35870483915644796,2.915057899139402,42.19742323551462,1,-0.31598536782167996,0.5052294956355865,1,0,12.27964472579664,1,32.17529300399614,6.656203029700625,1,2.3437813764209428,2.613394395019447,1
1,0,0.3357188735754741,3.4865132104492558,-2.419358361877915,0,96.26990162874006,27.07624158896948,51.13404034614991,2,1,-0.935541832994754,3,39.784380329495974,1.3199027330944177,0,1,14.153466703417553,-9.900501053332052,18.57604076384444,0.6722080707126542,2.085939655366462,25.143928836068252,32.15680255264988,0.16987319367576464,9.132579075650163,36.64494099551342,0,-0.06398072071328724,0.2186045920681265,1,1,67.12391616584318,0,55.151746824965166,66.81179714396389,2,1.3239308154029867,1.891615023516481,2
0,1,-1.3092292781411317,15.734763201019877,-3.640583980420679,0,62.0811596195298,29.313212048005802,16.19513170472152,0,0,0.10447391960100137,0,55.30022968684742,0.22934789986989854,1,1,28.239467511238992,6.0278204138301135,9.196197111305587,0.3876922545166902,2.2118431862647974,30.95220349675921,89.56206370762325,0.23336684018374587,3.8664846563595994,38.365477083160016,0,-0.40756796443136317,0.31975618604525563,2,1,12.909973555298016,1,26.448345754378238,39.32507418039877,2,1.4796531926204357,2.4945859472898384,0
1,1,-0.5431946535682672,5.148397848599009,2.2316617511084615,0,74.58046607664447,29.02570923373831,39.59616979877239,2,1,-0.7634607674885809,2,32.4813347820367,0.7368695531479584,1,1,49.570409915974935,3.25713440911702,29.68733034916245,0.8883160887478481,2.0533742118447385,39.59867848614085,67.86192204816473,0.29753216855109993,5.2497640091585716,42.29974109560988,0,-0.14501900557691402,0.31038899558698996,1,0,65.93440147544129,1,45.78230343730782,50.5800966671204,0,0.7962315983276184,1.9714810013129203,1
0,0,0.8656550388796377,36.15586447258764,-8.442136665871395,1,13.97105625650582,8.149654433097222,42.23455383536639,0,1,1.276726633181869,1,61.946074710559046,-0.9686538671291265,0,0,15.782013188704497,-1.1867709394805388,7.657464581878653,0.7072830517785196,6.4105962366838725,42.85322033871236,14.75132270290011,0.4385945681843505,-7.578595751151344,38.149017780071446,0,-0.13169100109262535,0.8939425749066477,0,1,25.453696121064905,1,52.9272231599908,77.70578922084701,2,3.5511004440582377,6.530647624936566,2
0,1,-0.23184760008662236,17.58332550408529,0.17667088271338827,1,32.942218256855874,8.968013075997414,38.13830989070708,1,1,-0.16792008540587638,0,33.13584181847223,-0.36527814512883167,1,0,61.1368021749142,-6.177563895204516,15.811442384270178,0.6095750359839591,1.33586227160364,99.97973879875116,50.7762479464075,0.9551576361140655,-3.4453977758714416,41.05145732440627,1,0.2867455942561983,0.19136841879882738,0,1,58.6232216545642,1,45.04210890628123,10.771247561427103,1,5.188786427317488,1.3358877048753992,0
0,0,-0.15549146396286517,33.54502020548925,2.3803996860125913,1,14.617548734890223,20.636564033428826,22.974249970284234,0,0,1.037004446643907,1,57.27676563978066,-2.0033671077670054,0,0,22.857658160418346,6.465360711683196,8.876206978763094,0.7401060591255311,6.575267081687049,76.10881214793919,37.03876101469979,0.576136997867459,-7.004479298244695,37.877062350532654,1,0.215740240000879,0.8689970094378077,1,0,43.13148128662222,0,36.03336182338391,75.67819782360576,0,3.580181318698794,7.198190962455706,1
1,2,-0.015795525525890076,21.936726433510735,-7.150429895908282,1,15.007497940006987,12.715054021431524,22.795308114556498,0,1,0.5309146557989457,0,48.29322971984995,0.055131459575583235,0,1,36.19373443778172,-1.8374835532767477,12.770605384832763,0.3508061868771307,3.522427495988266,79.24974903557973,94.66077609402826,0.33500672766890544,-6.674667175023367,37.65532708080414,0,0.1207332272092473,0.8308130580278046,1,1,29.389694749373028,1,59.527033283053214,77.10810476897875,0,1.0967486838598006,3.2801211189275774,1
0,1,0.21293438400721387,29.58063343506524,-4.284681528017807,1,28.240773550769028,20.249272613741706,20.873856868956786,0,0,0.7597301981330558,0,58.23935769087998,-0.7907400205073359,0,1,22.105183282278137,8.182790329826204,12.18671086598858,0.3937843042958593,5.0630890437997556,71.16408340020939,46.17682673450847,0.35641274669982737,-4.72994691782704,35.994735396957225,1,-0.26643910401689097,0.8369880597972543,2,1,48.24694390965491,1,38.51895901427842,12.345132933016503,1,3.275436379655301,4.994352417653321,1
0,0,2.5123008705435064,37.79449145331724,0.37174163592267284,1,6.614315086296757,10.474927740132092,22.39428911831613,1,1,1.7083149181916049,0,65.57898988910131,-1.966835072615862,0,0,8.065660288486054,0.04500507975807366,26.386442026286005,0.5784715522624833,13.166570717483923,42.208570768259904,31.081877654998745,0.28600977168227015,-9.579977412744071,38.139105607060024,1,-0.017894734054638206,0.9865889956379216,3,0,95.88519087910055,1,65.89842143261265,36.5503588469981,2,3.1958888947536352,14.715911861732085,2
0,1,-1.2939551176748552,34.881525335744364,-2.603169625009758,1,10.844059280206004,10.073565152538693,8.082128776401959,0,0,1.1009285657358612,0,58.24684462871809,-0.71259352191346,0,0,22.513913346459056,3.4876153278356803,12.479286788848238,0.7097231451046415,5.229618143255059,59.50895519939721,69.09878611626714,0.5199494401569698,-7.080869786909498,38.48700114868301,1,1.0840155901125592,0.8167811594581209,1,0,33.79186886654198,1,67.58493853000621,7.566250179860439,1,4.480263992435309,4.656939494002316,1
0,0,-0.20079478973912782,25.718461260975488,3.8972781381214805,1,55.18524123077177,7.168478553315946,67.16648844512557,0,1,-0.7507069950288932,1,23.004275659822017,0.7123580726737745,1,0,73.37134096323439,-4.489947100343348,9.022023032761346,0.6989764327757297,1.116413936325123,37.597820637560986,59.22495117783891,0.9699172200855268,0.960188142853756,69.99999944252033,1,0.6307707656182263,0.14535003296575322,2,1,80.77474553082195,1,47.75554562621003,16.63827867905608,0,9.461111544441366,1.1391858718424521,0
0,1,0.2378926246253445,12.5442277986967,-8.178171827255419,0,87.67044926868085,39.26830963589916,36.55528918127212,2,1,-0.9292756550858585,2,39.24928953154462,-0.5045270054940842,1,1,32.63090302143671,-4.738072613518894,24.196887796004653,0.5148409618263755,1.173811194719502,50.483040435640504,36.096962844805894,0.43856351400045185,6.651689680927472,58.57058237682028,0,0.12920060561198476,0.1542073957710916,2,1,31.38787194292472,1,27.43896769560375,27.458699714903272,0,4.9362272807923855,1.2624638449402708,0
1,1,-1.0021868853232785,14.202648880984668,-1.7738063769356458,0,69.03672160230433,14.007999770432317,3.4713846182571917,0,1,-0.7016016353159511,2,30.141622342933516,1.375507296674921,1,1,59.24298584394222,7.558439829744433,21.747574851147107,0.37515647724780443,1.8167072757918536,47.67521933033538,60.59198267276011,0.3187970590365876,5.738973975171113,36.94023803532724,0,-1.5242962128503204,0.34870318965580827,1,1,28.105843795870523,1,37.61076944045694,39.611597902389256,0,1.9897108433648654,2.111857858700016,0
0,2,0.2960043744552864,14.158042805918921,5.626487273126255,1,65.79989396113888,16.75278226957368,24.68778489735918,0,0,-0.5357961427828589,1,30.003020384254498,-0.39514074946985694,1,0,68.34916344810567,3.949497337128074,28.42933656923591,0.47506955319120564,1.128553503175499,94.90073366987572,16.848711681612393,0.9090347324669577,1.6153628125550235,61.60548473198946,0,0.0900725872333312,0.14696814231825583,0,1,59.58991912852015,0,32.685158306998744,17.180649898934853,0,2.9815334510847715,1.1530510826326699,0
1,0,-0.27254980016707964,9.14232481799888,3.6635241385708426,0,77.62016611526583,18.0133592628268,47.83639100853221,1,1,-0.9381550573441199,2,27.211698776411914,1.5882370761785947,1,1,63.811008727838384,-1.049976370960552,22.033771157613366,0.3558481434695515,1.2070104972592535,0.9351640971309971,93.41038092769631,0.5191634491925138,5.692365371117521,43.23120140591273,1,0.6384692299741933,0.13216528408725775,2,0,44.23619081033952,0,39.26479540491275,55.41465603539942,1,3.9282713782861096,1.4172149057153995,0
1,2,0.4332883738136991,14.504221146750496,-5.200337214556528,1,45.59982690179124,13.571993961922892,25.72725123729404,0,0,0.0812512080014093,1,47.36539559120239,0.776456629254819,0,1,39.80206693176918,3.6425032929983807,28.12670008982934,0.2939889588614486,5.97219494012263,79.29915521743717,11.01904280964256,0.19363098485345748,-2.0158054135692804,40.57956319094765,1,-0.10422884331077159,0.8923250388270034,0,0,28.147532573789146,0,46.57379190137091,30.936045495225017,2,1.1669208159202047,5.455721911790785,2
0,1,0.5579090618576986,17.330242930605586,6.956472757311907,1,72.59007779787937,12.377058159773767,40.369744652034534,0,0,-0.785372853143033,1,29.251291481664474,1.2686152677312161,1,0,64.35279968880178,1.5182097907140086,29.62244278748926,0.5716388066177449,1.3100559498262168,64.8358981301158,40.087906296007354,0.8349000695418485,3.909531895749714,69.83575645131037,1,0.06576051788025689,0.15394859873000466,0,1,84.8985126413218,0,44.62995899323606,52.261286066044036,1,4.3282507701547095,1.4542251288868564,0
