S0,S1,S2,X3,X4,X5,X6,X7,Y,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,U0,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19
0,0,-0.2961028192345853,-1.3022052656614314,0.4450501829544198,0,14.51832868464042,7.839876820383224,0,-0.5622763938450361,1,0.36758225763092767,58.85269967076339,1,1,1.867223572236536,18.73875466642798,0,8.322321795709556,52.883616982947075,45.018048361161945,2.3858403385374203,41.11942408147333,0,1,-8.028078072595394,15.75023425557513,0,-0.8079280786410391,-2.851990766710438,0.6513744906195442,0,0,1.8773125371173074,48.966500687892605,1.7227790713059523,1,40.785221697633254,45.22784979243266,-1.4498270717963206
1,1,-0.3594777860627599,-5.075488587161278,0.2058365390819607,1,32.481270104862205,53.67205570648984,0,0.023511266155084552,1,0.35439958803864124,48.13674874639217,0,0,1.8327595821487273,10.195560285479885,1,17.911924329337904,56.84505226666929,86.89538077863521,4.921549872190226,64.85399098371147,1,0,5.389358259250908,37.412146869974784,0,-0.6975950739799139,-5.236245039503725,0.9511495945960884,0,1,1.2967627393197092,31.150049963287167,4.428472895644717,1,62.618858597121445,14.403114916067699,-0.11183077980198894
0,0,-0.2231137154853582,7.359517557845972,0.4639448056258134,1,45.21529243286611,34.24751043555931,0,-1.1341408094609944,1,0.8816328554011353,11.128515147180309,1,0,2.0360234727035285,10.794995364523931,1,8.364841539324871,43.06833812807905,17.771150485838756,5.189364685027309,43.771418189236314,0,1,1.5076039326309,24.479907489190765,1,-0.8317493546147579,9.447434988048457,0.2393245615020136,1,0,2.681158366821266,59.08930071271986,1.4131034212835787,2,38.56344105541908,26.733147704402835,-0.2664968447617588
0,1,0.09647633415010641,-5.605382063330316,0.27989156322311004,0,45.60816842662031,76.5157970169762,1,1.2356531066853602,0,0.23791431548241415,58.117251883031635,1,1,5.153029886455132,11.300203815806215,0,35.030034587121364,53.96811318488858,52.90377190766772,-5.4918698982348255,51.88079305674018,0,0,-5.028855671569344,21.432227499764394,1,0.32412088459961774,2.3175026290254674,0.4458075826850777,0,0,3.148571707259889,24.648337018451866,1.906011827558561,0,19.34795150918411,33.30993327782494,-1.160265829311186
0,0,-0.42824206523862934,9.981277477398486,0.7466541882838378,2,77.43496939383958,29.34663784000507,1,-1.899897154380766,1,0.9978677949635502,0.2858881904201249,2,0,1.986966404134435,10.271537486629347,1,9.565218458062699,28.87300206444819,19.30989701997335,-0.6891712073004754,20.531778748625936,0,0,1.2280550852660337,17.577121626736552,0,0.5794504159939738,-0.5458417942819604,0.2391838108588144,0,2,3.66191559003996,69.98519735141491,2.3022465209288683,1,34.45620236416131,30.75687210810984,-1.218413127470423
0,0,0.18915454085603772,-7.380119446113575,0.26600413366542575,0,16.091661806646652,35.96176950948788,0,0.006739255282279322,0,0.2955948461432014,57.0329750119754,0,1,1.3457030269424473,12.585685803876041,1,22.6740056222652,43.140957362891186,21.297272275946117,3.5513614191357092,39.41395790040822,1,1,9.862075292310905,39.7481256775384,1,-0.73043238498823,-0.8154238943316834,0.15247264691070622,1,0,2.0256026223481296,30.730114383085613,1.3720155484385141,1,40.631461765905826,47.546168282755175,1.6405985834443315
0,0,-1.1591331497114186,1.2515978542304484,0.3150308891067388,2,58.88572007992684,63.00759912872928,1,-0.04533802719411402,1,0.562851629734283,38.840159690465434,1,0,1.9477810853874886,14.999391774787515,0,15.795039472450398,36.262510350417145,35.26366596822806,-4.1983607905044735,34.31735999577963,0,1,5.432091626159226,26.89131774858533,0,0.4338058546152395,9.838493362930162,0.6803865709825154,1,1,2.2628390562472065,28.753319876746374,2.6637400660381987,0,27.537390816795725,26.949174868308987,1.0456175645320247
0,1,-1.1669824577293721,5.309729350589896,0.3999250692793173,2,57.92400795327911,49.068853354246855,0,-1.4546338494856785,1,0.9320404605889614,3.9242994439827372,0,0,2.119943319682777,15.061145701606307,1,9.431342888917147,29.50438004300957,33.87198831994475,8.728091592103038,23.10350939944318,0,0,-3.2479479381120013,10.342529458827496,0,-0.8681489338279325,9.34673263111069,0.21244475055313966,0,0,2.8554609580631687,42.571056578054886,3.1021932526542275,3,55.52766019668418,29.628420811515053,-0.03301331217326441
1,0,-0.31053963453721867,-1.774416597177046,0.3836573929390061,0,18.507911653300496,21.578664900879048,0,-0.27253087942569354,0,0.365189718757851,55.628611727580626,1,1,2.0363760253694347,12.981372390011233,1,13.508567730257319,65.16790516040288,77.51082837026209,3.0606859630119274,61.772514772935594,1,1,1.5505094222585392,17.454649444268455,1,-0.6918624289098073,1.6169368530024304,0.8469698147031339,1,1,2.9581216051818706,31.249366722479746,7.152549189288755,1,55.59036646261191,43.782988401399535,-0.530207922256477
1,0,-1.6047669255629495,-1.4194255450999922,0.403720161512675,1,19.00149644655037,16.017459904404586,0,-0.9600800083924999,1,0.6214608587909816,37.68109776215214,0,0,1.9863306110140404,20.749459825879676,1,8.342557049205233,29.167495966790735,60.655220392832966,5.145989637805304,51.01249932399035,0,1,-6.827649721847195,13.0994001847918,0,-1.007786268107798,2.268399337682254,0.7104629340242754,1,0,4.481292584515326,47.77997116307661,8.802067815640948,2,41.22625517835964,46.9418392991546,0.12714558176183574
0,0,-1.1073266595056637,8.814626827253981,0.9989004506146736,1,58.776291603760846,19.179966721818452,1,-0.7518415657273478,1,0.8279021632712298,24.132131433168425,3,0,1.8728085601837325,9.381551027649326,0,9.516747155208149,33.76760026333076,2.9684845119406944,-4.431492335417725,46.986080479300256,0,0,-8.151052563454698,18.25547263684401,0,0.9179868899482975,-3.8832780537730693,0.2337850921073153,0,0,2.3446577445167494,54.42138999991906,1.107799563041226,1,31.915235593725725,29.116811575292125,0.057993845128016815
0,1,1.2300004757671592,-3.113660586572524,0.4923025990338746,0,38.05359042025179,68.26753570530433,0,0.4263226835052709,1,0.21824924331123735,55.666543412083854,0,0,2.3474949412771755,31.193917198345474,1,20.52300122284759,56.175901275749,31.388834968918104,6.2597085893936395,54.022048109114216,0,0,1.146663047100379,31.240186427276537,2,-0.8105596174855184,8.016914925527082,0.3355960869050511,0,0,2.3218594493474707,41.924243407916244,1.2997684182288496,2,64.13197807557691,26.230746064918318,-0.08816764404454783
1,2,-0.29717709699701694,-7.580975673566998,0.06597316971570671,0,16.231270076466373,25.313769651593333,0,0.4119671728102275,0,0.3125097492570624,59.368035538655484,1,1,2.6318169105025477,18.495871664786744,0,24.915221496419285,57.58007835741299,81.20218331102593,-0.018061199370794867,80.41528246133312,1,0,4.622403934310235,12.603692529667697,1,-0.529360870800823,-4.593437474330643,0.6322479555390872,0,1,2.738828952313085,32.93191613068821,4.240009123487756,1,35.865112012250236,26.94764059013542,-2.170919992221861
1,0,-0.15133736716770077,3.9527946843959505,0.41883745107407333,1,26.088551847482577,18.94523889239569,1,-0.8272618006831731,1,0.6324853852166321,38.151085945359355,2,0,5.424492359892668,17.343314859299355,0,8.470250713348626,50.39876339863055,74.93502182901123,-2.2899796184857184,64.96578161925864,1,1,3.3544635158218927,28.24151612087949,0,-0.3462044197858449,-0.2517263300467594,0.8437478792477493,0,2,2.797759500682459,46.97964707092952,8.64517551067734,0,51.98264459915193,23.488311497585318,0.6745705926569129
0,1,-1.1292253484346157,-4.370260761583944,0.4936204615334022,1,29.838630632262166,31.130919591647753,0,-0.5445048995205288,1,0.5650926138782453,39.13827204962621,0,0,2.1800956683614587,14.12754909469034,1,9.629194377948773,39.30865853310758,50.63552232732009,3.9210900718001405,77.86793531226526,0,0,6.949774363095202,13.74257865753135,0,-0.9134376020749325,-1.6936934246110162,0.34241078260206714,0,0,2.250521566101678,39.80165213641094,2.345055879274826,2,31.976513233134966,26.635435246562214,-1.0965433791641161
1,0,-0.3660779800546957,-4.79213193679985,0.06598662919294407,0,11.572788787860215,14.728125284576949,1,0.33910545595477787,0,0.3150597925866428,64.16787016224839,2,1,4.469799040994583,14.30643124440397,0,21.42272317946769,59.50451447053947,28.871436967908693,-5.1210558087923275,60.40325131926786,1,1,-4.70666302828147,5.402102056865086,0,0.20664629501936477,-0.3568183240292129,0.8333147292139882,1,0,2.745103548525462,24.35995965509723,4.372287965124917,0,47.64662122319612,26.369085834192326,1.0668676440711482
0,0,0.24102590667364232,-6.462552572171844,0.39875978202228074,1,16.565606278812698,17.538073525455268,1,-0.5953051542676737,1,0.43686046515518084,52.7823642560222,1,1,2.042193714561199,10.520616761490245,0,10.262251928066739,28.90808773471694,19.65716443506223,-1.868326130363858,68.70110530880292,1,1,9.935667155937573,19.467195382815184,1,-0.1713750377805458,-4.27779883834078,0.228385039436235,1,0,2.1978843414858433,30.63581327349627,1.3306543959693957,1,38.848015053484886,12.268560531045267,-0.17618335612212738
0,1,1.0578890766454736,0.9858989103962568,0.5893298892219071,0,24.8412682678322,19.85532133654027,0,-0.32802008792166054,1,0.35688557015434674,51.988092339352534,1,1,1.979237912845503,11.24830724160959,1,8.040178282162998,64.01710629295158,12.803526801112092,5.5366059397875045,67.3419430446849,1,1,0.7640479256960262,26.631598527213946,1,-0.9328859171203144,2.623804480293906,0.31240733867919723,0,2,2.5967942401947703,57.567031780146394,1.0088155193972204,2,38.5792150109673,43.89241490535216,-1.8654512553690885
1,0,0.5655753978663588,-1.5332400592661966,0.6510593431696946,1,14.321654351576214,24.0917110567175,0,-0.7403105761155165,1,0.48981587305019736,47.60958683575577,1,1,2.1808353902037347,15.998883955939498,0,8.541940926057094,52.588067417808034,60.95553613175699,0.5870595305030548,38.119814801252446,0,1,5.643589753758411,15.407302093898885,0,-0.8953283898822467,1.1637001962160216,0.810648476590448,1,0,3.440795184750657,39.49406736823431,1.9873285478077436,1,58.70485674171235,26.318932094978145,0.8396758861215677
0,1,-1.1573713763723468,7.021643593687724,0.19244085117030074,2,79.55703063573338,93.2519731582622,1,0.2202725270401672,1,0.8426607954326928,11.170622137073774,2,0,2.0381159608752446,12.222432010330522,0,12.171003650056074,19.045269512268266,42.28515922790825,-9.240310407808897,31.249889559540094,0,0,9.220359290699708,22.676568126441662,0,2.333520871757885,9.049047437711607,0.43415406152083796,0,0,3.634344820265465,44.71946443714651,2.063050764842096,0,23.925234474897728,53.01758147454966,0.31280955380738223
1,1,0.5967832306549103,-4.561675515470921,0.4698652820192724,0,23.997300732171386,61.20269112970118,0,0.7598035063475713,0,0.32197220759946577,51.2085964183572,1,1,2.6735313686934594,18.95698529550678,1,33.48566480130533,58.45931430019423,96.45378353462748,-0.8080228608590332,60.12100967698798,0,1,6.166613682253228,19.358968683578585,1,-0.46208618234329596,-9.834539603146894,0.9065310063928576,1,0,2.7562586200464176,36.69857547908823,5.728600606686607,0,54.539872910730296,22.976852815784277,-1.9067978512062354
1,1,-1.7327067672854282,7.399544857989866,0.3412848994314296,2,75.9641570386077,70.57241778370755,1,-0.14993039227282048,1,0.8261388180741895,16.440280598721237,2,0,2.018170347586518,19.942717171903993,0,8.574719245088392,27.052315724812303,32.34514432808749,-7.749663722701622,75.94216937417094,1,0,9.398099780529357,22.905493595578786,0,1.4440422525779748,3.3181830035193904,0.7515841378895148,0,2,1.8391320732744223,37.48494986327264,1.438622159419608,0,40.958140431186415,23.52002060886634,-0.7362013041895075
1,2,-0.874617382666446,-3.090604473423907,0.1469075367207987,1,22.07672563488078,23.020419374673445,0,-1.4630160777078485,1,0.7206699807609397,21.431241497871216,0,0,1.9130633051684158,13.074669523213217,1,7.201926948800055,58.17650228438702,73.38864153075939,9.532272774485897,22.65968396545436,0,0,-3.862310798148238,33.69017321347048,0,-0.6571824960709581,0.3775831255687496,0.6308864296789237,1,1,1.2889650193536821,31.59065869704291,3.920694522128419,3,64.6703263537815,79.73431188640336,-1.1322398334897932
0,0,-0.04708669618415637,6.33604927486045,0.5000324618477056,1,38.023481628127165,21.7683221622928,0,-0.9065825002685582,1,0.8138903805128093,19.67711948380903,1,0,1.2361282224858423,33.19841899909953,0,9.062980812650789,29.429667097792777,18.745351432138037,2.1028742038019317,27.67577497335748,0,1,-1.5806117852184212,19.483936267142546,0,-0.3466885818673508,0.1530791486877483,0.39739142932269655,1,1,4.350148228146558,55.52820408727158,4.190861802541181,1,38.090281277137876,27.80327465776457,-0.03002458587853275
1,0,0.2552222055877792,0.9853427705316555,0.7591779513727145,0,6.1793189238795465,17.127225823375625,0,-0.6451376974746875,1,0.39660434094373864,50.18384524622469,0,1,1.9414841678296761,17.048976644493834,1,9.107567913932545,57.79391647507276,34.50403345937246,5.546782087155371,57.58504191806939,1,1,-4.706669124240998,14.364699170487825,1,-0.6931302134574204,-0.29026175797060105,0.46688799194224245,1,2,1.9632039492936526,42.36127268723665,2.499390243987578,2,49.596600146256144,79.6337982317603,-0.9131496190770692
0,2,0.6154339522360429,-5.120259804228912,0.1682943589016478,0,36.63452498748326,72.27694667145842,1,1.392453733404409,0,0.27310897292254566,55.4751697990277,1,1,7.736840411055277,11.041551340682423,0,38.199651152410674,52.69143120414199,58.488788872614435,-3.6881688001768076,82.52193593726666,1,0,6.718638144474266,15.444770009417063,2,0.18481672088250847,6.277363913628559,0.587976486852561,0,0,2.6081614427722153,32.91094761291681,1.5092336598938398,0,23.71246385697719,34.662022330814615,-0.5486607189144704
0,0,-0.35734896171824704,9.973294390911434,0.6331535992189499,2,79.9163102186748,92.87392479834172,1,-1.21671965228522,1,0.9991455070810065,0.03129102477649859,2,0,1.9393722082481126,23.22190686853748,0,8.29858346854053,18.377750792099263,34.71944947707772,-7.065783848059003,47.006942775389604,0,0,5.7514989662046805,14.050918393318309,0,1.9527029427307343,7.117511157230396,0.35233916903855267,0,2,11.487953994349404,69.5200923127147,1.0215372804908625,0,62.066199350698234,28.44461853018576,-0.046608197091249214
1,1,-1.0087756589136523,0.5277646268557525,0.33546438765403586,1,44.13338616759091,32.242245639636124,0,-0.9288466454155482,1,0.7461560759719517,19.608872306608284,0,0,1.924010040876755,17.013233530885355,1,8.525621502463906,50.68918216447734,63.49750277934323,6.765372253325992,69.41543558512497,0,0,-6.9891038954617795,24.05024351705084,0,-0.6705239767796937,6.131521586304352,0.4848588170381599,0,1,2.776227177315373,31.38302733944527,4.021879184002612,2,64.24199242289244,32.4356674499586,0.06260038268274362
0,2,0.06466496117592523,-8.581364998506777,0.28161830736593724,1,63.7596473805828,99.25843363610826,1,2.131861007551248,0,0.23381833907051774,45.03932655122811,0,0,2.0173267655519584,16.439855172484258,1,39.86758121382323,29.3157602680571,34.447212971064914,-4.161808476146871,46.02437375173414,1,0,7.464168695064409,1.847077735954239,0,0.47280650776721694,8.704891319495346,0.494419330510556,0,0,2.435218633147505,36.22201559928923,3.6313224680159397,1,47.61169199340746,24.590266776766025,-0.1445299461933534
0,0,-0.7464222542083458,-1.0196302425089243,0.4718753635188942,0,20.81353864419316,17.4106472342273,0,-0.04780556582044855,0,0.24231610618572108,65.77456176126928,1,1,1.9763661883462131,39.29081472543321,0,10.209333875384342,45.83365898760009,17.67105768707144,2.7050301026406753,48.143718938549526,1,1,-2.665968044687843,8.091426748503137,0,-0.8124584496735449,1.3152105315085265,0.24201755554484672,1,1,1.2470212962469533,28.64021555458219,1.3981196177858792,1,53.93372930909157,30.401551276813137,0.11610180789880824
0,1,1.4731515134964048,-3.4308780092979587,0.3049955100884457,0,17.153815622004785,11.063478769389828,0,-0.46213718844296403,1,0.30135454754656965,59.19937726586088,0,1,2.099974791978465,17.160160310513184,0,8.097612620832422,60.77446658250782,32.70413365248803,6.664456498113729,2.629937587150799e-05,1,0,-4.182194408505444,20.82548781302814,2,-0.9054723661207456,-2.0435697001471063,0.6906739329697142,0,2,2.6199433956537646,53.294770673313295,5.515797027851383,2,36.9098941315235,72.85325944631315,0.07493469789819762
1,1,-0.2988244460967127,-3.5795328293576407,0.8131764927360161,0,32.85026296953515,72.29286263165856,1,0.870244787320272,0,0.2572612694880858,58.74121119254998,1,1,7.547139365975009,17.03720290129229,1,33.55296850008213,58.39845517737123,62.870274969660485,-0.9664820056992411,82.53347619109641,1,0,-6.373090570778466,18.54184395656948,0,-0.27883936792372854,3.450898399524851,0.5291467938509189,1,1,2.88024478155136,34.038382351100495,4.332706595682412,1,42.62283045315008,26.58070914672144,0.18041800753793114
0,2,0.08802402450291957,8.873462599169724,0.83821132665807,2,70.1681902923881,49.70565589751818,1,-0.13156871422105162,1,0.754710669824729,23.07234959956423,3,0,2.00436873715888,12.665293903504672,0,8.016202273046808,41.08689745340738,20.274315904280925,-8.466147432743558,50.67823987181021,0,0,-4.767287923269182,0.654717185959337,0,1.5964641765463885,-0.8588765262329829,0.36847111165267277,1,1,2.635812098303435,64.51278452449543,0.8726540980221631,0,22.127688215584417,33.706851062716844,-0.10919693049048622
0,2,-0.15837768746380065,-3.672415218347245,0.24476311167423176,0,58.27607122100733,81.73107835801471,1,1.5331896903526534,0,0.26496287715232736,56.174341270662765,1,1,5.591132929456519,10.915504063488077,0,38.44320995430754,59.246126048080626,49.400580131733705,-3.9607892339070636,41.45293734451999,1,0,9.555671530271514,6.007745238171913,0,0.3895721047096499,7.8269147877410035,0.18521878935617114,0,1,0.566682194037831,36.37487860738267,1.2965455063648472,0,50.49837395539576,38.33860344080132,0.32758990630883444
1,1,0.0989665844905464,-5.532291071233217,0.34836994360310225,1,57.23743061587331,91.46884710271826,1,1.1656983055650112,0,0.2667354442168697,51.30741435978614,0,0,1.92419874656881,12.844017517127453,1,30.7777056305936,40.643219221463966,70.49605821507329,-2.7460940021419953,59.257445670546275,1,0,4.396828828507292,32.71683774396014,1,0.2618393232064421,4.239946023316424,0.2847138247091318,0,0,2.6415231889227897,31.13360291340447,2.228366300887805,0,50.417954264358904,22.178714770342538,2.0394871973601636
1,0,0.2944444975142352,-1.426047160604222,0.666703039140421,0,18.89630243577217,17.61269342541207,1,-0.2094988090535127,0,0.29398206239009184,63.8217498816948,2,1,1.9524526439674357,12.730127601255203,0,9.191657357956204,52.84056776565535,73.5144803332182,-4.038527791054558,34.74694636448243,0,1,-0.041686935675663506,28.746925966414594,1,0.10673319969588349,-0.8963937833836546,0.6151864970201608,0,0,3.2565509577439755,37.16845749720271,1.0840436131861777,0,29.403448814134588,58.65467883517243,-0.36339955132820423
1,1,-1.6626795799296747,-0.21708589700016034,0.4934306926183614,1,50.09902609934446,31.85316527802376,1,-0.21372099030066244,1,0.5325450649107148,45.941238513921306,2,0,1.9597420408098216,19.473719373315276,1,8.38485294542362,33.54274843206257,64.20628239811845,-5.1938146567217025,60.43183698789927,1,1,-2.331096135307325,19.959740511257262,0,0.4121391840729292,3.043967543842294,0.37144084428358387,0,0,2.777275942155835,35.80035439383117,5.007591831335604,0,30.977067239872326,28.189438736227153,-0.023328552969732998
0,1,0.5085484352764995,6.591278401807038,0.7393371113908408,1,53.416152910378685,29.969702531106734,1,0.14392316813545528,0,0.4625471593826596,50.1938901953502,3,0,4.324982408949743,9.460120981387423,0,8.868973166413127,47.29195079547433,29.909624167789524,-7.3044012244468295,65.8385976218022,1,1,0.4364154579537711,12.999596888849233,0,1.098486416829932,-0.7605539684287752,0.2891547976581921,0,1,2.6329305081457663,62.97360524544722,3.96296121745904,0,49.49885566821276,25.1978499335545,0.022181867938984065
0,0,1.2432518597189837,-0.6983540099130625,0.31928947059034374,0,16.00840874704108,14.364141844060363,1,0.4858494910463173,0,0.23770477427331782,69.65045490770164,3,1,10.366715540069682,39.59867944695426,0,16.52523118675351,44.18976354740951,48.28581600114577,-8.274979180458761,31.34442626906061,0,1,5.22448918178684,10.459544117689749,2,1.0220028397991272,-1.411487492922852,0.5717357154029257,0,0,2.4786796741679464,57.2954441753143,1.5993613734885064,0,19.252318404665928,37.67329323685941,0.9622352585839257
0,0,0.5219870034675014,-0.0878503743574921,0.06447101658424476,0,14.78685765156059,14.111788501957273,0,-0.4052119267010719,1,0.34084799386067544,57.98468927352918,1,1,1.8611719494035146,20.55041775193544,0,9.141381290369559,50.906626490601305,46.078285542574875,-1.3032621865952123,64.98720582110894,0,1,-1.864065420489112,15.16619776203755,1,-0.6598588431030468,5.1241986432430675,0.1558684110298849,1,2,3.4078065543333516,46.44898348312667,0.7524205580823475,1,40.43283994448067,55.706140217234875,0.5828241273434202
0,0,1.2484137966977424,-2.9992139262336153,0.9873124420810313,0,16.414627106487202,15.92163232290223,1,1.10382295671618,0,0.22858913106976153,68.01921703198316,2,1,54.598150033144236,17.465920366602745,0,34.53678517999465,55.42897264321787,6.319945019194839,-5.903434444728419,29.438055232910266,0,1,-9.116555169539893,15.7489771014394,2,0.5095329822162274,4.3001808113613755,0.48006984087421434,1,2,1.0013199185874728,52.93825303342294,1.5595198792444669,0,30.361220543174788,30.09385124782769,0.6255368837212483
1,0,-0.7974471956295014,-5.215947484636608,0.5423349377276168,0,14.370995381930758,34.161578839814425,0,0.03312364118157259,0,0.2683410810760617,58.768378104718806,0,1,3.1762315158807546,12.951882521658117,1,22.89288179967562,67.94169581289846,90.09679681609559,7.734153895387301,14.439989732344499,1,1,-9.380298663001419,20.400251623096082,0,-0.747230319825479,4.5733420499784465,0.5731971623756512,1,0,2.8264393584461653,32.091484407790645,1.6008362513455465,2,54.09867245501073,77.28281343920418,-0.9372579162488148
0,1,-0.6643338161624036,6.450634018169666,0.9198289324040283,2,69.96040548007878,48.91758190921427,1,-0.29319919610830364,1,0.7875706242783199,21.75094399383676,2,0,1.834705280114178,12.173236631166438,0,6.733255770324773,23.21730839147724,9.574103356043807,-6.227831316561662,52.19938025794286,0,0,-2.557461222293819,23.8350623926846,0,1.3974468905034996,-4.158620770796844,0.549143597664571,0,0,2.9091555698126093,48.865118058331696,1.5904095393024287,0,38.19216276897649,26.679391237663648,0.7717709247927912
0,1,-0.6389533059587567,6.975950145575368,0.9848500350468721,2,62.964137475074494,20.549831827559295,1,-1.179857133989952,1,0.9329146086326663,9.615892939207393,2,0,2.027738110688138,12.141732828268895,1,9.102564039186467,21.408936399511614,1.9486878480303116,-2.922547008717152,19.40335682959096,1,1,6.221664671351988,10.421834514487934,1,0.7134973004477243,5.467528399137276,0.3101605669145483,1,0,1.880114334303396,50.972274879515865,0.9893620484867773,1,33.19660437618873,19.40053106594175,-0.7783459517747778
1,2,-1.2964634849377028,-3.668016886185786,0.3196940513309605,1,52.72930157143729,66.62211519613747,1,0.33133591065450324,1,0.3141731852489502,52.139647982263966,1,0,1.8704006475253636,17.615470017140765,1,10.958952644882034,39.57566170149862,45.17750288405555,0.33344117156742215,55.448713181583486,1,0,-0.49809627449379157,10.466722559614734,0,-0.2110741009929601,6.4541336791145625,0.30382841594495846,0,1,2.2763769717549924,30.11083614897747,7.357951753365439,1,31.00550002197639,27.35483445029484,0.07497291066119675
0,0,-1.0954897821033287,8.937200390339314,0.4578374987494499,1,36.94073783163949,34.125201679949214,1,-0.5541610550182566,0,0.7067443746193831,31.83332640577475,2,0,2.0490674787450875,11.474226840747672,0,10.311534820332277,51.08550498986595,60.214209982642885,-7.846282146682494,62.61289866141889,0,1,0.8786299882010162,30.932246379380093,0,0.5017157129479564,-3.9089775967979046,0.7846507296266547,1,2,3.081485996692397,51.03275295589147,3.507683220449324,0,29.966487455916628,22.918721512475912,1.6014305074806918
1,0,-0.002855484445228829,2.430063353183918,0.3341744624134566,1,34.69198411186295,39.644595480950144,0,-1.0113618183700295,1,0.757860381632011,17.24168969707169,0,0,1.9778942277121836,14.695727917257884,1,8.53569612273413,56.77548080701661,63.024598474735406,7.099586689486088,28.731803548403377,0,1,-1.3278219836059257,19.274968357214057,0,-0.759295758370786,0.5156563403057035,0.5992421161133674,0,1,3.4978603347910857,46.33861094234661,3.2505427289576865,2,45.68550353993583,45.15530988944626,-0.29370143817577155
0,1,-0.3739803086528803,2.7020357882211634,0.5155535396018305,1,58.66400210777327,61.64914302664606,1,0.9714677519959847,0,0.26216444897034713,60.93910054956277,2,0,2.079549098186517,32.908231198028915,0,23.495230295344,38.09501729944141,18.123910587079095,-6.999551492730132,23.664550939527345,1,0,-9.871273221903476,16.073253311714744,0,1.2586876606568824,-4.652951628778657,0.30809291361413377,0,2,5.014753169210835,18.64380062441782,5.039118818217436,0,44.646734939782036,43.81011430117841,1.4509525774386094
1,1,0.6215894491147506,0.15395871768881264,0.31165026601917767,0,20.066659002332074,19.20054895741518,0,-0.5254521780269896,1,0.4535701909489836,48.806229049998834,1,1,1.683737118772148,18.829769741535912,0,7.6676874222267255,60.70841816373169,55.973722220633405,2.237206009659632,50.90419423737096,0,0,-8.309910408082995,11.723236174497558,2,-0.7428169349293862,-9.96564533401974,0.4418017996088485,1,0,2.669355581767159,50.08843839663711,0.719399308753426,1,46.90266156574834,27.633822518190527,-0.22533781267040895
0,2,-1.636454679542963,9.987315015413234,0.5250051700901736,2,79.99920533017655,98.7250680341742,1,0.15061947434822462,1,0.994028564347466,0.4763437095536682,3,0,1.8342573477668926,18.73796171362394,1,8.806704829196526,18.068842276263574,22.00198778464274,-9.989446229690396,27.802832508059094,1,0,-5.824514146789611,14.466673370338281,0,4.745915557990622,-1.9117587261707545,0.3374188314056306,0,1,18.131203504061748,68.45048805466267,1.0499659479427084,0,47.500817490929606,28.461212850671878,2.3143275115884197
0,1,1.065547334214831,1.273873412351957,0.7802706568874127,0,46.68985769401769,52.454181945072385,1,0.6118792342123962,0,0.24004236693738729,61.8629208314634,2,1,4.108947271175729,18.051693881735382,0,22.05396006565154,56.13898888858861,21.585804424394066,-4.173850745946415,33.56336590072225,1,0,-5.543556684244994,19.667424648901058,1,0.4639780896189309,-1.9570406668685987,0.40984009515237846,0,2,3.8985583657406777,57.93709709819758,5.010637044570117,0,50.515316689990264,22.93065031079148,-0.1126969887107532
1,0,0.3455765012088646,-4.912404240573083,0.6707031666898897,0,32.62101285799632,78.90052853243888,0,0.9606335663291494,0,0.23787987857927734,52.438203657536434,0,1,3.824159852094093,10.93122225590012,1,36.34636332168118,66.08902955740265,89.82019310815943,3.041661440839734,67.27600643566909,0,1,4.3621660841703385,12.355684815864425,1,-0.7487180065785295,5.151408032343587,0.9061312322747195,1,1,2.288883984920525,33.25749143666342,9.362461749170892,1,58.650249019099086,15.798963023559903,-0.3740010678149716
0,0,-2.774882040957715,9.972954109955346,0.9593781622521851,2,78.77121971642568,5.068462302689275,0,-4.427464274940844,1,0.9999999943761866,5.535624363339764e-06,1,0,1.9065517267559176,13.97939906985977,1,7.78720233745325,18.136605442260542,7.796084524634983,8.240067461031622,7.647764829466974,0,1,2.3770251368567763,35.530454909375386,0,-0.9710544719949876,2.9995846741863232,0.02324368182976011,0,0,6.144598786133723,59.791052800944975,2.960744772302559,3,52.777703996519236,23.30679616501741,-0.42202051704695304
0,0,0.5318503141170786,-8.643786019186159,0.9704754819218445,0,19.718973627768356,45.04999680619948,0,0.5314477386402596,0,0.2295210436124337,59.89749644247699,0,1,1.8865713231156656,11.858252456399544,1,22.60531695588112,30.72428971638778,3.2863027471748407,1.9528071132236668,28.077652908310302,0,1,3.2993485372933975,25.382265656265286,0,-0.6346044084963202,-3.6441051803526463,0.15100597050114467,1,1,0.1353352832366127,37.179680439397686,0.8267383399442623,1,47.04862264875615,28.94921559736504,-0.2681139842538384
0,2,-2.404561616436816,8.501293706550506,0.4820428252319044,2,79.58099821312159,90.03219337520625,1,-0.22585076181635236,1,0.9673595372188606,3.657594386935248,3,0,1.857553259873919,13.25375912383124,0,9.019331502065251,18.03751735086516,15.83172885508956,-9.874477951971626,71.5796039560859,1,0,3.9240006656808646,12.763198408994205,0,3.254848889854387,4.537829858388298,0.34384581132577785,1,0,2.9840640212187086,37.3678291431863,0.9579148569587733,0,19.852407890218444,29.609947606281256,0.36783940994453806
