S0,S1,S2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,Y,X14,X15,X16,X17,X18,X19,U0,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19,U20,U21,U22,U23,U24,U25,U26,U27,U28,U29,U30,U31,U32,U33,U34,U35,U36,U37,U38,U39
0,2,0.5710487887668785,1.0533219523359512,1.7917665847173567,0,26.249761187167245,9.715299887877297,0,1,0.24905425114797636,0,0,0,-3.150006484410306,8.380680478489179,87.26260196325259,6.716716814385629,10.893819001840907,30.19284091255599,0.6774573754601217,15.500624154046772,-3.6025759564177253,2.3144478240903035,0.20176759067210473,0,1,3,3.3190031778854294,68.40785984734956,0.3803467932265146,1,2,1,0.1712394958067527,0,1,66.85199866126096,22.758357658236463,0.9124515701751225,27.33212832241587,51.61612840613386,14.435279552124081,12.641404802079407,0.6722718988022373,0,0,24.642512288098768,23.51951342939969,-0.3259351937304533,30.493098474999783,0.21154576948685283,30.97038069323375,0,4.200862510090808,1.162015797002451,1,2.3912661361009495,75.18943912460504,52.870892117211895
0,2,-0.3745416035385575,1.9779179846271957,3.865920168684515,0,35.58482724465151,8.985415204362145,1,1,0.2321343129378522,1,2,0,-3.8913586947797008,19.65770284862846,17.674759327502542,1.6661241037477494,11.383348648035392,28.20239282642295,0.996267076695519,10.622553477949054,3.831751717441339,1.4981032046492855,-0.2795903858518072,0,0,3,1.5943663351231052,31.477169830229826,-0.7986724035592624,1,0,1,0.07346161092207973,0,0,35.06133283510525,18.56156975025222,0.9806245454263374,26.954627547817843,69.5857495842451,7.787886278943174,41.032673561127154,0.7847122262600605,0,1,25.8508770123135,31.84251851447184,-7.933311191173131,31.20418467096057,0.5944974278940249,20.016262482737414,1,4.835674299410858,1.6314431695583556,1,2.81519139088808,79.5590383590081,58.94487646661367
1,0,-0.0038390869097129055,-0.21937257561678833,3.234758335848538,1,15.033123504673258,-6.729618546310183,0,1,0.45004181795358356,1,0,1,-4.032900785009009,11.996451833517279,63.69610710639528,1.6688962803278975,15.392584122384111,23.456070047866984,0.3025167119040897,75.95106897123392,2.4699016634993605,3.322864762136038,-0.06856276578851755,0,0,0,0.6254726954419869,37.30841708300876,1.2005375557435516,1,1,0,-0.37065186506410647,1,0,33.78404786537455,64.57319265347093,0.3433327137379576,51.33846498149769,26.217888337514122,70.16393904714062,28.79389853793218,0.3612327996581153,1,0,52.24493315985613,89.8834803899642,5.20920291820493,16.714180871964587,0.4780403956902471,48.78329734316404,0,1.9119621306447558,0.0810902440378131,0,2.176680914727267,20.290731554624966,34.597726204806136
0,1,0.7836728111012059,1.854238070182445,2.3630310051166363,0,25.965898497852756,4.064968177590082,0,1,0.24787729857338575,0,0,0,-5.659413961024992,13.866972579403644,79.1860923377388,2.433589911253833,11.544431194385556,30.143511935580474,0.5746483828093841,87.91762616985326,-6.081328224467823,1.9979471134696611,1.1296691108052523,1,1,2,-2.9455969242356073,45.27348773096577,-0.19552747728046274,1,0,1,-2.646473057040731,0,0,67.31901111741374,26.277014679414215,0.9537198059670406,19.8150492463568,64.45055621813817,48.77723347934441,2.5685906344640763,0.7163780776110351,1,0,21.337569470114918,36.25131572073713,-4.443398811769857,30.676141913040208,0.0001697089053897538,21.034207184518873,1,4.428556256901754,1.1071568044317037,0,5.942708441277371,60.5851201631485,56.33790846647012
1,1,-0.3117244545108543,0.28331497058603117,1.340147477407929,1,6.611669783743917,-1.3007055846424045,0,0,0.723534697790915,0,0,1,-4.429308262606442,15.37118019690799,89.4605806952586,4.055349578060205,28.36078098713952,12.00073671822107,0.4720872007050801,99.65551781437941,-0.6198954803529606,5.61104272251072,-0.4180974713944344,1,1,1,-1.4287981476266562,45.6312080274426,0.06415088464436704,1,0,0,0.14538995972508462,1,0,36.8613695681381,59.18087578308399,0.38072976216883664,59.42068428002451,35.49678766846948,20.457171093658665,27.38498039603801,0.17547457080696355,0,0,59.795024482877224,72.67673285909335,-4.762857888108869,10.093838288058185,0.03414608837879174,36.3552485216163,0,1.5043118244587415,0.8154385486574304,0,3.876059720904117,18.716563284450626,27.451060276006935
0,0,1.4146698753970703,1.0936290580766828,2.7862355038398867,0,14.41599346221108,-3.873058612554691,0,0,0.3148396108350136,1,0,0,-4.524040066638544,20.49487905338657,61.92540609191089,1.5527024758333625,13.34864787858104,28.60553142346891,0.36011171059895103,15.074431280421251,-7.629826807776121,1.9665510965021828,2.29230034545066,0,1,0,3.0796941038972125,27.601381619054656,0.538171457270074,0,1,2,0.07422610619417921,0,0,99.97656666898006,53.93541566094233,0.7870110605464491,16.848523588023955,62.165991281898414,0.726077514515816,6.767725494861345,0.6974068162955868,3,0,20.829397810001467,25.421269818278347,1.0370970969585436,28.089277511744932,0.20998931697241213,29.75387936429194,1,4.313865121378437,1.7773902732243605,1,3.0426851028613675,30.662404270299227,55.85804690375881
0,0,-0.005090652381558543,-0.9451330822804871,3.3594533486979947,0,36.691052660334584,-3.8948047950906446,1,1,0.24617650113138623,1,2,0,6.137348700279965,11.202813931991757,8.606996865219473,1.685246520905696,9.678568711505665,26.064066084409298,0.4777309027868189,32.453086645062264,1.0180189959930441,1.6955526257761528,-0.2302858503820063,1,0,0,-0.43411667212762417,43.25335290242725,0.7300419129690094,1,4,2,10.415191027573773,1,1,30.65629491009726,39.971996445251946,0.13526844228223744,14.816760146676469,63.47024267760572,75.64494261525513,68.11408000572062,0.779255451702539,1,2,18.180842248272995,19.655453520443473,-3.59094530758564,31.066703097315774,0.23656381083840533,60.36419299028225,0,5.21354737103231,-0.9994066350230799,1,2.0806087974026024,26.496252980884467,57.621339893950704
0,0,-0.41070911589532016,-0.5669060962189153,7.482460464992571,1,36.16367300742921,-5.103750579758977,1,1,0.24835096059834344,2,2,0,8.833115062298308,6.937305342624629,5.959971213123783,1.54918207483596,9.516003111197744,29.616772008648944,0.35905684018697814,11.136088992333265,4.852960954947163,1.20275046691228,0.18853528329132857,0,0,0,0.28879642411419937,23.693703021332375,-0.1405765644228132,0,0,1,0.09888981682046548,0,0,40.801408663896105,29.69166973331278,0.2700436077925207,20.19354896928661,50.04751285525384,35.71008160849149,15.762921498790856,0.8219529719238823,0,1,18.755005391190895,19.350325603198076,8.111737963733976,30.558349639024538,0.8840769273027929,56.81239876481074,1,4.631539786993515,-0.31727863911641824,1,2.7147185569842285,52.37847329572268,61.8149637305853
1,1,-0.5123983706998959,-0.464650723382094,1.1896996659885422,1,5.001295360825065,2.904268332690652,0,0,0.7319489487161376,0,0,1,-5.215435232359398,11.57310075428402,86.14339465823963,9.225342853462651,28.53643751512974,11.587579195925205,0.34689096895555305,65.78062426252869,-5.0802183839301165,7.752315821730385,-0.658857881708472,1,0,0,0.09580094426849683,43.354023345858494,-0.014544422426690098,1,2,0,0.7434182510767036,1,0,55.22343658320112,65.88402269864757,0.34426448808158205,71.9952371807252,55.10003838478769,58.15208342936167,61.686912863170285,0.07977820309165118,2,0,66.92308418002533,32.60836855119184,1.9010247075101603,6.426594099484211,0.7959753134433696,50.23634040668751,0,1.0458711010190886,0.07238346041005338,0,2.5380606480880417,9.896813680605883,22.647436592691076
1,1,0.34754130141385114,-0.07387411713265463,2.4352067491523264,0,20.582985431133743,-5.305556984852842,0,0,0.2815219551728734,0,0,0,-2.973848747797642,30.85236441496333,78.94566761478566,2.45623416415554,9.60132649801925,30.014452386011037,0.12498959477014737,84.35317390737066,-7.1984796368335715,2.369924173981354,0.6734460274536694,1,1,0,-3.1201488931355614,27.169818085778815,0.0016336942531985663,1,0,1,-0.2819308351342328,2,0,49.366395653124926,56.71854019340909,0.39755949047927386,22.335696615499224,48.94895873847035,27.367957920154666,11.188054074160263,0.6202342929986883,1,0,21.7522017016433,99.22528289473827,3.224309362483977,27.800787600295607,0.7604080749425906,48.638872128371986,1,3.798408106383476,0.290298147009599,1,2.5233124279919337,21.711781102638135,49.88845684167828
1,0,1.1667554513878053,-1.2434702296059028,1.7223351813890697,1,8.9579160578417,-5.674022006580354,1,0,0.8556515494528427,0,1,1,-3.0442125377675833,17.677985922823858,45.64368759951669,2.021666673453104,34.62566419499714,5.596450889646363,0.3086061144449388,74.7454558029803,-0.5585282105830913,5.733113052658053,-0.585781014266407,1,1,1,-0.05635374467624921,26.90915724368137,0.1111908842929621,1,1,0,-0.9192897524809311,1,0,83.15650919384242,52.25771873449996,0.4809277195398946,67.60310106584566,41.702805271697954,32.66587273369306,30.93245347926392,0.16249517048978362,0,2,68.27536618293102,50.038998280192516,-9.23546768847081,5.697262300786825,0.7696426466745652,66.02739275483256,1,1.2807708536325082,0.6663668070186988,0,3.507401479475624,20.395025958253612,26.84914177225682
0,0,-0.07179360894054884,-0.10573673292025525,9.005225659629607,0,35.823848019828596,-6.022162943418743,1,1,0.2798438083009712,2,1,1,9.600346566178366,14.294159668115498,9.044104049681351,1.7324280464292061,9.956567134616375,29.24100609071207,0.2510622064118745,32.13253252513578,-3.7479862301942566,1.479329347612653,-0.23841577089670363,0,0,0,0.0747653291790158,39.53985243224567,0.4622431632016833,0,0,0,-1.4519659230371402,2,0,34.490510228869844,40.6721530391451,0.23060490269492118,39.45519255490283,37.271317497407125,87.5312244341361,57.062624274508956,0.6890862143064993,1,1,39.02453543144731,24.849809918809378,-7.529305054775005,25.518790120680933,0.36450649961578224,44.75316797868521,1,2.8708344729727355,-2.0810323193109874,0,2.594799514738521,39.34887451607789,52.78841768557093
1,1,-0.7149604957966839,0.20607073186271962,1.1667321259364345,0,15.263685057799062,9.105663577562279,0,0,0.32638064753943863,0,0,0,-2.68345671727379,25.459806595736694,91.56290130679206,16.499889083991064,11.498323743099037,28.676658592244586,0.27648077854754316,58.30611487169901,-1.7544548328346963,2.7251693194156097,-0.0955289203781639,1,1,2,0.43281987538011,38.58763024999344,-0.21248531679079943,1,3,2,-0.25989267595643994,1,1,28.54754866820427,48.49823376889228,0.5004078695921014,15.39027252783201,47.30337226058414,34.335414715672584,77.49976843282842,0.6400023211291712,2,0,14.424725367599356,44.91774871939385,-3.161591537308154,29.253025806514984,0.8841916036689246,31.307971629223683,0,5.238987308261378,0.5067558917604926,0,2.649198621051646,10.029246708388282,54.42796029322449
1,1,1.275906747198313,-0.5077240659744862,1.4043356555881437,1,3.1741607284815787,-4.49281996588703,1,0,0.9447537292317802,0,1,1,-3.4262068185373575,15.993341200824307,43.82329603377495,2.902360350084774,37.52749927539597,2.3737627280320384,0.49499429867462885,92.01648600953676,-3.8770891927187012,9.9782838596304,-0.08879109740998897,1,0,2,-1.6126074558552634,30.58196484980928,0.48152067599858567,1,1,0,0.32657546078564603,0,1,77.76429421422218,66.3082122926356,0.3960579242033526,78.5933022699068,43.4720774078386,15.060198248273815,33.47832297401479,0.02845127605924347,0,2,78.48736042233085,86.55728550475467,5.361420435965636,1.3565711709567663,0.9451157794020345,59.72186244338897,1,0.6133987246932263,-0.42461040806621453,0,2.1503934963946576,16.441523941917588,19.254087093811297
0,0,-0.6292331114439027,-0.14931085258041957,9.658899581973317,0,37.2410343818587,-1.341571427327711,1,1,0.2327318132514236,2,2,1,9.43365959718692,6.995180694233898,6.579817159575635,1.475045450107427,9.47311249145848,29.6356587926186,0.24381217919899584,26.666053612222296,6.517987239138932,1.3450104738996371,-2.5935269834210892,0,1,0,0.3787594066932254,44.23151505675925,-1.4857899660713667,0,0,0,0.2835540361881374,0,1,35.72379670593365,46.779320562207495,0.6360702141731218,30.87467327592815,57.740738981927784,87.17703295108838,50.250925953237065,0.7416659695483367,1,1,33.096532447730716,30.344417816757733,8.695951444077707,28.753654771152565,0.5482756465481381,42.834122718819955,1,3.133207122103611,-0.9642204421867652,0,4.092385215929015,27.87179355382312,54.136010098967574
1,1,0.8633207599322102,-0.3600453414084257,1.3201948111147621,1,5.523886431916858,-2.811451663432676,1,0,0.6859790803257514,0,0,1,-4.869431465362684,22.425913015953395,83.06957455833887,4.1607951216708505,26.39043993908659,12.912500718137462,0.3660832956911456,52.046540751638695,-3.734985098818565,3.40734061107677,-0.3133524271385773,1,0,0,-0.24130677654712507,35.35428318437964,-0.30406113777856664,0,2,1,0.6053891654847345,2,0,61.05572598779947,59.806529262896056,0.20833295897122855,28.375290600686654,69.99915384304028,38.96112364643189,47.34113981095308,0.44094016597779706,2,1,27.66698729502859,89.84857698083061,-0.8302057114064301,17.05752634893976,0.3819656541170758,50.059251777400455,0,3.1858300874126186,0.010283920316306787,0,2.359898574141104,34.455617447813445,42.69803392572625
0,0,0.01805471508596864,0.9793129395967903,4.883212128255802,0,35.41254966540487,-4.1303522558793055,1,1,0.25072851610850166,2,2,0,8.164461218053866,20.785715758532106,11.309986021324159,1.5973661603643898,10.160157289874057,28.91508275541738,0.7618616052424269,22.292793277246716,-1.4832997692685304,1.4412364984604078,-0.6622217903171569,1,1,0,-0.44698980018256407,69.78523475741085,-0.03513336128371398,0,1,1,-0.2951729963029291,0,0,14.847562851709405,28.505672094694873,0.8223822504812401,21.61102091717863,43.12686634477184,73.94664131166351,23.171365583119666,0.7855764169270487,0,1,22.063907664880187,13.521241362064728,-9.100554506394579,30.553449110285786,0.7323496511213673,27.700488689406605,1,4.424965259947155,-0.363300087409134,1,2.4045774799917776,64.73311391279853,59.56147428079656
1,0,0.015537678403676494,-1.047867544979922,1.5333321953350465,1,1.1234219786736466,-4.226326826823959,1,0,0.9984319349744128,1,2,1,-3.579583108290885,14.727117870999118,2.991930304145302,1.7583164436145307,39.951749586101066,0.04637280722990633,0.16798954272574745,92.7695827023433,-3.976986608957354,17.777347051545064,-0.12891483629689632,1,1,0,-1.706864494150885,56.5620471244382,0.7877135939904498,1,2,0,0.875544307380714,2,0,56.48978955802206,65.20125404774447,0.16025355323173135,79.95677829400269,29.656075776286734,78.64744840459377,17.00725234264536,0.002613740922591812,0,2,79.97028975054423,96.81655354649044,4.922119058199906,0.032946634506136885,0.24390774898162992,61.900021385290174,0,0.224692336286379,-0.479423118806439,1,4.057479614670712,13.853856060105944,18.06811091631215
0,0,1.7186576569002856,0.08667132266478791,6.349759538423189,0,22.989574229850067,-5.597049821475084,0,0,0.25740002102684684,2,0,1,-0.7501678799406886,18.74487872949427,30.34571893885616,1.7133175377438667,9.923651121998898,30.85873640564607,0.372509948270508,6.849531058399,-4.743123324605807,1.5833739031622807,1.4834796347131172,0,0,0,2.011985124304342,59.19195909336959,0.020321201984510543,0,0,0,-0.1975365819626344,0,0,90.74703242025859,37.474285640643615,0.3020591849962283,29.4157009410323,41.23174444472796,50.06908888245296,8.323438760212817,0.7285367643820522,1,0,31.444049902479474,24.948406917525485,2.1135899308943085,27.755917828231212,0.755268432946506,50.49688411376381,0,3.293265620978536,-0.4218025902628176,1,2.578196575460853,28.206095714993182,53.90349002528399
0,2,0.055786761711052686,-0.5253223586315436,1.3002661597533673,1,14.909048750199023,9.85567299204202,0,0,0.5146072442639573,0,0,0,-5.523806215917741,14.941300647335112,79.11657452441787,11.542380458637231,21.72477768109074,20.326742837898127,0.34859201189613814,21.159619704835542,-4.002302137426473,2.7965225102455404,-0.31310333207887114,0,0,3,-0.7413140444814488,28.89563149457286,-0.3378070901345623,0,1,1,-0.2511709789495742,0,1,40.233586606676674,39.437552685473634,0.2479576433712422,20.262752857145987,54.80998369570306,30.39265222966311,33.09905709638117,0.5848583860063452,0,0,20.36194407695732,31.058425841917025,-0.6982791041882628,24.165707750237896,0.24922315269167666,50.380290381558886,1,4.203432362920678,0.9726983201954736,0,2.8700245714231603,46.151522048043375,49.765232863080556
0,0,0.09476094719232875,0.15880918316971046,3.406461747537675,0,24.822504868758912,-3.8663087659131445,1,1,0.2736308154069407,1,1,0,-4.397617756165683,13.7418168865746,38.53454087136658,1.5534337434690406,12.709918631952187,27.588889665135746,0.9499000503659637,35.603396223208875,-2.898969328492342,1.6364698947481513,-0.4630247958883056,1,0,1,-3.9852358998152475,53.838948624878654,0.49281383421195596,1,1,1,0.5703396564345217,0,1,55.47708055076358,29.908215643258693,0.5683035510698556,17.143534053140918,41.02302831489945,80.35712621175597,77.70684731672588,0.7724078027045929,2,0,17.816341205683763,10.010830475843635,-6.694433967377325,30.412360002590525,0.5962406113052537,41.2951309467505,0,4.780165405485034,0.14111006277450508,0,1.7242982054123528,59.480346127907985,58.117837701085584
1,2,-0.15215587297270924,-0.29404387119656755,2.198687010629968,1,15.32329977611419,-4.18430925755327,0,0,0.4733406856488852,0,0,1,-5.054362077545422,16.1729411370402,82.82353674199295,1.8171672584235539,16.628931060446057,21.19029009461434,0.4265106959731908,95.82207105233871,0.3072016230383223,3.619398482645569,-0.3791816236139658,0,0,2,7.320597061609856,69.40949987991442,0.5269084920135414,1,1,0,0.6611186777171378,0,0,29.676694462789953,64.77547848253884,0.3452877980810078,37.94572699165305,21.44033717408621,37.46723253460609,9.08477590521155,0.3283822082676686,2,0,44.50632512092696,93.46006310913009,3.448325829297916,17.180765253842793,0.982568336915076,53.12969887078864,1,2.168535242742594,-0.16930484942585683,0,2.5771554653226967,21.559835432481144,36.13719556197553
1,0,-0.9596235298507804,-0.15494974854386911,3.8755602840534684,0,21.504916847733483,-7.607102455623567,0,0,0.3108943942340457,1,0,1,-2.612331825913685,15.911360980901513,50.54626066632807,1.4805770918660683,11.775667919519899,27.30920416391644,0.36528251466581885,56.81644334842576,-4.395644702705868,2.1953008780056633,-0.22698273665910926,0,0,0,0.656488260498076,24.629333054924544,-0.8326928310810201,1,4,0,-0.6164691714537253,0,1,38.78183546906611,59.46293142842054,0.36708951890723496,34.79668599576131,40.314369441783924,91.16899890309502,72.67759201983823,0.5480564269086126,2,0,34.32418487147537,79.81516499412618,6.7580455955380785,24.35268540358876,0.9661628523533333,41.929250267619395,1,2.896074957165603,-0.7339031396887868,0,4.1306763847546355,24.7351775735093,47.19374891577898
1,0,-1.4293985612349691,-0.8465101689746973,2.0281102742661945,0,17.618227565654628,-5.206320137956235,0,0,0.24482752485093168,0,0,1,-4.806970006142474,39.999959934799804,78.21009737203369,3.8702070691758057,9.682744722807133,29.985611806631148,0.2660319818209925,50.1154207435826,-0.9841339420806676,3.349833696147249,0.9914878123930747,1,1,0,-1.5200347832967847,48.3748427853062,-0.6443457907719338,0,0,0,-0.8097851573805295,1,1,40.00676940823781,63.58082041736128,0.23704750522099943,29.235267395841106,28.249588863393456,73.08503504918443,79.88559609783594,0.4520176721706039,3,0,33.46771863280444,82.82245865586212,5.83115294808135,25.121907589261436,0.5753320772978381,66.22688303713574,1,2.7561667597564665,0.11713940357236023,0,3.66894807929221,9.886069116914591,42.40595745829532
1,0,-0.14541685585841296,-0.3571202944513905,2.0726199614294916,0,21.901040047286333,1.6812779648724323,1,1,0.3132978947623769,0,0,0,-6.699251482199359,12.5640107643059,64.22505488894173,3.4737663370487826,12.975094879567166,25.76948035870929,0.2935160961632588,97.60498894591656,-4.932278505711971,2.3021928196802732,-0.48602470053377617,1,0,1,2.724156490457773,59.72702778435997,-1.904934201247012,0,0,2,0.3243218274538934,0,1,32.88068059421825,54.1298173683397,0.538848264374395,15.844999231650085,43.6892770467675,26.11879829754662,61.42285075680146,0.6729755726857866,0,0,17.20756341336168,52.30983478728226,-3.164077062377907,28.440347080805676,0.11224118714041936,52.71089147368903,1,4.670686184232349,0.41648512982708646,0,1.6042775905994775,22.497863174155206,53.78993432064966
0,0,-0.3098135113242296,0.5601075115068501,10.066903119260374,0,24.245660619586502,-4.2390906533427035,0,0,0.24994873826971653,2,0,1,2.1054176289790867,18.142045687699195,13.914024600270464,1.8675778507621352,9.692627914276006,31.472868481575766,0.5165078219995107,53.037041932592324,-0.15656768587526138,1.6439538102231186,0.35690507154073475,0,0,0,-3.450563809429733,65.0553185555878,-0.13571822683989915,1,0,0,0.21726639301513795,1,1,99.96063122127137,42.191729913179344,0.7520552575066288,49.2304724572312,51.35886689571054,89.3984611320213,54.57419301549905,0.6027231408351069,1,0,49.97625893711841,26.75705532605707,-9.288077720601382,24.533658795979697,0.8482544015901679,41.96217129348078,0,2.239850862436464,0.994171382244438,0,2.9143277971781583,65.1259045063383,46.617166707100196
1,2,0.5722928128068504,-0.4951297552585806,0.7370614449155207,1,5.403045815390149,9.452352380307154,1,0,0.8541086469067116,0,0,1,-4.414643711273449,13.069350829252922,94.4059725444008,17.962264006333196,34.69574361826201,6.060688825913401,0.4071032382327654,47.4776729032257,9.094036390313889,5.28974652005795,-0.4520265370008668,1,1,3,3.549291448045695,27.842460416786512,-0.6033910198150036,1,3,0,0.323431801374406,2,0,68.58845136574814,47.92266164118435,0.3166183117334592,44.4464851335283,62.997799927606955,15.828079133161339,35.35912158355667,0.2736057491625894,1,1,43.05557147974216,61.4402314772425,2.0200278508097362,10.471390000969635,0.26797831824044804,55.73831816349847,1,2.5031341652195276,0.024310997839799807,0,2.8236952743784127,12.327893785787257,34.80181888049498
0,0,-1.3497580560440703,-1.1781697484447904,5.254254116188525,0,29.713988135121422,0.0037047765560558332,1,1,0.236111902784371,1,1,0,-0.6050915632967584,8.64837678592717,14.917846603974471,1.6435061307848076,9.814848690914527,29.2233669438328,0.7905068196451752,33.118066337277845,-0.35253596099137496,1.4424697492576777,-1.8281424564954618,0,0,0,0.2577994213206729,52.60036921055994,0.05526390561245861,1,3,2,0.09271155331918148,0,1,39.40434169064698,31.047799730455452,0.15156507255287993,20.470059997369425,67.34172866713949,55.27524830077305,70.04456645610091,0.7929560906719151,1,1,17.543378079826468,58.69603980838929,-2.6994491038899726,30.774661009805815,0.9660638518680695,54.97513636276136,1,4.975446548967013,0.49319020628021754,1,4.021140684700051,34.86630159323231,58.1663788648312
0,0,-1.1636775318680663,-0.56248207130963,4.361724269603779,1,24.89762761182188,-6.439879355170538,1,1,0.3175858450389903,1,2,1,-2.9152310884782313,20.285703929606264,17.667054272705148,1.5464096284576523,12.895126337582138,25.593871640960604,0.32430920103307204,31.278768697060393,-6.1769681369915865,1.7918519804841335,-0.5021736093853358,1,1,1,-0.9824821912820987,68.72925666419783,-0.18659936779451478,0,1,1,-0.6734263789564304,2,0,22.015156131919785,46.99243232494655,0.3551709928627633,25.519511062265234,36.866018823500106,89.9677617391567,63.32209402826584,0.6945378004760208,1,1,26.939494397672004,32.58418056062868,-8.541459714768926,26.57100894102051,0.21708683106004278,43.591152253216805,1,3.578277943127571,-1.2689465107454934,1,5.3175687456019824,22.43325927129323,52.28907080660966
1,0,-0.04821330489874176,-0.5018692330030865,3.742533458407223,0,25.5658052008419,-3.1583174445461815,0,0,0.24183799293743163,1,0,1,3.5011904532174913,39.99996177099237,73.15072835875749,1.6733820684256147,9.616982645438858,31.635470966023487,0.3607667681863499,72.29556605581071,3.295216523588646,2.8498717229368373,2.233282641645798,1,1,0,-2.3075811875338124,67.3770333621245,-0.5677926881464502,1,1,0,-1.3280321014220449,2,0,68.72038728552417,49.41378262403643,0.2733278226124278,51.05548441942751,37.32884666759487,52.94018379611699,38.41649983947647,0.4044610338734852,2,0,51.60021376712478,52.09262338972147,2.2484909387402148,23.011333891035015,0.9632766268609013,53.53861258357572,0,2.028766731625932,-0.06935891888760276,0,0.5031671718494545,16.22498355352483,38.74411973990053
1,1,3.6028415475864204,-0.34661055041023486,2.582489519767035,0,16.32959965807901,-4.030361622370174,0,0,0.26339608269110965,0,0,1,-3.834545804796143,39.99884688615259,63.46941636779724,1.9621405177905924,9.688501478699862,32.19094088548992,0.3215865740033014,35.78220227327602,-8.141894213274503,2.6218604425453624,5.953902663217277,0,1,2,6.796704153954213,37.68619515246773,-0.48927363335029334,0,0,0,0.5015279594500984,2,0,99.82825437414047,47.36036515672174,0.24205267542249126,33.9874072327811,41.72597478532706,15.348581266507061,9.960676808906133,0.5176908423955198,1,0,35.53742529323125,18.253077610367036,-9.177151828352486,26.769023946562143,0.8482979663660575,61.94051224730074,0,2.9771738441856677,1.134590838067583,1,2.479389624970177,11.615290743687225,44.671634954679746
1,0,2.160708805362768,-0.2696158841635071,1.1030254738068852,1,0.5468662953041226,-4.592883554775124,1,0,0.9882150406830583,0,1,1,-6.608689319134634,16.746447394750653,65.3948786863814,3.083738247799232,39.643252801671935,0.4461135963912555,0.6441163090960967,69.74493343467446,-9.48284865908934,14.506359907084056,-0.20153207806484488,1,0,0,0.8727183454623262,26.807536771424456,-0.16018476636178308,1,4,0,-0.9717979216164749,0,0,98.2645615562824,67.56222920652556,0.29088603521630807,79.57187727428662,27.58447121996238,56.48651032204523,7.619013428982706,0.008347276985439467,0,2,79.6147011989075,97.85731142583371,-1.7320482343879888,0.31370832584384667,0.3649983148743118,63.70580715652891,0,0.4123797857948015,-0.00294027886266883,0,2.482905359022168,22.53359656017193,18.395792799952208
0,0,-0.781172105758114,1.040729435473797,3.413543081760474,0,31.53858623311097,-5.7508466873277495,1,1,0.3679833482552596,1,2,0,-1.9823290638287876,22.754354143919326,4.7357131781299415,1.7391817453653557,15.220820776410848,21.246413373123097,0.5218117563795586,40.77684595685407,-4.429680294700357,1.6287135844503793,-0.16503299340792119,0,0,1,-0.39202342057789785,61.93494193642686,0.20416580285126898,0,2,2,0.464529829364416,0,1,0.08205671084469124,35.616646970477504,0.9440905165463388,17.80161544134543,27.663454204992277,94.69440324843383,31.638026566924005,0.7593282433368023,2,2,16.1632975499951,27.747812890631423,8.975147806275618,28.42034122570365,0.7651311885420728,23.611327890047804,1,4.998557035077092,0.18065751741440655,1,5.852008654382705,23.945719870577634,57.987771317616755
0,1,1.1043125772399338,3.180324844085272,3.1701102823119656,0,33.732468102553966,5.53219735264827,1,1,0.24058709569356224,1,2,0,-3.5555810237991805,10.917922809618794,25.084446556462282,1.5179675280711824,13.284247315813413,27.95074173930761,0.9640159156315596,13.968656207687074,-5.562142562343086,1.7308328013682528,-1.951721379949097,1,1,2,-9.9999266397383,69.88598229212008,0.9014571694363966,1,0,0,-0.29249639567942043,0,0,64.07354476209305,18.61980941566782,0.9988911187951477,27.384532449044386,43.39561594246759,47.52485456691656,25.13517767909349,0.7443924362825562,1,1,28.525621405540328,32.53166160042118,-1.0256286333884415,31.0632414274182,0.03131813690784119,18.371384962297853,1,4.143485304816542,0.6005850343722204,1,1.3026614430644599,79.73382117020053,56.90859558013892
1,2,0.23894759595931797,-0.11152524202832742,0.8502632159661305,0,9.083572851392232,9.709738443619301,0,0,0.4771641106461671,0,0,0,-4.14491468242987,17.00537300590003,96.85052521938557,24.872020997383935,18.4178232388629,23.06280463953922,0.4095790109490067,12.473518290563351,1.0335463203614985,3.0401250916712494,0.6228536752731247,1,0,3,-2.4449639158240464,40.443937728861656,-1.6074496632769946,1,2,2,-1.8537355513038283,2,1,49.95877286478937,49.50803626300858,0.2702273783374931,14.698894708821637,61.26177151710334,6.540373764093522,38.23051767682121,0.6219179485604465,1,0,14.520425992793555,46.88151299981741,4.813759309366482,26.452077924731366,0.38523163958488627,47.957953393616414,1,5.282348658242304,0.42021810866354453,1,1.8536646722592358,18.748812269736995,51.55195064876395
1,1,-0.8651368775983947,-0.2669681077885851,0.9397969321464384,1,0.8597690864047203,-2.763473422240695,1,0,0.9960764892682131,0,2,1,-5.229181576639039,10.367472157548828,51.508200441245364,4.688143856101183,39.79825870080947,0.14813330575107475,0.014602712979601029,99.2599498953494,-5.542061240331914,21.253699748447566,-0.0071876819626155155,0,0,1,9.998946246274961,29.14528037806734,1.0472229668635504,0,0,0,-0.2933959574070968,0,1,37.52767178527904,69.59834732277798,0.39430014862357887,79.86495586438765,51.72314161005796,62.618451830880105,7.226416202590524,0.0016342827438667329,1,2,79.89243894112764,99.8361775971578,9.478598353565122,0.06877715774295412,0.6004862041628096,45.257730311290075,1,0.28227224572207044,-0.11992068912722638,0,4.3914409828796135,20.847392490331778,18.09408874352908
