S0,S1,S2,X3,Y,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,U0,U1,U2,U3,U4,U5,U6,U7,U8,U9
0,2,-0.37851423713864596,0,1,44.847130006758086,30.677706897873453,0.24940253043286725,2.473734512849769,0.7351774826018338,25.187505141287613,4.379662960705563,1,15.539610394659002,0,-0.08416465843656089,55.36339870964292,0,1,37.19481205449125,27.44541595219922,73.452513397671,2,-0.45001806737316485,28.126886188614016,-0.3351945668390987,0,3.203094215371048,1,0.8131722253110334
0,2,2.329989823835297,1,1,60.78845105239632,32.74442298283386,0.242596425066603,1.5811613681377537,0.6605929474993758,25.071361135330275,2.4136621034983534,1,16.84672246966642,0,0.4554703373721031,42.0637405054698,0,1,30.63230571345578,18.773305751518624,77.11381970443908,1,8.438569608660039,33.904701797030825,-1.427649203895318,0,8.979231605344483,0,0.4728185601773616
0,1,0.16228145515661094,2,0,31.795028052950535,39.57271117801375,0.9971530067893626,3.6255222378801837,-1.7225601886163648,24.558597951315093,-8.934834863423621,0,20.899921273642935,1,-0.5956400780499352,60.094677554357204,2,0,32.0410914438701,8.247433263921991,8.424256451156985,0,-5.1042527372565,75.41784941113818,-1.6002581025645872,2,1.241139757724685,0,0.3112325009592861
1,2,0.6998241625674003,3,1,38.772366772712914,45.31260414840068,0.26875254520359027,0.9843974014929937,-0.1580361112079157,27.963363344786227,9.15474320956275,1,21.44925015031072,0,0.7545004479655268,22.218950102525557,0,1,49.760068849966956,22.448784886061667,99.45215478726865,2,7.632920728111756,0.5813578102311867,1.2189612029530474,0,21.41368233727207,0,0.15973519876344194
1,1,1.3952556129835967,3,1,58.05482166597316,35.58283594877504,0.2083517049385748,1.2217252668961047,0.592798567597046,23.226403368012885,2.4504528286769656,1,12.990379299379715,0,0.7525975452174511,29.166149316405374,0,1,34.2413236636863,16.394499860990543,81.50911715370283,2,-0.8787637164310755,16.926289185455285,-0.04551759645957818,0,6.39109712863428,0,0.08782144579131945
0,2,-1.6470909260138968,2,1,1.2082628221054714,68.1565554560315,0.9966974611669743,3.9087587418435685,-2.51164065993719,24.965587147319795,-4.168843652957332,0,14.919313732360159,1,0.8598818484779499,25.15193498992117,2,0,47.64302241801586,15.870533403377722,56.185824405174735,0,-1.7421245911809784,33.0513016959686,0.5277637835551792,0,1.7828360837992427,1,0.6991453414076447
0,0,0.697077494877504,0,0,80.34325513090299,35.911837875763204,0.25616977406225716,1.958742173037094,1.1558165375187817,62.705124501578354,0.09402404238748474,1,23.7436249528919,0,-0.3462156234363749,53.67449973761957,0,1,53.77922490404329,22.19445170521411,28.079310410015367,0,-3.4838930121571785,55.76806575084878,-1.2089944030183672,2,3.1195108517884034,0,0.3595262597109511
1,0,0.08401878581352157,3,1,78.29269438582796,34.575678751403515,0.27153249603995044,5.779427708163929,0.4454631899530612,23.594152185372145,5.906169505057079,1,21.298955574071666,0,0.06261032297989007,40.325509269385265,1,1,38.718902604152845,9.493790371769926,81.47883277534991,2,-3.332428951580794,15.163291817173143,-0.0010523283009577426,1,4.380163181544,0,0.21425785169362027
0,0,0.37966073966373026,0,0,84.02316724128083,30.273684471424822,0.21550917374368112,1.9057328212981945,0.8391620496714148,24.350418717245695,-2.3237465067923218,0,14.422646193449483,0,0.40904939751293606,58.18135608114351,0,0,30.956137677025367,28.37302644849644,41.81444785393535,0,1.2867289280196292,39.387297365778565,0.2941251682002748,2,2.6161214468014897,0,0.5908053894640045
0,0,0.09118805405227433,0,0,87.49736580820091,35.89016307946241,0.21452613874974058,1.668436000821407,0.6788796976913649,61.443955985041505,-3.4149263814242046,1,21.393333141059937,0,-0.2844334873695445,58.70512154929875,1,0,50.14283232902983,15.946146896810777,21.904662747824254,0,-1.3546965197424559,64.03338595017328,-0.28569507790986987,2,1.906369391996676,1,0.7678691473601555
0,2,0.9825433874347549,1,1,6.044755977043104,36.95535658545043,0.8316463930546776,14.876732891181025,-0.5082495685970472,25.71523944690421,6.012401891496822,0,19.877872164894107,1,-0.04286202284628611,43.82926610368615,1,1,26.367943178350007,30.717700850034475,60.79074647532183,2,4.389796228679586,27.52113481125356,-0.8769094860017999,0,4.971769487459601,0,0.7449769620415246
0,0,-1.0373045932491705,1,1,36.039798935584486,45.66779852682761,0.20276030325293715,1.447414854007144,0.6807041691085869,27.001426023244658,0.4278958957525134,0,18.43850379138655,0,0.532682143876727,36.06607385763155,0,1,34.52947562951559,17.760463562823567,65.86921832819533,1,-7.430262935879666,23.6088914360841,0.10666689269266307,0,3.1679521116629603,1,0.7707963052787437
0,0,-0.5260540907046153,1,0,20.140226263077142,48.18630960310485,0.8894344707058142,2.175563203938808,-1.0429104551303443,25.736790404413973,-6.571962399431005,0,16.248239545978482,1,-0.08532997826896305,43.62393099309678,2,0,28.499211012876554,22.032792471614858,25.737764503853665,0,-6.601187288090261,37.43188071514389,-0.09999534008949974,1,1.7442475235889596,0,0.3755467129923912
0,0,-0.29674225261260906,1,0,85.33356140943383,22.494882505910198,0.39085245061199275,3.1710028986599275,0.8138800399347352,79.99501211209002,7.714101107134404,1,21.61523685764298,0,-2.809989493415772,66.74328618414692,0,1,69.99737930813669,4.973078813000942,2.856408203006855,2,-9.879441666045846,77.95266386968484,-0.17932848272228447,3,0.8813922591704624,1,0.8699703773528396
0,2,0.45944242286238973,0,1,22.30898047295434,24.06148810439431,0.2319569881319814,18.32110030863438,1.39160042652253,31.928165285060413,9.843848080258137,1,17.289035409090005,0,-1.2336689837875228,54.74218567482179,0,1,60.5790805454608,34.0354735158635,83.6356845057257,2,-5.128124105658013,5.439019868749733,-1.474851372757543,0,8.338532126627587,0,0.529769467472964
0,2,-0.4834856405612101,0,1,11.770888426876914,38.62729530423741,0.6585324396047997,3.957122142127689,-0.13523956554278244,49.20712623479466,5.617132375865431,1,10.697642757030243,0,0.34396537446778797,43.58341418808246,1,1,44.172961679999105,39.99724370156434,71.92381195358189,1,5.827642166135853,29.08518494078697,-0.5303807737027809,0,2.5631730003960755,1,0.5386356434690087
1,0,-1.0786848137518201,1,1,65.89269660133488,35.50760845932112,0.247368318114228,1.468546181840695,0.6023674562013062,24.840373793768656,-3.1693736561626507,0,33.78196907879739,0,0.7724638785450728,43.691413052401174,0,0,25.474246646638395,17.61577640956663,50.352611257207855,1,-5.336895774937378,38.664598474328315,0.1231236674262995,1,1.840796181772584,1,0.5720070108033313
1,2,1.0788973079256758,3,1,3.8430435721894196,56.2113908958345,0.7759397882047767,2.8652632314642283,-0.8400287087286866,20.54044002833962,5.478987905599418,0,7.841649032759714,0,1.6425369572274877,21.008686150545607,1,1,42.100988480755106,3.4013223045809493,92.05223823764193,2,9.15570983841021,6.036644622753657,-0.095409549932614,0,10.767089081156048,0,0.6238127736985073
0,1,-0.30193942835966153,0,0,51.38007872181761,43.718518512400365,0.673462955554005,1.335801893289511,-0.6372442992209679,24.567214769072354,-7.408683334111492,0,36.49124117089223,1,-0.44627210811812784,50.66347644843141,1,0,27.760234909502888,15.61083710004011,21.24086622087112,0,4.610210436444685,66.21476291520018,-0.6731740637657532,0,1.8472892395142388,1,0.8061944359620644
0,1,1.535158451810403,3,1,28.063597239279968,42.7052690164036,0.9948600739483315,4.125155493732894,-1.0306208009535494,22.71500884690041,-1.3488366463863315,0,10.351480334122346,1,0.26936030427072954,40.661207538426396,1,0,28.096906825570485,16.258615127645058,49.03783631208824,0,3.3381586558793312,41.29400710717189,-0.04339375858662629,1,4.437668551770101,0,0.39375524447335497
1,0,-1.5498812615891837,3,0,23.589224642690947,69.96308325453433,0.9058979659992608,1.1119217630105085,-2.211486533200034,24.499386788372334,-9.81966087325051,0,7.48244008408109,1,1.607698818591984,20.968279826285602,2,0,59.5117875544052,18.893840034033037,39.955206964642365,0,-5.513633247537139,50.815050820047375,1.5035411441189694,1,1.2446771450747773,1,0.4036004585483196
1,0,-1.019257888581463,2,1,56.05302975104656,62.25430874709956,0.25507416204315175,0.4759185050144173,-0.3534458591731312,21.24427507661345,-8.292360470988463,0,18.29856783687337,1,1.1442551819393738,27.709265140643097,1,0,37.59999622236013,12.86191140065263,50.832007881642205,1,7.9463846110740555,36.14209433259415,0.5065635247925976,1,1.809734728183827,0,0.5216957049219234
1,1,-0.9384002809773319,3,0,37.0329340579625,68.88410491033602,0.9984074002857419,2.220411742019605,-3.0046578102802677,24.164443111276334,-9.871399246208366,0,8.4779544218881,1,0.22748307439657497,38.443298158639024,2,0,53.32765579887426,10.779823606003623,10.440327600596133,0,-7.844574373729582,74.93244746421101,-0.006994481882771466,2,0.876673618161859,1,0.36485205076043215
0,2,-0.28914891020281147,0,1,35.17581337829866,41.329049978646694,0.227667519829589,3.6619050302359186,0.6793579482201415,25.184661510027485,4.96259176790543,1,16.893195033711322,0,0.25978435401882677,51.04230933404213,0,1,36.40944526865292,30.13862704502389,77.20990257407891,2,-9.829808741278226,15.40575943857493,-0.7938273987002241,0,5.087709624929355,1,0.789248568623776
0,0,-0.8055274085800348,0,1,49.99823482519994,21.93157596140569,0.2898563893315481,7.154376922297533,0.9999925664172794,43.051592959423395,7.835834476667905,1,20.12038352110929,0,-0.9194895057871719,58.05467048864111,0,1,58.53856294026581,36.620411959136455,58.24907465721012,1,-3.50699857060037,31.36645609514833,-0.1479767086374803,0,2.7706621823844246,1,0.5048655901904266
0,0,-1.7426080154445567,0,0,30.274970937537244,41.76711692456251,0.7864596681988427,1.8257776843125528,-0.04399791041567478,37.215706631448946,-8.836850457404598,0,33.41474562067663,1,-0.06292098007675283,65.10266630569464,2,0,31.347854265630776,34.73085930977234,8.245761419616542,0,-3.7509464473552834,73.69105610093635,-1.3111247947657694,2,0.7187379054049811,1,0.8519725821624053
0,1,-0.8299738561274336,0,0,17.350001868765663,47.50273480320459,0.6038507951525656,2.8030473814030152,0.011614058150070845,25.055705134273474,-5.540471079554421,1,2.4758035574993764,1,0.7979201316165,63.20778507501214,2,0,38.85603542243973,39.99993986163445,33.32138459756141,1,-6.407352566500877,54.56832685917821,-0.09653881926890272,0,1.2833992704365067,1,0.906774618800836
1,0,-0.9134966571614982,4,1,49.311304872855764,69.85309804144103,0.5057809059795549,1.4223719094199556,-1.7371725509828588,26.42101023965178,-7.975210209478742,0,21.338788927622808,1,1.1843334791104667,19.342947885460315,2,0,52.24768194144273,15.512396127957185,76.42135497966288,1,-6.7136197460345315,25.10932761272343,1.3016304048659333,1,2.4637863263030755,1,0.08117700944564138
0,1,-0.45720723645875205,1,0,25.760756412898477,37.73848634780566,0.9219514136588143,1.6557978225728673,-0.8292956748285525,25.535322323603502,-7.506978745674317,0,31.484752316676406,1,0.22978429427495178,58.24942001244498,2,0,28.114893414328545,21.274743041731124,18.918213096034258,0,-4.133763047828644,63.087238408490556,-1.042097253629271,1,1.7888308912503936,1,0.5793058340705218
1,0,-0.8837689765504713,2,1,32.00753058953733,65.65902489759131,0.6449946800990768,2.3442169376715705,-1.619493195077857,26.361204219241596,-3.4442578539834496,0,8.528109796609636,1,0.5602002723351148,26.70636569906665,1,0,47.341250244626934,22.57712560621509,73.32512751877441,1,4.343686228056608,23.07318837955772,0.5435347209012283,1,3.453059566844966,1,0.30902965524346837
0,0,0.7671370417685345,1,0,88.22653631166975,41.97497289938098,0.8145210992035934,5.7465858185618215,0.03864051316623297,79.82088589888369,-2.0591687823068856,1,23.9352297276667,1,-2.933182915866459,66.03093770218842,0,0,64.33710175683035,27.443493913725007,0.5406167083744307,0,-4.9266675203576735,79.51818424082282,-1.1092583656234356,3,0.8482305339851332,0,0.7650931679961512
0,1,1.5008314741897029,0,0,76.73944992782518,31.215427210530507,0.47877502086372814,2.815739421169325,0.42029617197339886,59.469437998676256,4.555199347532838,1,23.163773736930597,0,0.049062133886135124,49.74702439433244,0,1,50.385266558192164,31.939266048011348,42.67985339279111,0,7.93181776536365,38.363599110242774,-1.6084207887372168,0,4.3482071280105075,0,0.6489942280352788
0,0,-0.9366978877116586,0,0,62.60519340848629,24.37999739664382,0.43583728078312617,4.468119901156201,0.8854786184395673,79.86205069715972,6.029289986863972,1,24.914734809057308,0,-1.6894253489106101,67.93865671138633,0,1,69.88630124113473,31.14915370366652,4.326217397529842,0,-6.2869905203915515,74.61702417019063,-0.7325179033156849,2,0.786900096905123,1,0.9248731722959365
0,2,-1.1551799756165948,0,0,17.658169775292524,37.2581994920684,0.7925679305124804,4.025099604496046,-0.23020625076976614,21.576259421961225,-2.9348357132081517,0,39.066553145946685,1,0.03984623831964931,49.92056408216867,1,0,23.521355664997863,22.329889271202713,33.16297518150745,0,-8.701493181794863,51.981693401659676,-0.9414186153538817,0,1.3337593076858096,1,0.618955868089564
1,0,-0.3548759328488901,4,1,92.29635367464697,64.87873800516914,0.25554464193058946,1.591305693387469,-0.5844009003255161,24.447269565698623,-6.41108940031522,0,8.755301710879586,1,0.9783764518647723,21.84884979716321,0,0,45.19655529000537,12.80927538873765,65.4743311488593,0,-4.960750844299609,28.37257540684532,1.1927080640436407,1,2.0624196615270307,1,0.011230275709699533
1,0,0.1243939762338055,2,0,83.28371431776098,31.798230753063248,0.2532203312906668,2.0914376807604294,0.9311638858258687,73.09552330782279,2.133829636484471,1,39.95231831774949,0,-0.7800141041920893,47.91604509183301,1,1,58.071003642246005,14.897327661299759,21.799930989149445,0,5.047961592769719,57.94553439679822,0.12352262860864621,2,1.8101859226878976,0,0.12051646528870347
1,0,-0.08871748771481151,2,1,59.426814947669534,43.27606059210977,0.25383329027716295,2.2865359486735777,0.6785874541647464,30.406628702122276,4.16874678835859,1,24.50643768489759,0,0.6135441272106323,32.39275211982984,0,1,38.86966674221824,15.162768052101107,83.2659087174518,0,9.592311957302716,13.831781952524832,0.7486367263802705,1,4.881562117049997,0,0.4927854591480211
1,0,-0.47619826800843357,3,0,98.51307001886455,43.94244050849054,0.2931804581863748,2.120232067516085,-0.024242731541977713,24.83305433088326,-4.918289941561679,0,32.11881390070913,1,0.07202964965994976,41.11138972827348,0,0,36.26972702529942,5.362520174753591,42.925153964297394,0,3.063505633138238,42.073989455800415,1.1818450742389752,3,2.496768974582861,1,0.015932703034710838
0,1,1.1607638302155092,0,1,72.47520952018589,22.86629641744455,0.2622560859230405,3.302314185102248,0.6310383959503219,27.857185347249988,7.163329729638605,1,18.60640812327247,0,-0.41344278101224957,55.47758467503687,0,1,43.3870669786167,18.83200151093132,66.11924069402188,1,-5.020180600526205,19.49827225613715,-0.027172497744265115,0,7.187225476457071,0,0.3645543107007772
0,1,-0.9046158676939785,0,0,44.323478574082195,37.955743318955136,0.34530737654991583,5.564425455348748,0.2817332264541343,29.71960558365427,-3.1193281704668614,0,18.478211038700138,1,-1.019371809176782,58.2745051720828,1,0,27.295263483848977,35.74396848616367,20.273513608529793,0,-1.6240600301298542,61.39871524165908,-1.5508036791920776,0,1.722127357590965,1,0.9422555336979579
1,0,-0.3328156699794827,1,0,65.43219672514975,25.062003024343124,0.2834921468984354,4.43339456128779,0.8755555169935776,67.90139651198191,5.51565175106891,1,21.73064134192432,0,-0.8300761188284035,59.05189983275313,0,1,61.24274418295323,14.268484866965725,36.329443962376665,1,-9.800649704646373,51.04719431717119,0.24158378403803107,1,1.6072990473463236,1,0.6216388596440241
0,0,0.7410200073867037,1,0,79.82084294155905,29.26861787524613,0.7788746143715699,2.790718214059122,0.5619198030697266,79.99950958082653,4.474680538613038,1,9.560610627715985,0,-2.1367100184421375,68.62608541117183,0,1,69.98739393155893,37.38861819968125,0.8659354169123612,0,0.7119557726644175,78.83511179085727,-1.6527844871162864,3,1.0837156656545373,0,0.848824124772206
1,0,-0.8416107150626184,1,0,78.45659570336103,31.109017658857027,0.34175255361771906,1.113232969018614,0.9188031259544882,78.0019333940859,2.135695331916539,1,4.503517148086971,0,-0.9111092656103121,61.77151831402717,0,1,68.75676808728448,15.589731598946797,15.446954317300838,2,-3.6152567300923018,65.68958773532651,0.2896819919727136,3,1.0702599303417604,1,0.5749549340791107
0,1,-0.2005042829769368,0,0,47.90822059845376,36.15532309879527,0.7060822036063327,2.852971318957078,-0.043367966474301044,29.682449126498696,-6.481313291353024,0,22.032569876827807,1,0.11918586635216628,57.040012411246536,1,0,28.349874184358164,18.048371195988636,18.628950459721093,0,-9.610341874362165,65.32361227288064,0.28651163126326085,1,1.6814677478617601,1,0.5972985110653244
0,0,0.8218163457075253,2,0,91.34942903014768,39.019876583039675,0.2475629256333859,1.4069582461239438,0.8071243264040252,75.18868893541585,-2.9393091409727203,1,36.77185416560229,0,-0.7030400525945085,55.074540432877924,0,0,56.57084766444074,0.010363429561310866,11.904294882583926,0,-0.42063326475073737,67.15058880960787,-1.3634635411273985,3,1.5019824635977803,1,0.5662188353548497
1,1,-0.9391384870471189,4,1,12.796152155780149,69.93803242016872,0.719842072886201,1.6947119068264371,-1.6909352651951701,42.63032623899417,-2.786678343643459,0,30.14552231764543,1,1.5683120442625997,18.19110332132335,2,0,61.23980866378782,9.876584033010325,88.70780425992695,1,-0.47199199976585327,12.562328010508335,1.212963113712608,0,4.133316808153561,0,0.05995299344624927
0,2,1.206388196186448,0,1,6.428581182680731,42.37816719223164,0.2653800433167144,7.676600001679001,1.2176004515698542,26.255022866207867,8.162399754154738,1,9.80349638777534,0,0.05133033100069281,43.384519159047926,0,1,48.45444310651732,39.881731472933,82.85194238879343,2,-0.39005264196839207,10.53528333722085,-2.8538145072764154,0,8.999782541693705,0,0.9943979719894693
1,0,0.045281585606093445,2,0,76.85968465651476,48.8415514580074,0.26423882897491335,1.4835822463769663,0.1724628695354021,23.585825636843904,-8.415169290377557,0,38.45259646636937,1,0.12763433857957793,41.15762978812694,1,0,27.584641959182818,14.169285424782938,20.9133938022883,1,5.9067376335774835,63.02704532192692,-0.8519187782208784,2,1.6655133106517597,0,0.28461971035532074
0,0,-0.36506564381308204,0,1,0.8208371442231188,35.037017083799995,0.9976412736243948,23.765841106830266,-1.5248237631688897,15.279460525298592,2.521670587647913,0,0.15068046031768256,1,-0.06904748043417785,59.92114053987914,2,0,29.611714907929063,33.9720242355113,42.94878539592033,0,5.991883353908342,38.59458219855303,-1.025863992749635,2,2.3787750117236652,0,0.31451727374661786
0,1,-1.776661618344417,0,0,15.96372716824831,51.03231225566233,0.9249056067237122,1.3230965860077215,-0.9515725759612497,21.19997104216914,-9.034650665213642,1,15.945706450705778,1,0.7709880391774258,53.229545379102625,2,0,37.78405292744395,27.512109884647757,19.234722719677443,0,-9.523478801902552,65.87207968872629,-0.4498489609520215,1,0.8844995281161618,1,0.7504487208685579
0,0,1.2730148040997933,1,0,90.64359854560855,22.967473897525384,0.22984162156048826,1.9776565302788796,1.0355256691521628,62.97463277113201,2.750109034849192,1,5.767463225556071,0,-0.7091835374944551,64.45525445900881,0,1,62.67462764099549,9.07883377764926,34.90566990003461,0,5.254959239568906,49.41333179364398,0.5351721902253724,1,2.9228846497908822,0,0.5519651129921423
0,0,-0.7590249389738414,0,0,50.58869924926148,34.134587914968776,0.58290724661699,2.5827519322888186,-0.33215498480099936,40.65612746934495,-4.951000614601961,0,36.226746968034014,1,-1.4844866996962638,55.85529340524292,1,0,29.64481666701359,29.209972338540354,12.18351194315243,1,-4.658119262566258,75.82376676062006,-1.3049899220238077,1,1.1549054809308634,1,0.5975502005949966
0,1,-1.3100980933888131,0,1,6.722664209077411,63.874914097177026,0.8688007311653603,1.6762219049841958,-1.1478624028455249,26.439734515314385,-4.609083095205948,0,24.86717463616728,1,0.6753154248699753,35.83860833493428,2,0,39.047955737007115,20.012151057317414,48.33531900524357,0,-4.6957361350675715,51.393671316634425,0.9734508510603178,0,1.8071319816109956,1,0.7978828362521986
1,2,1.3438837757530355,0,1,52.19297919861858,25.053800323863598,0.21999194160195867,4.790477084892146,0.2464787391367184,19.02077682024032,8.391814921247033,1,33.70116715540035,0,-0.2782621329321493,48.90309380865961,0,1,40.087701462349834,19.397770276107558,86.26805118396848,1,7.261599958623854,13.484625161544583,0.44105322567456556,0,8.264607568745205,0,0.5362306914114844
0,0,-1.282968951463851,0,0,39.48735236297315,50.88269242398676,0.9020318081005938,1.945378107318799,-1.0854614715121134,23.889109145090693,-8.954032623614198,0,5.571785940061567,1,-0.23824005272962998,61.005478449560236,2,0,32.78428435454289,10.092473369142814,12.698405449878674,0,3.2157639701749314,69.66339801643105,-0.42987655266493247,1,0.9890785996954855,1,0.9739668699558754
0,0,0.615611555912646,3,0,77.82267274326269,23.174567262497863,0.46821365558107,6.319270486943895,1.020131312659601,79.72825850850816,7.83214393160786,1,18.909770049063354,0,-1.9546867502499674,62.76077762272111,0,1,69.60524075952408,20.941802412865048,10.783644993326991,0,3.6081175532156866,70.13304159521383,0.025941816025299196,2,1.7012394432656797,0,0.7640158745043966
0,1,-1.1086199919774762,0,1,37.255218597505326,25.298150269096652,0.19674761280871972,4.218665644115807,0.8776105466857289,24.753049230643825,3.3981115170469103,1,13.910951143144121,0,-0.08763532349082129,61.61680613581186,0,1,36.46748770505394,21.199641938009783,52.275925332257486,1,-4.029335508585144,35.592664560419934,-0.9550356760923902,1,2.144843406431815,1,0.656900699023981
0,1,2.2314673434346157,0,1,88.49674501581899,29.12111180971774,0.2481535766079737,4.248813473985259,0.91355333440698,23.813006180799743,4.308597471184854,1,24.71167351734062,0,-0.05102157152125398,56.69064395096611,0,1,31.435269691248102,14.258282073037268,63.36587731009009,0,9.375698665615499,28.66220270964523,-0.09044262235957365,1,5.418542389489232,0,0.6541098250719551
1,2,0.9008955431280868,3,1,36.32015706848435,57.758249159060036,0.30744071935778483,4.683303303582416,0.03631705954217741,19.751025466423926,6.6445769258262,0,11.460614054674178,0,0.7432392531634167,20.217016139472793,0,1,39.24542312760832,13.404092306268272,90.0914742506568,2,8.64176112810814,7.315939042429949,-0.08117138393535796,0,8.868609826775144,1,0.36636109473929657
0,1,1.6942680108552335,0,0,66.48124422310286,29.12753967594898,0.28695503473798023,1.1568959057375738,0.7556372986517306,25.367011020752877,-4.433923683629244,0,39.31867178812114,1,0.40945797992071314,52.71567575336322,0,0,23.022485635729026,19.199817515240632,31.13035696725478,2,-5.605035914234982,50.81584111431048,-1.33766612981219,1,3.634315517001958,0,0.7561414059418372
0,1,0.48929313552564796,0,0,31.45642289908657,27.212925616378307,0.8656678167423504,2.717740546417326,-0.0054296836140169495,22.218017756476453,-0.38390510963777835,0,3.731370471480151,1,0.12212025121861489,66.72750911369897,1,0,26.749764207155568,38.22148777819337,39.36772297721554,1,6.5128999379029935,50.39176476729898,-1.9075993065594319,0,2.2296150913101593,0,0.9185174139351524
0,0,-0.1611674936698224,0,0,99.03781986499297,33.75398987137896,0.2695967094801548,7.636806425566978,0.8289016273214793,79.99993848562956,1.8371823181844533,1,3.3961090473588196,0,-3.414754937102036,69.9194394218141,0,1,69.99991681866557,27.690774425458727,0.08968880232754772,0,-6.123895921667523,79.89419041015441,-0.34816231499918954,3,0.35762658792922286,1,0.8210620554048442
0,1,-0.3996111078265972,1,1,21.254648466728334,54.39520946333428,0.527451990250325,2.28391492018794,0.2073571396030036,23.50984278878059,-3.176610595953999,0,3.597723717325201,1,0.938314611270078,43.49747201998224,2,0,34.539230853812526,14.297674903248808,62.20024515175863,1,-5.912031325954985,36.97686313518024,-0.18641040272252132,1,2.36810892817045,0,0.5501382340012678
1,0,3.0592683875972466,2,0,97.58466233538728,39.464409183502625,0.3912410404831639,1.957488862650249,0.23649549161610747,25.17168163440187,-2.976843657363287,1,16.757062746533194,1,0.49405756392665834,45.733846881406755,0,0,37.25751626215309,16.581764824878654,46.61015756248353,0,6.519794002216834,45.521009125759576,0.20137149762311543,1,5.794390158215311,0,0.33169639065806034
1,2,-0.58489396060993,1,1,16.834571058904874,67.85108320203474,0.2683961251413117,2.564637298698691,-0.9137000537143974,39.133336652764946,8.394923447645816,0,13.468319336658773,0,0.9984209711400162,20.128751165615807,0,1,50.02774941501563,2.6847277662638613,98.15861211079529,2,-0.8249322813454611,1.1221760766293798,-1.024174702741334,0,8.802673872075585,0,0.16319542225160283
1,0,1.460137487066617,2,1,99.59697961820883,49.86565808499884,0.24497676382145334,1.758657927703591,-0.46819119629693023,24.676520811185277,-2.8066813735187823,0,18.693324403368337,1,-0.11821429770944217,34.922776334037366,0,0,29.23145196642014,10.473249621805092,59.50309097508635,1,6.365000684568059,33.81346617874159,1.6051117415993676,2,5.6090913216197045,0,0.07677090299482853
1,0,-1.7625879444620258,2,0,47.06725236279545,67.0660600771264,0.9856427165539401,2.7357327500952158,-2.3409611256445113,25.062736832461994,-9.758131639075245,0,24.90494775435536,1,-0.11572906740501267,48.17210633736214,2,0,40.857337141652394,14.910027426102985,9.400168876136844,0,-8.572705271638029,73.95160727999642,0.7112678544550981,1,0.8044075470310339,1,0.37188392223782174
0,1,0.6251101442937131,0,1,29.271894078707568,36.283649850769535,0.1896152104997596,2.3434370012496575,1.0782955187745908,24.08656152561892,7.724552314432685,1,4.75550822713358,0,0.3118761519343179,39.84653863082197,1,1,39.16951867959031,30.41981284371941,90.77616999682921,2,9.631107153903542,6.85945907611166,-0.3455940726888592,0,7.227447949373261,0,0.8619565091870826
1,0,-0.48499669006972074,3,0,33.820421909042196,69.04156737726082,0.9571492658619866,2.015679617017975,-2.152691449689024,27.147949762502922,-9.537957181583117,0,33.13646064854094,1,0.5027152935845568,24.343885851330118,2,0,47.33705792567493,6.658067399946077,20.74519921354241,0,-6.393315335075901,63.74509515449606,0.5166963980086525,1,1.5232309805813187,1,0.7678239919043763
0,1,0.49730813678783636,0,0,52.32514926779277,22.768021351682478,0.23414625390010818,19.750218968891584,1.4513523617392834,78.1014401557211,9.103094906772917,1,16.959226584045734,0,-2.508598509279859,63.2263553367752,0,1,69.80647967655959,33.79513690382094,20.55974191097438,0,-4.000951633839098,61.425997233617394,-0.574750967383106,1,1.8326530065361826,1,0.9349870451027026
0,0,1.2090555235075864,0,0,93.40467951730331,43.11027684942497,0.24353478429287817,2.5015928687358087,0.709474579093343,22.930506674044313,-2.626787972882882,0,23.083713059612435,0,0.534400188781741,52.33023289127734,1,0,32.216293903979036,9.769193345202494,40.01448773197195,1,2.406572728786813,43.27482985657066,0.21183361186791827,2,4.738259501423474,1,0.6922766684041205
1,0,0.9310847147286383,2,0,89.2353963173601,31.32860380997908,0.26379235870105056,1.9480858489917463,0.36125142335611227,40.83059111458978,-1.3211555388508138,1,14.140757279314379,1,-0.29397074768375664,51.54651121931535,0,0,35.34770779898775,13.944626978233423,49.56681938076218,0,-0.2823509476799497,49.03781995438234,0.8434935596851645,1,4.451615112565093,0,0.5802985729198159
0,1,-0.9901645104465945,0,1,28.39178527919031,24.28290715516304,0.2597097647118865,6.03556325597124,1.0183740316132335,25.924576012465717,6.938020271408444,1,12.008680046309895,0,-0.2749090650335134,61.757896394538385,0,1,41.19441878623092,30.194561589185163,64.69481420478674,2,-4.186020493122057,27.166405133345425,-1.6295397508675051,0,3.0616111681341676,0,0.6866919055310812
0,0,-0.6422019518912238,0,0,63.25165849522622,24.21461274744333,0.39389268900892077,14.533090885732706,0.8116982919149837,79.3217385250266,7.734330394734819,1,14.528787797603936,0,-2.2683588522401466,68.71479420672887,0,1,69.71011954485763,26.712354164056677,11.223392414604778,0,-1.0358083208571571,71.22180839457842,-1.2428831604176627,2,1.0829598379125187,1,0.7418118685684133
1,1,-0.5431519950392142,4,1,25.97682830157525,69.70323749889143,0.49464932657189303,3.1482112001456932,-1.389144176211016,24.56148996590393,1.021980044644426,1,2.1328928851864903,0,1.8923126607834655,18.290056998028646,1,1,60.799732845664224,16.296164215009505,93.77542278158427,0,3.3985541510569117,4.899838849850662,1.960211468544957,0,6.200680599418675,0,0.004701213977709118
