S0,S1,S2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,Y,X19,U0,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19
1,0,0.5329567473496607,11.646696700970383,0,0.4677108789314757,1,0.6417630236736771,3.2096424574445224,36.23044806873803,4.409358684425392,1,3.3482638408915126,1,41.967599279987276,1,32.87719724528664,65.21110663814581,1,31.145275012548435,87.12375782178101,1,0.4612176881272485,66.5543034213594,0.13442845977739715,1,2,-1.4384750248948386,-5.008875077126174,33.42264026704785,27.924938499374523,1,0.7436338934466423,1.3351092264596531,-3.7091167201414788,0,1,1.8403868005438822,34.91558916727511,36.549667818297664
1,1,0.24324082308290168,51.44691546766101,1,-0.6023031087445576,0,0.37414100109705156,2.4803220562459516,58.230743514712415,-5.845964362797227,1,2.2338187129621883,0,26.402203298156845,0,57.217927363987556,43.49276320352169,0,36.33549826148261,39.4148427769342,0,0.930607936764931,33.99821097657599,0.8123937948778326,0,2,-4.151540746998773,8.561472231170168,14.059485462104789,7.695550054356559,0,0.37676996796694584,-0.5707155833113103,-2.994314912196514,0,1,4.777873367812941,24.040352942430495,60.79980262124877
1,1,-0.7410326362839452,2.6655998043551143,0,1.735486079678712,0,0.3867574020120377,1.5762985119269128,25.191878469554833,9.53058608446577,1,1.8480109034324805,0,34.662739486914596,1,53.39495681206208,75.382520493191,1,9.496030716827358,95.83563995972197,1,0.9957514456160104,69.89358067127957,0.048197641298691085,0,2,-1.2018706457847053,-1.49638361302366,39.660166980054974,39.21836624258237,0,-0.5811156751543245,2.8301433719990934,1.8449837096170576,1,1,2.189889932258273,35.3875476658706,41.47536030574453
0,0,-0.331557403902129,55.33738270389641,1,1.2698766721974666,0,0.5889340447039673,0.9791838983994303,24.14440267878032,-7.433764967789295,0,1.0291861482319973,2,25.363735973690364,0,68.37679828836038,52.84145470629289,0,49.73372709187967,41.86747639010715,2,0.3200581037811452,31.794644032762083,0.7514891203637748,1,0,-2.5222285689892967,3.208662254225235,4.264935188689034,6.780169573471193,0,0.27563081489345487,-0.6344993376240297,-7.259865863702297,0,0,1.8101744441347085,11.653758674475005,29.648935232868652
1,0,-0.09589624193124344,37.19532711314376,0,-0.2420597618796831,1,0.43874546663768466,3.178489278674912,49.59335631817416,-2.2546157816526797,1,3.1513028519835586,1,26.43892439296526,1,41.03754526643443,64.70865995228523,1,41.689182746075616,40.8598371193424,1,0.4166815288426176,60.620355228578504,0.20424730530741092,0,2,-0.8124019602288683,-6.948057095795028,33.246072720706934,19.077346409606214,0,-0.5329861042153279,1.1966979093822538,2.56323798918517,0,1,0.7559555148463348,24.10718431033243,50.37050923158284
0,1,-3.3944379982211568,70.47157367603452,1,0.02774991951138745,0,0.14336629156843417,1.7397408993480055,41.496075987852706,-6.00862931074378,0,1.6961688000628208,2,25.07345198726998,0,61.14963612168056,43.76742092055834,1,39.74948088245765,21.167411348291797,1,0.5138413490217261,30.194697815932116,0.6483653964515194,0,0,3.353200969354697,9.95549448923326,15.995532438969878,18.083391703380908,0,-0.7362628150159535,-0.055391788165702574,9.337760688955349,0,0,5.441559944779909,0.1240371226365844,40.78507289881013
0,2,-2.6184247672339476,60.03810384423932,1,-0.24448162585877956,1,0.38504504777823156,2.214759984562679,43.99413293933385,-6.70447188934208,0,2.078065245833678,1,30.28542084622852,0,53.78410547297369,46.46745970122841,0,36.97414584796979,59.62807000669626,0,0.478238387759981,28.14221128752981,0.7665364957662971,0,1,2.1624601416154743,1.148575443000496,7.726173331271726,13.41786594502321,0,0.38788805092075107,-0.7925239220304323,-3.075612726000692,0,0,2.849268796619181,1.6699727117265617,35.56589112050858
1,1,-1.3922912034814932,42.36594122031066,1,1.1675114056379645,0,0.5995208271869723,1.142290226487872,24.41865212296424,-5.556492510336799,0,1.0889212181149455,2,26.817309532372484,0,67.5368991285267,55.71983196147926,0,45.19054447740628,49.08665356595884,1,0.5379903492147958,32.76172327619204,0.80484046014463,0,1,3.724004486726873,0.4587617256974248,5.3194264705112015,10.984896466361725,0,1.8434366456670115,-0.8615680765478958,-5.007112938220063,1,0,5.2639348938329,8.170054745211019,21.092041131283814
0,0,1.5459683568719276,60.17093356039554,0,-0.8705363557557168,1,0.4710123215546965,8.569303736193403,50.12857723815201,6.486652365895292,1,9.887178933504783,2,76.16395691975168,1,3.705220253375656,44.21217884679835,1,98.0464440578935,20.665654980388986,1,3.5680530745541006e-06,66.3007819685447,0.008162947032892998,1,2,-4.639913655231158,-5.197889516299712,39.05995353776543,28.67719774612842,2,0.8493724729347498,2.658934194797357,-2.6796968010057176,1,1,2.2703389241917415,26.869969217222163,27.679435723948718
0,0,0.5566080365568044,50.16441994832719,1,-0.2183545201923932,0,0.8506149558829967,0.9669106035103106,44.59969004703473,-4.859554160726852,0,1.2454801899145271,0,23.352190385484526,1,69.48296249586116,59.445284579956606,0,31.65888695967778,0.34076285444541443,0,0.45935162931963636,26.847863086148624,0.8048276729495518,1,0,9.88702049064429,-4.582565597618533,8.509950761662603,8.51408666930663,1,-0.1789129500845199,-0.7671369963207952,-2.5882069829670673,0,1,2.556059032484201,16.53150042126866,29.011131957235285
0,0,1.0998589603603182,33.68925126683402,0,-0.6933896164456361,1,0.35415124329798964,4.349039534059702,60.33553477127927,7.288867601409059,1,4.844599404230132,0,95.94054931583224,0,11.331873385567249,1.574890850577635,1,36.21261727657834,66.82619315654283,2,0.3855566614396646,43.895597561159576,0.4532188596536685,1,0,-0.19204932903968164,-2.9643862821340257,23.75065945664485,31.928155222256596,2,-0.2968548396110242,0.08536478056151398,-3.8148213949528778,1,2,1.5539894958836251,28.528149832595577,26.42050822108438
1,0,-0.2854099342195624,44.439700118574535,0,-0.6283592341850717,0,0.747741291427721,2.743645546512933,51.385981370887286,-0.5401258438205261,1,2.7625922280815742,0,42.261410480964734,1,44.623724545647775,44.17205165977687,0,50.91408517365994,44.31348454611754,0,0.02357786000219081,32.17756256777605,0.7656160916413137,0,0,-1.3685200746843016,-8.11093421599804,10.300469561776557,19.900575184067048,2,0.38043160643081236,-0.8825209844016882,6.303908960762634,1,1,4.302260015067212,16.85291571700048,61.069270470771556
1,0,0.8264247049126443,24.885588372906025,1,0.497527110508303,0,0.15172220311066992,1.8664516501161974,48.52311280844725,4.513539958745412,1,1.991979676555876,0,27.100025694996223,1,58.39316557484592,61.87994446814063,1,50.435512538191965,70.20891554236204,1,0.3234580787838218,46.838908065996755,0.5997935966693799,1,0,1.1652678943506736,3.7022935298692268,20.70137288455274,26.111275021729632,0,2.1575636358548103,-0.21783873573686735,-3.023967017594047,1,1,2.544980788356246,31.350937915712525,68.9898996104228
0,1,-0.41237511043332503,48.050568188955154,1,1.1972116040680665,0,0.9308279307021488,1.0602322295795719,20.301052700568604,-5.776672565479294,0,1.0410791360005776,3,27.321584914588072,0,66.98123873470799,60.947735991478865,0,47.38170103861422,32.940933458577526,0,0.4717508791575413,33.10611247819499,0.7851943403638436,0,1,-0.020025157668534632,0.8729900900950316,4.8808980728088835,10.796107224113635,0,1.4052128020988288,-0.6835955634633913,-7.2346816091249,1,0,4.9053176022119755,6.315953255416591,48.56030734111897
0,0,0.15366913619326134,67.94050187181178,0,-0.979904543189837,1,0.45034567164569533,4.930442667719599,53.99806887482726,-4.4038489947790715,0,4.485993060056178,2,26.400922123628455,1,31.027192478804857,64.0054647364414,1,99.78764744377024,43.609400500540495,1,0.45695537502090905,40.734650059757655,0.34872006406929373,0,0,-5.625346558212936,-3.100103590029728,23.781168086419655,10.196933286069193,2,0.5656756896922354,0.43501790205499796,9.40647967405338,0,1,2.3231136446868015,7.133341073322321,64.55399313572994
0,0,-0.35397515453596196,49.15799701387932,1,-0.1987779085106466,0,0.7020975825463153,2.1932823175206853,54.47913608593033,-5.432061180592389,0,2.0390976942760917,0,24.146473463317957,0,58.245005790015355,49.50851261828019,1,49.83819109460107,36.76962406094287,1,0.48615923500904046,36.06550558699244,0.6524939139640241,0,0,-1.5847137888387017,-9.077767070455014,18.843959674114217,9.485485796680077,0,-0.5913304950913211,-0.2513894474462617,-8.820042881497507,1,1,5.380767417117929,14.93841809544489,41.10671371945374
0,2,0.7831624003799882,60.611349575528955,1,-0.23936922356612275,0,0.8838278348561219,2.0855690467684087,43.238109212646734,-6.75216629921334,0,2.1193826399620135,2,25.238381946281898,0,55.21891678251295,56.494779302921614,0,84.32122371894127,19.72612400968569,1,0.5223845696578662,28.703332782706013,0.7471050433240999,0,0,7.440390438584174,4.2626801351491554,12.375443634621275,4.869716299759988,2,0.6494593890618146,-0.5954976864257212,2.3865120044669155,0,0,5.340634628429429,24.498038791023596,48.61045992716275
0,1,0.12888239604964274,66.8419063442834,1,-0.5027148578123459,0,0.6165527708199557,1.834541957653167,53.60092766524349,-5.624187090547741,0,1.9241015447542407,0,24.466280220443863,0,60.73812195311983,47.08111909241039,0,94.17579019997156,5.1280367684377275,0,0.43269918986227945,25.988331891837596,0.8323676989779598,0,1,-3.412190822799679,1.633485965554737,12.798458982080941,8.436234535525989,0,2.806146949606457,-0.6747279930322885,-1.0113556882607817,1,0,7.534058104987844,10.55281682766411,59.82749823109316
0,0,-0.3775785362383514,68.56855993872882,1,-0.1878492367317975,0,0.9998551406483022,1.7433523162677504,25.340771019796506,-5.951533141226053,0,1.7568145365558758,2,23.463951534593857,1,56.90797727400886,66.82808556213074,0,90.54514516809587,23.42911507602527,0,0.5161431621276592,26.704924003284077,0.7330852372992024,0,2,-0.6200717815802008,7.203464311866789,6.466404635588101,8.869733620217428,0,-2.6262508381027208,-0.5437840673267534,4.697212897855259,1,0,2.7873351692350665,8.08665338455042,23.7972111903445
0,0,0.4946604196431976,49.165733568148944,0,-0.6146843591892734,1,0.5022265592157404,3.9346290458455146,48.30573137116208,-0.5634507370316157,1,4.047268838636639,1,45.5821248142498,1,28.88390813359161,46.132939045023235,1,33.265396584163774,41.64494208652266,2,0.5005623070800257,44.79886703019703,0.3112805874759069,1,1,-7.772703892367666,-4.014825953945568,25.99411463246838,17.541342526557834,1,-1.3111773160698494,0.6487578380903958,4.680127835096952,1,1,4.040520006042352,20.44516181073574,25.486770151251598
1,0,0.0511435327907233,16.531747825968385,0,-0.042277055648658364,1,0.44752823306520706,3.6174954611572856,49.75819184134413,6.309372703741932,1,3.6693333425866177,0,78.0830046908672,1,24.137042313110086,20.470756701913857,1,30.461461440327064,62.19418113877011,1,0.6790298044114735,51.74451638272666,0.4484819079717769,1,0,-2.735713835464484,5.231178848085062,23.840189401032745,32.132384635805174,1,0.2835316712694228,-0.074963306331638,-2.260376824800855,1,2,6.909378919115442,28.463748958677215,51.46751057534472
0,0,-0.3269706356080719,56.19714511340584,0,-0.2278384829693452,1,0.2917496893006304,3.104415948670176,48.190632730691235,-1.9312952931101286,0,3.006384879095743,1,26.90909278378718,1,42.65693503933376,62.26945403129964,1,32.87276560960386,38.41950426505497,1,0.5617726204597303,47.06586340103614,0.3213282155265369,1,0,5.364403675243853,-3.0463799644242755,25.69872322650702,16.4282270428662,1,-0.2983866060056653,0.37632719820611954,-3.473672137513545,0,1,5.357892639574244,5.789301677809771,50.43911804243628
0,0,0.3423036656382589,55.08736538509892,1,-0.6988990550660048,0,0.5883121665881436,2.6711855248382337,49.73440008278949,-6.253772373150769,0,2.4558621013235826,1,25.147354119023742,0,51.62901908611598,51.52297160515742,0,49.470020201887465,26.574173519813925,2,0.502385856369598,30.538777911506116,0.7061765208343387,0,0,-0.004437837710588255,-8.496627943918316,13.160128575177064,6.631123846375811,0,0.7259574221358954,-0.6056933255751534,1.788926478468607,0,1,4.705855455125101,18.67817220445883,22.144327050556537
0,0,-0.5759985924789847,70.42821417264312,1,-0.5258369512778753,1,0.38950099829787144,2.7299977604101127,45.75031294455909,-6.140926821654889,0,2.8059242281588745,2,27.895683525519676,1,44.0030646854137,56.96463940560068,1,98.01656714704018,11.114198581578826,2,0.46883254334804997,32.27754408204554,0.5310658620848031,0,2,-2.2489327878994647,-0.19045152496797257,17.940672030770006,6.7072995680982235,0,0.19404467268612008,-0.053402954959698413,2.020064912660146,0,0,3.3718062751530966,4.447631020097946,42.356572711690994
1,0,-0.42198463742743636,29.92078430400605,0,-0.6388243654995635,1,0.4680995291569743,7.417078040732978,46.254542547621824,4.802911490046959,1,7.00379409399867,2,79.93876139602092,1,7.691609121514773,27.547630864985674,1,37.22495678853856,73.22269349559298,2,0.24746397379201357,55.56151288612607,0.17067400601662985,0,2,0.9881001174133264,-8.600944349717455,25.004123709017456,30.43302987929526,1,4.329917387102622,-0.10601088288060842,2.886108709078858,0,2,2.8949267334884845,17.460912126422976,20.496957505266018
0,1,-1.3026823221629025,62.26240331877743,1,0.8392659225922269,0,0.008078242105790168,1.5130258056824784,39.78150566875131,-5.077535824732181,0,1.4278503089280141,2,23.281500127040257,0,66.1795542669216,46.941781124847054,1,15.86935459693431,19.170019734700496,0,0.5794442738582473,34.38373681194807,0.648688668194073,1,0,-2.4644579498945562,8.939554425817356,11.232277329680034,12.808243571712241,0,0.17569028685744797,-0.20484554294677562,-4.083225606111663,0,0,10.039898873366678,2.510535531304181,48.89964885792831
0,2,0.38607737727262686,59.1963434320497,1,-0.6632086024980407,0,0.6600783795190704,2.383495011429858,62.123461889320616,-6.556489389612028,0,2.186157696278598,0,23.449197472810695,0,59.19679504003369,43.01668832622169,0,88.54270093481499,28.373456426941413,1,0.5277276039553249,30.979659976185637,0.7919148462586139,0,0,-8.876180355218692,-1.0952997119799814,12.637506684675008,6.156144192904229,0,0.014087080621706608,-0.66395904870267,-2.090253333092681,1,1,2.333461863068223,14.151299563733788,65.5336639616811
1,1,-0.49290098689548906,30.209886536905568,1,1.5184725544880548,0,0.3457092650523059,0.985466219920893,22.325721833515857,-4.01646669572976,0,0.9737931364827411,2,25.916145125955243,0,70.01751223763415,57.467101286646695,0,31.475031998940363,24.23108949048543,0,0.403533935028587,31.85882230895847,0.8321309966111645,0,0,-1.96860954276303,9.123249512617193,4.650996572029509,4.648277128060236,0,-0.37335350174976084,-0.6895131842923985,9.113726514158685,1,0,1.017326668096236,22.39381266012785,69.14830028182593
1,1,-0.5933783898663496,14.855954395874882,0,-0.09330106088074396,0,0.9059771331275417,1.8339477197367502,46.9557545406943,-2.0556952405031055,1,1.7328530126485546,0,34.465276084282976,0,60.54823209389119,48.465515693056176,0,45.61517285133501,84.61635146387023,0,0.5134945489950029,35.5467341263593,0.8240591176933214,0,0,-2.6244395382126946,-4.763569885214682,9.981217640843848,16.90966855753445,0,-0.17091360375589845,-0.6675792556300112,-4.624184906260038,0,1,1.4393747512076622,27.983198715987065,68.23782145441038
1,1,1.144455970349354,35.57035955803963,0,-1.2210107508828134,1,0.6481063609153198,4.323756199372816,62.83601022479667,-3.332780067663899,1,4.028662209651982,0,78.64371190401562,0,25.650024451089266,3.768702430604569,0,15.310282380470369,39.65265716858196,1,0.5500918806042807,27.537610390836395,0.806991937842088,1,0,9.60102407040359,-8.458578296253727,9.326883137365806,9.466782620449836,1,-0.8181635059024054,-0.7795449172109973,-4.942455045950633,1,2,1.87557398807543,33.55216637307997,44.19714021096086
1,0,-0.6633681307604996,24.786277569903852,0,-0.0388169412684488,1,0.3790843109613781,4.0002878002252995,45.95780240829609,6.662838490088827,1,3.995800503925529,1,64.40305643604177,1,24.68482559502239,40.920714226183534,1,31.428313732926895,91.43235665715413,0,0.4991382555058785,68.14011443736601,0.11291254609590101,1,1,-5.222253942183032,1.004698599139477,37.45922379832785,35.98944974936933,0,1.8009251704458324,1.4512322789606107,-0.1630940634555369,1,1,1.5570671627698318,20.913742409148377,18.862192137339186
0,1,0.18375761829127196,67.67830580178375,0,-0.6122872422175372,1,0.42394852814602096,3.388424621595944,61.314817782795984,-1.28503268114118,1,3.265558617492615,0,48.52981333335081,0,39.139912926744294,30.41589257840665,1,15.668894251928128,47.1348773473563,1,0.44997012501194905,41.37910658095744,0.4919489525020475,1,0,-7.057176683117408,9.717501555071088,23.735966198611322,16.277988349058226,1,-0.14497028601928155,-0.10989286576931354,-5.901151765957632,1,1,1.440611607217901,9.007241084120277,47.54529913568248
0,0,-0.3953787144986159,48.49480120430993,1,0.5321570791579545,0,0.410984750825572,1.7516613195800759,33.848683943120555,-0.26577030299813664,0,1.7959308193718873,1,21.838756215596046,1,57.27703924034503,69.31027048587416,0,43.11581346925541,40.54815495178978,1,0.5972050489384568,34.38005913548164,0.695668191993082,0,0,-8.817443851889315,-5.600034510456312,11.378560320790825,18.495658847157518,0,0.17588468045485142,-0.5875751715333981,8.456712920006577,1,0,3.76073153341902,17.224913103584484,37.063668230482044
0,1,-2.6586083607911224,62.7525978872785,1,-0.6883893733786102,0,0.4964831800659126,2.4769671323319664,56.52783570679999,-3.259926717794346,0,2.388185841856693,0,30.262386162552968,0,54.02502725412107,42.14137264821019,0,29.142926009660364,39.60165818801789,0,0.281449278506573,33.97037718975029,0.7628638621904618,0,0,-3.4239778344912253,-8.458489154121038,14.701826097752706,28.73801581208312,0,-0.3117233141875991,-0.4009827253564729,8.556199095361357,1,1,1.7681336822809643,2.6501572169686294,28.58229595312727
1,2,-3.9018913301037634,1.1532407312981707,1,3.4302050318214086,0,0.4351730042571258,0.7647464977006316,18.105806903347194,2.7707116676293815,0,0.7443336270201774,3,27.17388618101808,1,70.32932281855989,72.15263050933599,0,30.38730273268129,99.80339313877582,0,0.9991717062485707,43.907995240470136,0.8258345516585168,0,1,-5.803665024484474,2.8330193974474938,2.0848027396590085,35.51607548643762,0,0.1699486253839409,-0.9330463029306114,-5.140046483647219,0,0,2.307290518405032,14.72826862498389,49.8637453261699
1,0,0.1533548681557276,32.66194936627556,0,-0.339619948995606,1,0.5439985400935821,3.740685523577777,47.2120050493901,-0.3730077372118181,1,3.4818048717824577,2,23.650767086301904,1,39.94311324564422,67.1024932548142,1,74.23161948903963,73.73182139091914,0,0.5549134976210872,67.62611762722214,0.08599309770935165,0,2,-5.916800860768584,-8.147876141022707,38.84194157820349,19.933679966355818,0,-0.15340242241781418,2.2192416159121358,-3.4051933053170824,0,0,1.3157346184121823,24.04250754834614,66.10320669867113
0,1,-0.016516458914519607,55.00108239541866,1,0.30191416166286866,0,0.43628813695822427,1.6641958819624438,32.73842587978565,-5.873861167574067,0,1.5787574366782982,2,27.551847233343246,0,60.46913261310661,52.751291731605505,0,26.950711009535354,47.30263372794518,1,0.5094298409695828,25.568263883805486,0.8377006017193858,0,0,7.052317890087785,4.445678422108019,4.909490954882032,8.301910779717431,0,-0.2860265076356964,-0.7835456210636444,-4.868295701220841,1,0,4.239578765760808,8.191791601203049,32.61583698986302
0,0,0.9084753705531425,72.98672196431244,1,0.2834379807158844,0,0.3395048398032171,1.612441101412419,40.479325010872905,-3.3094306686321335,0,1.7668222582320061,2,24.194685134798487,1,60.505447837656156,56.212011029678955,0,48.50016866379872,30.35152894238582,1,0.4628462212986897,26.903717093109144,0.8045555243295308,1,0,3.92462032318795,8.676936190264023,4.720045758509648,9.890425955759802,1,-0.31172014855643526,-0.6884918941535858,-0.5665405104853232,0,0,12.591791979969436,9.477390039002149,30.16008794030779
1,0,-0.47814642847735583,31.04952672654543,1,1.9582540321317683,0,0.123382213147462,0.8900719209493335,20.766484264389028,-1.567425912250613,0,0.9721218003969788,2,25.004403849034883,0,68.62829439839197,66.45429406561176,0,34.19117734988969,93.50043364182584,1,0.374346684151179,38.4143578612441,0.7819710912118352,1,0,-0.8647438251496613,2.233965865842766,9.00433687897397,20.786818496611712,0,0.3381124307359979,-0.5200701230511469,-5.273853058062721,0,0,5.031952428339162,19.511833492335352,42.99802813655371
0,1,1.19217866935964,60.146051023256305,0,-0.7540677683158079,1,0.43628584074677146,4.519065335541254,53.88631321276162,0.04825829807541204,1,4.668593730115896,1,50.03389085020263,1,24.395715052320128,40.97552764295904,1,43.93364963585972,24.63666256658771,1,0.47136538032112546,41.94873215844751,0.3043430594852682,1,0,0.750169098206948,2.8570694137878387,28.304188658835557,17.853900255378626,2,-0.5095929132908258,0.6402795150484166,0.9048661947964263,1,1,7.736849752344092,22.863310313819486,26.603964970583924
0,1,1.4988995327417673,55.245692275496836,0,-0.44420778184109044,0,0.5354023676920192,2.6259514251726577,60.40630571985007,-1.4286531071477402,1,2.57323820875159,0,53.40670868358427,0,47.75046223359875,21.097280803435872,0,91.7027262092615,10.000979137417687,0,1.1424197041087769e-05,31.45063797785631,0.7692679731690406,1,0,-5.969642167609372,3.6830700558147207,15.568967719487691,13.616857871768516,1,-0.13692249529176329,-0.49453964779233894,-4.621252350979066,1,2,2.335899355991804,31.346666206849196,52.023710451997076
1,1,-0.27131752934303405,23.389088451694793,1,0.5044432158532842,0,0.42350191339045345,1.8927567073932134,37.44747826037627,-2.5410808843872275,0,1.7287612156810024,1,28.23967967372816,1,59.2453444286932,54.656059630008,1,29.695703512586785,43.61408484389793,1,0.6680073229214458,42.980560724214655,0.6539079406624044,0,0,-4.594446997336843,6.27744365839046,13.2569786423992,15.25750539478537,0,-1.4926079570748805,-0.640756814742777,-3.258048579849709,0,1,1.193528708664214,22.45205228117397,28.67388753189286
0,0,-0.4333145739262034,42.885720571349104,1,2.6591388023723797,0,0.5414215517136126,0.595536195414369,18.2281829084483,-3.3328643627766557,0,0.6137825763386463,3,24.136694731335467,0,73.56047965741345,69.41425191368884,1,34.6759472678178,56.743432435288845,2,0.6054004268491655,35.466804507083324,0.7493606849264951,0,0,-1.0761959865118307,0.6454735272777672,6.229466184635298,14.837426888503975,0,-0.13086650986496137,-0.38812408938581644,6.972598910931982,0,0,4.279043838925209,23.228002103144902,29.973684695494285
0,1,-0.3104765974852048,70.07635981937443,0,-0.4735651467962436,1,0.4835929134211504,2.8294959613013395,52.65484101058822,-4.145759619651108,0,2.766370841796501,0,24.528163352465683,1,47.596414676977155,58.77116077870187,1,70.64312872480818,25.16218302869649,0,0.07065255605722948,37.37680476397776,0.4949072420656554,0,1,-6.045909290169519,-1.9759620361635584,22.30176367744384,12.288665632667666,1,-1.5749918549142836,0.19880373367314833,3.741969996351413,1,1,7.592218360593321,9.789776468819307,41.71259167846521
1,0,-2.125162989813679,47.5185632315052,1,2.986430296085919,0,0.9998551406483022,0.4690759183784384,18.01552397333023,-6.922252537338695,0,0.5049258735020468,3,26.704792267905873,0,73.70997322025157,72.98521023493836,0,38.95478911315668,44.98780282311523,2,0.5219226700134801,38.92750136331004,0.722302653311772,0,1,-2.0083988231879655,-6.914621933543384,2.139545563116494,21.146739321051605,0,0.7553015695055011,-0.4857128494102098,-8.399715306027868,1,0,2.574336216454759,2.3721976012673185,49.82607659602967
1,2,0.10483620958690124,30.837471384234163,1,0.05176774731830611,1,0.3909875641235979,2.868082819587024,40.53466151031747,-3.4607819892956337,0,2.5473063807003307,2,25.664643021661306,1,48.458492116368994,61.75623666067693,1,28.30839840610846,62.809006238297506,1,0.5193089675893497,45.9226956899904,0.46069951256658054,1,2,-7.459796959196403,2.456162330562343,19.9012466219835,12.39482858616049,0,-0.05941000808330598,-0.11061384258621461,1.5011572162889397,1,0,4.053915474290337,26.682303166293483,44.83256494177611
0,0,-1.832390876168929,55.176620923115074,1,2.3758339705006826,0,0.5010636925847669,0.7006260801730446,18.42543495489012,-5.6008068642091215,0,0.7089537399246615,3,27.444258062815834,0,70.8563772594345,65.80902308514092,1,49.14258940816989,40.19512650858591,2,0.18319807371051372,39.17815622873051,0.6716499027650527,0,1,-3.3599329771466246,9.190291478333702,7.556050198793933,14.496070641033668,0,0.41071258523731613,-0.1951350050778583,6.97903202662355,0,0,2.2265156695509427,2.5963309380813837,58.21603576753964
1,0,0.27502917264834664,38.50601163269559,0,-0.7524682978800095,0,0.4227148539017853,2.8344997668956586,61.03165851116185,-3.0036114143082893,1,2.7351747814394036,0,55.637623684648155,0,43.48630322406515,18.38711875535688,0,31.819161689224007,56.30559930365694,0,0.5066635465136792,36.34108403690433,0.7509767748135387,0,0,-0.13000971250639992,-3.3143315173729277,17.5102304535389,13.31682641240369,1,0.0330772573331197,-0.7712739469806715,-2.1586450381574416,0,2,4.834868368956747,23.994557795713956,33.80619402871795
0,1,1.4400328925669421,42.543285216543595,0,-0.7089421344666886,1,0.41188654088862053,4.081244448611562,57.19459856728179,3.7528952098176447,1,4.793534470272254,0,71.87431414564166,1,18.56919258792455,26.914167288737975,1,5.2283746493505205,75.67639920577733,0,0.5009885374006431,44.747744262487785,0.2824612167524083,1,0,9.95891315417801,1.9005636486403823,24.613155756429226,25.814948157459398,2,-0.5341205056196201,0.047670247422245154,3.614669851243235,0,2,9.031812785321314,35.33056046079744,41.94380331856259
1,0,-0.5577614169707472,30.258393243916526,1,0.5245449243325118,0,0.566697636599137,1.7647934783252894,38.69348812222893,-0.9460247242475432,0,1.7779841995282053,1,25.018296156606247,1,59.36058616433405,66.15617695714133,1,48.61034556112093,68.33794323730149,1,0.31414500964961556,49.65648080909799,0.505477047842212,1,0,5.490495139167308,-0.8784392427087475,25.485715268247557,17.406500970593445,0,-1.1927027342552141,0.37701127170024384,2.121964015526679,1,0,0.3841975603836739,18.432385948460933,39.35740047001046
1,0,0.7707366286849108,40.11083431260789,1,0.6045134481656104,0,0.4593542583676839,1.7651912218612515,36.609205220342496,-4.681886054737952,0,1.7775533503830951,1,27.352834207909847,0,58.63671493034709,54.5290295189962,0,49.27914852918423,61.671704299208486,1,0.517041138087326,36.34600441973835,0.7075119581781093,0,0,-3.732029248839998,5.292924568054044,11.590633166864986,8.412070599136083,0,0.3808760950701321,-0.6104875389318749,1.340744893048079,0,0,3.283172165266821,23.480457263393454,55.583202903564924
1,1,-1.7827279795847388,36.5370411017852,1,0.22234731031777583,0,0.4969942741423631,1.7510519501836719,45.236178254102896,-5.4538523333532485,0,1.5900034013050441,1,22.642569087380053,0,65.81161718826017,49.500143610970504,0,28.42399470685083,45.68182087199854,0,0.595924756859326,37.54283832731319,0.7557062981159937,0,0,0.827871094856441,5.2972800198352346,14.439499153845375,12.460270889563382,0,-0.43249195971442167,-0.829895919838468,4.878897177573155,0,0,1.588693207092082,10.223706413988157,66.95577025558043
1,1,1.184424858178638,45.4606430717752,0,-0.6377371963877987,1,0.9997052080523725,3.1237070267375757,30.93811048713457,-5.991195132690857,0,2.9291330973901033,2,28.356387489812672,1,40.01070497208532,69.24944894919884,1,85.44498604399399,28.49000445555522,0,0.6142543844129458,47.53261744392942,0.3945326803253423,0,2,-4.257670051416627,-3.4036059421372045,20.174063075529354,5.6021083756545975,1,0.033408538732779665,0.11563561400088215,0.6167805204758956,1,0,2.027957787751126,27.32849388885636,31.723267193276794
1,0,0.8495487079935818,40.12110342111194,0,0.9645087137674814,0,0.9706594299868756,1.2262077907119022,25.641994621630708,-2.172832838137726,0,1.2646406193569728,1,26.0912147970643,1,64.60004090102768,67.59585453900827,0,45.044141384678454,48.46597757990361,1,0.4632620099446855,32.47873497509789,0.7721359320690955,0,0,-5.423962491259967,-5.004505534036846,9.802628389693105,12.57261419479915,1,-0.2177177062778075,-0.7123436077490057,1.4750299725942977,1,0,3.794460666789601,24.51074349578015,49.676702084522596
1,0,-0.008104415528872382,3.8383347217537045,1,1.792488976288463,1,0.9620093633112402,1.0493028189979468,18.394815959016192,-5.794954221275443,0,1.055996929282797,3,24.352596397760433,1,63.79344534304159,71.53359509901864,0,31.908241938368686,47.517860329332585,1,0.6101812499251915,32.86575779423329,0.7260345681587471,0,0,-0.3417228034628792,-6.40430217853136,2.9445942480772924,8.105287161505444,0,0.10420212787620843,-0.7751678381333589,9.860791874755424,1,0,9.352202633162062,34.80916379155215,37.68857734800284
