S0,S1,S2,X3,X4,X5,X6,X7,X8,X9,X10,X11,Y,X13,X14,X15,X16,X17,X18,X19,U0,U1,U2,U3,U4,U5,U6,U7,U8,U9
0,1,1.3314212784491157,26.226696364243445,31.783928755083895,0,3,22.608261694783252,0.25071925067627243,24.395034860368398,0,-0.48532892129280647,0,0.7570909431358072,0,0.3211693425301644,2,6.137615086256609,23.324635081649358,2.8661128727595973,32.67461859280242,1.9109199978271292,1,0.11236260563774036,74.56780658495644,1,4.900498382951204,1.271683173069936,2,9.722852534078626
0,2,-0.36935404355890616,14.776082795653469,30.820044442934496,1,1,33.53887378903207,0.20489215577667924,10.675953008542734,0,-1.7457299166004976,1,0.506834606434432,0,-0.2094424597866096,0,8.334199649469866,9.816942569789438,2.4761768644478908,36.41584529523274,0.3296288899453703,1,-0.12247357501501195,31.663851285463547,0,4.593794987981543,1.8031497584294638,2,1.6269564808473973
1,0,0.6640047166284833,27.09445024592933,59.92841705794285,1,2,12.624865233850123,0.4613258095089564,72.79538263901321,1,-4.448535944804355,1,0.7198586812316202,3,-0.314468112256566,1,27.503198270097833,81.21112961051968,1.6472896744776613,41.22930146757989,1.9485828145388737,0,0.4500800720775472,96.12163143462527,1,2.2974475788157904,1.9619423686127424,0,2.891881666351871
1,0,-0.7939707547842898,36.25606299333204,43.457439993916424,0,0,24.77143919447167,0.771525464009065,50.75096787287093,1,-4.432375883310236,1,0.09921546364511313,3,0.7419674599496515,0,35.85986685628608,86.89182906156502,1.5938657259942937,64.67992266790814,4.3235510219321505,0,-0.9356839504697948,77.43576973363342,0,4.130294792066973,6.245455763671476,0,-4.217544232145787
1,0,-0.31233181134514904,36.4131723121926,31.55724184042417,1,1,19.049806238714567,0.6914274957796724,20.60302026007068,1,-4.495722565113036,1,0.3772963570998128,3,0.025572122671182477,0,25.329588597834885,73.34627507870496,1.5858295139778116,45.737716967522644,2.1332863115556773,0,-0.005292048421028418,44.74653041093567,0,1.6831284882202249,5.178618871323251,0,1.8378706140823873
1,0,-0.25534222278679597,24.97028169303885,40.09997391340138,1,1,48.67285136505423,0.36340571031213764,42.83211963460502,0,-1.0629890532391109,0,0.5361708996408387,1,-0.07534633794841616,0,17.49405733050311,52.54887765120213,2.3165494360347574,35.23561098386388,3.1165008887026797,1,0.3071429552710679,24.43414887427915,0,0.6352511493234906,2.9112369850561106,0,7.0508810705376845
1,0,-0.26138272351860975,24.82825265310631,62.94609404205926,0,2,48.623509220499024,0.6916403181126838,74.22447687209248,1,-2.0539825203164197,1,0.665267351716843,2,-0.9545589853270691,1,27.638230967661478,89.36767556442084,2.239844545656417,39.56178340444701,5.257036762514925,0,0.44881712931231604,15.652301977890437,0,2.4909135490427716,2.7905367479906484,0,3.682167223998171
1,0,-0.6877876391507884,37.39653347620243,32.24509519385894,0,1,17.402536475915788,0.8956606614334188,39.19226955786148,1,-4.462688066533369,1,0.14901005715792676,3,-0.345322602604667,0,34.70754865784555,87.01570526309754,1.5989619316166779,65.02266679176586,6.702898691012656,0,-1.2728052803028798,93.42515047428333,0,3.3401118014017133,4.605281359063099,1,1.0560810850441413
0,0,1.282291452805634,16.01471670000082,52.175776040930536,0,2,39.41155447764731,0.48555507724729696,57.55953934797475,0,1.4347861849214194,0,0.8314788294014593,1,-0.5888483426117238,2,11.89393943836389,52.40796147164023,2.846633372616297,32.704888698942014,-3.815613370129036,1,0.5826030335112589,32.05263037688166,0,2.915392581418489,1.3068319084134847,0,-2.1454544102857644
0,0,2.605391901821153,18.512645279215544,69.39312662669039,1,3,32.37326849578644,0.24340426043331914,79.88313804955791,0,0.16427511183677268,0,0.9485536215221482,3,-0.2952122642214879,2,21.42173575796912,84.73843843442295,2.610207260881761,30.806073621779102,0.23738890114964484,1,1.1279828773812646,18.037300738148232,0,4.058636899466787,3.0990096710547603,0,-3.295493993875489
1,0,-0.06171546549049592,23.019953225202414,37.711990141339015,1,0,23.62198084773665,0.469949269564338,46.02413498348214,1,-2.0539825203164197,0,0.5452899524365505,2,-0.788900891506902,0,21.895392176104163,63.24657375502649,2.3000795093072197,30.66396817546774,-6.879475179385298,0,0.3798287309948865,37.91047553497373,0,34.34240256557367,3.1248546519314795,0,-3.330370165047314
1,1,-0.4569265542571818,37.916610775296796,31.519705533560874,0,0,29.316161867629788,0.7875283624487266,10.442339091358303,1,-4.190209591067838,1,0.08667591996716278,1,0.7322042191014145,0,30.580500154451443,42.85177282458677,1.9512763935430733,60.235845388019,8.3052760511816,1,-1.3144344120764848,71.04510060243354,0,3.1286602816440765,1.4533314949533291,1,-4.309065067700484
0,0,-0.5631484867270967,1.7884669301252076,67.72758421961872,0,3,79.9006325214105,0.36914478622833075,69.80790140540952,0,9.958668513957761,1,0.8890704070788364,0,0.1333636402783543,2,5.262819371093963,28.552440753904644,24.040106778852756,31.81294542815671,-5.011629789827616,1,1.1380544785506395,62.208401547160555,1,3.4184096976663794,1.0586480043257007,0,-3.7784367697444647
0,0,-0.3041154109421366,0.9967637459963385,57.17528844205422,1,2,36.26236207410926,0.2659034409573381,41.68548957195838,0,-4.7029332054581685,0,0.8159937527711922,0,-0.7399803450421156,2,10.883975733194347,7.362908782835875,2.4311306548951523,33.64572210655197,0.3451407954252339,1,0.4342990512022316,52.626381614549345,1,8.355008917692983,0.7516325637499893,1,-0.24281264279071912
1,1,-0.939986675159494,30.769663725628877,31.878926293087265,1,1,21.149997263773706,0.44846919864395557,23.622242951064987,1,-4.444598589078392,0,0.5446936636114572,2,-1.0075196559242925,0,16.96395405498946,61.90365420033174,1.8782946623979029,35.967410204843674,8.846317953067494,0,0.04083529933882301,46.59451376985637,0,2.659821766876178,3.1998936924307175,2,3.505602011688671
1,0,-0.48945686158366924,29.57393780791906,33.0458759567565,0,1,32.977519515335146,0.16543725303991252,35.69296111247927,0,-2.7796166284127244,0,0.5329008646076153,1,-0.11641575496820535,1,12.208800766404512,40.252889979042344,2.0432214091773027,39.792811931335706,-5.9446833446934,0,0.371132495867372,86.28666148481923,1,4.2296328283815035,2.408081725393833,1,7.609296654632935
0,0,1.795692595452754,18.563129825066788,69.10466414861868,0,3,73.27123480839886,0.7178156788733991,79.63855255520116,0,7.7110543176501665,1,0.9435320246971004,2,-0.5668435085061718,2,16.97737817444494,91.56074882787776,5.767122675542237,34.98514012536259,-5.099066566064353,1,1.1277907327535293,45.715413353679054,0,3.9555883938121013,3.5564231593852704,0,-4.054343919899094
0,1,2.85729324895771,12.249305816551338,30.630982187567547,0,4,19.772930403747054,0.9238313952993009,43.1918858666588,1,-4.516788400104033,1,0.7888854220041234,2,-0.8234572413512835,2,14.6725311549291,69.72539619839586,1.9883342959847492,42.0104894778425,-2.3603039286822236,1,-0.19862297339866705,27.492074942577062,1,0.8914529699608355,1.9292998908512198,1,-6.169721618164882
0,2,0.7817302862536722,15.162104385013052,28.84395073248009,1,1,44.65976143747602,0.152394674466938,7.824383810985198,0,2.9999527762353306,0,0.5234180563663465,0,-0.3210558109289143,1,5.11149714003831,16.374295723801396,3.0901281505855045,32.13158845388728,-4.16810978703781,0,-0.23099385109994824,40.60497982723376,1,2.7388130371875596,2.1699477525434445,1,-6.383929063752131
0,1,1.59048946224904,11.792111136669106,44.74587116259282,0,3,39.26752260887315,0.4025852807816204,63.63088219668982,0,5.333154029545348,0,0.9010013787521493,1,-0.8056266714640562,2,7.2977847772069,59.45586537005628,4.385977184885226,34.88378557337167,-2.1371577446313967,1,0.5297248663426073,63.525130635967884,0,3.1221777243837594,1.3955336957189355,1,-2.2856502210569163
0,0,0.6047519340503809,9.790059750387563,52.86935468109128,1,2,29.298206935938556,0.5519855517590452,63.955467536292886,0,-4.69121036110721,0,0.810809439807797,2,-1.0064395878876804,2,14.363246026383077,63.45939143609935,1.915173579007498,32.5299314415752,-7.960646825915367,1,1.140830693909799,3.435295088800483,0,2.3296884701779175,5.863490075542553,0,3.966674542925544
1,0,-0.8483069499954121,23.893248905074493,45.82126800865196,1,1,30.003052726766605,0.40268767381756554,57.23064108498903,1,-4.213344892619211,1,0.4637385110335792,2,0.5042939290992384,0,24.59977208343942,61.31288407874611,1.7940689803074006,37.96738753077001,-1.072488743234274,1,0.18107020656499187,18.4768311141855,1,1.2557454118350695,3.0423846201912927,0,6.290582726479936
0,0,0.36304706018744787,8.394651075960645,69.85865845666089,0,3,75.48237409586422,0.6448597782833149,79.0958311054385,0,6.737284276902031,0,0.9531213758060911,2,-1.1279606860531397,2,19.88412783123478,85.73782167020495,5.705731062737817,32.45516478508231,2.4268973926732826,1,1.5786938750359403,36.703022818119706,0,3.4978840867060685,1.2544510321363644,0,-1.3889441239474216
1,1,-1.2474751564389222,23.332744686342156,33.84901510493625,1,0,3.9714006135269253,0.22916894536143717,15.893251072298419,1,-4.615382634556471,1,0.3211579202509189,2,-0.11363226740674891,0,24.79055942175622,28.28571631668212,1.9285534553049886,43.04367675473572,6.787563623028813,0,-0.22813774657688266,38.02519113315827,0,3.941509594234891,2.7463416939968113,2,2.9062432005284133
0,1,-0.4460180552429283,35.69626267355224,37.9967333012772,1,1,27.320713854466305,0.37322960735344907,27.150362502666674,1,-4.7948491784613845,0,0.4143911043827576,1,-0.6060034061944751,0,19.219227527255704,35.97458461834564,1.7033723628147126,33.58261383949464,-1.1675155382245368,1,0.024104386647145266,44.268843017917064,0,11.33111185764616,5.130658686208604,1,-8.04934966185651
0,0,1.1438287164067713,17.961690638622173,34.83588270378507,0,2,38.47300101264946,0.8124505731887118,35.651794194114245,1,-1.2220113044533853,1,0.4084806270773377,2,-0.9617592294001517,0,23.44773141280929,65.13954764935241,2.417590928576302,44.72217877370339,-4.338714422830252,1,-0.39928968891929173,93.7610714158247,1,3.502891341339101,2.4465646943558084,0,4.235857355029593
0,2,-0.6500128124526051,7.67619428554406,33.22753445543772,1,2,13.615297506323571,0.4451525580122566,7.197838561466776,1,-4.456481283884841,0,0.7499673212013048,0,-0.5220976465319633,1,6.919541809123566,7.092639776937842,2.380084137953183,34.976419395252336,6.483659608488857,1,0.5028627284767021,13.064202975256606,1,2.832981241968828,0.7554387635595046,1,6.6157039840415806
0,1,-0.6252273083328628,2.6744292676808668,48.52426345984605,1,2,73.12646868995152,0.21442058332447594,19.046024982958333,0,8.797514334734643,0,0.7028243442697311,0,1.2363868655836523,1,5.375388303617948,3.4911868716217653,9.648703237159072,32.92641278709708,5.410675389182053,1,0.4830266965425499,21.35469119284858,0,4.127221256557923,0.32053468259251,1,-5.863467616618366
1,1,-0.3589748519416235,28.390669902794134,36.42773199266289,1,1,31.23645705149955,0.16555210076410226,28.88109278102579,0,-3.7146104794013706,0,0.5922997325892183,1,-1.342187576953138,1,11.885846900067394,39.15234788550366,1.7724548458625284,34.80492232801036,4.117701009149037,0,0.5247070993111329,96.21386902799844,0,3.0316407487563906,2.8431396658102206,1,3.081594325416397
1,2,-1.7212292887246747,36.56559046482073,44.30637697270349,0,1,21.506334652733415,0.4086502452153423,29.533075110455883,1,-4.4580610011628865,0,0.6352360905201544,2,-0.030004433473723228,1,19.32000619642135,52.17741835032071,1.555136691660234,37.168428071462024,-3.897217531435519,0,0.4987787509624424,93.27297573754309,0,4.024510234852215,29.667920655418182,2,2.0073884440474803
1,0,-0.3791287773230121,24.76527715195389,39.28667206059137,0,0,35.03445748719504,0.5200287619852404,54.200786331879335,1,-4.670946157287115,1,0.19848092283268093,2,0.13524034198717333,0,29.642768466513466,76.21116105013111,1.7299167707966119,55.98477399567844,6.6672331844969115,0,-0.8916007400828431,87.62538698604202,1,1.5724404337267712,3.096903952353562,0,-1.3236387684781796
0,0,0.679318990616186,14.029900849868987,69.43150623128402,1,3,65.6314461007651,0.2548480427373817,79.00666324373312,0,6.331939161211771,0,0.8753854883066023,1,-0.38321258742140446,2,18.157165598016583,70.9416487869126,4.903958805394539,30.037797992084847,-3.6458846097689896,1,1.28983255843427,65.33654012583574,0,2.387505305327517,1.907576769497278,0,-0.13429457492446062
0,0,0.4115216704311625,20.147740425962724,46.85602229529894,0,2,22.34089839691319,0.2704309697793498,49.042322078672775,0,-4.30469258074093,0,0.7548403185663698,1,-0.7553621183475242,1,12.744690251606418,48.5553774297882,1.7044453194316924,31.572041197602868,-6.219982023833363,1,0.7265096846981207,23.21241727910026,0,1.7572676133229757,2.4335220421889856,0,-3.60999179433022
1,2,-1.216107603213303,29.525040788167143,33.46721404854154,0,0,27.544006273820365,0.25074964585518245,10.997310106811247,1,-4.358266002586967,0,0.320911037190192,1,-0.7311214224772924,0,16.46250761895236,26.197532949972103,1.7178591171632902,42.19649653223427,7.6696314654167566,0,0.24526835331916977,96.01935135987783,0,4.771363142654451,1.8969454413423894,2,3.261201279076424
0,0,-0.2338531708780767,1.2176113749146311,67.85246502471486,0,3,79.7761623882525,0.22432835041147242,65.0629277251248,0,9.985306788539525,0,0.910464771010924,0,0.4592891435912676,2,3.1828483374992267,10.217844149890299,29.9666139308843,33.63299554906993,-8.805164777327292,1,1.112280219061366,68.63977733593096,0,2.38385325258925,1.688432373209026,0,9.663182614166317
0,1,-0.3551238710528573,16.211540902435708,32.18809343128042,1,1,57.298256899883484,0.8125611917100926,15.782301640403658,1,-4.4174899847097056,0,0.5351073483388022,1,-1.1639035451719169,0,18.521276828798335,38.489722485991216,2.0122292181023975,33.13729491587052,-8.906893070031897,1,0.1087549513108519,33.15632958188297,1,3.1837937768746305,2.744559821887948,1,-4.459941098328509
1,1,2.8369570264240727,30.060968553879928,18.360803831345397,0,2,28.283554086585063,0.9999815715407672,9.955919109509246,1,-4.356786422292451,1,0.002003951562833728,4,0.5968357628629206,0,39.8123603061203,97.0174597382476,1.9066908137409357,69.96549726311511,2.309921159080597,0,-3.9161722694434506,43.33047388074034,0,2.8806322539816125,4.486129572452184,1,8.91810620035374
0,0,0.12989332803126508,21.301499770927368,58.42400127158809,0,2,58.72720638753638,0.20339422033191223,69.04400664742532,0,5.358090706965534,0,0.7178711655299034,1,-0.5432866872179187,1,12.544743455141923,58.214552434558975,4.356465881109481,34.631135386400345,0.12148644875059489,0,0.3659753076226519,35.70800496706284,0,3.915289154034506,3.1275601386197556,0,-1.242493002692143
0,1,-1.6666824489994874,8.410512050591606,32.649311133151016,1,0,26.526776213048258,0.17777084959356526,8.327592801381304,0,-4.554443890859905,0,0.49414445348448394,0,0.11252667127869909,0,9.857418357306155,5.604352099734333,2.1488204829633126,30.209757273245973,-9.577697363855792,1,0.3518182511783737,86.37695013317116,0,1.993444129894706,3.105638180429315,2,1.0547160174528507
0,0,-0.07141174000913622,2.407960774002418,63.658734180776676,0,4,77.86669294848919,0.44641645842089284,50.3761093841992,0,9.720934549020981,0,0.9473660448713251,0,-0.20554565232645367,2,2.942328672931085,21.718273074440113,14.950929530809846,31.5492113170438,-4.077200713207758,1,1.1324454380114475,35.04263847101809,0,0.4893400306060036,1.3620454499824237,0,7.834475767669517
1,1,-0.8499803818963977,23.56586865781269,32.95949457046273,0,0,14.736109442322443,0.5346162626997553,18.671052210016835,1,-4.229202030433374,1,0.18303961617230896,2,-0.6771489951790769,0,27.394165978065722,41.10735127972992,1.756251576727883,46.189740063574675,9.904737893769902,1,-0.5255928696301172,56.13730950398993,1,0.9418793651466209,1.7445447042435018,0,5.8453723495175005
1,1,-0.3988924357712266,30.028521448212242,30.927683702817006,1,1,22.090055453185336,0.14976198423037962,22.039645920370003,1,-4.407075419748068,0,0.6106246443069351,1,0.2707808038057333,1,10.630680031037102,35.84458571926054,1.4726865373386036,30.638748911502482,9.181323350023128,0,-0.13627756016701845,25.170876630445164,1,1.99821978052649,3.3325550611075125,0,9.4343839309348
1,0,1.2379169092519906,30.048258463294726,49.525234789246966,0,2,30.976835001495346,0.31515794038090283,77.00419434460203,1,-2.0539825203164197,0,0.7059334089700288,3,0.34407333128583784,1,21.48860536728472,90.67313641873147,1.8902684529344786,45.240048796708834,8.124395679915803,0,0.3669263314238722,25.544521875792913,1,0.7927454766579283,2.4521149388136823,0,8.456119042614585
1,0,-0.5401409179065129,33.36982343785225,30.479024604145557,0,0,34.087064174126674,0.8519617216324571,29.47836075444598,1,-4.379257788810607,1,0.1360494244512077,2,-0.4636345834111305,0,30.44347461776841,81.28099614251292,1.72474972988127,62.9243238447995,-2.6494215995875736,0,-1.0912387790040794,28.94871722371557,1,2.4998410505701694,7.756477914270627,0,-4.8270690632513835
0,0,-0.6997723935996276,16.845986621947254,61.249101722915015,0,2,56.31119994962905,0.3011067558153808,59.02292012655364,0,0.13281501211839597,0,0.7533090603967172,1,-1.2038506282741266,1,13.524250631665788,51.60523189622085,2.8728140788993555,31.663021381678444,6.964092045361792,1,0.8956881948891353,84.92418787023024,1,1.2039404618648755,3.032431173549651,0,8.07598422977626
0,1,-1.0597392148660327,7.158106771462798,53.32369188129925,1,2,53.950387201512974,0.5612493931448459,31.042811655420813,0,-0.6239642880888727,0,0.6541416181043753,0,-0.8179779978719195,1,12.422923876666568,25.12749533464821,3.3173145667050195,31.01606346004072,-6.997685747316165,1,0.887570080910154,34.707774074138044,0,3.8301002750807,1.7987772177064478,1,2.7424161790078507
1,1,-1.0956997363532577,34.546761342430756,28.002749766192355,1,0,9.933155083500317,0.7946902060523011,18.53074787776321,1,-4.64800418824594,1,0.19602821073052212,3,-0.6943865249804878,0,33.056685373935444,73.1786249859699,1.673296869601968,53.787649053610075,-6.543756035041727,0,-0.49889986022479754,53.186364710158585,0,26.694092178062665,11.150130066829671,1,-3.9773184900524363
0,2,-1.3451556668857454,15.163201107530426,30.69397176947905,1,0,6.521805479404601,0.4334073118513465,6.998460132868893,1,-4.472370016213832,1,0.22675030884492703,1,1.8695903397752232,0,25.671889242287055,11.031342435891977,2.1520610037261814,35.48664130629384,-2.209402904603964,1,-0.34195158042132034,20.453940010914206,1,4.926104767556755,1.9007635247776604,2,-0.03239379989453717
0,0,0.3568908720940915,15.5604833629021,61.799281218579324,0,2,65.79081108888845,0.5307690103440674,65.91149255676184,0,6.783175821076057,0,0.8028247081643815,1,-0.5630264322171203,1,15.638854814018677,64.34511907546042,5.736690482249602,32.2273607306929,8.561567953604978,1,1.0877298090796614,68.22093009738623,0,2.3537248797043606,1.3737487105665975,0,3.0033067544204783
1,0,0.33147350737444214,31.93861250922561,36.96989626762503,1,0,18.931510133931624,0.3297174471954772,49.72322253299438,1,-4.482583425079511,0,0.4323238604500172,2,0.158901511330991,0,24.40227459082916,71.96364240842598,1.4929765834040856,39.374592779170186,5.1219289088796,0,0.03373262450644353,56.463819830582686,0,2.930035542251889,3.5878399227841284,0,1.69086755314442
0,0,-0.7788379768388406,15.859046821177845,56.800986709698215,0,2,67.84029557572453,0.33284686334536606,51.65208530725459,0,3.8620174867918102,0,0.7147001690339227,0,0.6175121669616901,1,11.056472664433993,37.08485167497928,3.8398053298679096,34.27965616468491,3.928104611300249,1,0.510603310895468,87.52319504964726,0,0.8836508517256281,3.672842141840113,0,1.305280300549338
0,0,-0.18150575238967803,5.2531100211900466,61.795180497790284,1,3,65.31773579975948,0.17781128570710392,66.4654072423184,0,6.630367496636364,1,0.6976888076049804,0,0.2646397083165181,1,12.289448632426206,25.5928459479961,5.644719963357482,38.80767062820323,-4.441655070631608,1,0.41961610533488236,15.480575019271047,0,2.9092024765122884,1.7970664220847958,0,-2.9207421700611107
1,0,-0.2296163752760273,26.710054919510952,59.66683577223299,0,0,41.6356060496068,0.08813578310692188,69.55494586111668,0,3.5815962570423583,1,0.5702368231777535,1,-0.9333689342732121,1,18.454488262553685,56.22416448936327,3.001161500874788,41.898942517271024,5.375380750071837,0,0.795049698621064,87.86257795010727,1,2.1191865963708496,1.6777579562010985,0,0.3227129395148616
1,2,-1.2946573287505945,31.257316294778548,32.51174579083249,1,0,16.554078647134993,0.2000519250245839,12.860277227868174,1,-4.308232050732315,1,0.4155839844956134,2,-0.5300995355938343,0,19.72679678680504,29.103758938110104,1.773837814788355,40.16945779916099,9.34226611733149,0,0.06422798188525093,70.47325397630489,1,9.669456243065174,3.21265318108954,2,0.0885855467213652
0,0,0.567726896502562,18.11058917161565,49.47512181193258,1,2,26.71264927524371,0.4866919189181401,57.580188883091594,1,-6.418285942003067,0,0.7266295257244961,2,-0.9594990284226228,1,17.925022028799336,73.1931539023749,1.422274690689676,28.03495194856206,6.29222385745453,0,0.47700131156022074,15.698256950419603,0,2.394060648418217,1.5515376105276153,0,-5.36174958092786
1,0,0.26530597679948326,33.1853836474282,34.48605137382927,0,1,18.467559600068366,0.9054811659267753,43.96520714364308,1,-4.459176455645846,1,0.09459836193502574,3,0.6946165234521459,0,37.93801620573031,86.86393168106613,1.6115116143040893,67.31353556684209,6.362127125972066,0,-1.5287828392973832,81.95189818587059,1,2.4908657068634192,2.6752592052186026,0,-0.49114406753853324
1,1,-0.6572143713345573,23.59499644822833,35.04089554835876,0,0,24.54636904123376,0.558497271042558,19.25314170982263,1,-4.437911625474138,1,0.45350737962031307,1,-0.7395685990379575,0,19.606430979746477,38.103980729959986,1.699050804545281,33.67954660500577,2.9744891840582106,0,-0.022268767816925036,95.84584347390813,0,2.370797331793792,3.1353913806739366,1,1.8481687631270418
1,2,0.018304322458852086,22.490847995420697,18.19257178127866,1,2,31.08232936555247,0.40677250766885287,0.4917448942720881,1,-4.558699211967642,0,0.4357377438801126,0,0.8405235588475595,0,6.521474911301071,6.286583268801982,1.7456414510594058,32.11483854391156,-4.49078231475759,1,-0.4441437203987765,35.96165479504185,0,3.7986404840652854,5.292797159498665,1,4.950854748429631
0,0,-0.44286220116783176,5.763684300517857,33.59722331907427,1,1,26.053448032033852,0.20033347288570047,25.469094578451028,0,-4.384332669153372,0,0.5506373744574012,0,0.4070105554922062,0,11.229448168103797,16.088004050755632,1.9497104050896015,29.97515049260838,3.953778557132278,1,0.25741924631559926,71.02870884301093,0,2.540209753923289,1.117612986141699,1,-8.878491747130584
1,0,0.965459997241287,37.839089079001596,32.0764400445364,1,0,20.500250846270735,0.9969966703270997,60.00272748565182,1,-4.502562616405211,1,0.005950140518987901,4,-1.0960349007827372,0,39.94484667481658,99.45470392805015,1.7994557511808402,69.98632885952311,-0.4576113600661209,0,-2.73341590699792,95.11873570389314,1,2.0956726552480607,7.292123417262743,0,-9.728152489514327
1,0,0.8376270892558275,23.707541023431062,29.94039170278975,0,3,20.739274079285572,0.843154238567746,26.148647378326068,1,-4.657003008534004,0,0.8307492091574186,2,0.9292612805343076,2,8.827774484016667,69.35805053552723,1.8562160244556563,31.806848613095987,7.301877391322304,1,0.3036531905992923,4.77584446667656,1,0.19311850167245448,2.3239085307018272,0,-0.06485581414160713
0,1,-1.7174606731495488,9.973149694636467,31.803570703745986,1,0,27.09043697374495,0.25526623813810445,10.318762022136205,0,-4.418470086295572,0,0.3934875329830013,0,-0.8774092831990261,0,13.414482702188192,12.440250475024357,2.252203619011551,34.10169364442805,-4.426531168287489,1,-0.5613746892922997,15.871484356199078,1,1.6159307974518344,1.6031971464174612,2,-2.2668233297529365
1,0,1.6946213288620355,19.98658021716189,54.08180006438604,1,3,27.387575794234778,0.6920178666633393,70.0104276353226,1,-4.50772121901619,1,0.8309430845817073,3,0.39878448095050767,2,20.10351940407724,82.33962165290407,1.7623677788797476,36.60990876180553,-3.5668056808069117,1,0.4632993090793283,49.38219591588952,1,0.7416870968401428,2.883250634708306,0,-7.553363422599374
0,0,0.2351939097886061,0.6258216522653259,68.48511296314251,1,2,78.19765398172875,0.2323373701242606,68.13123422742932,0,9.589936164473688,0,0.8247731190872107,0,0.21352378869039793,1,8.428154815847307,19.03658225759231,13.591163148089555,30.122858729625367,6.270714677649,1,1.3704569472313697,2.258018409868623,0,30.55003511442037,0.22303618775693668,1,-2.4617058863355856
1,0,-0.9055102973573175,38.29657748828708,32.02226406200542,1,0,19.890340800227285,0.835104584503318,42.539849633663174,1,-4.382063815064025,1,0.20467824565230502,3,-0.061776959410709945,0,34.59373006470103,90.81570206967935,1.584167530924525,61.53355993557367,8.544090010308075,0,-0.2207056528398508,31.97202764125042,0,2.7113866020343647,7.40636249803176,0,-7.290898838736664
0,1,-0.465988700220032,7.8965300962258445,35.047566234978774,1,0,25.767444556443234,0.33700467003926204,17.377613521681848,1,-4.455847191615785,0,0.4221112630193856,0,1.4600428809959753,0,15.625257547456554,18.169299357693262,2.087374629403774,35.369187958326634,-9.588962923003413,1,0.748076801592998,2.2804791736274033,1,3.4102049507204057,3.140508870121232,0,0.2096923667302839
1,0,0.9144112004834296,27.768083359222867,33.45918950382612,0,0,18.592144199668855,0.9753721458377935,41.280471992525385,1,-4.473977264097169,1,0.07577855689363577,3,-0.297738652700789,0,38.44387338517959,91.37577774656248,1.8399097612098365,68.13442901386578,7.50994253486239,0,-1.7691379259920825,56.08916177980559,0,2.0431909775780173,3.1039843793837156,1,-5.091591265367022
1,1,-0.9105203958195763,31.752054421268348,42.82832252740087,1,0,26.162006776831753,0.34354856785786,9.803839777107996,1,-4.572881391141417,1,0.3360834024713072,1,-1.457664515106789,0,22.78056096835553,26.360860843811356,1.6464642437435668,46.7795088200391,0.6658517133595474,0,-0.07647047812898457,64.59061109395631,0,5.2235503703153645,3.941261311034837,0,-5.218238031997501
0,1,-0.18304993055721744,13.862642473579507,35.41509783452256,1,0,34.84961240400013,0.3092712723352618,20.435680899527902,1,-4.310368141124849,0,0.5079326446713558,0,-0.6604263978326995,0,13.093155712672878,22.199465876182746,2.1341435484958353,30.225265525973164,0.8639123337676722,1,0.11782188941547891,46.23726539603841,0,8.072459219841209,1.1503815144856593,1,2.568145752266574
1,1,-0.8070731033165873,39.443091839698255,33.34279043050463,1,0,46.44749762689265,0.9983067423366735,34.5898692081452,1,-4.303801950385603,1,0.0016305951753012304,4,-0.6950444936117568,0,39.95755004354328,98.28631686039495,1.5548896331005426,69.9943132982036,6.362675337265021,0,-3.1824508602734403,28.345688865113473,1,0.1353352832366127,12.832575606702651,0,-9.854743317807275
1,0,0.33069619154293906,30.110986430992106,33.00159623736438,0,0,35.35820553223767,0.8917770481833325,46.16098832225596,1,-4.502930561441698,1,0.12160906604872918,3,1.0906643295801788,0,36.08289525644686,86.18988598136002,1.8820819477028834,62.99061438841108,5.645133447545593,0,-0.9111295636621071,20.48166823334227,1,1.4927249074726174,4.479714661781297,0,-6.201503818681169
1,1,-0.8847759881341416,22.044047579070302,32.475869938582406,0,2,49.7685696671587,0.29223099387735585,19.08594047305437,0,3.77985189117892,0,0.5188201663628992,0,0.4458779830113607,1,10.256793879199176,28.850183658508712,3.6292771464461633,35.908289687358945,6.89874562586397,0,0.23227947606524108,48.00098992767462,1,0.7029568986458783,2.077447078276031,1,9.098143679837062
0,1,0.26130008969309726,8.508293849602772,34.88749378852856,1,0,27.205688754792277,0.4463035324332067,25.800040016175313,1,-4.628374468368913,1,0.271692487150301,1,2.571326763191995,0,25.892829384598297,32.08158705535881,2.0698711481407295,43.31574221335423,2.9399465760299357,1,-0.4523584155913792,40.72993353244596,1,16.269652773113126,1.1648165037203506,1,8.17692542598689
0,0,-0.7707937212123779,16.23399747917186,33.92636250024944,1,1,34.85748318672883,0.18997719945085417,22.675827929019068,0,-3.187794270259997,0,0.6193483674459316,0,-0.4224613792381648,1,9.345474170576102,15.511024726429484,2.129146983138361,36.01307515966179,-5.499495755816971,0,0.5162170564723619,45.99615506151586,1,0.6993191340801312,4.502752343096704,1,-0.16297170801282412
0,0,-0.18852853445014744,1.2739179692104585,69.95542807895151,1,4,79.40682723685063,0.40778341078983904,79.50921762744991,0,9.819510563153724,0,0.9913468322648824,0,0.512408711769844,2,6.053218193481911,51.94416527415298,18.640563042005326,32.186319567214966,1.6487693021896064,1,1.605737145876465,53.97244809860595,0,0.6841550735163667,0.22869796544865537,0,6.22471161986741
