S0,S1,S2,Y,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,U0,U1,U2,U3,U4,U5,U6,U7,U8,U9
1,0,0.07003074456970511,1,0,1,39.47448929725938,1,-0.7109257155436428,0,8.794090918269422,0.24475317230892385,2.0618576104150077,73.98532693967144,-0.6657432761556363,19.750849415030206,70.67987973867554,1.4300389998779415,1.0196306818841927,0,1.853961206692233,1,25.2849565434122,1,-2.9867054528978905,56.80649118727615,0.4061383238018462,28.081194273404048,1,70.65446412801673
0,0,0.07220303645594073,1,0,0,32.534627745231745,0,-0.8862073295576431,0,10.215743920072367,0.18797677439638455,2.859770577978601,71.01808132119504,0.03335033918313331,44.079275633581446,79.08343007788223,1.4415424562115424,0.907462794507185,1,3.1747979268843487,0,31.886187537324822,0,-2.8505087017744035,26.032392900025872,0.5215382525548248,25.713053640300604,0,27.69509355832578
1,0,0.0009735533329975314,0,0,2,37.818351390817924,1,0.027731658755165686,0,10.231446960709656,0.6198623205583491,1.4380329596807337,14.466876950167029,-0.6347695767242141,18.5784176622211,36.520964413312655,2.686241324389304,0.880657025117491,0,-5.854062835174986,2,29.73401321841836,0,-4.43743890487605,72.37600400503379,0.7884131307708275,13.533758285598552,1,46.47047709292856
1,2,0.1732937709206571,1,1,0,31.937605967833697,0,-0.3024993511030416,1,38.730439727497426,0.5301423275698797,5.393243603849527,49.908735538882155,0.3876132791911734,47.692200539348036,80.7477587992095,2.845429032637665,-0.49058794867002037,1,8.375442776863487,0,56.234015462475185,1,-4.960456334489743,4.0437607205970405,0.031980503457827714,31.62555498889443,0,64.4284274770333
1,0,2.226160628466352,0,2,0,54.97170970085503,1,-0.6040759464089477,0,8.05405268218093,0.1601303009899669,2.315296496983652,86.57295923272285,-0.4547346794492617,29.888515212441646,64.60927705615104,1.3814853861969971,0.5955475052951721,0,2.4158518356732124,1,34.9753896999165,1,-5.96914552398636,67.4870691471869,0.7231219077673122,27.51048278192983,0,37.26513096267794
0,0,-0.3969136924279341,0,0,1,49.601038393786325,1,0.009308735834864676,1,8.946481658613749,0.3991937919507807,1.765442329285211,46.33211141484881,-0.6363813057823895,27.179672211877456,33.64275020219405,2.368301921990095,0.2602870906232981,0,-7.886423476259202,2,27.745919815490176,0,4.646830404020189,68.59103806519069,0.9477592071752667,2.969973279864857,1,38.11379399664011
1,0,-2.1982053495264995,1,0,0,29.464007164270974,0,-0.8225811479174092,1,15.22531217706957,0.2437919107971061,3.8439896838226644,69.03715546673297,0.4362530056008089,40.72314407951409,78.98606646417929,1.4462257645925283,0.7112867191544229,1,7.0935919972205,0,67.06126124683729,1,-9.187032249188963,49.04377285149999,0.7607808197683692,33.80326275355799,1,43.63167990477444
0,0,-0.48034514393896993,1,0,0,27.074510672541898,0,-0.7526009968726716,1,11.17879673034172,0.2586786972402032,3.7225374255359682,66.80080712132623,0.4673515716793752,58.74676738810972,78.19707812479118,1.4234106390773817,0.6314377634302156,1,6.812209385453233,0,58.68894810770899,0,-7.229777009583936,43.08873010624853,0.5304398622629611,32.96103657742035,0,30.393928286404837
1,1,0.02816786337404887,0,2,1,61.84755020736787,1,0.5879496650327461,1,21.956332926855225,0.663284001610439,1.8290605847820565,48.474774906476945,-0.6232431504006085,22.322656547140024,35.22584727946874,4.062422756207775,-0.3333049986945426,0,-2.1083242842694148,2,39.40499701407267,0,-5.3083860062118235,11.394211527263183,0.4068761062315257,11.566963802405756,0,82.94323280278932
0,0,-0.48431878893825603,0,1,1,43.16387391575269,1,-0.6226164474846745,0,9.056613715424795,0.19281112038966736,2.227170713650681,72.74703037007707,-0.6170574144432617,27.97198129456287,65.31565355014907,1.6710428968191327,0.9716732328264343,0,-1.4534888895614078,1,32.47903585172322,0,0.6509421012869883,57.382382181983154,0.6312584129907836,15.286703756125002,0,34.75944429127596
1,2,0.17962987441972955,1,2,0,41.707719711413546,0,-0.4865579398803052,0,39.9138852668521,0.6426542841810112,2.538305224721479,12.782766206190116,-0.6620062912485237,21.680432521504265,85.50609933911193,2.365259092032878,-0.04864499467745945,1,9.468485432374095,0,48.303915393697324,1,-8.793452244841488,3.879334225473321,0.019300594244258285,35.8978245453319,1,84.08655506121073
1,2,0.21328960346272618,1,1,0,45.08794282694152,0,-0.5275480357178449,0,39.8686651900953,0.5729414261317746,2.2462293431790257,20.033511394776426,-0.6349898938883759,23.723769431849483,83.8150070585855,2.3174780100600816,0.19293686669788584,1,7.874479199599385,0,34.95281160913436,1,-7.470142684781859,4.242076495520681,0.04568420069943763,36.12044667946334,1,90.80281529715555
1,0,0.11851505486101639,0,2,2,68.10522133809408,1,1.6522491824025047,3,8.346452578656852,0.8613487436340155,1.4377196475687817,54.38620003338477,-0.6303099955508945,18.12617647192946,2.7980681085813917,7.740785626177091,-1.0954595988507998,0,-9.034819074825814,3,41.738826960729156,1,-3.499437964100885,67.58994125031415,0.9523602463469657,1.6447125116957384,1,80.20963819749653
1,1,-0.21070011351375628,0,1,1,48.98741932950764,1,0.06659259459329198,1,15.953980415953195,0.4787175275544752,1.731332981021122,62.70785280511005,-0.6475486964310517,18.403715076145403,45.28916487802941,3.110294741023967,0.46157731871935437,0,-0.2924439483352952,1,33.85984603989945,0,-5.751149709482361,42.02745296833641,0.3172053037991323,24.252755004938493,1,73.7884110834848
0,1,0.17964519965173004,1,1,0,38.027345921396666,0,-0.7137217653851208,0,21.49266960666968,0.22400821705237878,2.7699481495909133,69.09424129280724,-0.28172270667019694,22.734601929790642,79.11501950667432,1.5488778647350832,0.5700461647702839,1,4.0482885953908685,0,36.86085004825239,0,-1.156263879133764,41.464011162557846,0.29363920520001063,27.789023048432327,0,41.84285191190797
1,0,0.24017420848286442,0,2,2,69.34883975256896,1,2.541844691563401,3,36.47557757499139,0.9921591520070475,1.3640884249465257,18.916510685547415,-0.6462136710019802,31.5935323521464,1.0765940980433764,19.37732403667761,-2.4141128830354304,0,-7.4195008545422585,3,30.25098053193923,1,-2.92436414623025,55.85422863318271,0.348568288226092,3.5676010330626062,1,99.01378250510521
1,2,-0.6850157212548722,1,1,0,46.3905344525286,0,-0.46080115940504074,1,31.976571036828012,0.3175887687840172,2.9202330905222302,69.36145505395096,-0.4097046323034106,20.725550600839856,75.05436423447746,2.3087758057440784,0.17843234052573617,0,6.279185064093724,0,69.63480724262467,1,-2.644562469696508,5.768913840935448,0.22492011431695685,26.94852218817367,1,76.03632924428535
1,0,0.08972453714357431,0,0,1,48.66725693251507,1,-0.18453807985663798,0,12.997706167556768,0.37866817108267936,1.6427819168345235,62.01032434566114,-0.6377063080186942,19.24289019663366,50.49057162940498,2.20627722178703,0.5876016942146735,0,-0.9681615265684282,1,36.399949159164265,1,-5.387726008585643,68.09764718941274,0.5846524990005738,20.043821716974676,1,69.2847591240166
1,2,0.9669680957777143,1,0,1,44.32933017130482,1,-0.25003783981715416,0,38.93746540467611,0.6329263819285826,1.986631506808774,16.7071629176877,-0.6351856262115425,24.01885532557532,70.2842932212109,2.6531120773005212,0.15818471991991773,0,5.387284273229074,0,40.02823849165762,0,-9.090134298335833,6.2009170203677355,0.1687321967338315,26.62821838741118,0,82.32770461552755
0,0,-0.987097573382111,1,0,0,28.064897110681507,0,-0.8940881106017687,0,14.956559112627314,0.22256834010344417,2.797307890022034,47.01142894011261,0.2119814187229983,59.34327219879606,76.3746195595333,1.42428661881474,0.9722637404965321,1,0.8840540598152735,1,67.30824890253064,0,7.9244356053510465,38.902594863517955,0.5859500046403864,18.773256022114303,1,22.856080657983203
0,0,-0.07948144299168329,1,0,0,25.95667049765629,0,-0.8561932057067521,2,10.820425348433083,0.19299121784498396,6.458016364849202,78.04548018586216,1.3982671841858614,77.95138195642474,80.66079783543555,1.451098688671894,0.20556005439316397,1,6.574436156628526,0,61.33555492287092,0,-5.368341431209389,47.71625414635725,0.532755679456915,35.48456643287275,1,32.749946354211104
1,0,1.2746648111640149,0,1,2,60.36703969298206,1,0.8339206846453764,2,11.093148615814307,0.734140945022354,1.537418120636681,39.02823826445324,-0.6401487302707785,23.08078337825001,16.183296520555295,4.386549548569037,-0.23738240348062195,0,-6.561507646994348,2,30.5337569905031,1,-4.621805816342381,67.22133526387113,0.8156931144764985,8.58835846155273,0,62.87689828739469
1,2,0.5408571298878924,0,1,1,53.71110285908144,1,0.5372153996360348,1,35.04112737301114,0.7892696000234829,1.7459337997839577,22.283947294027424,-0.6411910051846527,19.071803357647145,34.96269482686601,4.677225885651219,-0.47521963394220645,0,-1.077069177376785,1,32.30054739321294,1,-5.435081024069353,20.030992772918967,0.21984795600547208,20.973572425858706,0,84.94446546490029
0,2,-1.0787118839278735,1,0,0,19.90705085654185,0,-0.12315571382531486,4,9.299516313486356,0.27177675246358746,26.73858079836791,98.88468679408291,3.265803712031143,79.92449402766142,76.9872110904017,2.7598575787670594,-1.2756806593760532,1,9.162919107787936,0,69.92448346536642,0,8.355032176320872,12.95805166725765,0.04163971312567172,39.1965383029196,0,4.8898021733090875
0,0,-0.24368053578588422,1,0,0,34.68172478826075,0,-0.9883050458078156,0,17.158161126659106,0.1730909623145654,1.722652662383246,55.60250108039406,-0.6315595039544295,24.697221469519633,79.63090035191107,1.3386556054148566,1.291735454303777,1,0.5977008346903148,1,39.735535678478726,0,1.9054081431446583,53.734917932957735,0.6364754847078673,22.68422137972392,1,31.165378736348238
0,0,-0.3530798553533273,0,1,0,51.98311743231771,1,-0.32592803946320276,1,11.629075000608925,0.2504307597368424,2.667743727669789,77.40874596760014,-0.6434157407499234,21.87313271584797,55.15567152635955,2.1617067582765928,0.41406922296575965,0,-3.1954324312425797,1,23.005358729353695,0,-3.505735241925847,50.78025345085193,0.6384245169197397,20.200186079800417,0,48.186560837002574
0,2,-0.13152819484158992,1,0,0,20.891828955259015,0,-0.21058044529748604,3,28.743781979705805,0.42646385683562005,14.810448752650506,84.78408213358975,2.2238711656130232,79.44544094307219,81.0623371504467,2.6338950551942717,-1.0517646622705448,1,8.8825760062239,0,69.31882734429092,0,5.521037807772334,6.573868149230915,0.04281144003976617,38.77022126751895,1,10.38136968447893
1,0,0.0508222142570588,0,2,2,68.626870230036,1,2.397264500047055,3,9.716794057842822,0.9851111569251463,1.2243530731991061,10.875544971879158,-0.6105429811787563,29.25304742436986,0.25864019831684515,12.126815329505693,-1.7732123831928066,0,-9.677063491044214,3,29.504095441133536,1,-5.277677074685729,79.10117896802049,0.9888462444896333,0.23891138026910896,0,89.93044060648944
0,0,0.8924721620925614,0,1,0,49.902943341876984,1,-0.5412604562632374,0,9.83105291029027,0.2135994348491091,2.1390117799803874,73.43073371986752,-0.62678631664281,23.942077546635456,58.464159024836704,1.5196102311065567,0.6634233721356562,0,-0.7549972106738192,1,32.7270967738539,0,-2.2461014254257803,67.2637445027716,0.6581668425468696,14.170431815652979,0,35.22612500871956
0,1,-2.0812875503910337,1,0,0,24.8515921651467,0,-0.4005333177521417,2,16.446691248107935,0.3528866115037669,6.948563194262589,76.51066462080252,1.2479465436419501,59.12223281009888,73.6112457762105,2.0668025271047363,-0.24477580792297043,1,7.150913167022317,0,68.98968503926056,1,7.35099558829728,19.81267174290946,0.2982515101678749,32.97501742187633,1,12.63331707236004
1,1,0.14823374165494405,0,0,1,43.303880014766264,1,-0.2677257678060278,0,32.83536468129184,0.5509465553916046,1.417959323803167,17.177887464540255,-0.6333335248355034,21.792909961727677,60.612287199659875,2.545429461734562,0.629190384873753,1,0.052734798360607016,1,37.573650344764076,0,-5.413560394431169,3.9447206482872987,0.4922883916956974,17.967877565171126,1,65.99864644992273
1,0,-0.36898952706602745,0,2,2,69.99619532582892,1,5.09905218986258,4,21.74559686510208,0.9999968988296041,0.7995557086025707,5.314810394440156,-0.6429249285786993,25.927516128971746,2.266891763191836e-05,54.598150033144236,-4.058125211990754,0,-9.996368621559,3,30.165273212013812,1,-1.2913277442947386,77.880606502588,0.9872960558437387,0.004369606125440573,0,99.11037955432869
1,1,1.5426566130136397,1,1,0,35.68484575304223,0,-0.5302753358165033,0,37.65508550070766,0.4703863255248409,3.6649886437436336,37.5006446369686,0.0329268621142397,43.97154212916745,80.56393413547383,1.9014529335284502,-0.2278921664398107,1,6.048720578004698,0,19.309793751114956,1,-4.958466700427344,22.530131200944655,0.05938516218229334,35.559983958704194,0,53.98034331238897
0,0,-1.3662621710510952,1,0,0,21.316595167279225,0,-0.9663343018541042,0,12.834115765701501,0.33259548874380834,3.322955516456441,26.84920003596767,0.5903114273771818,75.43166928959847,78.87575959369013,1.4759755732921562,1.0084250115965492,1,5.741819726988533,0,65.83991508107269,1,-4.797547984083788,50.858931820975506,0.9092008313061267,31.46359417048366,1,19.758718874798426
1,1,-0.48295961971184653,0,1,1,51.13612396981112,1,0.48892653137214004,1,39.89371676387381,0.8906977629769537,1.6319684362307971,2.83736198467468,-0.6324403423889418,19.773352970607373,41.61353567236164,4.89672043218338,-0.6360675414666179,0,-0.9387980883001621,1,36.65344026469993,1,-4.095089734282624,6.091792180595315,0.48581361358363734,19.619395964877103,1,80.7650649600823
0,2,0.24559510202430054,1,0,0,24.577713389672788,0,-0.37457720991642984,2,32.54712399873285,0.48728518688756595,7.103334330651546,60.40541060811303,1.0842913625516317,70.81591102153688,81.81609823111319,2.2767473096159154,-0.766649080727084,1,8.89113529036813,0,61.18509900556298,1,-4.075940078413148,8.847102850797013,0.0995551587068923,37.25382667788699,0,29.788252178110007
0,1,0.576022544527782,1,0,0,33.06233465923825,0,-0.872052993063374,0,10.947480392079513,0.18839172658573922,2.7514225515803594,72.27687077217031,-0.023192018412499352,43.43869392912188,81.12265365668165,1.526246292419047,1.0195364426624278,1,4.997934096931036,0,51.67603414364432,0,-0.4067687774504911,24.89060229276337,0.4266344885713785,28.89973734612079,0,26.1935754789852
1,0,-0.024164069013744092,0,2,2,66.62722411887471,1,1.558654551335382,3,19.074706010769543,0.8898943365382259,1.5144205343622135,46.95478527968851,-0.6436219680114466,21.757683708171243,6.369732728073735,8.607033636831265,-1.1073661810901203,0,-6.065185334919309,2,26.290089290524122,1,-2.82542015461482,35.79313012985994,0.6268262533588025,5.517956232947485,1,85.98942339832747
1,1,-0.4397538568646198,1,2,0,48.97015885545684,0,-0.7036130879840568,0,9.518756379725602,0.16917649498394904,2.8014924002700528,83.97880715205702,-0.4804453335755382,19.481945963825027,79.87246889222041,1.740283019263418,0.8282912777369308,1,5.003925289725682,0,42.52203747861114,1,-2.191293783305265,42.252282428231034,0.16413094935956046,27.408017208611902,1,61.35289384984844
1,1,1.7402938298412176,0,1,1,59.53296641846913,1,0.5005860242706301,1,35.621692211899365,0.7795106706279398,1.4093559442681214,19.22153154242795,-0.6372384762196277,23.009413263197615,31.787746770010592,4.098115334944026,-0.39921636498511365,0,-1.067690616631097,2,36.2570710541558,1,-5.234994750050426,40.794088312550436,0.5199525252264977,14.093230529889873,0,69.38987369900225
0,1,-0.16375520158231469,1,0,0,31.10348064626399,0,-0.6648334129797988,1,9.535940963001552,0.21309912346245818,3.8551774516618393,74.85715462766551,0.26910962045323517,41.64462476903517,75.38727859980253,1.6453773299369725,0.5790465086765485,1,5.057603704438076,0,54.02241544325267,0,-1.0798033425072813,39.91893163890359,0.3211925311302424,27.545067196316097,1,37.10622281582043
0,0,-0.32762300461011296,1,0,0,39.206189920602455,0,-0.8977867277267518,1,17.725955113857772,0.16889073281901718,3.571794462111317,50.78445130730784,0.5549566068747592,40.59362749105829,67.08992976267038,1.3886855867036403,0.4830253178726816,1,-2.7595884352504747,1,26.89844524397887,0,7.09942677774761,62.92745204605785,0.7179894016561245,15.449305856764152,1,14.298173461783303
0,1,-0.8729808108821013,1,0,0,31.692033489939355,0,-0.8603972691168088,0,8.103780165991662,0.17265668918704813,2.6611734019774795,72.72295740735852,0.04120609393519352,44.57462511478405,77.49314879761687,1.4559796491664072,1.0815225790296923,1,3.6029949732584967,0,57.917131665763996,0,1.3930490309369503,35.624820048688626,0.41469114095555504,29.89926124166977,1,32.236928086014466
0,0,0.07151446846541079,0,0,1,48.240723332367146,1,-0.2662932446840385,1,8.670639830734896,0.37520406234026404,1.7921912836822231,42.09482858006226,-0.6480064106996367,21.212409782052838,44.72252574372515,1.7915688084450405,0.39865687439321384,0,-4.895139485682501,2,37.24212832612393,0,4.202870797609803,67.02505637826748,0.8094636943166484,13.145124475998529,1,40.77771054907275
1,0,1.1193211097462066,0,2,2,69.29549994370086,1,2.468596755277419,3,30.624188282084933,0.9867676250100013,1.1288689485725147,12.344144136394657,-0.6416290878282865,18.52150384895891,0.7908188876290911,16.080525994860004,-1.961532463459418,0,-9.485182928958462,3,34.116193728236624,1,-5.012409104221447,63.814288444801726,0.8915537304605732,0.4205974241176813,0,85.0485448041498
1,2,-0.6659364251768038,0,2,1,60.89271730319597,1,0.6858465454095002,2,36.827148566748164,0.7718122975971307,2.4246553933575488,40.8466556138149,-0.6281450878567969,19.298459064964813,35.717080161701034,5.484959726700901,-1.0242414371217923,0,1.0136683415778691,1,36.764079269595186,1,-4.181161939597768,14.136949283327125,0.22071381895538694,16.769301478825334,1,92.67110644646506
0,1,-0.022970537032944535,1,1,0,33.20857412326706,0,-0.6424178798888592,1,10.321501817314996,0.20043256110091268,4.259506945823549,86.85808964034258,0.3705764588957165,44.633247968661195,79.5247958837711,1.6071070438625386,0.1949191537255567,1,6.834403597912271,0,57.79776395583224,1,-5.400739003801865,25.470972009265353,0.4074657277207697,31.14255656111672,0,39.247777768256796
0,1,-0.12061813946061928,1,0,0,28.587918928866078,0,-0.6742175570302067,2,8.407058173720408,0.18610375115570882,5.7261911882046475,87.27275596975088,0.9693209026510057,67.62554674772676,78.1640295375345,1.4344370307325283,0.34072887386828477,1,6.381118102938256,0,57.837826326938185,1,2.971486664302393,31.24290525183824,0.15609571998086164,34.478213077879644,1,24.50107750942083
1,0,-0.5225237696516227,0,1,2,64.57110338089089,1,2.0856533351935496,3,19.771466125740247,0.9792497992694534,1.0454175968352848,9.16698175288857,-0.6483556901558518,23.87226648576791,1.1596741858371118,12.961619545374868,-1.2504564354961136,1,-9.416026639519224,3,23.245005359219494,1,7.385609813051875,74.34511774653072,0.8235826922374625,0.7286061134968036,0,74.56444983830374
1,2,0.24836695720623705,1,0,1,41.41857341159382,1,-0.40996486753232386,0,38.91294029886823,0.6250574195668197,1.8557978130168493,11.970899260050155,-0.6455639770132687,30.50839188249637,79.5628928698479,2.314287242579603,0.3566263839649735,0,6.183095615998727,0,38.26764973283893,1,-3.2498743066956486,14.780803053728127,0.13241738681821352,33.10907138631798,1,78.68135058111005
0,2,0.13290582934634682,1,1,0,29.53196988700941,0,-0.5686026047494078,2,7.650656264405513,0.15801695946010708,6.977100095692093,95.08953058422247,1.2916770721694117,68.74070051242475,77.41934984247514,1.9630490781793966,0.03627911403040962,1,6.9785794503562855,0,55.23921409744043,0,9.12971875920475,16.648254555475688,0.06293032018088529,28.939518190582753,1,15.544764216320155
0,0,0.2596143482726983,1,0,0,31.200435183588812,0,-0.887380063088626,0,7.898369019601777,0.1645030504736062,3.3186510705989387,75.2591803597729,0.19993388611904273,45.45338782327788,77.15408038926476,1.3957580001575587,0.8557308799561079,1,1.2851933663260944,0,47.78632740033219,1,-1.0269668162963246,21.432272719772854,0.5779436389937223,24.84956830358079,1,33.53791266261543
1,0,-0.07011123105346205,0,2,1,59.64755488559592,1,-0.12638246818860926,1,9.814019973652703,0.2808853290736545,2.1685058272114595,84.50750955851183,-0.8485097398423029,23.889887045248667,49.86953508956734,2.2459495359670303,0.21639539848236983,0,-1.3917880494933108,1,29.399681265124965,1,-5.393305291222933,42.132674548172346,0.7026807338969441,21.280357499102557,1,66.9981877982231
1,0,0.28116625934644124,0,0,1,49.7397417171767,1,-0.47159863263912905,0,8.190926898666708,0.25913200118817326,1.5966932671056921,63.49975575004041,-0.6470603316157681,20.314478861072352,56.01681711441101,1.5454377862786683,0.7942713018886988,1,-2.2783064266794106,2,31.27181541346779,1,-6.385518403916616,76.40617352282294,0.8721972593837444,16.944087074523246,1,44.146197533743624
0,0,0.6059815209069604,1,0,0,23.618724037012065,0,-0.8856122785127073,1,8.736395022566102,0.18684846578674102,4.843967299616511,56.39901343518798,1.2056361133023519,77.77246294824808,72.39789013483444,1.3546253398386894,0.5794307769612661,1,-0.4046199466670206,0,54.36818520503788,0,9.611538755694365,63.05186814842399,0.389479233737008,24.185138074797365,0,1.582116818924434
1,2,1.144283719982116,0,1,1,58.022256508860764,1,0.5261419259032643,0,39.95822590104029,0.90313991365036,1.6525558486226766,3.338218917880187,-0.6267405115767256,20.032108429505804,48.060510032489745,4.85886323516858,-0.7666441628175655,0,0.08765425254103576,1,35.451575785276866,1,-5.037153359266502,16.79897056770259,0.13180857254815637,25.607328469165395,0,88.85330336742194
0,1,0.6711939303684954,1,0,0,21.940822930529354,0,-0.5709261245398651,2,7.56368484450324,0.22898479157995588,8.112791924490786,86.97966367483541,1.7354268632228556,79.11372742807767,77.25388880851199,1.6837996614398596,-0.28850031640126717,1,6.772091494483281,0,67.10204048690889,0,5.583127945698234,36.01852834170787,0.24689796104382733,32.8033156900438,1,11.65956435354949
0,0,-0.14823867459505083,1,0,0,33.27879809557765,0,-0.772145776223138,2,13.842415413460326,0.1841722658556456,6.993483944413737,72.33998057036959,1.357820841333431,63.424813956757106,73.06917507066096,1.455219953296806,-0.18847392118410833,1,3.806386283296405,0,54.046930465215134,0,7.7908223945837065,26.64761588273127,0.6541829295428505,27.041584778491014,1,16.813925410388087
1,1,2.4244699003974937,0,1,2,64.62735661623287,1,1.2344146023511315,2,7.239950081386244,0.7964800331229827,1.4898520315153185,51.38425208856485,-0.6389889848395697,21.825652246158302,8.981595038474776,6.26350967015324,-0.31825372136299307,0,-7.102332820368437,2,32.562830542392575,1,3.155864539586517,40.35867690554117,0.5976544802800197,3.907943287954365,0,80.82547685697183
1,0,0.16356606434974955,0,2,2,69.85915951638384,1,3.7058428392110194,4,38.81340939914761,0.9998867439706403,1.073240676922506,2.1095801985416607,-0.6850128811088292,22.28220427379743,0.021731983388184606,47.498820516370124,-3.357789882931908,0,-9.570115898100747,3,32.847548776428056,1,-1.4999139679236961,63.463795402673284,0.5808879495869755,0.19612557821423904,0,99.47532388306225
0,0,0.31366667288690636,1,0,0,34.65740177681915,0,-0.9556227183209113,0,11.886946697527595,0.16641696718822002,2.971366210390206,64.95855581469218,0.22700542979301216,55.92296721672418,76.83133762157838,1.3118028926698644,0.850069162489434,1,2.0839563863655908,0,42.53042608785958,0,4.109028794526797,64.61578030427317,0.6534483257656343,26.763700044111125,0,9.77784517129663
1,0,-0.07380124617058313,0,1,1,50.51561457461157,1,-0.07863262453869309,0,13.618420834088509,0.3690331681645497,1.6959688486032969,64.05968309851278,-0.628481975139174,24.737689334041512,46.749186942589525,2.4143856060743207,0.4393498906491227,0,-3.8567405728697306,1,34.24631280604312,0,-3.6519081689228186,58.179518610759864,0.6231572347021451,15.318037399336289,1,70.72026087900032
1,0,-0.7455858085205079,0,2,2,69.1221689168408,1,2.720755294382802,4,12.250291683478311,0.9819324991527092,1.5913799385709593,46.30071272080148,-0.5875722615932977,18.372660212910326,0.4351019654445176,20.202883367123427,-2.122071254273473,0,-9.176001130876193,3,39.74779563922168,1,-0.08067019619337046,64.4121985717142,0.8471062982339554,1.1479211406469503,1,92.35774630185794
1,2,0.1831597823786486,1,0,0,27.698828566555616,0,-0.5658117174543238,0,38.92390415052464,0.6480482847483662,2.9156970112653537,5.115036032851089,-0.14903979413225404,43.87717058597956,81.79661300425816,2.3250262443729555,0.37163529145228474,1,6.538841036776791,0,53.20223328775099,1,-0.7156489352423137,5.25675695447771,0.035619758576884486,33.83885624095096,0,65.77377496746278
0,2,0.6632089666538316,1,0,0,24.297198616318056,0,-0.14836042683921472,3,34.4147158150278,0.5730177932840916,10.510155465827314,56.002059993025455,1.6409346775357074,76.89969487059535,76.17875027759841,2.650001580549642,-1.0640894629166984,1,8.784820588863681,0,68.17263827109727,0,-1.6518954400585564,9.234666575123933,0.03373088954314141,38.77161727747672,0,42.425806371028365
1,0,-0.32089595842043256,1,0,1,27.31540373807701,0,-1.0679615443262707,0,8.319150191390676,0.26204572310881813,1.4277867877810264,26.492791537850508,-0.6411555439214396,53.97901725142739,80.98510430683001,1.2973878055056705,1.8267478307273066,1,2.5172049612181837,1,41.69382349054909,1,-9.284428676477267,51.52949524819732,0.7920097506641766,23.183452806142512,1,57.53864441912706
1,1,0.7709440412644042,0,2,1,59.39514124869973,1,0.4016621013591527,1,18.292878091946545,0.6021298062162601,1.6147886156895348,57.846399147656214,-0.6409367843749573,20.76628712124122,33.949230078356976,3.50996587052904,-0.056328276860295845,0,-1.909269161969977,1,20.29354378122857,1,-4.917745699079146,38.88021015421776,0.3432302547237936,14.387329566845741,0,83.5389029554326
1,1,0.2578658876520519,1,0,0,32.317994188054385,0,-0.7345017424315361,0,17.965183284459478,0.2564621073771014,2.528475980030759,68.04227788586623,-0.4182972429339108,29.658534187158573,80.20840000470285,1.5993578278197558,0.9983076743567716,1,4.598822034688265,0,38.411899538585004,1,-5.710640944012945,21.559122646639803,0.16812710867204267,34.9143222606765,0,65.6704376671267
0,1,0.3127498309740362,1,1,0,34.39882962101123,0,-0.8552867623000051,0,15.953501905608572,0.1921752815561661,2.1986890592833865,65.57556176269982,-0.46085146113265724,29.108286006806505,80.82692326746329,1.4900337535652375,1.0684508938537025,1,3.9625028156006064,0,34.44284954644637,0,0.5975136208189227,30.543922070994736,0.3411108631939185,28.39970531788806,0,23.866554520007142
0,2,-0.271700595695206,1,1,0,26.617938057307953,0,-0.0895535128066307,3,37.97463327465344,0.5034340751841512,11.599046625028944,68.25169033153067,1.6999588462994835,66.20953919667981,75.8384169588132,2.9139474148715054,-1.5616541441110845,1,7.068280684565696,0,65.95248195966857,0,5.149661564931186,12.808459396318344,0.2358233547766619,33.91807090580437,0,12.014215314450777
1,0,-0.2520115717543792,0,1,2,61.7765939819123,1,0.8629398007168428,2,13.23912869133423,0.6999187387164323,1.7940503415425222,59.32991907208057,-0.6993407755875876,18.95295334369996,15.245363939201455,4.9111744261805494,-0.44584917868873053,0,-4.406541666525845,2,34.07292436034778,1,-3.4237300156967088,64.46665555439961,0.6397654739726153,8.046154564605638,1,85.11341111909275
1,0,1.8959251438001337,0,1,1,62.0021575129029,1,0.5547271270972861,2,9.635844085714655,0.6169253210727015,1.5315914972517444,42.64865679980667,-0.6348276240308379,21.860272285407927,14.786394930666235,3.0715306171158114,-0.13619825128233456,0,-8.543344056319222,2,36.53008360886618,0,-4.748049370060533,78.90814466790778,0.942170695760465,5.68844274931414,0,46.05142549892071
1,1,-0.8950515962911315,1,1,0,30.409171058335765,0,-0.4065625634709813,3,13.349103079738766,0.2674628761600948,8.475015063890197,91.02764585569298,1.3481960645787332,72.0436332025754,75.3323621229718,1.896042227891011,-0.46200104455242463,1,8.370185738072347,0,68.23972404653402,0,-8.467927725000637,34.7958709162883,0.2849539141952133,37.309548824275566,1,41.29400702992151
1,1,0.09977549631956044,0,1,2,67.32645761042512,1,1.9552967838876127,2,39.81398991604411,0.9943727043679415,1.1435380319940405,1.0348919547938484,-0.6411453277122034,19.84546763861713,5.370162249307514,13.453205950750258,-1.8134016879074633,0,-5.37097142684357,3,36.05908653405836,1,-7.634595728369481,35.9629875620015,0.3240137699070052,4.2552778801835185,0,98.81237929632913
0,0,0.06838496398039334,1,0,0,31.82361540852245,0,-0.901320343329467,0,7.804575302358938,0.170313741374494,2.3771485150475358,70.05963139450215,-0.26723377036121226,37.43109590973426,78.03169451643959,1.4642846787838388,1.1788846901006051,1,3.0645449063814656,0,43.05361221397125,0,-2.3671052661007668,54.79179822583296,0.40891421254442145,30.91026050673249,1,37.69526055759278
