S0,S1,S2,X3,X4,X5,X6,X7,X8,Y,U0,U1,U2,U3,U4
1,2,-0.4172745635557168,0.22825650377291007,1.6306812056722793,0,7.981235769335839,20.235260336129368,1,1,0,43.45604228572072,1,-0.10320642042153949,4.855564185794192
1,0,-0.12664698840273186,0.19356049194860192,2.010087688230163,0,8.201566537330287,71.5933032487608,1,1,1,57.26192588044736,0,-0.02541346127514795,8.652120026093131
0,0,-0.6789009408980813,0.07035502123274007,2.2079876507039287,1,-4.728584318901127,6.527002643387986,0,0,2,55.764919298876755,1,-0.401414555079848,18.5797527011604
1,1,1.5994954511951778,0.9407764607542406,8.364444820666826,0,4.256353862367321,99.69369889677174,0,1,0,31.736809717047727,0,0.6000290270002889,23.707817203830594
1,1,-0.9588445273587427,0.3363040953473655,2.332430146334092,0,5.321904469086556,13.171879172616347,0,1,1,58.4966164462669,1,1.5578958498051625,3.3295625602700274
0,1,-1.8279195237328012,0.11242248648989955,3.1625825056079333,0,4.844510066251271,16.237093026279975,1,0,2,56.709107579667624,1,-0.3285085736811546,16.041136023112376
0,1,-0.547122396682672,0.49712655011223744,1.4932729834570206,2,-6.230707179669313,74.2028618814002,0,0,4,34.53686141057837,0,-1.6262638008678028,37.17411316550485
0,0,-0.48991966197559483,0.027886111481550513,1.708109589015224,1,-3.7792612576557865,17.4755329727234,0,0,2,69.96591926233967,1,-0.3542548646374422,31.71990373236789
1,0,0.2956869755479223,0.8318826238127739,5.115997768499285,0,0.0022206539094611344,57.98344306172525,0,1,1,27.728912523082393,1,0.7370279512360561,8.472558268774911
0,1,1.3059199267262906,0.5141465296237892,1.359442594273518,2,-2.201299537542063,22.103198257948307,1,0,3,43.18904852910864,0,-1.4054615102909178,38.6029135029619
0,2,0.5300475559149133,0.44619303713592134,1.6949617848693521,1,1.73789954304163,31.295933179292962,0,0,1,38.71695644459086,0,-1.8286836796051806,37.38903259440597
0,0,-0.15704390382433062,0.527773004611547,2.2677772065699884,0,-1.483832034122571,29.872986173782635,1,0,0,32.97803109663033,0,-1.2387115655240004,23.207303331272083
1,1,-0.4051758720253866,0.5626585731970104,4.275851891464186,0,-7.665337331108827,47.154953878130556,0,1,1,35.37526576646441,1,0.3407818619493656,8.95913794861105
1,0,-0.1165547482731243,0.7497384304015826,5.840398616334143,0,2.723644243376345,13.984529986572635,0,1,0,54.003573377306196,1,1.6249922369333203,5.2614767157342275
1,1,-0.028578923380080064,0.5320457033400118,2.6894422850631505,0,5.25634571783443,6.016328320138342,1,1,0,67.16134431319821,0,0.8817581604760714,7.499912307955756
0,0,0.2773429145715706,0.7004179819949697,1.0111823239563713,2,-6.6174631019156145,73.92343361527686,1,0,1,20.03627086762559,1,-1.0340166843265943,22.872583305736647
1,0,0.16962945756227985,0.9807280382982758,14.822719069065824,0,-2.213032484575389,96.36515528020824,0,1,0,33.84172221241764,0,1.5532824368058165,19.71458661159208
1,2,-0.07128985107838923,0.7230688818956501,4.7491570829929355,0,-5.028807953379443,72.82190803958703,0,1,2,39.91835350077349,0,1.286761249183604,10.59250266380732
0,0,-0.5556508454917096,0.0869679978857108,1.7151535089159768,1,-8.027623874022854,25.456108521449018,1,0,2,32.81305767303281,1,-0.5544743295484142,20.89861967882053
1,1,0.784853160417017,0.7857059604750909,6.416066844913606,1,-6.617082219007614,93.87537932109215,0,1,2,67.24227044093519,0,0.960205386127089,21.933112844764437
1,2,-0.9168279779443163,0.5788479721345547,2.897755374461518,0,-2.335475066672565,64.84398232014003,0,1,1,34.065406812378235,1,0.9225742649045618,4.88355108720306
1,0,0.8335490846507377,0.38633101041260887,1.5998398982676059,1,1.9339121306955054,67.53619319094226,1,1,0,54.47178806340998,1,1.0580279234344934,8.601766701626534
0,1,1.3569968255429439,0.6091738276509155,2.1188860755760133,0,-0.7079377572273202,24.060417938013007,1,0,1,69.50262970638938,0,-0.47006739470022635,29.461408519505188
1,1,-0.6461403401120125,0.7188079488103474,5.7600175723663485,0,-0.19528195020038197,32.030110920244596,1,1,0,49.69465262575554,0,0.8009317612703144,6.270984049577897
1,1,-0.002539647551614397,0.5938954795133744,2.765663798900379,0,-4.5099604165052,44.56628116680857,1,1,0,34.38487140763441,1,0.12947546631094048,15.207057964580414
1,1,1.60044500514953,0.8616316697705314,3.6879731216692786,2,-3.39284971098429,90.97406357885986,0,1,2,25.180463543769342,0,0.4179582470466157,22.99368218061548
0,0,-0.4199402504003134,0.042114735786462465,2.208544487091459,1,-8.975964701373133,15.393859336305638,1,1,1,28.38509150718436,1,-1.087529731577562,20.075556827088725
0,1,-2.040655500376455,0.06395129301113772,1.3227192113734656,0,9.751729356544612,44.08364530662675,0,1,2,31.793703964407623,0,-0.0749617582594405,11.50747917173236
1,1,-1.1421138662161994,0.19018715917396484,1.8250649056276187,1,-3.7587070220093555,27.36394056699224,0,1,1,29.787728004160655,1,0.66257524689742,3.710834166421517
0,2,0.8128147024489695,0.5621828191345608,2.7096789634379057,2,-3.522721148351793,46.236487291805204,0,0,1,52.918047272273704,0,0.19214213876748162,25.536192255154027
1,2,0.019663144811468886,0.6291402408261805,2.760622587440299,1,5.331370524935743,31.696274406900443,1,1,0,48.48379789133888,1,0.8085740755894991,7.324468626589975
0,1,0.2341923398630568,0.5052733271597959,1.8975598569616687,2,3.5633268049838946,73.02422364428027,0,0,4,26.488714743973887,0,-1.7292251846937134,38.99587753082645
1,0,-0.5019848572724129,0.7993305770510275,4.054920481396568,0,-7.720994397325097,94.51758196780735,1,1,0,23.782316118429417,1,1.1153413578517433,3.5791492981017847
1,1,1.7405550365708768,0.9410643465507795,12.12838612004166,1,-7.918296059572006,99.15686414024762,1,0,3,61.08117761858515,0,1.8850969012264793,28.83269017081405
1,2,0.09971650865417984,0.5389731236910241,1.4127889906178301,0,3.042576723480174,38.992862969059026,0,1,0,52.4031417833876,1,0.19479295914254025,11.398923119413311
1,0,0.0813447910535188,0.5874181851933779,2.837987485793597,0,5.430799134658187,30.096649622588572,1,1,0,32.071444333481864,1,0.3676487493539178,6.010300519590022
1,0,-0.6361715231545206,0.2654546007951486,4.180813135640672,0,-1.125052348919093,43.882345870985276,1,1,0,69.98897149606617,1,1.6433450749470617,1.0612451774590936
0,0,2.840542013699872,0.8737362213880606,3.9426639379527697,2,-4.167383930903169,59.116840458208245,0,0,1,54.85591532861302,0,-0.19650326371968888,36.39465314807624
0,0,1.1424413925220518,0.9319814988836994,4.146585710585386,0,3.142409477971322,89.45030123661128,0,0,1,37.0746154171192,0,0.8946173829803395,28.176552273361448
1,1,0.30287404623716757,0.6871524288244314,4.654681941253052,0,4.631924112865766,56.79957164531526,0,1,1,29.763700666815282,0,0.6107858199776299,13.478838604842714
0,2,-0.9563156548803784,0.27791981714807634,1.5959644014755416,0,-8.595975954984564,47.3918714364889,1,1,2,21.92229187515509,1,-0.22299474664288157,11.693761179167762
1,2,0.9960262387454879,0.6531837882473227,3.0677723892966093,0,-4.815819449605019,65.06069391102463,0,0,0,62.22324529343361,0,-0.14157106939779698,31.087974436883634
1,1,0.22728405652769051,0.4448136564338774,2.1763252812189413,0,1.8577998366868425,57.80093665940815,1,0,3,39.03230527480519,0,-0.3519446762761569,20.929342650681754
1,2,-0.6439195994811007,0.3670469491868254,1.6760690281509023,0,7.303371715267808,33.96123720992511,0,0,2,28.502883599666966,1,-1.2830849853603707,19.164767770949705
1,0,0.10582051803747794,0.5790558004702759,2.888515021064949,0,-4.345766057972199,80.48312911933255,1,1,0,56.854328456943215,1,-0.06985888073696503,20.53204500316707
1,0,-0.572194232080715,0.3562451216134528,0.8977578413211836,0,9.843999545807606,25.732690031709705,1,1,0,45.53814664312539,1,0.5048920377152928,5.804325187026425
0,0,-0.23137174967104923,0.06487848427063364,2.0977628008344715,0,8.836671393593328,12.080475767781722,0,0,1,58.15532659348241,0,-1.228833696835716,26.448649493623666
0,0,-0.4803299158205095,0.30215667057384465,1.2945395813363696,2,-2.0682308668361244,49.91395619399353,0,1,0,35.731814893215194,1,0.02574884861478338,17.189502247972
1,0,0.3352640819112433,0.6011737912333065,5.096658677519949,0,3.5339310308161487,64.47123120618272,1,1,0,40.819702871285514,0,1.0164496295148826,2.5349585764851668
0,0,-1.8619622045345883,0.24677169294679163,1.8509864469031836,0,-2.223575450673917,15.346341370781952,0,1,1,22.951524323990757,1,-0.08325139268899946,5.056645535133091
1,1,-1.9453699851206658,0.07922440016235494,2.1723456809626107,0,-2.337237512121341,33.11643834228668,0,1,0,52.87775803936458,1,0.10189272172479842,2.776065439876636
0,1,0.5389326531752221,0.7297306151615381,1.8102252574221478,2,0.5013789257887264,22.396315229405488,0,0,0,30.765452303257156,0,-1.0842283547475375,32.28070075705901
1,1,-1.2590895542688276,0.23494253985578756,1.6336621384072818,0,1.6555548950279864,4.667335284897706,0,1,0,32.88593569559825,1,0.2791119660761475,5.548486684755154
0,1,-0.3684264623748176,0.1303200984055971,1.309216574553783,2,-6.151465191139903,36.978078531771516,0,0,3,52.124998793868805,0,-1.8528862553119108,37.53088123055251
0,0,-0.0523201806070625,0.4821845219460094,1.5772415343984971,1,0.4554712403943366,44.746391356302794,1,0,0,44.351818628616684,1,-0.11642865887329255,23.14315333941242
1,2,0.2907685262606348,0.7717432350545961,4.448282219584456,0,-6.709754782046108,90.33512587634822,0,1,0,22.780371559437544,0,-0.005874381173100819,11.713527401842871
1,0,-0.43756835979095837,0.1835167400457885,1.4534567870399222,0,9.501464053836916,26.558708057624113,0,1,2,28.24005484884008,1,1.2033093279075664,1.8481727430475625
0,1,-0.6879878815120228,0.0830883559227944,1.386715603745686,0,9.737796402729735,28.582773236910274,0,1,3,67.3221843103245,0,-0.2495980120318531,17.494144957910656
0,2,-0.03807860937018339,0.44953569894676637,2.006412745403165,1,-7.777683747784749,60.79556359631948,0,0,3,28.405242424414624,1,-0.8386412747515078,27.374080610544734
0,1,-1.1104999306745593,0.028810281898724532,2.0047388281146223,0,4.644237177040726,35.99225326352613,1,1,0,60.37765298495226,1,0.3362163175122963,3.1738202848556907
1,1,-0.0578880587506707,0.8414968467631945,14.485952109594917,1,-3.631338803922441,93.53834969987636,1,1,0,61.520203703982965,0,1.8908071634583605,5.072225251783924
1,0,-0.8696754662177475,0.7119317640282717,2.593056851935741,0,-2.2833922910216096,22.005950485310933,0,1,0,30.504215824790887,0,0.7577783868109056,14.299853834492342
1,1,0.6998414229797018,0.4841134299079988,2.146764774640719,1,2.777220594618184,7.23513683049728,1,1,1,66.3669436510106,0,0.01203179379601526,17.49378292175382
0,1,-0.8120453464109423,0.13409224605863523,2.0979450299326623,1,3.0179214317350755,14.002493648020481,0,0,0,46.4149600846177,0,-1.2130050422062149,30.56105284646966
1,0,-0.862143495483127,0.18335497454370991,1.3742288288528213,0,8.184145744037664,56.98820658251202,1,1,0,69.84506978316296,1,0.8032961447714999,7.753286714745931
1,1,-0.11301715240992129,0.7385781783246268,4.290111186371375,0,-3.477096996051495,69.27709171883907,0,1,0,40.01909504480426,1,0.854407059108513,8.686094003856157
0,2,0.7891861551088741,0.6092997083686517,1.1887191073361494,2,6.574937030189808,31.977500647559054,0,0,4,30.790256562696296,0,-1.134486789339987,36.313407475886955
0,0,-0.05308531589215363,0.94618857366359,3.8518016915424695,1,2.1625488491953604,73.36321424904438,1,1,1,23.32677113193034,0,1.2884876062562156,24.354685481419462
0,0,-0.09698279431241637,0.2931122782078356,1.460530537059137,2,-7.144680019728298,27.209669861976987,0,0,3,56.769578582346746,0,-0.8121274733602574,28.14258936696941
1,0,-0.37091157951277703,0.4195051750995396,1.74325475199261,0,-9.187947966464963,80.93869528398506,1,0,4,39.54093677416819,0,-0.6065344815836281,27.312352189822697
0,2,-0.09489743284802858,0.11361529516835983,1.986998010853529,1,5.720272989195717,50.27511068706426,1,0,3,69.78954750357123,0,-0.961952908796093,33.94715656840227
0,2,2.212080402983324,0.9706169658736131,5.757902219387551,2,-0.927493023739764,93.20395425457515,1,0,2,21.488192084661886,0,0.4531171603970163,34.11180598660017
1,2,0.22175444050466422,0.4169843909032949,1.4218197891222148,0,-2.2942093423335557,36.96819363952371,1,1,1,46.6148798740977,0,-0.00745802204586806,18.11530242560124
1,2,0.2868481361159436,0.7734276479670477,5.2304790294061565,0,-0.1526890018028375,55.64733779356531,0,1,0,41.78404609671672,1,0.5548825003499425,7.446627402550776
0,2,0.7537640432661161,0.6940033630754512,2.9783012066645718,0,-1.4825507192020435,62.75631868244077,0,0,3,39.25583786785577,0,0.4669988847920776,30.670989420461563
1,2,-2.238918933092531,0.03751758551569773,1.7025067790257933,0,2.89770157008145,31.348504132620224,1,1,0,51.347892453573685,1,0.5364521092097867,3.2628018974870576
1,0,0.8395583404751608,0.9692686523896643,10.913250012905822,0,-4.473413755665492,98.8305683287776,0,1,0,33.905643227986864,1,4.366126457926724,4.776951706353962
0,2,0.2171403246254843,0.6710621546514016,1.6115753007607299,1,6.4401594993408615,49.43191797656258,0,0,3,46.914953655141304,0,-0.5693885305952668,37.20736898653384
0,2,-0.36139800232494435,0.2612302636390331,2.023127930050389,1,-3.2605453006642033,39.924540187788324,0,0,3,56.63996310538846,0,-0.8095644460890065,36.121014807832566
1,0,0.12519597963658471,0.9928827563201903,40.1831484468465,0,6.134801416632442,74.76820977597724,0,1,0,27.59495842118001,1,1.0076111277249122,5.056938233100778
0,2,0.5595866956681675,0.4194150401053693,1.7219281482062534,2,2.1741467514035193,86.74323728024952,0,0,2,46.97874087808134,0,-0.7068366951134436,33.39959725306968
1,0,-0.190762917475788,0.522430099108482,3.6135637739598288,0,-6.219957237820925,61.92654512287362,0,1,2,50.42696450374213,1,1.3181611092013517,10.021807774247778
1,0,0.20825303608229323,0.696368534945392,8.0382419922141,0,5.575157571759881,41.178203616189926,1,1,0,24.755731324463085,1,2.119412331257842,0.7318106265350743
0,0,0.35842437411278827,0.5359607773152769,2.288325544991242,1,-8.770378984581225,78.27551296626987,1,0,1,24.74354861024208,0,-1.568488552642752,29.511106416125244
0,0,1.4053393964929568,0.613681711982415,1.964669569736189,1,-7.574832495517919,69.73175816069062,0,0,0,68.37688406768152,0,0.32074550518884,31.410230513881974
0,1,0.353827809580942,0.05480856778889642,1.2013543149682417,1,1.7349422927116347,19.047576230647767,0,0,4,69.90406235719806,0,-0.33525587367418647,36.00332740327129
1,1,0.6749108340437917,0.8178444487475038,11.892010553579013,0,3.8500162139278533,38.285761638733575,0,1,0,55.48329376110996,0,0.25670889359748544,10.4047463282301
0,0,-0.22334153510963745,0.1128143679602841,1.6351199553253968,0,2.580309787639166,4.382555844791314,0,0,3,54.557638450794606,0,-2.431814981598725,38.52523289833269
1,0,-0.9005507810308004,0.2353997460682416,1.3625899539633932,1,-5.880497495813124,67.23722612093582,1,1,0,47.109930626852915,1,0.543666412717043,1.119122645440509
0,0,-0.04396294893886137,0.5884535256036588,2.329907731663627,1,5.102203386982808,13.099172607947839,1,1,0,22.18857380781749,0,0.28285431490347074,10.329814975283199
0,0,0.1324493182226135,0.4555844616940519,1.1142937351805382,2,-3.9259690205909976,42.89371580968312,1,0,3,21.147916195273776,0,-0.6336913324017382,32.50491541019018
1,0,1.28657794616561,0.9864678144207157,13.53805081594622,1,-5.348851347687042,97.71065499971728,0,1,1,22.168314148792263,0,0.6352474151743365,27.599869886897768
0,2,1.4874042785789454,0.8935029855409478,2.670158519047944,2,0.43919523541509164,84.36080247373455,0,0,3,61.154423256632455,0,0.25817661399672304,37.63175849738331
0,0,-0.5130014447036557,0.10607556427751358,1.884217251973058,2,-8.639724294591042,14.847616196224422,0,1,0,58.2513332331453,1,2.402281601811497,1.2830184410552836
0,0,0.5669879369400874,0.6701385024275763,1.3875445459786906,2,-0.39603818770411436,51.22799668120162,0,0,3,26.568693975218295,1,0.3017637149942943,25.570916614227297
0,1,0.3308049302891575,0.6815014025933209,2.7921665176268204,2,3.7489949216991043,15.315290306277413,1,0,4,30.50744825515573,0,-0.635999125292318,38.90911859112264
1,1,-0.8201695608928015,0.6681760988688678,3.4158257873254896,1,-6.22116035078356,72.71933850068815,0,1,2,43.54908501983505,0,1.1261419720244354,11.574501744184841
0,0,0.8229010448499083,0.7256921424303507,1.9457306465572752,2,-5.329799049465711,78.54951217494556,0,0,2,20.776783138528817,0,-0.994135736832359,35.775537422093045
1,1,0.4103066274483231,0.9330552700179707,5.11788869359007,0,-7.2991632600551615,98.51766909191242,0,0,0,26.213588915740154,0,0.24484114214431238,27.789236902885936
1,0,0.8885586216037437,0.5255796563022316,2.9581749042311953,0,-2.899526706668243,39.01506521828831,0,1,2,66.25794242485605,1,0.7488028421478321,20.676796698912085
0,1,-0.5312550046100789,0.25824105338095704,1.294744650815725,1,-1.4256674554729347,22.93067397465395,0,0,3,31.15294577176166,0,-0.42774108455792387,26.79206823269089
0,1,-1.05250509299939,0.6587949651830324,2.187672722046777,1,-7.050530537620078,89.40564437159428,0,0,1,21.932402206201907,1,0.20612513619177544,24.998067759349965
0,1,-1.1644089674082214,0.0854180031499619,1.8255983228852635,1,5.466960607368874,43.672528780310536,1,0,1,43.51861404513515,1,-1.1488438803017067,19.490435042567974
0,0,0.5977419254596106,0.5310252068343725,0.8808341021755309,1,-3.0583984058390783,80.87948119835686,0,0,1,62.34163216959798,0,0.28440625710899314,24.129217512639755
0,0,-0.10174178702051948,0.3029117962602355,2.034202174157977,0,-2.3618312285759497,67.08796168209676,0,1,0,32.06239457676195,1,-0.44303029596063725,11.91548836238078
1,0,0.5843019662121829,0.500780748537467,2.170924569169009,0,-6.30709327031929,39.8621910117812,1,1,1,49.419104804799744,1,0.7220576889525042,13.229006224707842
1,1,2.862562739680352,0.9997376098853805,23.929553901417684,2,-7.964099856328996,99.98551861056507,0,0,0,29.213845692061128,0,0.542560093451978,39.044691154627756
1,0,1.5102452001380495,0.8774450126142981,3.9573115712815228,0,-7.10312873794475,81.72607348897903,0,1,1,33.757094340539986,0,0.7811667986254069,17.428665089829064
0,1,0.1174419378229568,0.4513114000960724,1.742701181685622,0,6.547528194676712,32.83086470524978,1,0,3,41.334178893599784,1,0.2210808407824458,26.76516035704966
1,1,-0.8762630090906235,0.10710065286941933,1.826139418838171,0,-3.5210264394395763,49.97951671091334,1,1,0,45.29348652341257,1,1.01379269205097,0.4173944621112291
0,1,-0.9191636172752163,0.1592489549607578,1.3237905647114225,1,0.5696009508206483,9.269901223900884,0,0,2,29.033974078495277,1,-1.172655987834211,21.598984570618466
1,2,-1.5102551745723318,0.06594421669427625,2.175728281501938,0,6.011357750935495,36.22047942217958,0,0,1,67.71775817348447,0,-0.7698819229666279,14.617709076749165
1,1,-0.02333016407662257,0.8079320223212276,5.055457685101067,0,-1.863347490775153,50.87925275885351,1,1,2,24.01049383034077,0,0.3363716270866746,30.803661740487314
1,1,7.352893294237779e-05,0.6644968845309819,4.199431650001616,0,-8.263134081907035,92.6339284617138,1,1,0,39.558235016048954,0,0.27546919039897294,11.313512036761658
1,0,0.0021930866857743985,0.24093192547546755,1.58217610619892,0,-8.051542802108408,34.22046775593063,1,1,2,34.85886233221866,1,0.9966473073262527,3.7955852095656017
0,0,-0.12917890277610436,0.09088213991416416,1.9777046920601697,1,0.37321893276279816,30.512272900812654,0,0,1,67.0072173695313,1,-0.8455966516131151,17.165263263893905
0,0,0.7459330134157183,0.5266353525557954,2.46179613647083,0,0.9983344617264489,14.084886150231736,1,0,1,47.28444991065976,0,-0.9180727619210917,27.53384970392365
0,0,-0.6637559469718117,0.14109860330793533,1.4670512632870742,1,-3.9455344264032357,3.818539736629867,0,0,2,36.78777287054781,1,-0.6158642344399252,21.96361684885151
0,1,-1.5367004979743935,0.08011499710591191,1.225879095240678,0,2.047621557004236,32.273806517797574,1,1,0,41.58721777677539,1,0.1211775363160544,4.668725202778202
1,0,-0.31525678603143636,0.3214070305960618,3.7115285384045866,0,-7.033148154135928,54.968888235792924,1,1,1,41.22265296415631,1,0.45846193612292324,11.030113687467665
1,0,-0.9854908132376451,0.5073456907867764,4.057810455554248,0,-9.637074356138669,88.43203080695356,0,1,0,38.74169257653881,1,0.5126639741011767,5.847024630970752
0,0,0.07355141593326286,0.22183129995838008,1.8456825579234242,2,0.20963921796115947,14.764573754854633,0,0,3,62.37783837522374,0,-1.8868230774333181,39.1843130802566
0,0,1.1265879842607103,0.8871077932998791,2.706034608191443,0,2.537575609483035,79.20400485270613,0,0,2,23.822131372614805,0,-0.7481947729342883,34.289483651341115
1,0,2.9257749488293396,0.9769560619516766,10.432612380991744,2,5.413378065643844,72.00744965866977,0,0,1,34.9240403737607,1,0.6539920242082276,32.937875704168235
1,1,0.8429175004184448,0.7279087763582544,2.6603811902299914,0,6.149406868353793,13.968335024387478,1,1,0,65.57459924138651,0,0.47686020160431636,21.04663185054084
1,2,-2.917492922613384,0.19791417404410183,3.5607968216635206,0,-8.965780393053146,61.75817425275477,1,1,0,48.18085858649233,1,2.231611122919626,0.10800486978807644
0,2,2.9359134879607343,0.9431656381349239,3.1455243560864803,2,-0.7065260413784138,97.58999624498983,0,0,2,35.131232763410665,0,-0.6401258055297533,37.0033122790384
0,1,1.2104883788115324,0.44893734669650137,2.0616363841054475,0,-7.274708883323112,81.80573770188664,0,0,1,65.21986261578132,0,0.2277081708031095,19.56143072929462
0,0,0.22941090548956194,0.3590416305213292,2.241658136342208,1,4.629700235496511,47.14076192433787,0,1,2,47.8885053512534,0,-0.20523444118703635,15.747751491715691
1,2,0.8154171142710287,0.8824005792904133,5.7104631587649335,1,-5.251843066113158,79.25753087979439,1,0,0,22.204053486794763,0,-1.1644479552370317,30.213763639920252
0,0,-0.5468037779546443,0.16357292972283122,2.0967698400017007,1,2.125518129017383,59.683580838285025,0,0,3,41.065469536332856,1,-0.7163481087155015,22.24472298355037
1,0,-0.028397089922280176,0.8306282558177511,6.265858278235038,0,-2.2148576600540792,68.0085837028214,1,1,0,53.65478033208128,0,0.7059772552045207,7.73438625341849
0,0,0.30085300827075756,0.6161917948744198,1.2849981374266006,1,2.541552017654478,56.76471402470102,1,0,1,33.186630825110356,0,-1.125566969132195,38.558192994247065
0,2,-0.33772748284498516,0.5911759669651,1.7912534618937397,1,-7.938924166731604,97.09653519991608,0,1,0,30.543068463234764,1,0.1336736389514352,12.514047811633304
0,0,0.27494271072708376,0.5871718351031731,1.2235457285247096,0,9.892180810655255,26.9324162163591,1,1,0,37.02816672300146,1,0.5297155375534738,9.080094838320909
0,0,0.7135248618381695,0.4561289723771776,1.7214480610266925,1,8.1228253342208,43.865688380302245,0,1,0,46.14678424494612,1,0.12699145073466134,14.163731901628909
0,0,0.5115599725819198,0.3555359717772749,1.2787104886000127,1,5.583734568939374,4.722096464901959,1,0,2,41.96080221641975,0,-1.4049544098459856,34.120373253707854
0,2,-0.23292584233476982,0.06900866431493713,1.4337637367714537,1,-8.67749978567831,49.617836209279446,0,0,1,69.98733712380758,0,-1.1825401162367286,32.00176741900939
0,1,-0.5665254853683664,0.3370584066718049,2.07876825715156,0,-9.369050407423043,81.94179484608277,1,1,0,56.261443098516594,1,0.5632621661234224,7.549130145680141
1,1,-0.3587723154322896,0.5467599585333698,3.6236169083917162,0,-5.396525673628847,7.560686740585826,1,1,0,37.24411678863202,0,1.0201850359503921,3.563406958745452
1,0,0.08266715066486023,0.6294885469000528,3.6934061419988864,0,-2.037251373634554,41.091870593435544,1,1,0,53.1436958597739,1,0.3456787063544329,17.058913402056717
0,1,0.41894839475121864,0.37568661678229665,2.4544850231726123,2,0.17881142220342383,62.82194477239074,0,0,2,60.13252888046181,0,-0.5236679068525355,22.794534594105752
1,0,0.832684463658313,0.9610461264317518,17.16831450809185,0,-7.047885479584206,99.73096580945753,0,1,3,26.450751920024366,0,1.2770631714387513,19.27272696523429
0,0,-0.039324574701042274,0.7726190968258015,2.642554289866595,1,-6.684744169661938,84.18637344142883,0,0,0,25.101533507348677,0,-0.7428611113279242,27.79289063439288
0,1,-0.25697665760323535,0.09680400933403005,2.1000883173179323,0,-5.456554742319874,10.121599980765922,0,0,3,56.90087267944802,0,-0.9459488748923849,33.85762483040754
0,0,0.319682054177519,0.53978258343556,1.9236137728483174,1,-0.504846900086509,41.592416451838474,0,0,2,34.52175290315237,1,0.3474210539682221,25.72134531114433
0,0,0.6951538152265709,0.8096497424397078,2.0418740174972063,1,-5.826577977460695,83.37377168078137,0,0,0,21.26559293676889,0,-0.8701647528760421,31.091974339222965
1,1,-1.0239617357137443,0.14797086539464477,1.3964564372859947,1,4.377795879830815,24.96957182145273,0,1,2,51.34731839836063,1,1.2596370054274264,5.471970856801825
0,0,0.0665461447529814,0.39964726717224586,1.9265093560535695,0,-5.720382758376478,59.18492440589579,1,1,1,36.472292392530136,0,0.16546504834795406,11.425980924799813
1,2,0.633678972017586,0.9390034037959996,12.39732575127741,0,-4.502369570087973,95.94484498043848,1,1,2,43.48168360543457,0,1.513691923504332,24.27969358351823
1,2,2.414127071600297,0.9950771051084009,21.20647450968832,2,-4.092270471444292,98.46829625234723,1,0,4,21.803153353405133,0,0.6485206968009184,35.18857169990695
0,1,-0.7848134307092143,0.5525051865208844,1.6075611397161584,2,-6.221901086510705,82.04278300874735,0,0,1,25.27351998164625,1,-0.21487283747858468,29.509517220732874
0,0,1.8005843013738922,0.6162954722804088,1.3058215031307425,2,-0.30989990390662747,52.23484317295194,1,0,2,66.86586165057975,0,-1.0492269317489957,38.7643619439456
1,1,-0.21936981315489107,0.5236327785033513,3.1189707363470225,0,5.121068490798118,45.219726692052106,1,1,3,46.627185936411784,1,0.152078003892649,11.994921193116868
0,0,0.2701252166160175,0.6113936346172126,1.5697758640713508,1,4.483792464272959,67.65076854769498,0,1,0,36.787331853513074,1,-0.3138327763093956,20.706771677099116
0,1,1.1417989799672599,0.6047552341988875,1.6821444024731933,1,2.327345608020007,13.077298504462991,0,0,3,59.9605070913783,0,-0.6452983887328646,37.22261734957908
1,0,-0.23650621292465002,0.6537791771165669,2.876613590340728,1,-4.353505133817876,35.6362553391388,0,1,1,25.84091346143053,1,0.3063147851154348,19.771508403204255
0,2,-0.8614301839809124,0.13462637033816788,1.395732797887957,2,-0.5510741045108425,24.511259848362734,0,0,1,22.141798917026755,1,-1.327535052467641,28.57221676673398
0,1,1.0415819359839253,0.23337668663318495,2.2673908497464033,1,-5.078407675006995,26.065752382884988,0,0,0,69.49861280821068,0,-0.7124523578851092,25.84047746230732
1,1,-0.08486290294143571,0.74032863920387,2.608442408379737,0,-9.232942072639114,97.09843228621831,0,0,2,19.74616380253486,1,0.1365419420997254,22.727822588226054
1,0,-1.6586988560791927,0.0698439334069006,2.853526281673357,0,4.555151297671159,42.44697748808359,0,1,2,50.75149255936861,1,0.3160475552344474,5.41998104882315
1,1,-2.659893133971278,0.020714012077837685,1.8204403630638069,0,8.473373548806471,28.195997336465627,0,1,1,64.48462465826321,1,-0.1618218194522872,3.99493389198212
0,0,-1.197718103376453,0.1781749545154554,1.0607197819139127,0,9.852789846384198,26.036255696036854,0,0,3,42.375744021490625,0,-1.1027684680263554,25.596166061252113
1,1,0.024958071661767518,0.7936639180652855,9.405375605803238,1,-7.904655043374442,93.21809102887475,1,1,0,43.86726690870044,1,0.9649702435020757,3.1178624030333024
1,0,0.4197004682695104,0.7435430554226345,4.323651055123789,1,-9.65433914819686,98.75295473771476,0,1,0,56.02459645165508,1,0.5711838840349077,27.456635766656014
0,1,-0.08709034268560355,0.35760155599702304,2.0692173150821738,2,1.0245217080912656,75.29664133322981,1,0,4,21.793852503853863,0,-1.3516877665578617,37.82105596303034
0,1,1.3106380483245526,0.6506271081730615,1.718420562609363,1,4.304097322836737,53.92456780390208,1,0,0,55.73450450656345,0,-1.443300951179147,33.220911219796776
