S0,S1,S2,X3,Y,X5,X6,X7,X8,X9
0,0,-0.9708457446175384,0,1,69.7832793216009,10.586178039341998,43.051859292155214,-2.053243319327353,0
0,0,0.5115110236426232,1,1,40.902653854370286,48.350600636255976,62.49134036153768,0.1295715418902278,1
1,0,0.02998401278475512,2,0,17.335795315769165,70.48304458135681,56.876614610407465,2.531592371321481,0
1,1,0.1383985250510375,2,0,30.705391645548616,76.8833420829015,27.58247986548922,1.5080545104896628,1
0,0,1.1489057887473602,1,0,45.68010665560381,64.5393861678646,69.74609402183185,0.10487054253190871,1
0,0,1.5794216830778265,0,1,68.6609955277085,55.5125197729417,62.02790280861483,-0.2046162132010306,1
1,0,-0.9730855052664705,2,0,0.6307483806974368,82.99767056092551,40.35517333535912,1.4691426717025706,0
1,2,0.010621152485090784,0,0,16.946131292079638,85.74875848949733,29.94075262132435,0.38259832420676476,0
1,0,1.314667567698835,2,0,17.342333878597593,94.63547513129869,48.40513022583386,2.789538797354316,0
0,0,-0.6077944373769234,2,0,9.583788529631704,46.75582085636987,63.9866335969851,0.3638826552503755,1
1,1,0.3699741835768016,1,0,35.236435381822815,99.98936481304982,20.01087084301161,0.2238309124051399,1
0,2,0.4660087520462526,0,1,74.90293370885085,43.38543677148595,39.274669564561265,-0.8229482715376577,0
0,1,0.212594839386246,0,1,56.6140631190448,57.20912795543307,39.85537516126048,-0.14222404049644818,1
0,1,-0.7934642365685158,0,1,72.58503363366802,0.5016390031588325,23.392994137073785,-0.8067882338600638,0
0,1,-0.7906013249231872,0,1,24.848258326964782,71.0366922423257,41.59641071573439,-0.23570374490507698,0
0,1,0.058368529058891984,0,1,78.73724798399584,60.23609888727211,24.80439794961085,-1.0995625801648372,1
1,2,-0.4012544885739441,0,0,18.978177491398554,56.25752473325073,45.966966951212406,-0.15404429891437088,0
1,0,-1.2648633000051996,2,0,9.378439255825018,46.49342285798667,32.54032755467651,1.4974858732728513,0
1,0,-0.7086523930162096,2,0,17.86773053951552,24.4960527808773,38.993441258575636,2.0631317388759234,0
1,0,0.03996753399349238,2,0,34.783735089238206,11.581144610704047,57.904932379694536,1.7538859176188066,1
1,0,0.806448070712708,1,0,11.12207192335823,63.83807503346895,59.12348315677569,0.2008751010594941,1
1,2,0.14449739778343196,1,0,13.102370023152954,93.07167423963894,22.132569261433645,1.0294952831975426,1
1,1,-0.7093404195286676,0,1,40.61135474377514,27.460919442786118,39.32028006063628,0.3179504915430211,0
1,0,-0.685477937698814,1,0,17.450881245750452,26.791941378471073,52.26071677973175,0.7373596909785903,0
1,0,0.7604685342899686,2,0,34.36117907552846,87.15785400077097,60.46398569543344,0.4324994944787294,0
1,0,-0.039441464962810834,2,0,37.36233551176222,65.27922964568386,64.22453782768704,1.4490641339265697,0
0,1,-0.6366872940632985,0,1,29.26613904045766,56.03894948698082,58.999982549184175,-1.4084592608563347,0
1,0,-1.0993596312030889,2,0,7.609759385928347,44.473455513794406,58.72592887649931,0.9196070576466443,1
0,1,-1.1259027707144185,0,0,14.387164088514925,31.514580526672265,52.11964926943368,-0.7543364164467314,0
0,0,0.4248688548491893,0,1,71.45667383349257,49.68574375381555,59.15657404352206,-1.05581273102951,1
0,1,0.15566901327136354,0,1,66.49383814548884,7.4958634264426784,61.25937748269483,-1.040014472620533,1
1,1,-1.1754944355650663,1,0,3.461569632229704,64.94176894179607,26.44100824372935,0.63441387190121,0
0,2,-1.343738582506302,0,1,77.72956405315936,1.9444160478819639,35.91651661776886,-2.108797203408864,1
0,2,0.34851904708563475,0,1,4.457674519828032,35.67000931952191,32.094160435200294,-1.281030245724894,1
0,1,0.9854859542801896,0,1,72.46144992227542,0.2499130779518688,30.71196651240591,0.07429691790091601,1
0,1,-0.4207620605389492,0,0,32.249016966687364,2.187372907412338,36.63092900524305,0.275423483603254,0
1,2,1.950981171009558,0,1,75.10517691522121,80.76647484852992,38.22221745972759,-0.5315882016436699,1
0,0,-0.892678035151162,1,0,19.131357376136844,65.76217182713165,36.11531654738998,-0.17282264979774226,0
0,0,-0.9332144421903756,0,1,37.77917872871577,46.34032391146109,55.69845457299059,-0.6271557281763044,1
1,0,1.3740868177506262,1,0,36.07706705700742,35.787171490026395,52.306083029091724,0.28974146514890925,1
1,0,0.5546868015952366,2,0,16.396185153869972,29.671098921938377,42.21348618990426,1.0348836193676167,1
1,0,-0.4969461416428851,1,1,17.545107383305968,62.37011067492404,28.261272406364867,-0.10310803591331179,0
0,1,0.6589362222866166,0,1,78.42185260269959,10.072989959749567,45.39860952651563,-1.0767343302405903,1
1,0,0.6256378427569295,1,1,34.89033614934628,42.45889952044982,54.57213718281047,0.23047991796820713,1
0,0,-0.8528966040675943,1,0,23.860988477839086,90.89378464833541,64.68868145705298,-0.2550729469153848,1
0,1,-0.2268306449100281,0,1,53.69345352553971,39.51352849107925,59.55499392933887,-0.7291947038364716,0
1,1,2.1110525915182725,0,0,45.07198815751531,90.84936104046022,41.973758803530714,0.03553075425035489,1
1,0,0.05588799680423664,2,0,54.070849617919244,26.55883136546865,43.44194177106232,1.1058474550666906,1
1,2,2.252124361567391,0,0,21.850766161086995,56.84155129040903,30.23764912649213,0.16712548667842458,1
1,2,0.11453070271492165,0,0,23.762401196572824,68.59169070787655,38.53984616211808,0.7341041708070437,0
1,2,-0.31673412435902193,0,0,10.717199862390796,68.10041175215385,22.30134873918364,-0.3792503288034155,0
1,1,0.0060189630389895065,0,0,16.384854348453196,93.5707642378291,55.89076089970297,-0.16267618048317933,0
0,2,0.1170271826032735,0,1,78.98601090240214,56.92445760171935,36.20386553206832,-2.1343737399025096,1
0,0,-0.2552292608510023,0,1,39.92006739634151,19.555408756876368,45.445079840951024,-0.43585371830937214,1
0,0,0.9943272114432191,1,0,48.78235014817064,11.800683381152865,62.354409444711855,-0.02331335167862664,1
1,2,0.04856424709379996,0,1,58.24328150732267,80.38788873136889,19.525542279144926,-0.2740054984703395,0
1,2,0.20218187146174385,0,1,48.11133531344309,94.973816067934,43.62797669536963,-0.03043039345354754,0
1,0,-0.9517767227820391,1,0,32.77569161234212,9.350292694378066,36.90389889837786,0.23207214585285277,1
1,0,-1.0599817406822563,2,1,30.108965364900513,90.24080256293094,59.84382445949096,1.1319081688394337,1
0,0,-0.08454751535873865,1,0,11.174201597195221,83.52681690828598,48.45387501208645,-0.34345767735094623,0
0,0,1.3207288243374402,1,0,39.32195296314556,85.1078986832517,48.43090705875278,-0.3588283864983277,1
1,0,-0.14870476464736015,2,0,23.177967564813436,74.28160380372297,52.89780234100552,1.7972367759495844,0
1,0,-0.34998177395786284,2,0,11.826693532725546,76.73964784377334,49.22893531107609,1.154860361293672,0
0,2,-1.0483180645345578,0,0,10.59278175430245,50.865021499193,25.395198630997438,-0.4300498532002274,0
1,0,-0.6270707523138432,2,1,3.4323209918330644,69.69864106114628,65.69700165105687,0.7154510906863847,0
0,0,0.9225744401728337,2,1,52.1704871369985,1.1533205278434433,47.757307455637104,0.24647551079792063,1
0,1,0.14021550574337613,0,1,78.93401999194384,0.3423779853511111,40.26114746489952,-1.0435598768041823,0
0,1,-1.5082791516632925,0,0,9.597706362909829,54.555054491662226,54.506005524815244,0.26505885848768784,1
1,0,0.2667077904190365,2,1,7.8047921171394075,36.59449891844186,44.70104709524081,1.5934330300802455,0
1,1,-0.8155306238168492,2,0,7.842249363120861,88.79463260142784,24.364957371855837,2.3476508045305966,0
1,0,1.6530192597991322,1,1,49.18531417095358,9.51806822306459,53.8542467951826,0.8755775494791573,1
0,1,-1.418559169019518,0,1,23.450480343824232,15.450071949199023,59.88137307528941,-1.708524294787875,0
0,0,1.2837556322270967,1,0,34.54420752320162,88.7568043804779,69.77591973258131,-0.07002528348775877,1
1,1,1.6591328301004429,1,0,53.56739682187264,68.89107007776141,69.89857239109402,0.3329959848962493,1
0,0,0.5254890893738795,0,1,74.13515207682214,48.278942852706216,36.35854885090701,-1.168671671654001,1
1,0,1.1588758430578046,1,0,22.834899650006246,55.6822488142515,19.63807670829672,1.1546782195992864,1
1,0,0.20817153026604504,1,0,30.43753701868428,34.438681388052906,35.19840137516449,0.2773680721506658,0
1,1,-0.11599452680453133,1,0,8.280998347550291,97.92427994595099,30.93858081179804,0.9125855239354326,1
1,2,2.2132917769549527,0,0,72.7727996888723,68.5547112313068,18.92895689904461,-0.8823326655488211,1
0,0,-0.9392217741217351,1,1,22.35778404528585,34.036601805840846,32.75159009938193,0.2659336917064361,0
1,1,0.9912076325196273,2,0,45.573080941055004,97.38592024446795,43.85087157803762,1.7386376521271902,0
0,0,-0.6766651021842691,0,1,44.734619264943625,49.35519140332526,49.06436148269777,-1.0562461403287788,0
1,1,-0.14425032000977517,1,0,8.13779452834829,97.52157488788336,42.526949643044055,0.8054162197251126,0
0,0,-1.0920366563193313,1,1,34.59023929685508,28.574224883051148,48.47492042047169,0.7311033681297785,1
0,2,-1.1244656782922648,0,1,68.82276387953114,92.52780633587523,51.17609646734026,-1.0603603254765048,0
0,1,-0.34696599433120984,0,1,70.33747588299926,29.42990489221442,31.532202147362163,-0.6219932562785324,1
0,0,-0.08819020358634165,0,1,29.988591858013855,21.532320319682384,48.44990716109066,-0.08320809867604574,0
0,0,0.3177126794303867,0,1,76.86964744079538,33.826784467233495,68.96626065716032,-1.1968398813099494,1
1,1,3.8584463302467022,2,0,58.927702730352266,80.57309586025616,31.74268789763066,1.7669077240718705,1
1,2,-0.31346637679956196,1,0,12.391710934715396,99.93820561975552,35.45350843441431,0.22800638644607774,0
1,0,-0.5162504591502527,1,0,12.970497667763468,12.995064179483219,62.18971576491429,0.9989522776611873,0
0,0,1.344681712035242,1,1,38.4249779173995,76.75136681447398,66.08784684752635,0.39650271212704097,1
1,1,0.47365682432013034,2,0,57.926553672802584,53.97189171968391,32.469332074728264,2.208289147203372,1
0,0,1.1287217720581555,0,1,29.713084253346675,62.383490851426075,53.70225703571056,-0.7512883216480176,1
1,0,-0.5975858393758722,1,0,7.927574614690629,64.1742824391866,21.323003578378703,0.8043459371147723,1
1,0,-0.6209242397218229,1,0,18.273727551393417,12.510584448568412,42.932686372040855,-0.18650558877077444,0
1,0,0.6734517364635627,2,0,38.89712602474057,92.4432596924567,42.70239850289011,2.067513729533943,0
0,2,-1.2206100282425971,0,1,44.16896943350697,43.1609843434304,42.04237934224705,-0.7897185483276522,0
0,2,0.6127740132131715,0,1,76.35179428980032,56.32183935278919,32.54216177363903,-0.886945719626459,1
1,1,-0.014804958267836172,0,1,57.09495793391927,15.150936624243133,45.533942665904874,0.05818806561695597,1
1,2,-1.2670951997924291,1,0,0.11987386233222264,68.98793210486596,39.07254904852449,0.33138248685012756,0
1,0,-0.1851441814475914,2,0,27.724167894153524,48.99414884142516,47.304371745385346,0.6750207188509153,0
0,1,-0.3562254629647551,1,0,47.97116388967023,47.52490636958898,41.95429886359358,-0.719117819302081,1
1,0,-1.2588371517718093,1,1,22.98877064131366,39.3569862142036,36.611762840846716,0.3743718312651598,0
1,0,-0.46257740364598454,2,0,22.721132022051496,47.85926420705475,27.241784747915364,1.7634783661994233,0
0,0,-0.7526179374045262,0,1,19.737431592333998,31.029055471204558,39.13974942429201,-0.18172675974438385,0
1,0,1.1832989904216573,2,0,38.98595570295104,84.91492764994746,36.64984131089383,1.371160288763698,0
1,0,1.050802043436626,2,0,30.075102670048736,61.61913642416968,47.105280078135145,0.9432315193249551,1
1,2,0.7506475479408161,1,0,9.092803289587135,48.16400880006023,22.88598446939777,0.9134058935437332,0
0,2,-0.6332089766087166,0,1,70.35537768676241,45.107044534888566,28.674023884519613,-1.6931385679352535,0
0,0,0.5142415820678502,1,0,29.948113585869596,23.720914870655974,25.356169027890022,0.10597665904132945,1
1,0,2.913437949432272,1,0,42.146550811920456,14.530517715720471,39.77096404225111,0.6736189327416088,1
0,1,-1.4247586296640817,0,1,64.49446144431985,53.149828018659996,50.26400284459616,-1.284820998313913,1
0,2,-0.47865742447647897,0,1,69.26472230034435,33.75814250635683,35.13838219075785,-0.9047908913791494,0
1,2,0.14347681766396944,1,0,18.484144772426205,87.62867828343113,38.12447510110337,0.982428839506315,0
1,1,0.13509966800148168,0,0,24.124780830891947,62.02822000808745,44.847287515016696,-0.5747588351711396,0
1,1,-0.01300805955123968,1,0,31.031132735659508,60.75729869624973,38.91613173424215,0.24523989303895607,0
0,0,-0.9893271648250425,1,0,11.315152344310086,22.939267313136614,48.846078488786105,0.18701085334952214,1
0,1,-0.17060826771634835,0,0,33.44341992913475,28.566082273452544,37.37434835434118,-0.07200739092902012,1
0,0,1.050270338001809,0,1,48.83177026316807,85.4293559758142,55.259261067790185,-0.030892002249574207,1
0,0,-0.96570107798926,0,1,11.406788545329327,12.57022184118511,43.48898265158296,-0.2765852514225453,0
1,2,-0.6897142471639293,0,0,5.283356659777341,86.66564038255906,41.823130478224954,0.015509152936787944,0
0,0,-0.6775994489160064,0,1,67.76932922437942,5.29547642709296,66.89717889598371,-1.5911377784524987,1
1,0,0.08595618304075103,2,1,31.576193953408385,46.96969556844801,69.50166863107322,1.8007938483078951,0
1,1,-0.8420223695966549,1,0,14.970205377919292,75.37699251921752,58.672850088967564,0.8550348274323434,0
1,1,-0.1307333363903733,1,0,17.06607127247377,13.178563694210293,63.45491918981357,0.6527679535481556,0
0,2,-0.7755584864219999,0,1,77.59290702090689,10.286255507470765,38.6394142412815,-1.9611014558267608,0
1,0,-1.0045343884506337,2,0,8.723962038026091,40.478411773023666,64.29088742719414,1.2031429143867072,0
1,2,1.4080259321637463,2,1,49.9672938678174,99.65437194711409,29.941717388126225,1.7437377898064021,0
0,2,0.057731580546218235,0,1,20.939542343273565,60.79050190726374,32.30834666812275,-1.044373310699441,0
1,0,-0.6291865269719895,2,1,23.794242484288787,45.798236449547844,69.90280590591553,0.24897188579283358,1
0,0,-0.7436961269933314,1,0,22.372037189057092,13.359645624419574,69.95066133563589,0.09995500093218962,1
1,1,-0.11768682664857653,1,0,19.262003402618816,77.28052039868294,27.227736981050697,1.1113045831692576,0
1,0,0.7710250590404467,2,0,39.50917909145084,26.87870366879738,35.57922940266347,0.7455206658079636,1
1,1,-0.9795898378417798,1,0,9.516124039693072,94.21201712500445,21.229951842462103,0.9721310730629638,1
0,1,-0.6052908872390338,0,1,55.195063236702836,67.38749104491843,18.590576229524967,-0.525812396653074,0
1,0,0.5531362573909633,1,0,14.74541329812209,17.460861426778852,58.85356891506234,0.712816365534527,1
0,0,-0.2621244620993569,1,1,65.97737679204869,64.95671061240027,69.9910279237574,-1.0529546285331841,0
0,2,0.5606491980039138,0,1,55.33689032471366,66.11768721626497,67.4755978475771,-0.8628427298199004,0
0,0,-0.7537211387451326,0,1,42.33884365886904,71.30351856925553,35.27123983001317,-0.37471964246745537,0
1,0,0.8661429948407888,2,0,18.87924195708214,91.29209488364897,45.85542943092735,0.6157636331323683,1
1,0,-0.18361167183318325,1,0,7.223258300595292,8.668172756740644,19.547667833640432,0.5706896445377218,0
1,2,-0.9127160640695053,0,1,12.913844639476988,94.37850316396728,20.867017864166954,0.009707846743302384,1
1,0,-0.902142841964507,2,0,1.1100800865709415,40.94785663884062,59.79613190791538,1.0611196345328713,0
1,2,-0.8048012335805067,0,0,22.919992879101372,36.878435444338876,26.119848737159373,0.06366933107707987,0
1,0,-0.058092629142739126,2,0,34.04170049725372,49.367610209699464,33.014019222106405,0.8111241995576737,0
1,1,-1.483680945858414,1,0,7.265882425242585,75.35255781361462,37.29238507700839,0.15100755550386571,1
0,2,-0.1766497102207716,0,1,75.4661376887143,22.796865363727438,35.34647402637687,-1.8661829655295674,1
1,0,-0.19059013720240597,1,0,14.468415993930277,76.64800295805816,33.45120516786095,0.6188841461441313,1
1,0,-0.288765551481847,2,0,19.796933467470584,74.75251859313573,40.055433611820234,1.3942620749401167,1
0,2,0.15844621231841027,0,1,55.933420928250186,97.51023697678053,30.37995937757421,-0.9918067237994468,0
1,2,-1.1886355743853214,0,1,30.652728043768306,85.75335450653795,57.54105276361347,-0.5450009474053937,0
0,0,-0.7121854341771265,0,1,62.49841466048249,41.04050349528936,53.56641130451818,-0.5920817384875284,0
1,0,-0.13386529890001211,2,1,49.43808771489059,77.15881513701663,46.77251203466211,1.916082125845539,0
0,2,0.5478460497437,0,1,79.7650227972481,31.526107010662034,36.95324822447514,-1.5589050008745617,1
0,2,-0.48076957707303464,0,1,50.4910553583953,97.78088159003029,39.44575162437283,-1.8250068742765473,0
0,1,-1.465794131354434,1,0,2.5740551901142616,51.688827942167016,52.94501160188532,-0.06586302908783974,0
0,2,-0.5758644588223256,0,1,56.02997712766451,89.40892255595865,23.618102284585763,-1.004947955999559,0
1,2,0.2096847849897948,0,1,42.75193703107871,92.62989235905955,53.23886765864364,-0.8198285469076816,1
0,1,0.9540955022708832,0,1,75.40706676419973,68.30953070619353,57.81752439958581,-0.9792202599411725,1
1,2,-1.342813492885947,0,1,16.366374978042355,80.17083541021648,33.87949427909642,-0.5517145342012951,1
1,0,0.8428557946629627,1,0,47.70732063865304,55.016386810060446,27.30240603202258,0.7968415324405814,1
0,1,1.6600574293941024,0,1,63.80790998668555,11.968572995719018,33.757351928037465,-0.32725619686923374,1
0,1,-0.8999780708394763,0,1,20.593719543069085,96.87590830523322,39.510151141091725,-0.2169025614693611,0
1,0,0.7532545497575456,2,0,41.45119225138602,93.64186925265155,28.464138558869088,1.9949466369806323,0
1,0,-0.34262534351590634,2,0,6.9434037364687295,17.193816663966498,57.96326537702512,1.9628953651143717,0
1,2,-1.3310035622312053,0,1,21.069947852213385,95.40133987375633,69.90184587455249,-0.3872781437967165,0
1,1,2.321662021982744,2,1,66.05206006900859,95.21440029144253,49.52773719155611,2.5754563508980266,1
0,0,-0.6563164730889659,0,1,42.8458151710273,26.465982212819245,26.06444671071449,-0.3296655632014342,0
1,1,0.5094969115691349,0,1,47.54217180000552,18.099379145623057,29.634089511581283,0.29822378400764804,0
1,1,0.0058139015115352115,1,0,40.15930869056202,44.54863012869005,25.211169206926634,1.0155360478315518,0
1,1,-1.2315415895058262,1,0,1.9552107062709911,91.68130606749824,24.9291625996677,0.4710449228496679,0
1,1,-0.9867836774916738,2,0,23.751767052005235,94.59612934936584,32.01401487120819,1.3244410081429618,1
1,1,-0.33760801225173576,1,0,17.266273835268006,74.83143937258102,27.38872815009838,0.3857593752025603,1
0,1,0.07682847464367806,0,1,48.03388610442752,86.54916114103948,38.207918259359495,-0.2225454233280404,1
1,1,-0.17497228432609072,2,0,14.839994114039143,83.17204913939827,61.63121435631067,1.3918095374050659,0
1,0,-0.7637478520448214,1,1,21.63627245571037,77.08883837346785,25.017023849831165,0.9932372123761423,0
1,1,1.761182008764536,1,0,51.8369003365013,80.5875790964721,58.57491470284249,0.9097069631216954,1
1,1,-0.18707584840474173,1,0,18.694961834825566,5.19374098557881,40.1185950858666,0.33641101554489117,0
0,2,-1.5411346736262588,0,1,71.17709191815194,41.20664804277195,35.68979064048761,-1.5763296815320456,1
0,2,1.4690935511949665,0,1,75.08518183554513,27.81704581313096,35.868790479791116,-0.9121512678972051,1
0,0,0.49582872231210134,0,1,48.837529055233226,18.447220721438658,68.79731413527699,-0.5944158006534462,1
1,0,0.7829709567571096,2,0,45.749821380653266,68.78747261430465,34.10576018878355,1.228006868558926,0
0,1,-0.0655263024476527,0,1,65.03394844821132,41.15375249716175,53.57686050516604,-0.264409584562051,0
0,0,0.5134189421750913,1,0,39.19724311992052,18.64858379654231,43.02836319591421,0.001455829033822948,0
0,0,1.110088872909654,2,1,40.10215910259873,43.77901734152114,64.71875379828566,0.019983677831825076,1
1,2,0.07656500107398086,0,1,46.77456255753185,62.02106021674432,47.57279902237276,-0.5583705793693692,0
0,0,-0.6151583993196694,0,1,79.4993101794231,20.88718637009912,52.07913446558311,-2.7658967483297663,1
0,0,0.4787027425483554,0,1,68.53644318260991,65.22378286131524,35.7298532624652,-0.35327933730195915,0
0,1,-0.5287228958711584,0,1,67.61014381529414,75.60098842669693,18.328593276588716,-1.3726100095176441,1
1,0,-1.2719329302224358,1,0,8.487310327914015,32.444384856172384,36.42274581178576,0.36066257001694174,0
0,0,1.0449717558580434,0,1,75.23496414623322,46.56345520557553,39.464926456452496,-0.9945508264963424,1
0,0,-0.8356315825546701,1,1,50.26341750079196,60.95292048315126,63.100620738949694,-0.3208244373437634,1
1,0,-1.05643137080828,2,0,11.109363828889261,47.98417946340994,42.75420645531956,1.649682635487251,0
1,1,0.43840416357077944,1,0,19.777338844094498,71.80529372369045,35.478066812470686,1.3327657932022592,0
1,0,0.7603984680781721,2,0,28.334718150092854,78.15122663658485,58.03400569727473,0.7653856359265454,0
0,0,-0.705928258176423,0,1,7.141015664526469,33.71794946090794,59.243568802609055,-0.8453021796132464,0
1,1,0.5029239623666907,0,0,34.13020771861583,68.8151358317165,43.57317314256238,0.8599647992516063,0
1,1,-0.29703369932808693,1,0,33.23188593070214,17.877996289556652,24.20547765783335,-0.12166168951012969,0
1,1,-0.0750184357658823,1,0,28.898534301693797,45.65036562120817,37.781063544482905,1.302105979832806,0
0,1,4.694435807454088,0,1,78.69303272731753,80.25475834903119,31.37651959506689,-0.3014662492529142,1
1,1,-0.4671265898210276,0,0,14.727278175603997,97.57182269411805,39.0515375641955,0.2152871537878205,0
0,0,-0.9269315386405375,0,1,48.98429580951573,13.852718543850068,57.14123135911471,-1.1450925101204543,0
0,0,-0.4288597407511943,1,1,35.503404783221725,0.661244424071733,69.23568843846542,-0.8140089341119234,0
0,0,-1.1915074643161094,0,1,67.37585725415406,8.039080568038148,36.237478946770345,-0.9408304579842535,0
0,1,-1.5342206605344633,0,1,30.312385974715184,80.0621286296716,37.650562054918154,-0.9891831737059141,1
0,0,-0.9596872345236196,0,0,9.103369776207192,15.207747215582678,31.23672913896838,-0.3531560887884337,0
0,1,0.19352745453101597,0,1,75.12317327313426,41.85143340923565,38.01470058900357,-1.297868377166685,1
1,0,0.0037054694874053343,2,1,36.02185260904501,46.12458910175631,46.03999976738777,0.658063055856203,1
1,0,1.8257530560572992,1,0,26.578678406112168,0.55953078854592,30.48405983565351,0.5080141597017136,1
1,0,-0.15615384271919328,2,0,3.0451004623611855,98.78747810083372,39.42199762173495,1.5057927753421787,1
0,0,0.0016212515962434721,1,0,24.81300906597562,11.931221278382997,65.4059786969795,-0.6284055804181153,0
0,2,-0.5471264384460546,0,1,64.0972900820028,12.239639842445914,37.459937050923955,-1.2708274140374576,0
1,0,0.6414836720639604,2,0,29.675262153098856,59.67303484658738,50.60540970357836,1.1489102901723174,1
1,0,-1.283471719134269,2,0,10.6401451689573,37.415081730492226,50.0704029882935,0.5499355279463009,1
1,0,-0.710398795352666,1,0,10.248609233157362,69.90698642829443,26.248863360522,0.8206569627090337,1
1,0,0.2756212785611892,2,0,41.371077503007186,2.2724752158521158,50.22729436472012,0.590451540194324,0
1,0,2.8725614861719606,2,0,21.31579416747847,50.86718689932938,41.237834298150176,1.7835524724165859,1
1,1,-0.2476309669288453,2,0,54.79554612408144,90.51696078705449,33.46520512815087,1.4244609390156935,1
1,0,2.0108827001898764,2,0,15.084555669638,31.394173585336326,63.971076808650125,0.8027976037429977,1
1,2,-1.107562063870568,1,0,7.0447103164547675,94.73162193332412,30.421012493803026,0.8653525410829753,0
1,0,-0.9535315102787247,1,0,8.419487188913731,51.13572975356844,40.250916466530335,1.0046987754004058,1
0,0,-0.026969478662918538,0,1,62.19313421337119,30.17821197710703,41.67392257658486,-0.7069830157895822,0
0,0,1.0429203714394488,1,0,36.53362566178129,17.67925353584399,58.672545229505715,-0.033671131100603796,1
1,2,-0.7818428292675391,1,0,17.528782201634566,99.78452627935785,35.838713150198686,1.5353789922522223,0
0,1,-0.12160644280865877,0,1,42.603228019054605,54.70658406073991,31.277678889983587,-0.344760223649237,0
1,0,-0.4937040617290158,2,0,14.134298704398255,49.495787773002604,36.70039038523531,0.8730975559610445,0
0,2,0.5674904211851043,0,1,58.75413996727211,46.34867215092767,29.82214434845092,-1.1683170389953768,1
1,0,-0.8614131959068532,1,1,25.69650293422128,82.20273895133843,39.04918192183992,0.12650051720706687,0
0,1,-0.7699268650610713,0,1,46.34168160703305,24.14247525862715,22.33761148173484,-0.46553286304888375,0
0,2,-0.24259733098663114,0,1,64.13019739851408,13.924214520155626,41.81931820412949,-1.2464346271105204,0
1,0,0.6921978067710844,2,1,34.36748797823202,9.034495534763954,34.22836299846747,1.1182323651936492,1
1,0,-0.82191533117648,1,0,21.83771202374328,12.782573887431258,35.15569619528196,0.7009216974102794,0
0,1,-0.2644258758992428,0,1,79.9943243126492,46.72424344685712,61.13791424956359,-2.6198539551535633,1
0,0,0.6222486515944025,1,1,62.51601300342307,50.21341384058735,39.9249197397532,-0.39986812260415905,1
0,0,0.3680370223491521,0,1,77.06232834006956,29.634885416297863,55.46479955346191,-0.828302762967159,1
0,0,0.037632909082777645,0,1,76.59732278823995,22.136943239355677,46.329665151546386,-1.2266258116542577,1
1,1,0.841947226001739,0,0,57.03949383690851,32.492647662187025,18.990572939644434,-0.16412027760638973,0
0,1,-1.518971808724112,0,1,66.51151439897198,46.95035048692726,42.364019512575,-1.219252634171979,1
1,1,-0.3564901841618696,1,1,38.1208368224081,43.48451162023414,32.484909898972205,0.4107168068915133,0
1,0,2.1497510795731984,1,0,13.256495682456784,8.938550884664192,26.329539807997115,0.43091733107538466,1
0,0,-0.8839798406744046,0,1,16.549857207513128,33.9262226818583,49.87434661767435,-0.5916025077244706,0
0,1,-0.8439621950848444,0,1,34.75740346195541,5.623568998173162,30.17438237231216,-0.9902949446784804,0
0,2,-0.5608831859673232,0,1,56.4338456191513,41.76314996207996,34.454927239258694,-0.24965102892262195,1
1,0,-1.1804281980454892,1,1,15.506708517900929,16.85470309747649,48.597113108965225,0.3812822032283067,0
1,0,-0.664088499131957,2,1,35.14894205212153,17.629218514797962,46.817880504514314,0.467494001438872,0
1,1,-0.27761343055981075,2,0,23.13852202462618,92.14942437547855,64.28931314057222,2.0665117364126626,0
1,2,-1.0043489955835951,0,0,26.17152925845101,33.219308641995994,40.69953996067393,-0.597096185467441,0
0,0,-0.6488503607045756,1,1,28.37614091276578,45.02320127612113,57.18279724267303,0.6325113659180852,0
0,2,0.22360803776496466,0,1,56.457338601506294,91.02439995132445,31.851030366189015,-1.3002152688364907,1
0,2,-0.035372316058346995,0,1,72.31331576582035,16.02680451276679,37.63882248780527,-1.3622335479920942,1
0,2,0.6204509201411009,0,1,48.003866126352996,68.61746483543855,39.06066488101401,0.39533730673501355,1
1,1,-1.8029307671243238,0,1,26.75028948174006,83.95037075988269,30.326920243966832,0.037091322932575686,0
1,0,-0.22025732083230146,2,0,30.012953418654867,18.10554165820531,33.4432890130588,1.0977597640687198,0
1,0,-0.976602709045086,1,0,7.418384344942153,6.384498770343044,28.393995973271075,0.3541597381907249,0
0,1,-0.42216648617269065,0,1,58.95395371330842,5.824358584223649,52.417408357874955,-1.7398788164842562,0
0,0,0.14826517948640386,1,0,56.39327584519917,31.10086722086713,59.17867217128222,-0.44783891457818037,1
1,0,0.04987968356277969,1,0,29.529418824282274,32.136292614097215,28.35437897783028,-0.3804807315800718,0
1,0,0.1774451986734837,1,0,20.163401087020265,46.95173608845913,33.42687218226179,1.1146296946902023,0
1,0,-1.297415336418682,2,0,4.784603840493191,53.47793939307385,47.06775921655694,2.072564922186219,0
1,0,0.06441601506019452,1,0,39.28729506243694,24.21542799112953,24.92950037079771,0.586745904788226,0
0,0,-0.46500762733980844,0,1,29.713705052375047,8.084582933437234,52.32245798695396,-0.5075262532818473,0
1,2,-0.20096505436884748,0,0,14.054674995765772,72.36572417924816,27.594912504996376,0.42696634216699975,1
0,0,1.0276097870140055,0,1,76.75274826817494,55.13891671936173,68.56939922349562,-1.7571733136852388,1
