S0,S1,S2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,Y,X16,X17,X18,X19,U0,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19,U20,U21,U22,U23,U24,U25,U26,U27,U28,U29,U30,U31,U32,U33,U34,U35,U36,U37,U38,U39
1,0,-0.06909545070622827,0.3350695451562633,43.90372487296885,49.21619235185541,0,0,32.21993008818157,0.3013417246746242,27.05776496881589,15.298113942089216,1.588428451022367,1,-0.48703636833990915,0,1,23.34570638894821,1,0.3812773485967007,1,0.2500004236991945,21.489837387015676,43.17869467660454,1.9503570732535338,61.271259277838965,0.7396619409674418,4.700094954631936,5.305564284820258,21.793048581279805,23.79397606774157,0,46.254616166573385,0,1.3150676226421294,-0.8594551210557668,0.2917389619293455,-4.754983749261932,0,13.73062867225211,1,35.9993912675968,-0.5519630747206382,5.151305234742071,52.81118253131992,0,0,0,0,0,73.61520361882006,0.7561442333354707,10.720071301891974,3.0373702656616235,4.6510576340236796,0.4111656057902657,0,19.166050555863066,30.9139242097864,0
1,1,-0.176794032236223,0.2662116284147082,36.482549919940354,46.23431930634972,1,0,40.353020686177175,0.25456252327714746,31.137990687961793,15.844130895008854,2.0622961753508107,1,-0.5642549905386516,0,1,22.70725959448975,1,-0.5597942153126301,1,0.3187060949144205,32.196266418576975,38.64472051920193,2.1853295553154335,61.453426376662335,0.6012895998004009,0.37201982958994506,3.148654525371226,36.879393421570434,74.42807799037853,1,70.07329950931891,1,1.7221585872030798,-0.30463799112774476,0.8126643469759178,-3.8943848395225515,1,20.252931277047672,1,36.69986357862446,-0.4034878817785736,1.4564375664689508,42.80765392949205,0,0,0,0,0,10.991673028200267,0.5688286701211248,11.072235527365336,6.586008718457833,3.9044189570305567,0.11947556063915582,1,27.142028379156777,18.558751541032784,1
1,0,-0.06301220449523554,0.4499097989097153,41.611806020551214,33.85932584861611,1,0,40.95863593229655,0.32505161897595447,46.47677662240144,22.343326233064932,2.351413279574836,1,-1.203763154540225,0,0,25.778363432936544,0,3.5271861876481854,1,0.18113275886622487,23.437332395870595,40.40337456459787,2.228569448738149,50.39125522756244,1.1087181673998197,-1.3144424805012012,2.534399211641059,30.03264946439744,15.061556823107342,0,47.320327575589495,1,1.1801176356418455,-0.24270859240543086,0.7667563069436323,-1.4323528576331217,0,16.515361673953976,1,45.607664959316125,-0.7093240403386979,2.789632221554658,38.15186967233192,0,0,1,0,0,79.32886983526114,0.9225592681522405,4.86403697320686,0.13984310682237577,3.8057981168360575,0.5202460286614143,0,24.684001724778682,30.02280117925954,0
0,0,-0.12861803791285015,0.20447840273993206,52.004179536690074,55.27771567231823,0,1,34.128747184103574,0.30954141164641236,25.113360559689845,12.49092298067714,2.234742604455449,0,-0.4919783516824254,1,1,24.794254375416926,1,-5.6369306934597425,0,0.46961286126241686,59.1803480283933,77.23650477218109,2.44681563422076,60.01127054092434,-0.29300733129193196,1.993292102156179,1.5296535504560396,35.259728970244566,18.340990797263423,0,17.447734749368383,0,4.209396957308574,-0.5187697599318546,0.4906547065557968,-4.546826697372546,0,20.258973945407504,0,32.900783589035846,-0.21429023098388808,1.1940835061397632,35.87130199250784,1,0,0,1,0,22.258981795051767,-0.18309290968363304,15.182543791644543,2.4670529898139755,3.1680393675059255,0.8889045792009496,0,18.875532551419592,22.30651374187463,1
0,0,0.08559784027898572,0.4123029924420859,46.26975842035364,57.96421477061304,1,1,48.94766753138997,0.3579111521012618,47.65607662043346,19.239333361686466,2.3985137714582203,1,-0.45213735826178175,0,0,23.916344203749553,1,-1.5317231584302675,0,0.22994726417033917,55.14027486297223,79.99973858693012,1.7929669286259209,47.720210570296814,0.723242019724799,-9.653742900947936,2.3255580840618695,17.000070829643207,12.4804621194486,0,30.979308383585725,1,1.9101926895814052,0.8261891318141638,0.4788536602094652,-0.9721173016998002,0,9.146975598739697,1,41.2256368082101,-0.6712728855951051,26.331227251338955,39.781766829569186,0,0,1,1,0,38.473238116772,0.6833680835060545,22.18411549484644,4.208453054631285,3.7912374681078167,0.20525645500380746,0,4.520011541147133,4.132967053299057,0
0,2,0.7730386326977456,0.38010269433630745,55.5968485182566,70.68543233654252,1,1,40.9254683612742,0.796651212375223,28.762852599448717,11.29051159436036,2.110965568167367,0,0.3337145384159732,1,1,25.057551621397437,1,-5.841935120603248,0,0.4213949832427903,61.89515324954002,39.44365116543099,1.9434800846250968,59.30108195287569,0.16441441549143015,-3.832425290044414,2.398477627064871,29.537844399962978,45.05146597519685,1,34.83919870380093,0,3.3207965643111903,0.8251955006629268,0.22351969089061058,-4.097626179524849,3,13.278688534956922,0,30.845599046074852,-0.19977192565370394,2.1895415485593586,30.784398133516717,1,2,0,2,0,56.33084557691948,0.049165165189990215,32.791453436876445,-6.149502666754519,3.3356364876605253,0.5841113793788891,1,12.391254761248014,16.92589586141194,1
0,2,0.08112276327966672,0.6617846204540306,65.22649962028885,81.43734336530586,1,1,49.443770509235264,0.79905870379436,36.67175748477789,13.593998130363174,1.6374748322426382,0,-0.43771986953744463,0,1,25.917229724590282,1,-5.921173771358491,0,0.1730633921341143,38.12955661361202,79.99973858693012,1.485227648781126,55.47187977061739,0.7866196315600308,-2.5959125763722035,5.321561056193218,22.66166863904797,52.61723869556959,1,8.040624378419425,0,1.6957811517170769,0.22347577331164337,0.552507972667553,-2.9853606912280313,3,32.33055527185911,1,34.02796086621716,-0.8188530167742678,3.434586752423253,22.60592533819139,0,2,0,0,1,30.629718845204508,0.8915327870771995,6.128277210628561,-1.2568560804181743,5.092058475504708,0.8813473559608682,1,17.628454811726527,21.91990642181262,0
0,0,0.1696766491992893,0.6927028270931564,57.96275752856791,71.59152140990757,1,1,44.05677058747193,0.33609440569756466,41.49277239347612,15.273988560735434,1.6025293315661466,0,-0.3798498324388647,0,1,26.619448115622497,1,-3.243651572708954,0,0.17882696307686874,53.058437816865094,71.49713580973796,1.522330988260498,56.18461791611947,0.7393311953628905,-5.246469871170628,5.328247581188936,19.569363913062837,54.42428308598633,1,24.95705181045942,0,1.4603218493133887,-0.8012071653026666,0.18937892403389334,-2.397105079188253,0,34.146729930879836,1,36.24916304301267,-0.7519107808031256,3.800142712511931,14.378935933576331,0,0,0,0,0,47.19766820421505,0.7848512887565863,8.718701744968149,0.8596507477433128,4.778342358260439,0.6589546384307352,0,16.928166741760887,25.54064580608973,0
1,2,0.020874786891142263,0.6569663401508679,30.267779236430126,18.652099059049398,2,0,65.12892250003534,0.2945412044287278,86.56497208567869,34.38514053341882,7.610430347505253,1,-0.307930105974454,1,0,26.644339311064805,0,4.4727542475688775,1,0.903278372716523,68.77303839511143,51.13419736735217,7.301059959787163,13.142597495157238,-1.9187662537455283,-0.7285483616415505,-8.520825804785924,57.81084364175903,73.5824745098431,0,52.035506236850516,1,11.120197778843613,0.32075792490961247,0.21639820064290505,7.688403843330768,3,25.75333219140962,0,62.90006923451886,1.3147980582208358,4.675214482532094,49.51615860333529,1,2,1,0,2,0.7559315286242319,-1.6294970376374998,23.411749979938918,1.4468512937799893,0.8984142042992685,0.27134144094186224,1,11.241201183306924,11.994452036218192,2
1,2,-0.11321757023369462,0.32473612990109363,27.760553209347428,13.830552323105971,2,0,56.436284223247746,0.300922862656402,73.14198287585492,32.207058229629766,6.738849524192467,1,-0.5664083550775724,1,0,24.73079164637937,0,4.488678251495449,1,0.8691144418838446,67.60750988497335,29.367762176338545,7.141262513945499,17.421771158144967,-1.435611640131335,-0.440958872500385,-8.078748247068763,50.45031401213813,62.85648338355779,0,66.05065114961974,2,7.818876993748615,0.47835773967939776,0.9496125172169525,5.234531394062532,2,16.97828485892775,1,59.560561603908255,1.1840955287239492,3.1113084518429472,90.50351375930313,1,2,1,2,1,7.652814629230198,-1.3477260470507273,11.96121267442182,2.44361289673601,1.009604258539588,0.1576207562820931,1,30.1028230366187,17.961538051727384,0
1,1,-0.20588266849978337,0.41910505500190426,51.63506340475059,59.27951817856651,1,1,44.365891591620425,0.4231299551871591,42.165110328396786,15.485764822745555,2.3764051945591267,0,-0.4298950119752649,0,0,28.82162486630527,1,-5.019038245767591,0,0.23594746634808167,61.84097260416897,41.359772043836365,1.7544637869341664,49.721817534442835,0.7394576881621541,4.9068643756813675,2.3288407650486818,32.47698095475866,14.30368616100254,1,44.09121892386229,0,1.3656287878275655,-0.689374607928908,0.20628725616348526,-2.22612575365988,0,12.093714772521626,0,36.48591868863006,-0.5672606872749701,1.4084053342590228,73.17199229728871,0,1,1,1,0,74.09277884161726,0.7319502904291796,8.569572145201278,-4.398311526332557,3.7798443760744327,0.4758601962696665,0,20.192598462647503,39.56241011795803,0
0,1,-0.29304810300626344,0.4559664260696785,59.584365616375976,70.66423712845537,0,1,34.89061988931535,0.3493498306545624,22.204053301702903,9.994639340577132,1.5268243140093831,0,-0.5760849325624321,0,1,27.00662390928111,1,-5.661802732157071,0,0.20227222122937322,51.497940514799424,39.73985159008291,1.523346642670901,70.36221121186657,0.6635746585725424,0.9868975165522809,5.688003124154541,13.543242510220086,40.993744149699666,0,48.53422054375242,0,1.8810609831482141,0.8060252617224125,0.35015539439866783,-5.373411861601509,0,24.554205408677863,0,29.139153829719376,-0.7518764029469537,2.3688404891788344,14.923922530755263,0,2,0,0,0,33.959150568747916,0.8388029393575982,6.146912365804393,-1.9469261251049232,4.913112141319225,0.2530987675646406,1,23.158526006270222,23.32679845808199,2
0,1,-3.0941210297707644,0.027542893290996073,44.32165657671857,62.85132407780271,0,1,23.662608275469104,0.4755736144199083,20.22245466968007,7.032893658965788,1.4537562325990205,0,1.1437939262874859,0,2,71.17027562839006,1,-5.755473682801059,0,0.18155953989024487,28.897484185436014,79.99428391007012,1.6951937382901634,73.98380443042343,0.5235326311329656,9.396574723014457,5.987861718840266,9.884999117136783,19.62183145983338,1,34.34242992452196,2,1.6799220981862293,-0.08229454887897707,0.7660296320148179,-5.923111951339766,2,9.693861797050529,0,28.78927816825292,-0.6898127078862218,4.00987547206176,23.782448894060348,0,1,0,1,1,30.623623611758806,0.6811064351373088,22.131307559748254,9.996844732358056,5.012570528134045,0.23884393716318614,1,39.895966763352895,8.46849950920586,1
1,0,0.19415578659923402,0.8157070236229932,33.206989298080885,34.233886910973645,2,0,60.467887141670445,0.30698548966642164,77.3684165175802,28.632200796467608,3.9091842384429505,1,-0.40537962358775814,1,0,25.975048865139723,0,2.4235327321636806,1,0.43086096251041006,61.52218691558251,44.145450942634035,2.883012678244908,26.545967783178103,0.5275176361820401,3.60541604771997,-2.894327146757658,24.096049801001644,14.578321754296418,0,53.3584574348152,1,2.3415286768406616,1.1935980809529543,0.29695270162792964,4.894678513489543,1,30.29564145305755,1,54.480940031274365,-0.10267055297684327,3.4901283149516704,56.93303872388601,0,0,1,1,1,41.790108239897485,0.18631305985542765,8.907318773073518,3.922204506091088,2.3024772679130825,0.5748394434126882,0,18.849329898660635,21.165927883937602,1
0,0,0.18494319081004737,0.2721339452062722,53.995398432029646,72.4588236707001,0,1,25.755102947895523,0.3294205235493476,20.543105376957865,9.08441903613097,1.4628388497242624,0,-0.4758563772009024,1,2,32.76381590189382,1,-4.756556239594718,0,0.49459072985549424,31.176334547619405,47.39626325332816,1.969875202437169,84.52632930979978,-0.10768499235908462,-0.10185731385658237,5.1090033632247795,24.754502758484335,33.613999275704174,0,27.423430153237522,0,3.4850009163869005,-0.31282219701315,0.6866512296560708,-5.490284279058329,1,32.45106611832001,1,28.73402149937232,-0.19874939132888428,5.480122148292305,40.92366338638617,1,0,0,0,0,79.67784341732269,-0.04425180056876519,11.937098756608462,2.6084762225619436,3.967225729755084,0.5476941352579144,1,37.43884981030607,0.3660193730062167,0
0,2,-0.05835172614565263,0.19026509948773068,44.85432041555819,63.46324706348692,0,1,29.18540155473587,0.32514504236699293,20.46900198634517,10.565744248107583,1.4582899277533934,0,-0.4806150759083852,0,1,24.976934084427114,1,-2.9290612946347334,0,0.2563987203337951,34.5167269913112,37.70653850179307,1.5858862125444417,74.44605167591276,0.7150835999312459,0.11455653507393748,6.080416627878776,13.60076664669657,47.275499150056646,0,8.040391626208537,1,1.4619053011587104,0.6023508236947187,0.9570556988219902,-5.93526331312714,2,10.10748061319167,0,29.818796310705864,-0.8090411503662215,2.6960787045758554,47.820347177479206,0,1,0,0,0,4.261612209604526,0.8064985648711285,39.30517188168644,8.354391481699214,5.203136601228762,0.41168167362083763,1,22.152496514083786,31.60432798956969,0
1,2,0.16121742769738812,0.5603799414878692,38.18969598359584,32.21574585795286,2,0,54.53494179275253,0.26952803261700486,65.2279616126773,27.195375022955652,3.778532726377856,1,-0.4174542558709625,0,0,26.474436835265006,0,2.537730395584216,1,0.38356049959114036,34.750505155457674,53.37974551116096,2.602571079304546,31.206616264362196,0.5750775429765503,-0.6576716743955782,-2.0471684734719853,42.73688743356519,66.50502607871991,1,81.58296160837308,1,1.4433292069450823,0.42390591304114666,0.3584209786236543,2.3857912293754673,2,12.446514964026015,1,52.81021858402427,-0.3633652713214689,4.3075051521307,65.02625679662931,0,2,1,0,1,2.2001696318005948,0.57935629536763,23.86775642145978,1.1597192420649005,2.4808756077123797,0.4625732920145078,1,12.11049704848595,3.381387453187854,2
0,2,0.03782046357298402,0.24642200223615846,59.103515039552185,65.30319726982638,0,1,41.73958258811716,0.6208062355725303,27.815811189407675,11.32179426848168,1.9120987684264663,0,0.02371668087318254,0,1,26.238250333080224,1,-5.784118179827653,0,0.22431781069489165,64.17710349402198,40.232164659787415,1.5026598168756617,57.98023445425845,0.7588072834447608,0.13220225263815166,4.261838013696877,8.707572563674205,71.54149874686469,0,12.807367262653763,0,2.0483870530396544,-1.2739643895043502,0.2084571673005638,-4.7769345707693445,2,15.469324265100571,1,30.67971498354197,-0.7912247960834858,2.791883634933411,43.95780593491199,0,2,0,1,0,15.303801592346712,0.8288611927758746,4.38509651324368,3.066607120628092,4.686669417663908,0.37946833981911354,1,16.73793113667141,39.99632019345675,0
0,0,-0.06763944534883463,0.740344337263304,45.67482104683532,56.259674643002946,1,0,46.572698677369004,0.3225210530648427,51.62364752326728,19.996682004287358,2.400918730612989,1,-0.5191368299629707,0,0,25.840883839982602,0,-0.7232075315551967,0,0.24768655110750604,21.677765892626642,44.58816093226497,1.942338938702172,48.0826615131251,0.5858963272911242,-2.5557170698937623,1.9070496469248397,28.936273787734933,45.259004820769746,0,32.71159038520321,1,2.105307865675545,0.534025565091337,0.5971847679501164,-0.3392190703413611,0,37.4968005148852,1,42.652834039011935,-0.48092853538105235,1.5402890154336513,49.01224701323118,0,0,1,1,1,63.53195256677583,0.5298846693273723,35.5368250864982,4.897006574003715,3.4947770909663394,0.25031997483432195,0,22.896271067711567,27.228161745791944,0
1,0,-1.3379090255934283,0.8562749363418536,18.114054932423414,0.5713146897026067,3,0,68.0284617507603,0.3382929755285017,98.85604192053586,39.62380721124154,15.31480619910436,1,-0.4653672977032861,1,0,26.119586612797576,0,9.949731219260272,1,0.9984391616688855,46.773343045225914,43.83822594055025,26.255372494432514,1.5261637069167777,-2.9206884159069273,6.330181702687149,-9.871046748280918,78.87888529215422,34.771728994590745,0,98.01289152972849,2,21.398965551275605,-0.996000093988583,0.9634889074204587,9.840897076431993,1,23.873930454933788,1,69.59864779323044,3.007046772869119,4.429413890328116,97.32846610102175,1,0,1,1,3,56.25039633915471,-3.161468333478981,6.745182516497909,3.9226460846738895,0.3821029834552928,0.20896031074002636,0,34.83757348986988,10.157568457769344,2
0,1,0.5002989561386533,0.5427088487271333,63.596742665934315,90.23426041525364,0,1,33.65904967094743,0.9768225866500984,20.184195715548515,6.875130586095763,1.4873231232842394,0,1.7392366732933628,0,1,67.63371619421348,1,-5.715385392328574,0,0.23264380662739925,64.11621442667268,60.96114346954549,1.4905073570548342,80.1775312753763,0.506114589804859,-4.116419766441819,5.599403342500173,23.224105470805107,54.65039481501515,1,16.2240329342075,0,2.465497222395473,0.5171746235598002,0.12498777065610833,-5.844029351692316,1,32.777236506144945,0,28.642846463222163,-0.6971059873460158,3.704993460605518,15.286416175263618,1,0,0,1,1,17.374886257182446,0.5345312178173717,5.413192724647365,-4.665712967176057,4.739363605433907,0.3631367641227372,1,14.633405049259295,16.371017913014384,0
1,0,0.07382753081173386,0.9499029701301342,19.937322158405244,1.163506580340462,3,0,65.93637769589695,0.3142708315639179,97.84197507520342,39.38907654920803,12.001803151555304,1,-0.4879956423421929,1,0,28.941090488963024,0,9.875572549226543,1,0.9927390223471708,23.514256106831564,0.4179305423287172,17.32024673211305,3.0877851145174215,-2.105249206961648,3.0654784707400964,-9.624746613926328,79.02081525961353,7.528118345090107,0,97.03998313868689,2,12.60367814869964,-0.11266714291458894,0.844845899987871,9.63518137647802,2,19.323824796882125,1,69.30470195053942,2.3384962841777,2.339264974928172,92.94699179194794,1,1,1,1,3,76.04506369629414,-2.17204067586924,19.043442565105202,-0.5740684583997453,0.557007228250534,0.49004816494262027,0,17.98620400372682,13.162383187132827,0
0,0,0.17000787904648085,0.801117668564622,45.109719859463844,41.7120030160195,2,0,54.95118422143348,0.3263226116063399,72.81051691309636,28.072706304017903,3.253407096396635,1,-0.5225465453736535,0,0,22.396885959602674,0,3.201544469101778,0,0.28169031882634876,42.393753225622184,38.62028972839574,2.1963154926232002,33.33643375745875,0.6574754161071645,-5.586936607586378,-0.6361763780376553,25.361821752366343,40.7040826379917,0,29.092810108516474,0,1.850878017970466,-0.12340794171082914,0.3799388278451835,3.628376127617514,0,39.36419624793257,1,54.04638042472436,-0.6570842283536976,1.8602045915107197,26.181928527135952,0,1,1,1,0,75.77999595075045,0.6011238543386316,12.525258377685251,-2.3828056812027683,3.0019154861337483,0.2861867064686423,0,17.93482982516533,1.7735318826542135,0
1,2,-0.07194277473038044,0.8101026046910542,38.094880530150675,27.946503932656245,2,0,62.88368593828524,0.29007007528509776,82.30064151971945,32.796184131491145,4.521020881908903,1,-0.4850428667970363,0,0,26.012772357927602,0,5.564934175489995,1,0.29668160971306945,69.1814809767485,37.62943043252258,2.5892452985972825,19.34784076561278,0.8697360046092897,-0.06669550135276481,-3.4505147095309807,25.98872227118114,63.00188739086698,1,53.34557803491451,1,1.5276750949395634,0.08958941588997325,0.24027388476800726,5.403997194618203,1,33.712531428498906,0,60.45625864369274,-0.45544618432975514,4.44537841682552,46.68870543298045,0,1,1,0,0,8.253300716613708,0.7734828068911328,10.454907410244164,3.1176098435285873,2.503747232051172,0.6714171481446323,1,17.240243339206213,22.71103829007842,0
1,1,-1.8868079315295119,0.05762651830315596,24.65962288940423,18.942985523358303,1,0,38.197820263151286,0.3011155591430591,36.599706563969434,19.98210668070744,3.613602189470246,1,-0.4892778193672411,1,0,23.25117278356182,0,-0.035246918763835566,1,0.7434579134677823,32.84336373663469,79.99973858693012,5.339887766611558,39.704701607039624,-0.9126104344455843,5.001361796947512,-3.8081928902844098,59.67694573540182,36.219531173547864,0,57.93844090295942,2,5.250453989315269,-0.2546526759137933,0.8355358944481868,-1.697501134637493,2,2.7111325534262987,0,42.04133064631689,0.7820893540780743,2.530808184045768,90.18448015114733,1,1,1,1,1,49.6136719267087,-0.7889788429870354,32.519336074766926,9.671487270162501,1.7616306897512424,0.4075630019669391,1,37.86797739741995,3.1253294895830352,2
0,0,0.003458682140059175,0.5720003819762862,49.9865525554401,55.16866041910341,0,0,40.087330421898926,0.3079043956451208,32.02905964318423,16.283810133584684,1.489631379171575,1,-0.505500346837139,0,1,27.40867176346951,1,0.6582442815414566,0,0.3094446847946006,63.7698246449716,39.213607080734846,1.864262026030018,67.11982272796307,0.6769591579802168,1.6021760220169856,5.769642940704005,15.084184716789824,19.753871102557,1,38.45552310555293,0,1.7682199461626298,0.21197572486460609,0.9498624897306056,-3.8621761456143275,0,26.582900746308276,0,37.31899255551309,-0.6368246036416998,4.313396415285755,9.562926572165209,0,0,0,0,0,66.89174697827781,0.6769715355785321,9.66813211878472,4.405029135117747,4.870719159587831,0.4451588257625047,1,19.35440604813832,16.359948477923616,0
1,0,-0.3440305183354435,0.9714824178165993,34.150302544571986,31.911420665801472,2,0,62.93676065596511,0.3144495859766677,84.77391614808388,32.238421765824164,3.7922483316329654,1,-0.5959054805545805,0,0,24.648995890224317,0,6.550868021855361,1,0.3801880703061211,48.84485469859101,40.305705788554775,2.723592096853101,18.449950599726407,0.7928291325146322,0.7066948217588802,-2.296621603591351,61.12804975380739,17.598724938741857,1,85.95694673758535,1,1.3576095585481691,0.34765148400733104,0.443714752733391,6.147569085666088,2,37.37058301493611,1,59.653080941216366,-0.03866369434004933,9.626051509033722,92.56210314338426,0,0,1,0,3,37.17688399879887,0.6401128480236542,21.47865057878697,6.799956488179344,2.486221465480338,0.365976974089795,0,16.82101834575347,1.013230134740517,2
1,0,0.07736077049696694,0.7695781459378235,23.445177057898633,20.584614418317926,2,0,48.400738107929186,0.2922056279140896,64.38727202160197,26.377322574096432,2.9270745721506275,1,-0.49223709175073105,0,0,25.302095267304296,0,5.681778450328956,1,0.37126652108820013,18.418165345329285,42.881845016537326,2.9527158649396537,39.56454690132113,0.8053254668622393,9.987048561136064,0.6287808265599875,66.07174341688949,79.3358856757234,0,91.5239967640535,2,1.067588274915518,-0.09710408635627704,0.36706373961250205,2.1660179645965876,0,20.040680338604368,1,51.65493749368042,-0.05858777638467859,0.2053697071145295,93.1097208537679,0,0,1,0,2,77.93403521754941,0.7637003032706684,10.93356427219602,0.8529425515024247,3.099917272536362,0.0721218262170028,0,19.09877021035014,15.140380484815202,2
0,2,0.005949660563215277,0.3439104923554013,58.95758400857515,85.58795232954762,0,1,33.609559460836806,0.9582594553500399,20.680554860606478,6.35324620100123,1.392624583595661,0,1.897906314291717,0,1,74.84479176357131,1,-5.48912249076705,0,0.23297705226237786,69.0823324168055,35.02310509506814,1.4950803485971862,82.39072450985145,0.8850220616259858,-2.209279828778409,6.4185132218002465,17.810058672347658,36.86764101942164,1,32.57076288979274,0,1.08428053708768,-0.12533198354554193,0.010458234521731613,-5.9409444073899556,3,28.083516516864893,0,28.97479726450689,-0.6917161586269376,4.358200622757893,67.48528464763987,0,0,0,0,0,12.344930944594129,0.8630143475216004,14.459179804675282,4.389504320983264,5.299732768358229,0.12269491157728979,1,25.54630641104317,30.73421346555012,0
0,0,-0.27918969220164835,0.1926618023840293,60.7436610944036,68.49795247541425,0,1,30.218576129460093,0.6220398333627774,20.45487937261667,8.475673376060257,1.4559103864895515,0,0.19334857810372033,0,2,60.349806503243215,1,-5.669216364122769,0,0.23872120559103954,26.418319114891332,44.47289168864952,1.4969901444029114,67.67740769179215,0.8549186317702424,1.3674289386883487,6.04331107614259,12.540418375533582,5.731435377478777,1,27.282444144178108,0,1.1713247026131945,-1.8247762786657542,0.018397206061678217,-5.900576186628118,2,6.435914069943578,0,28.6362624760479,-0.7669107430710725,2.0309790957783402,85.1069417608723,0,1,0,1,0,63.74052289867619,0.8861560184788296,34.76841340266998,6.101622776882596,5.306443937663712,0.9611050538498854,0,23.189816708255705,33.035609530499165,0
0,0,-0.13152390322137292,0.7736775378967123,45.75974983452259,42.01568416955439,1,0,43.166679802355205,0.2755864562110991,46.18908592549568,23.133410445103163,1.9634251591026373,1,-0.5201942196737347,0,1,24.823385744267668,0,4.764452967722118,0,0.19979906290361465,31.605751992930294,53.867529598134034,2.0162483891706833,51.19136138186956,0.9152368073914208,-0.28443810699088345,3.9750246331325947,32.32982232925718,33.559368574594906,1,13.207482377570095,1,1.2820604132456344,-0.2933158672556496,0.9668014931719384,-1.496408473025589,3,38.53189379433354,0,47.31201532773839,-0.7986417376439763,1.893964548254724,35.869348154074466,0,0,1,0,0,79.10429779452795,0.8269581952205391,7.576632034077191,-0.502542353514901,4.162059477900695,0.7314072477021278,0,19.898155168350694,24.597651518091936,0
1,1,0.13232694302194264,0.32200175148872057,51.11938852836402,46.90786731020064,1,1,50.205308737339294,0.3308622749932416,52.55833232325043,20.268192560073945,3.4615473025048646,1,-0.5139259952055936,1,0,27.42661025516135,0,-4.42953230733829,0,0.6842649270724869,64.06244062931884,49.29970379650129,3.282674214803631,36.49480056405493,-0.6744464425959302,-3.093571964913658,-2.6349119216035266,39.73442676313012,31.075230800477406,1,38.43260388008889,0,4.3702308469928495,-1.6894244162119865,0.06978069037662354,0.9205215779609848,1,2.626431654674166,1,43.123179746148786,0.38582159460418186,2.720483936301314,47.27873008568985,1,2,1,2,1,2.580565122635874,-0.6342980252531646,9.546237229919177,-0.715240111204448,1.9320605872744536,0.14563091011350443,1,11.583126548035786,12.93627563944737,1
1,0,0.1772908550113009,0.33984005547218604,42.51311999832783,71.27415790954734,0,1,32.34157360878226,0.6600109661161733,20.45082028964763,8.688799757812571,1.4731952582601773,0,0.8397118783853865,1,1,38.455838807801975,1,-5.4316519343425265,1,0.5170735466552714,19.53342559631411,62.794124693098254,2.137829021986613,72.97392392122097,-0.18857848413778072,-0.013782621771191828,4.8216692260761285,53.97545571866419,9.93799213980684,1,48.51043582319273,0,2.7309967874812413,-1.0558960176216656,0.3860741749902617,-5.465445086482308,1,11.351598840114363,1,28.755435950437416,0.10755123603907434,2.1667202177013487,41.91484454021052,1,0,0,2,2,40.3157691111786,-0.11201575463726787,25.204309483333994,0.2426572590283591,3.714389070518804,0.20247136084352668,1,19.72718323840781,36.80911277260481,0
1,0,0.5943438718206971,0.6651907917257349,38.23025930581804,32.03621547680659,2,0,48.304481982553355,0.2878009505943845,59.81439389471963,26.032265819000244,3.2369265270088543,1,-0.548784577930057,1,0,24.056888459069725,0,3.326536625823909,0,0.6200846132332165,20.396422707052015,36.98425971405518,3.733225229257809,35.425551738573134,-0.3646707251934353,2.971822062282193,-2.1859915319412195,56.884974681159015,53.37671917448522,0,61.48907688633876,1,3.5245350828295843,-0.8476096854072951,0.941782042107174,2.1238166165218146,1,22.383788583708863,1,51.201516202769334,0.33353051095811687,4.29384838691109,55.45147501330363,1,0,1,1,1,47.48038732442927,-0.4162123404759505,38.12117918424192,-5.3924980146642945,2.183926867568553,0.8228212458869875,0,13.294275400287198,14.218279261365225,0
0,0,-0.009039367481159962,0.2901760915942191,58.2460993146895,74.79403327715906,0,1,30.318901483930894,0.6899798435782307,20.340767023161188,8.152958316794548,1.4524330526479805,0,0.24480929587284805,1,1,59.41212606134302,1,-5.873620409231823,0,0.34171075233420406,60.228422270174896,62.206458721078526,1.7291432231252388,76.54183626805975,0.03637619870019136,-1.3862692998121986,5.286380944552231,14.643026547662528,13.541575816607034,0,21.976684459713404,0,2.6085424583768053,-0.004791803752090407,0.7736678513730615,-5.618375812186784,0,15.249099283073226,1,28.312917374666704,-0.5407347707319707,5.357120888800948,12.094850348310853,1,0,0,2,0,24.92861167674613,0.11475778240807223,18.900378456436034,-2.799651964978363,4.164518252669057,0.8915381773967872,0,20.098677434618345,8.08839486132478,1
1,0,-0.5236268207997361,0.5091855511595297,20.043599258659352,9.081821964443847,2,0,53.052599053146785,0.29879935146273895,75.17109797678124,32.435517527655904,5.644984091289153,1,-0.5678154104115664,1,0,25.135137379961357,0,7.6683646802597245,1,0.9339035931801847,49.95004641924673,43.92543605762846,8.896413949076175,17.62562114094932,-1.4810810943034014,2.3913457611178934,-7.37956372397205,76.3461797811878,38.05303297461792,0,93.89629522991095,2,6.833904874528326,1.0584127523322326,0.48478360133375853,5.755086239186639,0,8.648024291358896,1,59.887644608377414,1.3851168215607306,2.8463369551249467,79.61989197932249,1,0,1,0,3,49.059977956893604,-1.5422345643420277,28.86823015808529,3.906308190998452,1.0242565697641655,0.37999758053496346,0,32.823331139483685,23.422733915338256,2
