S0,S1,S2,X3,X4,X5,X6,X7,X8,X9,X10,X11,Y,X13,X14,X15,X16,X17,X18,X19
0,0,-2.683875621635032,1,1,60.84303875899943,0.2997161509068348,43.70921124961589,10.599231574889858,9.309505344572038,2,2,1,-0.6605268662191839,32.227421070750964,2.380664325039734,1.495299526480206,0.3412473928506083,64.88306590872122,0
1,1,-1.8993464214809908,0,1,77.2390642529317,0.09626389534877544,32.98292547566121,25.213320459638542,3.1016204710541206,0,0,1,0.2576722315274979,32.09511083773708,7.055435502291436,1.7757238187901196,0.2806143651330809,34.27772891715418,1
1,2,0.03451577729374337,0,1,31.641828446726244,0.24674785666511717,28.177088942730933,16.63117404288411,-2.565045359691304,0,0,0,-0.7945131814629032,69.3200296645222,22.883844404198133,1.5597307719470501,0.9214823137217639,27.681617548185837,1
1,0,-0.5222278613699957,1,1,74.4366003659113,0.18332151284419068,46.458646288853416,24.26795560042725,8.135169906987354,1,1,0,-0.21946993064966913,32.602266275980824,32.702140419522216,1.9296009396378921,0.25905278094194,44.02304263932289,0
0,0,-1.2403614253537962,0,0,86.86898730882821,0.864355344073288,68.04671167556738,29.057360505797945,0.3207930895601141,2,1,1,0.5930922663996248,27.082415348121756,3.7281271017997852,4.343178909369806,0.2973310203584033,29.710584760017433,0
1,1,0.106648685690466,0,0,73.88584560432741,0.6997018593781725,59.93791380175004,29.98680237541782,-8.045297366061359,0,0,1,0.2607963264499589,20.0470355107422,40.766260577982145,3.6120783857332,0.28541800186974,35.15649946497305,1
0,0,0.5785242088128228,1,1,63.345672841558745,0.4857958511780005,38.59895503536369,20.842381452817605,8.168646461685004,1,1,0,-0.5121715661399665,55.56058836733507,39.891722759446864,2.141588277609427,0.5049508979290196,45.73588679577003,0
0,0,-0.3552875369899996,0,1,57.049098634613074,0.3269017411308221,46.25252024531608,19.298965544629066,3.506599239852516,1,1,1,-0.24428754247924875,14.808756419871049,54.007562182142124,1.9135622490988122,0.24864388542893806,35.27042235635459,0
1,1,0.15735830103474582,1,0,60.81708643983635,0.3209906030532619,56.50321175571346,25.171374314178312,-1.6993289668613372,1,1,1,-0.5593913204690892,22.581280833287348,72.27351583250007,1.851330403981233,0.21090152150077984,28.696231360901724,0
0,1,-0.31486854698986033,1,1,14.067712090709877,0.7002815679381951,23.9606494171672,3.893450230280404,7.134886552068977,1,2,0,-0.6794098445179588,75.7163052984229,17.06347211090193,1.632761404680988,0.9427198038645447,66.76386179503737,0
0,2,0.23479886897443814,1,1,32.45205893431242,0.3400294864667663,34.42289350244421,15.45980577965182,0.23461037454313605,0,1,0,-0.6439715331588809,36.25190129531763,41.84461288938075,1.622315526264404,0.301878900983929,38.54332834950323,1
0,0,1.8281569105993267,0,0,22.683858628856502,0.7221478604264737,40.21329471491281,14.505182746753382,-2.5465639729404232,0,1,0,-0.6332443138954568,35.49329356613689,75.4058981857787,2.2264581718580034,0.4839464710576667,38.28273341519578,0
0,2,-0.5233274303469296,0,1,32.21692296489949,0.20586233309044155,29.93006933339759,8.99270037798571,4.809347900880718,1,2,0,-0.7621218170052914,47.94464179870193,34.42453846155182,1.6429632026193717,0.5778430026180497,56.74596659718422,0
0,1,0.294540915683282,1,1,57.79320751416894,0.5975881728410984,51.74455550744862,18.712692511758696,-1.1587361395983624,1,2,1,-0.2987528680649502,21.30303486677295,23.66697861835693,2.133150079431865,0.26518234832041176,30.231068606866195,0
0,1,0.9104080478837685,1,1,12.896981833868987,0.26893157253320227,24.01069108639074,7.663400938236595,-0.0711254909138983,0,1,0,-0.686180542429039,69.55180404986538,66.24823648243522,1.5686987092447047,0.8765829255264128,52.38932566005646,1
1,0,0.24443367393942936,1,0,89.78151849650644,0.9600143975054477,56.41240790008314,37.83938553878324,-7.223149638401005,0,0,1,2.2153251121763717,2.958057542823611,37.82392163834396,14.437355392825326,0.3134232168694084,29.025428777677632,1
0,2,-1.611004501428456,0,1,63.44944002959593,0.24300083789768606,55.88594912369156,20.11914419246139,0.3090067067950564,2,2,1,-0.2329578538268279,20.38338824511473,16.148377907447493,1.679660579663474,0.23008334362722188,32.00830334905627,0
0,0,-0.47672078055437206,1,1,30.96814047470574,0.2525245178223432,33.15305835744691,9.972774004500334,6.465648028982628,1,2,0,-0.6990587628078256,30.38195685969802,49.159947068788696,1.4910229338254348,0.303128710964519,57.209380326909226,0
0,0,0.6251681879772389,1,1,10.185086585635661,0.3391213750893155,25.57542531179223,2.6021091479988745,5.312020793287996,2,3,0,-0.6885732909087413,57.483428372130476,53.44977813063653,1.6045174055880627,0.6371836156701562,66.13353813647436,0
1,0,0.05645827187235592,1,0,91.70055544431952,0.9380525155620661,62.7030909765669,36.592101228305076,-6.293900642048856,0,0,1,1.6475825320438449,21.549811152154696,25.11981365608112,10.482106128214742,0.1587149849665334,31.89142026505397,0
1,1,1.272802599765654,1,0,43.89583797085694,0.7657437408710681,32.30369635092721,23.18938981004917,-7.112088939121605,0,0,1,-0.5587511476489788,20.297497743046943,44.16911209468442,2.747644599789631,0.23527537632395285,35.516716359018176,1
1,1,-1.2344963732479222,0,0,88.88692150626656,0.6610111822095468,68.46903981482515,37.44678762241471,-5.178697548417763,0,0,1,2.097909430591597,21.161159988691026,23.862707911349954,8.69370730416511,0.2662425727272023,27.83542402282896,1
1,0,1.513354225399531,1,0,29.51774093187619,0.7618257603242116,38.46693804963175,17.250185313654303,-5.214828693125386,0,1,0,-0.7096661455371797,22.13587103576197,69.07399684245486,2.3136364931703453,0.3280723456797647,34.627141115362654,0
1,1,-0.655692373975198,0,1,48.02626431289772,0.2728871617927554,36.286215324020745,19.245443890931316,1.0343261618121247,0,0,0,-0.35404794774546217,36.53729493692717,36.267351520607825,1.702892636963822,0.2677012575740956,37.46527587976284,1
1,0,0.1416636027667071,1,0,48.756893131188356,0.16649771130512142,44.269467489878984,19.43381882536429,-4.332894475202613,0,1,0,-0.6854933820748592,5.399832471609951,75.80583546514173,1.5466572266000425,0.220131755267356,30.60142752551402,0
0,0,-1.5026952730427263,1,1,17.375235219019437,0.2156249957525559,28.816573430293744,2.102426139761573,9.37250040252771,2,3,0,-0.6842229469179083,65.8256713162585,1.8881687837344474,1.7080940007769383,0.8282420262379655,69.69918238748556,0
1,1,0.9032524319859624,0,1,21.43012357269275,0.3674125550448418,32.14677887983548,11.675749024442052,-3.0200737268300575,0,1,0,-0.5890490139286453,40.140191965507796,46.23292293255359,1.7382090746439136,0.463751742529162,39.97728272874862,1
0,2,-1.454044648351831,1,0,55.52846856407695,0.22097822316469934,53.27776402253221,17.38642814391224,-6.312353089205358,2,2,1,-0.6797015007871317,21.041508778131018,45.41396821106785,1.7179638900769425,0.4094456431087487,27.504989721650396,0
0,1,0.3320592230413221,1,1,6.359964234299592,0.2957668503842794,28.776901119630324,1.8314766221041734,3.8378710488269157,2,3,0,-0.6949811319801108,66.07061658211964,43.31186916103498,1.465045469275279,0.9051791806631051,68.25270523286252,0
1,0,-0.005834431707648452,1,0,95.28507021654676,0.5868998380089748,63.11286267678008,37.22099047581067,-2.820307258381945,0,0,1,1.7772460252057563,20.008157546959914,52.93545863238062,7.9361413366525175,0.26653685069721733,31.6518772642387,1
0,0,-1.1664490220226096,0,1,31.363399050314815,0.2864010543091506,31.22425678750787,7.001649057479993,8.642419553752177,2,2,0,-0.6799101098767081,65.68773424275955,12.492841103934405,1.5226501705294366,0.8367629855629531,64.70064561353496,0
0,1,-0.3248278201543315,1,1,29.61743106750739,0.16923740197832216,43.70609491549156,12.222895713930908,3.2014372690319313,1,2,0,-0.7009385260992371,34.2537286343404,48.802704095201776,1.5680408335081448,0.476446361194746,48.03487533435162,0
0,0,-0.5408915373846738,1,1,45.95056477101724,0.19765609032397485,44.44900409552359,15.146765822718798,4.590540975720641,1,1,0,-0.6875487752912613,30.346563677561605,48.168398569123305,1.6656802253362917,0.5886060333566228,47.667642749659514,0
1,0,-1.2992357836549167,0,0,99.36320759243957,0.9998976039722857,69.797699909823,39.447710147885275,-3.9015132321296466,1,0,1,3.561613203444736,22.58914236809123,1.0137209964622462,38.95776392195224,0.2641649479306374,33.9189726380756,0
1,0,0.6450514440339016,0,0,85.31815620613636,0.9312667931684048,64.50520383631198,33.440479274151,-3.569319262069018,0,0,1,0.5464306903769448,20.26846555057283,54.473122472108564,6.514365758258816,0.2902623673046038,28.19697799148571,0
0,0,-0.09320236047321404,1,1,33.07363552199825,0.10932148211990517,37.69202519380811,11.442334327969984,4.7050485643942785,1,1,0,-0.6954735023621607,53.61737264160341,44.82975384717282,1.586900877565819,0.6873055059190962,56.64524725209189,0
0,1,-0.002793281417388026,1,1,26.069511861876077,0.16496407739199243,26.74088193102868,10.796223732888084,5.641656753830205,0,1,0,-0.6820918642716087,74.90854649346778,58.27887808006119,1.6635733296390676,0.9293076065086104,52.32527793309656,1
1,1,-0.2616186216675625,1,0,77.49333573473386,0.5594459637461694,63.07184587987306,27.97092618166351,-4.390321565815261,1,1,1,0.40629457938162644,18.045262309518662,34.98432007675096,3.509854387754098,0.2050987693011232,29.277986122294546,0
1,2,0.24947408864030945,0,1,45.78899005490122,0.14327784442528535,42.65463332000601,21.918436943683485,-5.030671899590461,0,0,0,-0.7728899451897198,21.795367557837064,67.72857896616,1.6005907306129463,0.3458611294966598,31.49159797036962,1
0,0,1.0392508006690817,0,1,24.68158705876748,0.5305337049066304,30.027513323346096,8.907550490128601,1.9516468467474208,1,2,0,-0.764704328756655,37.4990834880611,64.50073091612866,1.5199193358648204,0.6319975819224075,53.187809175620686,0
1,0,-0.2576413288177802,0,0,80.43074151753224,0.5386485591182335,61.18532671177623,30.483704221266954,0.3750281731144707,1,0,1,0.8562635521849988,21.47879296754459,29.062802697258732,4.0360355696254215,0.2764549926362717,28.029624996053457,1
1,0,0.21595654645194798,1,0,60.478889621227005,0.7574365622328874,42.81147295341023,24.93064062053825,-0.7384974984018662,0,1,1,0.17869029417090573,19.349412341004793,25.16645066793749,3.4619931144110017,0.32146468726533073,29.59298002221727,1
0,0,-0.4914278064823438,1,1,7.852125351400597,0.28629261748437634,39.050808133618034,1.3413721562228709,7.194747864836351,2,3,0,-0.706986368748893,60.43965886555044,60.118840369687234,1.5826770923132132,0.8622726991194866,69.73490568786505,0
0,1,1.17128007010822,0,0,25.8655588859457,0.4242882033833264,39.255065997663735,12.343853719835634,-7.558983569782542,0,1,0,-0.6906721311887883,56.03220984504258,68.10421688324706,1.5955783066726836,0.7291585235927933,31.916702412317584,0
0,1,-0.23331714818547272,1,1,32.42793575855069,0.1660613136103818,48.877257641081016,9.945416819463784,-5.793123016515253,2,2,0,-0.6911893498038795,20.031550948778065,65.41361318194635,1.625883207628041,0.32187638063169743,35.798900620236424,0
0,0,-0.19651040610376563,1,1,22.337566666666014,0.26255042893501374,26.761092075282058,5.945716994610364,5.697479340539859,2,2,0,-0.6761840090150891,24.88780284517105,39.579692419701644,1.657065841027609,0.24790999223528987,64.50017722999155,0
0,0,-0.7101598073000268,0,1,32.50242126370544,0.23526359695689436,28.32432393161001,6.355122708420671,8.990861332101652,2,3,0,-0.6941575120342601,61.26930609353133,20.800657333198245,1.5417780438909734,0.7505085920614163,68.35642415772068,0
1,1,-0.5396905307184797,1,0,46.85677352060165,0.2141256532778188,35.6435249506072,21.17561667530364,-3.657202008952085,0,0,0,-0.5735450115876982,22.89027679148687,57.54947289888534,1.6886646541620178,0.27123723230539487,28.133131197730552,1
0,2,-0.7725182112316098,1,1,5.432054940863829,0.28087085401141343,19.397027512948814,1.6503635504577208,9.435379160983615,2,3,0,-0.6840034853384374,79.67824320729328,4.748531849876554,1.580132936756213,0.9934193000241545,69.62716712524806,0
1,0,0.756481751586991,1,0,68.85170522271508,0.6651039040625741,58.6319567959907,32.59008238804861,-6.457078398615737,0,0,1,0.6413989729304018,14.468780907949021,69.0753646227772,4.924185730450255,0.2931281618883226,32.683775597296375,1
1,0,0.34622176251357833,1,0,65.8718893096871,0.489680052778799,53.950451378029456,29.13202853256685,-1.4238131686643634,0,0,1,0.6501964820476619,19.697791170291666,58.36606774002689,3.814312768364551,0.22308568179412736,33.12566723935626,1
1,0,0.23447170361255798,0,1,81.45916686259304,0.7984465913144756,60.06790230382792,31.695137644598695,3.835517626430603,0,0,1,1.126158799594563,17.350700627663727,25.715261518738046,6.057663070683954,0.40088230643730277,30.421426977874216,0
0,1,-0.5107660928473448,1,1,44.51673488563024,0.19128981302421721,38.70739875225459,15.960983697092,4.845049880432432,1,1,0,-0.3924719302191587,40.715537839103355,11.181280951369343,1.6919983444253968,0.2648006720493561,44.07030842046916,0
1,2,1.2344697519380121,1,0,76.73162087539609,0.96580675209173,59.928441160250415,37.37179093759974,-9.580374940413508,0,0,1,1.5928515958691698,25.082160360798753,51.68028116801633,11.560141259383988,0.2749225581525997,29.430487740499487,1
1,2,1.977513726861467,1,1,18.298009653156655,0.32308890370849264,24.35737040680157,17.88481890933436,-7.49018305814313,0,0,0,-0.6864188437342257,44.99056761699418,54.608054939834425,1.8676681287118093,0.531678676894531,33.42106657101897,1
1,1,0.39530798013019586,1,0,93.66642965179554,0.9739456385883424,66.97782429307638,36.2916719581255,-6.9308409814605785,1,0,1,1.1908873054279743,20.019809583820695,6.017026169900355,9.04944281134739,0.24396579966102472,32.27463099816928,0
0,0,0.23486777186226554,1,1,29.557196381124424,0.33077834649883997,28.594233472699983,8.864309051431503,6.483198284711303,1,2,0,-0.7606721631881702,70.65223798291586,53.051346066544475,1.4783048604086366,0.8812308392532826,61.115403362172266,0
0,2,-0.27891156376447185,0,1,30.027169824585474,0.3752110947971337,33.74498751660273,12.350953267421225,-2.104793371104594,1,1,0,-0.7169537174561565,26.073027787873777,25.575208744532112,1.5330222013457417,0.3598665294452629,41.323451145314216,0
0,2,-1.7876115187616366,1,1,17.974918046491045,0.27505646495691327,26.555818574173465,7.023859207091634,6.969676454531857,1,2,0,-0.6971914111779984,68.52925077552166,11.567403653722153,1.577774445628368,0.8128508011931522,64.57117939239166,0
0,0,1.1080961558558793,1,1,22.327525062097926,0.23653392350185942,37.82137436480431,5.075261341261424,7.236006278886737,2,3,0,-0.7141809450674631,55.670775807239956,65.91952196308392,1.586819397360438,0.7227638428370489,67.92681381970687,0
1,1,1.1393301354763126,1,0,84.1890048879419,0.9987290575351035,65.5639926547124,36.83592790334352,-9.773780117123586,0,0,1,1.1288002870036906,19.932142170983646,42.99605715504608,13.41755459996886,0.31404407098448206,30.913094646835514,1
1,2,-1.4411578382491297,0,0,84.79149990873466,0.309618271785739,55.104482640355386,31.120837374010534,-5.272629444680956,0,0,1,1.1829588554585255,20.54280627809616,11.882584738529406,3.828969324390097,0.3625733813357208,35.94618089284491,1
0,0,-0.3922569620000875,1,1,2.1292456389255863,0.12923463460260703,18.016725489417844,0.5204157197894266,8.683977027761504,0,2,0,-0.6847962717374265,79.99709430327857,22.401240935778517,1.627680014619741,0.9999500000366857,69.88904562547782,0
1,0,-1.8590125562855302,1,0,99.5091377563504,0.9096057940665672,69.63599192949344,38.97021422063777,-5.304209702180013,1,0,1,3.010897345240192,15.155857340813768,19.3244629419476,15.377593667675464,0.23102327231263048,29.159810695510334,1
0,0,1.2978988599239698,0,1,40.12536192173257,0.5666393879757758,35.40040192984915,15.503321132733623,6.816773911713035,0,1,0,-0.6839200343723705,60.11130636322534,55.113120365683116,2.0232034157100025,0.7865744400198886,55.45317250887116,0
1,1,2.3705639137335717,0,0,35.64737614000521,0.8075785566087463,46.62805490666295,25.406186739699468,-7.424228214907736,0,0,1,-0.5452783500409301,19.86623165860493,77.64235128196027,3.128861091065508,0.24746607094387102,35.957817771959526,1
1,2,-0.21778016758863122,0,1,29.977071397732114,0.30982205553385744,42.28437848185385,12.520587445177709,0.8808530117371571,1,2,0,-0.5302422295001592,34.014221484558675,31.503788794466196,1.5582445074621236,0.2393807955270721,40.28104136428457,0
1,0,1.1202739673499267,1,1,33.398576873389885,0.32812808179933317,34.96245490286141,19.41511948629563,-3.416390099906808,0,0,0,-0.5995054021371885,35.82185727404923,75.18038914499927,1.852130143217351,0.2780637069795969,30.58503371268877,1
0,1,-0.4599811508968547,1,1,24.208082252184703,0.24100767673212026,30.43946026422349,7.830698783638653,2.184659561892108,2,2,0,-0.7153900950331035,51.715103067468426,40.865936145062065,1.5454483074007115,0.6682965039379151,60.127404763620646,0
0,2,0.852793268579466,0,1,1.2569935422950707,0.34695412453165175,19.2838527809534,0.5734447572273549,5.038917233118504,1,3,0,-0.6776066829391301,79.56918422730499,58.931167024880686,1.609011068972834,0.9956392665720573,69.90765955733801,0
1,1,0.35965391072652614,1,1,52.335713350157306,0.17669355208539994,38.497613794228926,23.06495425217188,3.5470247508543995,0,0,0,-0.5541630980497689,42.24848933727449,59.69808432790757,1.518981466802829,0.3297158556641767,35.40634692708659,1
0,0,-0.897577007926938,0,0,57.50875189849673,0.17623920982694719,54.95535590886332,18.441663283350938,4.739599953878235,2,2,0,-0.6828702305919498,18.57522504079853,55.069811611678944,1.5646101000917638,0.2931828543582534,45.469308135731104,0
1,2,-0.2970707464221242,0,0,75.33909663852005,0.6545892138415548,47.989128893549484,33.53403582291499,-9.352546046305418,0,0,1,0.27942932824471334,21.22092119058707,36.322268194899415,3.903179623812503,0.16586456660323862,27.964273208969246,1
0,0,0.6895999155529836,1,1,17.939354439880145,0.16067120487556397,29.97424036902562,5.523671718987144,2.637184613953698,1,2,0,-0.6665098941146794,63.98668899784254,67.07342434567215,1.5982104674804793,0.7559502345933864,57.343830959465684,0
0,0,1.0161663266360732,0,0,76.02584972544881,0.9408380111805632,64.60496071278763,32.71475261829839,-3.6064572041298026,1,0,1,0.9453394193969933,21.982309155802465,57.448136619725815,6.449409048857769,0.26517379395677565,31.090749906412853,0
1,2,-0.9267205725060623,0,0,92.12707213567468,0.7117160245536316,63.26725039211119,37.08090426380024,-8.8486404339008,0,0,1,1.4608482444913928,21.40396054832796,16.068720526362412,6.809246431205231,0.25288369017556284,30.695374845577312,1
0,0,0.9980600901190658,1,1,19.999521668506663,0.2967171324390959,36.206577565581036,6.204597509404371,5.792623405629172,2,3,0,-0.6408639467715345,42.2813633692687,61.70676338457403,1.5597792299853976,0.5344646653456107,64.16280736716672,0
0,2,-0.32172966320935453,0,1,10.693455650847937,0.15671524858749625,27.412690378836608,4.293124466010541,3.3457182650001265,1,2,0,-0.6728260225848425,64.90929502084651,65.64677691972594,1.5988566630875094,0.8139754653699353,63.70105275648788,0
0,0,-0.32258088568324444,0,1,72.62368688343341,0.49117224145062466,51.28232514384386,23.70614550818132,3.3549117859855766,1,1,1,-0.31435722299129276,20.858415904499278,28.339818530937375,2.161547965185723,0.26278759305455146,31.51189059482012,1
1,2,0.6426415539667896,1,0,78.561628749686,0.8970330205854793,57.86968143161469,34.82622339162481,-9.147850471248125,0,0,1,1.0702253950759155,21.656188305089966,51.8940566809458,7.793091654145279,0.2670752152678383,35.17324830808514,1
1,1,0.24056478385200283,0,0,71.1534593463254,0.30755049280895863,47.4881106584797,29.12840689441949,0.9674934386561063,0,0,1,-0.01150906791457549,23.265100297691887,55.369041285800336,2.5693947655954896,0.26032526524383537,31.04280256841905,1
1,1,0.33968697724628627,0,0,85.36708430718987,0.9206670612412194,67.89799709501628,30.87936601311547,-2.4259093124866755,2,1,1,0.8199380481105499,20.20261494896566,42.76003262042253,6.2874225522268254,0.4124035964620443,32.08054290159133,0
1,0,-0.21231644931609878,0,0,82.07656457338295,0.6039952858685511,69.2010696060074,28.993787222228686,4.099916300640597,2,1,1,0.6536033761469796,18.971762029142386,41.102996088416184,3.729477632466161,0.4220938362514127,28.57176501252792,0
1,0,1.4534702172780753,0,0,82.94505124168248,0.9948102455737764,64.36098059598079,36.21890605127702,-7.847690998316711,0,0,1,1.5509710764113624,21.097329775983688,74.04935364855024,12.673042916774698,0.21490702651511584,34.22393945493616,1
0,0,-0.11879546820579248,1,1,38.89464178479285,0.3119442096106615,33.672923733662074,11.849481934902188,2.56145507043928,1,2,0,-0.6730144991123548,39.68313880637523,44.48066070377319,1.7623945378286254,0.637590960823873,49.058553050284786,0
0,0,0.7360586235931202,1,0,62.62280109293864,0.822478441867585,58.38243818303379,23.339348886365322,-2.244412210751973,1,1,1,-0.5640194183296784,16.18638808250257,76.99776527267926,2.606435584562411,0.1422355811666835,33.668379662379685,0
0,0,3.450857654615782,1,1,0.01300197786784918,0.27823350015224274,18.03706206245381,0.04481306227025472,9.520634631720508,1,3,0,-0.7364267043523226,79.9999782476779,75.70452143232018,1.7229989020738388,0.9999996860413458,69.99930885507479,0
1,0,0.9483628925743987,0,0,93.7524126420674,0.9375394830295922,63.32957654609045,37.01518462068249,5.187930844412341,0,0,1,1.919053582033286,20.370972032539804,54.32845898446011,13.101293381430468,0.25989438965865064,31.884299491325137,1
1,0,1.1102820223869267,1,0,99.1685515326903,0.9999933917115085,69.7378221323477,39.88404383907898,-9.931858385998417,0,0,1,3.9278900332822038,10.807378807686012,13.89996673460217,54.598150033144236,0.2821928047364241,30.28039273750396,1
0,2,-0.08122408344192412,1,1,20.878457596899995,0.34204136961936416,27.7218504119095,9.330502197679758,-0.5769962689132218,0,1,0,-0.7691080033518379,52.266065071866805,41.33022214959696,1.5498175191273065,0.7019451503665358,46.17476212908488,1
0,2,0.10517999230125172,0,1,11.22813790067046,0.23726905393583947,24.350138591241304,5.653726462155159,-3.9086404492181,1,2,0,-0.7057812211453297,40.220692000419334,29.190443874289826,1.4518815405632435,0.45794559917813626,55.645957077640595,0
0,0,-0.2172130952229741,1,1,26.007492827667694,0.1169969134374973,31.00162857666438,11.397964912042049,6.669832660617313,1,1,0,-0.6801426363478237,63.453757765837366,61.535591169919655,1.6787949717699648,0.7399661142700389,56.07881590243473,0
1,0,2.9209057084181858,0,1,39.24730161565079,0.8600693865257394,41.63354901913297,25.93056926006885,-5.5710496002957175,0,0,1,-0.07572645315068079,24.267210742464496,60.923856170647355,4.5656926149093895,0.27481431965424963,27.799181520713226,1
1,0,-0.8449269395791508,1,1,79.9085541688445,0.34029897857883146,51.227195084411754,30.089783982075247,6.928713286518473,0,0,1,0.570011711899403,36.23679163421157,15.049304545756193,3.377436676613279,0.2747621420707306,29.799791417995834,1
0,1,0.39252666221774685,1,1,13.343911688674693,0.19337413206060472,24.009625514311892,4.248190823803785,2.9010737037813144,2,3,0,-0.3579141541463148,73.3759517987566,40.285393485813934,1.5369037902757599,0.7708901496011431,60.11320166262326,0
0,2,-0.20930469101498064,1,1,1.2406128333112165,0.11734109530280684,19.39084088324222,0.9255680860606597,9.186319157082341,2,3,0,-0.8758956451594091,79.7964363334148,23.687937675538954,1.4309920901028685,0.9995593938685227,69.8556877082369,0
0,1,-1.5011779763137034,0,1,37.07761222341534,0.299182009124881,34.17115730460425,10.496211923345697,6.741523700620231,1,1,0,-0.6605568787569156,61.38642349695276,9.0420210356748,1.5450279674405452,0.7586746213095128,57.38678818276397,1
0,0,-1.3327745759443437,1,0,63.82437135760688,0.2815308927685596,54.914364533781914,22.47355044736697,1.6770824470713848,1,1,1,-0.13791362751002056,28.87358257459222,37.01148958490785,2.006658935165623,0.21839977444237152,28.348134500373334,0
1,2,-0.18902757319636027,0,0,72.09353913142581,0.7581318747093688,48.76243718227488,29.243517171267083,-5.04517015177068,0,0,1,0.43436840336732824,17.572090470790783,35.691901289535664,3.8317899918862923,0.29912213615835115,30.348755941798487,1
0,0,-0.6583136804979732,1,1,76.14339314364582,0.25801001228632436,58.04325779823728,21.247541747962284,8.28452275358178,2,2,1,0.35125083329677537,21.401360510939416,11.498751608115686,2.344559862167258,0.2801540470155787,42.52994395098129,0
1,0,-2.038342201771647,0,0,75.30824581810651,0.2690058691844744,53.6221463869981,25.20687605600724,4.9089960667109835,1,1,1,-0.007154517599974468,23.760119106263843,47.859720694991985,2.012498603442259,0.36012978261947864,35.744600609215254,1
0,1,-0.361056573541128,1,1,8.139536175952177,0.13670533208252766,19.077407904255004,2.6543053615427903,8.435964855169797,1,2,0,-0.6875887119899201,79.95285238327153,8.011153727744311,1.6528403291323341,0.9991718597505072,68.39296634065948,0
1,0,0.08380744355389345,0,0,87.0819429343059,0.762827207410091,65.17135392448023,31.978074739919773,5.583049044672034,1,1,1,1.123558195463436,13.111977167769746,24.629010668044664,5.718939729229415,0.22292124576001815,31.059268131411677,0
1,1,-0.7987072005035619,1,0,98.6569423919524,0.7555102161173048,69.69506940209132,39.502778168554585,-9.852947951860859,0,0,1,1.8962594799545323,20.899476273447295,59.70212675722533,10.407072126683026,0.2221801887839318,35.76617945632353,1
1,1,-0.036824551615237414,0,0,64.35137229026189,0.6685993334467412,53.64541508165782,24.264438888021136,-3.762392630553104,1,1,1,-0.15620093130641907,20.324263853969423,9.001528224160626,2.6420962346654466,0.29069292884585013,29.521584317912072,0
1,2,-0.4484219540963806,0,0,45.9467822389514,0.3408999584188098,42.047811938822214,22.925286532668636,-8.529699272367454,0,0,1,-0.3652249498016043,20.319139282524404,60.1463087109731,2.0638981259017584,0.2536458296527645,26.13800242684928,1
0,0,0.7574126505315372,1,1,33.11892394455466,0.25466424132368953,38.57319880076921,10.592698775907294,9.253127221315065,2,2,0,-0.6968452062799347,69.2664536749889,43.06213265480538,1.6210404738932562,0.9062469621419811,63.47268530714338,0
0,0,-1.204145623794703,0,1,31.20759918722636,0.6361149456430738,25.421093888367285,6.178355145020101,9.448196633204759,2,2,0,-0.6786980047707091,74.32226139199051,6.746845405180952,1.6422486550482698,0.9172955572633775,67.3879283239728,0
1,0,0.44121620514276977,1,0,81.62814907439784,0.8790781409241979,60.64278873170576,31.47693014290831,-2.228645230820982,1,1,1,0.6034576859272573,20.120592423644474,34.99818446831387,5.410646387250594,0.15230508926418418,29.809116548826438,0
0,0,-0.18086068382491519,1,1,73.22233485487595,0.1460059197124995,56.76502419629278,21.24617581970035,8.420726439501834,2,2,0,-0.4101301906197866,12.565770020205198,50.22889235749933,1.5094079784625265,0.23973691378166712,46.91923722192302,0
1,0,1.0050271785070954,0,0,76.10942452020998,0.8591605063626304,53.99495482095229,33.07556785546234,-6.129609153959437,0,0,1,0.796956406505036,19.92681930952414,37.35214530037829,5.727662424199764,0.23349585150491942,33.71349793869726,1
1,0,0.2981819685666173,0,0,93.2970971802262,0.981910975244288,69.3896660337185,37.7344117926378,-8.585599665207893,1,0,1,1.7610690135645402,7.501050820694313,38.88678518100093,12.78576940762872,0.22881916595822782,28.391506455619844,0
1,0,0.39254376761217286,0,0,64.79284400762853,0.49438626762598314,52.877562549725766,25.05960630326756,-1.0855379876883617,0,0,1,-0.20515862949945407,56.03220984504258,50.74497258493253,2.587529096058177,0.3374676726549214,30.287161817870185,1
1,2,-0.8076779030180606,0,0,55.38138794190004,0.1997668041647816,44.80627934070987,29.635292297766927,-9.155009016487055,0,0,1,-0.08898947617503494,21.237005573261104,54.81028547367154,2.253775197451492,0.22176430527805485,29.283839199610256,1
0,0,0.33253721358412247,1,1,64.06793144226636,0.7178732027560968,62.8466417077609,17.239920695128973,6.277813528675125,2,3,1,-0.18900372236932297,20.981596626018924,52.12376272586086,2.500856316577763,0.26059889880722154,51.94434856834762,0
0,0,1.1838936246719005,1,1,19.530877377207673,0.16793243595605106,24.513462054306085,8.224803180440352,6.466999122895462,1,2,0,-0.8171636430826288,66.43318097765265,58.311539316828735,1.5847949472884233,0.8722778038098887,57.366850623304785,0
0,2,0.9106238640468454,0,1,32.408791253162086,0.287622074996751,30.494182935214752,14.38194722411704,-1.784658549753079,0,1,0,-0.7044154385893227,51.00297028787988,54.405903304031334,1.6240658454654613,0.6434995230760681,34.379077929382085,1
