S0,S1,S2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,Y,X19
0,0,-0.1134293172157221,1,-3.391878572730789,29.835142210662134,34.69252073252311,1,-0.1469494691753806,0,0,2.608544852905964,12.372013383336164,0.2680701243754284,1,47.1689541621915,17.758439652019337,0.45225853216029616,0,45.6842099928563
1,2,-0.1818306630475626,0,1.48306214624251,28.269195272118175,39.02250237080808,0,0.6566313518169927,0,1,1.5911080926782815,10.780295264284291,1.1329024627017932,1,25.110835834480195,16.281951690919733,0.4437309642744519,0,40.16662729771372
0,0,-0.1611253464652875,0,-1.5259582178229465,28.66920838720852,24.83686246330236,0,0.4050899477652609,0,0,1.2655702533844464,26.68375736039392,1.1943163647930901,2,17.592170670390715,25.24960508258463,0.40135790150348405,0,36.78385819777071
1,1,0.07626196311378358,0,1.435693622779926,30.82963294012197,43.428638951408146,0,1.2976538293586473,1,0,1.1091135878374252,24.70185981353851,1.4927265388099724,2,28.687652689008303,18.123628727804466,0.35609232094462306,0,53.4494773113813
1,0,-0.6289207498091545,0,-1.6960346106173159,35.40528760788705,30.584121203062864,0,-0.6806858252760725,0,0,2.682612983941027,10.685540986880909,0.01474963235349305,1,49.894871548404794,24.21476817900298,0.498663379421958,1,39.383960316055074
1,2,0.09333591697869532,0,1.704147912915868,47.14237341433106,70.22514139834577,0,1.2258175950540813,1,1,1.4288092630387352,8.387218884604284,1.198019570017549,1,26.00285043863532,18.9480718184392,0.30808034114968075,1,45.957473535852756
0,1,3.665828346093203,1,-2.443891471954066,40.80974281902351,9.810158921373567,2,-0.9902043905034437,0,0,1.9521310986311742,36.539292533747144,-0.121108610489793,2,93.81965652929279,12.856621217954544,0.9727573460034601,0,66.61588956232421
0,0,-0.9389537183845512,0,-0.7820180415787377,26.768630492753875,24.915924678319683,1,-0.36296777097280536,0,1,5.689761038815534,19.112155204276757,-0.41866750981518197,0,60.45637367799247,21.286253081819048,0.5069351639507388,0,40.5106062298929
1,0,0.023243926098900195,0,1.0180247232112478,61.585510163260594,61.09968408576676,0,0.6376337706516818,1,1,5.543051949077866,12.19861853747802,-0.6182802311668449,0,22.572628602801576,5.983880666429158,0.21687488168404234,1,21.6552766072791
1,1,0.16259409622100035,1,1.117606793282949,48.3611561174421,61.82032459686445,0,-0.5176775428543954,1,1,2.7457752043248873,6.931580841121767,-0.20597406957738487,1,19.06253008431884,12.36145859489779,0.3374845366912972,1,35.84775853224288
1,0,-0.29761253348199646,0,1.690253241240498,63.35242357810562,70.13032846462657,0,0.7943855672451331,1,1,37.70542347340383,13.88307363407561,-2.099110962373629,0,58.85524748705697,17.340703391946594,0.20321810658640665,1,19.419924071371316
0,2,-0.008522477894681779,1,-0.3905377583075751,35.713869882623655,8.001402852034616,2,-0.41037291466758585,1,0,1.2999323743627444,39.5822682325373,0.40287543577302465,3,57.263949495697474,16.969827764462423,0.8788206329292616,0,58.472715623389426
1,2,1.4543243459433342,0,0.0922200876753081,48.77671191253401,64.99753361640016,0,0.4665592585507514,1,0,1.4463041935462748,6.838398582170702,0.6422776912323569,1,31.108703733805665,26.3123942360506,0.2812488255495448,1,52.80139619774364
0,0,-0.10288323509594499,1,-3.347074869187101,51.546231150527916,38.08516859804459,0,-0.8795792069017545,0,1,13.812436163325822,7.808792494299497,-1.6132765481026494,0,82.42277649791228,39.98024188027862,0.4615502635780482,1,29.83052335904776
0,1,-0.21901937901457347,0,-0.026183921118912323,28.348949497684806,25.671151621626965,1,-0.3505241242114532,1,0,1.9884154922864208,9.574720878006666,0.4699502322087195,2,24.9820352073828,9.082834653091844,0.2801150633446331,0,39.8352770653701
0,2,0.230329068965494,1,0.8998794445505016,33.3679550827498,27.881688398980955,0,-0.28346781888858796,0,1,2.555708540945552,11.745355409225816,0.2516931917884361,1,29.85898797886496,26.055712915429552,0.3447108826105023,0,36.35810758132545
0,2,0.00800090918948444,0,-5.09020793626928,40.77298780140481,17.532256153289893,0,-0.6476293190223205,0,1,5.846969350175814,22.66922240020726,-0.871050031624768,1,52.40365348916202,15.73946533033098,0.5275057422174046,0,31.501245742495392
0,1,-0.4859315192109014,1,-0.43412592267283934,24.727245838921082,9.178359799212142,2,-0.39435137828209316,0,0,1.8881298870886176,25.896199717571726,0.5839605056248118,2,81.19673610964865,20.633948149235803,0.8861320506755502,0,65.34253880164964
1,1,-0.1587099388383757,0,7.664431063939901,29.231161158248018,74.6470589238086,0,4.051610507643635,1,0,2.330368400690021,37.88400454889789,2.3199592529725637,1,32.79698222833681,20.323042214092084,0.24682845145381843,1,60.506594300634575
0,0,-0.05643142161853704,1,-2.768141584333522,38.3799870270407,1.1492991021268661,2,-0.7132936290158075,0,0,1.458409920791177,39.968032527211605,-0.37797377122282216,3,98.58039069211814,14.276471013709418,0.9991202457853778,0,69.44003242858787
1,1,0.3945975847105906,0,7.667336353040405,55.15453631544128,73.04722026264777,1,1.3782807394832803,1,1,1.992328483423459,11.889753510561317,0.7511061577770635,0,25.482334296033276,19.646116830955467,0.22750154883005874,1,42.424122697532226
0,2,-0.3025363145583823,1,-2.3700942774532567,34.96208156554633,6.956692197735568,2,-0.587065668948339,0,0,2.1371660062249678,39.398742296716456,0.11986199549148396,3,98.35306927592254,32.04355287547651,0.9970666322400523,0,68.73427619752351
1,0,-4.513514790188759,0,-0.0661954112144727,36.05178492842958,47.90611962943753,0,1.575763917398517,1,1,2.4023074034784555,19.58057647668015,0.930304865920889,0,20.76318284377357,12.076071933455228,0.26889677331127093,1,31.237075277083665
0,1,0.17250944433397852,1,-1.7928658002135798,57.56930330377473,25.37678660858549,1,-0.27862482520486337,0,0,1.8290728757786598,33.758215654031844,-0.27690073576896823,1,54.84613319067133,19.57394976639685,0.4637347230684675,0,41.67597168282109
0,0,-0.2692307392925666,0,-2.2662242709513736,25.715394300355214,12.673453878623025,1,-0.42969635393414224,0,0,1.9631928501300597,11.523925253466857,0.19689842678467034,2,53.23620463591764,18.923593470929724,0.6784609485165299,0,55.698593174738086
0,2,-0.06900094730632941,1,0.22338052159220112,22.408850002605,5.654393560483282,2,-0.4764053599855355,0,0,1.1645643192564925,37.523566788013476,0.9499481810661391,3,73.29667381359228,19.870998932613684,0.9622843177220028,0,66.34096522592836
1,0,0.4025526285371973,1,3.9848043077618236,68.97418776957753,71.81288807963858,1,-0.35520354510385704,1,1,1.5198207322958226,5.965406177704802,-0.7001000085630537,0,25.918338137314635,10.125823298335039,0.22589768193541643,1,33.89439893696186
1,0,-0.12397775375760103,0,-1.1943525786339357,33.218349774215184,28.379077493753524,1,-0.6944045617149671,0,0,1.7687825347978168,19.575095916549596,0.35015403830620384,1,19.10769811744507,21.118522638241966,0.2842341697430929,0,31.55305767346897
0,0,-0.44353153446225624,1,-1.9971431174772736,49.92206966183038,25.49661410849847,0,-0.5424325137072498,0,1,13.642659863747156,13.10247317423999,-1.459794175778662,0,93.04183217002036,39.98964265770891,0.7838428870084906,1,39.76224847807987
1,0,0.11475689668465333,1,-0.00669629297485308,43.48463892639441,34.58112223934345,1,-0.8918407383665117,0,1,1.3475496621889398,10.14923748470055,0.47009234419120915,1,23.966741559173183,13.277382127717496,0.3128486582383836,0,40.424121426620374
0,0,-0.10338620816714979,1,-0.8001366663533744,64.42984224948869,38.906146624957415,0,-0.5420806384933834,0,1,44.709222140194484,14.796483765413617,-2.976173268983215,0,98.36516726573943,39.999902436721904,0.6826889859428091,1,29.01006742885422
1,0,0.5867491367598306,0,4.028571905982739,33.84611976822106,50.19965362206973,0,0.5893175130868488,1,0,1.3933082850335017,14.54703729705126,1.05058143648463,1,25.552773608606216,12.186490958738311,0.30767354302147654,1,47.38052852191912
1,0,0.27909869981204305,0,-0.5254884970571645,62.020321203493125,62.16807079145815,0,-0.5271586311528359,1,1,10.010796739334003,7.390164457526778,-1.6539435818764234,0,74.52584316390181,33.86629484989767,0.28946678106453866,1,27.470589298520032
1,0,-0.38118629393501147,1,2.295231534016523,61.04966942875453,71.66730891441395,1,-0.46588938184794965,1,1,2.007532690966794,10.596496577368358,-0.22725279804526421,0,23.443281867581234,10.0967358319404,0.27135934737108214,1,37.470983680391555
1,0,0.4857022143977815,0,-1.4220108413065606,42.90904573153142,55.656577630903854,0,0.2845640583653828,1,1,1.3715056243932362,8.07150791950017,0.8975024710293551,1,19.235589199879605,22.759146321263582,0.35295503966879405,1,36.975155237556514
0,0,-0.10616064265494357,0,-2.1143773532777708,40.165032033176715,17.60102467003979,0,-0.5309313529313341,0,1,6.924098569694764,12.855657310347837,-1.1421543012809308,0,90.67947298951347,39.9684987262819,0.7531253631793662,1,54.03593009243712
0,1,-0.23923576728501258,1,-5.949312076433998,37.46445878315497,9.622808955607178,2,-0.6313446308142533,0,0,1.4165127565845286,39.75069336445355,0.2688977487798442,3,97.1922182412074,20.318662186546096,0.9973683128641798,0,69.00119876979214
1,2,-4.513514790188759,1,-1.0504837408721794,27.950460164525545,22.619675877870126,1,-0.7479456460790138,0,0,1.384066433259873,11.63492635227347,1.0152263379440316,3,22.14473779387291,20.092934076648067,0.39127723970368244,0,43.367141756889005
1,1,0.13560625161292167,0,5.388010335082502,35.978610382902275,66.14869145844898,0,2.3830505250261225,1,1,2.709276078651233,17.661728886494526,1.044538642078251,1,20.6027553963927,11.491173301199108,0.2266376495122156,1,38.540831159938946
0,2,0.24489133048593045,1,-1.22819523698886,28.533784891785505,17.939269099212247,1,-0.6598846550959792,0,0,1.2305843569448267,25.526634133343535,0.9273846542511648,3,23.568986417389898,18.481874614068012,0.4499400043301144,0,40.582568006914755
0,0,0.09623976720461581,1,-3.0569485656509094,60.59815362419093,24.661038465674384,1,-0.4835834609183179,0,0,1.9481630073613818,35.474776892040495,-0.633051346486327,0,97.60139089910173,18.852941059306115,0.9102048695057653,1,65.86717561417967
1,0,-0.8899364286074337,0,0.2736150879701853,61.86520749452297,67.39579933770341,1,-0.31809136908531727,1,1,2.1097775173036317,12.153751643959488,-0.5379650948994148,0,16.433078358404373,7.616277186339795,0.2586519557732192,1,26.930656161099495
0,2,-0.0777655039463796,1,2.7018605495082966,36.66922996097394,24.686484173093675,2,-0.7581563260780595,1,0,2.9721598003432717,24.134067951554922,-0.0416535871124253,3,49.98440414236146,20.365198964072828,0.5709983655122111,0,50.89370454995757
0,0,0.9525931634461563,1,-9.86215224409203,37.14712273449763,8.051354733645532,2,-0.3783248119706081,0,0,1.3515211230445805,39.71180841040673,0.4949187736513845,2,99.6221736306704,14.496106180810104,0.9963517994031195,0,69.74466940285848
0,0,-0.00679425830116852,1,-2.5039160753983545,69.13005215829662,45.21707561139075,0,-0.5332051667531476,0,1,29.14245703025348,23.760687704813137,-3.1346624890262142,0,99.75353802752804,39.98678139831645,0.7983805261447408,1,45.56406172048346
1,1,0.008285482074299532,0,-1.244106895992246,33.57487809107043,39.91170027027925,0,0.46741724231453413,0,1,3.567440912837675,16.110141957695905,0.2313718817543321,0,21.56576886464352,11.458246497874839,0.23508417220140376,1,27.714195207359353
0,2,2.7429432806001897,1,-3.01914129962187,47.16468853563292,27.150903306025732,0,-0.2917232005129449,0,1,5.12334951736056,15.469431427591182,-0.4477173178625592,0,26.448534660467292,15.485345622983713,0.3175759797375863,0,22.877752383535313
0,2,0.6843797835179226,1,-1.9723702531717802,51.50656753149319,2.2460943946654677,2,-0.6595893581647674,0,0,1.9819068515880223,39.99457494096174,-0.4767275211360721,3,99.7275639140274,8.964399561012266,0.9997164074174614,0,69.65717529998636
1,1,-0.472639211660334,1,-1.569202626413606,27.8641491236992,27.48774417300689,1,-0.5138036795596406,0,0,2.163863189851602,5.987945895545366,0.4061906107241843,2,19.73430966723483,16.714718562525285,0.30136025837187963,0,31.181208879612917
0,0,-0.07348336562604944,1,-2.3990462400450507,42.23950493291071,16.24935815862451,2,-0.6546478781428842,0,0,3.0102437122447276,32.11761430049738,-0.3548976256205427,1,73.32818941175498,18.789250101094215,0.7595750622512558,0,49.87969904022505
1,0,-0.27720717246680215,0,-0.26448007258995965,38.16713472902829,39.99774544334497,0,1.3860088818115237,0,0,6.586073893548092,18.889665691021406,0.12978615551786013,0,64.80931138784008,33.971655108651255,0.5185668933418078,1,30.84061031309185
0,2,0.34520082440966,1,-9.522676292639213,26.501283125334417,2.9004316254942664,2,-0.13253862948641498,0,0,1.7414282345715406,39.9799779811324,0.6825861805979803,3,97.19916349865593,16.618032433129898,0.9959971599769043,0,69.28458335137154
0,0,-0.26240220991660673,1,-8.418951405064671,39.21824511911423,13.027341568518299,2,-0.32598779905020897,0,0,1.7045269864074302,38.397039414582764,0.3975924037662939,1,97.3202301655575,12.909449750429934,0.9666988276679742,1,68.39602333343106
0,2,4.490126478349058,0,-3.6396078535760985,38.4469863751324,31.374885405150916,0,-0.06447938109338906,0,1,6.570888172643928,10.30380557466135,-0.6375051926548857,0,35.30107573334829,37.942238230545094,0.31043575366168397,0,20.59590632811393
1,1,0.035628685232014054,0,9.70310340879944,69.88052408493198,79.99513362465898,0,2.073579474550206,1,1,2.4907135228567254,11.26194203520851,-0.24773352565430923,0,22.925199140122242,6.305026422964042,0.2628256563333398,1,46.06455013498466
0,0,0.13153576478842668,1,-2.995877762182073,51.92078587707649,17.217320685366573,1,-0.3740982037473593,0,1,2.6772371849936505,31.061633588919804,-0.4038406788330886,1,51.43213176109147,15.53343894515357,0.41021277626557523,0,38.56049806833582
1,0,0.9621018527339282,0,5.634642074768282,48.1782103784066,78.5072815054592,1,1.5688078568800152,1,0,2.069805245007726,19.809228182945724,0.9919465612040478,1,28.915237856147314,22.20848939570713,0.29090948223566404,1,57.358579884659946
1,0,-0.4459319998242143,0,1.1669727915587274,54.728840773032324,46.593494227969074,0,-0.6040286736324173,0,1,1.4172672972326215,13.954247479297536,0.02455735390732362,1,33.78826207391873,8.49561463183733,0.2679272795253357,1,36.83998550938333
0,0,0.47742026266420867,0,-8.47336276843873,28.589757159587847,20.468091855833958,1,-0.5191352232103548,0,0,2.5390074878699176,21.025767075721546,0.132407128767724,1,86.5763937619314,7.592727743303782,0.8462105335881962,0,61.69668705729688
0,2,-0.023411911562717033,1,-2.9359655873716584,30.243327129118907,9.751277983904366,2,-0.7127733425110809,0,0,0.8944789252703883,28.61491814064471,0.750840161972514,3,49.67408290390276,11.242798416483195,0.7420723481345808,0,58.71402745770452
1,0,-0.09772328033896528,0,6.150183391822303,31.358061131343966,43.05081731460006,1,-0.952637026909508,1,0,2.6569216976325944,8.350374626339077,-0.19557358319140974,1,60.52262942149921,11.508694912389634,0.579765243466463,1,60.94528787688862
0,0,-0.10667972967627733,1,-2.1768636885284867,44.58968990236011,4.597838556120588,2,-0.4018618158341627,0,0,1.7667007580993184,39.76555850212045,-0.27256691835550095,2,98.69235892435046,14.819386958629897,0.9949513470592843,0,69.27342861424195
1,2,0.5231276177626671,0,1.7385889472888003,33.785104345347015,59.13776285531476,0,1.099167683928556,1,0,1.6962186187932518,19.940478795880615,1.2731977555436664,2,23.250958935924164,20.70824003976434,0.28397323500556293,0,44.73635279913779
0,1,-0.4247481238386506,1,-0.8908219786067146,44.372165382634044,34.76810554466427,1,-0.48125026101344864,0,0,1.338559261412297,23.847535169638242,0.09815728521646172,1,27.844371701090804,15.875820835261196,0.4392443039620133,0,39.208527055025925
0,2,0.13515900318252802,1,2.1367088332175594,24.992549188627095,29.918157229716083,0,-0.7596660941731267,1,1,1.556252820061905,16.529953189330804,0.5757557283533051,2,23.04182213474601,14.114529885557086,0.41217560163334566,0,47.48489510599641
0,1,0.046930209938502665,1,-1.9505875437257014,30.063828833385188,13.131273005228179,2,-0.5644576538226329,1,0,2.4104890155473013,23.94579859436137,0.12864975046880003,3,82.71583580271566,14.455806310932395,0.9255860390416649,0,63.856319400101654
1,2,0.40931575871856035,0,0.48207874367141024,24.415814173962303,41.513097198036945,1,-0.09207972992636357,1,0,2.167090349310082,9.672252247241646,0.8671659130989392,3,11.345598089170995,21.13687364999837,0.34132269319948344,0,32.980449895469185
1,2,-1.2131612243730843,0,-0.5808842013762767,32.66120371335002,35.94107428124832,0,0.0023911600337231526,1,0,1.2408528341756133,15.327695738773839,0.6863638573596393,3,25.67798331574179,10.23040455825409,0.4500014881330525,0,43.115388183240285
0,0,-0.04311055835445114,1,0.25723583173723874,45.79504957546557,27.10420720439405,1,-0.8174169021711024,0,0,2.2893345055998426,11.00146686230644,-0.20351393529732797,0,74.14594084758774,19.530233097925297,0.6171090711185037,1,54.92878712774548
1,0,0.00021991378059410627,0,5.196745827160596,33.89526729585427,52.3962590445241,0,0.44858148552268706,1,1,1.4288742816706397,9.665246374631433,1.0633223525500597,1,23.391816260727623,15.984658321876172,0.2491655345614615,0,50.78368379888155
0,2,0.16020684817242467,1,-2.332197934442295,32.937046261020654,15.075201956748794,1,-0.34202096231783485,0,0,2.5109954163288806,23.919008767487135,0.06720986989332868,2,36.02907696216994,14.212910654471397,0.414370913274529,0,35.48827875830509
0,0,-3.3831110787791587,0,-2.8839964466919383,50.825771876738344,39.9719282269533,1,-0.8942958065212255,0,1,13.185873979642308,13.636020483584051,-1.7586701906738207,0,92.45474430457963,39.50690229024178,0.687561931854021,1,41.70619386420651
1,1,-0.9887147044955807,1,5.219354180611228,44.599751241832685,69.43342901703785,0,2.000037015025503,1,1,1.8231598756757106,17.049463593858253,1.159866233967577,1,18.806732152577144,12.855306206005924,0.31423775690497446,1,42.09640166574347
1,0,-0.013027643343137094,0,8.099309837124807,62.72649940438756,79.11974981085899,0,1.6200241487568336,1,1,2.129667084159606,7.849075361715363,0.3102789966251172,0,21.99912854525331,18.354057609948423,0.23445520969179423,1,44.823585316607826
0,0,0.07665114829041113,0,-1.3434642966570074,32.59258271011663,31.157088093582708,0,-0.09977706705186801,0,1,4.048308937890089,11.814650149766194,-0.16185227581400904,0,52.49054086441676,12.632807591303186,0.4332402174771451,1,40.771563356953365
1,1,-0.07655475577026882,0,6.7989630442896,34.28096158674225,72.66555213027272,0,3.0697369623699924,1,0,1.8760949039727526,28.975111728672623,1.7189200119685546,1,26.87459236314741,14.750759257329449,0.2403195145428717,1,58.497595149871074
0,0,0.1819196529963817,0,-0.72981648168766,40.68552277526699,21.30055309417086,0,-0.4848661089191462,0,1,9.174348470473424,12.321638807041339,-0.9763389475585986,0,88.56997611971987,39.09441842682462,0.6167362501770602,1,50.124045276966584
1,0,-0.3056708925709107,0,2.8259848044638876,45.599521358357954,63.17697402766443,0,0.7780947635671774,1,0,1.8920344925029486,12.575528325666525,0.7043241443278528,1,22.849900933068675,19.178705362661614,0.24800742625242078,1,39.90492405133678
0,0,-0.28213247913263534,0,3.0781555482254,44.36470420644608,43.000245840124045,1,-0.7728639115233041,1,1,5.5737246975024775,7.335552857746521,-0.5513100151841296,0,65.7409425909687,16.92701546264621,0.3531459053257838,1,39.92504873109118
0,0,-0.43059374845448845,0,-1.895422868105637,23.876782333389077,45.21503598302857,0,1.084195445019119,1,0,1.8324544595272616,14.985359711457335,1.3639463622382946,1,24.63955397022876,18.928069331411134,0.27735886255692266,0,48.827267627859776
0,0,-0.11942305302649307,1,-4.921294449628362,27.596185486626283,13.852003260080519,1,-0.822879462980977,1,0,2.222814164143064,16.67516274158369,0.08193103052850069,1,97.13521694235972,10.714921599261908,0.9675283448517227,0,69.1835745452008
0,2,0.23111981436600545,0,-2.46859885614784,24.66255905412533,30.57520764784284,1,-0.5070624010450753,1,0,2.2610151952944113,12.6748542730759,0.42961919526250336,2,25.530470357170216,19.183591723679964,0.24324821105204786,0,42.80647475540091
0,2,-0.9739053337915426,0,-1.6451263702254888,21.08551237415713,19.999740845477582,0,0.43995802623660435,0,0,1.6370833834099028,23.854270976994286,1.3757561472714486,3,20.921074981682192,18.339577197899533,0.4038463714957053,0,41.03719322621765
1,0,-0.10730652479682157,0,1.368562559488467,64.08557472402612,68.7947088979037,0,0.05936588351431906,1,1,9.669639123108594,12.668326094815555,-1.3665502616956602,0,58.21320138875495,9.684342054535321,0.2506789380310266,1,25.144932023982022
1,1,0.07696318908672777,1,4.78360645940163,55.50120109714464,57.0722512432521,1,-0.596271334395137,1,1,1.5056456882373406,9.588516267236056,0.03340311292424423,1,22.277643401422143,22.4793971042908,0.27237578053041006,1,35.98970494068602
0,2,1.4154852271826932,1,-1.268586783191699,33.75416346206447,8.647075141278183,2,-0.8392565397834679,0,0,2.199263437334472,25.101727956752313,-0.23157657992352199,3,79.47372469725087,12.721885644544493,0.8995085824983291,0,59.4737902547711
0,1,1.223960512025809,1,0.457416120630981,56.969661979815534,23.433415438462852,2,-0.8288804783505722,0,0,1.0539951864391017,33.302141803829,-0.10374577365943313,2,42.247904605540235,17.982680369356597,0.6070738476396152,0,47.92059172712085
1,1,-0.6794725050076499,0,-4.794563852840316,28.069859118535412,61.126088572622464,1,1.2596184575111526,1,0,2.695226083122314,10.445141465563552,1.1270765781499965,1,32.248238073975344,15.59356378279156,0.21838029550867383,1,46.82341639730793
1,2,0.6649326486555038,1,7.482680830335461,41.37205118278497,65.76558854041642,0,1.319434714598857,1,0,1.8118498157362133,10.183284200537546,1.1929519534703708,2,24.562291149310845,7.70130338596255,0.23258738944730273,0,46.199213543019766
1,0,4.490126478349058,0,4.76066253872537,62.408991612709116,69.11859888839074,1,-0.4416006344720307,1,1,3.0803497205139214,9.74406336365188,-0.8518376814736393,0,19.901771422240365,13.22812665951056,0.21368120065920126,1,28.36984650038361
0,1,4.490126478349058,0,-1.3264818455443042,34.34348180773826,32.47563886042889,0,-0.884419556761783,0,0,2.583858236316997,9.079171271720893,-0.16007485961180873,1,22.226533896548865,19.96527156075396,0.21861018821342343,0,30.47225665470753
0,1,-1.117700252659246,0,-2.3983233697789386,30.57620873154001,12.585017058543325,2,-0.5620873467657377,0,0,1.699381956824326,32.24571471744938,0.51522085724565,3,58.89525155035804,24.522677453526423,0.8367363644479414,0,52.63850572862729
0,0,0.06994737388870732,1,-0.6568487379573309,62.948631063188216,45.8222884965243,0,-0.6901631587701453,1,1,6.273073570099014,17.53487273561779,-1.452235011559004,0,39.38949069032401,10.64695314973033,0.21709883767270216,1,22.7367183619468
1,0,0.4785169510900468,0,3.225366989609064,25.637717505796697,52.187604962492316,0,3.3706031772252993,1,0,3.007506628388196,37.42873800531049,1.9319783052054225,1,21.445920088454496,24.3294722228491,0.32201965022061596,1,36.03154997392819
0,0,0.1985982860858556,1,-4.322684447554731,26.367738228191236,3.835461372296538,2,-0.41089366249321724,0,0,1.8442299264707414,38.27856241951615,0.18982879935533437,3,94.53364248292888,17.193949030412377,0.9802785317210279,0,68.28846271981006
0,2,-0.2108973506579798,0,1.6862265502937355,26.131231322164393,22.16259996790236,0,0.38907389944717224,1,1,1.5056333743323236,25.290535346278922,1.0407443614499108,2,25.20441825925559,8.585612808225884,0.3426021302476583,0,44.380118040295834
1,2,1.1470909874458368,1,5.88245538822482,37.969061635645005,45.0508048139129,1,-0.5224253349568769,1,1,2.349858797114446,8.72057273492655,0.10949138445608413,2,24.061959764592128,16.929373803137192,0.2578197176072795,0,41.38465025744703
1,0,0.001959619422151399,0,-0.5333649674817256,35.81535966221483,56.59319845905724,0,0.48341987974543543,1,0,2.5777639194442967,6.009990784234485,0.3828469002764121,0,27.211211801558033,6.138964728181979,0.21995828660467726,1,41.89629157413155
0,0,1.2053566827650246,1,-1.340694340081992,50.30532615281998,20.248046222906417,1,-0.5122253806663121,0,1,8.012760340215433,29.703666178044,-1.249497674763416,0,74.32030021403622,30.48803591175625,0.49491932205350936,1,31.681342700290095
0,2,0.40425027620787407,1,-2.179165215106459,33.640767699443856,22.608210485961465,0,-0.2880066740056293,0,1,6.005343457734713,15.44543538349978,-0.48977826516949524,1,27.768512526350804,22.846866580169195,0.20459998768712406,0,24.479157330802202
0,1,0.09651289770396106,0,-2.0978554435115226,29.362184425496203,15.224456126625547,1,-0.07663557132463891,0,0,1.676009300287869,31.973970095024775,0.5406544673074994,2,45.9392886208641,14.848884473425928,0.5679872815073408,0,50.815594390689675
1,1,-0.2858993560094071,0,2.8063401584412624,35.46027040428345,61.813045068795205,0,0.7803965913081706,1,1,1.8791885546684668,8.648030577936678,0.7694547635930522,1,23.77614536599063,12.563784963024244,0.22900434389447366,1,44.061379398838696
0,1,-0.05210434256691282,1,9.806889175331946,61.44836901594144,44.64213640211733,0,-0.621256079674354,1,1,41.78520539920753,7.275865785814355,-2.794847206171919,0,45.7267281670723,39.39368821931097,0.2512167040024177,1,18.420710895962692
1,0,1.6510376765753298,0,-1.7574842173450769,27.76461683507447,45.779989718431494,0,0.9534354281967564,1,0,2.8758507828220514,16.41844187303835,0.9216981851573561,1,25.017056457940324,9.838872253779915,0.2353593172420756,1,43.52044330008535
1,0,0.054218153006248916,0,7.92758008073163,56.4620855747523,77.48123410448102,0,3.0841572222912923,1,1,4.317140053093919,24.76419902026622,0.8562730610599855,0,21.624252037106277,18.912215370269035,0.24101994067249355,1,39.03054817357463
0,0,0.27513572150230803,1,-4.103662223754901,44.19835804617646,12.08087570720783,1,-0.3122046113461741,0,0,1.5335384292998164,32.80724534274951,0.08132400219215705,1,59.11129522062085,26.503001131545496,0.6025858956234198,0,50.84082210573963
1,1,-0.03116533937250285,1,5.1242608726517105,46.4437760597507,52.23088227770175,1,-0.6390041116913601,1,1,2.15521975513227,7.359157927921993,0.30699183848769107,1,38.46911768981063,16.96548574862061,0.3010894935787228,0,46.993398862079026
0,0,0.06055975449948855,1,-3.357320757656148,34.46950076441838,14.622745001794804,2,-0.40520885613909213,1,0,1.7888302372719769,30.060637918640815,0.467251793217935,1,82.43404306071,20.748008583242388,0.8186906818166844,0,63.753689135296604
1,0,0.07220790216913966,0,7.998946268579516,69.60733150198098,79.77569611773063,0,1.0669782865927726,1,1,1.7172704814368882,13.60842323733471,-0.35258349556078655,0,19.308869634314107,19.58413690449097,0.24849432973076835,1,37.133100537777054
0,1,0.09627498697804558,1,-2.2253087247548464,45.03007189586546,15.06430315628505,2,-0.4249299119797202,0,0,2.556411830923461,37.88504494751,-0.237848093266313,2,87.14539749093097,21.811840395770616,0.9244908727177723,0,58.96798232158789
0,0,2.016264331233329,1,-4.006761399511916,33.95597879074918,31.27999592613122,1,-0.36901513992761736,0,0,2.843258556238994,26.911457329923962,-0.03820429351157777,1,56.32587278743144,9.514933768472824,0.5054940052108589,1,46.28090376258831
1,0,-0.01906521598238774,0,4.33008490430648,54.309820258026896,55.253765182846266,0,0.01037698583847048,1,1,4.09657147484226,13.737185374666549,-0.5849486371143405,0,23.14803466999718,15.477310634646722,0.23016188586487885,1,24.829181843813245
0,0,1.0124533323178684,1,-2.3473833932853507,66.90454178079258,19.52928327877565,2,-0.9255130219135506,0,1,4.182878736487878,38.3940933083908,-1.438964151200437,0,99.1498632136101,31.27961483408411,0.9264932809989077,1,64.00372684914744
0,1,-0.07743995643147206,0,-6.802894390190481,32.599441222769634,27.179808974319293,0,-0.4091553490644953,0,0,4.081623180367054,20.89323437293833,0.01312805816125756,0,39.70050966358643,26.293550221195865,0.31918209247474433,1,31.275569245689113
0,2,-0.18713071297804348,1,-3.3111354892314013,42.77703649875255,11.03780035851656,2,-0.9936339459260091,0,0,2.09503078072532,38.08308556161886,-0.24659008792586568,3,81.52329441400934,11.01447155894629,0.9244282973981501,0,57.69407906367836
0,0,-0.21041925930886846,1,-2.6880001149030246,51.44838419755317,15.866471008509947,1,-0.0917664267878651,0,1,4.268851736097449,33.49212707940515,-0.3934867543329836,0,79.19642020252724,18.6843946508679,0.598768607745974,0,47.701938808435706
1,1,0.016376287655313623,0,5.1489334321917966,40.117207064714535,60.91817144316082,0,1.0990307204401497,1,1,0.8743547078288794,15.416470114058885,1.427284122455808,2,20.810390889993023,11.899709147761698,0.2294919908717351,0,56.032122677066354
