S0,S1,S2,X3,Y,X5,X6,X7,X8,X9,U0,U1,U2,U3,U4
1,2,-0.0062963446316602,2,0,0.6534153162054658,35.31053058903464,47.54420904185349,1,50.28312001086093,1,1.6580025858371836,12.005035728781708,1,1.537045796078846
0,0,1.1048524083919649,1,1,0.10520979242122425,59.69389838348837,51.269461457291435,0,19.74623408335673,0,2.1412651175671833,12.283967051666254,1,1.363204445592959
0,1,-0.5516298364693842,1,1,0.28241567806805545,35.338339110756884,55.75460505763863,0,58.32576104909031,1,2.720703287159623,13.982482521724595,1,0.30516100395136886
1,0,-0.21964202318677864,0,0,0.6131476684796262,57.08916172140677,9.218009708972996,2,57.94336375578499,1,3.497925000005126,11.704416264097134,0,-0.20072561935053793
0,0,-0.3501350619719675,0,0,0.9155972816607241,48.285825891895335,51.60756539854047,0,56.37480323616245,0,7.389169195228822,39.24666462238677,0,-1.237455973149016
0,0,-0.05392659270683337,0,0,0.8669615113661013,48.808671217543704,27.7867968579082,1,70.72029480964078,0,4.5383614968848525,30.972292674966504,0,-1.5933184326350764
1,0,-0.3229702720565661,0,1,0.1046081609285382,47.197888970661964,27.199611887965595,1,10.685810073920198,0,2.2471447463587557,6.625485013961773,1,-0.4366097903003329
0,1,-0.49446052055910944,0,1,0.5331640445247575,31.363226974974502,26.4797365689688,1,80.42417482049794,0,1.6950921972857362,8.173312620518976,0,-1.030054893892525
1,0,-0.02951531216513475,0,1,0.13685517170015626,62.352757843372245,7.673260301301266,2,39.94481485239469,1,0.9807930136635044,12.578560953619203,0,-0.6035963068059148
1,0,-0.4186646678037247,0,1,0.28430217676827774,55.381370931780936,13.93835435465884,2,15.057878038468964,1,1.8906163767007083,10.748129257567438,1,-0.91111873887372
1,0,-1.1083157942471338,0,1,0.3445921453587286,51.91392585755923,10.569272015549242,2,70.94105314343327,1,1.7099239809437048,12.715599877522891,0,-0.10831643310440134
1,0,0.6366336736451774,0,1,0.10198933266901272,49.34041844761128,34.325216748497866,2,17.08990372776783,1,1.6386355726357953,12.934436570411744,1,0.5508753103190113
1,1,0.991042722201922,0,1,0.20808044964321942,18.025697847407,44.692230651966305,1,23.597729211653046,1,2.5829256987366636,5.223436624341254,1,-0.1845247693808781
1,0,0.9257087778594421,0,1,0.2359243646440219,63.81730722567177,8.816639354004202,2,52.8946893341076,0,1.19406524558921,8.052406582823528,0,-0.817611965817467
1,0,-0.20951166178431146,0,1,0.2168010539798949,69.53033802654431,4.503110077635744,2,18.397154118484366,1,1.8983140313077222,7.330041402632186,0,-0.9840114012701582
0,1,-0.32648501308877564,1,0,0.9755540850741202,34.3262640982403,42.259418290583966,0,66.25351536212698,1,3.878212428970255,39.89935596073725,1,0.4383813724708846
0,1,0.06170367950579559,1,0,0.7362933395295707,32.16308793354479,54.19081016841537,0,43.56762914121066,1,4.416038068586917,23.462150751854654,0,-1.1571570781478282
1,0,-0.1663618745262926,0,1,0.4166553200264195,64.03535341804324,5.790423465600449,2,41.97937177607397,0,2.1201075718272167,9.046422399728602,0,-0.2981452984809569
1,2,0.38149698481667055,0,0,0.8520722460450718,38.90283795656304,20.527505171247533,1,42.39247063192331,1,2.8236673324608574,25.04735677865506,0,0.39681950612189176
0,1,0.15565241762752843,1,1,0.5539230464852316,51.76122451626394,49.215523707061536,1,32.88939548790892,1,3.3303782604555465,10.181832438249895,1,-0.20511271102202686
0,0,0.5646732114719084,1,1,0.37685152840310293,36.609641663066455,53.622326807203976,0,31.215848699624125,0,4.804973079469816,10.833304996404278,1,-0.4441690293483846
1,0,0.6691341555005297,0,1,0.31529303927693303,52.11855704542195,28.685818484137464,1,27.89196383139774,1,1.8362764866225283,18.84759595322883,1,-0.5288633398898558
1,2,0.645718177294492,2,1,0.3652178641419045,32.60201401402352,66.02585516834706,0,36.127653828795445,1,2.0952521544680387,8.526050061355576,1,0.1865721153798644
0,2,0.9767375320480196,2,0,0.7441830226010988,40.658813839599546,73.28274564778879,0,38.55349855622423,0,4.572871794314294,28.814566434498854,0,0.8367160940573185
0,0,-0.03648800471309823,0,0,0.8975076939640668,64.81238900343786,12.003657365889676,2,30.988408206311092,1,4.875656934340744,39.83573799663323,0,-2.585365391598347
1,0,0.22651683917443954,0,1,0.6043818821759427,43.72882831250827,4.471918564610866,2,36.06794662097887,1,1.4476494615834672,6.386384300574042,0,-0.6240515444451737
1,2,-0.0019515546484753273,1,0,0.6259251174497966,26.489361772972238,43.62473971025963,0,34.77198486088343,0,2.1173373866274385,11.086333022222359,0,-0.8924763274000358
0,2,0.3887618843648085,2,0,0.2529086850448509,32.62766086248443,78.68958636106586,0,25.52399520981928,0,6.251214373882362,9.240666407128359,1,1.1488145772109646
0,2,0.11977648400490959,2,1,0.39711477913273285,32.89097367397727,56.93532532957974,0,49.46693411561875,1,2.434406940483978,7.942055159541859,1,0.11752540803536894
0,0,1.0164065882683448,0,0,0.7396975120698892,50.58913316602617,41.73085893851823,1,51.6296603628842,0,8.622965884032224,30.093533199891155,0,-1.2838156181866422
0,2,1.5024199072751279,2,1,0.40789694904336926,33.926548695572464,71.56222884818278,0,25.04856695879233,0,5.531544945230392,20.766290331631097,1,0.6545780769354348
1,0,0.9460439345035242,1,0,0.4659607586585504,39.0688265226135,42.28689355195179,1,16.199729261847928,1,2.7001929261490183,10.417537802287562,1,-0.47366586354186285
1,1,0.02724278900235201,1,1,0.08817309151774094,19.751211960575347,44.454516420652496,1,34.513405450229875,0,2.5825745059147627,6.903221721468622,1,-0.4257127238653729
0,2,0.31010760371161306,2,1,0.15579715993404275,31.27923963633016,64.49626114779076,0,61.23774167227215,0,2.2489580902977737,20.779405115550006,1,0.77810774697762
1,0,-0.8152547835318595,0,0,0.733314184229752,47.45922392004792,5.983186952713093,2,30.740295639013272,1,2.065677828982098,20.650881861810074,0,-0.936705019036044
1,0,0.4757421124421472,0,1,0.27359637751647803,27.17454714247114,18.315830932982013,2,28.368582533009,0,1.927671716463967,9.745913214033312,0,0.2636582988621905
0,1,-0.36823661570302074,0,0,0.8679147678638979,32.36328366387818,50.865011675274204,0,69.5286023846966,0,7.027516592117141,36.560771239943456,1,-0.5402262447518936
0,2,-0.1343751496676201,2,1,0.28052162230949756,34.58974971696054,70.4986711614594,0,41.634266529091136,0,3.593153241387174,9.858344447432682,1,0.6514053981986223
0,0,-0.12421554972527388,0,1,0.493888150664838,18.053944445156308,27.657531864827938,2,20.662322484722683,0,2.9142998524510366,7.442780408810405,0,-0.9192514846794625
0,0,1.9204303586146598,0,1,0.13672357978565197,43.84227279893099,38.78650508481765,1,33.55745621302799,0,3.4121338366322225,8.088132469706837,0,-0.9059684858789667
0,1,0.4416803923887095,2,1,0.33661209307242845,44.29019940014692,70.7894081541877,0,56.482199682231695,0,5.164329399019839,4.605472520086864,1,1.6151475836477163
1,2,1.5287246734293791,1,1,0.18930438025406338,32.40079461497329,35.372230171596044,1,29.020878321836925,1,1.685001419661356,6.64728904167267,1,0.1478425351162013
0,0,-0.4360661057630092,1,0,0.8514507943969156,63.50600386523453,35.744063927373766,0,41.27466943334929,1,4.653964197267919,27.295704045617846,1,-0.5031788622084716
0,0,-0.00446805672503514,0,1,0.5298986613147966,50.21105682301216,28.416328473210577,2,43.53943366406067,0,1.7451535008624022,8.78891562561271,0,-1.594336846756384
0,0,0.9167848684366093,1,0,0.6565405670101594,38.32839449610328,60.20249984800426,0,43.259448224865736,0,4.415896047636648,17.581937339561765,1,0.05091598829138677
0,0,-0.5368407825488335,2,0,0.8616782059946064,31.651657643150564,76.58160035363032,0,96.98065729320157,1,9.915700847235808,38.413039250645994,0,-0.49403744049079884
1,2,0.6949976142821205,2,1,0.2044998137740064,29.73987636236809,76.87900634097315,0,0.0,1,1.2869610933604276,16.38954010219162,1,2.686814313295626
1,0,0.40539048274620576,1,1,0.030052733546748422,53.55984852164764,48.323146568635664,1,24.0252037524893,1,1.4280574285299823,9.250555140900797,1,0.825835075564405
1,0,-0.058804682154751056,0,1,0.4166355885006218,57.9625400619026,20.41848336076611,1,41.339282433754974,0,2.8140207237201618,22.30520922426741,1,0.07533610431538465
1,2,-0.8484169798920964,2,1,0.26061537979284166,35.56031652082767,77.57696357801296,0,43.10373102681752,1,1.930332645073305,16.84873728004097,1,1.3522343019702436
1,2,0.04798071885925911,0,0,0.5834344956135462,31.668945627057685,35.153713172391264,1,22.528279041180898,1,1.098410161969799,9.516867535916012,0,0.08441594766343595
0,0,2.105994892326702,0,0,0.49057391404743356,63.75015282184748,22.30270508529561,2,21.311087175128606,1,3.494225522526629,15.346787556456874,0,-1.2780864832301375
1,2,1.145836275440212,1,1,0.029288476988186152,35.228141960813765,52.99957386098063,1,27.725908911046528,1,0.8224373361603051,19.066097437465533,1,1.3435891034962317
1,1,0.5076462587137544,0,0,0.6014652962522637,34.881005423963046,27.845255327017718,1,47.3336868210551,1,1.6174891004723535,9.689834332166395,0,-0.26424275670439296
0,1,-0.05554033964015989,1,0,0.9334195183713545,36.13591131163541,50.810712922171604,1,15.565496170312798,1,4.0913306644558665,34.45118211889443,0,0.8542680930162041
0,1,-0.021904290541836017,2,0,0.673447960271285,34.95686489645966,71.36278053814468,0,56.73313873806871,1,5.4148211162781035,27.58720869534274,1,1.5783894359615729
1,2,-0.9980997469737983,2,1,0.23677626775610983,33.56640688064853,71.37053882622706,0,69.05622807611222,0,1.737002044387549,10.339552471566584,1,0.6011462057396751
1,1,0.3379915873106599,0,1,0.1353003080395031,45.08914575219981,21.183808269116362,1,56.45204213067427,1,0.6917612794899924,10.193786296299782,1,0.5613459933200334
1,1,1.1883555638266137,1,1,0.06404507156819955,22.76809967682803,41.78638907080412,1,17.727390701523248,1,0.9359631480380498,6.007253685855735,1,0.3967898849448645
0,2,0.16032597907384105,2,0,0.5005496427347688,34.7488502583175,75.22625985426104,0,24.15685191186189,0,5.448178706888456,15.777807114308771,1,2.5767002172749454
0,0,-0.5881742397659147,0,0,0.5966020589570669,69.24509575808995,9.694799173156824,2,45.50080685083778,0,3.018294480467076,10.306262952066326,0,-1.4074727866739496
1,2,0.37147796722970033,1,1,0.34484633679192767,32.45915444026224,58.23856227503483,1,26.21834862623573,1,2.7009144176899857,10.55675577529399,1,0.773814948686402
0,0,-1.3523246291560347,0,0,0.5959926003588827,21.984590703594947,43.96947073150004,1,71.59218571255393,0,3.801908309381165,29.711465256903168,0,-0.29825790735915475
0,0,0.4846909881651962,1,0,0.9322906101524349,31.850706093319054,63.55352582856664,0,56.94731154480155,0,9.897833906547119,39.62956291634458,0,-0.17106686212906264
0,0,-1.8450238707416289,1,0,0.8203316044251178,34.81068416964361,54.36477639603396,0,94.42322212014199,0,7.235525953076874,28.903737184497608,0,1.1292458624735038
0,2,1.52021711638566,2,1,0.08517214965941866,35.63580903546104,67.73423965881287,0,20.544285918441684,0,2.716717802166097,10.693750871655919,1,0.6333422277399091
0,0,-0.9161722447180263,0,0,0.9259919967044538,38.92670609267349,42.66649268424203,0,93.21041656115256,1,5.862894190208199,38.99124736373901,0,-0.8943348052165039
1,1,-0.08952506601600774,0,1,0.12156447713863683,45.94673083906358,38.43549803331519,2,49.27289445686514,1,1.0300702016204863,16.946757294454354,1,-0.7822588563822908
1,2,0.5960063995628907,1,1,0.2380034816314433,32.58466160517348,52.82655916845564,0,60.408673039849205,1,1.8332614616363199,6.65859339004829,1,0.6344208823839081
0,0,-3.4321432909717107,1,0,0.9832275646650648,18.377775545481438,53.12584873939355,0,99.99630026310231,1,9.990735655494673,38.962823436684666,1,-0.5900828910359499
1,0,0.6253798021165458,0,1,0.11010906520592828,65.62349946683716,2.8874350122237136,3,33.90968241545236,1,0.6977680959193088,8.011831587002254,0,-1.2070785141386948
1,0,0.03575469114792581,0,1,0.5508862113863013,44.89426658214929,29.212555028649597,3,75.18737855027373,1,1.4662500625113308,12.338365168685728,0,0.6736188470775631
1,0,0.16561547798686072,0,1,0.26615749282801104,55.35673367077327,11.917981180688916,2,64.98502342518566,0,1.4711107492660511,13.122358535037993,0,0.5510644578240051
1,2,0.26016506001590556,1,1,0.24379376804036768,29.96345551549287,53.003542640902864,1,12.626111565131914,0,1.5387170045738565,13.6461986187457,1,0.9840086656546999
0,0,0.5343345712165531,0,0,0.9590661739128858,36.43347699702146,35.16090097945097,0,83.52163441844428,0,11.064278305673554,39.7225700680356,0,-1.406636881331688
0,0,-0.4004041115227872,0,1,0.21789702196150673,46.72254886030518,46.98861645820503,0,30.517327935845334,0,4.113389840587927,17.84233896315596,0,-0.7931621312509212
1,0,-0.3367708913009973,0,0,0.7046205672067501,69.87322271069837,2.382825263193613,3,38.931063566615876,1,1.953061604269397,11.218378866185475,0,-1.69499452179224
0,0,-0.0981312894061029,0,0,0.6337258460651901,46.65383234208766,39.461673884760955,0,64.39219803079617,0,5.428094464805798,25.926993031409697,0,-0.8640660798070676
0,1,0.6943277045838375,2,0,0.8160070405647171,38.34436544106411,67.84480982461398,0,32.97654712755954,0,8.271330404505374,33.80442225070417,0,1.3306100722007699
1,0,-0.8941785308920581,0,1,0.05637346006820704,58.462804422376024,14.699722189936688,3,87.73270804308274,1,0.6065878786214233,17.803874733266564,1,0.9531302979557812
1,0,-0.3839805527865695,0,1,0.016323935557087388,61.497657374751775,35.727514171485595,1,21.28520248743521,0,1.4008801234544306,21.324519522857848,1,-0.8595655595559936
1,1,0.8553430936459204,1,1,0.12042678401444029,33.88764140919566,60.14086361797445,0,33.19427994297348,0,1.399871220354423,19.323285575155868,1,0.0838483710831996
0,2,-0.11781516172853213,2,0,0.680770324096738,67.11929445980992,71.20190233716671,0,34.38982277884326,1,4.88872392454168,20.664258215635158,1,1.1070181727963049
1,0,0.11498393798849417,0,1,0.2222696561873303,66.85740939873025,31.363524407893024,1,25.951110421973368,1,1.9719343154751483,15.090623371154837,1,1.034227293178617
1,2,-0.5870779099581359,2,1,0.18880995748145513,31.67720475836478,68.86413230566404,0,40.47856548596717,0,2.2241630082975195,8.061873133852925,1,-0.13361270493942914
1,1,-0.7696746218613789,1,1,0.522855272494349,34.5208714883031,50.54403092676925,1,51.00868765477906,0,1.6088256501111602,15.851575836337854,1,0.990346495561862
1,1,0.6540247135885261,1,1,0.3164162819135562,34.64596894705229,44.78916851638494,1,30.655178628379737,0,2.270004596280357,10.65834884517291,1,1.2436131671638906
0,0,-0.6080607007560177,0,0,0.9206458555168968,64.33457895461851,56.35019763764266,0,90.04435802747241,0,7.88798129129203,36.00637771401654,1,0.5662862647584591
0,0,-3.7164297988004744,0,1,0.7129440577978617,65.81272869958005,36.000506068950315,1,99.99932545240985,0,4.363640344424493,5.525109301944329,0,0.6253536848414764
0,2,-2.2126142877536084,2,0,0.9672216690383328,32.8361395642018,76.11803369342118,0,99.2938393592617,1,19.178376629820757,39.90417026625345,0,1.0690890286376107
0,1,-0.4600101181481786,1,0,0.8003078382013518,35.83357809967042,68.96464715070552,0,99.3544116249716,1,7.068629481466395,32.45979185928357,0,0.44207112289356576
0,0,1.2020647775471938,0,0,0.31460701165901,62.799216721430284,13.686917984178306,1,58.03296631068409,0,2.8946799554725984,12.13432623488865,0,-0.9236546685102649
1,1,-0.7955323194271609,1,0,0.6911348308856191,31.576158795905652,34.409177432948766,1,44.08337205934046,1,2.165248004596396,12.890740960441738,0,0.09254946071852736
0,0,0.4224828512546502,1,0,0.639515582845624,19.43589547988307,51.656710065706726,0,13.548563999642532,0,5.662011722512947,25.99891410170022,0,-0.7290426968196148
0,1,0.6145029595599256,2,1,0.5730502723632026,32.44185596770416,73.71694614009918,0,12.489133371498484,0,3.8389637390238325,8.460633321419733,1,-0.44133974922663144
1,1,-0.1357318003803867,0,0,0.5878271996654983,36.0069434316474,5.970521314944608,2,55.721472415100536,0,2.2017061233830324,11.494304100711048,0,-0.9299557933076452
0,0,-1.437159419225361,0,0,0.9374289856129543,56.74202516685362,4.39029101532372,2,75.0923519834254,0,4.828464087746822,30.944841255460158,0,-2.4307110865746795
1,0,-1.2641099547001737,0,0,0.8168022754188817,46.67966616667054,28.475986250100274,1,72.12578807416918,1,3.181320530758261,17.460577653705066,1,-0.7210807849470999
1,1,1.6864238604611212,0,0,0.4650325294991896,39.85479055965856,33.224022606844336,2,69.81762444557079,0,2.865685673274372,6.881801236166016,0,0.2549491585231294
0,0,3.5794502160671655,0,1,0.11389633230434748,47.60313687030572,23.98172256287454,1,37.2853219116936,0,2.0057632900585953,10.336963387893942,1,-0.8342583095731054
0,1,-0.9939430710479293,1,0,0.8939390520506616,23.415211996313495,41.31783789294716,0,76.59919540721333,1,4.833126950116244,33.074439166311585,1,-0.909823917624781
1,0,-0.4917912873154889,1,1,0.07275436329621321,45.79160411418471,48.32653564060508,2,13.980481168272874,0,1.2474130451336292,5.119763406178921,1,-0.35813297201442196
0,2,0.06983712318727212,2,0,0.6040763855073713,34.483664738633976,77.45747223490191,0,57.07346639756257,0,3.81870963907942,12.567174125966607,1,0.6085151672572021
1,2,-0.9749446422071014,2,0,0.8728019923600687,47.0688399109991,75.63762352266195,0,83.61914064504916,1,2.6187015480700104,21.680794062084566,1,1.647047356643577
0,0,0.0788481895941231,1,0,0.656782570970656,43.610842523771254,54.5694445899551,0,61.10622774520309,0,4.785508869600381,17.494170796135048,0,0.3081284770670876
1,2,-0.001815644333402039,1,1,0.24496135692624577,31.65606220024432,32.02580095364058,2,26.3309342352929,1,0.8443965838985128,10.687519414524562,1,0.5286228083144033
1,1,0.5304864430695801,0,0,0.6352794401451246,32.158762664327355,41.41386083503576,1,1.5977219547380628e-10,1,2.665537397104999,15.915949653689506,1,0.8881593258808932
1,1,-0.9479027953909411,0,1,0.41249814273640184,31.496401879273932,45.104330883716315,1,91.88165068196793,0,2.220781374517572,14.613996715592235,0,-0.22268013582295157
0,0,-0.6313472349811265,0,0,0.8432262676952332,55.15478073054092,11.677430755505004,2,49.61019575701687,1,3.887301321589257,23.369533876773737,0,-1.9120777325031009
0,2,0.5907735713016061,2,1,0.21948059214679277,33.54933001792112,78.56014364158281,0,13.549004083371303,1,3.7204634240061005,19.605358214807843,1,1.2873683751809593
1,0,0.4490714114287888,0,0,0.47746015047105805,69.47710072699866,0.9219671171432875,3,96.53715460208213,1,1.5129084818525538,10.109320961618327,0,-3.1504420477204045
0,1,-1.47873975585325,1,0,0.7965249666551659,42.49590253402077,63.426713261771255,0,98.85639837653824,0,9.005545879401565,39.62071291174296,0,-0.2289932358480997
1,2,-0.4021888206020321,0,1,0.35143802695987675,39.2785370288178,31.71923632087598,2,38.13546721817352,1,0.6917573736589131,7.5155539533327165,1,-0.07854745140717753
0,0,-1.9973411458300905,0,0,0.7409821396995736,55.57145031881411,34.766464733613546,1,99.99999912424742,0,7.846028026363904,17.684022921118704,0,-0.20198465345016575
1,0,-0.43498709311878064,2,1,0.059708361662227316,48.37444457666119,54.454939799808805,0,48.220788787493845,0,1.244024649828816,8.984659479929359,1,0.09030718339092685
0,2,0.04349192747620949,2,0,0.5075063115841926,33.393098411519496,60.05748416715395,0,59.26988790375945,0,3.5757075027206806,6.9123392455952555,1,-0.13766160887495069
1,0,-0.9829302443718909,0,1,0.551524305168896,61.43581728358507,16.618615591937687,3,57.06142407732179,1,1.0677480140039974,7.826127684126245,0,0.26509963300612904
1,1,-0.2608428212800571,1,1,0.25371805953046034,32.48505801059134,53.100626252028,1,36.23251635449903,0,2.3874423093171284,10.21680422046471,1,0.6302522902102449
1,0,-0.3785216751212527,0,0,0.576439966645788,55.03512444094216,8.506502897661479,3,49.66546262648698,0,1.7966070936504712,5.602131279685814,0,-0.5512268648858192
1,1,0.6210224117430794,0,1,0.7539179246642276,31.111969126636595,12.091171882415615,2,48.44765761330304,1,1.0686527474029777,10.28471329374323,0,-0.04805040813334531
0,0,-1.5617633550023382,0,0,0.9365239898470775,41.46173439236043,27.31835093863049,0,91.14098501669679,1,3.2628356376514267,32.8601561306761,0,-1.7522100789470079
1,2,0.9065318635026925,2,1,0.01627341690687334,30.419072847408916,42.02803838635215,0,34.842555370392816,1,0.7086815415399765,9.149653591217222,1,2.6140707626416693
1,0,0.15903335879678374,0,1,0.0824773321877158,68.3385967065126,12.430350123018883,2,38.21191432555629,1,2.3139393294225967,18.43551507468223,0,-0.25293667314932033
0,1,-1.3007949247284891,1,0,0.69541069393575,66.4703994741777,58.03728832294737,0,96.58109895392207,1,6.095927685616191,14.929507343101882,0,0.21522108373910137
1,0,0.21139754004306774,0,1,0.35254222901155213,40.39208324936356,5.147459318546201,3,51.46133006596063,1,1.3404946986299247,8.212312919054142,0,-1.4671095444002247
1,1,0.803012534137623,0,0,0.5632801854067716,34.073524217701454,39.56380760596651,2,30.957415186238812,1,1.4492001585326468,26.65822663580448,1,0.3413143385682384
0,0,0.19820953598195504,0,0,0.6771012881423927,36.20650625275539,23.04613815688162,1,35.615406800718596,1,3.1142120963994167,17.67905791591803,0,-0.7001822518651962
0,0,0.16513330958386338,1,0,0.5916361779356151,34.05036637322999,65.25059884617549,0,45.73342301041544,1,7.04083084664649,27.73613773561238,0,0.672424817500147
1,0,-0.3890840778109325,0,1,0.45184803324957445,55.62887010263044,10.76937215339247,2,24.18814290788506,1,1.872261660139705,16.513451103973882,0,0.22986229245960024
0,1,-0.09114552798082058,1,1,0.48730086888938134,52.219204450118724,60.6240131280465,1,37.17492356149164,0,2.586915588816093,13.797298417946028,1,0.4829905907208591
1,0,-0.3753643999558299,0,0,0.7064239671229116,64.28845974968458,3.9866386277975474,3,54.57908471401994,1,1.1622721161238412,11.273534042115159,1,-0.9703093072499231
1,1,-2.282872362544329,1,1,0.17324766231364164,35.14508678833356,32.17111288774117,2,98.84324488815207,0,1.7392694409235179,12.058568473106332,1,-0.5114581976322433
1,0,0.2272866571467619,0,1,0.4351196871931743,60.44975172083683,12.938080046841169,1,50.87738536549482,1,1.5881920626220662,20.28399110312322,0,-0.6205768179880082
1,0,0.851330267928682,0,1,0.15387424161197155,69.82012221709059,5.344363114222288,3,99.5905565703196,1,1.6083754684427076,8.868655401877046,0,-1.172050640093081
1,0,-3.1173582685654417,0,1,0.22988183295538872,67.27481661005895,8.616130425253367,2,96.08062878625483,1,0.3904841281656433,12.005995580980883,1,-0.12052066304448257
1,1,-0.18255838341072053,1,1,0.06000433605381211,31.354995055760075,39.267164980755176,0,70.59355262659635,1,1.0387639791006318,19.052241580159418,1,0.9349744641467844
1,0,-0.38053287193343677,0,1,0.006496922506675662,60.25531443004388,20.06114983831239,3,17.01256389983923,0,0.6629488938916954,11.419852078019442,1,0.6909039447411045
1,1,0.4994627826039466,1,1,0.3814531116928323,18.050084865289644,52.978668444420585,0,16.294979069702205,0,2.4074491067232615,18.844765440985757,1,-1.0644443948963422
1,1,-0.8405443380306055,0,1,0.5106600719759458,34.55051158099185,11.861542883722539,2,31.47871647988365,1,1.436038787726031,12.849453398093623,1,-0.4002859848570516
0,1,-0.13300345333382763,0,0,0.7457849953604347,34.68808977275122,47.89584379546759,0,70.01832944196764,0,5.808011936281701,31.69825266894929,0,-0.002412480370016308
0,1,-0.6255517037667854,0,0,0.8769214687164955,34.82087201676611,21.520415144454688,2,65.47898591525065,1,3.356614742162198,35.98628527678827,0,-0.8824500345571108
1,1,-0.15991527321713309,0,1,0.0723685342880952,49.74558981786406,15.509856883203739,3,37.96020575122454,0,0.8077056473252971,4.625213502152048,1,0.42203897535600926
1,1,0.35419479830737277,0,1,0.34467451964649143,26.72797931252741,24.03015151723808,1,32.31648268301802,1,1.4156831460410164,11.424087681221991,0,-0.8500325348673714
0,1,-0.6516876552779497,1,0,0.8893210850520428,43.3431162824711,54.89198170839303,0,92.2454180711469,1,4.8560979594722244,37.370318389561476,0,0.36324930401317673
1,0,3.7831595608043433,0,1,0.037146197713783524,63.76094713715317,11.138246288865776,3,20.12653903599594,0,1.0758488063572451,10.072021459177503,0,-1.8076175786916244
0,0,-1.7451220882954948,0,1,0.6097513177233971,25.00337380143576,47.0525857907694,1,92.25882132882286,0,4.258706041942791,10.6666826993815,0,-0.4075154502434276
0,1,-0.21065991402686668,0,0,0.882363293872162,40.008137106972754,28.122918741678895,1,32.10337157471955,0,4.004398985455597,34.38723980169861,0,-0.15610197030062345
0,1,0.10848175890548999,1,0,0.8338862728918226,31.142041254087907,50.63123136217847,0,30.704038057828292,0,7.763638252057777,34.46093917997001,0,0.19242462211644976
0,2,-0.28966045309301836,1,0,0.7777251791670232,31.956470546160176,62.96806616284337,0,24.135921010000665,0,4.869021500264041,34.898760260749604,0,-0.3867083747323721
1,1,-1.1242557833136646,0,1,0.028346493704069886,50.869095908870776,7.566243709573555,3,46.239884062019534,1,0.4834411806282717,5.383035551023547,1,-0.41659717514424516
0,1,0.851453129052537,1,1,0.4532742512291422,31.104701035745716,51.7006486011422,0,19.271528836101226,0,4.515004785203322,15.317071688797355,1,0.17333292159248107
0,0,-0.6660093182825629,0,0,0.5942663693497143,63.170458010533096,25.726358795302062,1,77.87319762003025,1,2.972424342621952,14.090151908710297,0,-0.5137060598407727
1,0,-0.19764081588925617,0,0,0.6549019392919464,57.71435116547828,10.04228512423401,2,43.4954651817882,1,2.375884839290529,14.841319250351269,0,-1.2882903537230939
0,2,-0.7428516161713518,1,0,0.7179433218733156,37.31650977199803,70.06815753919477,0,83.71263516451567,0,3.0847756206381143,19.873156532981117,0,0.8041433560906589
1,2,-1.7327033920651314,2,1,0.07060115876673939,29.34909185258565,68.26293830905686,0,61.7007174715834,1,1.2779345491713805,12.871935618824581,1,1.7149311431776384
1,0,0.5592227442754979,0,1,0.1013714970505113,46.51740158284979,23.865954715417395,2,52.1347911877718,0,1.9493074707628375,7.430084920390256,1,0.509607489668646
0,0,0.8042699777908577,2,1,0.3846565987880857,28.06934643837117,63.90304815595593,0,8.957627555214287,0,5.218828465051203,14.325472201320268,1,1.2443806783389273
0,0,-0.28328732488696895,1,0,0.9993539790733432,40.41311734354511,65.54942415192117,0,82.20038200744118,0,48.27867324820669,39.99982095231125,0,-1.4308000359159712
0,1,-1.1464373427613528,2,0,0.9896410242420228,37.43432286847549,61.42636713775953,0,91.02011064438099,1,9.066924642471436,39.89358697967973,0,0.259566399871787
1,1,0.6427639203109063,0,0,0.5998841263812246,33.55917823788642,21.85677784044039,2,24.605001509040164,1,2.049471616874717,21.8488845754535,0,-0.597037655040286
1,1,0.6503588095273876,1,1,0.4975824904468255,32.306505696026576,68.73238970333728,1,1.7231289199440336,1,2.307438856576984,5.529303474860649,1,1.543834573256097
0,1,-1.1138785921325536,1,0,0.920606985687675,47.302504233647255,54.683633174238736,0,88.53826151299566,0,9.487755094882834,37.13507921984205,1,0.4972511539160532
0,1,-0.6096813986062065,1,0,0.8186061389062371,34.31068734515209,48.243018600050604,0,67.35566920551858,0,4.806017066100174,26.980784929057737,0,0.08866039057940936
0,1,0.44837998436568033,2,0,0.5059008119002253,32.648533620088145,67.27645903732231,0,35.267314155834576,0,5.38245682766676,13.514851613215452,1,0.6420117047040225
0,0,1.092424883722074,1,0,0.6294366690262263,38.14485045045195,67.84279644787844,0,20.06585081236428,0,9.288960439479206,27.86726375644721,0,1.0572837022286656
1,1,-0.10540826648626396,0,1,0.3199354891750294,19.722842787810666,19.581013444473708,2,84.69036303406939,1,1.2943060726809659,14.702577168326876,1,-0.27804701847990054
0,0,-0.005797831803299794,0,0,0.8591226630892255,62.551674576067214,16.32329866965392,1,52.5055733302145,0,5.973202784544924,37.112394934079596,0,-1.4503582389613916
0,2,-2.1830753189502485,2,0,0.9533954419755073,57.30672959321498,79.93064910192894,0,96.6366653864003,1,4.511355323850689,35.013156819550275,1,1.8201783238811418
0,0,0.047305746787182794,0,0,0.574804226144973,31.761744408567132,40.81023078149894,1,69.53415521231526,1,2.236201081460314,8.612570860592133,0,-0.03873999868055174
