S0,S1,S2,X3,X4,X5,X6,X7,X8,Y
0,1,-0.5454466896646998,1.574135775149219,22.88160908726661,1,1,8.51896239806429,0.9157844086986859,0
1,0,0.14713895040028457,2.5299824563036495,37.17379717406959,0,0,7.646094904477588,0.021682686452979993,1
0,0,-0.11562579198459236,3.31194578655741,54.662922767102145,2,1,37.057572268186924,7.69934807343196,0
0,0,0.1999545613335034,2.3876782969094537,34.42799112964831,2,1,23.356517049678956,2.9078334738876634,0
1,2,-0.204699691675314,1.4593736296512725,27.48449635226404,1,0,12.939016359277243,6.349769246806041,0
1,2,-0.5868674563590889,0.9043426051943667,23.031775956410584,1,0,9.772572265153725,-0.40294509466623474,0
1,0,0.10607381714978853,2.230622834434206,33.363261902652404,0,0,6.674809697040629,-0.34585579724653925,0
1,2,0.017253569268140565,3.7016057942081657,51.553432665903735,0,0,7.808382053660683,-4.738332473962208,1
1,0,0.08206249955250346,6.637142852166847,40.39381549707254,0,0,9.249461882858302,-0.7931459679994486,1
1,1,1.3237829329449395,8.357901196223194,55.24432850791237,0,0,13.146894828702003,3.7006575811701996,1
1,1,-0.5827533597140121,1.1864110733301003,25.46900990581229,2,1,16.273448859735133,1.165101455226587,0
0,1,-0.19708765613607868,4.874608953401407,36.052133892437155,0,0,8.671065415958738,6.055576678665197,1
0,0,-0.9749905151521139,0.9501186850883648,24.041490388477275,2,1,34.05680716124234,7.1240239584930585,0
0,0,-0.2714015484291807,2.7035950574307606,20.37159107938784,0,0,6.478476568255946,8.426726034979502,0
1,2,-0.06269649945646362,2.4972745832766954,57.09862226742909,0,0,9.105549598589882,-5.785548771853023,0
0,0,5.462409238778306,43.55291115072893,69.99999728814753,0,1,38.98215296416798,-4.234897400957522,1
1,1,0.003517226280012626,1.4901478982880854,18.769073205340828,1,0,11.589052153036707,9.774371701623853,0
0,0,1.1087509281857788,13.154341187148754,68.19306496971711,0,0,13.231400587928622,-7.863060083020736,1
0,0,-0.20739599265761036,1.9846071489317296,22.470900617366233,2,1,16.950729912518074,6.987607340813117,1
1,0,1.3861159406904187,4.058228550145026,44.566386674050946,0,0,6.575704071409893,-2.588292404676354,1
1,0,-1.0883531813275722,1.0679810779202623,28.23238550467007,2,1,17.59627675931205,9.783557632067176,0
1,0,0.37431048444810855,1.4474150074738412,55.82057990304644,0,1,8.007064553283307,-0.382538041211955,1
0,1,0.346478165662794,2.3203507200670566,29.02029563818114,1,0,16.44935750530927,5.7244295108878624,0
0,0,0.9622281623509426,4.604774670200503,52.548120987681486,0,0,13.147944563326757,-2.6821635135785646,1
0,1,-0.3795294426879367,4.098088797976045,63.347454072020255,0,1,36.35493844676414,4.932897353228443,1
1,0,0.3338154759878091,4.063880935233704,50.80379733106463,0,0,11.547374582121348,-4.666795810630456,1
1,0,-1.7069315812333457,0.8243268608513475,30.743915395791493,2,1,31.022571656891415,-0.2982477104758683,0
0,0,-1.15216074715797,2.85147306463637,52.992965030428415,1,1,30.587874836225666,6.421842117430678,0
1,1,0.857150188132343,3.810297553574642,30.114848635042584,0,0,8.378559820609247,-6.976522328040684,1
1,0,-0.07472783806029024,1.429234184304207,42.37702460314637,1,1,22.960621108074957,-0.5243291410190345,0
1,0,0.2613988740142195,1.8932618525117872,37.16245530932578,0,0,6.839466407289823,-9.72319451520561,0
1,0,0.3364227396459368,2.118751363718509,29.86781229431995,0,0,6.646734437360311,9.164874724617974,0
0,1,-0.07079910254683375,4.158746158868784,44.81974235509668,1,1,34.715155340916155,1.3662571773626837,0
0,0,0.1619167361690608,2.5675880739371073,65.77208452700555,1,1,34.881015621310226,-4.194394783041215,0
1,1,0.8868350551374036,2.982694335396462,31.478549871022388,0,0,13.39539143650196,-5.0625222741659295,1
0,0,-0.3471092880310237,4.1018595709567585,60.28618954412349,1,1,32.809267641519845,1.6647439564513213,1
0,2,0.5431881796962483,7.494249575687566,68.88468033478927,0,1,33.23263183747225,-4.088182244500185,1
1,2,-0.7037420763515981,2.0080067165404913,35.899070243329554,0,0,9.379590535168367,0.8701238272398228,0
0,0,0.16940205500799999,4.504092062461913,57.62614534081866,0,1,21.616865172103246,-1.5806131375344528,1
1,2,0.9043359437791837,4.411596942447753,27.03557283157403,0,0,7.424637594878416,-2.401624228523856,1
0,2,-0.3519976754438563,3.738859297346746,34.14317832153779,0,0,18.527076578019205,-5.267333631079404,1
0,0,-0.5992927710270145,1.733107124186152,29.010106557642086,1,1,17.07980258998809,-2.6202679374163784,0
1,1,-0.14180913161814335,2.477947861973506,26.814700802221452,0,0,7.268413605842952,-7.3250030608483865,1
0,0,0.6375421668823085,7.94948815634587,63.06855575903373,0,0,15.930807380525515,-1.2547182848399174,1
0,2,-0.3756334599224981,2.399291859805294,36.190544058509474,0,0,9.584731881069121,4.140121799624019,0
1,2,0.26113285484936377,1.2990205492732532,55.46990935093331,1,1,13.723080518300455,0.41411424836616817,0
1,1,-0.286198110907734,1.2802259816631796,35.04762672559052,0,0,9.87219346023516,-7.275653199553755,0
1,0,-0.9373246419825745,2.1466081362568183,36.811564449314304,1,0,9.486172467118115,-9.6652880029682,0
1,0,0.5053147234104141,2.3039742915907757,45.15321000431163,0,0,7.817266728673172,1.947503837341813,0
1,1,-0.049088254692066305,5.405472139462607,25.365963889632134,0,0,7.456153962892669,-7.2368121712572995,1
0,0,0.915994989290678,9.061778026790545,66.13158103624099,0,1,27.10547794160909,5.0105032839752575,1
0,0,-1.271359698514982,2.937036755620049,53.88155866720649,1,1,33.063806067386004,8.70050991076912,0
0,0,-0.29624445537769833,1.7471344581153365,22.857434928407724,2,1,17.75673442149573,0.9011951237866871,0
1,2,0.6938519656275396,1.9644092026792639,35.456003923010655,0,0,12.870767360883665,-5.0776143357840695,0
0,1,0.04700495554139028,7.3385565418462555,67.30630973179966,0,1,37.88280231498944,-3.8556172737442846,1
1,0,-0.31581885407965815,1.595540820108743,28.840960113703215,0,0,9.25159341139276,-9.356199480804872,0
1,0,-0.5623913573869456,1.0451358839197205,33.927357461376424,1,1,10.049156311296892,6.0164701958987585,0
0,0,0.30167534412599833,4.97238686484167,69.36258396780514,1,1,39.91519287852631,-0.8797090620454924,1
0,2,-0.6169773739605926,1.7585999808855541,24.205892228324533,0,0,5.956403481789875,8.806332403927325,1
0,1,0.2948809376183228,5.7312973465783905,50.069572462413646,0,0,9.707834080525613,6.252416656265513,1
0,2,-0.1456950668246093,6.343257750323448,64.22957199062242,0,0,15.820160208204497,-3.2567649019988636,1
0,0,-1.4569961698014176,1.0230022282581712,33.16081831303602,2,1,38.0599587496313,9.266432861989028,0
1,0,-0.26098686339720417,2.117448922542442,21.878180817467708,0,0,6.827979258042141,-9.001826888800267,0
0,0,-1.4701181395523746,1.5356569992912452,34.33164087559779,1,1,12.180452227407748,5.5802344787541,0
1,0,-0.16607891616701417,2.453689526618446,55.92497727107494,0,0,8.40050710922624,-2.1697228642374435,1
1,1,-0.014910828159650818,3.3503019875246878,23.30440416525871,0,0,9.761459356274573,4.648537664431803,1
0,1,1.8826510572329462,7.711625088489572,62.545717253062335,0,0,24.036290241688402,-2.7323181174867184,1
0,0,-0.9230180571294689,2.4859605836603906,44.58718964575429,2,1,33.6935558279184,5.95483430673983,0
0,1,1.4691202115108868,6.089979089282561,57.21996993979829,0,0,15.382411032777757,-3.291189825643677,1
1,0,0.17602333424065253,3.119661066282745,60.50167336317484,0,0,6.106342231890737,-3.837956175912879,0
0,0,0.18141945986745495,3.7095785959445045,60.149406735376076,2,1,39.42915382749411,1.8364186868143797,0
1,1,0.028522286261941858,4.658712829019547,41.146915213401556,0,0,11.736447338813678,-5.897378218224258,1
1,0,0.29744392795048236,1.2595917720002108,42.50375509566642,1,1,18.879491649687104,-3.9615427886506875,0
1,1,-1.0723117952701433,1.1712373384755161,46.6225816853113,2,1,32.05648920983763,-0.5944511259353877,0
0,1,-1.5493804898275967,1.9775286130654406,35.620262292706386,2,1,26.376007479566223,9.584515525450609,0
1,0,0.04706953567076705,1.8736105925551647,19.72079600560919,0,0,9.407670361830942,1.0821924696823633,1
0,1,0.8305010945602123,5.249906294143681,47.45854361957647,0,0,11.241666320832714,9.97823319664635,1
0,1,-0.3245632821138685,2.826331855572184,29.410726201152244,2,0,7.699082505294754,5.755343535651853,1
1,0,0.5274391437437452,5.235324884180484,60.69855351497947,0,0,18.51716181326836,-2.1086945069195213,1
0,0,0.04667792224006372,1.3257069059043993,27.063922256091853,2,1,13.058909024936401,0.01242692608386875,0
0,0,-0.05540020918220463,1.542605380998005,41.93688511610301,2,1,25.44995513544507,9.453457647739715,0
1,0,0.6110384378880369,2.2293826686390017,24.569929471864782,1,0,9.79731993156686,1.501276286268265,0
0,0,3.9696089136600676,26.482366066438168,69.89145493027618,0,0,28.871286432942643,-9.827348669817612,1
0,2,-0.9757097854381449,1.7676585572548744,55.62679124181729,1,1,38.186232732317514,-0.6056496946241854,1
1,1,-1.073934578789214,1.7515181293383966,26.50955100587972,0,0,8.121493017592238,-0.9818216532990931,0
1,2,-0.28838395349387436,2.110703760306408,36.64786046795116,0,0,9.71995568257694,-0.3509526730672601,0
0,0,0.8310760819303041,5.255182715689492,38.585167109044725,0,0,8.505190909451006,0.3777490385841844,1
0,2,0.4095230139070036,3.0779386324665494,43.20881160454257,0,0,6.634106403030808,-8.096573495102783,1
1,1,-0.8024260152609693,0.9226351893359506,39.7956639544421,2,1,23.93822180202502,-3.860541300355221,0
1,0,1.2714023734411526,8.177552729360112,45.86331270551458,0,0,11.584171942987073,3.8996834550547668,1
0,0,-0.053952345894425616,2.829986048169562,43.32467354796181,1,1,30.182707745373236,-1.0017322734114735,0
0,2,-0.16461503497164937,4.720658738931531,56.794837225750534,0,0,15.921581458263274,-4.544826961065907,1
0,1,0.12474191426325823,9.992617270652715,69.86422465396362,0,1,39.41544201101538,1.3299734609170955,1
0,0,-0.0490994609248284,3.119861376916181,46.632320836247644,0,0,6.417714582891751,9.00882798700048,0
0,0,0.33155329474336676,1.6288169549315548,32.488487068978515,2,1,21.085194387294383,-3.015650159414342,0
1,0,-0.8259315242932179,2.515697580281764,27.578763608549913,0,0,6.343226236114516,-7.6878553090049415,0
0,0,0.1746091561697559,2.7462303368239755,33.81383954780503,1,0,7.239996064200646,-0.22710907508414735,0
1,0,0.07061066702243052,2.3004092676414736,52.599049876577,0,0,6.972256898292935,-3.042819658663314,0
0,0,-0.48036975450483443,2.64726518556912,67.75398223898591,1,1,37.16029080235878,-2.1443175585776775,0
1,2,0.038130566365349026,3.823643407489542,40.551782081802145,1,0,11.938045778612864,-2.3807409937169766,1
0,1,-0.28167753450976063,2.433204020102527,39.68464675436083,1,0,11.55611778032494,2.4456982325087253,0
0,0,-1.0504512046075092,1.6512328167186938,22.364094382352192,1,0,8.119897488516553,2.0900920613391154,0
0,2,0.6670818659764728,5.442843637621679,50.70735970903727,0,0,21.565465089316895,-3.9060231456553263,1
0,0,0.06676645210951875,1.580094910799684,22.435532875264634,2,1,22.281285626215187,7.318691807060276,0
0,2,-0.37694181404410804,2.545536949800995,49.749969444337864,1,1,35.101439905795,1.5977479452139782,1
1,2,0.45482953270432686,1.60650837084549,35.614752183327624,0,0,5.370474206035043,-6.68662119637612,0
1,0,-0.0202033356627541,2.246313620545287,31.107675350796352,0,0,5.8063934687352114,-4.168711701611933,1
0,1,-0.32195364904036794,1.4152594270193717,28.294596596527832,2,1,23.707640592425683,6.332055336589377,0
1,1,-0.4251181506791412,3.003062782890538,29.943754902059936,0,0,10.858909267271208,-4.212307840606461,1
0,1,0.39362533159939844,3.971427412993633,59.647884230999686,0,0,23.422593105729916,-8.821115988357834,0
1,1,-0.5908511413405263,0.7690375074315385,25.355440636479965,1,1,8.088810995104081,0.8263728394124179,0
1,0,0.16341671364217863,1.3565555828801579,47.61194609831247,2,1,26.995913589506305,-6.543828965274868,0
0,0,-0.3864271790512701,2.1920570802579045,41.468799082531135,1,1,24.576066340806697,-0.5673111980146786,1
0,0,-0.8915244473217109,2.6525133263950633,37.82041047966249,0,0,9.43782687797448,-2.4511181675763165,0
0,2,0.49188487775916134,8.178902069859939,69.16866112512352,0,1,31.894244071166817,-6.095203595295004,1
1,0,-1.0078077236664278,1.1573472792554027,44.00791683605181,1,1,12.891454497231187,1.552817803091859,0
1,1,-1.3442399941260124,1.024084922435446,30.060747497640666,1,0,9.748404981269612,-6.240736764345889,0
1,2,-0.48872995919822976,1.7446092780340186,24.731677529352822,0,0,15.185748708557611,-5.383942548377604,0
0,2,-0.9683549897916321,1.7784804699462198,59.954106686263266,2,1,39.13167551299597,-1.708573128659598,0
0,0,-1.2804265769150456,1.5072424073450341,39.156896687149,2,1,25.375353289207997,-1.2275724448867162,0
1,1,0.09301558511754894,3.3757069538444977,33.64134674389188,0,0,10.97166506111687,-3.978605981100138,1
0,2,0.15370644932471839,4.48701401805543,69.23289982860476,1,1,38.9048762796898,-4.719267290249216,1
1,2,-0.05071906785935952,2.237282952483395,25.18669270266397,0,0,10.818556781510424,-2.1289971248211774,0
0,2,0.0015056073522183083,2.550876683319531,33.307000373747975,0,0,11.281582001487074,-4.485187632618883,0
0,0,-0.5949998225053039,2.6048441677358736,31.814601654644996,1,1,17.675920120591147,9.810181772970896,1
1,0,1.2987042165452223,2.901318679870486,38.172997387440745,0,0,7.462000876992709,-1.3497504574790593,1
1,1,0.12738825174290705,2.4350497378548335,35.631189562281065,1,1,16.162797872685996,-2.14014481709113,1
0,1,-0.19785238747582937,5.389450444814173,59.34853268747021,1,1,32.004191053420534,6.294017771546734,1
1,0,0.027621827915189676,2.196346637698758,42.883410851784156,0,0,13.036834319468078,-3.733568784735506,0
1,0,0.6936836245972029,4.082940978711689,20.612065174228217,0,0,10.092201229823633,-1.1867698106144022,1
1,0,0.769025105678405,9.965778928120647,63.52171719266745,0,0,5.780840036711911,5.047273921510644,1
0,1,-0.6016950871272827,3.234231346949526,38.088911884985166,1,1,32.230948541968516,3.3664639077000835,1
1,0,0.3756914386067187,4.202333554471195,45.1942293301788,0,1,21.613959150737312,-2.845048640172754,1
0,2,-0.4808325135374174,2.9613498661030957,51.35451192771672,1,1,25.35823812009044,-9.006907236407516,1
0,0,-0.18060757444124634,1.9703024932570299,47.15839694495011,2,1,38.21868221243634,9.566014634166624,0
1,1,-1.1669050880622853,0.3316969884902433,39.95071320496514,2,1,31.515276308201425,-6.751519437459494,0
0,2,-0.31188928054243664,1.5072501830559164,37.42725028243288,2,1,13.716528450584846,-1.6427899896709448,0
0,2,0.6224844366316188,4.424615605949995,65.67969883857381,1,1,38.865724043898865,-5.885464009709307,1
1,1,-1.640285834443611,0.7722076371293067,27.094692218280926,2,1,12.45686373991537,-4.474972463654913,0
1,0,0.364158283264044,3.0569847918611894,30.87301048776172,0,0,5.647878990197972,-7.900371729235949,1
0,2,0.3035199121140918,7.838970616835336,65.2143289607621,0,1,33.951398500128604,9.994248526485752,1
0,1,0.2851200850533722,3.6074151938321752,48.13468848009982,0,0,8.708612547823275,0.02044587391957009,1
0,0,0.04831005142043354,5.292322863602769,69.77069638110035,0,1,39.49001049075994,8.113516779631958,1
0,2,0.14268050885006506,3.4665656710958164,44.65137664100152,0,1,21.254745179579004,-0.1647720671743329,1
0,1,0.21286777573975946,2.58731942640732,32.56794482578658,1,0,12.913506260554456,-1.135937712672023,0
1,0,-0.259672348085686,2.0073203569860425,29.025179353812142,1,0,5.321253784962233,0.21572016229071878,1
0,1,1.8012778794256252,11.826420917797575,66.71270813787888,0,0,32.93654083313582,5.063876615232651,1
0,1,2.412631793715792,15.931861116629742,68.56889276884235,0,1,37.97659996094863,-0.11811402986629282,1
0,1,-0.18210987238732243,3.1341725008263226,31.77057239663928,0,0,7.985334716127013,2.2977083226172113,1
1,2,0.009862951346145574,1.0571801656162123,23.00938797266794,2,1,16.115707635417024,5.4684153977761305,0
1,1,0.0802502531262689,2.795281073619848,28.537673742333787,0,0,9.142432190273865,7.474791286792598,1
0,1,0.8799537703096362,8.16929594192235,64.79151454316502,0,0,18.604508040876393,-2.8773763877131664,1
1,0,0.06515162178292415,2.812760126610519,38.63474900034596,0,0,7.502371866236608,-3.7561747459262973,1
1,1,-1.8188357693809778,0.665255417213854,44.35274406679153,2,1,24.689614504547862,-0.22045471994527155,0
0,0,-0.7149340776390826,3.9582080591211004,57.251453946483075,1,1,25.29284800263893,-2.906997489499071,1
0,2,-0.8286913756430098,1.9157167124018708,57.09974843690203,2,1,38.544617261301404,-2.103732730427758,0
0,0,-1.098337603704372,2.225157307962737,38.90436299569079,1,1,26.39269803925096,-1.348436272323287,1
0,0,-0.6163978895209853,3.04375442280423,46.246007094982986,1,1,16.864856466578594,0.22732695343596632,0
0,1,-0.534737269927655,2.338633205461812,61.402573767356444,2,1,39.68644886064689,-0.6344103621328632,0
0,0,-0.13523662360115324,3.573173925890243,36.15751455973408,1,0,18.11929853322187,2.8447801627906983,1
1,0,0.2392263668416146,1.7675501389160735,22.16392212955438,1,0,5.994967210043535,-2.0184307542183806,0
0,2,0.3351485597246128,3.1425293726725863,45.741349973410664,0,0,11.153234216350167,-4.8545438353787045,0
0,2,0.5644371820888033,4.937560533523074,40.34691163970662,0,1,24.624030876428947,2.0899115507487096,1
0,0,0.36011524453053295,7.699075645939445,69.0159624525746,0,0,29.44991934686426,-0.16067730950933168,1
0,0,-0.1426985208130677,2.466035929487748,27.797918899242315,1,1,33.549617173950104,9.096193573408794,0
0,0,0.23887664807804346,5.328634485997674,67.91339922952253,1,1,39.280067428554986,-5.745404350867985,1
0,0,-0.19770524948925455,2.3458354688116687,40.81664981676933,2,1,37.76736746040447,5.599055050688246,0
0,2,0.5342345763865001,7.273224785233639,56.30974336268894,0,0,24.857770861819585,-4.71000496521331,1
1,1,-0.9832912747739334,1.6346778267307538,28.87181752293217,1,1,10.327730275822308,-0.6735430815076509,0
0,0,0.9969279684528795,5.253520570005771,47.001112113726364,0,0,11.658572591242585,-1.9722157059835421,1
0,0,-0.0984333781029553,4.497940269654125,65.8231070710286,1,1,37.79851399057493,8.711205311998889,1
1,0,-0.4793078963030878,1.2753680345123912,30.360679055068864,1,0,6.70635359452048,-0.3949283751310855,0
1,0,1.6155372290614827,7.700677354931672,56.68805910025524,0,0,4.813692483823733,-9.804468730514662,1
0,1,0.08466265257733425,6.632888577114522,64.9646926512383,0,1,33.39643257770686,-2.061289879872654,1
1,0,1.6222402261569677,5.301841183225803,40.32821083754963,0,0,10.72773141412133,-4.497582161449081,1
1,0,-0.9566463636890592,1.1775735295565672,40.49766421980462,2,1,14.020658594342379,-4.7583675344523755,0
1,1,-0.23991969094400584,1.462133061200661,41.54051445332509,1,1,12.617789541824846,0.9049448640810311,0
1,0,-0.46081897984500675,1.2861735072212686,27.719312654312244,1,0,7.285634925743212,-0.3604776486917096,0
1,0,-0.04504139983622697,0.8920895040234019,27.916355813034762,2,0,7.122810220575659,-2.589566085522357,0
1,0,-1.0068918469166261,1.4968056105530454,25.50161552755146,1,1,11.04172391525255,-0.8219044292610249,0
0,1,-0.4708717049354112,1.26689840952445,30.5470589496178,2,1,33.02989458291796,-7.772008916891497,0
0,2,-0.2887008521534257,6.744204296083033,59.644726981944544,0,1,23.052062461672694,-1.7930837607852723,1
1,0,-0.4491585650609433,3.1467458703386426,27.656297445237314,0,0,7.062941890896637,4.154137312998918,1
1,2,-0.40705558305448303,2.8507729398728134,52.154490686975215,1,1,20.34906288363021,-6.452240638416332,1
0,1,-0.3779378406092056,2.6051488833780683,18.69904295596837,0,0,5.5345561597197594,8.320370492955927,0
1,1,-0.017117513078131565,3.123721331064845,20.39034400137852,1,0,7.176153336706728,3.469663321680404,1
1,0,-2.8848423199193434,0.5821304852021142,20.73762994042058,1,0,11.949708085478264,1.8737708402228073,0
1,2,0.016875906825999473,1.3195810184536465,33.11070895768697,2,1,30.89960114993026,-5.326556802779941,0
0,2,-1.1701283058236174,1.9160554688437388,36.90546673908834,2,1,30.55926187157839,1.9350645734787353,0
1,0,0.17321647350747232,2.7416310391642646,38.944233677274894,0,0,9.082135000542728,-8.671726225382802,1
0,1,-0.2899645614128319,4.535230045724149,53.306810697469636,1,1,33.67263570314051,-9.285814439276892,1
0,0,0.5702643134649097,5.153368465078151,65.69365495258648,1,1,39.29950859131249,4.9484827553804696,1
0,2,0.9105869716748004,7.369573595365729,67.39229558769486,0,1,37.74693501540687,-3.3775981118055842,1
1,2,1.8339605653191597,5.29800962016655,47.1628227227208,0,0,10.162930674306093,-5.671968037543843,1
1,0,0.9078471563368417,5.514309633240064,55.3873704001835,0,0,20.02614414410862,3.6838124882028964,1
0,1,-0.844583295244045,3.4517166248711613,62.49414648606558,2,1,39.99262099537256,8.707740383770396,0
0,1,-2.5282136916537743,1.2222996134861344,30.504994075931066,2,1,32.75977280546547,8.909770771510036,0
1,0,0.026435449197183204,2.6728486087808476,58.374476850918555,0,1,26.941161723053476,-7.39789878768744,1
0,0,0.26426011124520776,4.796624962294168,63.39000234467369,2,1,39.72365848055987,8.910632767255354,0
1,1,-0.5388603657689445,3.7593486844915063,29.55356572157729,0,0,8.306637636947078,-2.989293874740584,1
1,0,0.3323317688103929,6.577628082801329,54.65559440868367,0,0,5.0730624950967425,-0.25111194728640385,1
0,1,0.5335660079036291,7.801810033697751,60.80439066734419,0,0,9.121856969200401,1.5352813714255689,1
0,2,-0.7033131507293577,1.9475345056300468,25.497907944571402,1,1,14.932147015870969,6.139700705485044,0
0,0,1.0006723115273422,4.792091189277217,63.206408492643504,0,0,20.35083860805464,-2.11273702539453,1
0,1,0.14886298625931998,2.286451653263274,29.45628488107375,1,1,23.791710752555794,9.46269016743583,0
0,0,-0.004734634054823043,2.0022625505945983,30.987371041318582,2,1,19.1844172696239,8.390643247114838,0
0,0,-1.4103225694981762,1.5467234918177446,52.382796618579235,2,1,39.700380107577764,1.6800684900197282,0
1,2,-0.09614078270497405,2.010794637644457,18.909083828341075,0,0,7.300549824476521,-4.530892654854246,1
1,0,-0.06971847818065832,1.5318273092905872,57.679768296714364,0,1,16.347749651345723,2.9752075179890944,0
1,0,-0.5879838980247821,1.7446495265373896,26.809996139187994,1,1,22.223922658073153,4.673995042604986,1
0,0,-0.2580476487876296,2.6461460673186292,34.08755769802153,1,1,20.212410434962745,-8.235382875539765,1
1,0,1.6602795484047213,4.117712621080227,20.59332421630169,0,0,9.625715434313271,-7.442616880758376,1
0,0,-0.2004569381276018,4.504824687530101,51.92716381316341,1,1,31.217431927795474,4.49321152907979,1
1,0,0.5202339597192802,4.222755980325175,39.26037801672302,0,0,7.737672830995466,-4.827580680026593,1
0,0,-3.1094668585932626,0.6458465430803417,25.330428308019815,2,1,39.7033504424827,9.999799238899783,0
0,0,0.6577879659202659,8.779140407595788,68.0876414140518,0,1,29.28715350362081,4.818616482343302,1
0,1,-1.6247810576863664,1.0368488098337107,37.90193353789105,2,1,36.82276002850762,2.1129137760082664,0
1,0,0.23167566749011542,4.154508813670316,47.25481207899896,0,0,6.760234574019838,1.1052510781631835,1
0,0,0.3605997506609423,3.464045696944546,43.92162494903661,0,0,11.991609508551125,-1.5125756707520086,1
0,2,-1.658470205618413,4.296171643976626,65.64953868184939,0,1,36.680000390425754,-5.5169804839534375,1
0,2,0.42720548418944576,7.759817045356079,61.95765294067779,0,0,20.493057873085647,-4.09135972349679,1
1,2,-0.6510319456958432,1.1906492483622884,34.74409409177274,2,1,30.06588415607919,-2.3312204834236443,0
1,0,0.017796818277666066,1.6197515371021105,25.248855385307724,2,1,19.509517365133448,0.26809030575522286,0
0,1,0.3573215135955569,3.4433500020284944,46.22361547041622,0,0,14.578250617115373,2.636799564867111,1
0,2,0.6630943201699622,3.5767891873972135,27.50923738875961,0,0,6.4273050517334696,-3.170282144820977,1
0,0,1.356627126791056,7.763155560055583,66.66651767207432,0,0,13.824744657493826,-0.1834719839731065,1
0,1,0.6423071208812401,2.3596043515660243,30.855781809953868,1,1,28.81659372069992,1.2750292158957741,0
0,2,-0.5374915060110098,3.2716538861134223,62.7660319744812,0,0,18.246723717975254,-0.7001205122512548,0
1,0,0.94687905033647,1.9974037185937084,37.89976510841915,1,1,12.206772292311868,9.661136142838316,0
0,2,0.8386721370959523,2.5172691469458655,57.8491821730437,2,1,39.85457506718369,-0.3451261612996426,1
1,0,-0.30903263855949,0.9682668842672576,18.553596028084797,1,0,12.172039388772866,-8.429399408047036,0
0,0,-0.4720159963592838,1.977932526248409,45.02988884051922,1,1,21.368495431480234,0.3798992947835913,0
1,1,0.11489908071657842,2.3192381386242693,35.10409457650479,0,0,9.140068545841867,-8.266272022902042,1
0,1,0.4140910814824781,4.930654703761851,59.70593472462912,1,1,30.075628837565308,5.679912128306057,1
1,2,2.3245971190162993,11.371054648867037,44.951756891124376,0,0,10.73772178472411,-2.6689814843926696,1
1,0,0.33820472287192266,1.500812557668492,31.26655726641466,0,0,5.55894198054101,1.0801068699116652,0
0,0,-0.3759850241698159,4.041342318819682,53.3736156672474,1,1,36.868883994974595,2.004336918991374,1
0,0,0.24252856162551084,2.821291158082808,44.63583936239496,1,1,25.19880582961841,0.7875077917744058,1
0,0,-0.06504411765339206,4.443843025543922,54.670876204996794,2,1,39.72236737358856,9.56516998656118,1
1,2,-0.45870432856742316,1.097600987065398,47.08961807778459,1,1,35.564567957204616,-3.164673317475346,0
1,0,0.4264567811407269,2.147091253458726,51.26584665214423,0,0,5.957321959727759,-1.7435366374893881,0
0,1,-0.5630364152189916,2.4916028898104896,43.5594122387095,2,1,32.05891107002198,-1.5037087120825028,0
0,2,-0.16827521083795452,3.835164127550157,47.92628903906302,0,0,17.947206811129018,0.3890663160859358,1
1,0,-3.559094467038248,0.18608365261998366,36.41000671534068,2,1,38.77038000237229,2.1119233278171468,0
0,1,1.2912285975190618,4.1417750498835035,68.0083462668216,1,1,39.90439023743707,-6.0859588213354145,1
1,0,0.5122184174642834,2.4014077424524336,27.89780103090915,0,0,12.381250816720218,-3.6050903684751905,0
0,1,0.23111304617430123,6.331796582917545,53.9983976433915,0,0,9.278055523903973,-1.2383777003152918,1
0,2,-0.5759251281310951,6.953348886444981,69.4948494203428,1,1,39.8954838857257,5.501775429922446,1
1,0,1.6680152023112507,6.089447066735405,53.85566653699303,0,0,7.092531820755726,-2.137169944899745,1
1,0,0.7914608201507694,3.895754414692615,33.4427982864921,0,0,8.651374506354452,-5.046522874887758,1
1,0,1.4750188130662076,5.103422761328838,47.39446625215398,0,0,13.333874379341282,-9.071479165411894,1
1,0,0.03883159906419223,1.9569906116282505,24.185004527022052,1,0,10.306802536222275,-9.235242131528597,0
1,2,-0.5830826090648937,2.9967318916638788,37.43024184759703,0,0,9.505431166892253,0.8623755648212068,1
0,0,-0.44858346394140514,3.0305041457680835,56.36832878265261,1,1,38.72432772170541,-1.8574661046569485,1
0,1,0.11972676650733251,0.8434939951976869,35.40175628050634,2,1,28.36859143476301,-1.1711360085241171,0
0,0,0.7933707673821824,6.271244044560386,62.92624493178456,0,1,34.83832341123658,-1.7821875973729036,1
0,0,-0.3412366892096147,4.0087549059818794,69.30359305836913,1,1,39.92907004768285,2.697549380478847,1
0,1,-1.5010794625882176,2.793820737153567,60.128426549427815,2,1,39.28765008700527,7.630507793463849,0
0,1,-1.5184576359650241,1.3712746765146597,28.763993668872875,2,1,16.02769844664751,1.5856794856714007,0
1,0,1.722777967268578,2.2701377859026137,30.433177859401127,0,0,5.939476885233692,-8.909190204911354,0
0,0,-0.6973296282905183,3.7336784090804915,49.65051081111194,0,0,17.44624636229656,-0.8048356331505744,1
0,0,-0.40426996502600515,1.5303628471162225,24.908541306010576,2,1,20.349615658248034,6.573790389420143,0
0,2,0.3179974473112658,2.3784533817421534,45.46753131349592,1,1,16.37914054307373,1.8954622353923547,1
